t,V,H,m,J,Ca_ss,d,dp,f,fca,fca2,f2,xr,Ca_i,xs1,xs2,ydv,ydv2,zdv,Na_i,Cl_i,AA,mL,hL,K_i,Ca_jsr,CaMKtrap,ro,ri,Ca_nsr
0.1,-83.80700211295498,0.9872322366559794,0.001848179564205124,0.9919130398115423,0.00012270849713675368,1.681655856172752e-06,8.98224398117892,0.9999614770307597,0.9783669608707102,0.8930783150285796,0.9922386849638244,7.230685265522003e-06,0.00012131181585335272,0.01988557757327286,0.019891859347633514,0.014675078366387036,0.999964703632339,0.8292442507829096,12.972433279201164,15.592010215949927,0.0008165774671229029,0.001848179564205124,0.2613078676819759,135.46960688155798,1.7376163819148753,0.021122727791564568,6.600353816589261e-102,0.8627054815871792,1.8328197134172333
0.11,-83.61233669325335,0.9872148085575843,0.0019083102332305433,0.9919104706076943,0.00012270808174471296,1.6905785952629977e-06,8.982229270438635,0.9999614700473544,0.9783670320186582,0.8930808530751491,0.9922391009909871,7.229704679700896e-06,0.00012131134268289797,0.019886091599509572,0.019892115427235152,0.014798833309211378,0.9999646982235663,0.8292480529275716,12.972433258126589,15.59200408053562,0.0008165746971655576,0.0019083102332305433,0.2613073849624356,135.46961278259334,1.7376199199524784,0.021122630095101146,7.499303735050167e-102,0.8627093641097311,1.832819451272761
0.12,-83.41814447624988,0.9871958531062894,0.001970198110010772,0.991907638759011,0.00012270766633591302,1.7004140979463711e-06,8.982212672445536,0.999961462297211,0.9783671031637586,0.893083391061472,0.9922395169091549,7.22872859041585e-06,0.0001213108715777347,0.019886654767448626,0.01989239612072922,0.0149290320536123,0.9999646921821737,0.8292518534204932,12.972433235193703,15.591997945151698,0.000816571927295989,0.001970198110010772,0.2613068083126753,135.46961865595222,1.7376234578543208,0.02112253239896135,8.48829331622157e-102,0.8627132465224109,1.8328191891341923
0.13,-83.22441634462594,0.9871753875127001,0.002033879592100441,0.9919045408174444,0.00012270725091097383,1.7111752640872288e-06,8.982194083157733,0.9999614537609772,0.978367174306031,0.8930859289875496,0.9922399327161145,7.227756991973464e-06,0.00012131040254321785,0.019887267090838646,0.01989270143849955,0.01506515741952446,0.999964685484827,0.8292556522045945,12.972433210404475,15.591991809798092,0.0008165691575122357,0.002033879592100441,0.26130613957709964,135.46962450219232,1.7376269956204073,0.021122434703145173,9.586714125479299e-102,0.8627171288252216,1.8328189270016135
0.14,-83.03114334682192,0.987153427776998,0.002099403454606948,0.9919011732513979,0.00012270683547051668,1.7228754944068294e-06,8.982173392955719,0.9999614444188215,0.9783672454454947,0.8930884668533833,0.992240348409598,7.2267898791333325e-06,0.00012130993558474302,0.019887928584870738,0.01989303139162673,0.015206754996075565,0.9999646781073555,0.8292594492208222,12.972433183760828,15.591985674474738,0.0008165663878123968,0.002099403454606948,0.2613053805880925,135.4696303218611,1.7376305332507425,0.02112233700765261,1.0818275403407884e-101,0.8627210110181662,1.8328186648751104
0.15,-82.83831668180598,0.9871299887521299,0.0021668353041818223,0.9918975324479068,0.00012270642001516443,1.735528694847543e-06,8.982150486419698,0.999961434250426,0.9783673165821682,0.8930910046589745,0.9922407639872814,7.22582724710833e-06,0.00012130947070774596,0.01988863926614153,0.019893385991870106,0.015353424771566078,0.9999646700247313,0.8292632444081066,12.97243315526463,15.591979539181573,0.0008165636181946316,0.0021668353041818223,0.2613045331647591,135.46963611549688,1.7376340707453308,0.02112223931248365,1.2212132861116063e-101,0.8627248931012479,1.8328184027547687
0.16,-82.64592768657782,0.9871050841887138,0.0022362287052541136,0.9918936147129488,0.0001227060045455413,1.74914929077452e-06,8.98212524199534,0.9999614232349698,0.9783673877160698,0.8930935424043248,0.9922411794467837,7.2248690915713244e-06,0.0001213090079177039,0.019889399152643726,0.019893765251663753,0.015504814927220723,0.9999646612110328,0.8292670377032796,12.972433124917714,15.591973403918528,0.0008165608486571586,0.0022362287052541136,0.2613035991118816,135.46964188362946,1.7376376081041771,0.021122141617638295,1.3804425050740437e-101,0.8627287750744698,1.8328181406406752
0.17,-82.4539677187416,0.9870787269529766,0.002307608795839188,0.9918894162272984,0.0001227055890622809,1.763752411271921e-06,8.982097530225385,0.9999614113508617,0.9783674588472175,0.8930960800894354,0.9922415947856353,7.223915408606861e-06,0.00012130854722020373,0.019890208263980583,0.019894169184266414,0.01566061206085457,0.9999646516390988,0.8292708290402393,12.972433092721882,15.591967268685547,0.000816558079198233,0.002307608795839188,0.2613025802410605,135.46964762678735,1.7376411453272864,0.021122043923116535,1.564059251777339e-101,0.8627326569378352,1.8328178785329172
0.18,-82.26242851814612,0.9870509284709794,0.0023810454788212973,0.9918849332041135,0.00012270517356599943,1.779353293531283e-06,8.982067218509767,0.9999613985766085,0.9783675299756286,0.8930986177143079,0.9922420100013779,7.222966194907487e-06,0.00012130808862070875,0.019891066620585526,0.019894597803224678,0.015820550972294564,0.9999646412815866,0.8292746183525428,12.972433058678845,15.591961133482567,0.0008165553098162228,0.0023810454788212973,0.2613014782924121,135.4696533454758,1.737644682414663,0.021121946228918363,1.7776630397529828e-101,0.8627365386913468,1.8328176164315801
0.19,-82.07130189336276,0.9870216992634107,0.0024565907364796835,0.9918801617609735,0.00012270475805731777,1.795967799122219e-06,8.982034166517165,0.9999613848900738,0.9783676011013197,0.8931011552789438,0.9922424250914794,7.2220214476242955e-06,0.00012130763212474995,0.019891974244306082,0.01989505112278597,0.01598439712461148,0.999964630110035,0.8292784055711288,12.972433022790279,15.591954998309529,0.0008165525405095445,0.0024565907364796835,0.26130029499693735,135.46965904019572,1.737648219366311,0.02112184853504377,2.028413582736005e-101,0.8627404203350081,1.8328173543367499
0.2,-81.88057951795568,0.9869910492816567,0.002534296759918081,0.9918750978345413,0.00012270434253687564,1.813612760794316e-06,8.981998223076518,0.9999613702679837,0.9783676722243078,0.8931036927833444,0.992242840053278,7.221081164274717e-06,0.00012130717773805235,0.01989293115880514,0.019895529158178504,0.016151936049989154,0.9999646180942323,0.8292821906227905,12.972432985057864,15.591948863166374,0.0008165497712766215,0.002534296759918081,0.26129903211743744,135.4696647114564,1.737651756182235,0.021121750841492752,2.3254567899187163e-101,0.862744301868822,1.8328170922485147
0.21,-81.69025320228484,0.986958987489551,0.0026142283007976365,0.9918697372967625,0.00012270392700531205,1.8323055381212333e-06,8.981959229446423,0.999961354686561,0.9783677433446092,0.8931062302275111,0.992243254884054,7.220145342911694e-06,0.00012130672546636742,0.019893937389128796,0.019896031925285534,0.016322982122749883,0.9999646052029768,0.8292859734320426,12.972432945483241,15.591942728053048,0.000816547002115945,0.0026142283007976365,0.26129769138929443,135.46967035975865,1.7376552928624407,0.021121653148265314,2.6805425679966662e-101,0.8627481832927917,1.8328168301669636
0.22,-81.50031503467717,0.986925521747665,0.002696449915191617,0.9918640760309068,0.0001227035114632536,1.8520637187655902e-06,8.981917021860385,0.9999613381219459,0.9783678144622393,0.8931087676114455,0.9922436695810779,7.219213982154963e-06,0.00012130627531536524,0.019894992961139377,0.01989655944030149,0.016497378201818687,0.999964591404613,0.8292897539224313,12.972432904067967,15.591936592969493,0.0008165442330260974,0.002696449915191617,0.2612962744886581,135.46967598558624,1.7376588294069317,0.02112155545536144,3.108625139572297e-101,0.8627520646069202,1.832816568092183
0.23,-81.31075704708398,0.9868906592552443,0.002781015176015223,0.9918581097733549,0.00012270309591133974,1.8729057806135738e-06,8.981871425388855,0.9999613205492792,0.9783678855772137,0.8931113049351489,0.9922440841415064,7.218287081089318e-06,0.00012130582729085925,0.0198960979024005,0.019897111720309068,0.01667498371631104,0.999964576665832,0.8292935320136369,12.972432860813594,15.591930457915653,0.0008165414640056885,0.002781015176015223,0.26129478310171117,135.46968158942653,1.7376623658157133,0.021121457762781126,3.6291353922136926e-101,0.8627559458112108,1.832816306024262
0.24,-81.12157152077413,0.9868544062509438,0.0028679722814510676,0.9918518342711211,0.0001227026803501985,1.8948504320850172e-06,8.981822259733594,0.9999613019436013,0.9783679566895469,0.8931138421986227,0.9922444985624844,7.217364639340934e-06,0.00012130538139858937,0.01989725224123004,0.019897688782678915,0.016855678878417556,0.9999645609528377,0.8292973076243051,12.972432815721607,15.59192432289148,0.000816538695053412,0.0028679722814510676,0.26129321885860074,135.46968717175153,1.7376659020887895,0.021121360070524373,4.2666560558193346e-101,0.8627598269056665,1.832816043963287
0.25,-80.93275057259372,0.986816768348626,0.002957403508328086,0.9918452450502013,0.0001227022647804802,1.9179176553949178e-06,8.98176932862853,0.999961282278468,0.9783680277992537,0.8931163794018685,0.9922449128409868,7.216446657093309e-06,0.0001213049376445322,0.019898456008270008,0.01989829064602588,0.017039356956590795,0.9999645442294349,0.829301080667469,12.972432768793505,15.591918187896917,0.0008165359261679771,0.002957403508328086,0.26129158341904707,135.46969273304333,1.737669438226166,0.021121262378591174,5.0549070623920165e-101,0.8627637078902904,1.832815781909349
0.26,-80.74428667463913,0.98677775019005,0.003049363083836344,0.9918383377112767,0.0001227018492028144,1.9421274003178723e-06,8.981712432404045,0.99996126152769,0.9783680989063479,0.8931189165448876,0.9922453269740178,7.215533135082327e-06,0.00012130449603450406,0.01989970923441165,0.019898917328953446,0.01722592937591931,0.9999645264593867,0.8293048510562294,12.972432720030694,15.591912052931917,0.0008165331573481933,0.003049363083836344,0.2612898783619493,135.46969827376225,1.7376729742278467,0.02112116468698153,6.037084007331353e-101,0.8627675887650857,1.8328155198625347
0.27,-80.55617224361431,0.9867373558008575,0.0031439200950789258,0.9918311077035447,0.0001227014336178431,1.967500585030173e-06,8.981651357977581,0.9999612396639949,0.9783681700108428,0.8931214536276815,0.9922457409584574,7.214624074588983e-06,0.00012130405657446606,0.019901011952306164,0.019899568850979196,0.01741531789187833,0.9999645076045838,0.8293086186993637,12.972432669434586,15.59190591799643,0.0008165303885929008,0.0031439200950789258,0.26128810527116214,135.46970379437204,1.737676510093836,0.021121066995695426,7.270817409600283e-101,0.8627714695300556,1.8328152578229333
0.28,-80.3683997917117,0.9866955884820258,0.0032411429674908928,0.9918235504060215,0.00012270101802620842,1.994058748855273e-06,8.981585881813377,0.9999612166594959,0.9783682411127519,0.8931239906502515,0.9922461547911159,7.2137194774641295e-06,0.00012130361927041219,0.01990236419581681,0.01990024523219767,0.01760745576647837,0.9999644876256505,0.8293123835028082,12.972432617006548,15.591899783090403,0.0008165276199009966,0.0032411429674908928,0.26128626570281027,135.46970929533057,1.737680045824139,0.02112096930473287,8.832681768761225e-101,0.8627753501852029,1.8328149957906343
0.29,-80.18096190442478,0.9866524508430862,0.0033411016793763256,0.9918156611133429,0.0001227006024285544,2.0218241237716095e-06,8.981515768829036,0.999961192485602,0.9783683122120879,0.893126527612599,0.9922465684687223,7.212819346144088e-06,0.00012130318412838604,0.01990376600009954,0.01990094649332942,0.017802286303094498,0.9999644664817965,0.8293161453693184,12.972432562747928,15.591893648213793,0.00081652485127143,0.0033411016793763256,0.2612843611892431,135.46971477709127,1.7376835814187601,0.021120871614093855,1.0825213216081043e-100,0.8627792307305311,1.8328147337657268
0.3,-79.99385124383892,0.9866079448202185,0.003443867939830732,0.9918074350362232,0.00012270018682552654,2.050819637406088e-06,8.981440771979216,0.9999611671130155,0.978368383308863,0.8931290645147256,0.9922469819879249,7.211923683663004e-06,0.00012130275115447771,0.019905217401576605,0.01990167265570604,0.017999761794946934,0.9999644441307896,0.8293199041984276,12.972432506660045,15.591887513366553,0.0008165220827032044,0.003443867939830732,0.26128239323777097,135.46972024010284,1.7376871168777044,0.021120773923778383,1.338641207438592e-100,0.8627831111660429,1.8328144717483008
0.31,-79.80706054698567,0.9865620716962344,0.0035495151415193813,0.9917988672985041,0.00012269977121777208,2.0810689299188695e-06,8.9813606316815,0.999961140511714,0.9783684544030891,0.8931316013566326,0.9922473953452894,7.21103249366636e-06,0.00012130232035482471,0.01990671843793268,0.01990242374126853,0.018199842549290957,0.9999644205289029,0.8293236598863437,12.97243244874419,15.59188137854864,0.0008165193141953753,0.0035495151415193813,0.26128036333053495,135.4697256848094,1.7376906522009763,0.02112067623378644,1.6702990846394676e-100,0.8627869914917417,1.832814209738446
0.32,-79.62058262199207,0.9865148321190602,0.0036581184806795397,0.9917899529320484,0.0001226993556059399,2.112596380273093e-06,8.981275075116343,0.9999611126509184,0.9783685254947777,0.8931341381383215,0.9922478085372944,7.210145780427021e-06,0.00012130189173561506,0.019908269148125175,0.01990319977257387,0.018402496018807134,0.9999643956308438,0.8293274123258029,12.97243238900164,15.591875243760008,0.0008165165457470505,0.0036581184806795397,0.2612782729249023,135.46973111165062,1.7376941873885807,0.021120578544118033,2.1029006420660096e-100,0.8627908717076304,1.832813947736253
0.33,-79.4344103451964,0.9864662261172481,0.0037697551525399282,0.9917806868713652,0.00012269893999068097,2.145427133610883e-06,8.981183815481767,0.9999610834990617,0.9783685965839398,0.8931366748597936,0.9922482215603288,7.209263548863423e-06,0.00012130146530308989,0.019909869572393577,0.019904000772800686,0.018607696049392376,0.9999643693896801,0.829331161405921,12.972432327433648,15.59186910900062,0.0008165137773573892,0.0037697551525399282,0.26127612345370954,135.4697365210621,1.7376977224405221,0.021120480854773156,2.671231676209584e-100,0.8627947518137122,1.8328136857418118
0.34,-79.24853668131857,0.986416253118649,0.003884504131109818,0.9917710639651773,0.0001226985243726465,2.1795870409713226e-06,8.981086552265634,0.999961053023867,0.9783686676705861,0.8931392115210506,0.9922486344106997,7.208385804537749e-06,0.00012130104106352528,0.019911519752128556,0.019904826765674972,0.01881542226203603,0.9999643417569282,0.8293349070124292,12.972432264041448,15.591862974270425,0.000816511009025604,0.003884504131109818,0.26127391632101515,135.46974191347394,1.7377012573568051,0.021120383165751808,3.4229843325167037e-100,0.8627986318099903,1.8328134237552132
0.35000000000000003,-79.06295465610918,0.986364911964842,0.0040024463190966785,0.9917610789529494,0.00012269810875249025,2.215102773125121e-06,8.980982969484595,0.9999610211922068,0.9783687387547267,0.8931417481220937,0.9922490470846175,7.207512553691447e-06,0.00012130061902325648,0.01991321973001945,0.01990567777555542,0.019025659372053246,0.9999643126823157,0.8293386490271413,12.97243219882626,15.591856839569388,0.0008165082407509567,0.0040024463190966785,0.2612716529074136,135.4697472893125,1.7377047921374345,0.021120285477053986,4.424075907359806e-100,0.8628025116964676,1.832813161776548
0.36,-78.87765736177472,0.9863122009227716,0.004123664859558173,0.9917507264637869,0.00012269769313086803,2.2520018233823627e-06,8.98087273515005,0.9999609879701034,0.9783688098363716,0.8931442846629243,0.9922494595781948,7.206643803261208e-06,0.00012130019918867348,0.019914969550020784,0.019906553827414325,0.019238396704738807,0.999964282113749,0.8293423873279104,12.972432131789295,15.59185070489747,0.0008165054725327596,0.004123664859558173,0.26126933456877516,135.46975264900013,1.737708326782415,0.021120187788679693,5.766095975814988e-100,0.8628063914731472,1.8328128998059077
0.37,-78.6926379621372,0.9862581176991615,0.004248244849911017,0.9917400010156653,0.00012269727750843746,2.2903125054323157e-06,8.980755500802779,0.9999609533227337,0.97836888091553,0.893146821143544,0.9922498718874475,7.205779560891646e-06,0.0001212997815662168,0.019916769257312308,0.019907454946815305,0.019453627741248085,0.9999642499972898,0.8293461217886068,12.972432062931762,15.591844570254633,0.0008165027043703755,0.004248244849911017,0.26126696263515964,135.46975799295467,1.7377118612917513,0.021120090100628926,7.57683668157128e-100,0.8628102711400326,1.8328126378433838
0.38,-78.50788967106863,0.9862026594413484,0.0043762737211213865,0.9917288969916374,0.0001226968618858597,2.3300640709214455e-06,8.980630899506648,0.9999609172142894,0.9783689519922109,0.8931493575639542,0.992250284008279,7.204919834984201e-06,0.00012129936616239868,0.01991861889844583,0.019908381159996092,0.019671349711615372,0.9999642162769001,0.8293498522785603,12.972431992254865,15.591838435640838,0.0008164999362632158,0.0043762737211213865,0.26126453841489405,135.46976332159085,1.7377153956654479,0.021119992412901682,1.0036461754383724e-99,0.8628141506971267,1.8328123758890686
0.39,-78.32340582139317,0.9861458227840275,0.004507840620183695,0.9917174086932853,0.00012269644626379297,2.3712864203796295e-06,8.980498549029331,0.9999608796083309,0.9783690230664228,0.8931518939241562,0.9922506959365206,7.204064634622365e-06,0.00012129895298373614,0.019920518520845663,0.019909332493588592,0.019891563219344967,0.9999641808949696,0.8293535786638254,12.972431919759794,15.59183230105605,0.0008164971682107454,0.004507840620183695,0.26126206318143236,135.46976863531617,1.7377189299035096,0.021119894725497964,1.3397169388419866e-99,0.8628180301444326,1.8328121139430538
0.4,-78.13917980532605,0.9860876038407924,0.004643036692617234,0.9917055302877712,0.000122696030642898,2.4140103673272293e-06,8.980358048081468,0.9999608404674654,0.978369094138174,0.8931544302241514,0.9922511076678937,7.203213969656055e-06,0.00012129854203680706,0.019922468173192303,0.019910308974836585,0.020114271868751647,0.9999641437917836,0.8293573008059741,12.97243184544775,15.591826166500233,0.0008164944002124763,0.004643036692617234,0.2612595381850186,135.4697739345345,1.737722464005941,0.02111979703841777,1.8014821622809505e-99,0.8628219094819534,1.832811852005431
0.41000000000000003,-77.95520503418088,0.9860279981757653,0.004781956400973774,0.991693255761277,0.0001226956150238425,2.4582678800538118e-06,8.980208972436321,0.9999607997530603,0.9783691652074717,0.8931569664639415,0.9922515191979789,7.20236785080531e-06,0.00012129813332829373,0.01992446790575443,0.01991131063177967,0.02033948208075086,0.9999641049050141,0.8293610185609708,12.972431769319952,15.591820031973354,0.0008164916322679665,0.004781956400973774,0.26125696466007425,135.46977921964836,1.7377259979727468,0.021119699351661102,2.4399914881585464e-99,0.8628257887096921,1.832811590076294
0.42,-77.7714750139623,0.9859670008584246,0.004924695899976687,0.9916805789795127,0.00012269519940729355,2.5040917502150945e-06,8.980050878666818,0.9999607574256479,0.9783692362743239,0.8931595026435277,0.9922519305222606,7.2015262895691794e-06,0.00012129772686490793,0.019926517769823394,0.019912337492937294,0.020567202787288904,0.9999640641703269,0.8293647317806271,12.972431691377627,15.591813897475376,0.0008164888643768248,0.004924695899976687,0.26125434381102774,135.4697844910545,1.7377295318039319,0.021119601665227958,3.328254192017926e-99,0.8628296678276519,1.8328113281557354
0.43,-77.58798338198586,0.9859046065223712,0.0050713529219068056,0.991667493724344,0.00012269478379391328,2.551515379554817e-06,8.979883306798401,0.9999607134451792,0.9783693073387372,0.8931620387629118,0.9922523416361566,7.200689298145467e-06,0.00012129732265334821,0.01992861781734396,0.0199133895871075,0.02079744505776182,0.9999640215217838,0.8293684403135567,12.972431611622012,15.591807763006273,0.0008164860965387102,0.0050713529219068056,0.2612516768061493,135.46978974914163,1.7377330654995014,0.021119503979118343,4.569493545986402e-99,0.8628335468358358,1.8328110662438477
0.44,-77.40472373016112,0.9858408092121257,0.0052220292973876575,0.9916539935097167,0.00012269436818437775,2.6005737603610895e-06,8.97970576603736,0.9999606677698535,0.9783693784007177,0.8931645748220948,0.9922527525348848,7.199856889814622e-06,0.00012129692070048922,0.0199307681023887,0.019914466944182824,0.021030222260638953,0.9999639768898607,0.8293721440006898,12.972431530054381,15.59180162856601,0.0008164833287533243,0.0052220292973876575,0.2612489648098895,135.46979499430108,1.7377365990594593,0.02111940629333225,6.315131681635029e-99,0.862837425734247,1.8328108043407254
0.45,-77.22168981150948,0.985775602575586,0.005376827868080254,0.991640071780937,0.000122693952579355,2.651302390777791e-06,8.97951774927325,0.9999606203574194,0.9783694494602719,0.8931671108210782,0.992253163213611,7.199029078549707e-06,0.000121296521013162,0.01993296867942832,0.01991556959419356,0.021265549481692774,0.9999639302035607,0.8293758426801698,12.972431446676032,15.591795494154557,0.0008164805610204203,0.005376827868080254,0.2612462089453778,135.46980022691434,1.7377401324838107,0.021119308607869685,8.782129104891079e-99,0.8628413045228889,1.8328105424464616
0.46,-77.0388754247574,0.985708979776761,0.005535854429798641,0.9916257217968085,0.00012269353697951733,2.7037378963722823e-06,8.979318723991522,0.9999605711644317,0.978369520517405,0.8931696467598634,0.9922535736673648,7.19820587925577e-06,0.00012129612359827502,0.01993521960425463,0.01991669756782039,0.021503443563008647,0.9999638813891519,0.8293795361845112,12.972431361488292,15.591789359771887,0.0008164777933397964,0.005535854429798641,0.26124341031587894,135.46980544735993,1.73774366577256,0.021119210922730648,1.2284502949384517e-98,0.8628451832017641,1.8328102805611504
0.47000000000000003,-76.85627437506332,0.985640933431339,0.005699218286634716,0.9916109365675583,0.00012269312138554577,2.757918361765948e-06,8.979108126354763,0.999960520145868,0.9783695915721224,0.8931721826384521,0.992253983890995,7.197387307945914e-06,0.00012129572846286491,0.019937520934414466,0.019917850896629532,0.02174392316351998,0.9999638303694345,0.8293832243390292,12.972431274492557,15.59178322541797,0.0008164750257112971,0.005699218286634716,0.2612405700113901,135.46981065601608,1.737747198925712,0.021119113237915144,1.7288588819030062e-98,0.862849061770876,1.8328100186848864
0.48,-76.6738806654078,0.9855714558663163,0.005867029298713232,0.9915957090758997,0.00012269270579810866,2.8138821113252732e-06,8.97888537911299,0.9999604672565658,0.978369662624429,0.8931747184568454,0.9922543938793345,7.196573381221428e-06,0.00012129533561387303,0.01993987272733793,0.019919029612050054,0.02198700797906047,0.9999637770661957,0.8293869069674321,12.97243118569024,15.591777091092778,0.0008164722581348147,0.005867029298713232,0.2612376890757474,135.46981585324866,1.7377507319432717,0.021119015553423177,2.4458524568395747e-98,0.8628529402302274,1.8328097568177637
0.49,-76.49168820112055,0.9855005387300542,0.00603940277272217,0.9915800319157824,0.00012269229021789503,2.871669674301987e-06,8.97864986104736,0.999960412448915,0.9783697336743291,0.8931772542150449,0.9922548036269363,7.195764117156169e-06,0.00012129494505849207,0.019942275043216048,0.01992023374694671,0.022232719652962696,0.9999637213961375,0.8293905838827361,12.972431095082856,15.591770956796287,0.000816469490610286,0.00603940277272217,0.26123476855792244,135.46982103942943,1.7377542648252435,0.02111891786925474,3.4802993332592666e-98,0.8628568185798218,1.8328094949598783
0.5,-76.30969112599472,0.9854281734697653,0.006216453852908733,0.9915638977000888,0.00012269187464557615,2.9313215436874893e-06,8.978400940955916,0.9999603556754901,0.9783698047218266,0.893179789913052,0.9922552131283744,7.194959534302636e-06,0.00012129455680376657,0.0199447279416305,0.019921463333781815,0.022481080454897193,0.9999636632754522,0.8293942548975957,12.972431002671938,15.591764822528472,0.000816466723137694,0.006216453852908733,0.26123180945467056,135.4698262149155,1.7377577975716325,0.021118820185409844,4.976210208209465e-98,0.8628606968196622,1.832809233111324
