time,T,H,C,D,I,F_Beta,F_Gamma,M_I
469.6673189823875,1307398301.7938585,0.018089440831356315,0.018089440831356312,0.0,0.0,1048.8452745230961,1.7990958399971627e-05,99.88442379396632
475.53816046966733,1411034990.2365296,0.018144708621538146,0.018144708621538146,0.0,0.0,1132.010973255457,1.8049075045534907e-05,99.89379228841456
481.4090019569472,1521559144.6770697,0.018198377650269312,0.018198377650269316,0.0,0.0,1220.7056126354134,1.810551051916429e-05,99.90240135008091
487.279843444227,1639324326.9592805,0.018250494170387592,0.0182504941703876,0.0,0.0,1315.213147602036,1.8160313457780337e-05,99.91031268483196
493.1506849315069,1764694931.957073,0.018301103079473538,0.01830110307947355,0.0,0.0,1415.8262509536555,1.8213531073407625e-05,99.91758238790773
499.0215264187867,1898047015.883139,0.018350248006129267,0.018350248006129277,0.0,0.0,1522.8469611060862,1.8265209243605243e-05,99.92426313402699
504.89236790606657,2039767178.9044735,0.018397971280624793,0.018397971280624804,0.0,0.0,1636.5857806124407,1.8315392480547184e-05,99.93040196674829
510.7632093933464,2190253507.408629,0.018444314041845815,0.01844431404184583,0.0,0.0,1757.3624554307557,1.8364124043819777e-05,99.93604333755144
516.6340508806262,2349914635.1536136,0.018489316222750924,0.018489316222750938,0.0,0.0,1885.5052138084573,1.8411445924795896e-05,99.94122754210589
522.5048923679061,2519169795.3961263,0.018533016596300956,0.018533016596300966,0.0,0.0,2021.3508119582311,1.8457398894972856e-05,99.94599140759911
528.3757338551859,2698449213.105144,0.018575452832664548,0.018575452832664555,0.0,0.0,2165.244838066779,1.8502022566266147e-05,99.95036934879802
534.2465753424658,2888192988.4254084,0.01861666148513255,0.018616661485132552,0.0,0.0,2317.5408110724275,1.8545355376175715e-05,99.95439226748297
540.1174168297456,3088851972.0620556,0.018656678077354598,0.0186566780773546,0.0,0.0,2478.6009029237757,1.8587434679378355e-05,99.95808920672863
545.9882583170255,3300886437.6950264,0.018695537086199754,0.018695537086199757,0.0,0.0,2648.7948696013045,1.862829672991622e-05,99.96148644933167
551.8590998043053,3524766498.5734835,0.018733271997429118,0.018733271997429125,0.0,0.0,2828.500381695428,1.8667976739640522e-05,99.96460826954613
557.7299412915852,3760971876.0544734,0.018769915335108016,0.01876991533510803,0.0,0.0,3018.102833761044,1.870650890911531e-05,99.96747712153433
563.600782778865,4009990987.5723424,0.018805498664725712,0.018805498664725737,0.0,0.0,3217.9946070031833,1.874392643092201e-05,99.97011329629699
569.4716242661448,4272321586.337567,0.018840052661767834,0.01884005266176787,0.0,0.0,3428.57559987017,1.8780261561811394e-05,99.97253589109383
575.3424657534247,4548469107.790487,0.01887360709149357,0.018873607091493615,0.0,0.0,3650.2519017911236,1.881554560130466e-05,99.97476202359687
581.2133072407045,4838947546.499301,0.018906190874938004,0.018906190874938045,0.0,0.0,3883.4364842245027,1.884980896122347e-05,99.97680772798549
587.0841487279844,5144278426.181436,0.018937832092261346,0.018937832092261388,0.0,0.0,4128.548375476776,1.8883081169158097e-05,99.9786876687625
592.9549902152642,5464990293.709255,0.01896855800250363,0.018968558002503664,0.0,0.0,4386.012249588616,1.8915390889241356e-05,99.98041516657113
598.8258317025441,5801618915.5829935,0.018998395093101812,0.01899839509310184,0.0,0.0,4656.258598601409,1.894676597421235e-05,99.9820027176891
604.6966731898239,6154705620.628313,0.019027369064162025,0.01902736906416205,0.0,0.0,4939.722406006888,1.8977233448948962e-05,99.98346152097582
610.5675146771038,6524798242.028363,0.019055504892013457,0.019055504892013474,0.0,0.0,5236.843884644598,1.9006819577202414e-05,99.98480210758684
616.4383561643835,6912449688.018035,0.019082826819916025,0.01908282681991604,0.0,0.0,5548.067331793574,1.9035549851887417e-05,99.98603403513361
622.3091976516635,7318217725.864988,0.019109358389030717,0.01910935838903073,0.0,0.0,5873.840955377012,1.9063449027637965e-05,99.98716607594872
628.1800391389432,7742664609.042213,0.01913512246906638,0.019135122469066398,0.0,0.0,6214.616586649889,1.909054115302745e-05,99.98820639517537
634.0508806262231,8186355625.065883,0.019160141252778953,0.01916014125277897,0.0,0.0,6570.848522936512,1.911684956475605e-05,99.98916233852172
639.9217221135029,8649859872.680658,0.019184436307784377,0.019184436307784394,0.0,0.0,6942.994125635749,1.9142396942185454e-05,99.99004082499236
645.7925636007828,9133748639.534973,0.01920802856480804,0.019208028564808056,0.0,0.0,7331.512514718388,1.91672052949411e-05,99.99084808911734
651.6634050880626,9638595309.110823,0.019230938355112817,0.019230938355112838,0.0,0.0,7736.864508493817,1.9191296002282506e-05,99.99158991230274
657.5342465753424,10164974587.766233,0.01925318541913425,0.019253185419134268,0.0,0.0,8159.512008257015,1.9214689822192518e-05,99.99227159206791
663.4050880626223,10713461617.95103,0.019274788909518434,0.019274788909518448,0.0,0.0,8599.917288438124,1.9237406894581392e-05,99.99289786137149
669.2759295499021,11284632289.698353,0.019295767454623747,0.01929576745462376,0.0,0.0,9058.5432155884,1.9259466808015707e-05,99.99347329464334
675.146771037182,11879062110.68904,0.01931613914900634,0.019316139149006352,0.0,0.0,9535.85236218156,1.9280888589743295e-05,99.9940021354697
681.0176125244618,12497324526.028645,0.019335921520873732,0.019335921520873742,0.0,0.0,10032.305674696068,1.930169067150455e-05,99.9944879779721
686.8884540117417,13139991234.104822,0.01935513159263241,0.019355131592632416,0.0,0.0,10548.362709298193,1.932189095316855e-05,99.99493412334931
692.7592954990215,13807632950.146852,0.019373785962435507,0.019373785962435507,0.0,0.0,11084.482218505687,1.9341506888435898e-05,99.99534408966656
698.6301369863014,14500817147.97956,0.019391900743988767,0.019391900743988767,0.0,0.0,11641.120368876434,1.9360555421600403e-05,99.99572108729014
704.5009784735812,15220105427.319893,0.019409491470793346,0.019409491470793346,0.0,0.0,12218.728644096022,1.9379052886890002e-05,99.9960672932941
710.3718199608611,15966056587.143036,0.019426573311423858,0.01942657331142385,0.0,0.0,12817.756272115028,1.9397015234764724e-05,99.99638525464167
716.2426614481409,16739225048.320547,0.019443161034219388,0.01944316103421938,0.0,0.0,13438.648968378775,1.9414457994807363e-05,99.99667756813773
722.1135029354208,17540159304.994747,0.019459268973522913,0.019459268973522906,0.0,0.0,14081.8477018195,1.943139624024169e-05,99.99694657102891
727.9843444227006,18369399222.997482,0.01947491089869589,0.01947491089869588,0.0,0.0,14747.786532089474,1.9447844450203186e-05,99.9971935230376
733.8551859099805,19227480080.608257,0.019490100346265433,0.019490100346265422,0.0,0.0,15436.895831547743,1.9463816858974928e-05,99.99742051806136
739.7260273972603,20114928827.35575,0.019504850424603343,0.019504850424603332,0.0,0.0,16149.59929532715,1.9479327250619718e-05,99.99762926171465
745.5968688845402,21032264072.396404,0.01951917385773322,0.019519173857733208,0.0,0.0,16886.31392704499,1.9494389005040362e-05,99.99782129228211
751.46771037182,21979995750.192436,0.019533082920627203,0.019533082920627196,0.0,0.0,17647.44975754755,1.9509015029935222e-05,99.99799769980274
757.3385518590998,22958623874.35633,0.019546589636808234,0.019546589636808227,0.0,0.0,18433.40887084553,1.9523217968598624e-05,99.99815986920278
763.2093933463797,23968638328.837227,0.019559705653285873,0.019559705653285867,0.0,0.0,19244.5852155958,1.9537010068400655e-05,99.99830895430301
769.0802348336595,25010519241.43733,0.019572442248165667,0.019572442248165657,0.0,0.0,20081.36491260788,1.95504031887931e-05,99.998445959562
774.9510763209394,26084737276.96723,0.019584810310241823,0.019584810310241816,0.0,0.0,20944.126492196618,1.9563408779851835e-05,99.99857169711159
780.8219178082192,27191747422.611706,0.019596820543778513,0.019596820543778506,0.0,0.0,21833.23588781927,1.9576038097603448e-05,99.9986871370557
786.6927592954991,28331993262.066082,0.019608483310348878,0.019608483310348875,0.0,0.0,22749.049881142877,1.9588302037720626e-05,99.99879312393651
792.5636007827788,29505904943.628414,0.019619808688881704,0.0196198086888817,0.0,0.0,23691.91446595431,1.9600211198661355e-05,99.9988904742726
798.4344422700588,30713898508.3224,0.019630806488647044,0.01963080648864704,0.0,0.0,24662.16430792858,1.961177589532376e-05,99.99897999191097
804.3052837573385,31956375218.01999,0.019641486262241825,0.01964148626224182,0.0,0.0,25660.122204396837,1.962300617270092e-05,99.99906248337902
810.1761252446184,33233743791.389755,0.01965185666458582,0.019651856664585816,0.0,0.0,26686.11693243932,1.9633911131877272e-05,99.99913734817638
816.0469667318982,34546367079.09187,0.01966192696908226,0.019661926969082255,0.0,0.0,27740.440443658394,1.964450052424509e-05,99.99920586958366
821.9178082191781,35894602639.15903,0.019671705903046007,0.019671705903046007,0.0,0.0,28823.380433504615,1.9654783526978696e-05,99.99926866408664
827.7886497064579,37278791544.48865,0.019681201961039976,0.019681201961039972,0.0,0.0,29935.21135603688,1.966476907250279e-05,99.99932635120035
833.6594911937378,38699257481.197945,0.019690423424420317,0.019690423424420317,0.0,0.0,31076.193699253887,1.9674465869044573e-05,99.99937958311457
839.5303326810176,40156306110.03577,0.0196993783733717,0.0196993783733717,0.0,0.0,32246.57347158369,1.9683882413289286e-05,99.99942905797502
845.4011741682975,41650240930.1817,0.01970807428714454,0.01970807428714454,0.0,0.0,33446.59494104335,1.9693026570024917e-05,99.99947457843417
851.2720156555773,43181342207.424194,0.019716518565978003,0.019716518565978003,0.0,0.0,34676.48371229031,1.9701906120951173e-05,99.99951624707819
857.1428571428571,44749861412.56912,0.019724718665983132,0.019724718665983132,0.0,0.0,35936.44225956662,1.9710528906511127e-05,99.99955476452371
863.013698630137,46356038260.546326,0.019732681670051645,0.019732681670051645,0.0,0.0,37226.66360971959,1.9718902374696683e-05,99.99959041997252
868.8845401174168,48000093834.18309,0.019740414455544263,0.019740414455544263,0.0,0.0,38547.3258193942,1.972703375737529e-05,99.99962346536545
874.7553816046967,49682242863.875305,0.019747923591312236,0.019747923591312236,0.0,0.0,39898.60183281447,1.9734929961988582e-05,99.99965402224841
880.6262230919765,51402667758.14875,0.019755215564239467,0.019755215564239467,0.0,0.0,41280.63863182205,1.9742597809801914e-05,99.99968226965723
886.4970645792564,53161535700.210464,0.01976229663476606,0.01976229663476606,0.0,0.0,42693.57096081995,1.9750043883960297e-05,99.99970831559386
892.3679060665362,54958995225.480774,0.019769172869185635,0.019769172869185635,0.0,0.0,44137.518578319454,1.9757274563454143e-05,99.99973221925707
898.2387475538161,56795176219.92983,0.019775850175093687,0.019775850175093687,0.0,0.0,45612.586262096585,1.9764296060394034e-05,99.99975409981151
904.1095890410959,58670191731.07637,0.019782334369361897,0.019782334369361897,0.0,0.0,47118.86528034167,1.977111449148514e-05,99.9997743966404
909.9804305283758,60584130669.67887,0.019788630978229353,0.019788630978229353,0.0,0.0,48656.42747238274,1.9777735667825964e-05,99.99979301085597
915.8512720156556,62537063462.59128,0.019794745418256727,0.019794745418256727,0.0,0.0,50225.3298367526,1.9784165285179693e-05,99.99981003738237
921.7221135029355,64529040148.20065,0.01980068295503472,0.01980068295503472,0.0,0.0,51825.61298788535,1.979040888055699e-05,99.99982556888888
927.5929549902153,66560097681.270035,0.019806448692301883,0.019806448692301883,0.0,0.0,53457.30698390995,1.979647182077813e-05,99.99983973151733
933.4637964774952,68630252803.69619,0.01981204759405542,0.01981204759405542,0.0,0.0,55120.42563530414,1.9802359325718642e-05,99.99985265898701
939.334637964775,70739494290.04031,0.019817484508091135,0.019817484508091135,0.0,0.0,56814.96031458529,1.980807649305736e-05,99.99986446403045
945.2054794520548,72887794426.48291,0.019822764145580176,0.019822764145580176,0.0,0.0,58540.8891152591,1.9813628276808584e-05,99.99987529194117
951.0763209393347,75075105020.56155,0.01982789109600484,0.01982789109600484,0.0,0.0,60298.173665540606,1.981901950302515e-05,99.9998853080796
956.9471624266145,77301371404.46434,0.019832869658417206,0.019832869658417206,0.0,0.0,62086.770494547985,1.982425469236268e-05,99.99989436286133
962.8180039138944,79566505576.57712,0.019837704177042594,0.019837704177042594,0.0,0.0,63906.609233223135,1.982933841297534e-05,99.99990263352308
968.6888454011741,81870401636.69873,0.019842398854864395,0.019842398854864395,0.0,0.0,65757.60514273914,1.9834275084495642e-05,99.9999102548816
974.559686888454,84212935199.42603,0.019846957764961745,0.019846957764961745,0.0,0.0,67639.6586388532,1.9839068989956493e-05,99.99991733308562
980.4305283757338,86593964278.6602,0.01985138484954592,0.01985138484954592,0.0,0.0,69552.65597611271,1.984372427477663e-05,99.99992394481698
986.3013698630137,89013340035.5833,0.019855683818876164,0.019855683818876164,0.0,0.0,71496.47781152818,1.984824484046164e-05,99.99992997682264
992.1722113502935,91470877206.11931,0.019859858445274756,0.019859858445274756,0.0,0.0,73470.97564081589,1.985263465378637e-05,99.99993556823604
998.0430528375734,93966378166.05637,0.01986391233154863,0.01986391233154863,0.0,0.0,75475.99097318703,1.9856897503269848e-05,99.99994075101853
1003.9138943248532,96499626559.49739,0.019867848977658788,0.019867848977658788,0.0,0.0,77511.35025416393,1.986103706928383e-05,99.99994554542728
1009.7847358121331,99070392892.47551,0.019871671763536377,0.019871671763536377,0.0,0.0,79576.86939387623,1.9865056905982104e-05,99.99994999258364
1015.6555772994129,101678431644.16798,0.019875383963775084,0.019875383963775084,0.0,0.0,81672.35142666155,1.9868960456750756e-05,99.99995413587939
1021.5264187866928,104323471567.4271,0.019878988787917645,0.019878988787917645,0.0,0.0,83797.57865565852,1.9872751096573086e-05,99.99995796130403
1027.3972602739727,107005227587.67584,0.01988248933957706,0.01988248933957706,0.0,0.0,85952.32228685642,1.9876432089041495e-05,99.9999614680438
1033.2681017612524,109723397339.39214,0.019885888633288815,0.019885888633288815,0.0,0.0,88136.33962330352,1.9880006604079005e-05,99.99996464642135
1039.1389432485323,112477669902.50165,0.019889189589729406,0.019889189589729406,0.0,0.0,90349.38106852089,1.98834777129145e-05,99.99996758731125
1045.0097847358122,115267711076.32417,0.019892395052869875,0.019892395052869875,0.0,0.0,92591.17832187063,1.988684840611489e-05,99.99997029167595
1050.880626223092,118093170284.98486,0.019895507786906134,0.019895507786906134,0.0,0.0,94861.44991421195,1.989012159035969e-05,99.99997275657913
1056.7514677103718,120953682531.76079,0.019898530477818036,0.019898530477818036,0.0,0.0,97159.90277466804,1.9893300090081112e-05,99.99997499791797
1062.6223091976517,123848868050.7803,0.01990146573398883,0.019901465733988835,0.0,0.0,99486.23195530998,1.9896386648115045e-05,99.9999770330139
1068.4931506849316,126778339787.79478,0.01990431605341576,0.019904316053415763,0.0,0.0,101840.12666363812,1.9899383891222553e-05,99.99997887290237
1074.3639921722113,129741686104.81148,0.01990708391390993,0.019907083913909933,0.0,0.0,104221.25631213991,1.9902294424936668e-05,99.9999805437209
1080.2348336594912,132738484854.66103,0.01990977170757518,0.019909771707575182,0.0,0.0,106629.2818689252,1.990512076466589e-05,99.9999820712548
1086.105675146771,135768300050.47276,0.019912381761686172,0.019912381761686176,0.0,0.0,109063.8531704747,1.9907865357647973e-05,99.99998348592423
1091.976516634051,138830684949.9763,0.019914916316255186,0.019914916316255186,0.0,0.0,111524.61139937279,1.9910530559359495e-05,99.99998478952806
1097.8473581213307,141925182212.46393,0.019917377528199713,0.019917377528199713,0.0,0.0,114011.18921031352,1.9913118637898354e-05,99.99998595774566
1103.7181996086106,145051316445.58527,0.019919767544663916,0.019919767544663916,0.0,0.0,116523.20474235118,1.9915631851087105e-05,99.99998703559841
1109.5890410958905,148208602608.37842,0.019922088432253928,0.019922088432253928,0.0,0.0,119060.26836952333,1.9918072372058092e-05,99.99998803922414
1115.4598825831704,151396543995.16977,0.019924342200952173,0.019924342200952173,0.0,0.0,121621.98108109055,1.9920442314401183e-05,99.99998898492345
1121.33072407045,154614636724.07108,0.019926530767157828,0.019926530767157828,0.0,0.0,124207.93809908078,1.9922743693298635e-05,99.99998986163915
1127.20156555773,157862363644.43552,0.019928656017403266,0.019928656017403266,0.0,0.0,126817.72396532918,1.9924978492526626e-05,99.99999067404126
1133.0724070450099,161139196417.447,0.01993071979430513,0.01993071979430513,0.0,0.0,129450.91421775131,1.992714864968198e-05,99.999991431074
1138.9432485322895,164444597895.93643,0.01993272387966844,0.01993272387966844,0.0,0.0,132107.07730785536,1.9929256038415067e-05,99.9999921325062
1144.8140900195694,167778021710.15027,0.019934670004401685,0.019934670004401685,0.0,0.0,134785.77426549658,1.9931302478856184e-05,99.99999277614639
1150.6849315068494,171138916302.65717,0.019936559821965315,0.019936559821965315,0.0,0.0,137486.5619459492,1.9933289709696768e-05,99.99999338771221
1156.5557729941293,174526717261.85065,0.019938394973538054,0.019938394973538054,0.0,0.0,140208.98685863827,1.9935219456711705e-05,99.999993953721
1162.426614481409,177940853910.91708,0.019940177041446152,0.019940177041446152,0.0,0.0,142952.59046994924,1.9937093383790388e-05,99.99999447252685
