time,species_1,species_2,species_4,species_5,species_6,species_7,species_8,species_11,species_12,species_13,species_14,species_15,species_16,species_17,species_19,species_22,species_27,species_28,species_29,species_30,species_31
1.1741682974559687e-05,0.0008979438110501002,0.0010811595626873053,0.008749459088223404,3.4015238935121605e-05,0.000377754711972513,0.0009314196203560894,0.00010013227111065389,1.8695216652080045e-05,6.506328706205145e-05,0.00014285733925387245,0.00024175078998342833,2.7154097110304222e-05,0.0001536292958461513,8.463170554650253e-05,0.0013399638288028042,3.444185485183049e-05,0.0005536647300692202,5.3071835297420744e-05,3.196735594976752e-05,3.156199807025874e-05,0.00179542035697936
1.2720156555772994e-05,0.0008979687474604362,0.0010804435860752074,0.008753136051269997,3.399102132358702e-05,0.00037850948908889646,0.0009315587421334426,0.00010014229448097986,1.8695235070567347e-05,6.534875573790937e-05,0.00014284604688889922,0.00024173763605588703,2.7141607523163202e-05,0.00015383659832293647,8.450591011963202e-05,0.0013399606814351894,3.446792471114608e-05,0.0005537648047450073,5.350779263439979e-05,3.239433473088809e-05,3.20188310986332e-05,0.0017931644989350173
1.3698630136986302e-05,0.0008979862422051951,0.0010797422727273436,0.008756792777857493,3.3967479354559344e-05,0.00037925459794291527,0.0009316993502173288,0.00010015228952821839,1.8695253621955197e-05,6.562352438270581e-05,0.0001428347648872381,0.00024172602313252657,2.7130706635640406e-05,0.0001540523334219093,8.437707883866386e-05,0.0013399575702708552,3.449363648834889e-05,0.0005538704760211365,5.3920130618019986e-05,3.2800417735330476e-05,3.2453850151860445e-05,0.0017910060211010796
1.4677103718199609e-05,0.000897996490300559,0.001079055378333674,0.008760425538221074,3.394449724866732e-05,0.0003799904640669759,0.0009318414325719611,0.00010016225640005015,1.8695272279490014e-05,6.588905224742056e-05,0.00014282350186111035,0.00024171576227781507,2.7121203962697016e-05,0.00015427478132139032,8.424540929968799e-05,0.001339954505035271,3.451899366304319e-05,0.000553981530939219,5.4311135205133285e-05,3.318687791755435e-05,3.286821452753571e-05,0.0017889384910501395
1.5655577299412916e-05,0.0008979996849361649,0.0010783826290765202,0.008764031196910256,3.392199938955059e-05,0.0003807174543210468,0.0009319849598309729,0.0001001721952595877,1.8695291020357338e-05,6.614644405751069e-05,0.0001428122652399369,0.00024170666367271323,2.711290830551183e-05,0.00015450254781689042,8.411111774915104e-05,0.0013399514921744531,3.454399983072857e-05,0.0005540977638563781,5.4682717105744614e-05,3.3554991229567594e-05,3.326316203610289e-05,0.0017869560835040348
1.6634050880626224e-05,0.0008979960169694379,0.0010777237358078444,0.00876760711605513,3.389993104371609e-05,0.0003814358926783191,0.0009321298893869226,0.00010018210627996813,1.8695309826216538e-05,6.63965547101249e-05,0.00014280106129403088,0.0002416985450513656,2.71056361765824e-05,0.00015473448392246033,8.397442657676335e-05,0.0013399485358923959,3.456865867675592e-05,0.0005542189759882731,5.503653693711694e-05,3.390597924759622e-05,3.3639918283367905e-05,0.0017850535136802873
1.761252446183953e-05,0.0008979856745923607,0.0010770784012658486,0.008771151071725096,3.387824975594369e-05,0.00038214606948932747,0.0009322761686206959,0.00010019198964070871,1.869532868332335e-05,6.664006172915919e-05,0.00014278989520025623,0.00024169123604999293,2.709921613645014e-05,0.000154969631459931,8.383555672560958e-05,0.001339945638838289,3.4592973956488955e-05,0.0005543449750673348,5.5374052422051565e-05,3.4240998039617934e-05,3.3999661438317614e-05,0.0017832259737081558
1.8590998043052838e-05,0.0008979688430927855,0.0010764463236715358,0.008774661182977227,3.385692229752808e-05,0.0003828482474296691,0.0009324237376765849,0.00010020184552640089,1.8695347580513057e-05,6.687751502837312e-05,0.00014277877114596935,0.00024168457993386779,2.7093490506362168e-05,0.00015520718269791458,8.36947231541054e-05,0.0013399428025759753,3.461694947810993e-05,0.000554475575024881,5.569654877652135e-05,3.456113711172042e-05,3.43435114628942e-05,0.0017814690709046176
1.9569471624266145e-05,0.0008979457047540128,0.0010758271982701127,0.008778135881908514,3.383592335592484e-05,0.0003835426641283529,0.0009325725306497933,0.00010021167412586264,1.8695366508678258e-05,6.710935566903795e-05,0.00014276769238901575,0.00024167843392501173,2.7088315688269697e-05,0.0001554464632574876,8.355213329825324e-05,0.0013399400277615766,3.4640589094612284e-05,0.0005546105958270592,5.600515893060198e-05,3.4867413918525354e-05,3.4672527859742105e-05,0.0017797787991843765
2.0547945205479453e-05,0.0008979164386182654,0.0010752207214363404,0.008781573841691818,3.381523161997422e-05,0.00038422953885261594,0.0009327224783543159,0.00010022147562959397,1.8695385460180586e-05,6.733596155478955e-05,0.0001427566614104802,0.00024167266986624061,2.7083562809298336e-05,0.00015568689090395202,8.340798358201623e-05,0.0013399373145800222,3.466389668465312e-05,0.0005547498630182266,5.630091356072624e-05,3.5160764392920924e-05,3.4987697827977134e-05,0.0017781514708785917
2.152641878669276e-05,0.0008978812206575723,0.0010746265878738242,0.008784974025895164,3.379483229095231e-05,0.0003849090679654981,0.0009328735063177248,0.00010023125023120042,1.8695404429697024e-05,6.755761342597418e-05,0.0001427456798249729,0.00024166717320528048,2.7079116717769248e-05,0.00015592800489338352,8.32624624709099e-05,0.001339934662420131,3.468687616492047e-05,0.0005548932080262614,5.658470200044574e-05,3.544205783191319e-05,3.528994506057312e-05,0.001776583761552863
2.2504892367906067e-05,0.0008978402233148058,0.0010740444979979134,0.008788335544696378,3.377471048323172e-05,0.00038558143752245237,0.0009330255402252184,0.00010024099812292612,1.8695423412362747e-05,6.777458167473296e-05,0.00014273474868912135,0.00024166184371125668,2.7074876660655468e-05,0.00015616938643766215,8.31157441933171e-05,0.0013399320706972482,3.470953145120055e-05,0.0005550404673463055,5.6857353567517326e-05,3.571209331227165e-05,3.5580115692518874e-05,0.00177507257152355
2.3483365949119374e-05,0.0008977936156355414,0.0010734741558939794,0.008791657672792351,3.375485345280204e-05,0.00038624682093041677,0.0009331785048693313,0.00010025071949623479,1.8695442404370783e-05,6.798710506364741e-05,0.00014272386851948136,0.0002416565934013446,2.707075420972738e-05,0.00015641067471184453,8.296799185040292e-05,0.0013399295386250416,3.473186646415829e-05,0.0005551914824420742,5.711962785291586e-05,3.597160534061267e-05,3.585898887586491e-05,0.0017736150372252468
2.446183953033268e-05,0.0008977415632897376,0.0010729152689530814,0.008794939863312305,3.373525074122402e-05,0.00038690537796957247,0.0009333323237209523,0.00010026041454228656,1.8695461402944534e-05,6.819538434465287e-05,0.0001427130392464385,0.00024165134691294876,2.7066673639016782e-05,0.00015665157284181977,8.281935749263658e-05,0.0013399270651746683,3.475388513194615e-05,0.0005553460999328546,5.737220212532718e-05,3.622126525890075e-05,3.612727975993661e-05,0.0017722085452543583
2.544031311154599e-05,0.0008976842284118363,0.0010723675505670822,0.008798181664295369,3.371589220904159e-05,0.0003875572610057443,0.0009334869215114331,0.00010027008344942313,1.8695480405676885e-05,6.839961505780587e-05,0.00014270226047717222,0.00024164603868578,2.7062569076178585e-05,0.00015689181093305783,8.266998224488073e-05,0.0013399246493683784,3.477559136705096e-05,0.0005555041709323906,5.761570792384924e-05,3.6461694975182534e-05,3.638565196672228e-05,0.0017708506410698001
2.6418786692759296e-05,0.0008976217697257932,0.001071830718616442,0.00880138274375621,3.36967693111432e-05,0.00038820261273870383,0.0009336422231569543,0.00010027972640406687,1.869549941080296e-05,6.859996831542934e-05,0.00014269153145924634,0.000241640612111008,2.705838365642291e-05,0.00015713116122890582,8.251999824510858e-05,0.001339922290090311,3.479698907233689e-05,0.0005556655511438322,5.785071647451951e-05,3.669347206645656e-05,3.6634723187692885e-05,0.0017695390495581938
2.7397260273972603e-05,0.000897554342505546,0.0010713044960243903,0.008804542885532387,3.367787454952635e-05,0.0003888415668219081,0.0009337981540620386,0.00010028934359050695,1.8695518417129503e-05,6.879659805813684e-05,0.00014268085107282797,0.00024163502030442072,2.7054070296158284e-05,0.00015736943357537282,8.236952757278557e-05,0.0013399199861618962,3.481808214025951e-05,0.0005558301008545206,5.807774537810787e-05,3.6917124108335336e-05,3.687505873920508e-05,0.0017682716741254168
2.837573385518591e-05,0.0008974820986032241,0.0010707886112506213,0.00880766195157266,3.365920121617557e-05,0.00038947425039441967,0.0009339546409675335,0.000100298935189915,1.869553742379966e-05,6.898964599430414e-05,0.00014267021800079782,0.0002416292228793427,2.704958844641686e-05,0.0001576064625082003,8.221868455303686e-05,0.001339917736374373,3.4838874440895684e-05,0.0005559976844938333,5.8297274064276516e-05,3.713314363478868e-05,3.7107186066302654e-05,0.0017670465474561748
2.9354207436399218e-05,0.0008974051864760867,0.00107028279840745,0.008810739882793035,3.364074314071492e-05,0.00039010078423624213,0.000934111611953762,0.00010030850138040048,1.8695556430278687e-05,6.917924429355217e-05,0.0001426596307187509,0.0002416231862994965,2.7044904446330327e-05,0.00015784210623437614,8.206757540573105e-05,0.001339915539519152,3.485936982223749e-05,0.0005561681705913344,5.8509746813763925e-05,3.7341983436793406e-05,3.733159139517353e-05,0.0017658618340033315
3.0332681017612525e-05,0.0008973237511809599,0.0010697867970878147,0.008813776702300036,3.362249488941158e-05,0.0003907212823842081,0.0009342689963191226,0.0001003180423371208,1.8695575436387162e-05,6.936551329040249e-05,0.00014264908748268013,0.00024161688396997537,2.7039991615740878e-05,0.00015807624881894296,8.191629828089881e-05,0.0013399133943630525,3.4879572111315295e-05,0.0005563414318356381,5.871556795012954e-05,3.7544058665693145e-05,3.7548721094938725e-05,0.0017647158333910205
3.131115459882583e-05,0.0008972379344413578,0.0010693003528950856,0.008816772483959142,3.360445124540668e-05,0.0003913358544477748,0.0009344267252839829,0.0001003275582315515,1.8695594442081685e-05,6.954856908737489e-05,0.00014263858645841864,0.00024161029396734554,2.7034827969720457e-05,0.0001583087880982773,8.176494476863072e-05,0.0013399112997113502,3.48994851045041e-05,0.000556517344642521,5.891511674141863e-05,3.7739755192180525e-05,3.7758990508663276e-05,0.001763606941402042
3.228962818003914e-05,0.0008971478747449278,0.0010688232171586006,0.008819727345332557,3.3586607354343955e-05,0.0003919446058746958,0.0009345847319368741,0.00010033704923155712,1.869561344744599e-05,6.972852173996179e-05,0.00014262812575154335,0.00024160339812476664,2.7029395299737186e-05,0.00015853963507892393,8.16136008543274e-05,0.0013399092543813261,3.491911256578354e-05,0.0005566957889885008,5.9108746453824395e-05,3.792943716727562e-05,3.796278960349978e-05,0.0017625336390840664
3.326810176125245e-05,0.0008970537071914445,0.0010683551469363754,0.008822641475328494,3.356895886934836e-05,0.00039254763622179945,0.0009347429508611551,0.00010034651550176186,1.86956324528378e-05,6.990547267385873e-05,0.00014261770329286548,0.00024159618449274065,2.7023681648576172e-05,0.00015876872206298638,8.146234488148589e-05,0.0013399072571944576,3.4938458234740534e-05,0.000556876648866394,5.9296776701594665e-05,3.8113432877703835e-05,3.8160470717430814e-05,0.0017614945294727414
3.424657534246575e-05,0.0008969555637062312,0.0010678959050419402,0.008825515098049809,3.355150169180616e-05,0.0003931450415567015,0.0009349013186472076,0.0001003559572030435,1.869565145868837e-05,7.007951865897126e-05,0.00014260731699324288,0.00024158864405217153,2.7017678004088954e-05,0.00015899599125729932,8.13112502587427e-05,0.0013399053069985663,3.495752581556986e-05,0.0005570598116577169,5.947950646507618e-05,3.82920501751498e-05,3.835236448566528e-05,0.001760488289153277
3.522504892367906e-05,0.0008968535731361207,0.0010674452600122804,0.008828348459369416,3.353423188320654e-05,0.0003937369153712464,0.0009350597740639595,0.00010036537449236776,1.8695670465430414e-05,7.025075303451762e-05,0.00014259696480325103,0.0002415807694105165,2.701137698780067e-05,0.00015922139052523587,8.116038656610122e-05,0.0013399034026751726,3.497631897283687e-05,0.000557245167877719,5.9657219587725026e-05,3.8465581766975806e-05,3.853878617839358e-05,0.0017595136498080267
3.620352250489237e-05,0.0008967478608777558,0.0010670029860554205,0.008831141889006822,3.351714612955252e-05,0.00039432334441213594,0.0009352182571727139,0.00010037476752366435,1.869568947384463e-05,7.041925874711566e-05,0.00014258664444535355,0.00024157256048012624,2.700477856670028e-05,0.00015944489318156437,8.100981487984967e-05,0.0013399015430978216,3.4994841350558664e-05,0.0005574326122640763,5.9830161439256055e-05,3.863427972483015e-05,3.872000827800561e-05,0.0017585694815822454
3.7181996086105676e-05,0.0008966385497138348,0.0010665688629281347,0.008833895679868881,3.350024079424898e-05,0.0003949044168028907,0.0009353767109016732,0.00010038413644638129,1.8695708484394588e-05,7.058512239791501e-05,0.00014257635392345765,0.00024156401355156153,2.699787906182278e-05,0.00015966645959457435,8.085959690255267e-05,0.0013398997272017243,3.501309653586615e-05,0.0005576220415356246,5.999858582592888e-05,3.879840611599632e-05,3.889631056457479e-05,0.0017576546308600536
3.816046966731898e-05,0.0008965257589789993,0.0010661426760651476,0.00883661020613747,3.3483512882086726e-05,0.0003954802141082435,0.0009355350795256078,0.00010039348140684524,1.8695727497879348e-05,7.074841983240588e-05,0.00014256609103123372,0.0002415551318188915,2.6990681736274872e-05,0.00015988607479188726,8.070978617221148e-05,0.001339897953916992,3.50310880941042e-05,0.0005578133565990906,6.016270926723361e-05,3.895818267775876e-05,3.906793296984307e-05,0.0017567680783849339
3.913894324853229e-05,0.0008964096052028483,0.001065724216305268,0.008839285843925657,3.3466959392475926e-05,0.0003960508166284116,0.0009356933095720606,0.00010040280254755268,1.869574651500363e-05,7.090922592178197e-05,0.00014255585367226332,0.0002415459184050894,2.6983189778960002e-05,0.00016010372352650445,8.05604339916589e-05,0.0013398962222107382,3.504881954599081e-05,0.0005580064609847708,6.0322741452643467e-05,3.911382481995323e-05,3.923510713058469e-05,0.0017559088329132879
4.01174168297456e-05,0.0008962902021142882,0.0010653132798026884,0.008841922976383433,3.345057736541868e-05,0.0003966163030359656,0.0009358513496987703,0.00010041210000732867,1.8695765536410596e-05,7.10676139337895e-05,0.00014254563983404016,0.00024153637685524255,2.6975406800707373e-05,0.00016031939208299305,8.041158906944078e-05,0.0013398945310831134,3.506629436948431e-05,0.0005582012609022038,6.047888309005963e-05,3.9265539467692344e-05,3.9398054501517975e-05,0.0017550759379557745
4.1095890410958905e-05,0.0008961676604243744,0.001064909668246546,0.00884452201149846,3.343436403705995e-05,0.0003971767492695458,0.0009360091505972811,0.00010042137392127302,1.8695784562772035e-05,7.122365280282289e-05,0.00014253544753228212,0.00024152651244489792,2.6967338150762404e-05,0.00016053307344150218,8.026329633149243e-05,0.0013398928795568237,3.508351600374944e-05,0.0005583976656534473,6.0631320593071556e-05,3.941351699224022e-05,3.955697949995437e-05,0.0017542684950046996
4.207436399217221e-05,0.000896042088148123,0.001064513188143139,0.008847083380776971,3.341831683571837e-05,0.00039773222842351516,0.000936166664560773,0.00010043062442153592,1.8695803594814596e-05,7.137740764203763e-05,0.00014252527477230596,0.00024151633255850224,2.695899129694067e-05,0.00016074476834565632,8.011559699337971e-05,0.0013398912666790527,3.5100487851892373e-05,0.0005585955873218086,6.0780223901142246e-05,3.955793240963489e-05,3.971207110581142e-05,0.0017534856616389124
4.305283757338552e-05,0.0008959135905271077,0.0010641236514227787,0.008849607510790244,3.3402433147484436e-05,0.00039828281284873593,0.000936323846254411,0.00010043985163628584,1.8695822633132684e-05,7.152894290631681e-05,0.00014251511970819059,0.00024150584367257138,2.6950372791378826e-05,0.00016095447487893543,7.996853073592186e-05,0.0013398896915324606,3.511721326966146e-05,0.0005587949404878014,6.092576027853741e-05,3.969895688526345e-05,3.98635129647917e-05,0.0017527266134955532
4.403131115459883e-05,0.0008957822701119115,0.0010637408748743525,0.008852094848152811,3.3386710534686984e-05,0.0003988285723557856,0.0009364806520363152,0.00010044905569061083,1.869584167835512e-05,7.167831930762234e-05,0.00014250498050760033,0.00024149505388572042,2.6941490815277396e-05,0.00016116219744900586,7.982213391436715e-05,0.0013398881532178505,3.513369557514304e-05,0.0005589956424589761,6.106808322854213e-05,3.983674771899757e-05,4.0011474380738176e-05,0.0017519905769450685
4.5009784735812134e-05,0.0008956482267986632,0.0010633646801009406,0.00885454585692576,3.337114672068811e-05,0.000399369574402776,0.0009366370399727694,0.00010045823670651716,1.869586073113312e-05,7.182559401449178e-05,0.00014249485536294205,0.00024148397265275656,2.6932354911448777e-05,0.00016136794594523497,7.967643980427487e-05,0.0013398866508521053,3.5149938048010225e-05,0.0005591976132014053,6.12073338633505e-05,3.997144950563962e-05,4.015611131203749e-05,0.001751276825305275
4.598825831702544e-05,0.0008955115579256256,0.0010629948936072275,0.008856960997453707,3.335573941510037e-05,0.0003999058855149286,0.0009367929701663315,0.00010046739480258522,1.869587979201784e-05,7.197082319544115e-05,0.0001424847425847019,0.00024147260883509555,2.692297402328233e-05,0.00016157172897735128,7.953148018206003e-05,0.001339885183586922,3.516594392275437e-05,0.0005594007749883822,6.134364916136423e-05,4.010320255314109e-05,4.029757513695021e-05,0.0017505846508493763
4.696673189823875e-05,0.000895372358270833,0.0010626313465452284,0.008859340746888975,3.334048648225758e-05,0.00040043756997833413,0.0009369484043734906,0.00010047653009444485,1.869589886158085e-05,7.211405983349122e-05,0.00014247464050675255,0.0002414609726124511,2.6913358417459813e-05,0.0001617735601303627,7.938728383754676e-05,0.0013398837505923715,3.5181716396038406e-05,0.0005596050526523705,6.147715470640972e-05,4.023213527044289e-05,4.04360032705623e-05,0.001749913391126569
4.794520547945206e-05,0.000895230720144529,0.0010622738746637642,0.008861685584227274,3.3325385838711265e-05,0.00040096469071899173,0.0009371033061286276,0.00010048564269466685,1.869591794034248e-05,7.225535485072754e-05,0.00014246454754537172,0.00024144907412677126,2.690351832017097e-05,0.00016197345405251045,7.924387778027573e-05,0.0013398823510604302,3.519725862182742e-05,0.0005598103733129535,6.160796964728978e-05,4.0358369608233304e-05,4.057152704000376e-05,0.0017492624093485675
4.892367906066536e-05,0.0008950867334428411,0.001061922318225075,0.008863995992326571,3.331043544728435e-05,0.00040148730926716213,0.0009372576407115537,0.00010049473271284931,1.8695937028776138e-05,7.23947575821378e-05,0.00014245446218787817,0.00024143692373711418,2.6893464173189646e-05,0.0001621714265148991,7.910128702233552e-05,0.0013398809842109368,3.52125737131206e-05,0.0005600166663544268,6.173620646659358e-05,4.0482020376198046e-05,4.070426996002907e-05,0.0017486310965715052
4.990215264187867e-05,0.0008949404856987375,0.0010615765219007109,0.008866272456017316,3.329563331391229e-05,0.0004020054858562343,0.0009374113751057298,0.00010050380025569619,1.869595612730519e-05,7.253231574707835e-05,0.00014244438299700987,0.00024142453184587562,2.688320645912643e-05,0.00016236749407885724,7.8959534792165e-05,0.0013398796492889707,3.5227664741469335e-05,0.0005602238633518023,6.186197170338962e-05,4.06031961081466e-05,4.0834348803823995e-05,0.0017480188689204096
5.088062622309198e-05,0.0008947920621021392,0.0010612363346350646,0.008868515464848618,3.328097754431424e-05,0.0004025192791863901,0.0009375644778668861,0.00010051284542717995,1.8695975236332716e-05,7.26680744074193e-05,0.0001424343085968479,0.00024141190907157452,2.6872755875397873e-05,0.0001625616754379528,7.881864249945052e-05,0.0013398783455528809,3.524253473727868e-05,0.0005604318980763438,6.198536511684465e-05,4.072199860407246e-05,4.096187253707733e-05,0.0017474251707839709
5.185909980430529e-05,0.0008946415455802458,0.0010609016095782286,0.008870725508270519,3.3266466284721625e-05,0.0004030287467861626,0.0009377169191670448,0.00010052186832854541,1.869599435621069e-05,7.280207704606792e-05,0.0001424242376887871,0.00024139906590318118,2.6862122986338522e-05,0.00016275398967665155,7.867863003000911e-05,0.0013398770722832356,3.5257186689365516e-05,0.000560640706366016,6.210648151773014e-05,4.0838524482044246e-05,4.1086944396199974e-05,0.0017468494682420822
5.283757338551859e-05,0.0008944890168902659,0.0010605722039614973,0.008872903075887199,3.325209767243422e-05,0.00040353394501713125,0.0009378686707379298,0.00010053086905843398,1.869601348723611e-05,7.293436650547243e-05,0.00014241416903787132,0.00024138601299319876,2.6851318517766518e-05,0.00016294445625752172,7.853951551558567e-05,0.0013398758287926672,3.5271623547827e-05,0.0005608502260634247,6.222540983023425e-05,4.0952864056286e-05,4.1209662592116466e-05,0.0017462912494853676
5.3816046966731896e-05,0.0008943345546133959,0.0010602479790156971,0.008875048655630576,3.323786990286315e-05,0.000404034929146922,0.0009380197058255017,0.00010053984771293366,1.869603262966032e-05,7.306498370903195e-05,0.0001424041014881287,0.00024137276067199518,2.6840352868760257e-05,0.00016313309490048633,7.840131585830075e-05,0.0013398746144088671,3.528584822056057e-05,0.0005610603969670295,6.234223503097651e-05,4.1065103665976655e-05,4.133012027593385e-05,0.0017457500215793886
5.479452054794521e-05,0.000894178235203937,0.0010599287998717805,0.008877162732523532,3.3223781228625814e-05,0.00040453175342545394,0.0009381699991500698,0.00010054880438565742,1.869605178368755e-05,7.31939676701737e-05,0.00014239403396480282,0.00024135931883267913,2.6829235995855064e-05,0.00016331992531856202,7.826404688486316e-05,0.0013398734284728673,3.529986357302998e-05,0.0005612711607667262,6.245703876768153e-05,4.117532634352591e-05,4.144840609108739e-05,0.001745225308493548
5.577299412915852e-05,0.000894020133073567,0.00105961453545011,0.008879245787819097,3.320982991532058e-05,0.00040502447116325764,0.0009383195268699617,0.0001005577391678394,1.86960709494666e-05,7.332135632237907e-05,0.0001423839654682304,0.00024134569705221533,2.6817977534675308e-05,0.00016350496686210156,7.812772326473974e-05,0.0013398722703470683,3.53136724301011e-05,0.0005614824609694684,6.256989913607297e-05,4.128361142418768e-05,4.156460509939303e-05,0.0017447166499362941
5.675146771037182e-05,0.0008938603206094173,0.0010593050583517782,0.008881298314163715,3.3196014294061945e-05,0.00040551313379249746,0.0009384682663710512,0.00010056665214858166,1.8696090127163147e-05,7.344718624829038e-05,0.00014237389499626498,0.00024133190633736555,2.6806588555917284e-05,0.00016368824290225248,7.799235700876983e-05,0.0013398711394191356,3.53272775853866e-05,0.0005616942431071834,6.268088405877501e-05,4.139002786317347e-05,4.167879239746633e-05,0.0017442236215400714
5.7729941291585125e-05,0.0008936988682627011,0.0010590002447774202,0.008883320787911996,3.3182332687493604e-05,0.000405997792573027,0.0009386161964997779,0.00010057554341465668,1.869610931684189e-05,7.357149289695156e-05,0.00014236382167713376,0.00024131795595127328,2.6795078373685038e-05,0.00016386977312952557,7.785796035163804e-05,0.001339870035088396,3.5340681785020384e-05,0.0005619064542379292,6.279006377840367e-05,4.1494647021024824e-05,4.1791044697437985e-05,0.0017437457970712023
