t,V,Nai,m,h,j,Cai,Ki,d,f,b,g,xr,xs1,xs2,zdv,ydv,Ca_JSR,Ca_NSR,APtrack,APtrack2,APtrack3,Cainfluxtrack,OVRLDtrack,OVRLDtrack2,OVRLDtrack3
0.13,-85.2119493090546,13.364922658086167,0.0014918240187510958,0.9855966736736159,0.9908985187212804,0.0001174787889845094,141.05687484353945,5.825944287350843e-06,0.9977653737827186,0.0013673749568510827,0.9888147615732278,0.00020469948723780498,0.0066064297016559985,0.03037084832414436,0.014462222146909032,0.9999455974427256,1.1280604863883945,1.7672646745062246,9.05140668032836e-196,5.003520341311085e-195,0.00012934693894784896,2.524323636287586e-196,0.0,0.0,0.0
0.14,-85.21195150259493,13.364922590270707,0.001491823464182048,0.9855966807825013,0.9908985231319855,0.00011747853974928016,141.0568750320882,5.825942237163758e-06,0.9977653746256094,0.0013673746714465724,0.9888147871562009,0.00020469941987649954,0.006606349916406532,0.030370388705629293,0.014462220218437726,0.9999455996617334,1.1280717524790171,1.7672611856080787,9.006255392093342e-196,4.9785611943962406e-195,0.00012933400489985086,2.511731509104946e-196,0.0,0.0,0.0
0.15,-85.21195369607307,13.364922522452998,0.0014918229270166593,0.9855966878911806,0.9908985275425595,0.00011747829052104109,141.05687522063738,5.825940187035564e-06,0.9977653754684652,0.001367374386050349,0.9888148127367072,0.00020469935251733504,0.006606270137007268,0.03036992909558853,0.014462218290021407,0.9999456018804128,1.128083018399474,1.7672576967829294,8.961335139503167e-196,4.9537297615030235e-195,0.00012932107214584873,2.4992038148618145e-196,0.0,0.0,0.0
0.16,-85.21195588948899,13.364922454633042,0.0014918224224119386,0.9855966949996537,0.9908985319530025,0.00011747804129979083,141.056875409187,5.825938136966254e-06,0.997765376311286,0.0013673741006624107,0.9888148383147483,0.00020469928516031092,0.006606190363456126,0.030369469494021327,0.014462216361660065,0.9999456040987641,1.1280942841497583,1.7672542080307723,8.916640285045689e-196,4.929022926275306e-195,0.00012930814068521694,2.4867389813268625e-196,0.0,0.0,0.0
0.17,-85.21195808284274,13.364922386810836,0.001491821882264656,0.9855967021079206,0.9908985363633145,0.00011747779208552866,141.05687559773708,5.825936086955818e-06,0.9977653771540717,0.0013673738152827565,0.9888148638903246,0.00020469921780542688,0.0066061105957521404,0.03036900990092733,0.014462214433353692,0.9999456063167875,1.1281055497298664,1.7672507193516043,8.872168346910674e-196,4.904439316795061e-195,0.0001292952105176665,2.474336316354387e-196,0.0,0.0,0.0
0.18,-85.2119602761343,13.364922318986386,0.0014918213378311335,0.9855967092159816,0.9908985407734956,0.00011747754287825429,141.0568757862876,5.825934037004252e-06,0.9977653779968222,0.001367373529911386,0.9888148894634364,0.00020469915045268278,0.006606030833894882,0.03036855031630639,0.014462212505102283,0.999945608534483,1.1281168151397978,1.7672472307454243,8.827918213669652e-196,4.879978318676575e-195,0.0001292822816430682,2.461995509980948e-196,0.0,0.0,0.0
0.19,-85.21196246936371,13.364922251159685,0.0014918207926511958,0.9855967163238365,0.9908985451835457,0.00011747729367796743,141.0568759748386,5.825931987111556e-06,0.9977653788395376,0.0013673732445482992,0.9888149150340843,0.00020469908310207855,0.0066059510778839195,0.03036809074015834,0.014462210576905832,0.9999456107518504,1.1281280803795506,1.7672437422122316,8.783888779406302e-196,4.855639320581187e-195,0.00012926935406129276,2.449716253780373e-196,0.0,0.0,0.0
0.2,-85.21196466253095,13.364922183330737,0.0014918202473560183,0.9855967234314853,0.9908985495934649,0.00011747704448466775,141.05687616339003,5.825929937277724e-06,0.9977653796822181,0.0013673729591934958,0.9888149406022683,0.00020469901575361402,0.006605871327718805,0.030367631172483037,0.014462208648764343,0.99994561296889,1.1281393454491235,1.7672402537520249,8.740078902942689e-196,4.8314216916780014e-195,0.00012925642777220615,2.4374982294924704e-196,0.0,0.0,0.0
0.21,-85.21196685563599,13.364922115499542,0.0014918197020532358,0.9855967305389279,0.9908985540032531,0.00011747679529835499,141.0568763519419,5.825927887502755e-06,0.9977653805248635,0.001367372673846975,0.9888149661679886,0.00020469894840728913,0.006605791583399099,0.030367171613280314,0.014462206720677807,0.9999456151856018,1.1281506103485157,1.767236765364803,8.696487461586802e-196,4.807324811354938e-195,0.00012924350277567577,2.425341124012539e-196,0.0,0.0,0.0
0.22,-85.2119690486789,13.364922047666099,0.0014918191567658639,0.9855967376461646,0.9908985584129105,0.0001174765461190276,141.05687654049422,5.825925837786636e-06,0.9977653813674738,0.0013673723885087345,0.9888149917312468,0.0002046988810631032,0.006605711844922582,0.030366712062549366,0.014462204792646215,0.999945617401986,1.1281618750777194,1.7672332770505603,8.653108944310508e-196,4.783345633174871e-195,0.0001292305790710358,2.4132434003840515e-196,0.0,0.0,0.0
0.23,-85.21197124165964,13.36492197983041,0.0014918186114953795,0.9855967447531953,0.9908985628224369,0.00011747629694668513,141.05687672904702,5.825923788129362e-06,0.9977653822100492,0.0013673721031787745,0.9888150172920431,0.00020469881372105607,0.006605632112288622,0.030366252520289967,0.014462202864669564,0.9999456196180427,1.1281731396367327,1.7672297888092954,8.609941780199889e-196,4.759483288753466e-195,0.00012921765665809595,2.401204620498847e-196,0.0,0.0,0.0
0.24,-85.21197343457824,13.364921911992472,0.0014918180662387294,0.9855967518600198,0.9908985672318325,0.0001174760477813286,141.05687691760025,5.825921738530943e-06,0.9977653830525893,0.0013673718178570959,0.9888150428503768,0.00020469874638114817,0.006605552385498659,0.03036579298650264,0.01446220093674786,0.9999456218337719,1.1281844040255604,1.7672263006410116,8.56698953831152e-196,4.7357397510268444e-195,0.0001292047355372888,2.3892257797219766e-196,0.0,0.0,0.0
0.25,-85.21197562743467,13.364921844152287,0.0014918175209959134,0.9855967589666385,0.9908985716410971,0.00011747579862295799,141.0568771061539,5.825919688991378e-06,0.9977653838950945,0.0013673715325436986,0.9888150684062477,0.00020469867904337945,0.006605472664552693,0.030365333461187378,0.014462199008881103,0.9999456240491734,1.1281956682442025,1.7672228125457092,8.524252218645399e-196,4.7121150199950054e-195,0.0001291918157086144,2.377306878053441e-196,0.0,0.0,0.0
0.26,-85.21197782022892,13.364921776309854,0.0014918169757669316,0.985596766073051,0.9908985760502308,0.00011747554947157331,141.05687729470804,5.825917639510668e-06,0.9977653847375646,0.0013673712472385832,0.9888150939596558,0.00020469861170774995,0.006605392949450724,0.03036487394434419,0.014462197081069295,0.9999456262642473,1.1282069322926587,1.7672193245233883,8.48172982120153e-196,4.68860909565795e-195,0.00012917889717207267,2.365447915493239e-196,0.0,0.0,0.0
0.27,-85.21198001296104,13.364921708465175,0.0014918164305517843,0.9855967731792575,0.9908985804592336,0.00011747530032717456,141.0568774832626,5.825915590088812e-06,0.9977653855799997,0.0013673709619417488,0.9888151195106013,0.00020469854437425966,0.006605313240192752,0.03036441443597307,0.014462195153312435,0.9999456284789936,1.1282181961709292,1.7672158365740485,8.43942234597991e-196,4.665221978015678e-195,0.00012916597992766369,2.3536488920413715e-196,0.0,0.0,0.0
0.28,-85.21198220563099,13.364921640618249,0.001491815885352253,0.985596780285258,0.9908985848681054,0.00011747505118976019,141.05687767181766,5.825913540725796e-06,0.9977653864223996,0.0013673706766531943,0.9888151450590856,0.00020469847704290793,0.006605233536776528,0.030363954936073207,0.01446219322561051,0.9999456306934124,1.128229459879007,1.7672123486976843,8.397324299519275e-196,4.641950630341838e-195,0.00012915306397471261,2.3419082756404894e-196,0.0,0.0,0.0
0.29,-85.21198439823883,13.364921572769076,0.001491815340171412,0.9855967873910526,0.9908985892768466,0.00011747480205932753,141.05687786037313,5.825911491421597e-06,0.9977653872647646,0.0013673703913729158,0.9888151706051109,0.0002046984097136937,0.006605153839198174,0.0303634954446432,0.014462191297963497,0.9999456329075043,1.1282407234168799,1.767208860894286,8.355426202957677e-196,4.6187898128234094e-195,0.00012914014931205504,2.3302234227550525e-196,0.0,0.0,0.0
0.3,-85.2119865907845,13.364921504917653,0.0014918147950060963,0.9855967944966413,0.9908985936854567,0.00011747455293587933,141.05687804892906,5.82590944217624e-06,0.9977653881070946,0.0013673701061009168,0.9888151961486749,0.00020469834238661806,0.006605074147461683,0.030363035961684496,0.014462189370371421,0.9999456351212688,1.1282519867845602,1.7672053731638635,8.313737814225923e-196,4.5957449195396785e-195,0.00012912723594088961,2.3185970547494007e-196,0.0,0.0,0.0
0.31,-85.21198878326805,13.364921437063986,0.0014918142498563062,0.9855968016020239,0.9908985980939361,0.0001174743038194156,141.05687823748542,5.825907392989724e-06,0.9977653889493895,0.0013673698208371975,0.9888152216897774,0.00020469827506168104,0.006604994461567055,0.03036257648719709,0.014462187442834283,0.9999456373347059,1.1282632499820482,1.7672018855064169,8.272259133324011e-196,4.572815950490644e-195,0.0001291143238612164,2.307029171623534e-196,0.0,0.0,0.0
0.32,-85.21199097568945,13.364921369208071,0.0014918137047220416,0.9855968087072006,0.9908986025022845,0.00011747405470993632,141.05687842604223,5.825905343862049e-06,0.9977653897916494,0.0013673695355817578,0.9888152472284186,0.00020469820773888264,0.00660491478151429,0.030362117021180985,0.01446218551535208,0.9999456395478156,1.1282745130093437,1.7671983979219463,8.230990160251943e-196,4.5500029056763085e-195,0.00012910141307303534,2.295519773377453e-196,0.0,0.0,0.0
0.33,-85.21199316804869,13.36492130134991,0.0014918131596033026,0.9855968158121712,0.990898606910502,0.0001174738056074415,141.05687861459953,5.825903294793217e-06,0.9977653906338743,0.0013673692503345977,0.9888152727645985,0.00020469814041822282,0.006604835107303388,0.030361657563636176,0.014462183587924811,0.9999456417605979,1.1282857758664466,1.7671949104104516,8.189930895009717e-196,4.5273057850966694e-195,0.00012908850357634647,2.2840688600111574e-196,0.0,0.0,0.0
0.34,-85.2119953603458,13.3649212334895,0.0014918126145001527,0.985596822916936,0.9908986113185887,0.0001174735565119305,141.05687880315722,5.825901245783219e-06,0.997765391476064,0.0013673689650957165,0.9888152982983175,0.00020469807309970138,0.006604755438933414,0.03036119811456233,0.014462181660552475,0.999945643973053,1.1282970385533544,1.7671914229719305,8.149079103335932e-196,4.504723353676035e-195,0.00012907559537086926,2.2726758084172044e-196,0.0,0.0,0.0
0.35000000000000003,-85.21199755258081,13.364921165626846,0.0014918120694130974,0.9855968300214948,0.9908986157265446,0.00011747330742339823,141.0568789917154,5.825899196832012e-06,0.9977653923182189,0.0013673686798651077,0.9888153238295804,0.0002046980057833162,0.006604675776396972,0.03036073867395678,0.014462179733235027,0.9999456461851814,1.1283083010700432,1.7671879356063642,8.108417108177936e-196,4.482245839729668e-195,0.0001290626884543839,2.261335688687636e-196,0.0,0.0,0.0
0.36,-85.21199974475368,13.364921097761943,0.0014918115243417376,0.9855968371258478,0.9908986201343696,0.0001174730583418487,141.056879180274,5.825897147939632e-06,0.9977653931603387,0.001367368394642776,0.9888153493583834,0.00020469793846906892,0.006604596119699902,0.030360279241821626,0.014462177805972502,0.999945648396983,1.1283195634165317,1.7671844483137675,8.067958868989477e-196,4.459880959893583e-195,0.00012904978282864338,2.2500523939387694e-196,0.0,0.0,0.0
0.37,-85.21200193686443,13.364921029894795,0.0014918109792860733,0.9855968442299947,0.9908986245420638,0.00011747280926728193,141.05687936883308,5.825895099106077e-06,0.9977653940024235,0.001367368109428722,0.9888153748847267,0.00020469787115695955,0.006604516468842205,0.030359819818156875,0.014462175878764897,0.9999456506084572,1.1283308255928202,1.7671809610941405,8.027704385770554e-196,4.437628714167779e-195,0.00012903687849364766,2.238825924170605e-196,0.0,0.0,0.0
0.38,-85.21200412891304,13.3649209620254,0.0014918104342461047,0.9855968513339358,0.9908986289496271,0.00011747256019969791,141.0568795573926,5.825893050331349e-06,0.9977653948444734,0.0013673678242229453,0.9888154004086103,0.0002046978038469881,0.00660443682382388,0.030359360402962523,0.014462173951612216,0.9999456528196045,1.128342087598908,1.7671774739474833,7.987653658521167e-196,4.415489102552257e-195,0.00012902397544939677,2.227656279383142e-196,0.0,0.0,0.0
0.39,-85.21200632089952,13.364920894153757,0.0014918098892218316,0.9855968584376709,0.9908986333570596,0.00011747231113909663,141.05687974595256,5.825891001615447e-06,0.997765395686488,0.0013673675390254462,0.9888154259300339,0.00020469773653915456,0.006604357184644928,0.030358900996238572,0.014462172024514455,0.9999456550304244,1.1283533494347957,1.7671739868737955,7.947806687241317e-196,4.393462125047017e-195,0.00012901107369589065,2.2165434595763814e-196,0.0,0.0,0.0
0.4,-85.21200851282386,13.364920826279869,0.001491809344213254,0.9855968655412001,0.9908986377643612,0.0001174720620854781,141.05687993451295,5.825888952958371e-06,0.9977653965284679,0.0013673672538362244,0.9888154514489979,0.00020469766923345893,0.006604277551305348,0.030358441597985023,0.014462170097471617,0.9999456572409174,1.1283646111004833,1.7671704998730773,7.908163471931003e-196,4.3715477816520595e-195,0.00012899817323312935,2.2054874647503226e-196,0.0,0.0,0.0
0.41000000000000003,-85.212010704688,13.364920758403777,0.0014918087992191109,0.9855968726445299,0.9908986421715363,0.00011747181303863278,141.0568801230738,5.825886904358285e-06,0.9977653973704148,0.0013673669686550146,0.9888154769656929,0.00020469760192981594,0.00660419792350046,0.030357982208091647,0.014462168170481996,0.9999456594511177,1.128375872595008,1.7671670129445558,7.868123768924321e-196,4.349414264119432e-195,0.00012898527396978,2.1943208944856846e-196,0.0,0.0,0.0
0.42,-85.21201289649025,13.364920690525443,0.0014918082542405037,0.9855968797476545,0.9908986465785812,0.00011747156399874369,141.0568803116351,5.825884855816792e-06,0.997765398212327,0.0013673666834820488,0.9888155024799524,0.00020469753462830004,0.006604118301496384,0.030357522826654722,0.014462166243547079,0.9999456616609951,1.1283871339192104,1.7671635260889063,7.828211858065501e-196,4.3273513887128155e-195,0.0001289723759856168,2.1831899638459985e-196,0.0,0.0,0.0
0.43,-85.21201508823043,13.364920622644863,0.0014918077092775483,0.9855968868505735,0.9908986509854952,0.00011747131496583007,141.05688050019683,5.825882807334063e-06,0.9977653990542044,0.0013673663983173512,0.9888155279917589,0.0002046974673289191,0.0066040386853211,0.03035706345368437,0.014462164316667026,0.9999456638705466,1.1283983950731793,1.7671600393061992,7.788482855141451e-196,4.305389622846907e-195,0.0001289594792890262,2.172110043931973e-196,0.0,0.0,0.0
0.44,-85.21201727990855,13.364920554762039,0.0014918071643302447,0.9855968939532868,0.9908986553922786,0.00011747106593989192,141.05688068875904,5.825880758910095e-06,0.9977653998960466,0.0013673661131609217,0.988815553501112,0.00020469740003167312,0.006603959074974605,0.030356604089180592,0.014462162389841835,0.9999456660797722,1.1284096560569143,1.7671565525964352,7.748936760152171e-196,4.283528966521707e-195,0.00012894658388000818,2.161081134743607e-196,0.0,0.0,0.0
0.45,-85.2120194715246,13.364920486876969,0.0014918066193985928,0.9855969010557942,0.9908986597989313,0.00011747081692092924,141.05688087732167,5.825878710544889e-06,0.9977654007378541,0.0013673658280127605,0.9888155790080121,0.00020469733273656207,0.0066038794704569,0.030356144733143384,0.014462160463071506,0.9999456682886718,1.1284209168704156,1.767153065959614,7.709573573097664e-196,4.261769419737216e-195,0.0001289336897585627,2.1501032362809005e-196,0.0,0.0,0.0
0.46,-85.21202166307859,13.364920418989655,0.0014918060744825927,0.9855969081580961,0.9908986642054533,0.00011747056790894203,141.05688106588477,5.825876662238446e-06,0.9977654015796266,0.0013673655428728675,0.9888156045124589,0.00020469726544358597,0.0066037998717679855,0.03035568538557275,0.01446215853635604,0.9999456704972456,1.1284321775136832,1.7671495793957355,7.670393293977926e-196,4.240110982493433e-195,0.00012892079692468985,2.1391763485438544e-196,0.0,0.0,0.0
0.47000000000000003,-85.21202385457052,13.364920351100094,0.0014918055295822443,0.9855969152601922,0.9908986686118446,0.00011747031890393028,141.0568812544483,5.825874613990766e-06,0.9977654024213641,0.0013673652577412426,0.9888156300144526,0.00020469719815274483,0.006603720278907861,0.030355226046468686,0.014462156609695439,0.9999456727054934,1.1284434379867172,1.7671460929047997,7.631395922792959e-196,4.218553654790358e-195,0.00012890790537838955,2.128300471532468e-196,0.0,0.0,0.0
0.48,-85.21202604600037,13.364920283208289,0.0014918049846975475,0.9855969223620826,0.9908986730181052,0.000117470069905894,141.0568814430123,5.825872565801847e-06,0.9977654032630667,0.0013673649726178862,0.9888156555139931,0.00020469713086403862,0.006603640691876527,0.030354766715831198,0.014462154683089697,0.9999456749134153,1.1284546982895174,1.7671426064868068,7.592581459542764e-196,4.197097436627991e-195,0.0001288950151196618,2.1174756052467417e-196,0.0,0.0,0.0
0.49,-85.21202823736816,13.364920215314239,0.0014918044398285026,0.9855969294637673,0.9908986774242351,0.0001174698209148332,141.05688163157674,5.825870517671691e-06,0.9977654041047344,0.0013673646875027978,0.9888156810110804,0.00020469706357746737,0.006603561110673983,0.03035430739366028,0.01446215275653882,0.9999456771210112,1.1284659584220837,1.7671391201417566,7.553949904227338e-196,4.175742328006333e-195,0.00012888212614850666,2.106701749686675e-196,0.0,0.0,0.0
0.5,-85.2120304286739,13.364920147417942,0.0014918038949751095,0.9855969365652463,0.9908986818302342,0.00011746957193074787,141.05688182014163,5.8258684696002985e-06,0.9977654049463671,0.0013673644023959777,0.9888157065057146,0.00020469699629303107,0.006603481535300229,0.03035384807995593,0.014462150830042805,0.9999456793282813,1.1284772183844165,1.7671356338696491,7.515501256846684e-196,4.154488328925383e-195,0.0001288692384649241,2.0959789048522685e-196,0.0,0.0,0.0
0.51,-85.21203261991755,13.3649200795194,0.001491803350137368,0.9855969436665195,0.9908986862361027,0.00011746932295363802,141.05688200870696,5.825866421587668e-06,0.9977654057879649,0.0013673641172974257,0.9888157319978956,0.0002046969290107297,0.006603401965755266,0.030353388774718156,0.014462148903601655,0.9999456815352255,1.1284884781765154,1.7671321476704844,7.477235517400801e-196,4.1333354393851415e-195,0.0001288563520689141,2.0853070707435217e-196,0.0,0.0,0.0
0.52,-85.21203481109914,13.364920011618615,0.0014918028053152784,0.9855969507675871,0.9908986906418404,0.00011746907398350362,141.05688219727273,5.825864373633799e-06,0.9977654066295277,0.001367363832207142,0.9888157574876234,0.0002046968617305633,0.006603322402039092,0.030352929477946954,0.014462146977215365,0.9999456837418437,1.1284997377983808,1.7671286615442627,7.439152685889687e-196,4.112283659385609e-195,0.00012884346696047665,2.0746862473604348e-196,0.0,0.0,0.0
0.53,-85.21203700221868,13.364919943715583,0.0014918022605088406,0.9855969578684489,0.9908986950474475,0.00011746882502034469,141.05688238583897,5.825862325738692e-06,0.9977654074710556,0.0013673635471251266,0.9888157829748981,0.00020469679445253184,0.006603242844151708,0.030352470189642326,0.014462145050883939,0.9999456859481359,1.1285109972500122,1.7671251754909836,7.401252762313346e-196,4.091332988926784e-195,0.0001288305831396118,2.064116434703008e-196,0.0,0.0,0.0
0.54,-85.21203919327615,13.364919875810306,0.0014918017157180543,0.9855969649691051,0.990898699452924,0.00011746857606416124,141.05688257440565,5.825860277902349e-06,0.9977654083125486,0.0013673632620513794,0.9888158084597196,0.00020469672717663532,0.006603163292093115,0.030352010909804265,0.014462143124607373,0.9999456881541022,1.12852225653141,1.7671216895106474,7.363535746671774e-196,4.070483428008668e-195,0.00012881770060631952,2.053597632771241e-196,0.0,0.0,0.0
0.55,-85.21204138427154,13.364919807902783,0.00149180117094292,0.9855969720695555,0.9908987038582696,0.00011746832711495326,141.05688276297278,5.825858230124768e-06,0.9977654091540066,0.0013673629769859004,0.9888158339420879,0.00020469665990287375,0.006603083745863312,0.03035155163843278,0.014462141198385672,0.9999456903597427,1.128533515642574,1.7671182036032538,7.326001638964974e-196,4.04973497663126e-195,0.00012880481936059982,2.043129841565134e-196,0.0,0.0,0.0
0.56,-85.21204357520489,13.364919739993017,0.0014918006261834373,0.9855969791698003,0.9908987082634846,0.00011746807817272075,141.05688295154036,5.825856182405949e-06,0.9977654099954296,0.0013673626919286897,0.9888158594220031,0.00020469659263124714,0.006603004205462299,0.030351092375527865,0.014462139272218833,0.9999456925650572,1.1285447745835044,1.7671147177688031,7.288650439192944e-196,4.029087634794561e-195,0.0001287919394024527,2.0327130610846867e-196,0.0,0.0,0.0
0.5700000000000001,-85.21204576607616,13.364919672081003,0.0014918000814396063,0.9855969862698393,0.9908987126685689,0.0001174678292374637,141.05688314010837,5.825854134745892e-06,0.9977654108368178,0.0013673624068797471,0.988815884899465,0.00020469652536175546,0.006602924670890077,0.030350633121089526,0.014462137346106858,0.9999456947700457,1.128556033354201,1.767111232007295,7.251482147355685e-196,4.00854140249857e-195,0.00012877906073187814,2.0223472913298993e-196,0.0,0.0,0.0
0.58,-85.21204795688536,13.364919604166746,0.0014917995367114273,0.9855969933696725,0.9908987170735224,0.00011746758030918213,141.05688332867686,5.825852087144599e-06,0.9977654116781709,0.0013673621218390727,0.9888159103744739,0.00020469645809439874,0.006602845142146645,0.030350173875117754,0.014462135420049744,0.9999456969747084,1.1285672919546639,1.76710774631873,7.214496763453197e-196,3.9880962797432875e-195,0.00012876618334887617,2.0120325323007719e-196,0.0,0.0,0.0
0.59,-85.2120501476325,13.364919536250241,0.0014917989919988998,0.9855970004693001,0.9908987214783452,0.00011746733138787602,141.05688351724578,5.825850039602067e-06,0.9977654125194891,0.0013673618368066666,0.9888159358470295,0.00020469639082917697,0.006602765619232002,0.030349714637612556,0.014462133494047494,0.9999456991790451,1.128578550384893,1.7671042607031076,7.17769428748548e-196,3.9677522665287126e-195,0.00012875330725344676,2.0017687839973045e-196,0.0,0.0,0.0
0.6,-85.21205233831758,13.364919468331493,0.001491798447302024,0.9855970075687219,0.9908987258830374,0.00011746708247354539,141.05688370581515,5.825847992118297e-06,0.9977654133607725,0.0013673615517825286,0.988815961317132,0.00020469632356609013,0.00660268610214615,0.03034925540857393,0.014462131568100106,0.9999457013830558,1.1285898086448884,1.7671007751604277,7.141074719452533e-196,3.947509362854847e-195,0.00012874043244558993,1.991556046419497e-196,0.0,0.0,0.0
