t,Z,Y,A
0.76,0.11971760548680561,2.105527600428241,1.2530514889363784
0.77,0.12029439391809738,2.1179502649422735,1.2603581595065707
0.78,0.12087770477735973,2.1303084038225073,1.2675636488052047
0.79,0.12146781443078553,2.1426010754626654,1.274665798836355
0.8,0.1220650178649686,2.154827289798174,1.2816623577181683
0.81,0.1226696285518676,2.1669860093583257,1.2885509822656496
0.8200000000000001,0.12328198249696971,2.179076139845981,1.2953292207497475
0.8300000000000001,0.12390243799217791,2.1910965313941655,1.3019945158083763
0.84,0.12453138089233193,2.2030459676376117,1.3085441856571418
0.85,0.12516922207397888,2.2149231709224693,1.3149754329978365
0.86,0.1258164084383208,2.226726779894832,1.3212853068852781
0.87,0.1264734162383372,2.238455363071014,1.3274707257987914
0.88,0.1271407653623014,2.250107389730769,1.333528428136817
0.89,0.1278190116268232,2.2616812457427984,1.3394549992511677
0.9,0.12850876453449672,2.273175198414885,1.3452468127099593
0.91,0.12921067867912284,2.2845874135202484,1.3509000587618867
0.92,0.12992547456648273,2.295915915565282,1.3564106794460251
0.93,0.13065393105220505,2.3071586021759876,1.361774392039464
0.9400000000000001,0.131396907381145,2.31831320303568,1.36698662299521
0.9500000000000001,0.13215534031241433,2.329377285173281,1.3720425163797239
0.96,0.1329302645705635,2.3403482162353013,1.3769368761876914
0.97,0.13372282074879882,2.351223149874566,1.3816641429504009
0.98,0.1345342641526334,2.361999011688942,1.3862183736012013
0.99,0.1353660031665336,2.3726724314375067,1.3905931362055266
1.0,0.13621960339183292,2.3832397345951692,1.3947814952705886
1.01,0.13709680432329072,2.393696914273639,1.3987759696304778
1.02,0.13799957613150082,2.4040395382422584,1.4025683958542554
1.03,0.13893012495046156,2.414262740065843,1.4061499147560013
1.04,0.13989096174102503,2.4243611055499588,1.4095108032110677
1.05,0.1408849347233802,2.434328622852018,1.4126404041331528
1.06,0.14191531548723835,2.444158543736247,1.415526924245381
1.07,0.14298585926261645,2.4538432885806762,1.4181572974608991
1.08,0.14410091686313845,2.4633742762665687,1.420516948575165
1.09,0.14526555307129896,2.472741743990167,1.4225895417370553
1.1,0.1464856910178873,2.481934530103876,1.4243566802476384
1.11,0.14776836093228424,2.4909397070210058,1.425797406883998
1.12,0.14912192295460713,2.499742255034426,1.4268877615505642
1.1300000000000001,0.15055642053812177,2.5083245566603343,1.4276001103826486
1.1400000000000001,0.1520840489412151,2.5166657340266454,1.427902273850263
1.1500000000000001,0.1537197745375146,2.524740783132199,1.4277563970485299
1.16,0.15548217162028574,2.5325194257804475,1.4271174756821288
1.17,0.1573945857729399,2.539964534277695,1.425931353879079
1.18,0.1594868731359602,2.5470298120043213,1.4241318105912695
1.19,0.16179774445081943,2.553656715430123,1.4216367369823755
1.2,0.1643784005330276,2.5597697517468836,1.4183423606782408
1.21,0.16729806167895037,2.5652694360015125,1.4141146784522387
1.22,0.17065255312399671,2.5700215256276366,1.4087764749743346
1.23,0.1745784860082807,2.5738395115658013,1.4020863461381834
1.24,0.17927713919518423,2.576455588585353,1.3937040329935693
1.25,0.18505712110756992,2.5774695922362856,1.3831293405816694
1.26,0.19241423876253194,2.5762548441137274,1.3695883987332593
1.27,0.20219031529906983,2.571773613703989,1.351805466652533
1.28,0.21590771029348335,2.5621933813409457,1.3275050783912858
1.29,0.23649562723175802,2.5440607859932864,1.2922303545260143
1.3,0.26971457679927685,2.5106715082959923,1.2364400965008753
1.31,0.3251617493517831,2.450709736076035,1.1401471657769304
1.32,0.40918373361973936,2.3551935395749366,0.9790660253511745
1.33,0.5116857074141969,2.2317265763183105,0.7730197440773264
1.34,0.6161462598823889,2.0958381480595483,0.5864796257676056
1.35,0.7122850668400768,1.9581793236739047,0.450907124739074
1.36,0.7937368066528905,1.8262808723916584,0.35975055666979255
1.37,0.8552549617372505,1.7071283053578814,0.29852776948987486
1.3800000000000001,0.8933006484501878,1.6064522605577636,0.25635444349808045
1.3900000000000001,0.9075283956181946,1.5269924692780252,0.22643525373886358
1.4000000000000001,0.9008089316686648,1.4681385074705209,0.2046495097918018
1.41,0.877790744131638,1.4271117659626038,0.1884553361765505
1.42,0.8433460872057318,1.4004232625782962,0.1762381957491824
1.43,0.8016837693786897,1.3847890416665238,0.1669425055485036
1.44,0.7560849433308545,1.37747789764802,0.15986215535840606
1.45,0.7089654345964782,1.3763403061408352,0.15451859741599863
1.46,0.6620457574346262,1.3797167613285002,0.1505876925034238
1.47,0.6165251616428754,1.3863243765973097,0.1478539393946875
1.48,0.5732245997318347,1.3951585879334618,0.1461797767577815
1.49,0.5326929087789098,1.405419196652759,0.14548249982314418
1.5,0.4952804645244894,1.4164600003479415,0.14571440037527708
1.51,0.461187107440935,1.427758134212081,0.14684429251968303
1.52,0.4304918637838911,1.4388977973312853,0.1488410054961248
1.53,0.40317242809171994,1.449561820784156,0.15166104860426208
1.54,0.3791219334448761,1.4595242038423053,0.15524253860296028
1.55,0.35816799613116823,1.4686385989456452,0.15950563336481932
1.56,0.34009532836630046,1.4768211441315828,0.16435750724573983
1.57,0.32466986538592724,1.4840294223253172,0.16969886270254123
1.58,0.31166116088208234,1.4902407982705765,0.1754294625825067
1.59,0.300860881798307,1.495432594308792,0.1814514489431585
1.6,0.2920970961028029,1.4995648510479616,0.1876702446600657
1.61,0.2852455379729922,1.5025648375889367,0.19399333035624194
1.62,0.2802398474021873,1.504311534969211,0.20032724171619282
1.6300000000000001,0.27708285612064376,1.5046180131393234,0.20657286264340965
1.6400000000000001,0.2758607986300014,1.5032096190359794,0.21261876251065287
1.6500000000000001,0.27676146166094356,1.4996966174649269,0.21833200063829422
1.6600000000000001,0.28009492957655435,1.493542248613063,0.22354559483208808
1.67,0.28630896014761825,1.4840342553689436,0.22804242612607836
1.68,0.2959747414971867,1.4702856392231438,0.23153786969658874
1.69,0.30969041813846737,1.451322633265187,0.23367174708049335
1.7,0.3278243708170371,1.4263499255742258,0.23403656265231892
1.71,0.3500774471286452,1.3952321789264333,0.23228378333323055
1.72,0.3750784337752847,1.3589875585967541,0.22831437271813973
1.73,0.4004488929912904,1.3198323438265214,0.2224389232780465
1.74,0.42348812172583633,1.2805664298572264,0.2153317751535293
1.75,0.4420146822042502,1.2437205002775091,0.20778480964845397
1.76,0.4548240496088762,1.21101924338653,0.20046544992216006
1.77,0.461674777234499,1.1832950014034105,0.19381725452660142
1.78,0.46302180654859176,1.1606704207109462,0.18807894148438875
1.79,0.4597103569223659,1.142810503009642,0.18334618850685755
1.8,0.45273401334942664,1.1291382918767052,0.17962947683398697
1.81,0.44307841050245844,1.1189848445235613,0.17689411087710288
1.82,0.4316358432571147,1.1116801931785871,0.17508372938012193
1.83,0.4191677834262716,1.1066023286793056,0.17413246213283878
1.84,0.4062963289724949,1.1031994487567398,0.17397030839904554
1.85,0.3935113297392089,1.1009965044470638,0.1745250208703487
1.86,0.38118522646854547,1.099592879432585,0.1757225540274008
1.87,0.3695913202467734,1.0986549729416504,0.17748713674649114
1.8800000000000001,0.3589228607939254,1.097906064731967,0.1797414626759445
1.8900000000000001,0.3493116447989262,1.0971147860735402,0.1824070290836666
1.9000000000000001,0.3408452569972807,1.0960831471896049,0.18540447142312866
1.9100000000000001,0.3335824388307341,1.0946348049230992,0.18865369478442687
1.92,0.32756630138262943,1.092604054419794,0.19207364548462252
1.93,0.3228352422937541,1.089825910090973,0.19558164602857692
1.94,0.3194314293176013,1.0861276478515722,0.19909230254119656
1.95,0.31740652636941585,1.081322390622925,0.20251609038264767
1.96,0.31682391189305065,1.075205794930535,0.20575784976030762
1.97,0.3177559602774633,1.067557686088284,0.2087156301739139
1.98,0.3202742099957735,1.058151410508376,0.2112806260524052
1.99,0.32442969581205167,1.0467744801081638,0.21333938769059807
2.0,0.3302214965453183,1.033263543523893,0.21477985653913714
2.0100000000000002,0.33755485640113314,1.0175534864639515,0.21550273880496276
2.02,0.346197492533055,0.9997327477802694,0.21543846113620133
2.0300000000000002,0.35575092751920534,0.9800873742518932,0.2145669653604908
2.04,0.36565786873597905,0.959110275077185,0.21293388116923134
2.05,0.37525725823985867,0.9374596949392769,0.21065484083368777
2.06,0.383877350625718,0.9158720732732005,0.20790328318275428
2.07,0.3909372890403486,0.89505637929143,0.20488480230294043
2.08,0.39602434421192595,0.8756036097044222,0.20180739205495002
2.09,0.39892824281874834,0.8579335501843821,0.19885718336673203
2.1,0.3996334571734034,0.842282321483786,0.1961845279674772
2.11,0.39828300598622485,0.8287207482266833,0.19389999826782056
2.12,0.39513012408958725,0.8171892174168303,0.19207705214052373
2.13,0.39049047624379873,0.8075368524811614,0.19075784111244604
2.14,0.38470223745535503,0.7995572975677524,0.18995969524599624
2.15,0.3780965424192878,0.7930175641380536,0.1896809450487348
2.16,0.370978163474981,0.7876791128567345,0.18990565449404706
2.17,0.36361469315398626,0.7833119045229633,0.19060728386044412
2.18,0.35623227078715397,0.7797026525821609,0.19175148139101217
2.19,0.3490159589036079,0.7766586047624681,0.1932982105268369
2.2,0.3421131742759206,0.7740080695500555,0.19520337676871816
2.21,0.33563891272208884,0.7715987024506051,0.19742005146947786
2.22,0.3296818585718389,0.769294340115958,0.19989934670452866
2.23,0.32431076320895025,0.7669709331501009,0.20259095399509025
2.24,0.31958065259571455,0.764512019280589,0.2054433630660372
2.25,0.315538636178501,0.7618039912969596,0.20840376676737807
2.2600000000000002,0.31222909452111236,0.7587314373493355,0.21141766933270986
2.27,0.30969820867479336,0.7551726538003691,0.21442822380911644
2.2800000000000002,0.30799761152696314,0.7509956151707657,0.2173753336124633
2.29,0.3071867825890245,0.7460549110199038,0.22019461817011107
2.3000000000000003,0.3073336376122966,0.7401903199549661,0.22281637832140758
2.31,0.30851229942336417,0.7332282778572392,0.2251648452793217
2.32,0.3107966010630494,0.724988035699619,0.22715817583270148
2.33,0.3142475108273157,0.7152948256030952,0.22870990974539726
2.34,0.31889274217075453,0.7040025148426142,0.22973295378825867
2.35,0.32469862675692157,0.6910263697172695,0.2301470044461207
2.36,0.331537309256576,0.6763836557523644,0.2298901805622854
2.37,0.33915822850702954,0.6602330757300013,0.22893383754135077
2.38,0.3471773859710347,0.6428985224532241,0.2272973848100735
2.39,0.35509759143736347,0.6248614582857714,0.22505762730643572
2.4,0.362363308600063,0.6067149150453113,0.22234736649169368
2.41,0.36843837484509057,0.5890878130361699,0.21934161327351928
2.42,0.3728835919494977,0.5725614591141487,0.21623522908893195
2.43,0.37541121759747925,0.557602367521821,0.21321920726311888
2.44,0.3759047713760568,0.5445260184713203,0.2104621603299764
2.45,0.3744062029211692,0.5334929712326604,0.20810000179872631
2.46,0.3710813208792773,0.5245291950188816,0.2062332430131437
2.47,0.3661763461482287,0.5175592784968458,0.20492948214752563
2.48,0.35997575759521094,0.5124426846892565,0.20422850125188863
2.49,0.3527672881698311,0.5090067603945243,0.20414813839675688
2.5,0.3448161178525939,0.5070735773271025,0.20468992340183928
2.5100000000000002,0.33634793664566304,0.5064800595363047,0.20584411392331142
2.52,0.32753900304237465,0.5070923980009518,0.20759410884728266
2.5300000000000002,0.3185111389510289,0.5088162889256804,0.2099203905439237
2.54,0.30932947376365205,0.5116047607652618,0.21280414257843733
2.5500000000000003,0.3000009148331508,0.5154654477862287,0.2162307223919743
2.56,0.2904716415862233,0.5204690290615662,0.22019313991664416
2.57,0.28062226808215895,0.526760357173255,0.2246956629689431
2.58,0.2702602201678967,0.534572995340332,0.22975753922416062
2.59,0.25911073393685335,0.5442459961443027,0.235416511522947
2.6,0.24681311856781968,0.5562361392533322,0.24173097270185853
2.61,0.2329407348687156,0.5711058630676061,0.2487779472222584
2.62,0.2170837030794887,0.5894437779412598,0.2566416723656489
2.63,0.1990510673986554,0.611651916908675,0.2653863671199715
2.64,0.17919903968867762,0.6375798378541467,0.27501431826056866
2.65,0.15869003046916316,0.6661958096533481,0.2854319883739379
2.66,0.13929345885857047,0.6957101879494987,0.29646164799401364
2.67,0.12265832156608086,0.7242757927071506,0.30790156804280067
2.68,0.1096357258197804,0.7507147744562643,0.31958534648240317
2.69,0.10017944323820556,0.7747080466638686,0.3314020147505786
2.7,0.09369864699969342,0.7965166431625378,0.3432859509015484
2.71,0.0894529963981218,0.8166203671861482,0.3552000270209819
2.72,0.08678121319614039,0.8354911935386613,0.36712305625725417
2.73,0.08517515089470162,0.8535066117511229,0.379042488235137
2.74,0.08427406798385298,0.8709399377194974,0.39095052476633646
2.75,0.08383296733957657,0.8879787401015731,0.40284208165242036
2.7600000000000002,0.08368963854428811,0.9047479097042845,0.4147136925092626
2.77,0.08373825951818306,0.921329162549322,0.42656289320816193
2.7800000000000002,0.08391037179815757,0.937775434488473,0.4383878606350178
2.79,0.08416190221186907,0.9541208151218018,0.4501871904716251
2.8000000000000003,0.08446454694968074,0.9703871859579299,0.46195975635420783
2.81,0.08480015127861931,0.9865885649596986,0.47370461816460063
2.82,0.08515707852983045,1.0027339179477028,0.48542096127346135
2.83,0.08552787027961373,1.0188289713972078,0.497108055653958
2.84,0.08590774941322739,1.0348773722665656,0.5087652284174725
2.85,0.08629366133919365,1.0508814306366858,0.5203918450774216
2.86,0.08668365636855233,1.0668425978145457,0.5319872966715324
2.87,0.08707649359504979,1.0827617728729666,0.543550991054691
2.88,0.08747139137545165,1.0986394956130277,0.5550823469648788
2.89,0.08786786018525046,1.1144760757492231,0.5665807897452162
2.9,0.08826560140748604,1.1302716711774632,0.5780457486214958
2.91,0.08866443681885228,1.1460263424659867,0.5894766545902682
2.92,0.08906426620884464,1.1617400856629228,0.6008729390850073
2.93,0.08946504299933158,1.1774128511827968,0.6122340330623807
2.94,0.08986674962453844,1.1930445628398885,0.6235593660062005
2.95,0.09026938856291389,1.2086351248633422,0.6348483654743101
2.96,0.09067297738205497,1.2241844255956138,0.6461004566109138
2.97,0.09107754105306262,1.2396923441232168,0.6573150621630057
2.98,0.09148310888524105,1.2551587519668714,0.6684916015636682
2.99,0.09188971387182229,1.2705835140556496,0.6796294910373921
3.0,0.0922973915848695,1.285966489681503,0.6907281434666436
3.0100000000000002,0.09270617844426109,1.3013075333248,0.7017869675357783
3.02,0.09311611101586371,1.3166064955089856,0.7128053676731361
3.0300000000000002,0.09352722631274399,1.3318632228505627,0.7237827441349747
3.04,0.09393956179685072,1.347077557915579,0.7347184926580593
3.0500000000000003,0.09435315526296197,1.3622493386275802,0.7456120032408698
3.06,0.09476804463359373,1.377378399890922,0.756462661792698
3.0700000000000003,0.09518426810588883,1.3924645715635042,0.7672698470333366
3.08,0.09560186410655251,1.407507679732039,0.7780329319929106
3.09,0.09602087121306982,1.4225075472445714,0.7887512855554233
3.1,0.0964413283278148,1.4374639919745757,0.7994242696539482
3.11,0.09686327567401669,1.4523768270213349,0.8100512372171784
3.12,0.0972867538815825,1.4672458605159742,0.820631534040379
3.13,0.09771180389479232,1.4820708956018713,0.8311644989742939
3.14,0.09813846747253047,1.4968517306722326,0.8416494626738706
3.15,0.09856678779061268,1.5115881597531655,0.8520857459236522
3.16,0.09899680836209712,1.5262799718170048,0.8624726626395569
3.17,0.09942857339606719,1.540926950982198,0.872809518804788
3.18,0.0998621282485966,1.555528874918607,0.8830956067881364
3.19,0.10029751919744556,1.570085515704873,0.8933302083253062
3.2,0.10073479321447239,1.5845966406944814,0.903512597530478
3.21,0.10117399427042831,1.599062032291743,0.9136420769188981
3.22,0.1016151843292373,1.613481385091861,0.9237177823067619
3.23,0.10205840467178622,1.6278544974312634,0.9337390452652921
3.24,0.10250370931590827,1.6421811025214532,0.9437050749894413
3.25,0.10295115473982538,1.6564609299352184,0.9536150751956746
3.2600000000000002,0.10340080052704731,1.6706937039259462,0.9634682408303287
3.27,0.10385270257716397,1.684879144652371,0.9732637506825645
3.2800000000000002,0.1043069181614927,1.6990169668523711,0.9830007727851634
3.29,0.10476350918234818,1.7131068734634807,0.9926784547025519
3.3000000000000003,0.10522254011123931,1.7271485590591675,1.002295927835733
3.31,0.10568407742236735,1.7411417109241116,1.011852309026834
3.3200000000000003,0.10614818979904353,1.7550860050571593,1.0213466905982418
3.33,0.10661494766882908,1.768981111129845,1.0307781519314398
3.34,0.10708442451077416,1.7828266871699479,1.0401457483659962
3.35,0.10755669696005755,1.7966223800063277,1.049448512226764
3.36,0.10803184382265266,1.8103678285530882,1.0586854594435224
3.37,0.1085099475525217,1.8240626583395312,1.0678555779912167
3.38,0.10899109310766891,1.8377064855773217,1.0769578361381154
3.39,0.10947536948295153,1.8512989114304552,1.0859911702750693
3.4,0.10996286855463636,1.864839526517497,1.094954494835618
3.41,0.110453687410328,1.8783279065447824,1.103846694707869
3.42,0.1109479286932437,1.8917636125483213,1.1126666263385776
3.43,0.11144569932761217,1.905146189760922,1.121413113047763
3.44,0.11194710949425328,1.9184751692658755,1.130084946245592
3.45,0.11245227262594885,1.931750068001003,1.1386808854312178
3.46,0.11296130690458528,1.944970387541801,1.1471996586991904
3.47,0.11347433788059783,1.9581356080583738,1.1556399509583735
3.48,0.11399149766092788,1.971245189949132,1.164000406808452
3.49,0.11451292281454166,1.9842985780751394,1.1722796380205474
3.5,0.11503876035855032,1.997295190686764,1.1804762052227655
3.5100000000000002,0.11556916557346124,2.0102344233890377,1.1885886243576902
3.52,0.11610429978178881,2.0231156530541887,1.1966153729198716
3.5300000000000002,0.11664433352075189,2.0359382282248712,1.2045548700177557
3.54,0.11718944638388658,2.0487014692972054,1.212405476561843
3.5500000000000003,0.11773982538534265,2.061404671364945,1.2201654998157203
3.56,0.11829566749373059,2.0740471007886523,1.2278331891786343
3.5700000000000003,0.11885718478453347,2.0866279885456045,1.2354067286274995
3.58,0.11942460119917701,2.0991465324105594,1.2428842360271428
3.59,0.11999815399866624,2.1116018936331526,1.250263757066095
3.6,0.12057809495342231,2.1239931940946777,1.2575432599913314
3.61,0.12116469096226797,2.136319514993468,1.26472063330903
3.62,0.12175822758159477,2.148579890290033,1.2717936752565364
3.63,0.12235900734105261,2.1607733097252546,1.2787600985342267
3.64,0.12296735569484947,2.172898706158531,1.2856175082127863
3.65,0.12358361826369038,2.184954961441003,1.292363411991916
3.66,0.12420816767681489,2.196940891588427,1.2989951941137838
3.67,0.12484140066901353,2.20885525322705,1.3055101268523537
3.68,0.1254837468947628,2.2206967252740912,1.3119053390521511
3.69,0.12613566494597908,2.232463917266847,1.318177830485384
3.7,0.12679765428365053,2.2441553452711407,1.324324431198623
3.71,0.12747024859975314,2.2557694453228017,1.3303418242325593
3.72,0.12815403108690165,2.267304543136974,1.3362264950605436
3.73,0.12884963171369124,2.2787588595150914,1.3419747406149602
3.74,0.12955773673837592,2.2901304929358988,1.3475826417259236
3.75,0.1302790952433793,2.301417406482163,1.3530460411846024
3.7600000000000002,0.13101452534818678,2.3126174157352186,1.3583605237133711
3.77,0.13176492124904488,2.323728175421004,1.3635213942689584
3.7800000000000002,0.13253126437234408,2.334747159612553,1.3685236473369178
3.79,0.13331464090164316,2.3456716324911997,1.373361923619175
3.8000000000000003,0.13411624560430255,2.3564986392993137,1.3780304934397538
3.81,0.13493740997533032,2.367224958019889,1.3825231833380676
3.8200000000000003,0.1357796076300096,2.3778470892744075,1.3868333598445046
3.83,0.13664449125347222,2.3883611938364018,1.3909538354057447
3.84,0.13753390658171957,2.3987630679036105,1.3948768300378558
3.85,0.1384499336583787,2.4090480760819832,1.3985938735162298
3.86,0.13939492684960852,2.419211085628586,1.4020957085173102
3.87,0.14037154720146133,2.4292464131164464,1.4053722117011442
3.88,0.14138285448408067,2.4391476791174083,1.4084121858440608
3.89,0.14243232033923164,2.4489077848021847,1.4112033234753283
3.9,0.14352398711011857,2.4585186699731625,1.413731870451175
3.91,0.14466253944468535,2.4679712004402043,1.415982464839976
3.92,0.14585344538870448,2.4772549520375673,1.417937833980709
3.93,0.1471031280827889,2.486357958425948,1.419578454515065
3.94,0.148419233014527,2.495266322181262,1.4208820310175232
3.95,0.14981089463923053,2.503963822833363,1.4218229630168135
3.96,0.15128914467536933,2.5124313381639904,1.4223715851716643
3.97,0.15286741754914224,2.5206461330807923,1.422493238166014
3.98,0.15456233037239747,2.5285807814086674,1.422146879073617
3.99,0.1563946199805096,2.5362018847158865,1.4212834432770691
4.0,0.15839055193356705,2.543468181125444,1.4198434648497344
4.01,0.16058392143507424,2.5503278970337853,1.4177537780547174
4.0200000000000005,0.16301901053719278,2.556714890343699,1.4149227631689727
4.03,0.16575493878836828,2.562543066589444,1.4112335419256945
4.04,0.16887256761977704,2.5676976519515184,1.4065334385658728
4.05,0.17248537149231777,2.5720216625909798,1.4006177630427548
4.0600000000000005,0.1767576338575826,2.5752936104963995,1.3932032331657354
4.07,0.1819359393358771,2.577189509363543,1.3838827273356533
4.08,0.18840669728877715,2.577214536571184,1.3720434857070618
4.09,0.19680698501203517,2.574573298249491,1.356709398732529
4.1,0.20825139972072182,2.5679079611783315,1.3362118728451653
4.11,0.22482027445519046,2.5547410120805307,1.3074405941115947
4.12,0.2506001377574432,2.530292318215514,1.2640110268779439
4.13,0.293313741739539,2.4855674999645667,1.192022444826579
4.14,0.3627685078919091,2.4085573318399804,1.0663979652281308
4.15,0.4579761908585266,2.297471100491222,0.8771673276955338
4.16,0.5631466710358082,2.166257915397456,0.6742254901443397
4.17,0.664453071064874,2.0285010013960676,0.5125477928377967
4.18,0.7540774877483504,1.8928276081602682,0.4009618312830641
4.19,0.8262965274445452,1.7664231185120576,0.32636849200408535
4.2,0.8765020136773517,1.6558804794998216,0.2756960950017475
4.21,0.9026140371904008,1.5656124406964502,0.2402665111751268
4.22,0.9059992612365205,1.4966209822888168,0.21478699952682487
4.23,0.8906279447642587,1.447024873409877,0.1960287324455799
4.24,0.8614176841279956,1.4135378163132355,0.1819713870580309
4.25,0.8229763650619941,1.3926996031930294,0.17131237494822085
4.26,0.7790581535025056,1.3814835878184049,0.163189402965139
4.2700000000000005,0.7324966411158278,1.3774549285272926,0.15702103011270446
4.28,0.6853398576191538,1.3787217273241692,0.15241251954586543
4.29,0.6390297025151619,1.383825184818402,0.14909826809877014
4.3,0.5945624228872284,1.3916314408842345,0.14690469848543403
4.3100000000000005,0.552613104094321,1.401245113569795,0.1457240607101387
4.32,0.5136249141110294,1.4119474370230094,0.1454933345265789
4.33,0.477869071337308,1.4231562720359967,0.14617513462252746
4.34,0.4454827753949591,1.4344033225192963,0.1477400255199143
4.3500000000000005,0.41649286249652073,1.4453226099254386,0.15015177956231704
4.36,0.39083316954588976,1.4556432615248096,0.15335800881041173
4.37,0.3683620454823817,1.4651804432043416,0.15728744628699895
4.38,0.3488832464351572,1.473820995548283,0.16185297626359285
4.39,0.3321697059841016,1.4815039504146312,0.16695773344649423
4.4,0.3179871595884602,1.4881987908744496,0.17250134818949506
4.41,0.3061147671798519,1.4938844862431668,0.17838444852928426
4.42,0.2963614517181578,1.4985309571098817,0.18451073607134738
4.43,0.28857849482277476,1.502082848601935,0.19078677065875385
4.44,0.2826700726545156,1.504444222054585,0.1971198163601234
4.45,0.27860379547631065,1.505462209445536,0.2034139788503735
4.46,0.2764233072014311,1.5049074642753808,0.20956455007932376
4.47,0.2762644114245867,1.5024496620658083,0.21545014145974448
