t,x1,x2
0.92,8.973137854439829,0.02653943950299512
0.93,9.069765158014278,0.027071235252697938
0.9400000000000001,9.166373082795017,0.027607345000543362
0.9500000000000001,9.262961632668501,0.028147743225577736
0.96,9.3595308115204,0.028692404552375962
0.97,9.456080623235614,0.02924130375035459
0.98,9.552611071698257,0.029794415733084792
0.99,9.649122160791661,0.030351715557605432
1.0,9.745613894398383,0.030913178423736087
1.01,9.842086276400202,0.03147877967339008
1.02,9.938539310678117,0.03204849478988752
1.03,10.034973001112343,0.03262229939726833
1.04,10.131387351582324,0.03320016925960527
1.05,10.227782365966721,0.033782080280317
1.06,10.324158048143417,0.034368008499910924
1.07,10.420514401989536,0.03495792996808966
1.08,10.516851431381424,0.035551820882536125
1.09,10.613169140194634,0.03614965764130583
1.1,10.70946753230395,0.036751416772770135
1.11,10.805746611583372,0.03735707493470359
1.12,10.902006381906125,0.03796660891337126
1.1300000000000001,10.998246847144662,0.03857999562261604
1.1400000000000001,11.094468011170653,0.03919721210294601
1.1500000000000001,11.190669877854997,0.03981823552062174
1.16,11.28685245106781,0.04044304316674362
1.17,11.383015734678445,0.04107161245633924
1.18,11.479159732555463,0.041703920927450636
1.19,11.575284448566661,0.042339946240221686
1.2,11.671389886579057,0.042979666175985407
1.21,11.767476050458892,0.043623058636374876
1.22,11.863542944071629,0.04427010173069848
1.23,11.959590571281948,0.04492077370897648
1.24,12.05561893595377,0.04557505287291619
1.25,12.151628041950229,0.046232917645359584
1.26,12.247617893133693,0.04689434656955333
1.27,12.34358849336575,0.047559318308418794
1.28,12.439539846507218,0.04822781164382206
1.29,12.535471956418139,0.04889980547584397
1.3,12.631384826957776,0.049575278822050095
1.31,12.727278461984625,0.050254210816760785
1.32,12.823152865356406,0.050936580710321186
1.33,12.919008040930063,0.05162236786837123
1.34,13.014843992561767,0.05231155177111568
1.35,13.110660724106921,0.05300411201259414
1.36,13.206458239420146,0.05370002829995105
1.37,13.302236542355297,0.05439928047007972
1.3800000000000001,13.397995636765456,0.05510184848493915
1.3900000000000001,13.493735526502928,0.055807712397780804
1.4000000000000001,13.589456215419247,0.05651685237299363
1.41,13.685157707365175,0.05722924868558334
1.42,13.780840006190704,0.05794488172048792
1.43,13.87650311574505,0.058663731971893035
1.44,13.97214703987666,0.05938578004254745
1.45,14.067771782433207,0.060111006643078564
1.46,14.163377347261592,0.06083939259130779
1.47,14.25896373820795,0.061570918811566046
1.48,14.354530959117634,0.06230556633400919
1.49,14.450079013835236,0.06304331629393346
1.5,14.545607906204573,0.06378414993109098
1.51,14.64111764006869,0.06452804858900513
1.52,14.736608219269867,0.06527499372916738
1.53,14.832079647649602,0.06602496693750996
1.54,14.927531929048634,0.06677794987778274
1.55,15.022965067306924,0.06753392431514108
1.56,15.11837906626367,0.0682928721163799
1.57,15.213773929757291,0.06905477524929984
1.58,15.309149661625447,0.06981961578207344
1.59,15.40450626570502,0.07058737588261126
1.6,15.499843745832123,0.07135803781792803
1.61,15.595162105842107,0.07213158395350885
1.62,15.690461349569546,0.07290799675267531
1.6300000000000001,15.785741480848246,0.07368725877595163
1.6400000000000001,15.881002503511247,0.07446935268043083
1.6500000000000001,15.976244421390822,0.0752542612191409
1.6600000000000001,16.07146723831847,0.07604196724041092
1.67,16.16667095812492,0.07683245374360316
1.68,16.261855584640145,0.0776257037017162
1.69,16.357021121693336,0.07842170032531227
1.7,16.452167573112924,0.0792204268504217
1.71,16.54729494272657,0.0800218666068531
1.72,16.642403234361165,0.08082600301757102
1.73,16.737492451842837,0.081632819598077
1.74,16.832562598996944,0.08244229995579433
1.75,16.927613679648076,0.08325442778945633
1.76,17.022645697620057,0.08406918688849818
1.77,17.117658656735948,0.08488656113245248
1.78,17.212652560818036,0.08570653449034812
1.79,17.30762741368785,0.08652909102011301
1.8,17.402583219166143,0.08735421486798017
1.81,17.497519981072905,0.0881818902678975
1.82,17.592437703227368,0.0890121015526478
1.83,17.687336389447985,0.08984483318618569
1.84,17.782216043552452,0.09068006967978816
1.85,17.877076669357695,0.09151779562530915
1.86,17.97191827067988,0.09235799570041994
1.87,18.066740851334398,0.0932006546680826
1.8800000000000001,18.16154441513589,0.09404575737602774
1.8900000000000001,18.256328965898216,0.09489328875623679
1.9000000000000001,18.35109450743448,0.09574323382442841
1.9100000000000001,18.445841043557017,0.09659557767954946
1.92,18.5405685780774,0.09745030550327013
1.93,18.635277114806442,0.09830740255948368
1.94,18.729966657554183,0.09916685419381017
1.95,18.824637210129907,0.10002864583310492
1.96,18.919288776342125,0.10089276298497105
1.97,19.01392135999859,0.10175919123727652
1.98,19.108534964906294,0.10262791625767549
1.99,19.20312959487146,0.10349892379313402
2.0,19.297705253699547,0.10437219966946007
2.0100000000000002,19.392261945195262,0.10524772979083802
2.02,19.48679967316253,0.10612550013936728
2.0300000000000002,19.58131844140453,0.10700549677460561
2.04,19.675818253723666,0.10788770583311634
2.05,19.770299113921592,0.10877211352802048
2.06,19.864761025799194,0.10965870614855272
2.07,19.95920399315659,0.11054747005962187
2.08,20.053628019793138,0.11143839174426265
2.09,20.148033109507438,0.11233145778264815
2.1,20.242419266097336,0.11322665478135038
2.11,20.33678649335989,0.11412396942205218
2.12,20.43113479509143,0.1150233884613894
2.13,20.525464175087496,0.11592489873059646
2.14,20.619774637142886,0.11682848713515781
2.15,20.71406618505162,0.11773414065446422
2.16,20.808338822606984,0.11864184634147523
2.17,20.90259255360147,0.11955159132238627
2.18,20.996827381826833,0.12046336279630196
2.19,21.091043311074056,0.12137714803491413
2.2,21.185240345133373,0.12229293438218596
2.21,21.279418487794242,0.12321070925404086
2.22,21.373577742845377,0.12413046013805754
2.23,21.46771811407472,0.1250521745931697
2.24,21.561839605269462,0.1259758402493719
2.25,21.655942220216026,0.1269014448074303
2.2600000000000002,21.750025962700086,0.12782897603859925
2.27,21.844090836506542,0.12875842178434294
2.2800000000000002,21.938136845419557,0.1296897699560629
2.29,22.032163993222508,0.13062300853483041
2.3000000000000003,22.126172283698036,0.13155812557112495
2.31,22.22016172062801,0.13249510918457746
2.32,22.314132307793546,0.1334339475637197
2.33,22.40808404897501,0.13437462895807242
2.34,22.502016947951986,0.13531714155400626
2.35,22.595931008503328,0.1362614736690595
2.36,22.68982623440711,0.13720761373075588
2.37,22.783702629440665,0.13815555023166287
2.38,22.877560197380554,0.1391052717290589
2.39,22.97139894200259,0.14005676684460427
2.4,23.065218867081825,0.14101002426401515
2.41,23.159019976392557,0.14196503273674113
2.42,23.252802273708323,0.14292178107564565
2.43,23.34656576280191,0.14388025815669048
2.44,23.44031044744533,0.1448404529186226
2.45,23.534036331409872,0.14580235436266545
2.46,23.627743418466032,0.1467659515522124
2.47,23.721431712383577,0.14773123361252455
2.48,23.815101216931495,0.14869818973043103
2.49,23.908751935878048,0.14966680915403335
2.5,24.00238387299071,0.15063708119241234
2.5100000000000002,24.095997032036227,0.1516089952153391
2.52,24.189591416780562,0.1525825406529887
2.5300000000000002,24.28316703098895,0.15355770699565774
2.54,24.37672387842585,0.15453448379348458
2.5500000000000003,24.470261962854984,0.15551286065617367
2.56,24.563781288039298,0.15649282725272246
2.57,24.657281857741,0.15747437331115222
2.58,24.750763675721547,0.15845748861824177
2.59,24.84422674574162,0.15944216299968816
2.6,24.93767107156117,0.16042838628233014
2.61,25.03109665693937,0.16141614840541713
2.62,25.124503505634667,0.16240543937043872
2.63,25.21789162140473,0.16339624923498763
2.64,25.311261008006486,0.16438856811245578
2.65,25.4046116691961,0.16538238617173223
2.66,25.497943608729006,0.1663776936369038
2.67,25.59125683035985,0.16737448078695732
2.68,25.684551337842557,0.16837273795548507
2.69,25.777827134930277,0.1693724555303914
2.7,25.871084225375423,0.17037362395360267
2.71,25.964322612929642,0.17137623372077834
2.72,26.057542301343844,0.17238027538102554
2.73,26.150743294368166,0.1733857395366147
2.74,26.243925595752017,0.1743926168426984
2.75,26.337089209244034,0.1754008980070318
2.7600000000000002,26.430234138592112,0.17641057378969585
2.77,26.52336038754339,0.17742163500282226
2.7800000000000002,26.616467959844268,0.17843407251032123
2.79,26.709556859240372,0.17944787722761096
2.8000000000000003,26.802627089476598,0.18046304012134987
2.81,26.895678654297072,0.1814795522091706
2.82,26.98871155744519,0.18249740455941682
2.83,27.081725802663584,0.18351658829088177
2.84,27.174721393694135,0.18453709457254933
2.85,27.267698334277984,0.18555891461019539
2.86,27.360656628155503,0.18658203965607387
2.87,27.45359627906634,0.18760646102359246
2.88,27.54651729074936,0.1886321700749706
2.89,27.63941966694271,0.18965915822097595
2.9,27.73230341138377,0.19068741692066288
2.91,27.825168527809176,0.1917169376811131
2.92,27.918015019954808,0.19274771205717806
2.93,28.010842891555807,0.19377973165122378
2.94,28.10365214634655,0.19481298811287695
2.95,28.19644278806069,0.19584747313877363
2.96,28.2892148204311,0.1968831784723095
2.97,28.38196824718993,0.19792009590339238
2.98,28.474703072068568,0.19895821726819643
2.99,28.567419298797663,0.19999753444891863
3.0,28.660116931107098,0.2010380393735368
3.0100000000000002,28.75279597272603,0.2020797240155701
3.02,28.845456427382853,0.20312258039384107
3.0300000000000002,28.938098298805226,0.20416660057223993
3.04,29.03072159072004,0.20521177665949053
3.0500000000000003,29.123326306853468,0.20625810080891874
3.06,29.2159124509309,0.2073055652182222
3.0700000000000003,29.308480026677014,0.20835416212924268
3.08,29.401029037815714,0.20940388382773972
3.09,29.493559488070176,0.210454722643167
3.1,29.586071381162824,0.2115066709466063
3.11,29.67856472081532,0.21255972113049101
3.12,29.771039510748604,0.21361386564264173
3.13,29.863495754682848,0.21466909697944164
3.14,29.9559334563375,0.2157254076794355
3.15,30.048352619431242,0.2167827903230983
3.16,30.140753247682024,0.21784123753260617
3.17,30.23313534480704,0.21890074197160836
3.18,30.325498914522743,0.21996129634500128
3.19,30.417843960544843,0.22102289339870385
3.2,30.510170486588308,0.22208552591943476
3.21,30.602478496367347,0.2231491867344909
3.22,30.694767993595438,0.22421386871152812
3.23,30.787038981985305,0.2252795647583427
3.24,30.87929146524894,0.22634626782265538
3.25,30.97152544709757,0.22741397089189605
3.2600000000000002,31.0637409312417,0.2284826669929912
3.27,31.15593792139107,0.2295523491921517
3.2800000000000002,31.248116421254704,0.23062301059466336
3.29,31.340276434540844,0.23169464434467826
3.3000000000000003,31.432417964957025,0.23276724362500834
3.31,31.524541016210016,0.23384080165691992
3.3200000000000003,31.61664559200585,0.23491531169993074
3.33,31.70873169604981,0.23599076705160763
3.34,31.800799332046452,0.23706716104736653
3.35,31.892848503699575,0.23814448706027397
3.36,31.984879214712237,0.2392227384972112
3.37,32.07689146878676,0.2403019087942583
3.38,32.16888526962471,0.24138199143307282
3.39,32.26086062092693,0.24246297993260985
3.4,32.3528175263935,0.24354486784829268
3.41,32.44475598972378,0.2446276487718152
3.42,32.53667601461636,0.245711316330945
3.43,32.62857760476913,0.24679586418932892
3.44,32.72046076387918,0.24788128604629908
3.45,32.81232549564292,0.2489675756366812
3.46,32.90417180375597,0.25005472673060364
3.47,32.99599969191325,0.25114273313330865
3.48,33.08780916380889,0.25223158868496404
3.49,33.17960022313634,0.2533212872604778
3.5,33.27137287358825,0.2544118227693125
3.5100000000000002,33.36312711885657,0.25550318915530246
3.52,33.45486296263248,0.25659538039647156
3.5300000000000002,33.54658040860646,0.2576883905048531
3.54,33.6382794604682,0.25878221352631053
3.5500000000000003,33.729960121906686,0.2598768435403604
3.56,33.82162239661016,0.26097227465999545
3.5700000000000003,33.91326628826611,0.26206850103151114
3.58,34.00489180056128,0.2631655168343313
3.59,34.09649893718171,0.26426331628083755
3.6,34.18808770181266,0.2653618936161983
3.61,34.279658098138675,0.26646124311816055
3.62,34.37121012984356,0.2675613590813448
3.63,34.46274380061036,0.26866223583316373
3.64,34.554259114121415,0.2697638677446405
3.65,34.6457560740583,0.2708662492185402
3.66,34.73723468410185,0.27196937468920135
3.67,34.828694947932185,0.2730732386223686
3.68,34.92013686922867,0.27417783551502717
3.69,35.011560451669936,0.27528315989523816
3.7,35.10296569893388,0.2763892063219759
3.71,35.19435261469765,0.2774959693849658
3.72,35.28572120263767,0.27860344370452444
3.73,35.377071466429605,0.2797116239314001
3.74,35.468403409748426,0.2808205047466157
3.75,35.55971703626832,0.28193008086131194
3.7600000000000002,35.651012349662764,0.2830403470165929
3.77,35.742289353604484,0.28415129798337213
3.7800000000000002,35.83354805176548,0.28526292856222063
3.79,35.92478844781702,0.2863752335832158
3.8000000000000003,36.01601054542962,0.2874882079057924
3.81,36.10721434827307,0.28860184641859365
3.8200000000000003,36.198399860016416,0.2897161440393255
3.83,36.28956708432797,0.29083109571461013
3.84,36.380716024875326,0.29194669641984267
3.85,36.471846685325325,0.29306294115904813
3.86,36.56295906934407,0.2941798249647401
3.87,36.65405318059694,0.295297342897781
3.88,36.745129022748564,0.2964154900472429
3.89,36.83618659946286,0.2975342615302709
3.9,36.927225914402996,0.29865365249194675
3.91,37.01824697123139,0.29977365810515455
3.92,37.10924977360976,0.30089427357044723
3.93,37.20023432519906,0.30201549411591516
3.94,37.29120062965953,0.30313731499705515
3.95,37.38214869065066,0.30425973149664176
3.96,37.47307851183122,0.30538273890531814
3.97,37.56399009685923,0.30650633250559634
3.98,37.65488344939199,0.307630507649722
3.99,37.745758573086064,0.30875525971863893
4.0,37.836615471597284,0.3098805841193763
4.01,37.927454148580736,0.31100647628491007
4.0200000000000005,38.0182746076908,0.31213293167402467
4.03,38.10907685258108,0.31325994577117605
4.04,38.1998608869045,0.31438751408635635
4.05,38.290626714313206,0.31551563215495887
4.0600000000000005,38.38137433845865,0.31664429553764484
4.07,38.47210376299151,0.3177734998202104
4.08,38.56281499156176,0.31890324061345615
4.09,38.65350802781864,0.32003351355305604
4.1,38.74418287541065,0.32116431429942893
4.11,38.83483953798558,0.3222956385376102
4.12,38.925478019190436,0.32342748197712456
4.13,39.01609832267155,0.32455984035186114
4.14,39.106700452074506,0.325692709419948
4.15,39.19728441104414,0.3268260849636288
4.16,39.28785020322456,0.3279599627891401
4.17,39.37839783225916,0.32909433872659033
4.18,39.4689273017906,0.33022920862983945
4.19,39.5594386154608,0.33136456837637956
4.2,39.64993177691094,0.33250041386721674
4.21,39.740406789781495,0.33363674102675445
4.22,39.8308636577122,0.33477354580267743
4.23,39.92130238434206,0.33591082416583723
4.24,40.01172297330934,0.33704857211013783
4.25,40.10212542825158,0.3381867856524241
4.26,40.192509752805606,0.3393254608323696
4.2700000000000005,40.2828759506075,0.3404645937123666
4.28,40.37322402529261,0.34160418037741663
4.29,40.46355398049556,0.3427442169350226
4.3,40.553865819850266,0.34388469951072886
4.3100000000000005,40.64415954698988,0.34502562421637
4.32,40.73443516554685,0.3461669872112227
4.33,40.824692679152875,0.3473087846848366
4.34,40.91493209143895,0.3484510128483312
4.3500000000000005,41.00515340603534,0.3495936679342813
4.36,41.095356626571544,0.35073674619660306
4.37,41.18554175667638,0.35188024391044187
4.38,41.27570879997791,0.3530241573720601
4.39,41.365857760103495,0.35416848289872643
4.4,41.45598864067974,0.3553132168286059
4.41,41.546101445332525,0.35645835552065047
4.42,41.63619617768702,0.3576038953544917
4.43,41.72627284136765,0.3587498327303329
4.44,41.81633143999815,0.35989616406884317
4.45,41.906371977201474,0.36104288581105193
4.46,41.99639445659989,0.3621899944182446
4.47,42.08639888181491,0.36333748637185914
4.48,42.17638525646736,0.36448535817338346
4.49,42.266353584177295,0.3656336063442534
4.5,42.35630386856407,0.3667822274257528
4.51,42.44623611324631,0.3679312179789128
4.5200000000000005,42.536150321841916,0.369080574584414
4.53,42.626046497968055,0.37023029384248707
4.54,42.715924645241174,0.37138037237281724
4.55,42.805784767277,0.3725308068144472
4.5600000000000005,42.89562686769053,0.3736815938256824
4.57,42.98545095009602,0.3748327300839962
4.58,43.07525701810704,0.3759842122859373
4.59,43.16504507533639,0.37713603714703686
4.6000000000000005,43.254815125396185,0.37828820140171704
4.61,43.34456717189778,0.37944070180320033
4.62,43.43430121845184,0.38059353512342026
4.63,43.52401726866828,0.38174669815293233
4.64,43.6137153261563,0.3829001877006448
4.65,43.7033953945244,0.3840540005666353
4.66,43.793057477380295,0.38520813357308176
4.67,43.88270157833104,0.3863625835781282
4.68,43.97232770098292,0.3875173474577517
4.69,44.06193584894155,0.3886724221056677
4.7,44.15152602581176,0.38982780443323567
4.71,44.241098235197704,0.39098349136936644
4.72,44.33065248070278,0.3921394798604292
4.73,44.42018876592971,0.39329576687016005
4.74,44.509707094480426,0.39445234937957074
4.75,44.59920746995619,0.39560922438685864
4.76,44.68868989595752,0.3967663889073173
4.7700000000000005,44.778154376084245,0.39792383997324776
4.78,44.86760091393541,0.3990815746338702
4.79,44.95702951310939,0.4002395899552373
4.8,45.04644017720382,0.4013978830201476
4.8100000000000005,45.13583290981562,0.40255645092805986
4.82,45.22520771454097,0.4037152907950078
4.83,45.31456459497536,0.40487439975351663
4.84,45.40390355471352,0.4060337749525191
4.8500000000000005,45.4932245973495,0.4071934135572733
4.86,45.582527726476606,0.4083533127492801
4.87,45.671812945687414,0.40951346972620295
4.88,45.761080258573806,0.410673881701787
4.89,45.85032966872692,0.4118345459057795
4.9,45.939561179737204,0.4129954595838512
4.91,46.028774795194344,0.41415661999751796
4.92,46.117970518687336,0.41531802442406385
4.93,46.20714835380445,0.41647967015646425
4.94,46.296308304133234,0.41764155450331053
4.95,46.38545037326051,0.4188036747887341
4.96,46.4745745647724,0.41996602835233326
4.97,46.56368088225428,0.421128612549099
4.98,46.65276932929084,0.4222914247493425
4.99,46.74183990946602,0.42345446232697215
5.0,46.83089262636305,0.424617722653423
5.01,46.91992748356446,0.42578120313849943
5.0200000000000005,47.008944484652034,0.426944901207761
5.03,47.09794363320685,0.4281088143014238
5.04,47.186924932809276,0.42927293987428244
5.05,47.275888387038954,0.43043727539563253
5.0600000000000005,47.364833999474804,0.43160181834919387
5.07,47.45376177369503,0.4327665662330338
5.08,47.54267171327712,0.43393151655949214
5.09,47.631563821797855,0.43509666685510595
5.1000000000000005,47.72043810283329,0.4362620146605352
5.11,47.809294559958744,0.4374275575304886
5.12,47.89813319674885,0.43859329303365124
5.13,47.98695401677752,0.4397592187526114
5.14,48.07575702361792,0.44092533228378905
5.15,48.164542220842534,0.44209163123736445
5.16,48.2533096120231,0.44325811323720726
5.17,48.342059200730674,0.44442477592080704
5.18,48.43079099053556,0.44559161693920346
5.19,48.51950498500738,0.4467586339569177
5.2,48.60820118771501,0.4479258246518838
5.21,48.69687960222662,0.4490931867153821
5.22,48.785540232109675,0.45026071785197147
5.23,48.87418308093092,0.4514284157794234
5.24,48.96280815225637,0.4525962782286559
5.25,49.051415449651344,0.45376430294366915
5.26,49.14000497668044,0.45493248768148054
5.2700000000000005,49.22857673690754,0.4561008302120612
5.28,49.3171307338958,0.4572693283182723
5.29,49.40566697120768,0.458437979795803
5.3,49.49418545240491,0.4596067824531084
5.3100000000000005,49.58268618104854,0.4607757341113481
5.32,49.671169160698845,0.4619448326043255
5.33,49.75963439491544,0.46311407577550856
5.34,49.848081887257194,0.46428346146069055
5.3500000000000005,49.936511641282294,0.4654529875232505
5.36,50.02492366054817,0.466622651843053
5.37,50.113317948611574,0.46779245231208166
5.38,50.201694509028535,0.46896238683437386
5.39,50.290053345354366,0.47013245332595727
5.4,50.37839446114367,0.4713026497147866
5.41,50.46671785995032,0.47247297394068033
5.42,50.555023545327515,0.473643423955259
5.43,50.6433115208277,0.474813997721883
5.44,50.731581790002636,0.4759846932155915
5.45,50.819834356403355,0.47715550842304144
5.46,50.90806922358018,0.4783264413424476
5.47,50.99628639508273,0.4794974899835228
5.48,51.084485874459915,0.48066865236741885
5.49,51.17266766525991,0.48183992652666713
5.5,51.26083177103019,0.4830113105051216
5.51,51.34897819531754,0.4841828023579001
5.5200000000000005,51.43710694166801,0.4853544001513282
5.53,51.52521801362694,0.48652610196288143
5.54,51.61331141473896,0.48769790588113027
5.55,51.701387148548,0.4888698100056841
5.5600000000000005,51.78944521859728,0.4900418124471362
5.57,51.877485628429284,0.4912139113270089
5.58,51.96550838158581,0.49238610477770045
5.59,52.053513481607936,0.4935583909424305
5.6000000000000005,52.14150093203605,0.49473076797518795
5.61,52.22947073640979,0.49590323404067765
5.62,52.317422898268106,0.49707578731426943
5.63,52.405357421149255,0.4982484259819459
5.64,52.49327430859076,0.49942114824025197
5.65,52.58117356412945,0.5005939522962444
5.66,52.669055191301425,0.5017668363674416
5.67,52.75691919364209,0.502939798681572
5.68,52.84476557468614,0.5041128374605143
5.69,52.93259433796758,0.5052859509401466
5.7,53.02040548701966,0.5064591373759071
5.71,53.10819902537496,0.5076323950332499
5.72,53.19597495656533,0.5088057221875912
5.73,53.28373328412194,0.5099791171242569
5.74,53.371474011575216,0.5111525781384295
5.75,53.4591971424549,0.5123261035350966
5.76,53.54690268029002,0.5134996916289987
5.7700000000000005,53.63459062860889,0.5146733407445788
5.78,53.72226099093913,0.5158470492159305
5.79,53.809913770807626,0.5170208153867485
5.8,53.8975489717406,0.5181946376102782
5.8100000000000005,53.98516659726353,0.5193685142492666
5.82,54.072766650901194,0.5205424436759124
5.83,54.16034913617767,0.5217164242718184
5.84,54.24791405661633,0.5228904544279424
5.8500000000000005,54.33546141573984,0.5240645325445497
5.86,54.422991217070155,0.5252386570311656
5.87,54.51050346412851,0.5264128263065286
5.88,54.597998160435466,0.527587038798544
5.89,54.68547530951085,0.5287612929442372
5.9,54.77293491487381,0.5299355871897086
5.91,54.860376980042744,0.5311099199900878
5.92,54.94780150853539,0.5322842898094894
5.93,55.03520850386876,0.5334586951209679
5.94,55.122597969559166,0.5346331344064744
5.95,55.20996990912221,0.5358076061568122
5.96,55.29732432607278,0.5369821088715948
5.97,55.384661223925086,0.5381566410592019
5.98,55.471980606192616,0.5393312012367382
5.99,55.55928247638815,0.5405057879299906
6.0,55.64656683802376,0.5416803996733878
6.01,55.73383369461082,0.5428550350099582
6.0200000000000005,55.82108304966004,0.544029692482755
6.03,55.90831490668134,0.5452043706330033
6.04,55.995529269184,0.5463790680259314
6.05,56.082726140676584,0.5475537832355509
6.0600000000000005,56.16990552466695,0.5487285148441232
6.07,56.25706742466224,0.5499032614421152
6.08,56.34421184416891,0.5510780216281589
6.09,56.431338786692706,0.5522527940090081
6.1000000000000005,56.51844825573868,0.5534275771994978
6.11,56.60554025481115,0.5546023698225021
6.12,56.692614787413774,0.5557771705088945
6.13,56.77967185704947,0.556951977897507
6.140000000000001,56.86671146722049,0.5581267906350895
6.15,56.95373362142834,0.5593016073762711
6.16,57.04073832317387,0.5604764267835204
6.17,57.127725575957186,0.5616512475271066
6.18,57.214695383277714,0.5628260682850609
6.19,57.301647748634196,0.5640008877431386
6.2,57.38858267552463,0.565175704594781
6.21,57.47550016744634,0.5663505175410781
6.22,57.56240022789594,0.5675253252907322
6.23,57.64928286036937,0.56870012656002
6.24,57.73614806836181,0.5698749200727573
6.25,57.822995855367786,0.571049704560263
6.26,57.90982622488111,0.5722244787613234
6.2700000000000005,57.99663918039491,0.5733992414221568
6.28,58.083434725401574,0.574573991296379
6.29,58.17021286339283,0.575748727144969
6.3,58.25697359785967,0.5769234477362352
6.3100000000000005,58.34371693229243,0.578098151845781
6.32,58.4304428701807,0.5792728382564718
6.33,58.5171514150134,0.5804475057584028
6.34,58.603842570278736,0.5816221531488656
6.3500000000000005,58.69051633946423,0.5827967792323165
6.36,58.77717272605668,0.5839713828203444
6.37,58.863811733542214,0.5851459627316401
6.38,58.950433365406234,0.5863205177919644
6.390000000000001,59.037037625133465,0.5874950468341179
6.4,59.123624516207904,0.5886695486979109
6.41,59.21019404211288,0.5898440222301332
6.42,59.29674620633102,0.591018466268493
6.43,59.383281012344234,0.5921928796438691
