t,TVD
2.02,0.0009777977079174437
2.0300000000000002,0.0009777831604173314
2.04,0.0009777686177654939
2.05,0.0009777540799603165
2.06,0.0009777395470001846
2.07,0.0009777250188834844
2.08,0.0009777104956086031
2.09,0.000977695977173928
2.1,0.000977681463577847
2.11,0.0009776669548187487
2.12,0.0009776524508950224
2.13,0.0009776379518050577
2.14,0.000977623457547245
2.15,0.0009776089681199753
2.16,0.0009775944835216399
2.17,0.0009775800037506311
2.18,0.0009775655288053414
2.19,0.0009775510586841642
2.2,0.000977536593385493
2.21,0.0009775221329077226
2.22,0.0009775076772492476
2.23,0.0009774932264084639
2.24,0.0009774787803837675
2.25,0.000977464339173555
2.2600000000000002,0.000977449902776224
2.27,0.0009774354711901722
2.2800000000000002,0.0009774210444137982
2.29,0.0009774066224455008
2.3000000000000003,0.00097739220528368
2.31,0.0009773777929267355
2.32,0.0009773633853730687
2.33,0.0009773489826210807
2.34,0.0009773345846691734
2.35,0.0009773201915157493
2.36,0.0009773058031592116
2.37,0.0009772914195979642
2.38,0.000977277040830411
2.39,0.0009772626668549571
2.4,0.0009772482976700082
2.41,0.0009772339332739697
2.42,0.0009772195736652489
2.43,0.0009772052188422523
2.44,0.0009771908688033883
2.45,0.000977176523547065
2.46,0.0009771621830716912
2.47,0.0009771478473756766
2.48,0.0009771335164574313
2.49,0.0009771191903153657
2.5,0.0009771048689478916
2.5100000000000002,0.0009770905523534203
2.52,0.0009770762405303646
2.5300000000000002,0.0009770619334771374
2.54,0.0009770476311921521
2.5500000000000003,0.0009770333336738231
2.56,0.000977019040920565
2.57,0.0009770047529307933
2.58,0.0009769904697029238
2.59,0.0009769761912353729
2.6,0.000976961917526558
2.61,0.0009769476485748964
2.62,0.0009769333843788065
2.63,0.0009769191249367072
2.64,0.0009769048702470177
2.65,0.0009768906203081581
2.66,0.0009768763751185489
2.67,0.0009768621346766114
2.68,0.0009768478989807673
2.69,0.0009768336680294387
2.7,0.0009768194418210486
2.71,0.0009768052203540207
2.72,0.0009767910036267786
2.73,0.0009767767916377475
2.74,0.000976762584385352
2.75,0.0009767483818680183
2.7600000000000002,0.0009767341840841728
2.77,0.0009767199910322422
2.7800000000000002,0.000976705802710654
2.79,0.0009766916191178369
2.8000000000000003,0.0009766774402522188
2.81,0.0009766632661122297
2.82,0.000976649096696299
2.83,0.0009766349320028574
2.84,0.0009766207720303358
2.85,0.0009766066167771657
2.86,0.0009765924662417796
2.87,0.00097657832042261
2.88,0.0009765641793180904
2.89,0.0009765500429266547
2.9,0.0009765359112467374
2.91,0.0009765217842767737
2.92,0.0009765076620151991
2.93,0.00097649354446045
2.94,0.0009764794316109632
2.95,0.000976465323465176
2.96,0.0009764512200215266
2.97,0.0009764371212784372
2.98,0.0009764230272341676
2.99,0.0009764089378871041
3.0,0.0009763948532356809
3.0100000000000002,0.0009763807732783328
3.02,0.0009763666980134952
3.0300000000000002,0.000976352627439604
3.04,0.0009763385615550956
3.0500000000000003,0.0009763245003584071
3.06,0.0009763104438479759
3.0700000000000003,0.0009762963920222402
3.08,0.0009762823448796384
3.09,0.0009762683024186098
3.1,0.0009762542646375938
3.11,0.0009762402315350307
3.12,0.0009762262031093612
3.13,0.0009762121793590266
3.14,0.0009761981602824687
3.15,0.0009761841458781296
3.16,0.0009761701361444524
3.17,0.0009761561310798803
3.18,0.0009761421306828573
3.19,0.0009761281349518278
3.2,0.0009761141438852366
3.21,0.0009761001574815295
3.22,0.0009760861757391523
3.23,0.0009760721986565518
3.24,0.000976058226232175
3.25,0.0009760442584644694
3.2600000000000002,0.0009760302953518833
3.27,0.0009760163368928654
3.2800000000000002,0.0009760023830858649
3.29,0.0009759884339293317
3.3000000000000003,0.0009759744894217158
3.31,0.0009759605495614684
3.3200000000000003,0.0009759466143470406
3.33,0.0009759326837768843
3.34,0.0009759187578494521
3.35,0.0009759048365631968
3.36,0.000975890919916572
3.37,0.0009758770079080318
3.38,0.0009758631005360306
3.39,0.0009758491977990236
3.4,0.0009758352996954662
3.41,0.000975821406223815
3.42,0.0009758075173825262
3.43,0.0009757936331700574
3.44,0.0009757797535848662
3.45,0.0009757658786254109
3.46,0.0009757520082901504
3.47,0.0009757381425775439
3.48,0.0009757242814860516
3.49,0.0009757104250141334
3.5,0.0009756965731602508
3.5100000000000002,0.000975682725922865
3.52,0.0009756688833004381
3.5300000000000002,0.0009756550452914326
3.54,0.0009756412118943116
3.5500000000000003,0.0009756273831075388
3.56,0.0009756135589295783
3.5700000000000003,0.0009755997393588947
3.58,0.0009755859243939534
3.59,0.00097557211403322
3.6,0.0009755583082751608
3.61,0.0009755445071182426
3.62,0.000975530710560933
3.63,0.0009755169186016995
3.64,0.0009755031312390108
3.65,0.0009754893484713358
3.66,0.0009754755702971439
3.67,0.0009754617967149052
3.68,0.0009754480277230901
3.69,0.0009754342633201698
3.7,0.0009754205035046158
3.71,0.0009754067482749004
3.72,0.0009753929976294962
3.73,0.0009753792515668766
3.74,0.0009753655100855149
3.75,0.0009753517731838858
3.7600000000000002,0.0009753380408604638
3.77,0.0009753243131137246
3.7800000000000002,0.0009753105899421438
3.79,0.0009752968713441978
3.8000000000000003,0.0009752831573183637
3.81,0.000975269447863119
3.8200000000000003,0.0009752557429769413
3.83,0.0009752420426583097
3.84,0.0009752283469057029
3.85,0.0009752146557176006
3.86,0.0009752009690924831
3.87,0.0009751872870288308
3.88,0.0009751736095251251
3.89,0.0009751599365798476
3.9,0.0009751462681914807
3.91,0.0009751326043585071
3.92,0.0009751189450794101
3.93,0.0009751052903526737
3.94,0.0009750916401767823
3.95,0.0009750779945502208
3.96,0.0009750643534714745
3.97,0.0009750507169390297
3.98,0.0009750370849513726
3.99,0.0009750234575069906
4.0,0.0009750098346043711
4.01,0.0009749962162420022
4.0200000000000005,0.0009749826024183727
4.03,0.0009749689931319717
4.04,0.0009749553883812889
4.05,0.0009749417881648147
4.0600000000000005,0.0009749281924810398
4.07,0.0009749146013284555
4.08,0.0009749010147055536
4.09,0.0009748874326108267
4.1,0.0009748738550427677
4.11,0.0009748602819998699
4.12,0.0009748467134806274
4.13,0.0009748331494835346
4.14,0.0009748195900070867
4.15,0.0009748060350497792
4.16,0.0009747924846101084
4.17,0.0009747789386865707
4.18,0.0009747653972776634
4.19,0.0009747518603818796
4.2,0.0009747383279976425
4.21,0.0009747248001234227
4.22,0.0009747112767577167
4.23,0.000974697757899022
4.24,0.0009746842435458362
4.25,0.0009746707336966578
4.26,0.0009746572283499851
4.2700000000000005,0.0009746437275043177
4.28,0.0009746302311581552
4.29,0.0009746167393099981
4.3,0.0009746032519583471
4.3100000000000005,0.0009745897691017035
4.32,0.0009745762907385692
4.33,0.0009745628168674464
4.34,0.000974549347486838
4.3500000000000005,0.0009745358825952475
4.36,0.0009745224221911787
4.37,0.000974508966273136
4.38,0.0009744955148396242
4.39,0.0009744820678891488
4.4,0.0009744686254202158
4.41,0.0009744551874313315
4.42,0.0009744417539210028
4.43,0.0009744283248877374
4.44,0.0009744149003300431
4.45,0.0009744014802464283
4.46,0.0009743880646354023
4.47,0.0009743746534954743
4.48,0.0009743612468251544
4.49,0.0009743478446229533
4.5,0.0009743344468873818
4.51,0.0009743210536169516
4.5200000000000005,0.0009743076648101747
4.53,0.0009742942804655636
4.54,0.0009742809005816317
4.55,0.0009742675251568924
4.5600000000000005,0.0009742541541898597
4.57,0.0009742407876790483
4.58,0.0009742274256229734
4.59,0.0009742140680201508
4.6000000000000005,0.0009742007148690963
4.61,0.0009741873661683267
4.62,0.0009741740219163593
4.63,0.0009741606821117118
4.64,0.0009741473467529023
4.65,0.0009741340158384496
4.66,0.0009741206893668728
4.67,0.0009741073673366918
4.68,0.0009740940497464267
4.69,0.0009740807365945985
4.7,0.0009740674278797282
4.71,0.0009740541236003377
4.72,0.0009740408237549494
4.73,0.000974027528342086
4.74,0.0009740142373602709
4.75,0.0009740009508080278
4.76,0.0009739876686838812
4.7700000000000005,0.000973974390986356
4.78,0.0009739611177139773
4.79,0.0009739478488652713
4.8,0.0009739345844387642
4.8100000000000005,0.000973921324432983
4.82,0.000973908068846455
4.83,0.0009738948176777083
4.84,0.0009738815709252713
4.8500000000000005,0.0009738683285876728
4.86,0.0009738550906634424
4.87,0.0009738418571511101
4.88,0.0009738286280492063
4.89,0.0009738154033562621
4.9,0.0009738021830708089
4.91,0.0009737889671913788
4.92,0.0009737757557165044
4.93,0.0009737625486447186
4.94,0.0009737493459745551
4.95,0.0009737361477045478
4.96,0.0009737229538332315
4.97,0.0009737097643591411
4.98,0.0009736965792808124
4.99,0.0009736833985967813
5.0,0.0009736702223055846
5.01,0.0009736570504057594
5.0200000000000005,0.0009736438828958433
5.03,0.0009736307197743745
5.04,0.0009736175610398918
5.05,0.0009736044066909342
5.0600000000000005,0.0009735912567260415
5.07,0.0009735781111437538
5.08,0.000973564969942612
5.09,0.0009735518331211574
5.1000000000000005,0.0009735387006779314
5.11,0.0009735255726114765
5.12,0.0009735124489203355
5.13,0.0009734993296030516
5.14,0.0009734862146581686
5.15,0.0009734731040842309
5.16,0.0009734599978797831
5.17,0.0009734468960433709
5.18,0.0009734337985735398
5.19,0.0009734207054688362
5.2,0.0009734076167278072
5.21,0.0009733945323489999
5.22,0.0009733814523309623
5.23,0.0009733683766722429
5.24,0.0009733553053713906
5.25,0.0009733422384269547
5.26,0.0009733291758374852
5.2700000000000005,0.0009733161176015325
5.28,0.0009733030637176476
5.29,0.000973290014184382
5.3,0.0009732769690002877
5.3100000000000005,0.0009732639281639171
5.32,0.0009732508916738233
5.33,0.0009732378595285597
5.34,0.0009732248317266805
5.3500000000000005,0.0009732118082667402
5.36,0.0009731987891472937
5.37,0.0009731857743668969
5.38,0.0009731727639241055
5.39,0.0009731597578174762
5.4,0.0009731467560455664
5.41,0.0009731337586069306
5.42,0.0009731207655000579
5.43,0.0009731077767234745
5.44,0.0009730947922757366
5.45,0.0009730818121554017
5.46,0.0009730688363610273
5.47,0.0009730558648911714
5.48,0.0009730428977443926
5.49,0.0009730299349192501
5.5,0.0009730169764143033
5.51,0.0009730040222281124
5.5200000000000005,0.0009729910723592379
5.53,0.000972978126806241
5.54,0.0009729651855676829
5.55,0.0009729522486421259
5.5600000000000005,0.0009729393160281324
5.57,0.0009729263877242654
5.58,0.0009729134637290885
5.59,0.0009729005440411656
5.6000000000000005,0.0009728876286590612
5.61,0.0009728747175813404
5.62,0.0009728618108065684
5.63,0.0009728489083333114
5.64,0.0009728360101601357
5.65,0.0009728231162856084
5.66,0.0009728102267082967
5.67,0.0009727973414267687
5.68,0.0009727844604395928
5.69,0.0009727715837453379
5.7,0.0009727587113425733
5.71,0.000972745843229869
5.72,0.0009727329794057953
5.73,0.0009727201198689231
5.74,0.0009727072646178239
5.75,0.0009726944136510693
5.76,0.0009726815669672318
5.7700000000000005,0.0009726687245648842
5.78,0.0009726558864425999
5.79,0.0009726430525989526
5.8,0.0009726302230325167
5.8100000000000005,0.0009726173977418668
5.82,0.0009726045767255785
5.83,0.0009725917599822275
5.84,0.0009725789475103899
5.8500000000000005,0.0009725661393086427
5.86,0.000972553335375563
5.87,0.0009725405357097285
5.88,0.0009725277403097177
5.89,0.000972514949174109
5.9,0.0009725021623014818
5.91,0.0009724893796904159
5.92,0.0009724766013394914
5.93,0.000972463827247289
5.94,0.0009724510574123899
5.95,0.0009724382918333758
5.96,0.0009724255305088288
5.97,0.0009724127734373316
5.98,0.0009724000206174675
5.99,0.0009723872720478199
6.0,0.0009723745277269731
6.01,0.0009723617876535117
6.0200000000000005,0.0009723490518260209
6.03,0.000972336320243086
6.04,0.0009723235929032935
6.05,0.0009723108698052297
6.0600000000000005,0.0009722981509474819
6.07,0.0009722854363286374
6.08,0.0009722727259472846
6.09,0.0009722600198020119
6.1000000000000005,0.0009722473178914083
6.11,0.0009722346202140634
6.12,0.0009722219267685673
6.13,0.0009722092375535104
6.140000000000001,0.0009721965525674838
6.15,0.0009721838718090789
6.16,0.0009721711952768878
6.17,0.0009721585229695031
6.18,0.0009721458548855175
6.19,0.0009721331910235247
6.2,0.0009721205313821187
6.21,0.0009721078759598936
6.22,0.0009720952247554448
6.23,0.0009720825777673675
6.24,0.0009720699349942576
6.25,0.0009720572964347117
6.26,0.0009720446620873264
6.2700000000000005,0.0009720320319506994
6.28,0.0009720194060234286
6.29,0.0009720067843041122
6.3,0.0009719941667913492
6.3100000000000005,0.0009719815534837388
6.32,0.0009719689443798811
6.33,0.0009719563394783763
6.34,0.0009719437387778254
6.3500000000000005,0.0009719311422768295
6.36,0.0009719185499739906
6.37,0.0009719059618679111
6.38,0.0009718933779571935
6.390000000000001,0.0009718807982404412
6.4,0.0009718682227162583
6.41,0.0009718556513832488
6.42,0.0009718430842400174
6.43,0.0009718305212851696
6.44,0.000971817962517311
6.45,0.000971805407935048
6.46,0.0009717928575369871
6.47,0.0009717803113217357
6.48,0.0009717677692879016
6.49,0.0009717552314340928
6.5,0.0009717426977589182
6.51,0.0009717301682609869
6.5200000000000005,0.0009717176429389086
6.53,0.0009717051217912934
6.54,0.000971692604816752
6.55,0.0009716800920138958
6.5600000000000005,0.0009716675833813361
6.57,0.0009716550789176853
6.58,0.0009716425786215559
6.59,0.0009716300824915611
6.6000000000000005,0.0009716175905263145
6.61,0.0009716051027244303
6.62,0.0009715926190845229
6.63,0.0009715801396051536
6.640000000000001,0.0009715676642821753
6.65,0.0009715551931126429
6.66,0.0009715427260951605
6.67,0.0009715302632283328
6.68,0.0009715178045107652
6.69,0.0009715053499410631
6.7,0.0009714928995178328
6.71,0.000971480453239681
6.72,0.0009714680111052147
6.73,0.0009714555731130415
6.74,0.0009714431392617695
6.75,0.0009714307095500073
6.76,0.0009714182839763638
6.7700000000000005,0.0009714058625394487
6.78,0.0009713934452378717
6.79,0.0009713810320702436
6.8,0.0009713686230351752
6.8100000000000005,0.000971356218131278
6.82,0.0009713438173571637
6.83,0.0009713314207114448
6.84,0.0009713190281927344
6.8500000000000005,0.0009713066397996456
6.86,0.0009712942555307922
6.87,0.0009712818753847886
6.88,0.0009712694993602496
6.890000000000001,0.0009712571274557905
6.9,0.000971244759670027
6.91,0.0009712323960015752
6.92,0.0009712200364490521
6.93,0.0009712076810110747
6.94,0.0009711953296862606
6.95,0.0009711829824732281
6.96,0.0009711706393705957
6.97,0.0009711583003769826
6.98,0.0009711459654910084
6.99,0.0009711336347112931
7.0,0.0009711213080364573
7.01,0.000971108985465122
7.0200000000000005,0.0009710966669959087
7.03,0.0009710843526274394
7.04,0.0009710720423583365
7.05,0.000971059736187223
7.0600000000000005,0.0009710474341127224
7.07,0.0009710351361334584
7.08,0.0009710228422480556
7.09,0.0009710105524551388
7.1000000000000005,0.0009709982667533333
7.11,0.000970985985141265
7.12,0.00097097370761756
7.13,0.0009709614341808454
7.140000000000001,0.0009709491648297482
7.15,0.0009709368995628962
7.16,0.0009709246383789177
7.17,0.0009709123812764414
7.18,0.0009709001282540965
7.19,0.0009708878793105125
7.2,0.0009708756344443197
7.21,0.0009708633936541486
7.22,0.0009708511569386305
7.23,0.0009708389242963967
7.24,0.0009708266957260795
7.25,0.0009708144712263114
7.26,0.0009708022507957253
7.2700000000000005,0.0009707900344329548
7.28,0.0009707778221366339
7.29,0.000970765613905397
7.3,0.000970753409737879
7.3100000000000005,0.0009707412096327154
7.32,0.000970729013588542
7.33,0.0009707168216039954
7.34,0.0009707046336777122
7.3500000000000005,0.0009706924498083299
7.36,0.0009706802699944862
7.37,0.0009706680942348195
7.38,0.0009706559225279686
7.390000000000001,0.0009706437548725726
7.4,0.0009706315912672714
7.41,0.0009706194317107052
7.42,0.0009706072762015145
7.43,0.0009705951247383407
7.44,0.0009705829773198254
7.45,0.0009705708339446108
7.46,0.0009705586946113393
7.47,0.0009705465593186542
7.48,0.0009705344280651991
7.49,0.0009705223008496178
7.5,0.0009705101776705551
7.51,0.0009704980585266558
7.5200000000000005,0.0009704859434165656
7.53,0.0009704738323389303
7.54,0.0009704617252923965
7.55,0.000970449622275611
7.5600000000000005,0.0009704375232872214
7.57,0.0009704254283258753
7.58,0.0009704133373902214
7.59,0.0009704012504789083
7.6000000000000005,0.0009703891675905855
7.61,0.0009703770887239028
7.62,0.0009703650138775103
7.63,0.000970352943050059
7.640000000000001,0.0009703408762402001
7.65,0.0009703288134465852
7.66,0.0009703167546678666
7.67,0.0009703046999026971
7.68,0.0009702926491497296
7.69,0.000970280602407618
7.7,0.0009702685596750164
7.71,0.0009702565209505793
7.72,0.0009702444862329619
7.73,0.0009702324555208196
7.74,0.0009702204288128088
7.75,0.0009702084061075856
7.76,0.0009701963874038073
7.7700000000000005,0.0009701843727001312
7.78,0.0009701723619952154
7.79,0.0009701603552877184
7.8,0.0009701483525762989
7.8100000000000005,0.0009701363538596165
7.82,0.0009701243591363311
7.83,0.0009701123684051029
7.84,0.0009701003816645929
7.8500000000000005,0.0009700883989134624
7.86,0.0009700764201503732
7.87,0.0009700644453739876
7.88,0.0009700524745829682
7.890000000000001,0.0009700405077759784
7.9,0.000970028544951682
7.91,0.0009700165861087431
7.92,0.0009700046312458263
7.930000000000001,0.000969992680361597
7.94,0.0009699807334547206
7.95,0.0009699687905238635
7.96,0.000969956851567692
7.97,0.0009699449165848734
7.98,0.0009699329855740751
7.99,0.0009699210585339652
8.0,0.0009699091354632124
8.01,0.0009698972163604855
8.02,0.000969885301224454
8.03,0.000969873390053788
8.040000000000001,0.0009698614828471578
8.05,0.0009698495796032343
8.06,0.0009698376803206891
8.07,0.0009698257849981938
8.08,0.000969813893634421
8.09,0.0009698020062280435
8.1,0.0009697901227777346
8.11,0.000969778243282168
8.120000000000001,0.0009697663677400181
8.13,0.0009697544961499596
8.14,0.0009697426285106678
8.15,0.0009697307648208184
8.16,0.0009697189050790875
8.17,0.0009697070492841519
8.18,0.0009696951974346887
8.19,0.0009696833495293757
8.2,0.0009696715055668907
8.21,0.0009696596655459125
8.22,0.0009696478294651203
8.23,0.0009696359973231935
8.24,0.000969624169118812
8.25,0.0009696123448506566
8.26,0.0009696005245174082
8.27,0.0009695887081177481
8.28,0.0009695768956503586
8.290000000000001,0.0009695650871139218
8.3,0.0009695532825071208
8.31,0.0009695414818286389
8.32,0.0009695296850771602
8.33,0.0009695178922513687
8.34,0.0009695061033499496
8.35,0.0009694943183715879
8.36,0.0009694825373149697
8.370000000000001,0.000969470760178781
8.38,0.0009694589869617086
8.39,0.00096944721766244
8.4,0.0009694354522796626
8.41,0.0009694236908120646
8.42,0.000969411933258335
8.43,0.0009694001796171625
8.44,0.0009693884298872372
8.45,0.0009693766840672489
8.46,0.0009693649421558883
8.47,0.0009693532041518464
8.48,0.0009693414700538149
8.49,0.0009693297398604857
8.5,0.0009693180135705513
8.51,0.0009693062911827048
8.52,0.0009692945726956396
8.53,0.0009692828581080497
8.540000000000001,0.0009692711474186295
8.55,0.0009692594406260738
8.56,0.0009692477377290783
8.57,0.0009692360387263385
8.58,0.000969224343616551
8.59,0.0009692126523984124
8.6,0.0009692009650706203
8.61,0.0009691892816318724
8.620000000000001,0.0009691776020808669
8.63,0.0009691659264163025
8.64,0.0009691542546368786
8.65,0.0009691425867412947
8.66,0.0009691309227282512
8.67,0.0009691192625964487
8.68,0.0009691076063445882
8.69,0.0009690959539713715
8.700000000000001,0.0009690843054755006
8.71,0.0009690726608556782
8.72,0.0009690610201106073
8.73,0.0009690493832389915
8.74,0.0009690377502395347
8.75,0.0009690261211109415
8.76,0.0009690144958519168
8.77,0.0009690028744611663
8.78,0.0009689912569373957
8.790000000000001,0.0009689796432793116
8.8,0.0009689680334856208
8.81,0.0009689564275550306
8.82,0.000968944825486249
8.83,0.0009689332272779844
8.84,0.0009689216329289454
8.85,0.0009689100424378417
8.86,0.0009688984558033826
8.870000000000001,0.0009688868730242786
8.88,0.0009688752940992405
8.89,0.0009688637190269795
8.9,0.0009688521478062072
8.91,0.0009688405804356359
8.92,0.0009688290169139781
8.93,0.0009688174572399471
8.94,0.0009688059014122566
8.950000000000001,0.0009687943494296204
8.96,0.0009687828012907533
8.97,0.0009687712569943704
8.98,0.0009687597165391872
8.99,0.0009687481799239195
9.0,0.0009687366471472841
9.01,0.0009687251182079979
9.02,0.0009687135931047782
9.03,0.0009687020718363432
9.040000000000001,0.0009686905544014111
9.05,0.0009686790407987009
9.06,0.0009686675310269319
9.07,0.0009686560250848242
9.08,0.0009686445229710979
9.09,0.0009686330246844739
9.1,0.0009686215302236734
9.11,0.0009686100395874183
9.120000000000001,0.0009685985527744308
9.13,0.0009685870697834337
9.14,0.0009685755906131501
9.15,0.0009685641152623039
9.16,0.0009685526437296191
9.17,0.0009685411760138203
9.18,0.0009685297121136329
9.19,0.0009685182520277824
9.200000000000001,0.0009685067957549947
9.21,0.0009684953432939966
9.22,0.0009684838946435151
9.23,0.0009684724498022777
9.24,0.0009684610087690124
9.25,0.0009684495715424478
9.26,0.0009684381381213128
9.27,0.000968426708504337
9.28,0.00096841528269025
9.290000000000001,0.0009684038606777826
9.3,0.0009683924424656654
9.31,0.0009683810280526299
9.32,0.000968369617437408
9.33,0.0009683582106187319
9.34,0.0009683468075953345
9.35,0.0009683354083659491
9.36,0.0009683240129293095
9.370000000000001,0.0009683126212841498
9.38,0.000968301233429205
9.39,0.0009682898493632101
9.4,0.0009682784690849007
9.41,0.0009682670925930132
9.42,0.0009682557198862843
9.43,0.0009682443509634508
9.44,0.0009682329858232506
9.450000000000001,0.0009682216244644217
9.46,0.0009682102668857027
9.47,0.0009681989130858326
9.48,0.000968187563063551
9.49,0.0009681762168175978
9.5,0.0009681648743467135
9.51,0.0009681535356496393
9.52,0.0009681422007251163
9.53,0.0009681308695718866
9.540000000000001,0.0009681195421886927
9.55,0.0009681082185742774
9.56,0.000968096898727384
9.57,0.0009680855826467565
9.58,0.0009680742703311391
9.59,0.0009680629617792766
9.6,0.0009680516569899144
9.61,0.0009680403559617982
9.620000000000001,0.0009680290586936742
9.63,0.0009680177651842892
9.64,0.0009680064754323905
9.65,0.0009679951894367256
