t,L_ce
4.21,0.011751587693716837
4.22,0.011751587250951032
4.23,0.011751586823124414
4.24,0.011751586410236986
4.25,0.011751586012288748
4.26,0.011751585629279696
4.2700000000000005,0.011751585261209835
4.28,0.011751584908079161
4.29,0.011751584569887678
4.3,0.011751584243702845
4.3100000000000005,0.01175158392643892
4.32,0.011751583618095402
4.33,0.011751583318672296
4.34,0.0117515830281696
4.3500000000000005,0.011751582746587313
4.36,0.011751582473925435
4.37,0.011751582210183967
4.38,0.01175158195536291
4.39,0.011751581709462262
4.4,0.011751581472482025
4.41,0.011751581244422197
4.42,0.011751581025282778
4.43,0.01175158081506377
4.44,0.01175158061376517
4.45,0.01175158042138698
4.46,0.011751580236199427
4.47,0.01175158005604332
4.48,0.011751579880912195
4.49,0.011751579710806054
4.5,0.011751579545724897
4.51,0.01175157938566872
4.5200000000000005,0.011751579230637528
4.53,0.01175157908063132
4.54,0.01175157893565009
4.55,0.011751578795693846
4.5600000000000005,0.011751578660762586
4.57,0.011751578530856305
4.58,0.01175157840597501
4.59,0.011751578286118697
4.6000000000000005,0.011751578171287367
4.61,0.011751578061481019
4.62,0.011751577955811585
4.63,0.011751577852973564
4.64,0.011751577752955366
4.65,0.01175157765575699
4.66,0.011751577561378434
4.67,0.0117515774698197
4.68,0.011751577381080788
4.69,0.011751577295161698
4.7,0.01175157721206243
4.71,0.011751577131782983
4.72,0.011751577054323357
4.73,0.011751576979683554
4.74,0.011751576907863572
4.75,0.011751576838863412
4.76,0.011751576772683075
4.7700000000000005,0.011751576709322559
4.78,0.011751576648346567
4.79,0.011751576589005618
4.8,0.011751576531286688
4.8100000000000005,0.011751576475189774
4.82,0.011751576420714881
4.83,0.011751576367862004
4.84,0.011751576316631146
4.8500000000000005,0.011751576267022308
4.86,0.011751576219035487
4.87,0.011751576172670685
4.88,0.0117515761279279
4.89,0.011751576084807135
4.9,0.011751576043308388
4.91,0.011751576003431657
4.92,0.011751575965176947
4.93,0.011751575928544256
4.94,0.011751575893224281
4.95,0.011751575858595459
4.96,0.011751575824640231
4.97,0.0117515757913586
4.98,0.01175157575942591
4.99,0.011751575728138265
5.0,0.011751558920375209
5.01,0.011742962537403473
5.0200000000000005,0.011734678872958712
5.03,0.011726696182933904
5.04,0.011719003192321532
5.05,0.011711589065187437
5.0600000000000005,0.011704443453766943
5.07,0.011697556342692261
5.08,0.011690918137740015
5.09,0.011684519611007096
5.1000000000000005,0.011678351887964789
5.11,0.011672406459346371
5.12,0.011666675108014921
5.13,0.011661149958819672
5.14,0.011655823338214053
5.15,0.011650687958319831
5.16,0.011645736844517907
5.17,0.011640963303922402
5.18,0.011636360908263569
5.19,0.01163192347677072
5.2,0.011627645058190311
5.21,0.011623519897471268
5.22,0.011619542437055232
5.23,0.011615707300396825
5.24,0.011612009270098764
5.25,0.011608443270585123
5.26,0.01160500435077457
5.2700000000000005,0.011601687666863298
5.28,0.011598488921938752
5.29,0.01159540416345312
5.3,0.011592429281783582
5.3100000000000005,0.011589560305943254
5.32,0.011586793394053909
5.33,0.011584124823818718
5.34,0.011581550982994975
5.3500000000000005,0.011579068450287916
5.36,0.011576674111608955
5.37,0.011574364823732433
5.38,0.01157213754433228
5.39,0.01156998933412544
5.4,0.011567917350320455
5.41,0.011565918840066039
5.42,0.011563991150212546
5.43,0.011562131821665995
5.44,0.011560338430118057
5.45,0.011558608615615928
5.46,0.011556940093701616
5.47,0.011555330650228847
5.48,0.01155377813617999
5.49,0.011552280466387373
5.5,0.011550835747464605
5.51,0.011549442142259484
5.5200000000000005,0.011548097832937062
5.53,0.011546801064269693
5.54,0.011545550140237924
5.55,0.011544343420631386
5.5600000000000005,0.011543179317649687
5.57,0.01154205633945775
5.58,0.011540973077332706
5.59,0.011539928125832375
5.6000000000000005,0.011538920125126417
5.61,0.011537947758187804
5.62,0.011537009747819611
5.63,0.011536104853681794
5.64,0.011535231869317963
5.65,0.011534389619182173
5.66,0.011533576967557933
5.67,0.011532792969735568
5.68,0.011532036655343659
5.69,0.011531307046222735
5.7,0.011530603195613436
5.71,0.011529924186100413
5.72,0.011529269127556219
5.73,0.011528637155085208
5.74,0.011528027426967425
5.75,0.011527439122602502
5.76,0.011526871481822805
5.7700000000000005,0.011526323858544628
5.78,0.011525795554342497
5.79,0.01152528588899923
5.8,0.011524794204120298
5.8100000000000005,0.011524319861718623
5.82,0.011523862242799367
5.83,0.011523420745944727
5.84,0.011522994785898725
5.8500000000000005,0.011522583792812763
5.86,0.011522187269468125
5.87,0.011521804736037844
5.88,0.011521435699910263
5.89,0.011521079683928005
5.9,0.011520736225357967
5.91,0.011520404874861345
5.92,0.011520085195463645
5.93,0.011519776761524688
5.94,0.011519479157708632
5.95,0.011519191989034077
5.96,0.011518914932026232
5.97,0.01151864763947022
5.98,0.011518389767435723
5.99,0.011518140983064185
6.0,0.011517900963888415
6.01,0.01151766939715219
6.0200000000000005,0.011517445979129879
6.03,0.011517230414446028
6.04,0.011517022415394984
6.05,0.011516821520641849
6.0600000000000005,0.011516627988577192
6.07,0.011516441241587324
6.08,0.011516261052349158
6.09,0.011516087197942131
6.1000000000000005,0.011515919459848204
6.11,0.011515757623951855
6.12,0.011515601480540085
6.13,0.011515450824302418
6.140000000000001,0.01151530545631377
6.15,0.011515165213101114
6.16,0.011515029922473542
6.17,0.011514899408040078
6.18,0.011514773498601248
6.19,0.011514652028149072
6.2,0.011514534835867072
6.21,0.011514421766130264
6.22,0.01151431266850516
6.23,0.011514207397749776
6.24,0.011514105813813619
6.25,0.011514007781837697
6.26,0.011513913172154513
6.2700000000000005,0.011513821862107214
6.28,0.011513733737202653
6.29,0.011513648684976069
6.3,0.011513566598125574
6.3100000000000005,0.01151348737464882
6.32,0.011513410917842989
6.33,0.011513337136304801
6.34,0.011513265943930507
6.3500000000000005,0.011513197259915895
6.36,0.011513131008756288
6.37,0.01151306712024654
6.38,0.011513005529481046
6.390000000000001,0.01151294617370648
6.4,0.011512888923065784
6.41,0.011512833677389705
6.42,0.01151278036603764
6.43,0.011512728921782203
6.44,0.011512679280809221
6.45,0.011512631382717735
6.46,0.011512585170520005
6.47,0.011512540590641501
6.48,0.01151249759292091
6.49,0.011512456130610133
6.5,0.01151241616037429
6.51,0.011512377642291707
6.5200000000000005,0.011512340520939478
6.53,0.011512304703857877
6.54,0.011512270140752992
6.55,0.011512236786025087
6.5600000000000005,0.011512204596177078
6.57,0.011512173529814528
6.58,0.011512143547645648
6.59,0.0115121146124813
6.6000000000000005,0.011512086689234991
6.61,0.011512059744922882
6.62,0.011512033748663773
6.63,0.011512008671679124
6.640000000000001,0.011511983010027349
6.65,0.011511960094594202
6.66,0.011511937887337651
6.67,0.011511916376354382
6.68,0.011511895549741082
6.69,0.011511875395594435
6.7,0.011511855902011127
6.71,0.011511837057087842
6.72,0.011511818848921265
6.73,0.011511801265608083
6.74,0.011511784295244982
6.75,0.011511767925928644
6.76,0.011511752145755757
6.7700000000000005,0.01151173693600473
6.78,0.011511722260746558
6.79,0.01151170810253946
6.8,0.011511694445586924
6.8100000000000005,0.011511681274092436
6.82,0.011511668572259484
6.83,0.011511656324291556
6.84,0.011511644514392138
6.8500000000000005,0.011511633126764719
6.86,0.011511622145612785
6.87,0.011511611555139824
6.88,0.011511601339549324
6.890000000000001,0.011511591483044772
6.9,0.011511581969829656
6.91,0.011511572784107462
6.92,0.011511563911401056
6.93,0.011511555356871619
6.94,0.011511547114740596
6.95,0.011511539172805209
6.96,0.011511531518862674
6.97,0.011511524140710206
6.98,0.011511517026145024
6.99,0.011511510162964346
7.0,0.011511503538965387
7.01,0.011511497141945366
7.0200000000000005,0.0115114909597015
7.03,0.011511484980031003
7.04,0.011511479190731097
7.05,0.011511473579598997
7.0600000000000005,0.01151146813443192
7.07,0.011511462843027084
7.08,0.011511457715121
7.09,0.011511452769135152
7.1000000000000005,0.011511447999028101
7.11,0.011511443398696542
7.12,0.011511438962037171
7.13,0.01151143468294668
7.140000000000001,0.011511430555321762
7.15,0.01151142657305911
7.16,0.01151142273005542
7.17,0.011511419020207381
7.18,0.01151141543741169
7.19,0.011511411975565043
7.2,0.011511408628564129
7.21,0.01151140539030564
7.22,0.011511402254686276
7.23,0.011511397317699951
7.24,0.011511394752793785
7.25,0.011511392247198667
7.26,0.011511389800914597
7.2700000000000005,0.011511387413941575
7.28,0.011511385086279602
7.29,0.011511382817928675
7.3,0.011511380608888799
7.3100000000000005,0.011511378459159968
7.32,0.011511376368742186
7.33,0.011511374337635454
7.34,0.011511372365839767
7.3500000000000005,0.01151137045335513
7.36,0.011511368600181541
7.37,0.011511366806319
7.38,0.011511365071533485
7.390000000000001,0.011511363389894134
7.4,0.011511361758815508
7.41,0.011511360178297606
7.42,0.011511358648340424
7.43,0.011511357168943966
7.44,0.01151135574010823
7.45,0.011511354361833218
7.46,0.011511353034118928
7.47,0.011511351756965361
7.48,0.011511350530372517
7.49,0.011511349354340394
7.5,0.011511348228868994
7.51,0.011511347153958318
7.5200000000000005,0.011511346129608364
7.53,0.011511345155819135
7.54,0.011511344232248753
7.55,0.011511343343538932
7.5600000000000005,0.01151134248140502
7.57,0.01151134164584702
7.58,0.011511340836864926
7.59,0.011511340054458743
7.6000000000000005,0.011511339298628468
7.61,0.011511338569374103
7.62,0.011511337866695646
7.63,0.011511337190593099
7.640000000000001,0.011511336541066461
7.65,0.011511335918115732
7.66,0.011511335321740911
7.67,0.011511334751942002
7.68,0.011511334208718998
7.69,0.011511333692071907
7.7,0.011511333201920736
7.71,0.011511332729857486
7.72,0.011511332270241056
7.73,0.011511331823071442
7.74,0.011511331388348645
7.75,0.011511330966072666
7.76,0.011511330556243505
7.7700000000000005,0.011511330158861159
7.78,0.011511329773925631
7.79,0.01151132940143692
7.8,0.011511329041395029
7.8100000000000005,0.011511328693799953
7.82,0.011511328358651693
7.83,0.011511328035950253
7.84,0.011511327725695629
7.8500000000000005,0.01151132742788782
7.86,0.011511327142521562
7.87,0.011511326866641459
7.88,0.011511326597755809
7.890000000000001,0.011511326335864614
7.9,0.011511326080967875
7.91,0.011511325833065592
7.92,0.011511325592157761
7.930000000000001,0.011511325358244388
7.94,0.011511325131325467
7.95,0.011511324911401003
7.96,0.011511324698470993
7.97,0.011511324492535438
7.98,0.011511324293594336
7.99,0.011511324101647692
8.0,0.0115113239166955
8.01,0.011511323738737764
8.02,0.011511323567774482
8.03,0.011511323402555021
8.040000000000001,0.011511323241731325
8.05,0.011511323085302923
8.06,0.011511322933269817
8.07,0.011511322785632007
8.08,0.011511322642389493
8.09,0.011511322503542275
8.1,0.011511322369090351
8.11,0.011511322239033724
8.120000000000001,0.011511322113372392
8.13,0.011511321992106357
8.14,0.011511321875235616
8.15,0.01151132176276017
8.16,0.011511321654680022
8.17,0.01151132155099517
8.18,0.01151132145170561
8.19,0.011511321356061442
8.2,0.011511321263038856
8.21,0.01151132117263187
8.22,0.011511321084840483
8.23,0.011511320999664697
8.24,0.011511320917104509
8.25,0.011511320837159921
8.26,0.011511320759830933
8.27,0.011511320685117545
8.28,0.011511320613019755
8.290000000000001,0.011511320543537564
8.3,0.011511320476670974
8.31,0.011511320412419982
8.32,0.01151132035078459
8.33,0.011511320291764798
8.34,0.011511320235360606
8.35,0.011511320181151306
8.36,0.011511320128418757
8.370000000000001,0.011511320077150862
8.38,0.011511320027347623
8.39,0.01151131997900904
8.4,0.01151131993213511
8.41,0.011511319886725834
8.42,0.011511319842781214
8.43,0.01151131980030125
8.44,0.011511319759285939
8.45,0.011511319719735284
8.46,0.011511319681649283
8.47,0.011511319645027938
8.48,0.011511319609871248
8.49,0.011511319576179211
8.5,0.01151131954395183
8.51,0.011511319512987379
8.52,0.011511319482858282
8.53,0.011511319453550625
8.540000000000001,0.01151131942506441
8.55,0.011511319397399633
8.56,0.011511319370556298
8.57,0.011511319344534402
8.58,0.011511319319333947
8.59,0.011511319294954931
8.6,0.011511319271397357
8.61,0.01151131924866122
8.620000000000001,0.011511319226746527
8.63,0.011511319205653273
8.64,0.01151131918538146
8.65,0.011511319165931084
8.66,0.01151131914730215
8.67,0.011511319119337744
8.68,0.011511319088142836
8.69,0.011511319057450913
8.700000000000001,0.011511319027261976
8.71,0.011511318997576023
8.72,0.011511318968393056
8.73,0.011511318939713074
8.74,0.011511318911536077
8.75,0.011511318883862065
8.76,0.011511318856691037
8.77,0.011511318830022996
8.78,0.01151131880385794
8.790000000000001,0.011511318778195868
8.8,0.011511318753036782
8.81,0.01151131872838068
8.82,0.011511318704227565
8.83,0.011511318680577433
8.84,0.011511318657430287
8.85,0.011511318634786126
8.86,0.011511318612644952
8.870000000000001,0.01151131859100676
8.88,0.011511318569871556
8.89,0.011511318549239334
8.9,0.011511318529110099
8.91,0.011511318509483849
8.92,0.011511318490360585
8.93,0.011511318471740304
8.94,0.01151131845362301
8.950000000000001,0.0115113184360087
8.96,0.011511318418897375
8.97,0.011511318402289037
8.98,0.011511318386183682
8.99,0.011511318370581313
9.0,0.011511318355481928
9.01,0.01151131834088553
9.02,0.011511318326792115
9.03,0.011511318313201686
9.040000000000001,0.011511318300114244
9.05,0.011511318287529786
9.06,0.011511318275448311
9.07,0.011511318263869823
9.08,0.01151131825279432
9.09,0.011511318242221803
9.1,0.01151131823215227
9.11,0.011511318222585722
9.120000000000001,0.01151131821352216
9.13,0.011511318204961582
9.14,0.01151131819690399
9.15,0.011511318189349381
9.16,0.01151131818229776
9.17,0.011511318175749123
9.18,0.011511318169703471
9.19,0.011511318164160804
9.200000000000001,0.011511318159121122
9.21,0.011511318154584425
9.22,0.011511318150550714
9.23,0.011511318147019988
9.24,0.011511318143992246
9.25,0.01151131814146749
9.26,0.011511318139445718
9.27,0.011511318137926933
9.28,0.011511318136911133
9.290000000000001,0.011511318136398318
9.3,0.011511318136388487
9.31,0.011511318136881641
9.32,0.01151131813787778
9.33,0.011511318139376905
9.34,0.011511318141379016
9.35,0.01151131814388411
9.36,0.01151131814689219
9.370000000000001,0.011511318150403255
9.38,0.011511318154417307
9.39,0.011511318158934341
9.4,0.011511318163954362
9.41,0.011511318169477367
9.42,0.011511318175503358
9.43,0.011511318182032335
9.44,0.011511318189064295
9.450000000000001,0.011511318196599242
9.46,0.011511318204637173
9.47,0.01151131821317809
9.48,0.01151131822222199
9.49,0.011511318231768878
9.5,0.011511318241818749
9.51,0.011511318252371606
9.52,0.011511318263427448
9.53,0.011511318274986275
9.540000000000001,0.01151131827158653
9.55,0.011511318267526383
9.56,0.011511318263598457
9.57,0.011511318259802752
9.58,0.01151131825613927
9.59,0.011511318252608012
9.6,0.011511318249208974
9.61,0.01151131824594216
9.620000000000001,0.011511318242807567
9.63,0.011511318239805196
9.64,0.011511318236935048
9.65,0.011511318234197123
9.66,0.011511318231591417
9.67,0.011511318229117936
9.68,0.011511318226776677
9.69,0.01151131822456764
9.700000000000001,0.011511318222490824
9.71,0.011511318220546232
9.72,0.01151131821873386
9.73,0.011511318217053713
9.74,0.011511318215505786
9.75,0.011511318214090082
9.76,0.0115113182128066
9.77,0.01151131821165534
9.78,0.011511318210636303
9.790000000000001,0.011511318209749486
9.8,0.011511318208994894
9.81,0.011511318208372524
9.82,0.011511318207882374
9.83,0.011511318207524447
9.84,0.011511318207298744
9.85,0.011511318207205261
9.86,0.011511318207244001
9.870000000000001,0.011511318207414963
9.88,0.011511318207718148
9.89,0.011511318208153555
9.9,0.011511318208721182
9.91,0.011511318209421034
9.92,0.011511318210253106
9.93,0.011511318211217402
9.94,0.01151131821231392
9.950000000000001,0.011511318213542659
9.96,0.011511318214903622
9.97,0.011511318216396806
9.98,0.011511318218022213
9.99,0.01151131821977984
