t,V_s,V_D,n,h,Na
0.63,-59.8531807854904,-80.72166403245299,0.002323224709999965,0.9917359502739417,0.11960431393190751
0.64,-59.781737592324355,-80.77083649154585,0.0023348192780235835,0.9915927805760334,0.0404635249707902
0.65,-59.71012784516269,-80.81971023914106,0.0023466644124858337,0.9914489724689152,-0.03868342729311047
0.66,-59.638351948645024,-80.86828579399737,0.0023587631565652255,0.9913045125212028,-0.11783648212786245
0.67,-59.5664103064468,-80.91656367625704,0.0023711186037588096,0.9911593872213746,-0.19699557933664494
0.68,-59.49430331764663,-80.9645444045093,0.0023837339931559415,0.9910135828292757,-0.2761606587707037
0.6900000000000001,-59.42203137721712,-81.0122284961754,0.0023966126966599513,0.9908670853958537,-0.35533166039331554
0.7000000000000001,-59.349594883064775,-81.05961647316992,0.0024097580345908516,0.9907198810500978,-0.43450852521892136
0.71,-59.276994231758074,-81.10670885844905,0.0024231733877143552,0.990571955824455,-0.513691194740637
0.72,-59.204229818449235,-81.15350617593744,0.0024368621993709487,0.9904232956513571,-0.5928796109182013
0.73,-59.131302036834406,-81.20000895048591,0.0024508279766028017,0.9902738863613061,-0.6720737161710267
0.74,-59.058211279113756,-81.24621770782922,0.0024650742912806774,0.9901237136809612,-0.7512734533712573
0.75,-58.98495793595165,-81.29213297454372,0.0024796047812308433,0.9899727632312247,-0.8304787658368235
0.76,-58.911542396436715,-81.33775527800509,0.0024944231513619824,0.9898210205253287,-0.9096895973244976
0.77,-58.83796504804202,-81.38308514634606,0.0025095331747921,0.9896684709669209,-0.9889058920229488
0.78,-58.76422627658518,-81.42812310841404,0.0025249386939754383,0.9895150998481513,-1.0681275945457978
0.79,-58.690326466188466,-81.47286969372894,0.002540643621829383,0.9893608923477586,-1.1473546499246734
0.8,-58.616265999238976,-81.51732543244078,0.0025566519428613763,0.9892058335291558,-1.2265870036022666
0.81,-58.54204525319888,-81.56149085519375,0.0025729677693104545,0.9890499082882144,-1.3058246014067665
0.8200000000000001,-58.46766459760766,-81.60536649299583,0.0025895953939359096,0.9888931013041131,-1.385067389527428
0.8300000000000001,-58.393124405724386,-81.64895287752417,0.0026065390871066307,0.9887353972239872,-1.4643153145766887
0.84,-58.31842504883388,-81.69225054091454,0.0026238031966787346,0.9885767805707212,-1.5435683235497981
0.85,-58.243566895875055,-81.73526001570914,0.002641392154917521,0.9884172357357369,-1.6228263638159168
0.86,-58.16855031338274,-81.77798183481381,0.002659310479944005,0.9882567469767873,-1.702089383111055
0.87,-58.093375665429505,-81.82041653145518,0.0026775627771814543,0.9880952984157507,-1.781357329531027
0.88,-58.018043313567496,-81.8625646391378,0.0026961537408019213,0.9879328740364245,-1.8606301515243946
0.89,-57.94255361677025,-81.90442669160133,0.0027150881551727788,0.9877694576823194,-1.9399077978854153
0.9,-57.86690693137452,-81.94600322277772,0.002734370896303253,0.9876050330544537,-2.0191902177469894
0.91,-57.79110361102214,-81.98729476674832,0.0027540069332909604,0.9874395837091468,-2.0984773605736065
0.92,-57.71514400660179,-82.02830185770112,0.0027740013297684408,0.9872730930558141,-2.1777691761542934
0.93,-57.63902846619088,-82.06902502988785,0.002794359245349691,0.9871055443547602,-2.25706561459556
0.9400000000000001,-57.562757333309285,-82.1094648193489,0.002815085932959989,0.9869369207639631,-2.336366626614786
0.9500000000000001,-57.4863309421863,-82.14962176876594,0.0028361867288817038,0.986767205472539,-2.415672164365195
0.96,-57.409749628618215,-82.18949641598826,0.0028576670808212867,0.9865963813817478,-2.494982179486032
0.97,-57.33301372570537,-82.22908929839308,0.0028795325391015258,0.9864244312248147,-2.574296623843878
0.98,-57.25612356309827,-82.26840095357133,0.0029017887564114866,0.9862513375849148,-2.6536154496494047
0.99,-57.17907946692388,-82.307431919301,0.0029244414892150754,0.9860770828934186,-2.7329386094531007
1.0,-57.10188175971183,-82.3461827335207,0.0029474965991595978,0.9859016494281375,-2.8122660561409862
1.01,-57.02453076032072,-82.3846539343031,0.002970960054484322,0.9857250193115709,-2.8915977429303314
1.02,-56.94702678386437,-82.42284605982839,0.002994837931429036,0.9855471745091511,-2.9709336233653767
1.03,-56.86937014163801,-82.46075964835774,0.003019136415642611,0.9853680968274896,-3.0502736513130504
1.04,-56.791561141044646,-82.49839523820681,0.00304386180359156,0.9851877679126234,-3.1296177809586854
1.05,-56.71360008552122,-82.53575336771921,0.0030690205039685995,0.9850061692482603,-3.2089659668017405
1.06,-56.63548727446493,-82.57283457523992,0.003094619039101209,0.9848232821540257,-3.2883181636515166
1.07,-56.557223000380844,-82.60963939919753,0.0031206640701832073,0.9846390877720176,-3.3676743266591473
1.08,-56.478807531090766,-82.64616837877082,0.003147162550588735,0.9844535669905129,-3.447034411544585
1.09,-56.400241141389955,-82.6824220526209,0.0031741214552303766,0.9842667005757089,-3.526398374178135
1.1,-56.32152410454962,-82.71840095919416,0.003201547854191669,0.9840784691345288,-3.605766170686131
1.11,-56.24265668840407,-82.75410563684598,0.0032294489470509873,0.9838888530967161,-3.685137757496763
1.12,-56.1636391552306,-82.78953662381605,0.003257832064687707,0.9836978327128854,-3.7645130913364073
1.1300000000000001,-56.084471761629395,-82.82469445820358,0.003286704671088365,0.9835053880525731,-3.843892129225944
1.1400000000000001,-56.005154758403386,-82.85957967794265,0.003316074365152821,0.9833114990022889,-3.9232748284770844
1.1500000000000001,-55.92568839043815,-82.89419282077746,0.0033459488825004218,0.9831161452635654,-4.002661146688695
1.16,-55.846072896581774,-82.9285344242376,0.0033763360972761587,0.9829193063510103,-4.082051041743116
1.17,-55.766308509524755,-82.96260502561337,0.003407244023956835,0.9827209615903566,-4.161444471802498
1.18,-55.68639545567987,-82.99640516193104,0.0034386808191572233,0.9825210901165133,-4.240841395305107
1.19,-55.60633395506207,-83.02993536992815,0.0034706547834362288,0.9823196708716168,-4.320241770961666
1.2,-55.526124219077744,-83.0631961860005,0.003503174377610965,0.9821166825951325,-4.399645557761431
1.21,-55.44576641756889,-83.09618814573318,0.0035362484524289603,0.9819121036970665,-4.479052715121867
1.22,-55.36526072611871,-83.12891178451751,0.003569885921259962,0.981705912436326,-4.5584632026634875
1.23,-55.28460732224801,-83.16136763747649,0.0036040957874636805,0.9814980869047673,-4.637876980223377
1.24,-55.20380637471256,-83.19355623929688,0.003638887219634264,0.9812886049850108,-4.717294007900938
1.25,-55.122858043302806,-83.22547812420345,0.0036742695539630768,0.9810774443481882,-4.79671424605459
1.26,-55.041762478643484,-83.2571338259331,0.0037102522966014715,0.9808645824516873,-4.876137655298468
1.27,-54.96051982199332,-83.28852387770915,0.0037468451260235674,0.9806499965368984,-4.955564196499121
1.28,-54.87913020504473,-83.31964881221548,0.0037840578953890224,0.9804336636269607,-5.0349938307722075
1.29,-54.79759374972344,-83.35050916157074,0.003821900634905813,0.980215560524507,-5.1144265194792
1.3,-54.71591056798821,-83.38110545730258,0.0038603835541930038,0.9799956638094106,-5.193862224224075
1.31,-54.63408076163047,-83.41143823032179,0.0038995170446435284,0.979773949836531,-5.273300906850019
1.32,-54.552104422074024,-83.44150801089654,0.003939311681786962,0.9795503947334595,-5.352742529436124
1.33,-54.46998162952518,-83.47131532860827,0.0039797782312923115,0.979324974396195,-5.432187054295733
1.34,-54.38771241209151,-83.50086071117941,0.004020927879315395,0.9790976643572197,-5.511634444076403
1.35,-54.30529678727811,-83.53014468562267,0.00406277200118515,0.9788684399161526,-5.591084661650767
1.36,-54.22273477734224,-83.5591677786536,0.004105322076592829,0.9786372761870765,-5.670537670073735
1.37,-54.14002638962661,-83.58793051611623,0.004148589801048761,0.9784041480342357,-5.74999343262862
1.3800000000000001,-54.057171616162776,-83.61643342295169,0.0041925870893450646,0.9781690300691551,-5.829451912824325
1.3900000000000001,-53.974170433274516,-83.64467702316689,0.004237326079018378,0.9779318966477616,-5.908913074392544
1.4000000000000001,-53.89102280118126,-83.67266183980324,0.0042828191338125715,0.9776927218675034,-5.988376881284955
1.41,-53.807728663601495,-83.70038839490522,0.004329078847141469,0.9774514795644712,-6.067843297670418
1.42,-53.72428794735615,-83.72785720948912,0.004376118045551575,0.9772081433105179,-6.147312287932179
1.43,-53.64070056197201,-83.75506880351166,0.004423949792184784,0.9769626864103789,-6.226783816665051
1.44,-53.55696639251737,-83.78202369553685,0.004472587417732278,0.976715081878812,-6.306257848676671
1.45,-53.47308527113521,-83.80872240145253,0.004522044637921326,0.976465302354843,-6.3857343490014635
1.46,-53.38905703083201,-83.83516543685596,0.004572335336871628,0.9762133202588623,-6.4652132828654585
1.47,-53.30488148763232,-83.86135331624426,0.004623473641436682,0.9759591077382298,-6.544694615693912
1.48,-53.22055843555768,-83.88728655277671,0.004675473943451923,0.9757026366507413,-6.624178313111265
1.49,-53.13608764608222,-83.91296565823693,0.004728350903797505,0.9754438785613131,-6.7036643409384356
1.5,-53.05146886758839,-83.9383911429948,0.004782119456461094,0.9751828047386658,-6.783152665190097
1.51,-52.96670182482263,-83.96356351596876,0.004836794812600649,0.974919386152009,-6.862643252071967
1.52,-52.88178621835103,-83.98848328458769,0.004892392464607218,0.9746535934677247,-6.9421360679780895
1.53,-52.796721724015036,-84.01315095475306,0.004948928190167717,0.974385397046052,-7.02163107948812
1.54,-52.711507992387084,-84.03756703080107,0.005006418056327723,0.9741147669377711,-7.101128253364613
1.55,-52.62614460371615,-84.0617320137459,0.005064878608295844,0.9738416727481147,-7.180627556585123
1.56,-52.54063107534368,-84.08564640154923,0.005124326840466775,0.973566083657198,-7.260128956333261
1.57,-52.45496693882112,-84.10931069208117,0.005184779878145381,0.9732879686483649,-7.339632419935231
1.58,-52.36915169292623,-84.13272538128908,0.005246255174358059,0.9730072963663459,-7.419137914893442
1.59,-52.28318480255834,-84.15589096313803,0.005308770516241439,0.97272403511227,-7.498645408884228
1.6,-52.19706569788161,-84.17880792956086,0.0053723440304021125,0.9724381528394171,-7.578154869755381
1.61,-52.110793773468195,-84.20147677040806,0.005436994188276369,0.9721496171489696,-7.65766626552368
1.62,-52.02436838744147,-84.22389797339795,0.005502739811489933,0.9718583952857651,-7.7371795643724175
1.6300000000000001,-51.9377888606192,-84.24607202406658,0.0055696000772177,0.9715644541340477,-7.816694734648931
1.6400000000000001,-51.85105447565678,-84.26799940571776,0.005637594523543475,0.9712677602132206,-7.896211744862131
1.6500000000000001,-51.76416447097272,-84.28968059914969,0.005706743073889487,0.9709682796575776,-7.9757305636816564
1.6600000000000001,-51.6771179619203,-84.31111607926627,0.0057770663273489925,0.9706659779726513,-8.05525115995962
1.67,-51.589914039193424,-84.33230631927748,0.005848585201257744,0.9703608203357412,-8.134773502697309
1.68,-51.50255176331758,-84.35325179045012,0.005921320953556925,0.9700527715773817,-8.214297561044152
1.69,-51.415030142101664,-84.37395296112912,0.005995295267431256,0.969741796110492,-8.293823304301988
1.7,-51.32734812908596,-84.39441029665768,0.006070530259209556,0.9694278579239951,-8.37335070192281
1.71,-51.23950462199017,-84.41462425929761,0.006147048486265285,0.9691109205764337,-8.452879723506518
1.72,-51.15149846116141,-84.43459530814947,0.006224872954917102,0.968790947189589,-8.532410338798657
1.73,-51.06332842801833,-84.45432389907275,0.006304027128342209,0.9684679004420842,-8.611942517688169
1.74,-50.97499321071848,-84.4738104830803,0.0063845350420828895,0.9681417424496166,-8.691476230205241
1.75,-50.88649141784729,-84.49305550696805,0.006466421261917043,0.9678124348112919,-8.771011446519022
1.76,-50.797821612501615,-84.51205941489371,0.0065497107747810425,0.9674799387265028,-8.850548136935215
1.77,-50.708982287047164,-84.53082264719448,0.006634429074437253,0.967144214906603,-8.930086271893924
1.78,-50.619971861179565,-84.54934564028923,0.006720602170644774,0.9668052235671848,-9.009625821967385
1.79,-50.53078867998541,-84.5676288265808,0.0068082565983301905,0.9664629244203603,-9.08916675785773
1.8,-50.44143101200338,-84.58567263435812,0.0068974194267583154,0.9661172766670386,-9.168709050394725
1.81,-50.35189704728519,-84.6034774876986,0.006988118268702942,0.9657682389892064,-9.248252670533512
1.82,-50.26218485952451,-84.62104380487878,0.007080381411739498,0.9654157694218826,-9.32779758935418
1.83,-50.172292343198976,-84.63837199574814,0.007174238034459384,0.9650598251414034,-9.407343778062582
1.84,-50.082217364302174,-84.65546246796815,0.007269717696762592,0.9647003629689384,-9.486891207980374
1.85,-49.9919576950757,-84.67231562428589,0.007366850564262778,0.9643373391507042,-9.56643985054596
1.86,-49.90151100584647,-84.68893186217805,0.007465667438610597,0.9639707093294033,-9.64598967731255
1.87,-49.81087486218215,-84.70531157371549,0.0075661997697424,0.9636004285334702,-9.725540659945954
1.8800000000000001,-49.72004672204657,-84.72145514542794,0.007668479668128923,0.9632264511663178,-9.805092770222382
1.8900000000000001,-49.62902393295514,-84.73736295816859,0.007772539917023969,0.962848730995584,-9.884645980026225
1.9000000000000001,-49.537803717621735,-84.75303538648672,0.00787841402296215,0.9624672211014222,-9.96420026134746
1.9100000000000001,-49.44638306280797,-84.76847279386116,0.00798613658796493,0.9620818734803114,-10.043755586275767
1.92,-49.354758857900286,-84.78367553861212,0.008095742851771875,0.9616926395375892,-10.12331192700312
1.93,-49.262927871609826,-84.79864397289104,0.008207268772073778,0.9612994700039017,-10.202869255820897
1.94,-49.1708867263191,-84.81337844157012,0.008320751112566638,0.9609023148432789,-10.282427545116878
1.95,-49.07863189350418,-84.8278792820327,0.008436227460960842,0.9605011232362134,-10.361986767372994
1.96,-48.98615968915688,-84.84214682396387,0.008553736246990346,0.9600958435627379,-10.441546895163054
1.97,-48.89346624745822,-84.85618138823865,0.008673316833126846,0.9596864233034073,-10.521107901149026
1.98,-48.80054746610176,-84.86998328463399,0.008795009700067373,0.9592728088332617,-10.600669758075405
1.99,-48.70739910260905,-84.88355281580522,0.00891885612746144,0.9588549457857596,-10.680232438773718
2.0,-48.614016731835186,-84.89689027550351,0.009044898338673913,0.9584327788927265,-10.759795916157712
2.0100000000000002,-48.52039573604486,-84.90999594814458,0.009173179536666133,0.9580062519472533,-10.839360163220725
2.02,-48.42653129922094,-84.92287010855301,0.00930374392572774,0.9575753077825707,-10.91892515303335
2.0300000000000002,-48.33241840137308,-84.93551302170663,0.009436636733208548,0.9571398882509243,-10.998490858741098
2.04,-48.23805172018323,-84.94792493889099,0.009571904540909098,0.9566999338614955,-11.078057253554798
2.05,-48.14342562526072,-84.9601060974418,0.009709595306991304,0.9562553837590803,-11.157624310748274
2.06,-48.04853431858093,-84.97205672615009,0.009849757899377184,0.9558061762406471,-11.237192003667413
2.07,-47.95337174794124,-84.9837770418745,0.0099924423876717,0.9553522484367164,-11.316760305721498
2.08,-47.857931598718025,-84.9952672491867,0.010137700073421388,0.9548935362808453,-11.396329190380687
2.09,-47.76220728587514,-85.0065275400266,0.010285583519532729,0.95442997448004,-11.475898631173468
2.1,-47.66619194141555,-85.01755809318482,0.010436146594961875,0.9539614964681459,-11.555468601683774
2.11,-47.56987825337252,-85.02835906815606,0.010589445016940998,0.9534880338047172,-11.635039075535353
2.12,-47.473258581375475,-85.03893060947918,0.010745535966317905,0.9530095166069329,-11.714610026399834
2.13,-47.376324988086985,-85.0492728478874,0.010904477984837027,0.95252587366728,-11.794181427997554
2.14,-47.279069180003695,-85.05938589802187,0.011066331176170143,0.9520370322326975,-11.873753254090689
2.15,-47.18148249509923,-85.06926985792147,0.011231157249965016,0.9515429179586813,-11.953325478480329
2.16,-47.08355585461072,-85.07892480724092,0.011399019686066877,0.9510434547300698,-12.03289807500082
2.17,-46.98527967196521,-85.08835080394898,0.011569984042385385,0.9505385643224694,-12.112471017510728
2.18,-46.88664398526326,-85.09754788895461,0.011744117513509714,0.9500281668949003,-12.192044279901237
2.19,-46.78763839014077,-85.10651608365389,0.011921489158356096,0.9495121807402165,-12.271617836088955
2.2,-46.688252019290026,-85.11525538913182,0.012102169971436764,0.9489905222090134,-12.351191660012429
2.21,-46.5884735225438,-85.12376578539396,0.012286232952110256,0.9484631056360926,-12.430765725628598
2.22,-46.488290848298064,-85.13204722398956,0.012473753833926888,0.9479298425483915,-12.51034000689285
2.23,-46.38769137872935,-85.14009963240389,0.012664810638415007,0.947390642152547,-12.589914477768342
2.24,-46.286661983765285,-85.14792291574786,0.012859483498827167,0.9468454115285994,-12.669489112228662
2.25,-46.18518893161949,-85.15551695367611,0.013057854960482588,0.9462940553049055,-12.749063884248523
2.2600000000000002,-46.08325786752261,-85.1628815995738,0.013260010054513112,0.9457364755797105,-12.828638767800172
2.27,-45.98085372124562,-85.17001667747094,0.013466036606007563,0.94517257158975,-12.908213736844274
2.2800000000000002,-45.87796047981581,-85.17692197465543,0.013676025985909196,0.9446022388999453,-12.987788765310501
2.29,-45.77456146523284,-85.18359725040013,0.01389007220057555,0.9440253703871302,-13.067363827116846
2.3000000000000003,-45.670639207828394,-85.19004223178726,0.014108272312381357,0.9434418557872855,-13.146938896157945
2.31,-45.56617539850118,-85.1962566120551,0.01433072660053963,0.9428515815232661,-13.226513946299416
2.32,-45.46115070589608,-85.20224004499968,0.014557539156894823,0.9422544300717428,-13.306088951364123
2.33,-45.35554481646192,-85.2079921459392,0.014788817762516107,0.9416502800932932,-13.385663885132145
2.34,-45.24933647034171,-85.2135124925555,0.015024673777738933,0.9410390065482219,-13.465238721340533
2.35,-45.142503370024215,-85.21880062198922,0.015265222442788606,0.9404204803767093,-13.544813433675202
2.36,-45.035022054598635,-85.22385602706474,0.015510583286328462,0.9397945680689465,-13.624387995760362
2.37,-44.926867561248535,-85.22867814660633,0.015760881212897836,0.9391611305261374,-13.703962381134161
2.38,-44.81801379164026,-85.23326637533052,0.01601624534112977,0.9385200242709176,-13.783536563270184
2.39,-44.7084333386466,-85.23762005875099,0.016276809563963966,0.9378711008590671,-13.863110515563855
2.4,-44.5980974059324,-85.24173849066563,0.01654271281240252,0.9372142066009735,-13.942684211324844
2.41,-44.48697543118576,-85.24562090279555,0.016814100246619893,0.9365491813250565,-14.022257623752562
2.42,-44.375035082165304,-85.24926646432988,0.01709112327888012,0.9358758583489709,-14.101830725933153
2.43,-44.26224238207036,-85.25267428490646,0.017373939191229603,0.9351940648697681,-14.18140349084402
2.44,-44.14856148924938,-85.25584340845981,0.01766271183412784,0.9345036212377146,-14.260975891338617
2.45,-44.03395433936875,-85.25877280392844,0.01795761273435554,0.9338043398192379,-14.340547900126516
2.46,-43.91838077117188,-85.26146136780598,0.01825882073006889,0.9330960253586253,-14.420119489775187
2.47,-43.80179842067799,-85.26390792102113,0.018566522311108887,0.932378474622066,-14.499690632701412
2.48,-43.68416241863141,-85.26611120119641,0.018880912553299475,0.9316514754436869,-14.5792613011534
2.49,-43.565424832470384,-85.26806984901225,0.019202196821239758,0.9309148050013617,-14.658831467180717
2.5,-43.44553510903102,-85.26978241784012,0.01953058945610573,0.9301682311201928,-14.738401102651695
2.5100000000000002,-43.32443975757781,-85.2712473657117,0.019866314752177528,0.9294115112776401,-14.817970179234813
2.52,-43.20208178893317,-85.27246304199153,0.02020960864520317,0.9286443909027849,-14.89753866837074
2.5300000000000002,-43.078400336618095,-85.27342767812769,0.020560719861839466,0.9278666022131026,-14.977106541252112
2.54,-42.95333088640792,-85.27413939197142,0.020919909271567554,0.9270778648424762,-15.056673768828654
2.5500000000000003,-42.826804637363836,-85.27459617313336,0.021287451784770386,0.9262778839406443,-15.136240321778308
2.56,-42.69874806747325,-85.27479587285443,0.021663637648686108,0.9254663488716243,-15.215806170486594
2.57,-42.56908300090911,-85.2747362042143,0.022048772302810594,0.9246429333294858,-15.295371285042346
2.58,-42.43772578881145,-85.27441472445696,0.02244317876817181,0.9238072929736554,-15.374935635203888
2.59,-42.3045865291914,-85.27382881820292,0.022847199921760767,0.9229590631798481,-15.454499190366354
2.6,-42.16956941113792,-85.2729757027922,0.0232611975742898,0.9220978599022627,-15.53406191956742
2.61,-42.032571671199264,-85.27185240662193,0.023685555473434258,0.9212232767206313,-15.6136237914473
2.62,-41.893482395610874,-85.27045574475585,0.0241206827253302,0.9203348814855264,-15.693184774205186
2.63,-41.752182698651126,-85.26878232063069,0.024567013368969343,0.9194322166906896,-15.772744835597212
2.64,-41.60854425602033,-85.26682849749663,0.025025010502426635,0.9185147954517153,-15.852303942888993
2.65,-41.46242885240083,-85.26459038796914,0.02549516763036816,0.9175821001572829,-15.93186206283365
2.66,-41.31368732180964,-85.26206383327398,0.025978011653624858,0.9166335795547593,-16.01141916163503
2.67,-41.16215761649691,-85.25924436766347,0.026474108216919243,0.9156686435864778,-16.090975204889435
2.68,-41.0076648529684,-85.25612721623887,0.02698406171366602,0.9146866633144076,-16.170530157576522
2.69,-40.8500186118372,-85.25270724734855,0.027508522651857072,0.9136869638428935,-16.250083983986006
2.7,-40.68901170146592,-85.24897894895246,0.028048191112298095,0.9126688209567416,-16.329636647677464
2.71,-40.52441822406051,-85.24493639464919,0.028603822014659733,0.9116314560500435,-16.409188111428495
2.72,-40.355991627652635,-85.2405732088965,0.029176230449373418,0.910574030987249,-16.48873833718046
2.73,-40.1834619179961,-85.23588252047206,0.02976629916316492,0.9094956409445579,-16.568287285969067
2.74,-40.006532722181475,-85.23085691349203,0.03037498643832573,0.9083953068741785,-16.647834917852634
2.75,-39.82487836526573,-85.2254883793873,0.03100333389427424,0.9072719680297415,-16.727381191843506
2.7600000000000002,-39.63813932898059,-85.21976824543323,0.0316524784659644,0.906124470553797,-16.806926065810636
2.77,-39.44591924867089,-85.21368712634003,0.03232366038908759,0.9049515598420537,-16.886469496410204
2.7800000000000002,-39.247777580904426,-85.20723481654494,0.033018242196560896,0.9037518625023077,-16.966011438949508
2.79,-39.04322503889303,-85.20040022046243,0.03373772066235112,0.9025238749137904,-17.045551847295542
