t,RI,RII,l_RI_RII,RI_endo,l_RI_RII_endo,RII_endo
0.68,21.30436779476745,18.8905356354133,0.0066990587005044105,4.633454152405019,39.104336133967614,4.351005447060478
0.6900000000000001,21.3218716715681,18.876717237202328,0.006778617310353597,4.702941832883695,39.091325986824316,4.412490264503928
0.7000000000000001,21.339331241546034,18.862964756866255,0.006857701994999885,4.772464617379758,39.078320440036926,4.47390864659319
0.71,21.35674667757481,18.849277936224855,0.006936315668683898,4.842022346810054,39.06531949049736,4.535260834739474
0.72,21.374118151852212,18.83565651810371,0.007014461228884934,4.911614862717526,39.05232313510821,4.596547069417621
0.73,21.39144583590302,18.822100246330116,0.0070921415564182315,4.981242007268638,39.039331370782634,4.657767590169935
0.74,21.408729900581793,18.80860886572898,0.007169359515531661,5.050903623250808,39.02634419444434,4.718922635610003
0.75,21.425970516075633,18.795182122118742,0.007246117954001838,5.120599554069859,39.01336160302749,4.780012443426495
0.76,21.443167851906924,18.781819762307325,0.007322419703229655,5.190329643747475,39.000383593476656,4.841037250386941
0.77,21.46032207693608,18.768521534088112,0.007398267578335237,5.260093736918676,38.987410162746734,4.901997292341503
0.78,21.477433359364266,18.755287186235897,0.007473664378252322,5.329891678829297,38.97444130780292,4.962892804226711
0.79,21.494501866736105,18.742116468502925,0.007548612885822056,5.399723315333488,38.96147702562062,5.023724020069203
0.8,21.511527765942372,18.729009131614877,0.00762311586788622,5.469588492891221,38.9485173131854,5.084491172989426
0.81,21.528511223222687,18.715964927266935,0.0076971760753798725,5.539487058565804,38.935562167492925,5.145194495205341
0.8200000000000001,21.545452404168184,18.702983608119826,0.007770796243423415,5.609418860021419,38.9226115855489,5.2058342180360855
0.8300000000000001,21.562351473724163,18.6900649277959,0.007843979091414082,5.679383745520659,38.90966556436901,5.266410571905647
0.84,21.579208596170105,18.67720864090804,0.007916727322119994,5.749381563942894,38.896724100979554,5.326923786315773
0.85,21.596023934948956,18.66441450330699,0.007989043614138746,5.819412164941113,38.88378719242275,5.38737408961442
0.86,21.61279765299125,18.651682271611538,0.008060930636142138,5.889475398644081,38.870854835746755,5.447761709435557
0.87,21.62952991263427,18.63901170332564,0.008132391043291259,5.959571115730611,38.85792702800815,5.508086872589538
0.88,21.64622087557855,18.626402556901326,0.008203427475296591,6.029699167469503,38.845003766273344,5.568349805004155
0.89,21.662870702890306,18.61385459173516,0.008274042556498518,6.099859405717312,38.83208504761853,5.628550731727964
0.9,21.67947955500382,18.601367568164687,0.008344238895947131,6.170051682916139,38.81917086912957,5.688689876933587
0.91,21.696047591723822,18.58894124746492,0.008414019087481305,6.240275852091431,38.80626122790203,5.748767463920984
0.92,21.71257497222784,18.57657539184485,0.008483385709807069,6.3105317668497936,38.79335612104105,5.8087837151207165
0.93,21.729061855068565,18.564269764443964,0.00855234132657525,6.380819281376827,38.78045554566136,5.868738852097173
0.9400000000000001,21.745508398176156,18.552024129328807,0.008620888486458405,6.451138250434967,38.7675594988872,5.928633095551792
0.9500000000000001,21.761914758860573,18.53983825148956,0.00868902972322704,6.521488529361347,38.75466797785226,5.988466665326243
0.96,21.77828109381386,18.527711896836625,0.008756767555825102,6.591869974065673,38.74178097969966,6.048239780405601
0.97,21.794607559112432,18.515644832197268,0.008824104488444763,6.662282441028117,38.72889850158189,6.1079526589214925
0.98,21.810894310219343,18.503636825312256,0.008891043010600482,6.732725787297216,38.71602054066075,6.167605518155218
0.99,21.82714150198652,18.491687644832513,0.00895758559720235,6.803199870487797,38.70314709410734,6.227198574540858
1.0,21.843349288657016,18.479797060315843,0.00902373470862873,6.873704548778906,38.69027815910196,6.286732043668352
1.01,21.859517823867197,18.467964842223612,0.009089492790798152,6.944239680911766,38.67741373283413,6.3462061402865615
1.02,21.875647260648975,18.456190761917515,0.009154862275240528,7.014805126187731,38.6645538125025,6.405621078306302
1.03,21.891737751431958,18.444474591656327,0.009219845579167617,7.085400744466275,38.651698395314796,6.464977070803363
1.04,21.90778944804565,18.432816104592682,0.009284445105542799,7.1560263961629795,38.638847478487826,6.524274330021502
1.05,21.923802501721575,18.421215074769897,0.009348663243150106,7.226681942247542,38.62600105924739,6.58351306737541
1.06,21.939777063095423,18.4096712771188,0.009412502366662565,7.297367244241806,38.61315913482828,6.642693493453674
1.07,21.95571328220917,18.398184487454575,0.009475964836709802,7.368082164217792,38.600321702474176,6.70181581802169
1.08,21.97161130851318,18.386754482473666,0.009539052999944939,7.438826564795755,38.58748875943767,6.760880250024582
1.09,21.987471290868285,18.37538103975065,0.009601769189110767,7.509600309142253,38.574660302980185,6.819886997590079
1.1,22.00329337765482,18.364063937582596,0.009664115728019906,7.580403260870393,38.561836330368266,6.8788362681747035
1.11,22.019077716765153,18.35280295499957,0.009726094931182318,7.651235284046633,38.54901683887386,6.937728268553854
1.12,22.034824455356215,18.341597872117596,0.009787709092404468,7.722096243417123,38.53620182578286,6.996563204490298
1.1300000000000001,22.050533740005076,18.33044846991659,0.009848960491907232,7.792986004265398,38.52339128838983,7.055341280942688
1.1400000000000001,22.06620571671361,18.319354530233554,0.009909851396512154,7.863904432408058,38.51058522399779,7.114062702071943
1.1500000000000001,22.08184053091067,18.30831583575938,0.009970384059711363,7.934851394192766,38.49778362991826,7.172727671244241
1.16,22.09743832745425,18.29733217003564,0.010030560721736928,8.005826756496258,38.48498650347115,7.231336391033977
1.17,22.1129992506336,18.286403317451434,0.010090383609629635,8.076830386722364,38.47219384198474,7.289889063226735
1.18,22.128523444171375,18.275529063240235,0.010149854937307192,8.147862152800037,38.45940564279565,7.348385888822204
1.19,22.144011051225736,18.264709193476747,0.010208976905631875,8.218921923181405,38.446621903248776,7.406827068037105
1.2,22.15946221439245,18.253943495073813,0.010267751702477599,8.290009566839815,38.43384262069726,7.465212800308092
1.21,22.17487707570697,18.24323175577929,0.010326181502796425,8.361124953267918,38.42106779250245,7.523543284294628
1.22,22.190255776646527,18.23257376417301,0.010384268468684482,8.432267952475737,38.40829741603384,7.581818717881857
1.23,22.205598458132183,18.221969309663702,0.010442014749447346,8.503438434988764,38.395531488669064,7.640039298183446
1.24,22.220905260530863,18.211418182485943,0.01049942248166482,8.574636271846062,38.38277000779382,7.698205221544416
1.25,22.236176323657407,18.20092017369716,0.010556493789255175,8.645861334598386,38.37001297080186,7.756316683543957
1.26,22.251411786776593,18.190475075174632,0.010613230783538794,8.717113495306307,38.3572603750949,7.814373878998218
1.27,22.266611788605136,18.180082679612482,0.010669635563301269,8.78839262653835,38.34451221808268,7.872377001963088
1.28,22.281776467313684,18.169742780518742,0.010725710214855909,8.859698601369148,38.331768497182786,7.93032624573695
1.29,22.29690596052881,18.159455172212386,0.010781456812105699,8.931031293377613,38.31902920982074,7.988221802863431
1.3,22.31200040533498,18.149219649820427,0.010836877416604674,9.002390576645094,38.30629435342989,8.046063865134121
1.31,22.3270599382765,18.139036009274985,0.010891974077618731,9.073776325753588,38.2935639254514,8.103852623591276
1.32,22.342084695359468,18.128904047310428,0.010946748832185873,9.145188415783913,38.28083792333419,8.161588268530519
1.33,22.357074812053707,18.11882356146047,0.011001203705175875,9.216626722313945,38.268116344534924,8.219270989503498
1.34,22.372030423294678,18.10879435005535,0.011055340709349394,9.288091121416823,38.25539918651796,8.27690097532055
1.35,22.38695166350024,18.098816212197757,0.01110916184609996,9.359581489645603,38.2426864467548,8.334478414073267
1.36,22.401838666762938,18.088888947487884,0.01116266911427444,9.431097703857315,38.229978122717526,8.392003493392687
1.37,22.41669156653833,18.079012356468787,0.011215864495800346,9.502639641498083,38.21727421188951,8.449476400031026
1.3800000000000001,22.431510495696596,18.06918624055253,0.011268749958031545,9.574207180555886,38.20457471176371,8.506897319931007
1.3900000000000001,22.44629558658714,18.059410401927728,0.01132132745669248,9.64580019950144,38.19187961984046,8.56426643831267
1.4000000000000001,22.461046971040616,18.049684643556567,0.011373598935942085,9.717418577286322,38.17918893362743,8.621583939676157
1.41,22.475764780370927,18.040008769171806,0.011425566328437274,9.789062193341113,38.166502650639586,8.678850007804488
1.42,22.490449145377223,18.030382583273823,0.011477231555396022,9.860730927573547,38.15382076839915,8.736064825766327
1.43,22.505100196345904,18.02080589112767,0.011528596526660028,9.93242466036667,38.14114328443556,8.793228575918716
1.44,22.51971806305259,18.011278498760113,0.011579663140756962,10.004143272577002,38.128470196285434,8.85034143990983
1.45,22.5343028747641,18.00180021295674,0.01163043328496229,10.075886645532716,38.11580150149254,8.907403598681691
1.46,22.548854760240403,17.99237084125902,0.011680908835360689,10.14765466103182,38.10313719760773,8.964415232472879
1.47,22.563373847736578,17.982990191961434,0.011731091656907038,10.219447201340357,38.090477282188935,9.021376520821226
1.48,22.57786026500475,17.973658074108577,0.011780983603487005,10.291264149190592,38.0778217528011,9.078287642566508
1.49,22.592314139296036,17.964374297492288,0.011830586517977203,10.363105387779244,38.065170607016164,9.135148775853102
1.5,22.606735597362444,17.955138672648815,0.011879902232304939,10.434970800765688,38.052523842413024,9.19196009813266
1.51,22.621124765458813,17.945951010855964,0.011928932567507535,10.50686027227019,38.03988145657747,9.248721786166739
1.52,22.63548176934469,17.93681112413027,0.011977679333791255,10.578773686872143,38.02724344710219,9.305434016029439
1.53,22.649806734286244,17.92771882522419,0.012026144330589785,10.650710929608321,38.014609811586695,9.362096963110023
1.54,22.66409978505814,17.918673927623313,0.012074329346622325,10.722671885971124,38.00198054763732,9.418710802115516
1.55,22.678361045945426,17.909676245543565,0.01212223615995124,10.794656441906843,37.989355652867154,9.475275707073303
1.56,22.692590640745372,17.90072559392844,0.012169866538039314,10.866664483813945,37.97673512489603,9.531791851333702
1.57,22.706788692769354,17.891821788446258,0.012217222237806578,10.938695898541337,37.964118961350465,9.588259407572535
1.58,22.720955324844684,17.882964645487412,0.012264305005686716,11.010750573386668,37.95150715986365,9.644678547793674
1.59,22.73509065931645,17.874153982161644,0.012311116577683072,11.082828396094632,37.93889971807541,9.70104944333159
1.6,22.74919481804934,17.865389616295328,0.012357658679424217,11.154929254855263,37.92629663363215,9.757372264853869
1.61,22.763267922455334,17.856671366392227,0.012403933027339251,11.227053038278694,37.91369790418592,9.813647182398169
1.62,22.77731009350841,17.847999051612593,0.012449941329270846,11.29919963538173,37.901103527393936,9.869874365391869
1.6300000000000001,22.79132145165967,17.839372491892927,0.012495685280776993,11.371368935665142,37.8885135009216,9.926053982539218
1.6400000000000001,22.805302116886224,17.83079150787676,0.012541166567225356,11.443560829069092,37.87592782244079,9.982186201886513
1.6500000000000001,22.81925220869502,17.82225592090916,0.012586386863933952,11.515775205969629,37.86334648962978,10.038271190827258
1.6600000000000001,22.833171846124646,17.813765553034024,0.0126313478362265,11.588011957177017,37.85076950017317,10.094309116104665
1.67,22.847061147747148,17.80532022699139,0.012676051139487377,11.660270973934052,37.838196851761914,10.150300143814173
1.68,22.860920231669834,17.796919766214764,0.012720498419216207,11.7325521479144,37.825628542093206,10.206244439405936
1.69,22.87474921553706,17.788563994828444,0.012764691311082075,11.804855371220926,37.81306456887051,10.2621421676873
1.7,22.888548216532033,17.780252737644883,0.01280863144097736,11.877180536384035,37.80050492980349,10.317993492825279
1.71,22.902317351378567,17.77198582016204,0.012852320425071194,11.949527536360042,37.787949622608,10.373798578349012
1.72,22.916056736342867,17.763763068560756,0.012895759869862558,12.021896264529527,37.77539864500603,10.429557587152207
1.73,22.929766487235284,17.755584309702133,0.012938951372232985,12.094286614695697,37.762851994725686,10.485270681495573
1.74,22.943446719412062,17.747449371124947,0.0129818965194989,12.16669848108278,37.75030966950118,10.540938023009252
1.75,22.957097547777096,17.739358081043044,0.013024596889463579,12.239131758334393,37.73777166707273,10.596559772695217
1.76,22.97071908678364,17.73131026834277,0.013067054050468735,12.311586341511951,37.7252379851866,10.652136090929682
1.77,22.984311450436053,17.723305762580416,0.013109269561445732,12.384062126093061,37.71270862159504,10.707667137465478
1.78,22.997874752291516,17.71534439397965,0.013151244971966417,12.456559007969938,37.70018357405625,10.763153071434438
1.79,23.011409105461723,17.707425993428988,0.013192981822293585,12.529076883447814,37.68766284033434,10.818594051349754
1.8,23.024914622614595,17.699550392479274,0.01323448164343106,12.601615649243373,37.67514641819933,10.87399023510833
1.81,23.038391415975962,17.691717423341156,0.013275745957173405,12.674175202483177,37.6626343054271,10.929341779993125
1.82,23.051839597331252,17.683926918882594,0.013316776276155264,12.746755440702117,37.65012649979935,10.984648842675472
1.83,23.06525927802716,17.676178712626367,0.013357574103900314,12.819356261841856,37.637622999103584,11.039911579217407
1.84,23.07865056897331,17.6684726387476,0.013398140934869858,12.891977564249288,37.625123801133086,11.095130145073957
1.85,23.09201358064391,17.6608085320713,0.013438478254511027,12.964619246675008,37.612628903686876,11.150304695095446
1.86,23.105348423081676,17.653186228066712,0.013478587539430546,13.037281208269716,37.60013830456959,11.205435383532786
1.87,23.118655205952944,17.645605562768832,0.013518470260427169,13.109963348533775,37.58765200158931,11.26052236411116
1.8800000000000001,23.131934038471364,17.638066372886787,0.013558127878189174,13.182665567386993,37.575169992560674,11.315565789928222
1.8900000000000001,23.145185029400725,17.63056849579967,0.01359756184340962,13.255387765166,37.56269227530477,11.370565813457958
1.9000000000000001,23.158408287078718,17.623111769522655,0.01363677359806814,13.328129842602511,37.55021884764824,11.425522586582492
1.9100000000000001,23.171603919418605,17.615696032704584,0.013675764575479699,13.400891700821777,37.53774970742326,11.480436260594383
1.92,23.184772033910846,17.60832112462547,0.01371453620034302,13.473673241341073,37.525284852467486,11.535306986198881
1.93,23.19791273762475,17.6009868851941,0.013753089888788693,13.546474366068182,37.51282428062403,11.590134913516218
1.94,23.211026137210094,17.593693154945594,0.013791427048426952,13.61929497729987,37.50036798974144,11.644920192083848
1.95,23.224112338898763,17.586439775038993,0.01382954907839514,13.692134977720398,37.487915977673666,11.699662970858697
1.96,23.23717144850635,17.579226587254873,0.013867457369404843,13.76499427040002,37.47546824228003,11.754363398219397
1.97,23.250203571433758,17.57205343399293,0.013905153303788706,13.837872758793491,37.46302478142519,11.809021621968515
1.98,23.263208812668825,17.56492015826963,0.013942638255546919,13.91077034673859,37.45058559297914,11.863637789334765
1.99,23.27618727678789,17.557826603715814,0.013979913590393385,13.98368693845464,37.43815067481713,11.918212046975208
2.0,23.289139067957393,17.550772614574367,0.01401698066580157,14.056622438541053,37.4257200248197,11.972744540977446
2.0100000000000002,23.302064289935434,17.543758035697866,0.01405384083105001,14.129576751975852,37.413293640872595,12.02723541686181
2.02,23.314963046073366,17.536782712546238,0.01409049542726752,14.202549784114222,37.40087152086677,12.081684819583517
2.0300000000000002,23.327835439317333,17.529846491184447,0.014126945787478066,14.275541440687082,37.38845366269837,12.13609289353485
2.04,23.340681572209835,17.522949218280186,0.014163193236645307,14.348551627799614,37.37604006426866,12.190459782547292
2.05,23.353501546891266,17.51609074110157,0.014199239091716834,14.421580251929864,37.36363072348406,12.244785629893679
2.06,23.366295465101466,17.50927090751486,0.014235084661668075,14.494627219927299,37.35122563825604,12.299070578290317
2.07,23.37906342818123,17.502489565982177,0.014270731247545855,14.567692439011381,37.33882480650119,12.353314769899109
2.08,23.391805537073843,17.495746565559237,0.014306180142511686,14.640775816770185,37.32642822614109,12.40751834632966
2.09,23.40452189232659,17.489041755893105,0.014341432631884674,14.713877261158965,37.31403589510237,12.46168144864137
2.1,23.417212594092266,17.482374987219945,0.014376489993184147,14.786996680498781,37.301647811316634,12.515804217345535
2.11,23.429877742130678,17.475746110362802,0.014411353496171933,14.860133983475091,37.28926397272045,12.5698867924074
2.12,23.442517435825447,17.469154976707497,0.014446024403631432,14.933289079122382,37.27688437725477,12.623929313268809
2.13,23.455131774205057,17.46260143817255,0.014480503972348728,15.006461876804913,37.26450902286419,12.67793191887643
2.14,23.46772085587301,17.456085347308694,0.014514793449726102,15.079652286280526,37.25213790749951,12.731894747588234
2.15,23.480284779043842,17.449606557247446,0.014548894075482308,15.152860217667717,37.23977102911648,12.785817937221776
2.16,23.492823641547375,17.4431649216949,0.014582807081829505,15.226085581441724,37.22740838567563,12.83970162506004
2.17,23.505337540830233,17.436760294929517,0.014616533693515468,15.299328288433117,37.21504997514228,12.893545947853491
2.18,23.51782657395732,17.430392531799885,0.014650075127865534,15.372588249826448,37.20269579548649,12.947351041822138
2.19,23.530290837613297,17.424061487722554,0.014683432594824236,15.44586537715886,37.19034584468307,13.001117042657567
2.2,23.542730428104054,17.417767018679836,0.01471660729699667,15.519159582318744,37.17800012071152,13.054844085524996
2.21,23.555145441358174,17.411508981217626,0.014749600429689553,15.592470777544365,37.165658621556005,13.108532305065278
2.22,23.567535972928376,17.405287232443243,0.014782413180952015,15.665798875422537,37.15332134520534,13.162181835396945
2.23,23.57990211799298,17.399101630023257,0.014815046731616079,15.739143788887242,37.140988289653,13.215792810118188
2.24,23.592243971357348,17.392952032181366,0.014847502255336867,15.812505431218343,37.128659452897026,13.269365362308879
2.25,23.604561627455308,17.386838297696244,0.014879780918632513,15.885883716040201,37.11633483294004,13.322899624532532
2.2600000000000002,23.616855180350587,17.380760285899413,0.01491188388092379,15.959278557320404,37.10401442778924,13.376395728838313
2.27,23.62912472373824,17.37471785667315,0.014943812294573441,16.0326898693684,37.091698235456334,13.429853806762976
2.2800000000000002,23.641370350946048,17.368710870448346,0.014975567304925236,16.106117566834232,37.07938625395754,13.48327398933285
2.29,23.653592154935936,17.362739188202454,0.015007150050342715,16.179561564707193,37.06707848131356,13.536656407065768
2.3000000000000003,23.665790228305372,17.356802671457363,0.015038561662247674,16.25302177831457,37.05477491554955,13.590001189973021
2.31,23.677964663288755,17.350901182277354,0.015069803265158334,16.326498123320306,37.04247555469511,13.643308467561273
2.32,23.690115551758804,17.34503458326703,0.015100875976727242,16.399990515723765,37.030180396784246,13.696578368834494
2.33,23.70224298522794,17.339202737569245,0.015131780907778874,16.473498871858414,37.01788943985535,13.749811022295876
2.34,23.714347054849647,17.333405508863088,0.01516251916234694,16.547023108390572,37.005602681951196,13.803006555949707
2.35,23.726427851419842,17.327642761361826,0.015193091837711429,16.62056314231814,36.993320121118884,13.856165097303299
2.36,23.738485465378247,17.321914359810904,0.015223500024435324,16.694118890969342,36.98104175540985,13.909286773368835
2.37,23.750519986810943,17.316220169484136,0.015253744806460915,16.767690272000344,36.96876758287977,13.962371710666941
2.38,23.76253150551872,17.31056005608567,0.015283827264378073,16.841277203332677,36.95649760158621,14.01542003531867
2.39,23.774520110929572,17.304933885875364,0.015313748471173623,16.914879603233356,36.9442318095917,14.068431872927821
2.4,23.786485892084634,17.299341525688913,0.015343509491523223,16.988497390327687,36.9319702049643,14.121407348562023
2.41,23.79842893767622,17.293782842883218,0.015373111383598636,17.062130483564488,36.91971278577624,14.174346586804006
2.42,23.810349336049146,17.28825770533439,0.015402555199103714,17.13577880221481,36.90745955010393,14.227249711753437
2.43,23.82224717520207,17.28276598143579,0.015431841983310138,17.209442265870734,36.89521049602791,14.280116847028777
2.44,23.8341225427888,17.27730754009603,0.015460972775092863,17.283120794444116,36.882965621632856,14.332948115769103
2.45,23.845975526119645,17.271882250737033,0.015489948606965296,17.3568143081654,36.87072492500754,14.385743640635942
2.46,23.857806212162664,17.26648998329208,0.015518770505114184,17.430522727582378,36.85848840424483,14.438503543815076
2.47,23.86961468754503,17.261130608203867,0.015547439489434258,17.504245973558994,36.846256057441636,14.491227947018356
2.48,23.88140103855429,17.25580399642257,0.015575956573562559,17.57798396727414,36.83402788269892,14.543916971485492
2.49,23.893165351139654,17.250510019403933,0.015604322764912524,17.651736630220466,36.82180387812165,14.59657073798585
2.5,23.904907710913296,17.245248549107348,0.015632539064707775,17.725503884203178,36.809584041818816,14.649189366820211
2.5100000000000002,23.91662820315161,17.240019457993967,0.015660606468015637,17.799285651338877,36.79736837190337,14.70177297782256
2.52,23.92832691279649,17.23482261902479,0.015688525963780387,17.873081854054362,36.785156866492215,14.754321690361833
2.5300000000000002,23.940003924456583,17.22965790565881,0.015716298534856225,17.94689241508548,36.772949523706224,14.806835623343671
2.54,23.95165932240856,17.22452519185113,0.01574392515803995,18.02071725747593,36.76074634167015,14.859314895212156
2.5500000000000003,23.963293190598336,17.219424352051085,0.0157714068041034,18.09455630457615,36.74854731851268,14.911759623951555
2.56,23.97490561264234,17.214355261200424,0.015798744437825564,18.16840948004213,36.736352452366354,14.96416992708802
