t,Z,Y
1.8800000000000001,0.10006763902186573,0.6380160400262215
1.8900000000000001,0.10006734028558198,0.6380095892343104
1.9000000000000001,0.10006704286871787,0.638003166937681
1.9100000000000001,0.1000667467655539,0.6379967730121023
1.92,0.10006645197040094,0.6379904073339794
1.93,0.10006615847760024,0.6379840697803533
1.94,0.10006586628152345,0.637977760228901
1.95,0.10006557537657254,0.6379714785579359
1.96,0.10006528575717992,0.6379652246464071
1.97,0.10006499741780833,0.6379589983739001
1.98,0.10006471035295092,0.6379527996206363
1.99,0.10006442455713117,0.6379466282674732
2.0,0.100064140024903,0.6379404841959043
2.0100000000000002,0.10006385675085067,0.6379343672880592
2.02,0.1000635747295888,0.6379282774267037
2.0300000000000002,0.1000632939557624,0.6379222144952394
2.04,0.10006301442404687,0.6379161783777043
2.05,0.10006273612914798,0.6379101689587723
2.06,0.10006245906580188,0.6379041861237533
2.07,0.10006218322877508,0.6378982297585936
2.08,0.10006190861286449,0.6378922997498748
2.09,0.10006163519815606,0.6378863957437844
2.1,0.10006136298702034,0.6378805177510182
2.11,0.10006109197831874,0.6378746657250335
2.12,0.10006082216675165,0.6378688395513926
2.13,0.10006055354704396,0.6378630391161974
2.14,0.10006028611394503,0.6378572643060888
2.15,0.10006001986222868,0.6378515150082473
2.16,0.10005975478669317,0.637845791110393
2.17,0.10005949088216126,0.6378400925007849
2.18,0.10005922814348014,0.6378344190682219
2.19,0.1000589665655215,0.637828770702042
2.2,0.10005870614318145,0.6378231472921227
2.21,0.10005844687138062,0.637817548728881
2.22,0.10005818874506404,0.637811974903273
2.23,0.10005793175920126,0.6378064257067947
2.24,0.10005767590878627,0.6378009010314809
2.25,0.1000574211888375,0.6377954007699062
2.2600000000000002,0.1000571675943979,0.6377899248151846
2.27,0.10005691512053483,0.6377844730609692
2.2800000000000002,0.10005666376234014,0.6377790454014529
2.29,0.10005641351493016,0.6377736417313677
2.3000000000000003,0.10005616437344565,0.6377682619459852
2.31,0.10005591633305184,0.6377629059411162
2.32,0.10005566938395435,0.6377575734991192
2.33,0.10005542352331145,0.6377522645613483
2.34,0.10005517874833088,0.6377469790702678
2.35,0.10005493505421136,0.6377417169223739
2.36,0.1000546924361745,0.6377364780146667
2.37,0.10005445088946482,0.6377312622446493
2.38,0.10005421040934977,0.6377260695103288
2.39,0.10005397099111964,0.637720899710216
2.4,0.10005373263008761,0.6377157527433245
2.41,0.10005349532158984,0.6377106285091723
2.42,0.1000532590609853,0.6377055269077806
2.43,0.1000530238436559,0.637700447839674
2.44,0.10005278966500643,0.637695391205881
2.45,0.10005255652046459,0.6376903569079335
2.46,0.10005232440548098,0.6376853448478669
2.47,0.10005209331552908,0.6376803549282203
2.48,0.10005186324610527,0.6376753870520362
2.49,0.10005163419272885,0.6376704411228608
2.5,0.10005140615094198,0.6376655170447437
2.5100000000000002,0.10005117911630973,0.6376606147222385
2.52,0.10005095308442011,0.6376557340604015
2.5300000000000002,0.10005072805088396,0.6376508749647937
2.54,0.10005050401133506,0.6376460373414785
2.5500000000000003,0.10005028096143007,0.6376412210970238
2.56,0.10005005889684854,0.6376364261385006
2.57,0.10004983781329295,0.6376316523734834
2.58,0.10004961770234909,0.6376268995796252
2.59,0.10004939856202658,0.6376221677367561
2.6,0.10004918038917603,0.6376174567879725
2.61,0.10004896317954358,0.6376127666413548
2.62,0.10004874692889716,0.6376080972054502
2.63,0.10004853163302639,0.6376034483892726
2.64,0.10004831728774263,0.6375988201023034
2.65,0.10004810388887901,0.6375942122544902
2.66,0.10004789143229034,0.6375896247562481
2.67,0.10004767991385319,0.6375850575184587
2.68,0.10004746932946587,0.6375805104524709
2.69,0.1000472596750484,0.6375759834701
2.7,0.10004705094654258,0.6375714764836287
2.71,0.10004684313991188,0.6375669894058063
2.72,0.10004663625114156,0.637562522149849
2.73,0.10004643027623857,0.6375580746294401
2.74,0.10004622521123163,0.6375536467587298
2.75,0.10004602105217117,0.637549238452335
2.7600000000000002,0.10004581779512935,0.6375448496253396
2.77,0.1000456154362001,0.6375404801932946
2.7800000000000002,0.10004541397149903,0.6375361300722175
2.79,0.10004521339716353,0.6375317991785932
2.8000000000000003,0.10004501370935272,0.637527487429373
2.81,0.1000448149042474,0.6375231947419756
2.82,0.10004461697805017,0.6375189210342861
2.83,0.10004441992698532,0.637514666224657
2.84,0.10004422373804886,0.6375104300452825
2.85,0.10004402841374113,0.6375062125411951
2.86,0.10004383395174968,0.6375020136603531
2.87,0.10004364034828893,0.6374978333210233
2.88,0.10004344759959269,0.6374936714418918
2.89,0.10004325570191416,0.6374895279420646
2.9,0.10004306465152593,0.6374854027410668
2.91,0.10004287444471997,0.6374812957588432
2.92,0.10004268507780764,0.6374772069157582
2.93,0.10004249654711969,0.6374731361325957
2.94,0.10004230884900624,0.6374690833305592
2.95,0.1000421219798368,0.6374650484312715
2.96,0.10004193593600029,0.6374610313567752
2.97,0.10004175071390498,0.6374570320295325
2.98,0.10004156630997854,0.6374530503724248
2.99,0.10004138272066805,0.6374490863087534
3.0,0.10004119994243994,0.6374451397622387
3.0100000000000002,0.10004101797178003,0.6374412106570212
3.02,0.10004083680519356,0.6374372989176604
3.0300000000000002,0.10004065643920511,0.6374334044691358
3.04,0.10004047687035868,0.6374295272368461
3.0500000000000003,0.10004029809521764,0.6374256671466096
3.06,0.10004012011036476,0.6374218241246643
3.0700000000000003,0.10003994291240216,0.6374179980976676
3.08,0.10003976649795138,0.6374141889926965
3.09,0.10003959086365335,0.6374103967372475
3.1,0.10003941599724467,0.6374066210466529
3.11,0.10003924190236421,0.6374028620150326
3.12,0.10003906857624593,0.6373991195838842
3.13,0.10003889601552307,0.6373953936803517
3.14,0.10003872421684616,0.6373916842319499
3.15,0.10003855317688308,0.6373879911665637
3.16,0.10003838289231903,0.6373843144124486
3.17,0.10003821335985653,0.6373806538982303
3.18,0.10003804457621542,0.637377009552905
3.19,0.10003787653813286,0.6373733813058392
3.2,0.10003770924236333,0.6373697690867701
3.21,0.10003754268567865,0.637366172825805
3.22,0.10003737686486795,0.6373625924534215
3.23,0.1000372117767377,0.6373590279004678
3.24,0.10003704741811166,0.6373554790981625
3.25,0.10003688378583092,0.6373519459780945
3.2600000000000002,0.10003672087675393,0.6373484284722232
3.27,0.10003655868775642,0.637344926512878
3.2800000000000002,0.10003639721573147,0.6373414400327594
3.29,0.10003623645758945,0.6373379689649377
3.3000000000000003,0.10003607641025809,0.6373345132428536
3.31,0.10003591707068243,0.6373310728003188
3.3200000000000003,0.10003575843582484,0.6373276475715146
3.33,0.10003560050266497,0.6373242374909932
3.34,0.10003544326819984,0.637320842493677
3.35,0.10003528673824642,0.6373174626736422
3.36,0.10003513087956614,0.637314097420533
3.37,0.10003497570935761,0.6373107470338454
3.38,0.10003482122456418,0.6373074114477656
3.39,0.10003466742214635,0.6373040905968471
3.4,0.10003451429908164,0.6373007844160088
3.41,0.10003436185236457,0.6372974928405333
3.42,0.10003421007900648,0.6372942158060652
3.43,0.1000340589760355,0.63729095324861
3.44,0.10003390854049647,0.6372877051045316
3.45,0.1000337587694508,0.6372844713105513
3.46,0.10003360965997636,0.6372812518037461
3.47,0.10003346120916749,0.6372780465215463
3.48,0.10003331341413482,0.6372748554017352
3.49,0.1000331662720052,0.6372716783824461
3.5,0.10003301977992163,0.6372685154021617
3.5100000000000002,0.10003287393504313,0.6372653663997114
3.52,0.1000327287345447,0.637262231314271
3.5300000000000002,0.10003258417561715,0.6372591100853596
3.54,0.10003244025546713,0.6372560026528392
3.5500000000000003,0.1000322969713169,0.6372529089569121
3.56,0.10003215432040434,0.6372498289381198
3.5700000000000003,0.10003201229998282,0.6372467625373412
3.58,0.1000318709073211,0.6372437096957912
3.59,0.10003173013970328,0.6372406703550183
3.6,0.10003158999442863,0.6372376444569038
3.61,0.10003145046816696,0.6372346319264629
3.62,0.10003131155170429,0.6372316325316776
3.63,0.10003117324866063,0.6372286463828307
3.64,0.10003103555634217,0.6372256734217001
3.65,0.1000308984720681,0.6372227135903428
3.66,0.10003076199317067,0.6372197668310935
3.67,0.10003062611699497,0.6372168330865622
3.68,0.10003049084089882,0.6372139122996316
3.69,0.10003035616225271,0.6372110044134555
3.7,0.10003022207843963,0.6372081093714553
3.71,0.100030088586855,0.6372052271173194
3.72,0.10002995568490651,0.6372023575949997
3.73,0.10002982337001405,0.6371995007487098
3.74,0.10002969163960956,0.6371966565229226
3.75,0.10002956049113697,0.6371938248623683
3.7600000000000002,0.10002942992205198,0.6371910057120319
3.77,0.10002929992982208,0.6371881990171511
3.7800000000000002,0.10002917051192635,0.6371854047232137
3.79,0.10002904166585533,0.637182622775956
3.8000000000000003,0.10002891338911099,0.6371798531213599
3.81,0.10002878567920655,0.6371770957056511
3.8200000000000003,0.10002865853366637,0.6371743504752961
3.83,0.10002853195002587,0.6371716173770012
3.84,0.10002840592583137,0.6371688963577092
3.85,0.10002828045864003,0.6371661873645974
3.86,0.1000281555460197,0.6371634903450756
3.87,0.10002803118554876,0.6371608052467834
3.88,0.10002790737481616,0.6371581320175885
3.89,0.1000277841114211,0.6371554706055841
3.9,0.1000276613929731,0.6371528209590864
3.91,0.10002753921709175,0.6371501830266331
3.92,0.10002741758140667,0.6371475567569802
3.93,0.10002729648355739,0.6371449420991006
3.94,0.10002717592119321,0.6371423390021813
3.95,0.10002705589197311,0.6371397474156214
3.96,0.1000269363935656,0.6371371672890296
3.97,0.10002681742350626,0.6371345985701486
3.98,0.10002669897899975,0.6371320412019718
3.99,0.10002658105728937,0.6371294951280854
4.0,0.10002649224065097,0.637126960297587
4.01,0.16204377133097606,0.6418816923078642
4.0200000000000005,0.20869174942495125,0.6564481570440053
4.03,0.24267743025408092,0.6795327768797248
4.04,0.26725213229460554,0.7089870557339223
4.05,0.2852261923486045,0.7427961060293118
4.0600000000000005,0.2987291405486732,0.7793786525418069
4.07,0.3092780465268575,0.8175846225690453
4.08,0.31792378451308445,0.8566030040267295
4.09,0.32538835019419116,0.8958640616623594
4.1,0.3321709859066621,0.9349604812975576
4.11,0.3386245494127905,0.973589272442402
4.12,0.3450085156654382,1.0115105500980692
4.13,0.35152627576747636,1.0485176487483532
4.14,0.3583519548716941,1.0844144807022416
4.15,0.36565154596370425,1.1189962468492127
4.16,0.37360189367889896,1.1520303103028688
4.17,0.3824111790181615,1.1832336356960593
4.18,0.39234527023369126,1.212242054498272
4.19,0.4037668024416848,1.2385636144023413
4.2,0.41719957290363835,1.2615015703184302
4.21,0.43344321696562665,1.2800184434327684
4.22,0.4537935933797768,1.2924782786888456
4.23,0.48049831456214204,1.296121586738349
4.24,0.5177688315028641,1.2859143661393109
4.25,0.5740977199380887,1.25193402607057
4.26,0.6663718944143129,1.1746284706366241
4.2700000000000005,0.8121101505705752,1.0318493934019137
4.28,0.9657577892592976,0.8652724113408002
4.29,1.0484431502833509,0.7574054285750067
4.3,1.0679192628118397,0.7078029132920747
4.3100000000000005,1.0569403637126205,0.6883174731169311
4.32,1.0341270377541811,0.6823242520504477
4.33,1.0075520362139776,0.6824717556255592
4.34,0.9804950409370675,0.6856681066967284
4.3500000000000005,0.9542600976160351,0.69058250974044
4.36,0.9293477015720897,0.6966034137769809
4.37,0.9059287584249123,0.703417687020863
4.38,0.8840382888517175,0.7108387815213438
4.39,0.8636563473816804,0.7187347819629148
4.4,0.8447425818613309,0.7269973753665913
4.41,0.8272511303889868,0.7355281468192593
4.42,0.8111368858269841,0.7442325061593135
4.43,0.7963578483507533,0.7530171199750091
4.44,0.7828756683899435,0.7617890224945939
4.45,0.770655281304537,0.7704556270240634
4.46,0.759664099042648,0.7789252458388671
4.47,0.7498709658352036,0.7871079356261143
4.48,0.7412449438385587,0.7949166274782751
4.49,0.7337539855557549,0.8022684991799023
4.5,0.7273635102009418,0.8090865811384308
4.51,0.7220348842112757,0.8153016040224167
4.5200000000000005,0.7177238311635266,0.8208540725587811
4.53,0.7143788150613102,0.8256965276857362
4.54,0.7119394787994657,0.829795913158919
4.55,0.7103352661921976,0.8331359064460808
4.5600000000000005,0.7094844068001819,0.8357190085511681
4.57,0.7092934908587465,0.8375681232848139
4.58,0.7096578514934676,0.8387273004370249
4.59,0.7104630303129603,0.8392613940591555
4.6000000000000005,0.7115874106086797,0.8392542165498785
4.61,0.712905882205534,0.8388054454620697
4.62,0.7142946693452995,0.8380259189473767
4.63,0.7156364446848682,0.8370321222603394
4.64,0.7168255209102402,0.8359400968531334
4.65,0.7177724039294004,0.8348594837710112
4.66,0.7184071600877323,0.8338883445015708
4.67,0.7186811763942114,0.8331093640386338
4.68,0.7185674244361353,0.8325874195561371
4.69,0.7180592259654611,0.8323687063018319
4.7,0.7171678321380577,0.83248123392329
4.71,0.7159192768336493,0.8329363393713949
4.72,0.7143509509149906,0.8337308033663917
4.73,0.7125081600627872,0.8348493269465062
4.74,0.7104409564893687,0.8362670716828688
4.75,0.7082014191467438,0.8379520446347426
4.76,0.7058414136537968,0.8398672524064723
4.7700000000000005,0.7034108495675098,0.8419725554265951
4.78,0.7009563710936442,0.8442262422680632
4.79,0.6985204290559826,0.8465863330360803
4.8,0.6961406515547396,0.8490116620738118
4.8100000000000005,0.6938494516242607,0.8514627737076954
4.82,0.6916738092558254,0.8539026741249497
4.83,0.6896351825018436,0.8562974685095269
4.84,0.6877495141659383,0.8586169072569747
4.8500000000000005,0.6860273121543566,0.8608348535810776
4.86,0.6844737899751852,0.8629296800059162
4.87,0.6830890681386653,0.8648845848676482
4.88,0.6818684138201536,0.8666878557796454
4.89,0.6808025791613593,0.8683329944580706
4.9,0.679878184133087,0.8698187692469945
4.91,0.6790781821107499,0.8711491430271908
4.92,0.6783824243596036,0.872333043891629
4.93,0.6777682969652388,0.8733840054329006
4.94,0.6772114260255739,0.874319677997326
4.95,0.6766864535134306,0.8751611942524978
4.96,0.6761678621578617,0.8759323894643308
4.97,0.6756307873977215,0.8766589716240972
4.98,0.6750518207497336,0.8773676168792555
4.99,0.6744097675853691,0.8780850312305672
5.0,0.6736862652404679,0.8788370504341582
5.01,0.6728663264055853,0.8796478158082773
5.0200000000000005,0.6719387188416217,0.8805390259836686
5.03,0.670896192540849,0.8815293229354236
5.04,0.6697355469090881,0.8826338200045791
5.05,0.6684575504844148,0.8838637806741156
5.0600000000000005,0.667066727771494,0.8852264492573607
5.07,0.6655710345217843,0.8867250102674376
5.08,0.6639814434312847,0.8883586796377083
5.09,0.6623114682727611,0.8901229014410995
5.1000000000000005,0.6605766627803974,0.8920096237662454
5.11,0.6587940914266167,0.8940076468555703
5.12,0.6569818268170674,0.8961030038417577
5.13,0.6551584464894211,0.8982793854359887
5.14,0.653342534008286,0.9005186080851453
5.15,0.6515522854113097,0.9028010389252134
5.16,0.6498050859063791,0.9051060707411106
5.17,0.6481171513188322,0.9074125845225235
5.18,0.646503191898224,0.9096994156994305
5.19,0.644976120739557,0.9119458152216272
5.2,0.6435467900325795,0.9141319018276849
5.21,0.6422237492642835,0.9162391249565115
5.22,0.641013039668696,0.9182507099085471
5.23,0.6399180159092899,0.9201520975775073
5.24,0.6389392030540751,0.9219313641462669
5.25,0.6380741915749637,0.9235796133620484
5.26,0.63731757731829,0.9250913339015855
5.2700000000000005,0.6366609524857344,0.9264647022331817
5.28,0.636092959566763,0.9277018346412855
5.29,0.6355994217523947,0.9288089587180314
5.3,0.6351635580128486,0.9297964417152188
5.3100000000000005,0.6347662740564304,0.9306787651587772
5.32,0.6343865681371774,0.9314743229246357
5.33,0.6340020060678643,0.9322051196943376
5.34,0.6335892977463299,0.9328963065150999
5.3500000000000005,0.6331249391950243,0.9335755920177277
5.36,0.632585900643241,0.9342725439626324
5.37,0.6319503449237516,0.9350177860528627
5.38,0.6311983358439736,0.9358421348711708
5.39,0.6303125027273457,0.9367757131241781
5.4,0.629278650013451,0.9378470484212376
5.41,0.6280862349112482,0.939082257005126
5.42,0.6267287582663607,0.9405042653573641
5.43,0.6252040051147312,0.9421321475512614
5.44,0.6235141457410804,0.9439806059366028
5.45,0.6216657167082525,0.9460595337991237
5.46,0.6196694683286517,0.9483737451171439
5.47,0.6175401163578379,0.9509228124075576
5.48,0.615296012324258,0.9537010179827824
5.49,0.612958743958641,0.9566973999203394
5.5,0.6105527201191766,0.9598958757109997
5.51,0.6081047218129779,0.9632754249670716
5.5200000000000005,0.605643467009246,0.9668103125717528
5.53,0.6031991890300795,0.9704703393746349
5.54,0.6008032182998402,0.9742211250431384
5.55,0.5984876066119103,0.9780243951589116
5.5600000000000005,0.5962847726961802,0.9818382820101681
5.57,0.5942271708941115,0.9856176349872507
5.58,0.5923469821302892,0.98931434448667
5.59,0.5906757461751498,0.992877746455687
5.6000000000000005,0.5892441207857143,0.9962549508581152
5.61,0.5880814780856034,0.9993913464563352
5.62,0.5872154962440359,1.0022311640274502
5.63,0.5866717087372918,1.004718102126131
5.64,0.5864728186679993,1.0067962835642805
5.65,0.5866379597582706,1.008411299678675
5.66,0.5871817056454983,1.0095116012664884
5.67,0.5881127925958209,1.0100503035551631
5.68,0.5894325838342485,1.0099873675681086
5.69,0.5911331360811304,1.009292380714666
5.7,0.5931950007851282,1.0079477853005667
5.71,0.5955847578311486,1.0059526110020263
5.72,0.5982524305460349,1.0033265950251224
5.73,0.6011290887954651,1.000114354510941
5.74,0.6041250340350673,0.9963891940363948
5.75,0.6071290905204269,0.9922559389199122
5.76,0.6100095823250803,0.9878520734439438
5.7700000000000005,0.6126174915298496,0.983346497494401
5.78,0.6147921388218061,0.978935312058449
5.79,0.6163691061923048,0.9748346847555659
5.8,0.6171898283796676,0.97127116513038
5.8100000000000005,0.6171116941808833,0.9684704912410464
5.82,0.6160172530277781,0.9666463098438138
5.83,0.6138212452597106,0.9659902592790652
5.84,0.6104745918164424,0.9666645334274787
5.8500000000000005,0.6059651274234322,0.9687974670888164
5.86,0.6003154995687504,0.972482029758711
5.87,0.5935790520067852,0.9777766539822974
5.88,0.5858347163184804,0.9847075297985021
5.89,0.5771819181841674,0.9932713914718183
5.9,0.5677360264162269,1.0034382567085687
5.91,0.5576247375990382,1.015153635561667
5.92,0.5469853790897271,1.02834013548467
5.93,0.5359628765135732,1.0428986404101444
5.94,0.524707942364866,1.0587094476417924
5.95,0.5133750488136338,1.0756338169899882
5.96,0.5021198120647354,1.0935163335380238
5.97,0.4910956190984861,1.112188330044414
5.98,0.48044959507434337,1.13147233915139
5.99,0.4703182736651621,1.1511872659037103
6.0,0.4608235209857893,1.171153731396711
6.01,0.45206930860704786,1.1911989373984473
6.0200000000000005,0.4441398265668816,1.2111604499576467
6.03,0.4370992150828478,1.2308884749042033
6.04,0.4309929430487096,1.2502464241862008
6.05,0.4258506297955611,1.2691098312260334
6.0600000000000005,0.4216899948065552,1.287363799625698
6.07,0.41852163239232515,1.304899186423247
6.08,0.41635438614855735,1.3216076726164767
6.09,0.41520125568208216,1.3373757429642523
6.1000000000000005,0.4150859960300225,1.3520773473268362
6.11,0.41605090572875636,1.3655646608495269
6.12,0.4181667286644663,1.3776558560007854
6.13,0.42154629702728735,1.3881179771986443
6.140000000000001,0.4263649035483727,1.3966414007481687
6.15,0.43289241552430413,1.4028000200956536
6.16,0.44154746134047135,1.4059851185473589
6.17,0.45299378299487464,1.4052898121484219
6.18,0.46832187848695545,1.399294823081668
6.19,0.4894150353662352,1.38564365057571
6.2,0.5197330242711662,1.360145524595014
6.21,0.5660413170789991,1.3148131748794714
