t,V,H,m,J,Ca_ss,d,dp,f,fca,fca2,f2,xr,Ca_i,xs1,xs2,ydv,ydv2,zdv,Na_i,Cl_i,AA,mL,hL,K_i,Ca_jsr,CaMKtrap,ro,ri,Ca_nsr
0.11,-84.15703667622144,0.9872399017803732,0.0017530804914877912,0.9919142732343628,0.00012270808412621293,1.6768677169387744e-06,8.98225202893002,0.999961480537558,0.97836703201354,0.8930808530751493,0.9922391021708705,7.229637547218814e-06,0.00012131277930214494,0.019885339792155825,0.019891739276271175,0.014586086591244617,0.9999647064478288,0.8292480733102291,12.972432799253017,15.592020998270048,0.0008165746977345041,0.0017530804914877912,0.2613089530644869,135.469596330746,1.737619919952524,0.021122630095104632,7.144299748297941e-102,0.8627093641097284,1.8328194516087648
0.12,-84.01167024813341,0.9872255130027062,0.0017956658106820483,0.99191220085191,0.00012270766916241586,1.6839113572141662e-06,8.98224068661621,0.9999614749784204,0.978367103157133,0.8930833910614722,0.9922395183356773,7.228648713441787e-06,0.00012131243253713975,0.019885759299116013,0.019891948070637284,0.014682102573461421,0.9999647021935022,0.8292518782260662,12.972432738459057,15.592016400815783,0.000816571928031318,0.0017956658106820483,0.2613086558828201,135.46960074855616,1.73762345785438,0.02112253239896587,7.993245263504855e-102,0.8627132465224076,1.8328191895330213
0.13,-83.86666878792084,0.9872099685724192,0.0018391429485156432,0.9919099386934478,0.00012270725421916387,1.6915857724540004e-06,8.982228091631876,0.9999614688788236,0.9783671742976314,0.8930859289875498,0.9922399344169803,7.227663263444058e-06,0.00012131208678453157,0.019886215264166236,0.019892175129121375,0.014782288441046558,0.9999646975032013,0.8292556819755298,12.972432676451403,15.5920118033842,0.0008165691584429414,0.0018391429485156432,0.26130828608719553,135.46960514492804,1.7376269956204828,0.02112243470315091,8.908357758159152e-102,0.8627171288252173,1.8328189274684565
0.14,-83.72202678743957,0.9871932807454108,0.001883550059662311,0.9919074851076498,0.0001227068392967521,1.6998946906765195e-06,8.982214194239896,0.9999614622290978,0.9783672454350341,0.8930884668533835,0.9922403504136662,7.2266811911033175e-06,0.0001213117420462289,0.01988670766688988,0.0198924204441608,0.014886275282063098,0.9999646923653701,0.829259484530219,12.97243261323209,15.592007205975241,0.0008165663889695973,0.001883550059662311,0.26130784475387936,135.46960952019793,1.7376305332508366,0.02112233700765977,9.90104806333987e-102,0.8627210110181609,1.8328186654151122
0.15,-83.57773883294782,0.9871754610372153,0.0019288902197543895,0.9919048383873807,0.00012270642439547817,1.7088421186282479e-06,8.982198941855858,0.9999614550192898,0.9783673165693392,0.8930910046589748,0.9922407663245887,7.225702490540791e-06,0.00012131139832416684,0.019887236487910343,0.019892684008708878,0.014993749122089142,0.9999646867679911,0.8292632858606303,12.972432548803134,15.592002608588858,0.0008165636196115328,0.0019288902197543895,0.26130733295820163,135.46961387469645,1.7376340707454463,0.021122239312492443,1.0985371878927603e-101,0.8627248931012415,1.83281840337303
0.16,-83.43379971164902,0.98715652019162,0.001975181336866451,0.9919019968355614,0.00012270600951563328,1.7184321401737316e-06,8.982182281342716,0.9999614472395254,0.9783673877005452,0.8930935424043251,0.9922411821486106,7.224727156198639e-06,0.00012131105562024558,0.01988780170904756,0.019892965816243058,0.015104433798841816,0.999964680699057,0.8292670859373094,12.972432483166473,15.591998011225,0.0008165608503690044,0.001975181336866451,0.2613067517450895,135.4696182087418,1.7376376081043168,0.02112214161764894,1.2177333836380664e-101,0.8627287750744621,1.8328181413422509
0.17,-83.29020418786031,0.987136468613816,0.002022442391970504,0.991898958688459,0.00012270559465751501,1.7286691144480625e-06,8.982164156458422,0.99996143887956,0.9783674588286504,0.8930960800894359,0.9922415978845521,7.223755182612881e-06,0.00012131071393641342,0.01988840331255503,0.019893265860494405,0.015218079097384445,0.9999646741460141,0.8292708847294886,12.97243241632406,15.591993413883614,0.0008165580812422905,0.002022442391970504,0.2613061021739883,135.46962252265365,1.7376411453274534,0.021122043923129278,1.3496215109186644e-101,0.8627326569378259,1.8328178793228167
0.18,-83.14694702148306,0.9871153163426809,0.0020706956963465763,0.9918957221236647,0.00012270517982142606,1.7395576559221259e-06,8.982144508033633,0.9999614299288206,0.9783675299536526,0.8930986177143084,0.9922420135311955,7.2227865644436035e-06,0.00012131037327466026,0.019889041281255345,0.019893584135504058,0.01533445937265333,0.9999646670958104,0.829274682205206,12.972432348277842,15.59198881656465,0.0008165553122316898,0.0020706956963465763,0.26130538531369724,135.46962681675194,1.7376446824148606,0.021121946228933455,1.4965146960302462e-101,0.862736538691336,1.8328176173147699
0.19,-83.00402199389501,0.9870930746529846,0.0021199625401242387,0.9918922848820105,0.00012270476500773355,1.751103680923426e-06,8.982123260726928,0.9999614203742093,0.978367601075549,0.8931011552789446,0.992242429087032,7.2218212955855275e-06,0.00012131003363741278,0.01988971559574106,0.01989392063472601,0.015453344094399841,0.999964659532104,0.8292784783244941,12.972432279030139,15.591984219268047,0.0008165525433375924,0.0021199625401242387,0.26130460244506304,135.46963109141635,1.7376482193665441,0.02112184853506149,1.6619997393806816e-101,0.8627404203349962,1.8328173553181615
0.2,-82.86142774333092,0.9870697460734584,0.0021702479572192025,0.9918886464777188,0.00012270435021651715,1.7633084419771058e-06,8.98210039856359,0.9999614102129112,0.9783676721943391,0.8931036927833449,0.9922428445517376,7.220859374676459e-06,0.00012130969502519632,0.0198904262516595,0.01989427535667244,0.015574680349320488,0.9999646514514003,0.8292822730788016,12.97243220858146,15.591979621993794,0.0008165497745600806,0.0021702479572192025,0.26130375384776744,135.46963534672994,1.7376517561825056,0.02112175084151338,1.8467380462271304e-101,0.8627443018688074,1.8328170933330035
0.21,-82.71915560274796,0.9870453453703213,0.0022215728279213745,0.9918848036198864,0.00012270393544830011,1.7761808542240623e-06,8.982075808571611,0.9999613994258417,0.9783677433100184,0.8931062302275117,0.9922432599231139,7.219900793577993e-06,0.00012130935744148856,0.019891173223471954,0.019894648293025563,0.015698194336962675,0.999964642829622,0.8292860664093242,12.972432136935028,15.591975024741803,0.0008165470058997506,0.0022215728279213745,0.2613028413224475,135.4696395832219,1.7376552928627536,0.021121653148289142,2.0573450067264795e-101,0.8627481832927749,1.832816831359369
0.22,-82.57720201113665,0.9870198781039395,0.002273965478262043,0.9918807548804685,0.0001227035207033034,1.7897249490106548e-06,8.9820494398257,0.9999613880047064,0.978367814422585,0.8931087676114461,0.9922436752002057,7.2189455491622165e-06,0.00012130902088776947,0.019891956501546335,0.019895039440823287,0.01582379611002868,0.9999646336561541,0.829289858290185,12.972432064092164,15.591970427512045,0.0008165442373568762,0.002273965478262043,0.2613018656155204,135.46964380110956,1.7376588294072914,0.02112155545538878,2.2977131269671226e-101,0.8627520646069011,1.8328165693972893
0.23,-82.4355622325212,0.9869933515464719,0.0023274477863509295,0.9918764983418591,0.00012270310598182224,1.8039461862523746e-06,8.982021223328742,0.9999613759383567,0.978367885532036,0.8931113049351495,0.9922440903817286,7.2179936373301166e-06,0.00012130868536601908,0.019892776073280577,0.019895448796235123,0.015951369215688647,0.9999646239166854,0.8292936486865117,12.972431990054623,15.59196583030447,0.0008165414689318285,0.0023274477863509295,0.26130082772033014,135.469648000682,1.7376623658161237,0.021121457762812306,2.5735622505954432e-101,0.8627559458111892,1.8328163074468056
0.24,-82.29423146437375,0.9869657727000332,0.002382035496414465,0.9918720320035282,0.00012270269128416043,1.8188503899111938e-06,8.981991085455277,0.9999613632151391,0.9783679566383685,0.8931138421986232,0.9922445054663399,7.217045054102482e-06,0.0001213083508782822,0.019893631926556538,0.01989587635572351,0.016080808729456324,0.9999646135961361,0.829297437561599,12.97243191482418,15.591961233119035,0.0008165387006250055,0.002382035496414465,0.2612997286472498,135.46965218223252,1.7376659020892553,0.021121360070559727,2.892132988030723e-101,0.8627598269056421,1.832816045507961
0.25,-82.15320515437426,0.9869371478764333,0.0024377479272217955,0.991867353920131,0.00012270227661060953,1.8344433405681173e-06,8.981958953066927,0.9999613498236966,0.978368027741579,0.8931163794018689,0.9922449204527316,7.216099795867618e-06,0.00012130801742652863,0.01989452405044705,0.019896322116228514,0.01621202536339588,0.9999646026796991,0.8293012248794448,12.972431838402512,15.591956635955691,0.000816535932436803,0.0024377479272217955,0.2612985693560965,135.46965634603885,1.7376694382266908,0.021121262378631055,3.261866188743546e-101,0.8627637078902629,1.832815783580796
0.26,-82.01247842829703,0.9869074835099586,0.0024946114777807775,0.9918624619591214,0.0001227018619614855,1.8507314869473481e-06,8.981924744373824,0.9999613357515501,0.9783680988416644,0.893118916544888,0.9922453353394661,7.215157858933972e-06,0.00012130768501290231,0.019895452433933754,0.019896786074827647,0.016344933432570926,0.9999645911509923,0.8293050106002574,12.972431760791409,15.591952038814396,0.0008165331643676648,0.0024946114777807775,0.2612973508759895,135.46966049239865,1.7376729742284358,0.021121164687026298,3.693794964043166e-101,0.8627675887650549,1.8328155216653557
0.27,-81.87204678572925,0.9868767851628644,0.0025526501908141536,0.9918573540933316,0.00012270144733708436,1.8677210978197904e-06,8.981888379618963,0.999961320986799,0.9783681699386211,0.8931214536276816,0.9922457501251725,7.214219240101292e-06,0.00012130735363942166,0.01989641706759048,0.01989726822921076,0.01647946438438915,0.9999645789942552,0.8293087946858037,12.972431681992518,15.591947441695108,0.0008165303964180244,0.0025526501908141536,0.2612960741582741,135.4696646215866,1.7376765100944946,0.02112106699574546,4.2009659362299735e-101,0.8627714695300209,1.8328152597616814
0.28,-81.73190567012394,0.9868450581611058,0.00261188282309467,0.9918520282228122,0.00012270103273770934,1.8854187852864327e-06,8.981849774410472,0.9999613055170774,0.9783682410324454,0.8931239906502515,0.9922461648084259,7.2132839363058545e-06,0.00012130702330816143,0.0198974179424743,0.019897768577350494,0.01661555607411115,0.9999645661929937,0.8293125770961156,12.9724316020075,15.591942844597781,0.0008165276285883387,0.00261188282309467,0.26129474016643944,135.4696687338808,1.7376800458248725,0.021120969304788555,4.799685311887887e-101,0.8627753501851644,1.8328149978698156
0.29,-81.59205057912715,0.9868123074500363,0.0026723190450020614,0.9918464822226349,0.00012270061816366368,1.9038313631766534e-06,8.98180884143177,0.99996128932983,0.9783683121231332,0.8931265276125988,0.9922465793877798,7.212351944712531e-06,0.00012130669402120518,0.019898455050414647,0.01989828711758795,0.01675315396421016,0.9999645527303358,0.8293163577903574,12.972431520837988,15.591938247522378,0.0008165248608790795,0.0026723190450020614,0.2612933498523826,135.46967282955623,1.7376835814195735,0.021120871614155587,5.5099939654000365e-101,0.8627792307304883,1.8328147359898015
0.3,-81.45247706321479,0.9867785375771972,0.0027339903619017576,0.9918407139383701,0.00012270020361525096,1.922965876194367e-06,8.981765489935334,0.9999612724122757,0.978368383210681,0.8931290645147252,0.9922469938617619,7.211423262736209e-06,0.00012130636578064856,0.019899528384073224,0.019898823848663625,0.016892211083018943,0.9999645385889651,0.8293201367266729,12.972431438485591,15.591933650468853,0.0008165220932907348,0.0027339903619017576,0.26129190415608733,135.4696769088844,1.7376871168786034,0.021120773923846575,6.357298006489089e-101,0.8627831111659957,1.8328144741216814
0.31,-81.3131807204785,0.9867437527362133,0.0027969248190563754,0.9918347211889323,0.00012269978909277497,1.9428295833971277e-06,8.981719625922604,0.999961254751425,0.9783684542950841,0.893131601356632,0.9922474082288752,7.210497888022186e-06,0.00012130603858859766,0.019900637936854187,0.01989937876967365,0.01703268640538853,0.9999645237511486,0.8293239138622542,12.97243135495189,15.59192905343717,0.0008165193258238071,0.0027969248190563754,0.26129040400634496,135.469680972134,1.7376906522019666,0.021120676233861522,7.373314875765993e-101,0.8627869914916897,1.8328142122654985
0.32,-81.17415703575095,0.9867079569136654,0.0028611413879292362,0.9918285016846271,0.00012269937459655103,1.9634302357611843e-06,8.981671148398586,0.9999612363335859,0.9783685253763381,0.8931341381383211,0.9922478224875425,7.209575818376665e-06,0.00012130571244724849,0.01990178370273518,0.01989995188007283,0.017174543189334625,0.9999645081980522,0.8293276891516925,12.972431270238506,15.591924456427284,0.0008165165584788333,0.0028611413879292362,0.261288850354233,135.46968501958074,1.7376941873896679,0.021120578544200446,8.599401840568917e-101,0.8627908717075735,1.8328139504212972
0.33,-81.03540186628348,0.9866711534796372,0.002926663656712776,0.9918220532758732,0.00012269896012687188,1.9847752366610973e-06,8.981619960294841,0.9999612171458487,0.9783685964544389,0.8931366748597933,0.992248236636276,7.208657051994921e-06,0.00012130538735864796,0.019902965676846976,0.019900543179698308,0.017317751982768845,0.999964491911781,0.8293314625519033,12.972431184346906,15.59191985943916,0.0008165137912563248,0.002926663656712776,0.2612872440705349,135.46968905147742,1.7376977224417118,0.021120480854863344,1.0083954267722235e-100,0.8627947518136501,1.832813688589119
0.34,-80.8969110904392,0.9866333455336084,0.002993522263479693,0.9918153737802284,0.00012269854568403162,2.0068722181746553e-06,8.981565960962056,0.9999611971750549,0.9783686675293818,0.8931392115210502,0.9922486506735597,7.207741587271472e-06,0.00012130506332486093,0.01990418385492516,0.019901152668685945,0.01746228691192347,0.9999644748739699,0.829335234018724,12.972431097278562,15.591915262472758,0.0008165110241568079,0.002993522263479693,0.26128558601965984,135.4696930680757,1.737701257358104,0.021120383165850236,1.1886956548183797e-100,0.8627986318099223,1.832813426769005
0.35000000000000003,-80.75868035282399,0.9865945360540778,0.0030617395271827306,0.9918084608389086,0.00012269813126834477,2.0297295656927842e-06,8.981509039037183,0.9999611764069187,0.9783687386011618,0.8931417481220935,0.9922490645977474,7.206829422742203e-06,0.00012130474034810359,0.019905438233170758,0.019901780347542086,0.017608124427926055,0.9999644570645285,0.829339003503912,12.97243100903501,15.591910665528042,0.0008165082571808588,0.0030617395271827306,0.26128387711243495,135.46969706964143,1.7377047921388484,0.021120285477161126,1.4089655718426521e-100,0.8628025116963937,1.8328131649609998
0.36,-80.62070542198285,0.9865547276461024,0.003131335950566675,0.9918013121075404,0.0001226977168801202,2.0533557430740847e-06,8.981449081216091,0.9999611548271792,0.978368809669774,0.8931442846629243,0.9922494784071959,7.20592055722344e-06,0.00012130441843056448,0.0199067288086431,0.01990242621714265,0.0177552451001314,0.9999644384632461,0.8293427709590062,12.972430919617734,15.591906068604972,0.0008165054903290585,0.003131335950566675,0.26128211823091513,135.4697010564329,1.7377083267839504,0.02112018778879603,1.6793693812424188e-100,0.862806391473067,1.8328129031651466
0.37,-80.48298211566562,0.986513922602117,0.0032023394965613734,0.9917939252160829,0.00012269730251966671,2.077759439072368e-06,8.981385970241726,0.9999611324213533,0.9783688807352131,0.8931468211435439,0.9922498921002364,7.2050149897871694e-06,0.00012130409757444141,0.01990805557916493,0.01990309027872652,0.01790363270069651,0.999964419049441,0.8293465363344903,12.9724308290282,15.591901471703512,0.0008165027236020014,0.0032023394965613734,0.2612803102437875,135.46970502870542,1.7377118612934146,0.021120090100754954,2.0128884250359346e-100,0.8628102711399457,1.8328126413814891
0.38,-80.34550633243016,0.9864721229015387,0.00327477658214139,0.991786297788404,0.00012269688818729053,2.1029494928618427e-06,8.981319585842614,0.9999611091748571,0.9783689517974737,0.8931493575639542,0.992250305675188,7.204112719762958e-06,0.00012130377778192348,0.019909418543309323,0.01990377253387086,0.018053273911878602,0.9999643988021306,0.8293502995802036,12.972430737267832,15.591896874823627,0.0008164999570002903,0.00327477658214139,0.26127845399971306,135.46970898670932,1.7377153956672462,0.02111999241303791,2.4259426538088654e-100,0.8628141506970328,1.8328123796100713
0.39,-80.20827394970327,0.9864293302644715,0.003348674023942009,0.9917784273824672,0.0001226964738833029,2.1289351189326843e-06,8.981249801560324,0.9999610850726371,0.9783690228565507,0.8931518939241563,0.9922507191303165,7.20321374672698e-06,0.0001213034590552456,0.019910817700368354,0.019904472984532153,0.018204157729746522,0.9999643776994931,0.8293540606440591,12.972430644338061,15.59189227796528,0.0008164971905245508,0.003348674023942009,0.26127655034821334,135.4697129306963,1.7377189299054496,0.02111989472564491,2.9399180669431364e-100,0.8628180301443313,1.8328121178509365
0.4,-80.07128097893101,0.9863855460974426,0.003424059201383091,0.991770311582664,0.00012269605960800814,2.1557255585780493e-06,8.981176489451482,0.9999610600997387,0.978369093912438,0.8931544302241516,0.9922511324638983,7.202318070517517e-06,0.0001213031413966037,0.019912253050362472,0.019905191632963642,0.018356275584700783,0.9999643557196877,0.8293578194740076,12.97243055024026,15.591887681128439,0.0008164944241754083,0.003424059201383091,0.2612746001075986,135.4697168609098,1.7377224640080298,0.021119797038575965,3.5816839288683274e-100,0.8628219094818443,1.832811856104128
0.41000000000000003,-79.93452341281333,0.9863407715631783,0.003500960242065371,0.9917619479088602,0.0001226956453617153,2.1833304241927374e-06,8.98109951526246,0.999961034240745,0.9783691649651302,0.8931569664639417,0.9922515456741566,7.20142569122262e-06,0.00012130282480823747,0.019913724594010116,0.019905928481785518,0.0185096207212464,0.9999643328400342,0.8293615760160852,12.972430454975802,15.591883084313068,0.0008164916579535101,0.003500960242065371,0.26127260409632075,135.4697207775945,1.7377259979749917,0.021119699351831084,4.38615525706559e-100,0.862825788709575,1.8328115943696892
0.42,-79.79799723209017,0.986295007567887,0.0035794047815949433,0.9917533338163743,0.00012269523114473782,2.211759706612175e-06,8.98101873812471,0.9999610074797735,0.978369236014621,0.893159502643528,0.9922519587592615,7.2005366092012254e-06,0.0001213025092924289,0.019915232332780253,0.01990668353400774,0.018664188142358012,0.9999643090369899,0.8293653302143704,12.972430358546065,15.591878487519134,0.0008164888918595256,0.0035794047815949433,0.26127056313122804,135.46972468099563,1.7377295318063402,0.02111960166541028,5.399220425141397e-100,0.8628296678275265,1.8328113326476645
0.43,-79.66169852639186,0.9862482547448941,0.0036594212491301353,0.9917444667728992,0.00012269481695738392,2.24102347099516e-06,8.980934014753917,0.9999609798009572,0.9783693070609043,0.8931620387629117,0.9922523717173842,7.199650825071028e-06,0.00012130219485143318,0.019916776268831336,0.01990745679293078,0.018819974539619613,0.9999642842868592,0.829369082012675,12.97243026095238,15.591873890746603,0.000816486125894126,0.0036594212491301353,0.261268478002987,135.46972857135196,1.7377330655020802,0.021119503979313562,6.679386129204096e-100,0.8628335468357017,1.8328110709380978
0.44,-79.52562340054861,0.9862005134844886,0.0037410392488490384,0.9917353441992136,0.0001226944027999639,2.2711320888337202e-06,8.980845196093581,0.9999609511880767,0.9783693781039742,0.8931645748220945,0.9922527845466556,7.198768339716709e-06,0.00012130188148753097,0.01991835640502844,0.019908248262206964,0.018976977999036297,0.9999642585652432,0.829372831353241,12.972430162196071,15.591869293995444,0.0008164833600579998,0.0037410392488490384,0.2612663494950995,135.46973244890125,1.737736599062216,0.021119406293540942,8.302749503290584e-100,0.8628374257341038,1.8328108092410327
0.45,-79.38976795328631,0.9861517839300835,0.0038242886784173335,0.9917259634514918,0.00012269398867279196,2.302096314097173e-06,8.98075212603254,0.9999609216244467,0.9783694491438236,0.8931671108210778,0.9922531972451526,7.197889154311775e-06,0.00012130156920304281,0.01991997274499189,0.019909057945877166,0.019135197915020902,0.9999642318468529,0.8293765781763136,12.972430062278452,15.591864697265624,0.0008164805943518563,0.0038242886784173335,0.26126417838793053,135.4697363138816,1.7377401324867532,0.021119308608092434,1.0369966173717668e-99,0.8628413045227359,1.8328105475565135
0.46,-79.25412836877659,0.986102065983829,0.003909199351725353,0.9917163218832985,0.0001226935745761788,2.333927028053224e-06,8.980654645003963,0.9999608910933105,0.9783695201804463,0.893169646759863,0.9922536098109441,7.197013270290987e-06,0.00012130125800027404,0.01992162529300152,0.019909885848270376,0.019294634858244456,0.9999642041061028,0.8293803224215474,12.972429961200813,15.591860100557113,0.000816477828776409,0.003909199351725353,0.2612619654404148,135.46974016652598,1.7377436657756962,0.021119210922968045,1.3011032803496584e-99,0.8628451832016012,1.8328102858845845
0.47000000000000003,-79.11870085048896,0.9860513593162729,0.003995802183762027,0.9917064168003948,0.00012269316051043684,2.366635421547669e-06,8.980552587239677,0.9999608595775574,0.9783695912138355,0.8931721826384514,0.9922540222420585,7.196140689371269e-06,0.00012130094788155377,0.019923314054045963,0.01991073197406596,0.01945529044323429,0.9999641753166754,0.8293840640269856,12.972429858964428,15.591855503869882,0.0008164750633323875,0.003995802183762027,0.26125971140329785,135.46974400706608,1.7377471989290498,0.02111911323816779,1.6396265353108952e-99,0.8628490617707026,1.83281002422529
0.48,-78.98348160887112,0.9859996633612391,0.0040841289677798044,0.9916962454485386,0.00012269274647588136,2.400233049257101e-06,8.98044577978119,0.9999608270596448,0.9783696622439841,0.8931747184568447,0.9922544345364736,7.1952714135726145e-06,0.00012130063884924379,0.019925039033861672,0.019911596328320465,0.019617167272014527,0.999964145451388,0.8293878029287597,12.97242975557057,15.591850907203899,0.0008164722980205406,0.0040841289677798044,0.26125741702137967,135.46974783573324,1.7377507319468193,0.021119015553691677,2.0751852862569317e-99,0.8628529402300434,1.8328097625786743
0.49,-78.84846692945986,0.985946977334838,0.0041742112688077475,0.9916858050629641,0.00012269233247282475,2.434731618277284e-06,8.980334045540605,0.9999607935219179,0.9783697332708852,0.8931772542150441,0.9922548466921547,7.194405445180871e-06,0.00012130033090569547,0.019926800238815868,0.019912478916369502,0.01978026878070491,0.9999641144826819,0.8293915390622443,12.972429651020482,15.591846310559133,0.0008164695328416217,0.0041742112688077475,0.26125508302019934,135.46975165275413,1.7377542648290092,0.021118917869539722,2.6372517875262925e-99,0.8628568185796266,1.832809500944782
