t,Y,Z,Wstar
1.08,1.554128592022931,0.24765131797050513,0.45604186638804695
1.09,1.565366448772697,0.2486009180013682,0.44931599818005535
1.1,1.576500670072258,0.2495587806707634,0.44266390082590673
1.11,1.5875303731799872,0.25052496015372383,0.43608610865699526
1.12,1.5984546182888029,0.25149955970879334,0.4295831664659676
1.1300000000000001,1.609272411982253,0.2524827236828281,0.42315563202352585
1.1400000000000001,1.6199827088402157,0.25347463280716115,0.4168040777580576
1.1500000000000001,1.630584412895938,0.2544754977876194,0.4105290933703735
1.16,1.6410763766863792,0.2554855587229223,0.4043312865385922
1.17,1.6514574030199745,0.25650507989721044,0.3982112847786131
1.18,1.6617262389906389,0.2575343532075532,0.39216973630965923
1.19,1.6718815789011074,0.25857369539378977,0.3862073102052719
1.2,1.6819220576177563,0.25962344635119716,0.38032470020943643
1.21,1.6918462528626799,0.260683971085824,0.37452262272569636
1.22,1.7016526754976726,0.2617556602247048,0.3688018209247242
1.23,1.7113397733892937,0.26283893036535105,0.36316306283246635
1.24,1.7209059182430408,0.2639342279287899,0.3576071453095939
1.25,1.7303494109434554,0.26504202757333967,0.3521348924804997
1.26,1.7396684654311276,0.266162837779463,0.34674716026959335
1.27,1.748861217131023,0.2672971981658279,0.341444833915041
1.28,1.7579256989362066,0.2684456891736212,0.3362288341159753
1.29,1.7668598543495542,0.269608926783717,0.33110011367259
1.3,1.775661508329908,0.2707875753241805,0.3260596645393509
1.31,1.7843283820904783,0.27198234096088586,0.3211085142571741
1.32,1.7928580590441077,0.2731939873357467,0.31624773402523926
1.33,1.8012480004467784,0.27442332840019573,0.31147843498794403
1.34,1.809495506975727,0.2756712468387438,0.3068017771484117
1.35,1.8175977332590028,0.2769386870918607,0.3022189660045883
1.36,1.8255516463117156,0.27822667592346145,0.29773126212864304
1.37,1.8333540358137215,0.2795363173148043,0.2933399788008635
1.3800000000000001,1.8410014715165746,0.28086881423491217,0.2890464917737334
1.3900000000000001,1.8484903043420355,0.2822254680004225,0.28485223902642776
1.4000000000000001,1.8558166264863676,0.2836076994044392,0.28075872986250894
1.41,1.8629762554868308,0.2850170568775729,0.2767675485621604
1.42,1.8699647033898714,0.2864552335833867,0.27288036136346683
1.43,1.8767771313170005,0.28792409152578224,0.2690989268210396
1.44,1.883408347957439,0.2894256637319426,0.2654250958065388
1.45,1.8898526989467648,0.2909622152253755,0.26186083629067103
1.46,1.8961040601560197,0.2925362462907092,0.2584082360059228
1.47,1.9021557921500054,0.2941505184373306,0.2550695124672613
1.48,1.9080006108330845,0.29580813137293344,0.25184704040981865
1.49,1.913630578200924,0.2975125284575403,0.2487433541669899
1.5,1.9190369298864798,0.2992675987999471,0.24576118542001246
1.51,1.9242100297935973,0.30107770696245917,0.24290347213596541
1.52,1.929139152514973,0.3029478248751647,0.24017340540062634
1.53,1.9338123722833234,0.30488360057994285,0.23757445358557847
1.54,1.9382163331441724,0.3068915060371079,0.23511040787252757
1.55,1.9423360082271253,0.30897899168755666,0.23278543084558986
1.56,1.9461544157852253,0.3111546710110681,0.23060411275971196
1.57,1.9496521508332527,0.3134286308922863,0.22857156142385038
1.58,1.9528069739397282,0.3158127065041,0.22669348038968837
1.59,1.9555931718875985,0.31832091861501005,0.22497628450617246
1.6,1.9579807730994518,0.3209700159219849,0.22342723903290065
1.61,1.959934492130196,0.3237802172668734,0.22205463980849663
1.62,1.9614123629554534,0.3267761843427405,0.22086804020878717
1.6300000000000001,1.9623639138708817,0.32998834567516205,0.2198785395355161
1.6400000000000001,1.9627276611678817,0.3334547408005002,0.21909916399755772
1.6500000000000001,1.96242755269763,0.3372236777612484,0.21854538352478
1.6600000000000001,1.9613680090207055,0.3413575017778339,0.21823579467175985
1.67,1.9594265936325324,0.34593825584368343,0.21819307613824548
1.68,1.9564429418426836,0.3510763713156908,0.21844534764991513
1.69,1.9522015781780042,0.3569243900462941,0.21902813755371447
1.7,1.9464039285298085,0.36369969615311215,0.21998735794358307
1.71,1.9386206624532172,0.37172390998424276,0.22138395515601597
1.72,1.9282055911710254,0.38149533337790287,0.22330154064812568
1.73,1.9141280630835795,0.39383255555703073,0.2258596787586919
1.74,1.8946149235315335,0.41018697744334526,0.22923878918871257
1.75,1.8662836682465882,0.4334139621446642,0.23373165609269153
1.76,1.8216484894220537,0.4700348669486372,0.239865312021253
1.77,1.7399367354392745,0.5387287172112633,0.24875054731361895
1.78,1.5427369854469575,0.7119278931962532,0.2633618833217807
1.79,1.090548633161199,1.1109309653219146,0.2913567406154255
1.8,0.7977362870333873,1.3166730416601176,0.3324870476880414
1.81,0.7049841154157077,1.3139947737689497,0.3763740734434326
1.82,0.676434753811345,1.251072275967654,0.41876532674474987
1.83,0.6681914484805018,1.1749803066891744,0.45852433099213646
1.84,0.6681530694630945,1.0983664470062686,0.4953654309975918
1.85,0.6731738895936998,1.0242391267409947,0.5292335372751498
1.86,0.6827386752773933,0.9528412521137,0.5601257308938979
1.87,0.697187821456904,0.8835853083705582,0.5880342308569199
1.8800000000000001,0.7171810245077729,0.8156382146624233,0.6129249253498155
1.8900000000000001,0.7434574543190425,0.7481722658052256,0.6347283535503748
1.9000000000000001,0.7765620504734775,0.6806261397820285,0.65334021449222
1.9100000000000001,0.8163889797206052,0.61311564962621,0.6686382735141698
1.92,0.8616174816851843,0.5469057241769194,0.6805264624604233
1.93,0.9095199865467297,0.4844779627299134,0.6890052551462648
1.94,0.9566879323383402,0.4287164018675217,0.69423582011234
1.95,1.000330756398375,0.3816328004966416,0.6965485850586068
1.96,1.039059119785993,0.3437118089797676,0.696385209476464
1.97,1.0727447845301676,0.3141956202339223,0.6942156350143759
1.98,1.1019617009382643,0.29173485730565357,0.6904747798102288
1.99,1.1275134680600587,0.27489287004814766,0.6855321782843103
2.0,1.1501793914121772,0.26239409036586475,0.6796861110523177
2.0100000000000002,1.1706190135233885,0.2531986528621289,0.6731701602402358
2.02,1.1893561255246394,0.2464947893798157,0.6661640323694645
2.0300000000000002,1.2067936693254204,0.24166281411102916,0.6588045721980844
2.04,1.22323659941843,0.23823507889489973,0.65119537087945
2.05,1.2389138081680897,0.23586065448706534,0.6434145945199476
2.06,1.253996388470961,0.2342768831352321,0.6355211241995998
2.07,1.2686119792656936,0.23328735719693347,0.6275592862699424
2.08,1.282855731633437,0.232745197301497,0.6195624567359401
2.09,1.2967985433562563,0.2325405309439744,0.6115557788552813
2.1,1.3104932428550538,0.232591093336635,0.6035582193856187
2.11,1.3239791931809657,0.23283522705719562,0.5955841109763771
2.12,1.3372857038969412,0.23322668831694837,0.5876443053468811
2.13,1.3504345852179562,0.2337307525643655,0.5797470433687132
2.14,1.3634420399605158,0.2343213245180472,0.5718986047521969
2.15,1.3763200820794894,0.23497876690345793,0.5641037987946861
2.16,1.389077582836238,0.235688295782124,0.5563663289471288
2.17,1.4017210579266666,0.23643876991777238,0.5486890693733276
2.18,1.4142552514026339,0.23722179047422048,0.5410742715448811
2.19,1.4266835730968443,0.23803102451662103,0.5335237202785956
2.2,1.4390084251645703,0.23886169839094848,0.526038851154686
2.21,1.4512314459815825,0.23971021799833453,0.5186208389518264
2.22,1.4633536935441902,0.2405738820950514,0.5112706647736782
2.23,1.4753757802148828,0.24145067057537326,0.5039891659284279
2.24,1.4872979794386352,0.24233907613092576,0.4967770757581459
2.25,1.4991202999239415,0.24323798634395086,0.48963505175038224
2.2600000000000002,1.5108425420970217,0.2441465933166838,0.48256369723459697
2.27,1.5224643432504756,0.24506432061001657,0.47556357915959174
2.2800000000000002,1.5339852089143264,0.24599077191653473,0.4686352406702763
2.29,1.5454045371772283,0.2469256906373906,0.4617792111726508
2.3000000000000003,1.5567216372253774,0.2478689285452818,0.45499601424582836
2.31,1.5679357403137353,0.24882042624268128,0.4482861727989083
2.32,1.579046010143143,0.24978019439381316,0.44165021411783273
2.33,1.5900515503954775,0.2507482993810499,0.43508867387927175
2.34,1.600951409091676,0.25172485391844135,0.42860209900546387
2.35,1.6117445804937967,0.2527100115559333,0.42219104957823395
2.36,1.6224300075942368,0.25370396000175227,0.4158561011564128
2.37,1.633006582347529,0.2547069174009203,0.40959784655001624
2.38,1.6434731464775105,0.2557191289454843,0.4034168971818385
2.39,1.6538284897013722,0.2567408654696638,0.3973138845617557
2.4,1.6640713474294961,0.25777242510434834,0.3912894604480247
2.41,1.6742004000301158,0.2588141296567779,0.3853442990536047
2.42,1.6842142702615153,0.2598663246351236,0.379479098166019
2.43,1.6941115198652186,0.2609293810057216,0.3736945797970002
2.44,1.7038906467338513,0.26200369486284414,0.3679914916192232
2.45,1.7135500802070354,0.2630896900552093,0.3623706077579939
2.46,1.7230881777416123,0.264187818810073,0.35683272997387877
2.47,1.7325032186501121,0.2652985641087611,0.3513786893689045
2.48,1.7417934016736973,0.2664224404446375,0.3460093470976493
2.49,1.7509568371535367,0.26755999745714465,0.34072559615181863
2.5,1.7599915395956578,0.2687118227829683,0.3355283633315217
2.5100000000000002,1.768895425045122,0.2698785436357272,0.33041860971877357
2.52,1.777666295525923,0.27106083350879034,0.32539733449443037
2.5300000000000002,1.786301842211359,0.2722594110530875,0.3204655741090843
2.54,1.7947996195698785,0.27347505181301923,0.3156244084514517
2.5500000000000003,1.8031570559769021,0.2747085836583765,0.3108749582518286
2.56,1.811371415446903,0.27596090490295977,0.3062183940251782
2.57,1.8194398165189047,0.27723297549912185,0.30165593165281485
2.58,1.8273591795942838,0.27852584279328,0.2971888445680864
2.59,1.8351262546158045,0.27984062811740645,0.29281845734317913
2.6,1.8427375517396847,0.28117856170010896,0.28854616164316
2.61,1.8501893780198593,0.2825409643012895,0.284373407777476
2.62,1.857477748916295,0.2839292930744142,0.2803017249703228
2.63,1.8645984334482546,0.2853451182494475,0.27633271101243667
2.64,1.8715468439822989,0.28679018190113104,0.27246805739718216
2.65,1.8783180896096328,0.2882663695721835,0.2687095371081901
2.66,1.884906852102084,0.2897757790028048,0.2650590322905728
2.67,1.8913073909449085,0.2913207170809049,0.2615185334648801
2.68,1.8975134599802796,0.29290374555567855,0.25809015937992547
2.69,1.9035182820410208,0.2945276978847455,0.25477616138807824
2.7,1.9093144371426853,0.29619574422390527,0.25157894795465824
2.71,1.9148937841359994,0.29791143819980787,0.248501102063551
2.72,1.92024740363404,0.29967875090428037,0.2455453935302667
2.73,1.9253653966113184,0.301502194095147,0.24271482175447892
2.74,1.93023677729185,0.30338688520012763,0.2400126393138332
2.75,1.9348493244175171,0.30533864048037984,0.23744238304094972
2.7600000000000002,1.939189321906811,0.307364141335158,0.2350079257970358
2.77,1.9432413097865846,0.3094710946268656,0.2327135267772283
2.7800000000000002,1.9469877987501107,0.31166842013665996,0.23056388702075803
2.79,1.950408769362372,0.31396658126149246,0.2285642462854863
2.8000000000000003,1.9534812493972828,0.3163778704727605,0.22672046179052116
2.81,1.9561786206280143,0.3189168843338771,0.22503913304843678
2.82,1.9584698107885161,0.3216010839268172,0.22352774418577726
2.83,1.9603181097263684,0.32445162940733085,0.22219486490108234
2.84,1.9616797843078886,0.3274943711408681,0.22105037741054276
2.85,1.9625020879725004,0.3307612973424117,0.2201057887865106
2.86,1.9627205441350684,0.3342925405079623,0.219374639536171
2.87,1.9622551086740148,0.33813925547783075,0.21887305504914556
2.88,1.961004811526057,0.3423677072324168,0.21862047424458278
2.89,1.9588396166676647,0.34706558006872457,0.21864069709235012
2.9,1.9555883237603322,0.3523515132544764,0.21896334623794678
2.91,1.9510193390420676,0.35839051578270015,0.21962603381306842
2.92,1.9448092520166809,0.36541959119903705,0.22067763960090198
2.93,1.9364884851348558,0.3737928453685628,0.22218350466454703
2.94,1.925341680291012,0.38406564929203396,0.22423404825134113
2.95,1.91020999210671,0.39716475502971493,0.22696000723828708
2.96,1.8890577107674562,0.41476821965740085,0.23056158548740197
2.97,1.8578862181447333,0.44027584016765386,0.2353703924960064
2.98,1.807451731686638,0.48179955180786443,0.24200172289844435
2.99,1.7103201232833751,0.5641836107605614,0.251815648155516
3.0,1.4591122542202764,0.7868635012939359,0.26866282481922826
3.0100000000000002,0.9950469268070272,1.1884676230113165,0.3004862401952824
3.02,0.7657703040487224,1.3267391563388926,0.34296961524448
3.0300000000000002,0.6952334411114952,1.3021716488008928,0.38671004866805325
3.04,0.6734343802879544,1.234009459635851,0.42854676908449746
3.0500000000000003,0.6676430103906404,1.1572240600793953,0.4676455739507563
3.06,0.6689007705252403,1.0810705621427381,0.5038033007492356
3.0700000000000003,0.6749664875696978,1.0075952545186755,0.5369857709036389
3.08,0.6856077270286631,0.9367560843156199,0.5671920124101256
3.09,0.7012669502723379,0.8678780314681289,0.5944094669305492
3.1,0.7226410487659237,0.8001102022044339,0.6185963856411693
3.11,0.7504539761785063,0.7326587752429891,0.6396748293635828
3.12,0.7851490510712023,0.6650757001007715,0.6575340690816506
3.13,0.826388281671269,0.5977037251801712,0.6720528630789224
3.14,0.8725167072188602,0.5321094261953145,0.6831505843853206
3.15,0.9205504141987105,0.47097133261517243,0.6908603055345467
3.16,0.9671093699826143,0.41707958265564676,0.6953840825091404
3.17,1.0096918966550048,0.372114541767803,0.697084869647957
3.18,1.0472372486546544,0.3362250327673601,0.6964179759043865
3.19,1.0798302569876828,0.30845989591696604,0.6938496770931073
3.2,1.108131512954113,0.28741481493960225,0.6898014416797512
3.21,1.1329543262581239,0.2716762151330612,0.6846263052203124
3.22,1.1550549646799184,0.2600203063587071,0.6786068290913426
3.23,1.1750614877111705,0.2514619877260698,0.6719631897892109
3.24,1.1934680561355901,0.24523723457049024,0.6648642930395992
3.25,1.2106530060559688,0.2407647706987687,0.6574385443226057
3.2600000000000002,1.2269019807764037,0.2376066635738619,0.6497830568927204
3.27,1.242429108136471,0.2354345587146904,0.6419710689740346
3.2800000000000002,1.2573943517692339,0.23400277068873954,0.6340577382205557
3.29,1.2719170197351914,0.23312758958674681,0.6260845875678224
3.3000000000000003,1.2860860412577655,0.23267162546388545,0.618082884301679
3.31,1.2999676791931323,0.23253208366428216,0.6100761893817976
3.3200000000000003,1.3136113102917046,0.23263197842740566,0.6020822826769824
3.33,1.3270537151729664,0.23291360904297345,0.5941146031254044
3.34,1.3403222809652582,0.2333336825493706,0.5861833331264855
3.35,1.3534373806666191,0.23385968461209763,0.5782962104915553
3.36,1.3664141454275056,0.23446717115210863,0.5704591380269936
3.37,1.3792637824460512,0.23513775009061658,0.5626766403240386
3.38,1.3919945611684728,0.23585756769943528,0.554952208041649
3.39,1.4046125438258605,0.23661618451213168,0.5472885549187025
3.4,1.417122133687408,0.23740572935798282,0.5396878121522114
3.41,1.429526483350176,0.2382202675108159,0.5321516742755683
3.42,1.4418278005201552,0.23905532593472117,0.5246815092967835
3.43,1.4540275745820956,0.23990754012665705,0.5172784410768205
3.44,1.466126750987317,0.24077438128369594,0.5099434132697233
3.45,1.4781258578229488,0.24165395730617614,0.5026772362217778
3.46,1.4900251003241143,0.24254486344178042,0.4954806223567119
3.47,1.5018244342027944,0.2434460654819343,0.48835421412389907
3.48,1.5135236192681196,0.2443568137271971,0.481298604711341
3.49,1.5251222597500207,0.24527657763568658,0.47431435393251853
3.5,1.5366198363384145,0.24620499344821845,0.46740200105128843
3.5100000000000002,1.5480157246446549,0.2471418329894323,0.46056207264653454
3.52,1.5593092134975284,0.24808697256872544,0.45379509053118955
3.5300000000000002,1.570499518313055,0.24904036954364425,0.44710157788597205
3.54,1.5815857895345922,0.2500020466307861,0.4404820635581069
3.5500000000000003,1.5925671171959472,0.2509720824687131,0.4339370848094954
3.56,1.603442536311457,0.25195060050390056,0.4274671906367312
3.5700000000000003,1.614211029250716,0.2529377622567339,0.42107294413525975
3.58,1.6248715281147095,0.25393376153989394,0.4147549243904614
3.59,1.6354229135347542,0.2549388223169877,0.4085137280468011
3.6,1.6458640144181482,0.25595319852155174,0.4023499695159725
3.61,1.6561936076589787,0.2569771672576884,0.3962642845775169
3.62,1.6664104172626255,0.2580110312996445,0.3902573294903458
3.63,1.6765131102829627,0.25905511682538734,0.38432978394559575
3.64,1.6865002963633005,0.2601097752750713,0.3784823503254854
3.65,1.6963705223046712,0.2611753835235503,0.3727157560242975
3.66,1.7061222695656786,0.26225234477248466,0.36703075417829917
3.67,1.715753952317267,0.263341088806575,0.3614281244041898
3.68,1.725263910777977,0.26444207471080616,0.35590867446563973
3.69,1.7346504060976655,0.2655557923079758,0.35047324187070883
3.7,1.743911617632893,0.2666827639450676,0.34512269425111186
3.71,1.7530456325535297,0.26782354839432143,0.33985793214406357
3.72,1.762050446160582,0.2689787410726385,0.3346798887965656
3.73,1.7709239450741028,0.2701489810869606,0.32958953437327215
3.74,1.7796639119598385,0.2713349495882263,0.32458787465300687
3.75,1.7882680006055245,0.2725373809284304,0.31967595701710444
3.7600000000000002,1.796733744599832,0.27375705891808433,0.3148548683659345
3.77,1.8050585230943077,0.2749948327217516,0.3101257432386641
3.7800000000000002,1.8132395874974168,0.2762516046047334,0.30548975741605794
3.79,1.8212739916142646,0.2775283640728816,0.3009481439440597
3.8000000000000003,1.8291586366161796,0.27882616573462204,0.2965021828846452
3.81,1.836890204048961,0.28014616276372467,0.29215321683933887
3.8200000000000003,1.8444651665001057,0.28148960153401786,0.2879026484589374
3.83,1.8518797697428169,0.2828578313071547,0.283751944518277
3.84,1.859129961316514,0.28425234085970774,0.27970265239427294
3.85,1.8662114569409338,0.2856747247589219,0.2757563845904354
3.86,1.8731195913838146,0.28712676356715994,0.2719148520746701
3.87,1.879849366875896,0.28861039705859237,0.2681798541474208
3.88,1.8863953700710103,0.2901277677540591,0.2645532987465543
3.89,1.8927517638090439,0.2916812288289267,0.2610372023940223
3.9,1.8989121820587374,0.2932734038756866,0.2576337133403621
3.91,1.9048696999423453,0.2949072042657289,0.2543451188272392
3.92,1.9106167535140635,0.2965858754795808,0.2511738627485844
3.93,1.9161450391552057,0.29831305823974813,0.24812256715258635
3.94,1.9214453938346843,0.30009285917685136,0.24519405876888248
3.95,1.9265076963574936,0.30192991019993054,0.2423913911842542
3.96,1.9313206927301692,0.3038294793283876,0.23971787978068204
3.97,1.9358718385233105,0.305797569514568,0.23717713460359816
3.98,1.9401470583815523,0.30784107099692976,0.234773109794668
3.99,1.944130451723864,0.3099679533241789,0.23251016143828718
4.0,1.9478039594236864,0.3121874818736624,0.23039311405379903
4.01,1.951146955150016,0.31451049158917177,0.2284273375449864
4.0200000000000005,1.9541356856079812,0.3169497657766701,0.226618850602767
4.03,1.956742618178375,0.3195204836495123,0.2249744382359951
4.04,1.9589354471521097,0.32224091174311986,0.22350182559151013
4.05,1.9606760161843089,0.3251331669340571,0.22220985908647936
4.0600000000000005,1.9619187224018337,0.3282243629198151,0.2211087649963985
4.07,1.9626083955379718,0.33154815803922466,0.220210479331093
4.08,1.9626773469375152,0.33514694082504753,0.21952908826071843
4.09,1.9620413005905584,0.3390748962236821,0.21908140399561055
4.1,1.9605934111008918,0.34340258454402134,0.21888776911418759
4.11,1.9581954704947437,0.34822378203205767,0.2189731731191555
4.12,1.954664423735601,0.35366615184789485,0.21936885560492958
4.13,1.9497509561234478,0.35990847449557234,0.22011467980449845
4.14,1.943103995222952,0.36720971477327724,0.22126276358702618
4.15,1.9342086859089134,0.3759607065908357,0.2228832808843186
4.16,1.922270540964354,0.3867824414912161,0.22507423583026664
4.17,1.9059810179864674,0.40072863890425475,0.22797901034232335
4.18,1.8829893576187955,0.419750781414319,0.23182066713785499
4.19,1.8485284216974864,0.4479314679171884,0.2369770059676899
4.2,1.791033926902843,0.4954935322928404,0.24417290099016634
4.21,1.6735981580371848,0.5960884509077382,0.25509736397618316
4.22,1.3565671220558555,0.8787959002646973,0.27471088570041235
4.23,0.917754709706776,1.246239982597578,0.31004906706463603
4.24,0.7415140699812787,1.3289592733669622,0.35336663465451557
4.25,0.6877721182418403,1.2883557602018583,0.3968147699901848
4.26,0.6712001361832589,1.2165779308505345,0.43805891881465686
4.2700000000000005,0.6674444230923544,1.1395261089530642,0.47648875332028223
4.28,0.6698956610006663,1.063923883755915,0.5119621759243316
4.29,0.676998495432672,0.9910933929301282,0.5444595266191504
4.3,0.688740997812699,0.9207756511260541,0.5739796349999514
4.3100000000000005,0.705647927032414,0.8522296563483491,0.600504296033311
4.32,0.7284423668758041,0.7845979828678586,0.6239837551923132
4.33,0.7578173414918686,0.7171354614998527,0.644331737297905
4.34,0.7940875812027257,0.6495314018930192,0.6614322099614902
4.3500000000000005,0.8366520036265892,0.5823809077972657,0.6751676349212037
4.36,0.8835183149716808,0.5175484281360464,0.6854768600454915
4.37,0.9314983832464283,0.45785337912111074,0.6924287073450149
4.38,0.9773137149309379,0.4059219627179983,0.6962656692594585
4.39,1.01878155374478,0.3630810341184034,0.6973793444130423
4.4,1.055151015510339,0.3291697453783317,0.6962342172388297
4.41,1.086688142992176,0.3030794706947089,0.6932899365416222
4.42,1.1141176300315756,0.28337448450515373,0.6889533242954066
4.43,1.1382517775947052,0.2686743601815934,0.6835608600834345
4.44,1.1598203587548515,0.2578093195917239,0.6773798490016528
4.45,1.1794198319024556,0.24984789306067887,0.6706176685019265
4.46,1.1975157544415762,0.24407169639758666,0.6634330013049219
