t,L_CE
5.43,0.024075320158405685
5.44,0.024062735794102837
5.45,0.02405017305876696
5.46,0.02403763189028981
5.47,0.0240251122268068
5.48,0.02401261400669516
5.49,0.024000137168572133
5.5,0.02398768165129315
5.51,0.023975247393949992
5.5200000000000005,0.023962834335868984
5.53,0.02395044241660917
5.54,0.02393807157596048
5.55,0.02392572175394192
5.5600000000000005,0.023913392890799745
5.57,0.023901084927005642
5.58,0.023888797803254893
5.59,0.023876531460464565
5.6000000000000005,0.023864285839771685
5.61,0.023852060882531424
5.62,0.02383985653031526
5.63,0.02382767272490917
5.64,0.02381550940831179
5.65,0.023803366522732614
5.66,0.023791244010590164
5.67,0.02377914181451016
5.68,0.023767059877323703
5.69,0.023754998142065456
5.7,0.023742956551971815
5.71,0.023730935050479088
5.72,0.023718933581221686
5.73,0.023706952088030274
5.74,0.02369499051492998
5.75,0.02368304880613854
5.76,0.02367112690606451
5.7700000000000005,0.023659224759305406
5.78,0.023647342310645924
5.79,0.023635479505056078
5.8,0.023623636287689403
5.8100000000000005,0.023611812603881437
5.82,0.023600008403192582
5.83,0.02358822363569384
5.84,0.023576458247982476
5.8500000000000005,0.02356471218685829
5.86,0.023552985399322227
5.87,0.02354127783257499
5.88,0.023529589434015678
5.89,0.02351792015124038
5.9,0.023506269932040805
5.91,0.02349463872440291
5.92,0.0234830264765055
5.93,0.023471433136718855
5.94,0.02345985865360335
5.95,0.023448302975908067
5.96,0.023436766052569426
5.97,0.023425247832709783
5.98,0.023413748265636067
5.99,0.023402267300838386
6.0,0.023390804887988656
6.01,0.023379360976939212
6.0200000000000005,0.023367935517721417
6.03,0.023356528460544312
6.04,0.023345139755793193
6.05,0.02333376935402826
6.0600000000000005,0.023322417205983215
6.07,0.023311083262563908
6.08,0.023299767474846918
6.09,0.023288469794078198
6.1000000000000005,0.02327719017167169
6.11,0.02326592855920793
6.12,0.023254684908432684
6.13,0.02324345917125555
6.140000000000001,0.023232251299748586
6.15,0.023221061246144925
6.16,0.0232098889628374
6.17,0.023198734402377148
6.18,0.023187597517472243
6.19,0.0231764782609863
6.2,0.02316537658593711
6.21,0.023154292445495245
6.22,0.02314322579298268
6.23,0.023132176583636446
6.24,0.023121144775139164
6.25,0.023110130321902334
6.26,0.0230991331783795
6.2700000000000005,0.023088153299189194
6.28,0.023077190639113884
6.29,0.023066245153098894
6.3,0.023055316796251345
6.3100000000000005,0.023044405523839087
6.32,0.02303351129128964
6.33,0.02302263405418914
6.34,0.02301177376828124
6.3500000000000005,0.023000930389466077
6.36,0.022990103873799208
6.37,0.022979294177490516
6.38,0.022968501256903178
6.390000000000001,0.022957725068552585
6.4,0.022946965569105273
6.41,0.02293622271537787
6.42,0.022925496464336025
6.43,0.022914786773093346
6.44,0.02290409359891033
6.45,0.02289341689919331
6.46,0.022882756631493372
6.47,0.02287211275350531
6.48,0.02286148522306655
6.49,0.022850873998156086
6.5,0.022840279036893424
6.51,0.022829700297537506
6.5200000000000005,0.022819137738485647
6.53,0.02280859131827248
6.54,0.022798060995568883
6.55,0.02278754672918092
6.5600000000000005,0.022777048478048765
6.57,0.02276656620124565
6.58,0.022756099857976806
6.59,0.02274564940757837
6.6000000000000005,0.02273521480951635
6.61,0.022724796023385545
6.62,0.022714393008908495
6.63,0.02270400572593439
6.640000000000001,0.02269363413548783
6.65,0.02268327820270891
6.66,0.022672937888845463
6.67,0.022662613154680333
6.68,0.02265230396112984
6.69,0.02264201026924288
6.7,0.02263173204019997
6.71,0.02262146923531234
6.72,0.022611221816020998
6.73,0.022600989743895798
6.74,0.022590772980634527
6.75,0.02258057148806196
6.76,0.022570385228128948
6.7700000000000005,0.02256021416291148
6.78,0.02255005825460976
6.79,0.022539917465547288
6.8,0.022529791758169906
6.8100000000000005,0.0225196810950449
6.82,0.02250958543886006
6.83,0.022499504752422763
6.84,0.022489438998659014
6.8500000000000005,0.02247938814061256
6.86,0.022469352141443934
6.87,0.022459330964429546
6.88,0.022449324572960738
6.890000000000001,0.022439332930542868
6.9,0.022429356000794386
6.91,0.022419393747445893
6.92,0.022409446134339227
6.93,0.022399513125426526
6.94,0.02238959468476931
6.95,0.02237969077653754
6.96,0.02236980136500871
6.97,0.022359926414566897
6.98,0.022350065889701853
6.99,0.02234021975500807
7.0,0.02233038797518385
7.01,0.022320570515030377
7.0200000000000005,0.022310767339450803
7.03,0.022300978413449298
7.04,0.02229120370213014
7.05,0.02228144317069679
7.0600000000000005,0.02227169678445095
7.07,0.02226196450879164
7.08,0.02225224630921428
7.09,0.022242542151309753
7.1000000000000005,0.02223285200076348
7.11,0.0222231758233545
7.12,0.02221351358495453
7.13,0.022203865251527045
7.140000000000001,0.022194230789126346
7.15,0.022184610163896647
7.16,0.022175003342071124
7.17,0.022165410289971006
7.18,0.022155830974004642
7.19,0.022146265360666578
7.2,0.022136713416536617
7.21,0.022127175108742247
7.22,0.022117650413230206
7.23,0.022108139301049618
7.24,0.022098641739974362
7.25,0.022089157697882993
7.26,0.022079687142758084
7.2700000000000005,0.022070230042685577
7.28,0.02206078636585413
7.29,0.02205135608055445
7.3,0.022041939155178655
7.3100000000000005,0.022032535558219598
7.32,0.022023145258270236
7.33,0.02201376822402296
7.34,0.02200440442426894
7.3500000000000005,0.021995053827897484
7.36,0.021985716403895364
7.37,0.021976392121346177
7.38,0.021967080949429674
7.390000000000001,0.02195778285742113
7.4,0.021948497814690663
7.41,0.021939225790702593
7.42,0.021929966755014792
7.43,0.021920720677278013
7.44,0.021911487527235245
7.45,0.021902267274721065
7.46,0.021893059889660973
7.47,0.02188386534207073
7.48,0.021874683602055727
7.49,0.02186551463981031
7.5,0.021856358425617138
7.51,0.02184721492984651
7.5200000000000005,0.02183808412295573
7.53,0.021828965975488442
7.54,0.021819860458073985
7.55,0.02181076754142672
7.5600000000000005,0.021801687196345395
7.57,0.021792619393712475
7.58,0.021783564104493496
7.59,0.021774521299736407
7.6000000000000005,0.02176549095057092
7.61,0.021756473028207844
7.62,0.021747467503938446
7.63,0.02173847434913378
7.640000000000001,0.021729493535244046
7.65,0.021720525033797927
7.66,0.021711568816401936
7.67,0.02170262485473976
7.68,0.021693693120571608
7.69,0.02168477358573356
7.7,0.0216758662221369
7.71,0.02166697100176747
7.72,0.021658087896685024
7.73,0.021649216879022548
7.74,0.021640357920985627
7.75,0.021631510994851784
7.76,0.021622676072969825
7.7700000000000005,0.021613853127759184
7.78,0.021605042131709266
7.79,0.021596243061261917
7.8,0.021587455893767274
7.8100000000000005,0.021578680602464807
7.82,0.02156991716067265
7.83,0.021561165541790935
7.84,0.021552425719301337
7.8500000000000005,0.021543697666766563
7.86,0.0215349813578299
7.87,0.021526276766214707
7.88,0.02151758386572394
7.890000000000001,0.02150890263023968
7.9,0.02150023303372264
7.91,0.02149157505021168
7.92,0.02148292865382333
7.930000000000001,0.021474293818751312
7.94,0.021465670519266046
7.95,0.021457058729714176
7.96,0.02144845842451808
7.97,0.0214398695781754
7.98,0.021431292165258548
7.99,0.021422726160414227
8.0,0.021414171538362944
8.01,0.021405628273898542
8.02,0.0213970963418877
8.03,0.021388575717269456
8.040000000000001,0.021380066375054733
8.05,0.021371568290325847
8.06,0.021363081438236023
8.07,0.021354605794008927
8.08,0.02134614133293816
8.09,0.021337688030386798
8.1,0.021329245861786892
8.11,0.021320814802639008
8.120000000000001,0.02131239482851171
8.13,0.02130398591504111
8.14,0.02129558803793037
8.15,0.02128720117294923
8.16,0.021278825295933498
8.17,0.021270460382784604
8.18,0.021262106409469097
8.19,0.02125376335201816
8.2,0.02124543118652714
8.21,0.021237109889155052
8.22,0.021228799436124116
8.23,0.021220499803719248
8.24,0.021212210968287595
8.25,0.02120393290623805
8.26,0.021195665594040774
8.27,0.021187409008226694
8.28,0.021179163125387045
8.290000000000001,0.021170927922172872
8.3,0.021162703375294554
8.31,0.021154489461521316
8.32,0.02114628615768075
8.33,0.021138093440658336
8.34,0.02112991128739695
8.35,0.021121739674896396
8.36,0.021113578581555336
8.370000000000001,0.02110542798897258
8.38,0.021097287875023397
8.39,0.021089158217331084
8.4,0.02108103899358454
8.41,0.02107293018153793
8.42,0.02106483175901029
8.43,0.02105674370388521
8.44,0.02104866599411044
8.45,0.02104059860769756
8.46,0.02103254152272161
8.47,0.021024494717320742
8.48,0.021016458169695846
8.49,0.021008431858110205
8.5,0.021000415760889138
8.51,0.020992409856419644
8.52,0.02098441412315003
8.53,0.020976428539589576
8.540000000000001,0.02096845308430816
8.55,0.020960487735935906
8.56,0.020952532473162835
8.57,0.020944587274738493
8.58,0.0209366521194716
8.59,0.020928726986229704
8.6,0.0209208118539388
8.61,0.020912906701583
8.620000000000001,0.020905011508204147
8.63,0.020897126252901486
8.64,0.020889250914831292
8.65,0.0208813854732065
8.66,0.02087352990729638
8.67,0.020865684196426145
8.68,0.020857848319976627
8.69,0.020850022257383888
8.700000000000001,0.020842205988138882
8.71,0.020834399491787104
8.72,0.0208266027479282
8.73,0.02081881573621566
8.74,0.0208110384363564
8.75,0.02080327082811046
8.76,0.020795512891290623
8.77,0.02078776460576205
8.78,0.020780025951441926
8.790000000000001,0.020772296908299123
8.8,0.02076457745635382
8.81,0.02075686757567715
8.82,0.020749167246390855
8.83,0.020741476448666907
8.84,0.020733795162727178
8.85,0.020726123368843056
8.86,0.020718461047335105
8.870000000000001,0.0207108081785727
8.88,0.020703164742973675
8.89,0.020695530721003965
8.9,0.020687906093177236
8.91,0.02068029084005455
8.92,0.020672684942243995
8.93,0.020665088380689516
8.94,0.020657501139252087
8.950000000000001,0.020649923199762478
8.96,0.02064235454329391
8.97,0.02063479515097265
8.98,0.020627245003977748
8.99,0.020619704083540767
9.0,0.020612172370945526
9.01,0.02060464984752781
9.02,0.02059713649467512
9.03,0.020589632293826394
9.040000000000001,0.020582137226471734
9.05,0.02057465127415216
9.06,0.020567174418459302
9.07,0.02055970664103518
9.08,0.02055224792357189
9.09,0.020544798247811358
9.1,0.020537357595545074
9.11,0.02052992594861381
9.120000000000001,0.02052250328890736
9.13,0.02051508959836428
9.14,0.020507684858971583
9.15,0.020500289052764516
9.16,0.020492902161826268
9.17,0.020485524168287698
9.18,0.020478155054327072
9.19,0.020470794802169796
9.200000000000001,0.020463443394088145
9.21,0.020456100812401
9.22,0.02044876703947356
9.23,0.0204414420577171
9.24,0.020434125849588675
9.25,0.020426818397590883
9.26,0.02041951968427156
9.27,0.02041222969222354
9.28,0.02040494840408437
9.290000000000001,0.02039767580253605
9.3,0.02039041187030476
9.31,0.02038315659016059
9.32,0.020375909944917274
9.33,0.020368671917431923
9.34,0.020361442490604748
9.35,0.020354221647378795
9.36,0.020347009370739688
9.370000000000001,0.020339805643715337
9.38,0.02033261044937569
9.39,0.020325423770832456
9.4,0.02031824559123883
9.41,0.02031107589378924
9.42,0.020303914661719057
9.43,0.020296761878304346
9.44,0.020289617526861585
9.450000000000001,0.0202824815907474
9.46,0.0202753540533583
9.47,0.0202682348981304
9.48,0.02026112410853916
9.49,0.020254021668099104
9.5,0.020246927560371383
9.51,0.02023984177066953
9.52,0.020232764284067152
9.53,0.020225695084430784
9.540000000000001,0.020218634155670222
9.55,0.02021158148173836
9.56,0.020204537046630944
9.57,0.020197500834386376
9.58,0.020190472829085534
9.59,0.020183453014851527
9.6,0.020176441375849518
9.61,0.02016943789628651
9.620000000000001,0.020162442560411123
9.63,0.02015545535251343
9.64,0.02014847625692471
9.65,0.02014150525801725
9.66,0.020134542340204162
9.67,0.020127587487939153
9.68,0.020120640685716333
9.69,0.02011370191807
9.700000000000001,0.020106771169574437
9.71,0.020099848424843712
9.72,0.020092933668531474
9.73,0.020086026885330725
9.74,0.020079128059973642
9.75,0.020072237177231358
9.76,0.02006535422191376
9.77,0.020058479178869267
9.78,0.02005161203298466
9.790000000000001,0.020044752769184833
9.8,0.02003790137243263
9.81,0.0200310578277286
9.82,0.020024222120110815
9.83,0.020017394234654665
9.84,0.02001057415647263
9.85,0.02000376187071411
9.86,0.019996957362565182
9.870000000000001,0.01999016061724842
9.88,0.019983371620022675
9.89,0.01997659035618288
9.9,0.019969816811059835
9.91,0.01996305097002001
9.92,0.019956292818465324
9.93,0.01994954234183296
9.94,0.01994279952559514
9.950000000000001,0.01993606435525894
9.96,0.01992933681636606
9.97,0.019922616894492633
9.98,0.019915904575249024
9.99,0.019909199844279607
