t,F6P,F26P,GAP,PYR,LAC,ATP,PCr
0.42,0.20112556853071606,0.001,0.040534822563273946,0.100627080198339,0.5,2.3928122757014703,18.14
0.43,0.2011454072551318,0.001,0.04054230401491948,0.10064159862469119,0.5,2.3926255664088316,18.14
0.44,0.20116496437721332,0.001,0.040550021219273875,0.1006561437225421,0.5,2.3924403181594864,18.14
0.45,0.20118424263074225,0.001,0.04055796958492299,0.1006707179542428,0.5,2.3922565302422414,18.14
0.46,0.20120324480940555,0.001,0.040566144368640505,0.10068532399715104,0.5,2.3920742010367673,18.14
0.47000000000000003,0.20122197361537553,0.001,0.0405745410742025,0.10069996416849465,0.5,2.3918933301497676,18.14
0.48,0.20124043173576264,0.001,0.04058315525102377,0.10071464071576135,0.5,2.391713917336414,18.14
0.49,0.20125862184492563,0.001,0.04059198248807309,0.10072935582547339,0.5,2.3915359624677577,18.14
0.5,0.20127654660447164,0.001,0.040601018413873244,0.1007441116231877,0.5,2.3913594655307264,18.14
0.51,0.2012942086632562,0.001,0.040610258696501006,0.1007589101734958,0.5,2.3911844266281252,18.14
0.52,0.20131161065738315,0.001,0.04061969904358715,0.10077375348002382,0.5,2.3910108459786388,18.14
0.53,0.20132875521020469,0.001,0.04062933520231643,0.10078864348543255,0.5,2.3908387239168287,18.14
0.54,0.20134564494595064,0.001,0.04063916292723077,0.10080358212353549,0.5,2.390668060583326,18.14
0.55,0.2013622824934577,0.001,0.04064917797141915,0.10081857133356015,0.5,2.390498855840058,18.14
0.56,0.2013786704515397,0.001,0.04065937616832521,0.10083361292772311,0.5,2.3903311100574274,18.14
0.5700000000000001,0.20139481140715182,0.001,0.04066975338883704,0.1008487086606905,0.5,2.3901648237014146,18.14
0.58,0.2014107079357882,0.001,0.04068030554034773,0.10086386023109849,0.5,2.389999997324541,18.14
0.59,0.20142636260148203,0.001,0.04069102856675542,0.10087906928155332,0.5,2.389836631565868,18.14
0.6,0.2014417779568055,0.001,0.040701918448463284,0.10089433739863132,0.5,2.3896747271509953,18.14
0.61,0.20145695654286983,0.001,0.040712971202379544,0.1009096661128789,0.5,2.389514284892064,18.14
0.62,0.2014719008893252,0.001,0.04072418288191745,0.10092505689881251,0.5,2.3893553056877543,18.14
0.63,0.20148661348885585,0.001,0.04073554964825888,0.10094051106431894,0.5,2.3891977911076125,18.14
0.64,0.20150109697416432,0.001,0.040747067275841556,0.1009560305181298,0.5,2.38904173933729,18.14
0.65,0.20151535378706778,0.001,0.040758732076939024,0.10097161633489089,0.5,2.3888871527596427,18.14
0.66,0.2015293864280843,0.001,0.040770540204289996,0.10098726983746825,0.5,2.3887340322366377,18.14
0.67,0.20154319738665935,0.001,0.040782487846053005,0.1010029922943822,0.5,2.388582378707883,18.14
0.68,0.20155678914130096,0.001,0.04079457122542894,0.1010187849203932,0.5,2.388432193187531,18.14
0.6900000000000001,0.20157016415971468,0.001,0.04080678660028355,0.10103464887708777,0.5,2.3882834767611896,18.14
0.7000000000000001,0.20158332489893885,0.001,0.040819130262769926,0.10105058527346417,0.5,2.388136230582819,18.14
0.71,0.20159627380547948,0.001,0.04083159853895108,0.10106659516651845,0.5,2.387990455871641,18.14
0.72,0.20160901332789666,0.001,0.04084418774604338,0.10108267963854638,0.5,2.3878461535278257,18.14
0.73,0.20162154591418707,0.001,0.04085689420140681,0.1010988397807715,0.5,2.3877033242136605,18.14
0.74,0.2016338739875995,0.001,0.04086971430494414,0.10111507654408541,0.5,2.38756196909507,18.14
0.75,0.20164599996195665,0.001,0.040882644487032264,0.10113139083320696,0.5,2.387422089373536,18.14
0.76,0.20165792624195203,0.001,0.04089568120759475,0.10114778350826371,0.5,2.387283686278055,18.14
0.77,0.20166965522331154,0.001,0.04090882095563358,0.10116425538554213,0.5,2.387146761061224,18.14
0.78,0.2016811892929553,0.001,0.04092206024876086,0.10118080723823779,0.5,2.387011314995332,18.14
0.79,0.20169253082915956,0.001,0.040935395632730555,0.10119743979720558,0.5,2.3868773493684454,18.14
0.8,0.20170368220171822,0.001,0.04094882368097022,0.10121415375170985,0.5,2.386744865480498,18.14
0.81,0.20171464577210482,0.001,0.04096234099411271,0.10123094975017469,0.5,2.386613864639378,18.14
0.8200000000000001,0.20172542389363426,0.001,0.04097594419952792,0.10124782840093406,0.5,2.3864843481570155,18.14
0.8300000000000001,0.20173601891162446,0.001,0.04098962995085451,0.10126479027298203,0.5,2.386356317345473,18.14
0.84,0.20174643316355834,0.001,0.04100339492753164,0.10128183589672296,0.5,2.386229773513032,18.14
0.85,0.20175666897924538,0.001,0.04101723583433068,0.10129896576472167,0.5,2.3861047179602797,18.14
0.86,0.20176672868098355,0.001,0.04103114940088693,0.10131618033245367,0.5,2.3859811519761998,18.14
0.87,0.20177661458372106,0.001,0.04104513238123139,0.10133348001905541,0.5,2.38585907683426,18.14
0.88,0.201786328987545,0.001,0.04105918156163469,0.10135086521280255,0.5,2.3857384938105812,18.14
0.89,0.20179587416373526,0.001,0.04107329377542232,0.10136833628055388,0.5,2.38561940422063,18.14
0.9,0.20180525239568128,0.001,0.04108746585835566,0.10138589354338749,0.5,2.3855018092980136,18.14
0.91,0.20181446596118277,0.001,0.04110169466751319,0.10140353728835746,0.5,2.385385710241973,18.14
0.92,0.2018235171306458,0.001,0.04111597708295125,0.10142126777045508,0.5,2.385271108219127,18.14
0.93,0.20183240816721332,0.001,0.04113031000726995,0.10143908521337851,0.5,2.385158004359649,18.14
0.9400000000000001,0.20184114132689526,0.001,0.04114469036517909,0.10145698981030235,0.5,2.385046399753451,18.14
0.9500000000000001,0.2018497188586988,0.001,0.04115911510306403,0.10147498172464738,0.5,2.384936295446357,18.14
0.96,0.20185814300475846,0.001,0.0411735811885516,0.10149306109085013,0.5,2.3848276924362857,18.14
0.97,0.2018664160004666,0.001,0.041188085610076,0.10151122801513252,0.5,2.3847205916694274,18.14
0.98,0.2018745400746034,0.001,0.041202625376444736,0.1015294825762715,0.5,2.3846149940364243,18.14
0.99,0.20188251744946717,0.001,0.041217197516404465,0.10154782482636872,0.5,2.384510900368548,18.14
1.0,0.20189035034100467,0.001,0.04123179907820693,0.10156625479162013,0.5,2.384408311433879,18.14
1.01,0.20189804095894112,0.001,0.04124642712917485,0.10158477247308562,0.5,2.3843072279334874,18.14
1.02,0.20190559150691073,0.001,0.041261078755267834,0.10160337784745867,0.5,2.3842076504976077,18.14
1.03,0.20191300418258662,0.001,0.04127575106064828,0.10162207086783599,0.5,2.384109579681822,18.14
1.04,0.2019202811670655,0.001,0.04129044119289721,0.1016408514336307,0.5,2.3840130161411337,18.14
1.05,0.201927424543002,0.001,0.04130514653830366,0.10165971915589035,0.5,2.383917961983609,18.14
1.06,0.20193443644043785,0.001,0.041319864373648076,0.10167867377644232,0.5,2.383824418354472,18.14
1.07,0.20194131900127846,0.001,0.04133459195087388,0.10169771506628307,0.5,2.383732386022546,18.14
1.08,0.20194807435905593,0.001,0.04134932654526902,0.1017168427678639,0.5,2.383641865713608,18.14
1.09,0.20195470463894508,0.001,0.041364065455305,0.10173605659553218,0.5,2.3835528581084637,18.14
1.1,0.20196121195777916,0.001,0.041378806002475746,0.10175535623597251,0.5,2.3834653638410197,18.14
1.11,0.20196759842406578,0.001,0.0413935455311366,0.10177474134864781,0.5,2.3833793834963557,18.14
1.12,0.20197386613800267,0.001,0.041408281408343274,0.10179421156624056,0.5,2.3832949176087976,18.14
1.1300000000000001,0.20198001719149358,0.001,0.041423011023690795,0.10181376649509395,0.5,2.3832119666599905,18.14
1.1400000000000001,0.20198605366816408,0.001,0.04143773178915245,0.10183340571565301,0.5,2.3831305310769695,18.14
1.1500000000000001,0.20199197764337737,0.001,0.04145244113891874,0.10185312878290578,0.5,2.383050611230235,18.14
1.16,0.20199779118425018,0.001,0.041467136529236344,0.10187293522682452,0.5,2.3829722074318247,18.14
1.17,0.20200349634966863,0.001,0.04148181543824705,0.1018928245528068,0.5,2.382895319933384,18.14
1.18,0.2020090951903039,0.001,0.041496475365826714,0.1019127962421167,0.5,2.3828199489242428,18.14
1.19,0.20201458974862832,0.001,0.041511113833424235,0.101932849752326,0.5,2.3827460945294834,18.14
1.2,0.2020199820583977,0.001,0.04152572838489939,0.10195298451690275,0.5,2.382673756815515,18.14
1.21,0.20202527411933602,0.001,0.04154031663380845,0.10197319990515855,0.5,2.382602936144285,18.14
1.22,0.20203046792805,0.001,0.04155487620536868,0.10199349527208339,0.5,2.3825336327369393,18.14
1.23,0.20203556548438378,0.001,0.041569404724423324,0.1020138699689207,0.5,2.3824658465827673,18.14
1.24,0.20204056877912857,0.001,0.04158389983833149,0.10203432332393551,0.5,2.382399577610298,18.14
1.25,0.20204547979400306,0.001,0.041598359216872945,0.10205485464279934,0.5,2.3823348256858683,18.14
1.26,0.20205030050163425,0.001,0.04161278055215298,0.10207546320897518,0.5,2.3822715906121874,18.14
1.27,0.20205503286553808,0.001,0.041627161558507195,0.10209614828410239,0.5,2.3822098721269054,18.14
1.28,0.20205967884010012,0.001,0.04164149997240638,0.10211690910838167,0.5,2.382149669901182,18.14
1.29,0.20206424037055612,0.001,0.0416557935523613,0.10213774490096,0.5,2.382090983538251,18.14
1.3,0.20206871939297277,0.001,0.04167004007882755,0.10215865486031556,0.5,2.382033812571989,18.14
1.31,0.2020731178342284,0.001,0.04168423735411036,0.10217963816464264,0.5,2.3819781564654825,18.14
1.32,0.2020774376119936,0.001,0.04169838320226948,0.10220069397223663,0.5,2.381924014609594,18.14
1.33,0.20208168063471177,0.001,0.04171247546902392,0.10222182142187895,0.5,2.3818713863215315,18.14
1.34,0.20208584880158006,0.001,0.041726512021656885,0.102243019633222,0.5,2.3818202708434124,18.14
1.35,0.20208994400252975,0.001,0.041740490748920514,0.10226428770717398,0.5,2.381770667340834,18.14
1.36,0.2020939681182071,0.001,0.041754409560940745,0.10228562472628402,0.5,2.381722574901438,18.14
1.37,0.2020979230093826,0.001,0.04176826640679112,0.10230702974389062,0.5,2.38167599270832,18.14
1.3800000000000001,0.20210181052039033,0.001,0.041782059268616736,0.10232850178818287,0.5,2.3816309199813928,18.14
1.3900000000000001,0.20210563249781888,0.001,0.04179578613026687,0.10235003988247261,0.5,2.3815873556665026,18.14
1.4000000000000001,0.20210939077839488,0.001,0.04180944499741864,0.10237164303272143,0.5,2.381545298634071,18.14
1.41,0.20211308718887205,0.001,0.041823033897635316,0.10239331022782805,0.5,2.3815047476791777,18.14
1.42,0.2021167235459901,0.001,0.04183655088030731,0.10241504043999014,0.5,2.381465701520489,18.14
1.43,0.20212030165643383,0.001,0.04184999401659328,0.10243683262506634,0.5,2.381428158799183,18.14
1.44,0.20212382331679193,0.001,0.04186336139936108,0.10245868572293809,0.5,2.3813921180778714,18.14
1.45,0.20212729031351623,0.001,0.041876651143128905,0.1024805986578716,0.5,2.381357577839529,18.14
1.46,0.2021307044228805,0.001,0.04188986138400626,0.1025025703388797,0.5,2.3813245364864186,18.14
1.47,0.20213406741093962,0.001,0.041902990279635004,0.10252459966008381,0.5,2.3812929923390143,18.14
1.48,0.2021373810334884,0.001,0.04191603600913045,0.10254668550107579,0.5,2.3812629436349293,18.14
1.49,0.20214064703602078,0.001,0.041928996773022316,0.1025688267272799,0.5,2.3812343885278406,18.14
1.5,0.2021438671536886,0.001,0.04194187079319584,0.10259102219031471,0.5,2.381207325086414,18.14
1.51,0.20214704311126083,0.001,0.04195465631283279,0.10261327072835497,0.5,2.3811817512932296,18.14
1.52,0.20215017662308246,0.001,0.04196735159635248,0.10263557116649351,0.5,2.381157665043709,18.14
1.53,0.20215326938742473,0.001,0.04197995494396014,0.10265792230422346,0.5,2.381135064238679,18.14
1.54,0.20215632307745862,0.001,0.041992464714990116,0.10268032289516538,0.5,2.381113946933321,18.14
1.55,0.20215933936893246,0.001,0.04200487925565656,0.10270277171108234,0.5,2.3810943108733142,18.14
1.56,0.2021623199276263,0.001,0.04201719693156145,0.10272526751352618,0.5,2.381076153702533,18.14
1.57,0.20216526640810384,0.001,0.042029416130778985,0.10274780905142782,0.5,2.381059472982125,18.14
1.58,0.20216818045365,0.001,0.04204153526385321,0.10277039506140932,0.5,2.381044266189797,18.14
1.59,0.20217106369620796,0.001,0.04205355276379558,0.1027930242680959,0.5,2.381030530719106,18.14
1.6,0.20217391775631652,0.001,0.04206546708608259,0.102815695384428,0.5,2.3810182638787434,18.14
1.61,0.20217674424304743,0.001,0.0420772767086533,0.10283840711197328,0.5,2.381007462891827,18.14
1.62,0.20217954475394262,0.001,0.04208898013190702,0.10286115814123875,0.5,2.380998124895186,18.14
1.6300000000000001,0.20218232087495147,0.001,0.04210057587870082,0.10288394715198274,0.5,2.3809902469386506,18.14
1.6400000000000001,0.20218507418036824,0.001,0.04211206249434719,0.10290677281352699,0.5,2.3809838259843388,18.14
1.6500000000000001,0.20218780623276913,0.001,0.04212343854661159,0.10292963378506866,0.5,2.3809788589059466,18.14
1.6600000000000001,0.20219051858294976,0.001,0.04213470262571004,0.10295252871599239,0.5,2.3809753424880333,18.14
1.67,0.20219321276986235,0.001,0.042145853344306775,0.10297545624618237,0.5,2.380973273425312,18.14
1.68,0.20219589032055307,0.001,0.04215688933751176,0.10299841500633436,0.5,2.380972648321935,18.14
1.69,0.2021985527501437,0.001,0.042167809262552466,0.10302140361707512,0.5,2.3809734637241484,18.14
1.7,0.20220120156206806,0.001,0.04217861179657894,0.10304442068124976,0.5,2.380975716344074,18.14
1.71,0.20220383824744922,0.001,0.042189295640766775,0.10306746479925956,0.5,2.3809794026386433,18.14
1.72,0.20220646428518993,0.001,0.04219985951919322,0.10309053456526933,0.5,2.380984518923716,18.14
1.73,0.20220908114198197,0.001,0.04221030217830462,0.10311362856557907,0.5,2.3809910614276535,18.14
1.74,0.20221169027224395,0.001,0.04222062238691185,0.10313674537892821,0.5,2.3809990262908216,18.14
1.75,0.20221429311805877,0.001,0.0422308189361858,0.10315988357679984,0.5,2.3810084095651014,18.14
1.76,0.20221689110911126,0.001,0.0422408906396528,0.10318304172372486,0.5,2.3810192072133938,18.14
1.77,0.20221948566262568,0.001,0.042250836333190094,0.10320621837758626,0.5,2.381031415109129,18.14
1.78,0.2022220781833034,0.001,0.04226065487502128,0.10322941208992328,0.5,2.3810450290357714,18.14
1.79,0.2022246700632604,0.001,0.04227034514571178,0.10325262140623566,0.5,2.381060044686328,18.14
1.8,0.20222726268196484,0.001,0.04227990604816426,0.10327584486628785,0.5,2.3810764576628554,18.14
1.81,0.20222985740617472,0.001,0.042289336507614135,0.1032990810044132,0.5,2.3810942634759664,18.14
1.82,0.20223245558987543,0.001,0.042298635471624976,0.10332232834981821,0.5,2.381113457544338,18.14
1.83,0.20223505857421722,0.001,0.04230780191008399,0.10334558542688667,0.5,2.3811340351942176,18.14
1.84,0.20223766768745294,0.001,0.04231683481519747,0.10336885075548398,0.5,2.381155991658931,18.14
1.85,0.2022402842448755,0.001,0.04232573320148623,0.10339212285126126,0.5,2.3811793220783883,18.14
1.86,0.20224290954875557,0.001,0.04233449610578109,0.10341540022595964,0.5,2.381204021498593,18.14
1.87,0.20224554488827892,0.001,0.04234312258721831,0.10343868138771445,0.5,2.3812300848711465,18.14
1.8800000000000001,0.20224819154262666,0.001,0.04235161172558872,0.1034619648246791,0.5,2.381257507285228,18.14
1.8900000000000001,0.20225085077989421,0.001,0.042359962621866594,0.10348524901073411,0.5,2.3812862838917743,18.14
1.9000000000000001,0.202253523851249,0.001,0.04236817440123361,0.10350853243647504,0.5,2.3813164094753545,18.14
1.9100000000000001,0.20225621199463034,0.001,0.04237624621110295,0.10353181358954354,0.5,2.3813478787320403,18.14
1.92,0.20225891643471777,0.001,0.04238417722109867,0.10355509095476904,0.5,2.381380686271175,18.14
1.93,0.2022616383828731,0.001,0.042391966623048886,0.10357836301444924,0.5,2.381414826615216,18.14
1.94,0.20226437903708233,0.001,0.042399613630978834,0.10360162824863059,0.5,2.3814502941995683,18.14
1.95,0.20226713958189793,0.001,0.042407117481104,0.10362488513538883,0.5,2.381487083372423,18.14
1.96,0.20226992118838064,0.001,0.042414477431823236,0.1036481321511095,0.5,2.3815251883945967,18.14
1.97,0.20227272501404167,0.001,0.04242169276371188,0.10367136777076844,0.5,2.381564603439366,18.14
1.98,0.20227555220278465,0.001,0.04242876277951487,0.10369459046821228,0.5,2.381605322592308,18.14
1.99,0.20227840388484775,0.001,0.042435686804139824,0.103717798716439,0.5,2.3816473398511344,18.14
2.0,0.20228128117674565,0.001,0.042442464184650204,0.10374099098787838,0.5,2.3816906491255323,18.14
2.0100000000000002,0.2022841851812117,0.001,0.04244909429025841,0.10376416575467257,0.5,2.3817352442370003,18.14
2.02,0.20228711698713975,0.001,0.042455576512318884,0.10378732148895652,0.5,2.381781118918685,18.14
2.0300000000000002,0.20229007766952647,0.001,0.04246191026432123,0.10381045666313857,0.5,2.3818282668152193,18.14
2.04,0.20229306828941318,0.001,0.04246809498188334,0.1038335697501809,0.5,2.381876681482562,18.14
2.05,0.20229608989382797,0.001,0.04247413012274451,0.10385665922388009,0.5,2.381926356387831,18.14
2.06,0.20229914351752434,0.001,0.04248001516468507,0.10387972355580653,0.5,2.3819772849452967,18.14
2.07,0.2023022301977715,0.001,0.04248574958838327,0.10390276118797244,0.5,2.382029460815007,18.14
2.08,0.20230535094790725,0.001,0.042491332907863985,0.10392577058218694,0.5,2.3820828773716007,18.14
2.09,0.20230850676351864,0.001,0.042496764663291824,0.10394875020873497,0.5,2.382137527829683,18.14
2.1,0.20231169862631418,0.001,0.04250204441642834,0.10397169853934876,0.5,2.3821934053227514,18.14
2.11,0.2023149275040802,0.001,0.04250717175060894,0.10399461404746226,0.5,2.382250502903318,18.14
2.12,0.2023181943506368,0.001,0.0425121462707197,0.1040174952084654,0.5,2.382308813543028,18.14
2.13,0.20232150010579392,0.001,0.04251696760317428,0.10404034049995849,0.5,2.382368330132782,18.14
2.14,0.2023248456953076,0.001,0.04252163539589079,0.10406314840200652,0.5,2.382429045482855,18.14
2.15,0.20232823203083602,0.001,0.04252614931826866,0.10408591739739352,0.5,2.382490952323019,18.14
2.16,0.20233166000989564,0.001,0.04253050906116552,0.1041086459718769,0.5,2.382554043302662,18.14
2.17,0.20233513051581722,0.001,0.04253471433687405,0.10413133261444177,0.5,2.38261831099091,18.14
2.18,0.20233864441770213,0.001,0.0425387648790989,0.10415397581755531,0.5,2.3826837478767455,18.14
2.19,0.20234220257037827,0.001,0.04254266044293351,0.10417657407742109,0.5,2.3827503463691317,18.14
2.2,0.20234580581435627,0.001,0.042546400804837035,0.10419912589423344,0.5,2.38281809879713,18.14
2.21,0.2023494549757856,0.001,0.042549985762611174,0.10422162977243173,0.5,2.382886997410021,18.14
2.22,0.20235315086641073,0.001,0.04255341513537708,0.10424408422095477,0.5,2.3829570343774273,18.14
2.23,0.20235689428352716,0.001,0.04255668876355221,0.1042664877534951,0.5,2.383028201789432,18.14
2.24,0.2023606860099376,0.001,0.042559806508827215,0.10428883888875343,0.5,2.3831004916567005,18.14
2.25,0.20236452682798745,0.001,0.042562768233987164,0.10431113613451616,0.5,2.3831738960741387,18.14
2.2600000000000002,0.20236841751781026,0.001,0.042565573805337556,0.10433337798987555,0.5,2.383248407201142,18.14
2.27,0.20237235882640814,0.001,0.04256822313688155,0.10435556298095852,0.5,2.383324016903086,18.14
2.2800000000000002,0.20237635148650415,0.001,0.04257071616324564,0.1043776896394702,0.5,2.383400716970931,18.14
2.29,0.2023803962167753,0.001,0.04257305283926025,0.10439975650263007,0.5,2.383478499124562,18.14
2.3000000000000003,0.2023844937218304,0.001,0.04257523313990543,0.10442176211340144,0.5,2.3835573550131586,18.14
2.31,0.20238864469218784,0.001,0.04257725706025668,0.10444370502072074,0.5,2.3836372762155698,18.14
2.32,0.20239284980425348,0.001,0.04257912461543067,0.10446558377972691,0.5,2.383718254240688,18.14
2.33,0.2023971097202986,0.001,0.04258083584053103,0.10448739695199079,0.5,2.383800280527819,18.14
2.34,0.20240142508843745,0.001,0.042582390790594116,0.1045091431057445,0.5,2.3838833464470586,18.14
2.35,0.20240579654260546,0.001,0.042583789540534746,0.10453082081611077,0.5,2.383967443299663,18.14
2.36,0.20241022470253686,0.001,0.04258503218509201,0.10455242866533236,0.5,2.384052562318423,18.14
2.37,0.20241471017374257,0.001,0.042586118838774986,0.10457396524300139,0.5,2.384138694668037,18.14
2.38,0.20241925354748808,0.001,0.042587049635808547,0.10459542914628876,0.5,2.3842258314454843,18.14
2.39,0.20242385540077126,0.001,0.042587824730079084,0.10461681898017347,0.5,2.384313963680398,18.14
2.4,0.2024285162963002,0.001,0.042588444295080304,0.10463813335767203,0.5,2.3844030823354365,18.14
2.41,0.20243323678247116,0.001,0.042588908523858986,0.10465937090006779,0.5,2.38449317830666,18.14
2.42,0.20243801739334627,0.001,0.042589217628960736,0.1046805302371404,0.5,2.3845842424239008,18.14
2.43,0.20244285865127,0.001,0.042589371838844085,0.10470161000401522,0.5,2.384676265474812,18.14
2.44,0.20244776109384538,0.001,0.04258937136169014,0.1047226088068104,0.5,2.3847692384474977,18.14
2.45,0.20245272522829882,0.001,0.04258921644639943,0.10474352528129233,0.5,2.3848631521216,18.14
2.46,0.2024577515403536,0.001,0.04258890737063135,0.10476435808171061,0.5,2.384957997148494,18.14
2.47,0.2024628405020434,0.001,0.04258844443026201,0.10478510587099055,0.5,2.3850537641219707,18.14
2.48,0.20246799257171538,0.001,0.042587827939296524,0.10480576732093035,0.5,2.3851504435788344,18.14
2.49,0.20247320819403278,0.001,0.042587058229781205,0.10482634111239844,0.5,2.3852480259994993,18.14
2.5,0.2024784877999781,0.001,0.042586135651715776,0.10484682593553074,0.5,2.3853465018085895,18.14
2.5100000000000002,0.2024838318068559,0.001,0.0425850605729656,0.1048672204899279,0.5,2.3854458613755365,18.14
2.52,0.20248924061829568,0.001,0.042583833379173916,0.10488752348485261,0.5,2.3855460950151754,18.14
2.5300000000000002,0.20249471462425483,0.001,0.04258245447367402,0.10490773363942685,0.5,2.3856471929883454,18.14
2.54,0.20250025420102158,0.001,0.042580924277401545,0.10492784968282914,0.5,2.385749145502486,18.14
2.5500000000000003,0.20250585971121776,0.001,0.04257924322880662,0.10494787035449187,0.5,2.385851942712236,18.14
2.56,0.20251153150380194,0.001,0.04257741178376613,0.1049677944042985,0.5,2.3859555747200294,18.14
2.57,0.20251726991407207,0.001,0.04257543041549593,0.1049876205927809,0.5,2.386060031576697,18.14
2.58,0.2025230752636686,0.001,0.042573299614463045,0.10500734769131656,0.5,2.38616530328206,18.14
2.59,0.2025289478605773,0.001,0.04257101988829793,0.1050269744823259,0.5,2.3862713797855317,18.14
2.6,0.20253488799913216,0.001,0.04256859176170665,0.10504649975946952,0.5,2.386378250986714,18.14
2.61,0.2025408959600183,0.001,0.04256601577638314,0.10506592232784548,0.5,2.386485906735994,18.14
2.62,0.2025469720260865,0.001,0.04256329246981332,0.10508524098352671,0.5,2.3865943369458558,18.14
2.63,0.20255311648398688,0.001,0.04256042237301018,0.1051044545116273,0.5,2.386703531602897,18.14
2.64,0.20255932958337594,0.001,0.04255740606488753,0.10512356173980494,0.5,2.3868134804827763,18.14
2.65,0.20256561156053884,0.001,0.04255424414064107,0.10514256150759661,0.5,2.38692417331619,18.14
2.66,0.2025719626389407,0.001,0.042550937210928355,0.10516145266589903,0.5,2.387035599793314,18.14
2.67,0.2025783830292562,0.001,0.0425474859017455,0.10518023407713127,0.5,2.3871477495645856,18.14
