t,V,Nai,m,h,j,Cai,Ki,d,f,b,g,xr,xs1,xs2,zdv,ydv,Ca_JSR,Ca_NSR,APtrack,APtrack2,APtrack3,Cainfluxtrack,OVRLDtrack,OVRLDtrack2,OVRLDtrack3
0.1,-88.49414291594117,14.1776059138205,0.0008609948146568891,0.9928194021131096,0.9951165832231043,0.00034200675101295804,138.3794895689257,3.51496604852647e-06,0.9952679471939886,0.0010298846920501225,0.9342495033179591,0.0007481884945452242,0.042122363064082166,0.08864359057354325,0.011942097436176947,0.9750073620267268,0.8206991305247181,2.7872104969502423,3.563114841736878e-87,1.9696725340890814e-86,0.01922271766775428,1.579163404105344e-87,2e-323,-2.5e-323,2.2622366318709698e-282
0.11,-88.49353020081901,14.177606904760534,0.000861082151200457,0.9928206821844437,0.9951167689815151,0.00034199842944915716,138.37948952523865,3.513017828305534e-06,0.9952688408762251,0.0010298636064223611,0.9342561693560579,0.0007480019061431384,0.042119430860181925,0.08864194991369415,0.011938603392715595,0.9750110951476278,0.8207261348682238,2.7872052562758705,3.5453436764553744e-87,1.9598487204573344e-86,0.019220795492095467,1.571287269008004e-87,2e-323,-2.5e-323,2.2620104195183037e-282
0.12,-88.49291981490344,14.177607895620781,0.0008611730821441001,0.9928219515946421,0.995116954101218,0.000341990108490874,138.37948948144773,3.511131760258006e-06,0.9952697343701696,0.0010298426005595853,0.9342628346142688,0.0007478153797885737,0.042116498926419915,0.08864030930497138,0.011935298519483953,0.9750148277085607,0.8207531394463837,2.7872000155343972,3.527661195647528e-87,1.95007393117078e-86,0.01921887350864679,1.563450438643049e-87,2e-323,-2.5e-323,2.2617842297859988e-282
0.13,-88.49231174632067,14.177608886401444,0.0008612622522529167,0.9928232104408624,0.9951171385855354,0.0003419817881378017,138.3794894375536,3.509305447211191e-06,0.9952706276759241,0.0010298216740408479,0.9342694990928749,0.0007476289154237949,0.04211356726253974,0.08863866874727054,0.011932170164373533,0.9750185597096536,0.8207801442591698,2.7871947747258465,3.510066777796911e-87,1.940347822658164e-86,0.019216951717381203,1.5556526375559842e-87,2e-323,-2.5e-323,2.261558062670872e-282
0.14,-88.49170598815245,14.177609877102645,0.0008613496205993203,0.9928244587795912,0.9951173224364053,0.00034197346838975957,138.37948939355653,3.507537531799209e-06,0.9952715207935481,0.0010298008266206957,0.9342761627920417,0.000747442513015083,0.04211063586839184,0.08863702824053081,0.011929211345311054,0.9750222911509814,0.820807149306565,2.78718953385023,3.492560061131382e-87,1.9306701949336076e-86,0.01921503011828286,1.5478937054103206e-87,2e-323,-2.5e-323,2.2613319181710583e-282
0.15,-88.49110253447485,14.17761086772449,0.0008614366727285012,0.992825696659146,0.9951175056554872,0.00034196514924659193,138.37948934945675,3.505826867711742e-06,0.9952724137230927,0.001029780058088874,0.9342828257119108,0.0007472561725335332,0.04210770474384808,0.08863538778470002,0.011926416240648725,0.9750260220326087,0.8208341545885548,2.78718429290756,3.4751407360189835e-87,1.9210408768340726e-86,0.01921310871133817,1.540173504977964e-87,2e-323,-2.5e-323,2.261105796284958e-282
0.16,-88.49050137167441,14.17761185826721,0.0008615238544536539,0.9928269241903597,0.9951176882465975,0.0003419568307079382,138.379489305255,3.5041708816633128e-06,0.9952733064646758,0.0010297593679619008,0.9342894878528089,0.000747069893912595,0.04210477388861377,0.08863374737965833,0.011923772056928055,0.9750297523546839,0.8208611601051061,2.787179051897862,3.457808091486142e-87,1.911459475336829e-86,0.019211187496515746,1.5324917211572416e-87,2e-323,-2.5e-323,2.260879697008877e-282
0.17,-88.48990249925367,14.177612848730822,0.0008616105416145013,0.9928281413771164,0.9951178702098774,0.0003419485127737826,138.37948926095123,3.502569527500422e-06,0.995274199018302,0.0010297387562218398,0.9342961492147487,0.0007468836771497359,0.04210184330267793,0.08863210702540128,0.011921278777703884,0.9750334821172131,0.8208881658562176,2.787173810821138,3.440562101998643e-87,1.9019259763266887e-86,0.01920926647381434,1.524848342631455e-87,2e-323,-2.5e-323,2.2606536203426694e-282
0.18,-88.48930590673767,14.177613839115505,0.0008616971104332393,0.992829348304635,0.9951180515482645,0.0003419401954438468,138.37948921654598,3.501020842879273e-06,0.9952750913840618,0.0010297182224965724,0.934302809797982,0.0007466975221937105,0.04209891298581374,0.08863046672183665,0.01191892672423537,0.9750372113203106,0.8209151718418637,2.787168569677407,3.4234022206600067e-87,1.8924400774819395e-86,0.019207345643209767,1.5172431270174792e-87,2e-323,-2.5e-323,2.2604275662834882e-282
0.19,-88.4887115855601,14.177614829421406,0.0008617832748378456,0.9928305450421154,0.9951182322641654,0.00034193187871789577,138.37948917203963,3.499523366853034e-06,0.9952759835620301,0.0010296977664810956,0.9343094696027163,0.0007465114290023042,0.04209598293783506,0.08862882646888881,0.011916709313089548,0.9750409399640716,0.8209421780620231,2.787163328466686,3.4063280016980955e-87,1.8830015323819153e-86,0.019205425004681934,1.5096758767502416e-87,2e-323,-2.5e-323,2.2602015348289693e-282
0.2,-88.48811952555441,14.177615819648707,0.0008618692274745607,0.992831731672097,0.995118412360433,0.0003419235625956567,138.3794891274327,3.4980752439922268e-06,0.9952768755522952,0.0010296773878140084,0.9343161286291968,0.0007463253975256752,0.042093053158521535,0.08862718626646818,0.011914617601602333,0.9750446680486077,0.8209691845166707,2.7871580871889945,3.3893389148278185e-87,1.8736100478875996e-86,0.019203504558207254,1.5021463568087426e-87,2e-323,-2.5e-323,2.259975525976337e-282
0.21,-88.48752971937844,14.177616809797536,0.000861954934699128,0.992832908253562,0.9951185918391334,0.00034191524707692374,138.37948908272546,3.496675309972088e-06,0.9952777673549216,0.001029657086233439,0.9343227868776026,0.0007461394277274429,0.04209012364771325,0.08862554611450985,0.011912646711806113,0.9750483955740011,0.820996191205788,2.7871528458443473,3.372434578950807e-87,1.8642654133296696e-86,0.019201584303768303,1.4946543982911583e-87,2e-323,-2.5e-323,2.25974953972354e-282
0.22,-88.48694215791735,14.177617799868049,0.000862040413097713,0.9928340748602253,0.9951187707028271,0.00034190693216144813,138.3794890379184,3.4953219811569986e-06,0.9952786589699888,0.0010296368614149797,0.9343294443481546,0.0007459535195627456,0.04208719440521229,0.08862390601293339,0.011910789341961006,0.9750521225403529,0.8210231981293525,2.7871476044327617,3.3556145194971926e-87,1.854967366368214e-86,0.01919966424134375,1.487199790869334e-87,2e-323,-2.5e-323,2.2595235760680686e-282
0.23,-88.48635683370334,14.177618789860379,0.0008621254810911277,0.9928352315518596,0.9951189489536175,0.0003418986178490176,138.37948899301188,3.4940141281132385e-06,0.995279550397563,0.0010296167130920133,0.9343361010410359,0.0007457676729944493,0.042084265430855756,0.08862226596167273,0.011909040977171267,0.9750558489477473,0.8210502052873453,2.787142362954253,3.3388783495387558e-87,1.845715693111196e-86,0.01919774437091573,1.4797823630576702e-87,2e-323,-2.5e-323,2.2592976350078207e-282
0.24,-88.48577373843244,14.177619779774673,0.0008622101736267799,0.992836378395217,0.9951191265938413,0.0003418903041394002,138.37948894800624,3.492750413620786e-06,0.9952804416377171,0.0010295966409684689,0.9343427569564493,0.0007455818879814391,0.04208133672446287,0.08862062596065451,0.011907395862654298,0.9750595747962775,0.8210772126797455,2.7871371214088376,3.3222256379655094e-87,1.8365101552431153e-86,0.019195824692464565,1.4724019237893214e-87,2e-323,-2.5e-323,2.259071716540479e-282
0.25,-88.48519286439681,14.177620769611064,0.0008622945922696327,0.9928375154517022,0.995119303625672,0.00034188199103237323,138.3794889029019,3.4915297374825696e-06,0.9952813326905195,0.001029576644768829,0.9343494120945849,0.0007453961644852185,0.04207840828586517,0.0886189860098104,0.011905849828394762,0.9750633000860309,0.8211042203065333,2.7871318797965308,3.3056559863347765e-87,1.827350532506799e-86,0.019193905205971626,1.4650582964755092e-87,2e-323,-2.5e-323,2.2588458206638517e-282
0.26,-88.48461420338225,14.177621759369696,0.0008623786722110078,0.9928386427874466,0.9951194800514199,0.0003418736785277086,138.37948885769922,3.4903507540105332e-06,0.9952822235560423,0.0010295567242003389,0.9343560664556428,0.000745210502465176,0.04207548011488394,0.08861734610906785,0.01190439701007573,0.9750670248170997,0.821131228167688,2.787126638117348,3.2891689678749727e-87,1.818236588984994e-86,0.019191985911417506,1.4577512919721573e-87,2e-323,-2.5e-323,2.2586199473756554e-282
0.27,-88.484037747557,14.177622749050707,0.0008624624297100612,0.9928397604645751,0.9951196558732958,0.00034186536662517695,138.37948881239856,3.489212402651988e-06,0.9952831142343554,0.0010295368789827585,0.9343627200398174,0.000745024901882042,0.042072552211347744,0.08861570625835742,0.011903033580690853,0.9750707489895737,0.8211582362631896,2.787121396371306,3.272764178598559e-87,1.8091681013553556e-86,0.019190066808783116,1.4504807312330192e-87,2e-323,-2.5e-323,2.258394096673644e-282
0.28,-88.48346348900313,14.177623738654237,0.0008625458707915612,0.9928408685461937,0.9951198310935323,0.0003418570553245503,138.37948876700034,3.4881135406614613e-06,0.9952840047255294,0.0010295171088331196,0.9343693728473038,0.0007448393626962905,0.042069624575083585,0.08861406645760898,0.011901755117835656,0.9750744726035431,0.8211852445930177,2.78711615455842,3.2564412091351864e-87,1.8001448433199484e-86,0.019188147898049346,1.4432464328262011e-87,2e-323,-2.5e-323,2.2581682685555675e-282
0.29,-88.48289141973046,14.177624728180424,0.0008626289918990797,0.9928419670962149,0.9951200057143803,0.00034184874462560137,138.37948872150488,3.4870529593354875e-06,0.9952848950296346,0.0010294974134661483,0.9343760248782983,0.0007446538848681715,0.042066697205917145,0.08861242670675182,0.011900556717086975,0.9750781956590981,0.821212253157152,2.7871109126787066,3.2401996456555753e-87,1.7911665861159626e-86,0.01918622917919706,1.4360482133436224e-87,2e-323,-2.5e-323,2.257942463019174e-282
0.3,-88.48232153203642,14.177625717629406,0.0008627118068897996,0.992843056174993,0.99512017973802,0.00034184043452809644,138.37948867591257,3.4860297744554674e-06,0.9952857851467408,0.0010294777926054142,0.9343826761329947,0.0007444684683586339,0.04206377010367903,0.08861078700571744,0.011899435753592336,0.9750819181563295,0.8212392619555721,2.787105670732181,3.2240390932398466e-87,1.7822331114336108e-86,0.019184310652207014,1.4288858977578006e-87,2e-323,-2.5e-323,2.2577166800621994e-282
0.31,-88.48175381795294,14.17762670700132,0.0008627943165578205,0.9928441358462179,0.9951203531666966,0.0003418321250318082,138.37948863022382,3.4850427932326963e-06,0.9952866750769187,0.0010294582459663714,0.934389326611589,0.0007442831131280092,0.042060843268195355,0.08860914735443531,0.01189838744552676,0.9750856400953273,0.8212662709882577,2.7871004287188588,3.2079591393422056e-87,1.7733441912195874e-86,0.019182392317060093,1.4217593032294926e-87,2e-323,-2.5e-323,2.257490919682394e-282
0.32,-88.48118826971498,14.177627696296305,0.00086287652093028,0.9928452061710575,0.9951205260026051,0.000341823816136505,138.37948858443897,3.4840910445673176e-06,0.9952875648202381,0.0010294387732707464,0.9343959763142752,0.0007440978191371225,0.042057916699295705,0.08860750775283648,0.011897408508383087,0.975089361476182,0.8212932802551883,2.7870951866387563,3.1919593848316623e-87,1.764499604836224e-86,0.019180474173737114,1.4146682528648617e-87,2e-323,-2.5e-323,2.257265181877499e-282
0.33,-88.48062487955389,14.177628685514495,0.00086295842017305,0.9928462672107249,0.9951206982479414,0.0003418155078419554,138.3794885385584,3.483173553558538e-06,0.9952884543767688,0.0010294193742401534,0.9344026252412477,0.000743912586346789,0.04205499039680962,0.08860586820085195,0.011896495632629511,0.9750930822989838,0.8213202897563437,2.78708994449189,3.1760394303379246e-87,1.7556991315135684e-86,0.01917855622221889,1.4076125696640144e-87,2e-323,-2.5e-323,2.257039466645258e-282
0.34,-88.48006363966209,14.17762967465603,0.00086304001593817,0.9928473190269125,0.9951208699049111,0.0003418072001479287,138.37948849258245,3.482289304588576e-06,0.9952893437465811,0.001029400048594995,0.9344092733927009,0.0007437274147177275,0.04205206436056595,0.08860422869841245,0.01189564524066125,0.9750968025638233,0.8213472994917036,2.7870847022782748,3.160198873927236e-87,1.7469425490645972e-86,0.019176638462486236,1.400592075490935e-87,2e-323,-2.5e-323,2.256813773983413e-282
0.35000000000000003,-88.4795045424735,14.177630663721041,0.0008631213083985247,0.9928483616784597,0.9951210409756581,0.00034179889305419183,138.37948844651154,3.4814374875186933e-06,0.9952902329297437,0.0010293807960634121,0.9344159207688268,0.0007435423042113402,0.04204913859039792,0.0886025892454506,0.011894854969792227,0.9751005222707904,0.8213743094612475,2.787079459997927,3.1444373292477986e-87,1.7382296439159174e-86,0.019174720894519996,1.3936065991154933e-87,2e-323,-2.5e-323,2.256588103889708e-282
0.36,-88.47894758022649,14.177631652709668,0.0008632022987374457,0.992849395226513,0.9951212114623765,0.0003417905865605135,138.37948840034596,3.4806171269549867e-06,0.9952911219263266,0.0010293616163672746,0.9344225673698195,0.0007433572547884735,0.04204621308613521,0.08860094984189748,0.011894121484349816,0.9751042414199752,0.821401319664955,2.7870742176508627,3.128754397337412e-87,1.729560195523168e-86,0.019172803518300984,1.38665596371866e-87,2e-323,-2.5e-323,2.2563624563618876e-282
0.37,-88.4783927451874,14.177632641622044,0.0008632829870728883,0.9928504197318747,0.9951213813672531,0.000341782280666662,138.37948835408616,3.4798272767752833e-06,0.9952920107363997,0.0010293425092293227,0.934429213195873,0.0007431722664100439,0.04204328784760798,0.0885993104876844,0.011893441641311304,0.9751079600114684,0.8214283301028058,2.7870689752370974,3.1131496810781056e-87,1.720933984361468e-86,0.019170886333810023,1.3797399932987642e-87,2e-323,-2.5e-323,2.2561368313976932e-282
0.38,-88.47784002970674,14.177633630458304,0.0008633633719365149,0.9928514352543353,0.9951215506924537,0.00034177397537240445,138.37948830773243,3.4790670689446986e-06,0.9952928993600323,0.0010293234743749607,0.9344358582471801,0.0007429873390371951,0.0420403628746479,0.08859767118274327,0.011892812782814555,0.97511167804536,0.8214553407747796,2.7870637327566468,3.0976227888234576e-87,1.712350793930583e-86,0.019168969341027922,1.372858514279111e-87,2e-323,-2.5e-323,2.2559112289948666e-282
0.39,-88.47728942619199,14.177634619218583,0.0008634434558715401,0.9928524418530599,0.9951217194401286,0.0003417656706775086,138.3794882612852,3.4783356600044672e-06,0.9952937877972934,0.0010293045115315352,0.934442502523933,0.0007428024726312654,0.04203743816708775,0.08859603192700657,0.011892232301564649,0.9751153955217403,0.8214823516808558,2.7870584902095272,3.082173332505349e-87,1.703810409708346e-86,0.019167052539935513,1.366011354668901e-87,2e-323,-2.5e-323,2.2556856491511527e-282
0.4,-88.47674092711364,14.177635607903012,0.0008635232471459267,0.9928534395865382,0.9951218876124108,0.0003417573665817433,138.37948821474475,3.4776322263148038e-06,0.9952946760482521,0.0010292856204285703,0.9344491460263231,0.00074261766715382,0.04203451372476153,0.08859439272040726,0.011891697574645033,0.9751191124406988,0.8215093628210143,2.7870532475957543,3.066800927969346e-87,1.6953126193360575e-86,0.019165135930513697,1.359198344211869e-87,2e-323,-2.5e-323,2.2554600918643028e-282
0.41000000000000003,-88.47619452493403,14.177636596511725,0.0008636027391730944,0.9928544285131756,0.9951220552114385,0.00034174906308487323,138.3794881681115,3.4769560211987266e-06,0.9952955641129774,0.0010292668007949293,0.9344557887545423,0.0007424329225662761,0.04203158954750284,0.08859275356287816,0.011891206758592704,0.975122828802326,0.8215363741952346,2.7870480049153437,3.05150519094601e-87,1.6868572103914417e-86,0.019163219512743242,1.3524193126007808e-87,2e-323,-2.5e-323,2.2552345571320537e-282
0.42,-88.47565021217659,14.177637585044854,0.0008636819305465408,0.9928554086907181,0.9951222222393331,0.00034174076018666426,138.3794881213858,3.4763063193106534e-06,0.9952964519915378,0.0010292480523615781,0.9344624307087819,0.0007422482388302676,0.04202866563514648,0.08859111445435261,0.011890758015366206,0.975126544606712,0.8215633858034963,2.787042762168311,3.0362857409729584e-87,1.678443972556747e-86,0.01916130328660496,1.3456740912156797e-87,2e-323,-2.5e-323,2.255009044952148e-282
0.43,-88.4751079814058,14.177638573502533,0.0008637608192472149,0.992856380176418,0.9951223886982056,0.0003417324578868815,138.37948807456797,3.4756824327211565e-06,0.9952973396840022,0.0010292293748607867,0.9344690718892324,0.0007420636159075393,0.04202574198752795,0.08858947539476426,0.011890349736142147,0.9751302598539467,0.8215903976457789,2.7870375193546724,3.021142200260879e-87,1.6700726969918812e-86,0.019159387252079663,1.3389625126213063e-87,2e-323,-2.5e-323,2.2547835553223268e-282
0.44,-88.47456782504587,14.17763956188489,0.0008638394196742386,0.9928573430293832,0.9951225545901984,0.00034172415618529767,138.3794880276584,3.4750834260948327e-06,0.9952982271904395,0.0010292107680209266,0.9344757122960855,0.0007418790537595909,0.04202281860448065,0.08858783638404581,0.011889978313048517,0.9751339745441199,0.8216174097220623,2.7870322764744437,3.006074181647247e-87,1.6617431696752857e-86,0.019157471409148284,1.332284405228218e-87,2e-323,-2.5e-323,2.2545580882403467e-282
0.45,-88.47402973576312,14.17764055019206,0.0008639177267311215,0.9928582973056245,0.9951227199173972,0.00034171585508167607,138.37948798065742,3.474508717313176e-06,0.9952991145109176,0.001029192231577441,0.9344823519295308,0.0007416945523484285,0.04201989548584188,0.08858619742213171,0.011889642838054972,0.9751376886773214,0.821644422032326,2.787027033527641,2.9910813139990977e-87,1.653455185446465e-86,0.019155555757791615,1.325639604551232e-87,2e-323,-2.5e-323,2.254332643703947e-282
0.46,-88.47349370620336,14.177641538424167,0.0008639957404983016,0.9928592430614573,0.9951228846818917,0.00034170755457578223,138.3794879335654,3.473957664850496e-06,0.9953000016455049,0.0010291737652653084,0.9344889907897581,0.000741510111636048,0.04201697263144869,0.08858455850895629,0.011889341874865171,0.9751414022536413,0.8216714345765496,2.7870217905142796,2.9761632247614843e-87,1.6452085383588587e-86,0.019153640297990486,1.3190279454749466e-87,2e-323,-2.5e-323,2.2541072217108717e-282
0.47000000000000003,-88.47295972903899,14.177642526581346,0.0008640734617943289,0.9928601803528908,0.9951230488857641,0.00034169925466738185,138.3794878863827,3.4734296420087797e-06,0.9953008885942697,0.0010291553688203988,0.9344956288769569,0.0007413257315845286,0.04201405004113864,0.08858291964445411,0.011889074039683029,0.9751451152731694,0.8216984473547126,2.787016547434375,2.9613195430971705e-87,1.6370030234154476e-86,0.01915172502972573,1.3124492636452451e-87,2e-323,-2.5e-323,2.2538818222588653e-282
0.48,-88.47242779690056,14.177643514663723,0.0008641508922238309,0.9928611092364691,0.995123212531106,0.0003416909553562432,138.37948783910963,3.4729239404022516e-06,0.9953017753572799,0.0010291370419774485,0.9345022661913168,0.0007411414121558683,0.042011127714748644,0.08858128082855943,0.01188883727465548,0.9751488277359954,0.8217254603667947,2.787011304287944,2.9465498954730213e-87,1.628838434128934e-86,0.019149809952978214,1.3059033935131954e-87,2e-323,-2.5e-323,2.2536564453456754e-282
0.49,-88.47189790243455,14.17764450267143,0.0008642280335622018,0.9928620297685571,0.9951233756200046,0.00034168265664213476,138.37948779174658,3.4724398523697664e-06,0.9953026619346038,0.001029118784471764,0.9345089027330272,0.0007409571533121199,0.042008205652115965,0.08857964206120666,0.011888629471125572,0.975152539642209,0.8217524736127757,2.7870060610750014,2.9318539093954105e-87,1.6207145645866563e-86,0.019147895067728803,1.2993901699905734e-87,2e-323,-2.5e-323,2.2534310909690503e-282
0.5,-88.47137003842383,14.177645490604597,0.000864304886474368,0.9928629420038527,0.9951235381545142,0.0003416743585248215,138.37948774429387,3.471976842578976e-06,0.9953035483263091,0.0010291005960427642,0.9345155385022764,0.0007407729550156731,0.04200528385308015,0.08857800334233126,0.011888449767408361,0.9751562509919,0.8217794870926352,2.7870008177955636,2.9172312211883125e-87,1.612631213750277e-86,0.01914598037395833,1.2929094318970924e-87,2e-323,-2.5e-323,2.2532057591267355e-282
0.51,-88.47084419763101,14.17764647846335,0.0008643814521815317,0.9928638459973221,0.9951237001366926,0.0003416660610040698,138.37948769675185,3.4715343247884807e-06,0.9953044345324633,0.0010290824764293718,0.9345221734992528,0.0007405888172288872,0.042002362317480474,0.08857636467186852,0.011888296860529442,0.975159961785158,0.8218065008063524,2.7869955744496457,2.9026814658748725e-87,1.6045881798623686e-86,0.01914406587164765,1.2864610174759418e-87,2e-323,-2.5e-323,2.252980449816477e-282
0.52,-88.47032037284428,14.177647466247816,0.0008644577318379582,0.9928647418036313,0.9951238615685915,0.0003416577640796463,138.37948764912088,3.471111726384177e-06,0.9953053205531341,0.001029064425371367,0.9345288077241443,0.0007404047399141983,0.041999441045156696,0.08857472604975397,0.011888169494980777,0.9751636720220727,0.8218335147539074,2.786990331037264,2.88820428015279e-87,1.596585262091188e-86,0.01914215156077763,1.2800447657124694e-87,2e-323,-2.5e-323,2.2527551630360222e-282
0.53,-88.46979855682099,14.177648453958124,0.0008645337249813094,0.9928656294778205,0.9951240224522682,0.0003416494677513206,138.37948760140125,3.470708393641106e-06,0.9953062063883894,0.001029046442607791,0.9345354411771392,0.0007402207230339754,0.041996520035948136,0.08857308747592293,0.01188806575730704,0.9751673817027335,0.8218605289352797,2.7869850875584343,2.873799298902045e-87,1.588622258600167e-86,0.019140237441329113,1.2736605147864141e-87,2e-323,-2.5e-323,2.2525298987831183e-282
0.54,-88.46927874242397,14.177649441594399,0.000864609433272687,0.9928665090736764,0.9951241827897551,0.00034164117201885847,138.37948755359338,3.4703238203693666e-06,0.9953070920382961,0.0010290285278808007,0.9345420738584246,0.0007400367665508673,0.0419935992896959,0.08857144895031153,0.0118879847785871,0.9751710908272303,0.8218875433504488,2.786979844013172,2.8594661636133292e-87,1.5806989712071048e-86,0.019138323513282967,1.2673081058073656e-87,2e-323,-2.5e-323,2.252304657055513e-282
0.55,-88.46876092251516,14.177650429156769,0.0008646848575786656,0.9928673806450016,0.995124342583084,0.0003416328768820271,138.37948750569757,3.469957469525471e-06,0.9953079775029218,0.0010290106809326617,0.9345487057681878,0.0007398528704275319,0.04199067880624114,0.08856981047285592,0.011887925406164656,0.9751747993956524,0.8219145579993943,2.7869746004014933,2.845204515812217e-87,1.5728152017490849e-86,0.019136409776620057,1.260987379900373e-87,2e-323,-2.5e-323,2.252079437850954e-282
0.56,-88.46824508998351,14.177651416645359,0.0008647599987381595,0.9928682442452819,0.9951245018342794,0.0003416245823405938,138.37948745771416,3.469608820094383e-06,0.9953088627823334,0.0010289929015065383,0.9345553369066156,0.0007396690346267072,0.041987758585425514,0.08856817204349242,0.011887886552728615,0.9751785074080894,0.821941572882096,2.7869693567234135,2.8310139987873483e-87,1.5649707530378043e-86,0.019134496231321248,1.2546981789718723e-87,2e-323,-2.5e-323,2.25185424116719e-282
0.5700000000000001,-88.46773123774493,14.177652404060296,0.0008648348580909296,0.9928690999276847,0.9951246605453578,0.00034161628839432707,138.3794874096435,3.469277339727439e-06,0.9953097478765982,0.0010289751893466149,0.9345619672738946,0.0007394852591112119,0.04198483862709123,0.08856653366215768,0.011887867006054287,0.9751822148646306,0.8219685879985333,2.7869641129789477,2.8168942577049445e-87,1.5571654289228781e-86,0.0191325828773674,1.248440345760438e-87,2e-323,-2.5e-323,2.251629067001968e-282
