t,Vv,Vm,H
0.55,-18.63942639888309,0.9864283690396369,15.096308486441941
0.56,-18.636680335547346,0.9864159947120789,15.0980702152507
0.5700000000000001,-18.63389127662769,0.9864034146023366,15.099830251259673
0.58,-18.631059237028392,0.9863906282412211,15.101588594810725
0.59,-18.628184225669255,0.9863776353299438,15.103345246702563
0.6,-18.625266254730242,0.9863644354768866,15.105100207485027
0.61,-18.622305336391317,0.9863510282904316,15.106853477707949
0.62,-18.619301505285577,0.986337412660254,15.108605057810815
0.63,-18.616254811496407,0.9863235869814759,15.110354948157175
0.64,-18.613165244599436,0.9863095515860274,15.112103149407957
0.65,-18.610032822349908,0.98629530590383,15.113849662085599
0.66,-18.60685756250307,0.9862808493648056,15.115594486712533
0.67,-18.603639482814167,0.9862661813988761,15.117337623811194
0.68,-18.600378618449632,0.9862513009768856,15.119079073715426
0.6900000000000001,-18.597074979119764,0.9862362077408756,15.120818837034802
0.7000000000000001,-18.593728583706614,0.9862209010910575,15.122556914279555
0.71,-18.590339451388232,0.9862053804198382,15.124293305956705
0.72,-18.586907601342666,0.9861896451196248,15.126028012573276
0.73,-18.58343303820176,0.9861736950818246,15.127761034537661
0.74,-18.579915774570196,0.9861575299243409,15.129492372312315
0.75,-18.5763558353564,0.9861411488430027,15.131222026443114
0.76,-18.572753237533167,0.9861245513058674,15.132949997422129
0.77,-18.569107998073303,0.9861077367809916,15.134676285741431
0.78,-18.565420136799343,0.9860907046354687,15.136400891860424
0.79,-18.561689685563774,0.9860734538101827,15.138123816100611
0.8,-18.557916653509036,0.9860559840506128,15.139845059043822
0.81,-18.554101059111897,0.9860382947715317,15.141564621164889
0.8200000000000001,-18.55024292084912,0.9860203853877125,15.143282502938641
0.8300000000000001,-18.54634225719747,0.9860022553139279,15.14499870483991
0.84,-18.542399130306634,0.9859839025598977,15.14671322715807
0.85,-18.538413552306064,0.9859653267446018,15.148426070394907
0.86,-18.534385537239462,0.9859465274254345,15.150137235044076
0.87,-18.530315108120327,0.9859275038712119,15.15184672156114
0.88,-18.52620228796216,0.9859082553507501,15.153554530401667
0.89,-18.5220471041997,0.9858887810150148,15.155260661945558
0.9,-18.517849589449238,0.9858690798768529,15.156965116484043
0.91,-18.513609761134678,0.9858491513540755,15.158667894568342
0.92,-18.509327643511874,0.9858289946823827,15.160368996632762
0.93,-18.50500326083668,0.9858086090974753,15.162068423111608
0.9400000000000001,-18.50063663736496,0.9857879938350534,15.16376617443918
0.9500000000000001,-18.496227785664736,0.9857671484577117,15.165462250804453
0.96,-18.49177673343008,0.985746072104988,15.167156652713897
0.97,-18.48728350521796,0.9857247640041608,15.168849380608139
0.98,-18.48274812419954,0.9857032234212683,15.170540434898715
0.99,-18.47817061354597,0.9856814496223486,15.172229815997161
1.0,-18.47355100414484,0.9856594415685135,15.173917524207718
1.01,-18.46888933009014,0.985637198094169,15.175603559790048
1.02,-18.464185607712935,0.9856147187356497,15.177287923250791
1.03,-18.459439861902723,0.9855920026910908,15.178970614977594
1.04,-18.454652117548992,0.9855690491586281,15.180651635358096
1.05,-18.449822399541233,0.9855458573363972,15.182330984779945
1.06,-18.444950786344226,0.9855224246844861,15.184008663247338
1.07,-18.44003727624765,0.9854987512639606,15.185684671338297
1.08,-18.43508189488305,0.985474836248883,15.187359009435154
1.09,-18.430084670424424,0.9854506787308358,15.189031677902044
1.1,-18.425045631045762,0.9854262778014014,15.190702677103104
1.11,-18.41996480492106,0.9854016325521617,15.192372007402469
1.12,-18.414842221778407,0.9853767420304328,15.194039668956242
1.1300000000000001,-18.409677911288515,0.9853516052851646,15.195705661928208
1.1400000000000001,-18.40447190034014,0.9853262214445482,15.197369986854547
1.1500000000000001,-18.399224217329525,0.985300589593835,15.199032644069643
1.16,-18.393934890652908,0.9852747088182772,15.200693633907882
1.17,-18.38860394870653,0.9852485782031265,15.202352956703649
1.18,-18.38323141988663,0.985222196833635,15.204010612791333
1.19,-18.37781736747912,0.9851955622876576,15.205666601955391
1.2,-18.372361802034966,0.9851686744214454,15.207320924811482
1.21,-18.366864752737378,0.9851415322862497,15.20897358168159
1.22,-18.36132625009292,0.9851141348761463,15.210624572866838
1.23,-18.355746324608162,0.9850864811852112,15.212273898668348
1.24,-18.350125006789668,0.9850585702075203,15.213921559387245
1.25,-18.34446235444677,0.9850303999827439,15.215567554770068
1.26,-18.338758372056716,0.9850019704148486,15.217211885646657
1.27,-18.333013106121204,0.9849732799387785,15.218854551993235
1.28,-18.327226587672275,0.9849443275302407,15.220495554100255
1.29,-18.32139884801003,0.9849151121555723,15.222134892252718
1.3,-18.31552991870264,0.9848856327717393,15.223772566730185
1.31,-18.309619831586325,0.9848558883263376,15.225408577806771
1.32,-18.3036686407686,0.9848258767166757,15.227042925244628
1.33,-18.297676367578333,0.9847955973940473,15.228675609561206
1.34,-18.2916430460195,0.9847650492134303,15.230306630982891
1.35,-18.285568711140424,0.9847342309837079,15.231935989712762
1.36,-18.27945339840709,0.9847031414973153,15.233563685945002
1.37,-18.273297143703157,0.9846717795302397,15.235189719864913
1.3800000000000001,-18.26709998332995,0.98464014384202,15.236814091648899
1.3900000000000001,-18.260861953823195,0.9846082331782369,15.238436801463683
1.4000000000000001,-18.254583089554412,0.9845760463030886,15.240057849455834
1.41,-18.248263429630956,0.9845435819056776,15.241677235781868
1.42,-18.241903011759238,0.9845108386833581,15.243294960581478
1.43,-18.235501874043525,0.9844778153173054,15.244911023985384
1.44,-18.229060054985958,0.9844445104725155,15.246525426115332
1.45,-18.222577593486548,0.9844109227978054,15.248138167084086
1.46,-18.216054528843163,0.9843770509258133,15.249749246995442
1.47,-18.20949089750503,0.98434289357573,15.25135866597966
1.48,-18.202886723124543,0.9843084498680993,15.252966424302075
1.49,-18.196242055901216,0.9842737180798216,15.254572521933568
1.5,-18.189556934846973,0.9842386968382268,15.256176958962527
1.51,-18.18283139923275,0.9842033847588607,15.257779735469882
1.52,-18.176065488588478,0.9841677804454833,15.2593808515291
1.53,-18.169259242703088,0.9841318824900699,15.260980307206193
1.54,-18.162412701624522,0.9840956894728113,15.26257810255971
1.55,-18.15552590447112,0.9840591999646162,15.264174237672414
1.56,-18.148598888824143,0.9840224125283908,15.265768712667464
1.57,-18.141631697401586,0.9839853257049844,15.267361527530595
1.58,-18.134624370863353,0.9839479380283409,15.268952682301814
1.59,-18.12757695009724,0.9839102480206849,15.270542177014505
1.6,-18.120489476218925,0.9838722541925216,15.272130011695422
1.61,-18.113361990571985,0.9838339550426368,15.273716186364684
1.62,-18.106194534727873,0.9837953490580968,15.27530070103578
1.6300000000000001,-18.098987152018083,0.9837564346454503,15.276883555702106
1.6400000000000001,-18.09173988652785,0.9837172101759133,15.278464750345798
1.6500000000000001,-18.084452779052523,0.983677674166943,15.280044284973288
1.6600000000000001,-18.077125872466794,0.9836378250411404,15.281622159568105
1.67,-18.06975920990176,0.9835976612081064,15.283198374106894
1.68,-18.062352834744924,0.9835571810644427,15.284772928559418
1.69,-18.054906790640185,0.9835163829937505,15.286345822888565
1.7,-18.04742112148784,0.983475265366632,15.287917057050334
1.71,-18.039895867650724,0.9834338265599559,15.289486630905966
1.72,-18.032331071745073,0.9833920649274499,15.291054544356081
1.73,-18.02472678118873,0.9833499787867594,15.292620797399698
1.74,-18.01708304052244,0.9833075664584434,15.294185389956379
1.75,-18.009399894522485,0.9832648262501669,15.295748321938312
1.76,-18.001677388200665,0.9832217564567012,15.297309593250331
1.77,-17.99391556680431,0.9831783553599239,15.298869203789895
1.78,-17.986114475816283,0.9831346212288191,15.300427153447108
1.79,-17.97827416095496,0.9830905523194768,15.301983442104701
1.8,-17.97039466817426,0.9830461468750935,15.303538069638046
1.81,-17.962476043663617,0.9830014031259717,15.305091035915149
1.82,-17.954518333172096,0.9829563190877885,15.306642340650363
1.83,-17.94652158314914,0.9829108929020678,15.308191983651286
1.84,-17.938485840907056,0.9828651228846796,15.309739964853929
1.85,-17.930411153513802,0.9828190071953726,15.311286284083078
1.86,-17.92229756826942,0.9827725439799752,15.312830941155411
1.87,-17.914145132706047,0.9827257313703953,15.314373935879495
1.8800000000000001,-17.905953894587892,0.9826785674846211,15.315915268055788
1.8900000000000001,-17.897723901911263,0.9826310504267199,15.317454937476638
1.9000000000000001,-17.889455202904557,0.9825831782868393,15.318992943926288
1.9100000000000001,-17.881147846028252,0.9825349491412062,15.320529287180868
1.92,-17.87280187997492,0.9824863610521276,15.322063967008404
1.93,-17.86441735155709,0.982437411902938,15.323596983007205
1.94,-17.855994309568636,0.9823880996997473,15.325128334901311
1.95,-17.847532804499767,0.9823384225491684,15.326658022518691
1.96,-17.839032885786356,0.9822883784433672,15.328186045580772
1.97,-17.830494603086382,0.9822379653598087,15.32971240380011
1.98,-17.82191800627992,0.9821871812612569,15.33123709688039
1.99,-17.81330314546914,0.9821360240957753,15.33276012451642
2.0,-17.804650070978322,0.9820844917967263,15.33428148639414
2.0100000000000002,-17.795958833353836,0.982032582282772,15.335801182190613
2.02,-17.78722948336416,0.9819802934578734,15.33731921157403
2.0300000000000002,-17.778462071999865,0.9819276232112908,15.338835574203708
2.04,-17.769656649290557,0.9818745691594918,15.3403502695632
2.05,-17.760813266613678,0.981821129149829,15.341863297285984
2.06,-17.751931976144864,0.98176730114063,15.343374657077947
2.07,-17.743012829666153,0.9817130829412066,15.344884348549236
2.08,-17.734055879176466,0.9816584723450307,15.346392371300396
2.09,-17.725061176891604,0.9816034671297341,15.347898724922361
2.1,-17.716028775244244,0.9815480650571092,15.34940340899645
2.11,-17.70695872688394,0.9814922638731086,15.35090642309438
2.12,-17.697851084677122,0.9814360613078449,15.352407766778251
2.13,-17.688705901707113,0.981379455075591,15.35390743960056
2.14,-17.679523231274096,0.9813224428747798,15.35540544110419
2.15,-17.670303125806072,0.9812650222152626,15.356901770706033
2.16,-17.66104563764005,0.9812071905422168,15.358396427780457
2.17,-17.651750822315552,0.9811489457585477,15.359889412011308
2.18,-17.642418733843293,0.9810902854744272,15.361380722886247
2.19,-17.633049426449134,0.9810312072839148,15.362870359883154
2.2,-17.62364295457345,0.9809717087648546,15.364358322470036
2.21,-17.614199372870498,0.9809117874787733,15.365844610104979
2.22,-17.604718736207726,0.980851440970777,15.367329222236059
2.23,-17.59520109966518,0.9807906667694494,15.368812158301285
2.24,-17.585646518534816,0.9807294623867485,15.370293417728533
2.25,-17.576055048319873,0.9806678253179045,15.37177299993546
2.2600000000000002,-17.566426741409103,0.9806057525128978,15.373250904042482
2.27,-17.556761654510346,0.9805432415577828,15.374727129514296
2.2800000000000002,-17.54705984484995,0.980480290070711,15.376201675831874
2.29,-17.537321368586642,0.9804168954498682,15.377674542355546
2.3000000000000003,-17.527546282074695,0.9803530550742113,15.379145728434011
2.31,-17.517734641862887,0.9802887663033069,15.380615233404235
2.32,-17.50788650469351,0.9802240264771697,15.382083056591346
2.33,-17.49800192750133,0.9801588329161013,15.383549197308538
2.34,-17.48808096741259,0.9800931829205292,15.385013654856966
2.35,-17.478123681743984,0.980027073770845,15.386476428525647
2.36,-17.46813012800164,0.9799605027272436,15.387937517591357
2.37,-17.45810036388011,0.9798934670295614,15.389396921318536
2.38,-17.448034447261342,0.9798259638971152,15.390854638959178
2.39,-17.43793243621368,0.9797579905285411,15.392310669752739
2.4,-17.427794388990833,0.9796895441016328,15.393765012926023
2.41,-17.417620364339957,0.9796206218141555,15.395217667657922
2.42,-17.407410423173477,0.979551221105453,15.396668632888888
2.43,-17.397164622462224,0.9794813388468401,15.398117908015816
2.44,-17.386883021291467,0.9794109721444155,15.399565492202523
2.45,-17.376565678933748,0.979340118083557,15.401011384598881
2.46,-17.3662126548481,0.9792687737287881,15.402455584340697
2.47,-17.355824008679225,0.9791969361236441,15.403898090549573
2.48,-17.345399800256708,0.9791246022905394,15.405338902332801
2.49,-17.334940089594184,0.9790517692306335,15.406778018783223
2.5,-17.32444493688856,0.978978433923698,15.408215438979113
2.5100000000000002,-17.313914402519185,0.9789045933279829,15.40965116198405
2.52,-17.303348547047058,0.9788302443800831,15.41108518684679
2.5300000000000002,-17.29274743121402,0.9787553839948056,15.41251751260115
2.54,-17.28211111594195,0.9786800090650348,15.413948138265873
2.5500000000000003,-17.27143966233195,0.9786041164616008,15.41537706284451
2.56,-17.26073313166355,0.9785277030331444,15.41680428532529
2.57,-17.24999157758009,0.9784507643658931,15.418229804737406
2.58,-17.239215060082763,0.9783732970045801,15.41965362004986
2.59,-17.228403646096627,0.9782952985422741,15.421075730167253
2.6,-17.217557397054424,0.9782167656498565,15.42249613401927
2.61,-17.206676374525347,0.9781376949693297,15.423914830519934
2.62,-17.195760640213095,0.9780580831135053,15.425331818567475
2.63,-17.18481025595395,0.9779779266656924,15.426747097044226
2.64,-17.173825283714834,0.9778972221793847,15.428160664816494
2.65,-17.162805785591395,0.9778159661779486,15.429572520734448
2.66,-17.151751823806055,0.9777341551543115,15.430982663632005
2.67,-17.14066346070609,0.977651785570649,15.432391092326709
2.68,-17.129540758761692,0.9775688538580729,15.433797805619616
2.69,-17.118383780564045,0.9774853564163193,15.43520280229518
2.7,-17.107192588823384,0.9774012896134363,15.43660608112113
2.71,-17.095967246367064,0.9773166497854717,15.438007640848358
2.72,-17.08470781613763,0.9772314332361611,15.439407480210798
2.73,-17.07341438130364,0.9771456394760032,15.440805597955764
2.74,-17.06208701480081,0.977059266316516,15.44220199279774
2.75,-17.05072577307318,0.9769723086540413,15.443596663436225
2.7600000000000002,-17.039330700531536,0.9768847592534147,15.444989608553858
2.77,-17.027901860306034,0.9767966141393487,15.446380826820134
2.7800000000000002,-17.01643932510221,0.9767078716581695,15.447770316865551
2.79,-17.004943151263085,0.9766185268095531,15.44915807731989
2.8000000000000003,-16.99341341051418,0.9765285764995698,15.450544106787035
2.81,-16.98185017048911,0.9764380173615137,15.451928403852714
2.82,-16.97025349642655,0.9763468455525198,15.453310967094662
2.83,-16.958623451538948,0.9762550565980839,15.454691795044512
2.84,-16.946960102612888,0.9761626468886431,15.456070886245685
2.85,-16.935263511332906,0.976069612245299,15.457448239153916
2.86,-16.923533746566438,0.9759759487363802,15.45882385230482
2.87,-16.911770874322325,0.9758816523318252,15.46019772420222
2.88,-16.899974960609406,0.9757867190015732,15.461569853349943
2.89,-16.888146071130468,0.9756911446440135,15.462940238062416
2.9,-16.876284271606373,0.975594925161763,15.464308876665264
2.91,-16.864389628197696,0.9754980565602315,15.465675767756204
2.92,-16.852462206842006,0.9754005347926972,15.46704090979496
2.93,-16.840502073476877,0.9753023558124385,15.468404301241254
2.94,-16.828509298776876,0.9752035147000165,15.469765939995535
2.95,-16.816483948374806,0.9751040074648588,15.47112582455351
2.96,-16.804426087930455,0.975003830111422,15.472483953407702
2.97,-16.792335784020608,0.9749029784752187,15.473840324942362
2.98,-16.780213106244137,0.9748014476932304,15.475194937118426
2.99,-16.76805812018811,0.974699233829737,15.476547788458783
3.0,-16.75587089504305,0.9745963321161056,15.477898876981566
3.0100000000000002,-16.743651497602954,0.9744927383376432,15.479248201040605
3.02,-16.731399994798846,0.9743884482479839,15.480595758970534
3.0300000000000002,-16.719116455754143,0.9742834570387383,15.481941548747647
3.04,-16.706800950973566,0.9741777595487824,15.483285568123733
3.0500000000000003,-16.694453545806574,0.974071351950898,15.484627815704641
3.06,-16.68207430840425,0.9739642296986422,15.485968289637352
3.0700000000000003,-16.66966330710771,0.9738563882002238,15.48730698804091
3.08,-16.65722061044809,0.9737478228185041,15.488643909006417
3.09,-16.644746287146553,0.9736385288709958,15.489979050597038
3.1,-16.63224040612512,0.9735285015659637,15.491312410827561
3.11,-16.61970303654364,0.9734177357845569,15.492643987594708
3.12,-16.607134247662,0.9733062268930527,15.493973778936939
3.13,-16.594534108969267,0.9731939699816108,15.495301782790957
3.14,-16.581902690145142,0.9730809600913598,15.496627997064355
3.15,-16.56924006105999,0.9729671922143968,15.497952419635606
3.16,-16.55654629177482,0.9728526612937874,15.499275048354061
3.17,-16.543821452541287,0.9727373622235664,15.500595881039962
3.18,-16.531065605639164,0.9726212913152636,15.501914915938535
3.19,-16.51827882557636,0.9725044426686568,15.50323215059621
3.2,-16.50546118245789,0.9723868111597923,15.504547582785849
3.21,-16.492612746360738,0.9722683916549759,15.505861210263364
3.22,-16.479733587481938,0.9721491789841648,15.507173030759478
3.23,-16.466823776138604,0.9720291679409667,15.508483041979723
3.24,-16.453883382767888,0.971908353282641,15.509791241604441
3.25,-16.440912476461857,0.9717867298039694,15.511097627522004
3.2600000000000002,-16.427911128094465,0.9716642921795975,15.512402197331063
3.27,-16.414879408589478,0.9715410350513637,15.51370494861627
3.2800000000000002,-16.401817388645885,0.9714169530421443,15.515005878991975
3.29,-16.38872513906603,0.9712920407393084,15.51630498604999
3.3000000000000003,-16.375602730755617,0.9711662926947187,15.517602267359605
3.31,-16.362450234723706,0.9710397034247306,15.518897720467569
3.3200000000000003,-16.3492677216709,0.9709122672223475,15.520191342879244
3.33,-16.336055262631742,0.9707839784502513,15.521483132088019
3.34,-16.322812929081337,0.9706548315894131,15.522773085580196
3.35,-16.309540792356746,0.9705248209751914,15.524061200808488
3.36,-16.296238923891753,0.9703939409044121,15.525347475202771
3.37,-16.28290739521687,0.9702621856353675,15.526631906170092
3.38,-16.269546277959332,0.9701295493878171,15.527914491094656
3.39,-16.256155643184904,0.969996026233963,15.529195227194682
3.4,-16.242735561859416,0.9698616101748985,15.530474111622786
3.41,-16.22928610672723,0.9697262954517628,15.531751141874519
3.42,-16.215807349706463,0.9695900761142793,15.533026315221868
3.43,-16.202299362806595,0.969452946172751,15.534299628912812
3.44,-16.188762218128492,0.9693148995980612,15.535571080171337
3.45,-16.175195987864374,0.9691759303216728,15.536840666197424
3.46,-16.16160074429783,0.9690360322356288,15.538108384167053
3.47,-16.147976559803826,0.9688951991925523,15.539374231232207
3.48,-16.1343235068487,0.968753425005646,15.540638204520869
3.49,-16.12064165799014,0.9686107034486926,15.541900301137018
3.5,-16.10693108270299,0.9684670276343649,15.543160517685239
3.5100000000000002,-16.09319185401086,0.968322391313068,15.544418851263929
3.52,-16.079424045805762,0.9681767883479687,15.545675299063847
3.5300000000000002,-16.06562773076062,0.9680302123061565,15.546929858055496
3.54,-16.051802981625993,0.9678826567126113,15.548182525183318
3.5500000000000003,-16.037949871230094,0.9677341150502043,15.549433297365704
3.56,-16.024068472478756,0.9675845807596978,15.550682171494984
3.5700000000000003,-16.01015885835547,0.9674340472397445,15.551929144437434
3.58,-15.996221101921362,0.9672825078468886,15.553174213033273
3.59,-15.98225527631519,0.9671299558955652,15.554417374096664
3.6,-15.968261454753357,0.9669763846581,15.555658624415713
3.61,-15.954239705405444,0.9668217862150998,15.556897959977462
3.62,-15.940190104865176,0.966666154477498,15.558135378005195
3.63,-15.926112726452569,0.9665094825622853,15.559370875189295
3.64,-15.91200764342317,0.9663517635124627,15.560604448172594
3.65,-15.897874929095515,0.9661929903256351,15.561836093569651
3.66,-15.883714656851126,0.9660331559540122,15.563065807966755
3.67,-15.869526900134515,0.9658722533044073,15.564293587921924
3.68,-15.855311732453186,0.9657102752382379,15.5655194299649
3.69,-15.841069227377627,0.965547214571526,15.566743330597152
3.7,-15.826799458541315,0.9653830640748974,15.567965286291885
3.71,-15.812502498338368,0.9652178161699004,15.569185293307935
3.72,-15.798178417206568,0.9650514627618247,15.570403347587343
3.73,-15.783827291687174,0.9648839971190795,15.571619445906965
3.74,-15.769449195396678,0.9647154117679957,15.572833584588487
3.75,-15.755044201999471,0.9645456991859902,15.574045759923164
3.7600000000000002,-15.740612385207841,0.964374851801565,15.575255968171822
3.77,-15.726153818781976,0.9642028619943077,15.576464205564859
3.7800000000000002,-15.711668576529965,0.9640297220948916,15.577670468302244
3.79,-15.697156732307791,0.9638554243850751,15.578874752553519
3.8000000000000003,-15.682618360019342,0.9636799610977027,15.580077054457798
3.81,-15.668053533616401,0.9635033244167039,15.581277370123763
3.8200000000000003,-15.65346232539187,0.9633255060776899,15.582475695392716
3.83,-15.638844805481334,0.9631464972513127,15.58367202576937
3.84,-15.624201051705082,0.9629662908464031,15.584866357788252
3.85,-15.609531137863929,0.9627848787710699,15.586058687388775
3.86,-15.594835137802793,0.962602252883618,15.587249010479393
3.87,-15.580113125409207,0.962418404992202,15.588437322937404
3.88,-15.56536517461184,0.9622333268544798,15.589623620608736
3.89,-15.550591359379018,0.9620470101772657,15.590807899307743
3.9,-15.535791753717243,0.961859446616184,15.591990154817005
3.91,-15.52096643166971,0.9616706277753232,15.593170382887111
3.92,-15.50611546731483,0.9614805452068883,15.59434857923647
3.93,-15.49123892799894,0.9612891887476064,15.595524738531443
3.94,-15.476336891599061,0.9610965507624741,15.596698856987967
3.95,-15.461409432942805,0.9609026228063614,15.597870930324973
3.96,-15.446456625935548,0.9607073961469523,15.599040954084975
3.97,-15.431478544490123,0.9605108619933136,15.60020892377421
3.98,-15.416475262524749,0.9603130114953999,15.601374834862328
3.99,-15.401446853960941,0.9601138357435606,15.602538682782109
4.0,-15.38639339272144,0.9599133257680451,15.603700462929158
4.01,-15.371314952728119,0.9597114725385096,15.604860170661611
4.0200000000000005,-15.356211607899917,0.9595082669635231,15.606017801299846
4.03,-15.341083432150754,0.9593036998900731,15.607173350126175
4.04,-15.325930499387443,0.959097762103072,15.608326812384558
4.05,-15.310752883507616,0.9588904443248629,15.609478183280304
4.0600000000000005,-15.29555065839765,0.9586817372147264,15.61062745797977
4.07,-15.280323897930574,0.9584716313683858,15.611774631610079
4.08,-15.265072673255373,0.9582601166134067,15.612919698973656
4.09,-15.249797053844508,0.9580471822815447,15.614062654658452
4.1,-15.234497118070436,0.9578328199581673,15.615203494151274
4.11,-15.21917293940531,0.9576170198949029,15.616342212384913
4.12,-15.203824591274847,0.9573997722714566,15.617478804249048
4.13,-15.188452147055582,0.9571810671949389,15.61861326458988
4.14,-15.173055680072094,0.9569608946991959,15.619745588209765
4.15,-15.157635263594257,0.9567392447441381,15.62087576986684
4.16,-15.142190970834474,0.9565161072150706,15.62200380427467
4.17,-15.126722874944925,0.9562914719220226,15.62312968610186
4.18,-15.111231049014798,0.9560653285990761,15.624253409971711
4.19,-15.095715566067533,0.9558376669036966,15.62537497046183
4.2,-15.08017649905807,0.955608476416062,15.626494362103784
4.21,-15.064613920870077,0.9553777466383918,15.62761157938271
4.22,-15.049027904313201,0.9551454669942773,15.62872661673697
4.23,-15.033418522120297,0.9549116268280108,15.629839468557764
4.24,-15.017785853474985,0.9546762167075518,15.630950129390545
4.25,-15.002129968145303,0.9544392252570287,15.632058593444503
4.26,-14.986450937401727,0.9542006413361719,15.633164854929625
4.2700000000000005,-14.970748833959197,0.9539604540286188,15.634268908054615
4.28,-14.955023730463692,0.9537186523396713,15.635370746979858
4.29,-14.939275699490091,0.9534752251957513,15.636470365817067
4.3,-14.923504813540072,0.9532301614438585,15.637567758628935
4.3100000000000005,-14.907711145039974,0.9529834498510268,15.638662919428794
4.32,-14.891894766338687,0.952735079103782,15.639755842180257
4.33,-14.876055749705525,0.9524850378075976,15.640846520796881
4.34,-14.860194167328107,0.9522333144863532,15.641934949141811
4.3500000000000005,-14.844310091310234,0.9519798975817899,15.643021121027438
4.36,-14.82840359366977,0.9517247754529685,15.644105030215044
4.37,-14.812474746336518,0.9514679363757259,15.645186670414464
4.38,-14.796523621150103,0.951209368542132,15.64626603528373
4.39,-14.78055029072999,0.9509490601654192,15.64734311857691
4.4,-14.764554829008844,0.9506869995441971,15.648417914234718
4.41,-14.74853730543823,0.9504231743614348,15.649490415400106
4.42,-14.732497791611921,0.9501575724851617,15.650560615543549
4.43,-14.71643635903238,0.9498901816980713,15.651628508083597
4.44,-14.70035307910892,0.9496209896970118,15.652694086386573
4.45,-14.684248023155876,0.9493499840924786,15.653757343766273
4.46,-14.668121262390756,0.9490771524081043,15.654818273483665
4.47,-14.651972867932407,0.9488024820801512,15.65587686874659
4.48,-14.635802910799189,0.9485259604570017,15.656933122709468
4.49,-14.619611461907121,0.9482475747986505,15.65798702847299
4.5,-14.60339859206806,0.9479673122761954,15.659038579083825
4.51,-14.587164371987853,0.9476851599713284,15.660087767534318
4.5200000000000005,-14.570908872264502,0.9474011048758277,15.661134586762191
4.53,-14.554632163386332,0.947115133891049,15.662179029650243
4.54,-14.538334315730149,0.9468272338274157,15.66322108902605
4.55,-14.522015397498626,0.9465373907148699,15.664260757642563
4.5600000000000005,-14.505675479420903,0.9462455913746696,15.665298028221398
4.57,-14.48931463213415,0.9459518225439921,15.666332893428295
