t,T,I,E
0.58,6.775441852680855,0.8169039754611997,1.096546103062639
0.59,6.874703688125831,0.814065797220809,1.097895333555815
0.6,6.973954984737843,0.8112377398031393,1.099234720570722
0.61,7.073195748498937,0.8084197699450206,1.100564304072481
0.62,7.172425985435319,0.8056118546374194,1.1018841240628114
0.63,7.271645701542158,0.8028139609350599,1.1031942203999416
0.64,7.370854902783727,0.8000260559567821,1.1044946327989476
0.65,7.470053595093543,0.797248106885899,1.105785400832089
0.66,7.569241784374508,0.7944800809705537,1.1070665639291506
0.67,7.66841947649905,0.7917219455240773,1.108338161377777
0.68,7.767586677329288,0.7889736679672873,1.1096002323744236
0.6900000000000001,7.8667433927185355,0.7862352158317105,1.1108528160281501
0.7000000000000001,7.965889628461633,0.7835065566555847,1.1120959512350352
0.71,8.065025390324031,0.7807876580448607,1.1133296767516934
0.72,8.164150684042562,0.778078487674855,1.1145540311971756
0.73,8.263265515325608,0.7753790132906904,1.115769053053408
0.74,8.362369889853284,0.7726892027077348,1.1169747806656287
0.75,8.461463813277623,0.7700090238120422,1.118171252242826
0.76,8.560547291222756,0.7673384445607915,1.1193585058581752
0.77,8.659620329285087,0.7646774329827272,1.120536579449477
0.78,8.758682933033478,0.7620259571785983,1.1217055108195944
0.79,8.857735108009432,0.7593839853215992,1.12286533763689
0.8,8.956776859727265,0.7567514856578087,1.1240160974356646
0.81,9.055808193674297,0.7541284265066299,1.1251578276165937
0.8200000000000001,9.154829115311022,0.7515147762612306,1.1262905654471653
0.8300000000000001,9.253839630071298,0.7489105033889827,1.1274143480621184
0.84,9.35283974336252,0.746315576431902,1.1285292124638788
0.85,9.451829460567653,0.7437299640046012,1.1296351955296757
0.86,9.550808787060118,0.7411536347749693,1.1307323340650386
0.87,9.649777728177812,0.7385865574997638,1.1318206647098454
0.88,9.748736289229594,0.7360287010165842,1.1329002239614927
0.89,9.847684475499241,0.7334800342392355,1.1339710481889669
0.9,9.946622292245644,0.7309405261581442,1.1350331736333414
0.91,10.04554974470301,0.7284101458407771,1.1360866364082747
0.92,10.144466838081051,0.7258888624320581,1.1371314725005073
0.93,10.243373577565185,0.7233766451547854,1.1381677177703597
0.9400000000000001,10.342269968316735,0.7208734633100499,1.13919540795223
0.9500000000000001,10.441156015473124,0.718379286277652,1.1402145786550903
0.96,10.540031724148074,0.7158940835165195,1.1412252653629862
0.97,10.6388970994318,0.7134178245651244,1.1422275034355327
0.98,10.737752146391209,0.7109504790419013,1.1432213281084125
0.99,10.836596870070096,0.7084920166456645,1.1442067744938735
1.0,10.935431275489348,0.706042407156025,1.145183877581226
1.01,11.034255367647127,0.7036016204338087,1.14615267223734
1.02,11.13306915151908,0.7011696264214738,1.1471131932071446
1.03,11.231872632016131,0.6987463949919837,1.1480654750284045
1.04,11.330665814006995,0.6963318960289936,1.1490095520773402
1.05,11.429448702380096,0.693926099647863,1.1499454586938989
1.06,11.528221302000375,0.691528976040978,1.1508732290945258
1.07,11.626983617709335,0.6891404954776528,1.1517928973723706
1.08,11.725735654325183,0.6867606283043154,1.1527044974976524
1.09,11.824477416642948,0.684389344944691,1.1536080633180266
1.1,11.923208909434624,0.6820266158999867,1.1545036285589496
1.11,12.021930137449303,0.6796724117490759,1.155391226824045
1.12,12.120641105413299,0.6773267031486827,1.156270891595469
1.1300000000000001,12.21934181803028,0.6749894608335658,1.157142656234276
1.1400000000000001,12.318032279981411,0.6726606556167035,1.1580065539807842
1.1500000000000001,12.416712495925474,0.6703402583894776,1.1588626179549424
1.16,12.515382470498999,0.668028240121858,1.1597108811566936
1.17,12.614042208316416,0.6657245718625864,1.1605513764663424
1.18,12.712691713970159,0.6634292247393617,1.16138413664492
1.19,12.811330992030815,0.6611421699590239,1.1622091943345498
1.2,12.909960047044857,0.6588633787926544,1.1630265820562533
1.21,13.008578883524326,0.6565928225098757,1.1638363321991332
1.22,13.107187505968914,0.6543304725174293,1.164638477044228
1.23,13.205785918858675,0.6520763003125084,1.1654330487569258
1.24,13.304374126652084,0.6498302774699586,1.1662200793851263
1.25,13.402952133786158,0.647592375642378,1.1669996008595915
1.26,13.501519944676586,0.6453625665602174,1.167771644994299
1.27,13.600077563717829,0.6431408220318807,1.1685362434867905
1.28,13.698624995283256,0.6409271139438252,1.1692934279185265
1.29,13.797162243725248,0.638721414260662,1.1700432297552348
1.3,13.89568931337533,0.636523695025256,1.1707856803472638
1.31,13.994206208544277,0.6343339283588266,1.171520810929933
1.32,14.092712933522243,0.6321520864610477,1.172248652623885
1.33,14.191209492578873,0.6299781416101481,1.1729692364354356
1.34,14.289695889963422,0.6278120661630117,1.1736825932569273
1.35,14.38817212990488,0.6256538325552781,1.1743887538670787
1.36,14.48663821661208,0.6235034133014424,1.1750877489313374
1.37,14.585094154273806,0.6213607809947902,1.1757796090022232
1.3800000000000001,14.68353994705287,0.6192259082596049,1.1764643645176731
1.3900000000000001,14.781975599092004,0.6170987677971068,1.1771420458033124
1.4000000000000001,14.880401114518191,0.614979332418876,1.177812683074205
1.41,14.978816497438633,0.61286757501415,1.178476306433829
1.42,15.077221751940876,0.6107634685498643,1.1791329458744255
1.43,15.175616882092916,0.6086669860706921,1.179782631277347
1.44,15.274001891943305,0.6065781006990848,1.180425392413407
1.45,15.37237678552127,0.6044967856353116,1.1810612589432286
1.46,15.470741566836816,0.6024230141575002,1.1816902604175936
1.47,15.569096239880846,0.6003567596216762,1.1823124262777909
1.48,15.667440808625265,0.5982979954618041,1.1829277858559657
1.49,15.765775277023094,0.5962466951898262,1.1835363683754683
1.5,15.864099649008576,0.594202832395704,1.1841382029512033
1.51,15.9624139284973,0.5921663807474576,1.1847333185899775
1.52,16.060718119386294,0.5901373139912056,1.1853217441908503
1.53,16.159012225554154,0.5881156059512056,1.1859035085454812
1.54,16.257296250861135,0.5861012305298945,1.1864786403384793
1.55,16.355570199133773,0.5840941616046811,1.1870471681381976
1.56,16.453834074218634,0.582094373385128,1.1876091204301318
1.57,16.55208787989982,0.5801018398630807,1.1881645255663802
1.58,16.650331619963115,0.5781165352390354,1.1887134118054454
1.59,16.748565298176278,0.5761384337901195,1.189255807300362
1.6,16.84678891828913,0.5741675098701229,1.1897917400990448
1.61,16.945002484033676,0.5722037379095261,1.1903212381446364
1.62,17.04320599912421,0.5702470924155256,1.190844329275855
1.6300000000000001,17.141399467257436,0.5682975479720572,1.1913610412273414
1.6400000000000001,17.23958289211254,0.566355079239815,1.1918714016300067
1.6500000000000001,17.33775627735135,0.5644196609562687,1.1923754380113776
1.6600000000000001,17.43591962661839,0.5624912679356777,1.1928731777959445
1.67,17.534072943541027,0.5605698750691023,1.193364648305506
1.68,17.632216231729558,0.5586554573244116,1.1938498767595171
1.69,17.73034949477732,0.5567479897462899,1.1943288902754325
1.7,17.828472736260792,0.5548474474562386,1.1948017158690534
1.71,17.926585959739704,0.5529538056525761,1.1952683804548723
1.72,18.02468916875697,0.5510670396094861,1.195728910846221
1.73,18.122782366830965,0.5491871246347753,1.1961833337468601
1.74,18.220865557465746,0.5473140361244505,1.1966316757626383
1.75,18.31893874415271,0.5454477495712327,1.1970739634036047
1.76,18.417001930366833,0.5435882405435412,1.1975102230799985
1.77,18.515055119566746,0.5417354846854275,1.1979404811025829
1.78,18.61309831519484,0.5398894577165063,1.1983647636829773
1.79,18.711131520677352,0.5380501354318803,1.1987830969339908
1.8,18.809154739424454,0.5362174937020636,1.1991955068699536
1.81,18.907167974830358,0.5343915084729001,1.199602019407049
1.82,19.005171230273383,0.5325721557654777,1.2000026603636438
1.83,19.103164509116066,0.5307594116760398,1.2003974554606198
1.84,19.201147814705248,0.5289532523758925,1.200786430321704
1.85,19.29912115037214,0.5271536541113072,1.201169610473797
1.86,19.397084519432447,0.5253605932034208,1.2015470213473043
1.87,19.49503792518642,0.5235740460481308,1.2019186882764634
1.8800000000000001,19.592981370918977,0.5217939891159877,1.2022846364996729
1.8900000000000001,19.690914859899756,0.5200203989520826,1.20264489115982
1.9000000000000001,19.78883839538322,0.5182532521759313,1.2029994773046089
1.9100000000000001,19.88675198060874,0.5164925254813553,1.2033484198868865
1.92,19.98465561880067,0.5147381956363575,1.203691743764969
1.93,20.082549313168453,0.5129902394829958,1.2040294737029693
1.94,20.18043306690667,0.5112486339372516,1.2043616343711205
1.95,20.278306883195146,0.5095133559888948,1.2046882503461032
1.96,20.376170765198914,0.5077843827010021,1.2050093461111488
1.97,20.474024716062154,0.5060616911922483,1.2053249460451594
1.98,20.571868738916013,0.5043452586589466,1.2056350744371842
1.99,20.66970283688022,0.5026350623792308,1.205939755489507
2.0,20.767527013059976,0.500931079703841,1.2062390133121896
2.0100000000000002,20.865341270546047,0.4992332880559457,1.20653287192338
2.02,20.96314561241481,0.4975416649309592,1.206821355249622
2.0300000000000002,21.06094004172836,0.4958561878963547,1.2071044871261618
2.04,21.158724561534545,0.49417683459147377,1.2073822912972563
2.05,21.256499174867052,0.4925035827273305,1.2076547914164788
2.06,21.354263884745468,0.4908364100864129,1.2079220110470246
2.07,21.45201869417535,0.48917529452247877,1.2081839736620164
2.08,21.549763606148304,0.48752021396034806,1.2084407026448079
2.09,21.64749862364201,0.48587114639569096,1.2086922212892874
2.1,21.745223749620347,0.48422806989481126,1.2089385528001813
2.11,21.8429389870334,0.4825909625944263,1.209179720293355
2.12,21.940644338817567,0.4809598027014418,1.209415746796115
2.13,22.03833980789558,0.4793345684927235,1.2096466552475094
2.14,22.136025397176617,0.4777152383148633,1.2098724684986268
2.15,22.233701109556314,0.47610179058394253,1.2100932093128973
2.16,22.331366947916866,0.47449420378528995,1.2103089003663894
2.17,22.42902291512705,0.47289245647323613,1.2105195642481081
2.18,22.526669014042312,0.4712965272708632,1.2107252234602923
2.19,22.62430524750481,0.46970639486975085,1.21092590041871
2.2,22.72193161834369,0.46812203803133334,1.211121617452981
2.21,22.819548129387055,0.4665434356827407,1.211312396808376
2.22,22.917154783447334,0.46497056679804005,1.2114982606442555
2.23,23.014751583317796,0.4634034103697733,1.211679231033919
2.24,23.112338531779027,0.4618419454601309,1.2118553299657062
2.25,23.209915631598978,0.4602861512007856,1.212026579343289
2.2600000000000002,23.307482885533048,0.4587360067927234,1.2121930009859656
2.27,23.40504029632413,0.4571914915060735,1.2123546166289527
2.2800000000000002,23.50258786670271,0.4556525846799353,1.2125114479236772
2.29,23.600125599386896,0.4541192657222041,1.2126635164380657
2.3000000000000003,23.69765349708252,0.45259151410939447,1.2128108436568377
2.31,23.795171562483155,0.4510693093864617,1.212953450981792
2.32,23.892679798270233,0.4495526311666215,1.2130913597320983
2.33,23.990178207113082,0.44804145913116683,1.213224591144583
2.34,24.087666791668976,0.4465357730292844,1.2133531663740187
2.35,24.185145554583233,0.44503555267786704,1.21347710649341
2.36,24.282614498489238,0.4435407779613263,1.2135964324942798
2.37,24.380073626008542,0.442051428831401,1.2137111652869554
2.38,24.477522939750898,0.44056748530696554,1.2138213257008519
2.39,24.574962442314337,0.43908892747383466,1.2139269344847576
2.4,24.67239213628521,0.4376157354845678,1.214028012307117
2.41,24.76981202423828,0.43614788955826994,1.2141245797563132
2.42,24.86722210873674,0.43468536998039164,1.2142166573409503
2.43,24.96462239233232,0.43322815710252627,1.2143042654901346
2.44,25.06201287756536,0.4317762313428028,1.2143874245537614
2.45,25.159393566969623,0.4303295732274759,1.214466154803221
2.46,25.256764463066656,0.42888816334047325,1.2145404764311658
2.47,25.35412556836427,0.42745198230888903,1.2146104095516435
2.48,25.451476885359195,0.42602101082601024,1.214675974200611
2.49,25.548818416537152,0.42459522965115143,1.214737190336213
2.5,25.646150164372898,0.4231746196094896,1.2147940778390587
2.5100000000000002,25.74347213133031,0.42175916159189686,1.2148466565124985
2.52,25.840784319862426,0.42034883655477295,1.214894946082899
2.5300000000000002,25.938086732411524,0.41894362551987646,1.2149389661999186
2.54,26.035379371409157,0.417543509574155,1.214978736436782
2.5500000000000003,26.132662239276247,0.41614846986957404,1.2150142762905531
2.56,26.229935338423104,0.41475848762294587,1.2150456051824092
2.57,26.32719867124953,0.413373544115756,1.2150727424579115
2.58,26.424452240144838,0.41199362069398954,1.215095707387279
2.59,26.52169604748793,0.41061869876795665,1.2151145191656576
2.6,26.618930095647357,0.40924875981211617,1.2151291969133913
2.61,26.716154386981362,0.4078837853648993,1.2151397596762916
2.62,26.813368923837956,0.40652375702853094,1.2151462264259065
2.63,26.91057370855496,0.40516865646885175,1.2151486160597884
2.64,27.007768743460076,0.4038184654151373,1.2151469474017622
2.65,27.104954030870918,0.40247316565991786,1.2151412392021923
2.66,27.202129573095103,0.401132739058796,1.215131510138248
2.67,27.299295372430272,0.3997971675302638,1.2151177788141698
2.68,27.396451431164195,0.3984664330557134,1.2151000637615141
2.69,27.493597751576146,0.39714051769553393,1.2150783834377388
2.7,27.590734335935423,0.39581940356986917,1.2150527562284315
2.71,27.687861186500793,0.39450307285203323,1.215023200448231
2.72,27.784978305521403,0.39319150777772977,1.2149897343401217
2.73,27.88208569523678,0.3918846906448823,1.2149523760756902
2.74,27.979183357876916,0.39058260381346416,1.2149111437553863
2.75,28.07627129566232,0.3892852297053281,1.2148660554087807
2.7600000000000002,28.17334951080407,0.3879925508040342,1.2148171289948213
2.77,28.270418005503846,0.38670454965467893,1.214764382402091
2.7800000000000002,28.36747678195402,0.38542120886372144,1.2147078334490629
2.79,28.46452584233768,0.38414251109881137,1.2146474998843557
2.8000000000000003,28.561565188828702,0.3828684390886141,1.2145833993869881
2.81,28.658594823591773,0.38159897562263706,1.2145155495666324
2.82,28.755614748782488,0.3803341035510539,1.2144439679638683
2.83,28.85262496654737,0.37907380578452937,1.2143686720504339
2.84,28.949625479023915,0.3778180652940427,1.2142896792294786
2.85,29.04661628834067,0.3765668651107105,1.2142070068358128
2.86,29.14359739661726,0.37532018832560954,1.2141206721361597
2.87,29.240568805964468,0.374078018089598,1.2140306923294024
2.88,29.337530518484236,0.3728403376131371,1.213937084546835
2.89,29.434482536269773,0.37160713016611135,1.2138398658524086
2.9,29.53142486140555,0.37037837907764853,1.2137390532429808
2.91,29.628357495967403,0.3691540677359389,1.21363466364856
2.92,29.725280442022534,0.3679341795881717,1.2135267139325367
2.93,29.822193701630844,0.3667186981523619,1.2134152208903182
2.94,29.919097276843537,0.36550760700350565,1.2133002012514043
2.95,30.01599116970266,0.36430088976803815,1.2131816716803507
2.96,30.112875382241853,0.363098530130865,1.213059648776045
2.97,30.209749916486434,0.3619005118351922,1.2129341490719447
2.98,30.30661477445341,0.36070681868235577,1.2128051890363192
2.99,30.403469958151565,0.3595174345316515,1.2126727850724872
3.0,30.50031546958146,0.358332343300164,1.212536953519055
3.0100000000000002,30.59715131073552,0.35715152896259506,1.2123977106501544
3.02,30.69397748359807,0.3559749755510926,1.2122550726756784
3.0300000000000002,30.790793990145367,0.35480266715507836,1.212109055741518
3.04,30.88760083234567,0.3536345879210761,1.2119596759297955
3.0500000000000003,30.98439801215927,0.3524707220525384,1.211806949259101
3.06,31.081185531538537,0.3513110538096744,1.2116508916847246
3.0700000000000003,31.17796339242798,0.3501555675092759,1.211491519098889
3.08,31.274731596764262,0.3490042475245444,1.2113288473309827
3.09,31.371490146476283,0.3478570782849166,1.2111628921477897
3.1,31.468239043485205,0.34671404427589037,1.2109936692537215
3.11,31.56497828970448,0.34557513003885026,1.2108211942910458
3.12,31.661707887039935,0.3444403201708923,1.210645482840116
3.13,31.758427837389767,0.3433095993246491,1.2104665504195995
3.14,31.855138142644645,0.3421829522081135,1.2102844124867045
3.15,31.951838804687686,0.3410603635844637,1.210099084437408
3.16,32.04852982539456,0.3399418182719487,1.2099105816066866
3.17,32.145211206634585,0.33882730115172843,1.2097189192695328
3.18,32.24188295026959,0.33771679715884834,1.2095241126403071
3.19,32.3385450581534,0.3366102912780369,1.2093261768725647
3.2,32.435197532132584,0.33550776854853936,1.2091251270597725
3.21,32.531840374046446,0.3344092140639498,1.2089209782355324
3.22,32.628473585727136,0.33331461297204246,1.2087137453738042
3.23,32.72509716899962,0.3322239504746039,1.2085034433891257
3.24,32.82171112568178,0.3311372118272639,1.208290087136836
3.25,32.91831545758441,0.33005438233932727,1.2080736914132941
3.2600000000000002,33.014910166511314,0.3289754473736046,1.2078542709560982
3.27,33.11149525425927,0.32790039234624374,1.2076318404443058
3.2800000000000002,33.208070722618146,0.3268292027265602,1.207406414498651
3.29,33.30463657337089,0.3257618640368683,1.2071780076817613
3.3000000000000003,33.40119280829361,0.32469836185231155,1.2069466344983752
3.31,33.49773942915556,0.32363868180069333,1.206712309395557
3.3200000000000003,33.59427643771923,0.3225828095623069,1.2064750467629128
3.33,33.69080383574037,0.3215307308697659,1.206234860932804
3.34,33.78732162496802,0.32048243150783423,1.2059917661805615
3.35,33.88382980714457,0.31943789731325584,1.2057457767246984
3.36,33.98032838400576,0.31839711417458477,1.2054969067271224
3.37,34.07681735728077,0.31736006803201444,1.2052451702933464
3.38,34.17329672869219,0.31632674487720747,1.2049905814727
3.39,34.26976649995616,0.3152971307531246,1.204733154258539
3.4,34.366226672782304,0.31427121175392275,1.2044729025884597
3.41,34.46267724887564,0.31324897403575813,1.2042098403452364
3.42,34.55911822993458,0.3122304038041974,1.2039439813562038
3.43,34.65554961764997,0.31121548730819465,1.2036753393930744
3.44,34.75197141370634,0.3102042108472995,1.203403928172636
3.45,34.848383619781984,0.3091965607714904,1.203129761356958
3.46,34.94478623754895,0.3081925234810086,1.202852852553595
3.47,35.04117926867312,0.307192085426191,1.2025732153157926
3.48,35.13756271481417,0.3061952331073037,1.2022908631426905
3.49,35.23393657762572,0.30520195307437503,1.202005809479525
3.5,35.33030085875526,0.30421223192702906,1.2017180677178323
3.5100000000000002,35.42665555984426,0.30322605631431826,1.2014276511956492
3.52,35.523000682528156,0.3022434129345569,1.2011345731977139
3.5300000000000002,35.61933622843644,0.30126428853515363,1.2008388469556657
3.54,35.71566219919262,0.3002886699124448,1.2005404856482453
3.5500000000000003,35.811978596414335,0.2993165439115267,1.2002395024014925
3.56,35.908285421713316,0.29834789742608886,1.1999359102889438
3.5700000000000003,36.00458267669549,0.2973827173982463,1.1996297223318304
3.58,36.10087036296094,0.29642099081837237,1.199320951499274
3.59,36.197148482104005,0.2954627047249312,1.199009610708482
3.6,36.29341703571327,0.2945078462043101,1.1986957128249434
3.61,36.38967602537162,0.293556402390652,1.198379270662622
3.62,36.48592545265627,0.29260836046568783,1.1980602969841505
3.63,36.58216531913877,0.2916637076585686,1.1977388045010227
3.64,36.67839562638508,0.2907224312456977,1.1974148058737857
3.65,36.774616375955596,0.289784518550563,1.1970883137122315
3.66,36.87082756940514,0.28884995694356874,1.1967593405755865
3.67,36.967029208283016,0.2879187338418679,1.1964278989727022
3.68,37.06322129413308,0.2869908367091934,1.1960940013622443
3.69,37.15940382849369,0.28606625305569067,1.1957576601528799
3.7,37.25557681289782,0.28514497043774883,1.1954188877034664
3.71,37.351740248873035,0.28422697645783285,1.1950776963232375
3.72,37.447894137941525,0.2833122587643146,1.1947340982719892
3.73,37.54403848162017,0.28240080505130505,1.1943881057602665
3.74,37.64017328142173,0.28149260306485197,1.1940397309503101
3.75,37.73629853885974,0.28058764062871194,1.1936889859593511
3.7600000000000002,37.83241425543748,0.27968590558500145,1.1933358828526985
3.77,37.92852043265201,0.2787873858157606,1.1929804336465268
3.7800000000000002,38.0246170719953,0.2778920692483254,1.1926226503087227
3.79,38.12070417495424,0.2769999438551723,1.1922625447590673
3.8000000000000003,38.21678174301067,0.2761109976537622,1.1919001288694184
3.81,38.3128497776414,0.2752252187063853,1.1915354144638917
3.8200000000000003,38.40890828031824,0.27434259512000525,1.19116841331904
3.83,38.50495725250805,0.2734631150461044,1.1907991371640354
3.84,38.60099669567276,0.27258676668052784,1.1904275976808454
3.85,38.6970266112694,0.2717135382633291,1.1900538065044135
3.86,38.793047000750114,0.2708434180786148,1.1896777752228358
3.87,38.88905786556221,0.2699763944543898,1.1892995153775379
3.88,38.985059207148154,0.26911245576240267,1.1889190384634514
3.89,39.08105102694568,0.26825159041799085,1.1885363559291893
3.9,39.1770333263877,0.26739378687992643,1.1881514791772205
3.91,39.273006106902436,0.2665390336502614,1.1877644195640444
3.92,39.36896936991338,0.26568731927417394,1.1873751884003638
3.93,39.464923116839365,0.2648386323398137,1.1869837969512576
3.94,39.560867349094565,0.26399296147814827,1.1865902564363529
3.95,39.65680206808854,0.2631502953628088,1.1861945780299958
3.96,39.752727275226235,0.2623106227099368,1.1857967728614234
3.97,39.84864297190805,0.2614739322780299,1.185396852014931
3.98,39.94454915952982,0.2606402128677886,1.1849948265300438
3.99,40.040445839482885,0.25980945332196265,1.1845907074016842
4.0,40.13633301315407,0.2589816425251982,1.1841845055803384
4.01,40.23221068192576,0.25815676940388377,1.1837762319722258
4.0200000000000005,40.32807884717588,0.2573348229259979,1.183365897439463
4.03,40.42393751027795,0.256515792100956,1.1829535128002309
4.04,40.5197866726011,0.25569966597945726,1.1825390888289387
4.05,40.615626335510086,0.254886433653332,1.1821226362563881
4.0600000000000005,40.711456500365344,0.2540760842553892,1.1817041657699376
4.07,40.80727716852297,0.25326860695926406,1.1812836880136637
4.08,40.90308834133847,0.2524639909927763,1.1808612135935246
4.09,40.9988900201647,0.25166222563024765,1.1804367530747328
4.1,41.094682206346086,0.25086330017093234,1.1800103169739922
4.11,41.19046490122286,0.2500672039544908,1.1795819157654386
4.12,41.28623810613113,0.2492739263609015,1.1791515598808233
4.13,41.382001822402906,0.24848345681031675,1.1787192597096745
4.14,41.477756051366114,0.24769578476291962,1.1782850255994581
4.15,41.57350079434464,0.24691089971878075,1.1778488678557375
4.16,41.669236052658306,0.2461287912177156,1.1774107967423335
4.17,41.76496182762297,0.2453494488391415,1.1769708224814837
4.18,41.86067812055048,0.24457286220193533,1.176528955253999
4.19,41.95638493274876,0.24379902096429126,1.1760852051994228
4.2,42.05208226552176,0.24302791482357902,1.1756395824161876
4.21,42.14777012016955,0.2422595335162017,1.17519209696177
4.22,42.2434484979883,0.2414938668174546,1.1747427588528472
4.23,42.33911740027033,0.24073090454138377,1.174291578065452
4.24,42.434776828304116,0.23997063654064513,1.1738385645351266
4.25,42.5304267833743,0.23921305270636342,1.173383728157076
4.26,42.62606726676176,0.23845814296799178,1.1729270787863213
4.2700000000000005,42.721698279743585,0.23770589729317132,1.172468626237851
4.28,42.81731982359312,0.23695630568759113,1.172008380286774
4.29,42.91293189957997,0.23620935819484823,1.171546350668469
4.3,43.00853450897005,0.23546504489630796,1.1710825470787354
4.3100000000000005,43.10412765302561,0.23472335591096458,1.170616979173943
4.32,43.19971133300518,0.23398428139530222,1.17014965657118
4.33,43.29528555016372,0.2332478115431557,1.1696805888484028
4.34,43.39085030575251,0.23251393658557182,1.1692097855445813
4.3500000000000005,43.48640560101927,0.231782646790671,1.168737256159848
4.36,43.581951437208126,0.23105393246350917,1.1682630101556424
4.37,43.677487815559644,0.2303277839459393,1.1677870569548576
4.38,43.773014737310874,0.22960419161647394,1.167309405941985
4.39,43.86853220369533,0.2288831458901476,1.1668300664632587
4.4,43.96404021594304,0.22816463721837935,1.1663490478267975
4.41,44.059538775281034,0.22744865609011472,1.1658663593035925
4.42,44.15502788293824,0.22673519304392262,1.1653820101357057
4.43,44.25050754013674,0.226024238645741,1.1648960095218441
4.44,44.34597774809381,0.22531578349378784,1.1644083666208243
4.45,44.44143850802336,0.22460981822214154,1.1639190905541614
4.46,44.53688982113601,0.22390633350060982,1.1634281904062118
4.47,44.63233168863908,0.2232053200345996,1.1629356752243152
4.48,44.72776411173662,0.22250676856498677,1.1624415540189366
4.49,44.82318709162939,0.2218106698679866,1.1619458357638073
4.5,44.91860062951497,0.22111701475502382,1.1614485293960655
4.51,45.014004726587686,0.22042579407260388,1.1609496438163962
4.5200000000000005,45.10939938403868,0.21973699870218372,1.1604491878891705
4.53,45.20478460305592,0.2190506195600436,1.1599471704425839
4.54,45.30016038482421,0.2183666475971584,1.1594436002687951
4.55,45.39552673052523,0.2176850737990699,1.1589384861240624
4.5600000000000005,45.490883641337554,0.2170058891857591,1.1584318367288813
4.57,45.586231118436615,0.21632908481151897,1.157923660768121
4.58,45.681569162994805,0.21565465176482715,1.157413966891158
4.59,45.77689777618145,0.21498258116821953,1.156902763712014
4.6000000000000005,45.872216959162834,0.21431286417816348,1.1563900598094876
