t,GH,SRIF_PeV,GHRH,ghr_GHRH,SRIF_ArC
1.01,4.597475196666287,178.37720799139953,0.15016058603231333,0.0,1.2409711023295379e-05
1.02,4.597480311621127,178.378142824199,0.1501541852697762,0.0,1.2407770904877076e-05
1.03,4.597484073810301,178.37892059672717,0.15014871626955822,0.0,1.24060454515418e-05
1.04,4.597486728479958,178.37956221759188,0.1501440738874412,0.0,1.2404518373948441e-05
1.05,4.597488484791209,178.3800863467985,0.15014016144626102,0.0,1.2403172625775922e-05
1.06,4.597489523222693,178.38051000710666,0.15013688784487625,0.0,1.2401993474791769e-05
1.07,4.597489996842647,178.38084828008644,0.15013417040159888,0.0,1.2400966557469698e-05
1.08,4.597490032610182,178.3811144113958,0.1501319343403766,0.0,1.2400077172720556e-05
1.09,4.597489737448299,178.3813200371926,0.1501301126399935,0.0,1.2399312064248448e-05
1.1,4.5974891990409485,178.38147538525297,0.15012864443874555,0.0,1.2398656720452234e-05
1.11,4.597488486919117,178.38158917834002,0.1501274763155615,0.0,1.2398098031869276e-05
1.12,4.597487661288829,178.38166910471028,0.1501265609028169,0.0,1.2397624838282279e-05
1.1300000000000001,4.597486766767148,178.3817215405724,0.15012585737281448,0.0,1.2397226757130774e-05
1.1400000000000001,4.597485841588237,178.38175209407072,0.15012532960322825,0.0,1.2396894442651236e-05
1.1500000000000001,4.597484913979291,178.38176545650006,0.15012494630308484,0.0,1.2396619358463231e-05
1.16,4.597484002595448,178.3817652055369,0.1501246826883818,0.0,1.2396393838171315e-05
1.17,4.597483126451802,178.38175496340787,0.15012451371277075,0.0,1.2396210278486079e-05
1.18,4.5974822960479065,178.38173730883491,0.15012442057750675,0.0,1.2396062613896657e-05
1.19,4.597481519035334,178.38171447311927,0.15012438671799003,0.0,1.2395945390435682e-05
1.2,4.597480799783679,178.381688241684,0.15012439837773306,0.0,1.2395853770009528e-05
1.21,4.597480140314051,178.38166003098118,0.15012444418332635,0.0,1.2395783520310738e-05
1.22,4.597479540179413,178.3816308144137,0.1501245157786092,0.0,1.2395731293758546e-05
1.23,4.597478998416995,178.3816014576799,0.1501246055728424,0.0,1.2395693975954426e-05
1.24,4.597478514886486,178.38157298434146,0.15012470487862228,0.0,1.239566812695904e-05
1.25,4.597478086662758,178.38154586389808,0.15012480888335444,0.0,1.2395651469983981e-05
1.26,4.597477708623374,178.38152012867678,0.1501249158317932,0.0,1.2395642646004194e-05
1.27,4.597477377545122,178.38149618887067,0.1501250213261021,0.0,1.2395639502734471e-05
1.28,4.597477089468294,178.38147419047638,0.15012512298357547,0.0,1.2395640584029483e-05
1.29,4.597476839564272,178.38145396789875,0.150125220798059,0.0,1.2395645254697942e-05
1.3,4.5974766236463385,178.38143558572833,0.15012531300774185,0.0,1.2395652273075924e-05
1.31,4.59747643177159,178.38141893251543,0.1501253976419411,0.0,1.2395659550296914e-05
1.32,4.597476278838962,178.38140415070683,0.15012547785887229,0.0,1.239567029617921e-05
1.33,4.597476145802647,178.3813909341629,0.1501255506581446,0.0,1.2395680810424486e-05
1.34,4.597476031873772,178.3813792056263,0.15012561645908798,0.0,1.2395691152059588e-05
1.35,4.59747593526862,178.38136879041036,0.15012567620984982,0.0,1.2395701454550218e-05
1.36,4.597475855900644,178.38135968096844,0.15012572994869425,0.0,1.239571172132968e-05
1.37,4.5974757906206305,178.3813517271186,0.15012577803158908,0.0,1.2395721669979139e-05
1.3800000000000001,4.597475737123736,178.38134481894565,0.15012582071906008,0.0,1.239573109380182e-05
1.3900000000000001,4.597475695093513,178.38133893724174,0.15012585808187975,0.0,1.2395739977770112e-05
1.4000000000000001,4.597475661481061,178.3813338969436,0.15012589080192715,0.0,1.2395748177095823e-05
1.41,4.597475635521651,178.38132965163337,0.1501259190502323,0.0,1.2395755655462934e-05
1.42,4.59747561645301,178.3813261408504,0.15012594311489538,0.0,1.2395762423570435e-05
1.43,4.597475602071405,178.3813231898028,0.15012596382881588,0.0,1.2395768512349174e-05
1.44,4.597475592237764,178.38132078745966,0.1501259812445571,0.0,1.2395773923751164e-05
1.45,4.597475585967921,178.38131884422287,0.1501259958282847,0.0,1.239577871006259e-05
1.46,4.597475582138673,178.38131725783643,0.15012600811202195,0.0,1.2395782930956384e-05
1.47,4.597475580714297,178.38131602453606,0.15012601811700813,0.0,1.2395786589996494e-05
1.48,4.597475580822567,178.38131505197242,0.15012602636553138,0.0,1.2395789775626341e-05
1.49,4.5974755820837245,178.3813142999375,0.15012603308499056,0.0,1.2395792526353279e-05
1.5,4.597475584409706,178.38131375565223,0.15012603835758742,0.0,1.2395794862258755e-05
1.51,4.597475587265983,178.38131334154943,0.1501260426822753,0.0,1.239579690523439e-05
1.52,4.597475590562436,178.3813130445513,0.15012604614317765,0.0,1.2395798675831084e-05
1.53,4.597475594299063,178.38131286465776,0.15012604874029445,0.0,1.2395800174048839e-05
1.54,4.597475598475865,178.3813128018689,0.1501260504736257,0.0,1.2395801399887655e-05
1.55,4.597475602943327,178.38131283671933,0.1501260514639862,0.0,1.239580238015557e-05
1.56,4.597475607171496,178.3813129002148,0.1501260521396012,0.0,1.2395803209873052e-05
1.57,4.5974756111137856,178.38131298628971,0.15012605253811737,0.0,1.2395803897393668e-05
1.58,4.597475614770192,178.38131309494415,0.15012605265953474,0.0,1.2395804442717415e-05
1.59,4.597475618140718,178.38131322617807,0.15012605250385327,0.0,1.2395804845844294e-05
1.6,4.5974756212017605,178.38131337132126,0.15012605213771407,0.0,1.2395805129101412e-05
1.61,4.597475623902332,178.38131351164424,0.15012605170507495,0.0,1.2395805340719753e-05
1.62,4.5974756262406915,178.38131364650744,0.15012605121085212,0.0,1.2395805482346398e-05
1.6300000000000001,4.59747562821684,178.38131377591083,0.15012605065504553,0.0,1.2395805553981345e-05
1.6400000000000001,4.597475629830776,178.38131389985443,0.15012605003765517,0.0,1.2395805555624595e-05
1.6500000000000001,4.597475631121884,178.38131401267708,0.15012604942974003,0.0,1.2395805512037012e-05
1.6600000000000001,4.597475632141427,178.38131410700973,0.15012604892379688,0.0,1.2395805455449561e-05
1.67,4.597475632889623,178.38131418282137,0.15012604852021533,0.0,1.2395805385998025e-05
1.68,4.597475633411052,178.38131424261016,0.1501260482084852,0.0,1.2395805307111425e-05
1.69,4.5974756338222775,178.38131429290772,0.15012604796112747,0.0,1.2395805227755026e-05
1.7,4.597475634129387,178.3813143340551,0.1501260477767071,0.0,1.2395805148396989e-05
1.71,4.597475634482283,178.38131437774445,0.1501260475521276,0.0,1.2395805080759638e-05
1.72,4.597475634899882,178.3813144254512,0.1501260472743786,0.0,1.2395805026322289e-05
1.73,4.5974756352598325,178.3813144676321,0.1501260470276092,0.0,1.2395804975516978e-05
1.74,4.597475635562132,178.3813145042872,0.15012604681181943,0.0,1.2395804928343706e-05
1.75,4.5974756358067825,178.38131453541638,0.1501260466270093,0.0,1.2395804884802472e-05
1.76,4.597475635993784,178.38131456101974,0.1501260464731788,0.0,1.2395804844893276e-05
1.77,4.597475636123135,178.38131458109723,0.15012604635032792,0.0,1.2395804808616119e-05
1.78,4.597475636194837,178.38131459564886,0.15012604625845666,0.0,1.2395804775970998e-05
1.79,4.597475636208888,178.38131460467466,0.15012604619756503,0.0,1.2395804746957917e-05
1.8,4.59747563616529,178.38131460817456,0.15012604616765304,0.0,1.2395804721576873e-05
1.81,4.597475636064043,178.38131460614863,0.1501260461687207,0.0,1.2395804699827869e-05
1.82,4.5974756359051465,178.38131459859687,0.15012604620076794,0.0,1.2395804681710902e-05
1.83,4.597475635913027,178.38131460487654,0.1501260461570347,0.0,1.2395804661283164e-05
1.84,4.597475635935395,178.38131461185242,0.150126046109965,0.0,1.239580464257726e-05
1.85,4.597475635941306,178.3813146168554,0.15012604607427965,0.0,1.2395804626412622e-05
1.86,4.59747563593076,178.38131461988544,0.15012604604997867,0.0,1.239580461278925e-05
1.87,4.5974756359037565,178.3813146209426,0.1501260460370621,0.0,1.2395804601707147e-05
1.8800000000000001,4.597475635860295,178.3813146200268,0.15012604603552984,0.0,1.239580459316631e-05
1.8900000000000001,4.597475635800377,178.3813146171381,0.150126046045382,0.0,1.2395804587166742e-05
1.9000000000000001,4.597475635724002,178.38131461227647,0.1501260460666185,0.0,1.2395804583708439e-05
1.9100000000000001,4.597475635631169,178.38131460544193,0.15012604609923938,0.0,1.2395804582791406e-05
1.92,4.597475635521879,178.38131459663447,0.15012604614324462,0.0,1.2395804584415637e-05
1.93,4.5974756353961315,178.38131458585408,0.15012604619863423,0.0,1.2395804588581137e-05
1.94,4.597475635261367,178.38131457379026,0.15012604626182713,0.0,1.2395804594836853e-05
1.95,4.597475635151854,178.38131456361802,0.15012604631633297,0.0,1.2395804601105752e-05
1.96,4.597475635048558,178.3813145535739,0.15012604637131072,0.0,1.2395804608541453e-05
1.97,4.597475634953778,178.38131454394897,0.15012604642504593,0.0,1.2395804616736688e-05
1.98,4.597475634873843,178.38131453554527,0.1501260464728142,0.0,1.2395804624569183e-05
1.99,4.597475634804976,178.3813145278842,0.1501260465174348,0.0,1.2395804632708656e-05
2.0,4.59747563474719,178.3813145209839,0.15012604655876882,8.192406900521683e-10,1.2395804641095955e-05
2.0100000000000002,4.598204128626117,178.38265554715522,0.5676274621203249,92.86134905068641,0.37708328036660427
2.02,4.631649306917253,178.50819448482855,1.5530549816807528,172.7878528794674,2.3561624340617104
2.0300000000000002,4.876702721619244,179.97104619600844,2.8178313926373413,241.5812322526783,6.097492919535352
2.04,5.67488769536816,186.9190324393378,4.181047826835127,300.79224260443283,11.0432962338188
2.05,7.298202323775223,206.49638312315093,5.533292424470785,351.755631506377,16.55872298921722
2.06,9.759769274969289,244.45111243279257,6.816140205016421,395.620226839935,22.15943289142055
2.07,12.888445700754696,299.54918740024766,8.003530034426703,433.37483392618344,27.534858768223106
2.08,16.478112847549284,364.4565997998829,9.084421949021104,465.87052539211294,32.510764303125164
2.09,20.35871570921289,431.17684860985474,10.05556257929478,493.8398262362866,37.00612907466769
2.1,24.407393330739332,494.23647733275845,10.919225170835546,517.9132265679008,40.999055121218646
2.11,28.53971977943179,550.8568131446685,11.68136048246195,538.6333942529941,44.502883072699674
2.12,32.69853207489568,600.0978579483857,12.34997181257208,556.467407852435,47.550383575167295
2.13,36.84510791898163,642.0544366071799,12.933940795000337,571.8172856091423,50.183668189623624
2.14,40.95307014363803,677.326453047193,13.442267344384732,585.0290478314885,52.44795906868816
2.15,45.00435881672529,706.7127957051968,13.883613002985756,596.4005169590744,54.38789298648048
2.16,48.98659438837173,731.0472854584593,14.266048878209883,606.1880311411583,56.04545815100135
2.17,52.891340277741804,751.1171194870121,14.596935847225593,614.6122226668781,57.458963589625824
2.18,56.71294232375888,767.627189744064,14.882887472568996,621.8629915079881,58.66264681384052
2.19,60.447740607945455,781.1890786940811,15.129782680460782,628.1037860847445,59.6866634995016
2.2,64.09352464584373,792.322735408592,15.342806696846107,633.4752865332504,60.55729416680123
2.21,67.43999874575495,801.4559306142016,15.108852050593713,545.2372327786344,60.64860731968061
2.22,70.1082622613886,808.9109113927153,14.280048380651499,469.290035287072,59.44039470521135
2.23,71.82680067837832,814.9396647786541,13.14610695077459,403.92167662341063,57.11548638883998
2.24,72.43434520632663,819.7432553007376,11.888189156668856,347.65860891500125,53.869851281308215
2.25,72.01932123952356,823.4895593542692,10.616509209614733,299.23253776160215,49.91822579208692
2.2600000000000002,70.86816726603813,826.3297452948169,9.395287150286945,257.55183205641003,45.48816047043012
2.27,69.28895703278275,828.404683204412,8.259257611359386,221.6769161939241,40.805650187820014
2.2800000000000002,67.50404707810036,829.8428118593001,7.2245485104387575,190.7990899574645,36.07794544481952
2.29,65.64339874580885,830.7563109451207,6.295812016454229,164.22229862105766,31.479103257210138
2.3000000000000003,63.77470154196802,831.2393705108657,5.470865727764151,141.34744232987245,27.14167714018715
2.31,61.93087942506908,831.3687567534114,4.743684263544972,121.6588710605783,23.15517102960314
2.32,60.12707247754407,831.205699156694,4.106301735400626,104.71276072449795,19.569850263642962
2.33,58.36970509721877,830.7982441957798,3.549998487566236,90.12710838860916,16.40369388349966
2.34,56.661026042233516,830.1835814033308,3.0660204000187865,77.57312108186922,13.650427625538551
2.35,55.00131506831976,829.3901184904553,2.6459954825057608,66.76780407103934,11.287185927465542
2.36,53.38993986389318,828.439235951017,2.282156669147647,57.467581532028035,9.281012267454544
2.37,51.82585844367808,827.3467252330597,1.967442584236905,49.462805810231934,7.59391961455528
2.38,50.307856837889545,826.1239457422873,1.6955232727768448,42.57303149704793,6.1865521274942274
2.39,48.83466102683619,824.7787449367673,1.4607814590553672,36.642947789187055,5.020648777456613
2.4,47.40498925022454,823.3161847052824,1.2582689962409461,31.538877442939754,4.060561963514137
2.41,46.01757618472627,821.7391121613921,1.0836510291992785,27.14576338815711,3.2740760111814926
2.42,44.67118381360004,820.048607122049,0.9331456036984035,23.36457507890097,2.6327352353439353
2.43,43.364605944504824,818.2443323997196,0.8034634312197025,20.110076141113364,2.1118472658299674
2.44,42.096669820740686,816.3248080723314,0.6917505208864274,17.308902944312212,1.6902858857698193
2.45,40.86623634543996,814.2876265250932,0.5955350870555234,14.897910831087472,1.3501820091637087
2.46,39.67219966823581,812.129621564083,0.5126793664502092,12.82275068664313,1.076563878200297
2.47,38.51348648295033,809.8470020438989,0.4413364799177926,11.036643798499473,0.8569861522197747
2.48,37.38905520613989,807.4354582702598,0.3799121864231978,9.49932735199844,0.6811726950143968
2.49,36.29789511231401,804.8902476397278,0.3270312151788048,8.176146824590505,0.5406869498106083
2.5,35.23902546342374,802.2062646294448,0.2815077856436155,7.037274789824474,0.42863680291311684
2.5100000000000002,34.21149464909359,799.3780991442945,0.24231989731359274,6.057038547753122,0.33941600645685144
2.52,33.214379345559834,796.4000864065181,0.20858697517279343,5.213341394664794,0.26848143481101294
2.5300000000000002,32.24678369647045,793.2663508883627,0.17955047767829962,4.48716452421812,0.21216368412716347
2.54,31.307838516946827,789.9708462962245,0.15455710514021553,3.862138299394517,0.16750776567539186
2.5500000000000003,30.39670052113203,786.5073931887264,0.13304427823510323,3.3241732423583508,0.13214025264745094
2.56,29.512551573076333,782.8697155004016,0.11452759456176757,2.861142426173311,0.10415930595142481
2.57,28.65459796059648,779.0514769816167,0.09859000123622864,2.4626081093752656,0.0820441928089093
2.58,27.82206969165225,775.0463183655007,0.08487245583193972,2.119586443876654,0.06458124020386354
2.59,27.014219812750625,770.8478958970637,0.07306587389410331,1.8243449602897719,0.05080351083661246
2.6,26.230323748885255,766.4499217238944,0.06290418952688326,1.5702282599166903,0.0399418554199722
2.61,25.469678664528285,761.8462065214159,0.054158375967774175,1.3515079888854662,0.03138533393308004
2.62,24.7316028452065,757.0307046217154,0.046631295413397264,1.163253707021967,0.024649310085152767
2.63,24.015435099215317,751.9975618119655,0.040153263099962005,1.001221745036172,0.01934980273926522
2.64,23.320534179044785,746.7411658773718,0.03457822785341756,0.861759542600088,0.015182917464132705
2.65,22.646278222116592,741.25619987038,0.02978048323822576,0.7417233125553407,0.011908388768819195
2.66,21.992064210453382,735.5376979999011,0.025651836236903147,0.6384071718903657,0.009336435966757815
2.67,21.357307448928577,729.581103941189,0.02209916977849568,0.5494821454806812,0.007317285935459321
2.68,20.741441061767745,723.3823312774549,0.019042344574937232,0.4729436657928039,0.005732834480754602
2.69,20.143915506999836,716.9378256908499,0.016412393149933174,0.4070663858030519,0.004490019947342863
2.7,19.564198108579717,710.2446284289775,0.014149965328156296,0.3503652854554583,0.003515564104578575
2.71,19.001772605930647,703.3004404799449,0.012203990508920197,0.3015621960885448,0.0027518038773145723
2.72,18.45613872067843,696.1036867986377,0.010530526319282961,0.25955698972717234,0.002153392031792616
2.73,17.92681174037168,688.6535798518024,0.009091767811334864,0.2234027731630494,0.001684684205820889
2.74,17.413322119010903,680.950181642177,0.007855195141281825,0.19228455006051168,0.001317680108094695
2.75,16.915215094222827,672.9944633409742,0.006792840228711554,0.1655008471366927,0.001030394904035702
2.7600000000000002,16.43205032094134,664.7883615749286,0.005880656089821905,0.1424479003558387,0.000805573785860403
2.77,15.963401521470628,656.3348303720352,0.005097974393681641,0.1226060449165297,0.0006296800010999693
2.7800000000000002,15.5088561518185,647.6378877480571,0.004427039123814865,0.10552800177420456,0.0004920993618885219
2.79,15.068015084199041,638.7026559207204,0.0038526063032477656,0.09082879359696343,0.0003845108273458283
2.8000000000000003,14.640492305602338,629.5353941337116,0.0033615999780353114,0.07817706762589068,0.0003003940333479495
2.81,14.225914632326708,620.1435231346248,0.0029428169828038574,0.06728762707633301,0.00023464221390529972
2.82,13.823921440356084,610.5356404038342,0.0025866744871041246,0.05791499892693565,0.00018325540496498863
2.83,13.434164411435772,600.7215253447159,0.002284993844701501,0.0498479023314605,0.0001431020313583801
2.84,13.056307294668583,590.7121337390107,0.002030816101797309,0.042904488077705874,0.00011173196627040861
2.85,12.69002568339075,580.5195809345113,0.001818244640366303,0.036928235632112436,8.722824526732922e-05
2.86,12.335006807008194,570.1571134183267,0.0016423134417701238,0.03178442740716608,6.809057001832432e-05
2.87,11.99094933739949,559.6390685599791,0.0014988750123828799,0.0273571105611332,5.314568949111209e-05
2.88,11.657563209339365,548.9808225719788,0.0013845069638271062,0.023546483972813375,4.1477245801976154e-05
2.89,11.334569454242994,538.1987269153793,0.0012964353831417036,0.02026664677425871,3.23678366244334e-05
2.9,11.021700046325034,527.3100336399835,0.0012324748212639738,0.017443664699706082,2.5256848028945057e-05
2.91,10.718697760076704,516.3328102534276,0.0011909788866805355,0.015013901657313013,1.9706524716586168e-05
2.92,10.425316037605391,505.2858450566467,0.0011708037326850836,0.012922585318915245,1.5375396909729863e-05
2.93,10.14131886407626,494.18854398639365,0.001171284849781188,0.011122572334428623,1.1995376477866354e-05
2.94,9.86648064900168,483.0608202524713,0.0011922255816425823,0.009573286820733587,9.357889542352562e-06
2.95,9.600586110841597,471.92297803406547,0.0012338917939156533,0.008239804553292523,7.300235722517253e-06
2.96,9.343430161606078,460.79559181589934,0.001297018387089055,0.007092065667523327,5.695303219064628e-06
2.97,9.094817787615748,449.6993828980165,0.0013828308972134089,0.006104197532980381,4.442992652691014e-06
2.98,8.854563921792899,438.65509466461964,0.0014930734999637416,0.005253931576681028,3.466180553870999e-06
2.99,8.622493302318237,427.6833681498074,0.0016300427441987549,0.0045221009384067016,2.704609271070045e-06
3.0,8.398440311312173,416.8046194886923,0.001796634537689817,0.0038922084213191366,2.1106932886470385e-06
3.0100000000000002,8.182248786452798,406.03892068328065,0.00199641162303655,0.003350054868377921,1.6473260157403673e-06
3.02,7.973771797447602,395.4058849675707,0.00223366428254163,0.002883418930602161,1.2862095732453145e-06
3.0300000000000002,7.772871378457133,384.92455794968475,0.0025134800145678615,0.0024817817024903772,1.0047645043528507e-06
3.04,7.579418206798302,374.61331559132515,0.002841839202009471,0.0021360892942122677,7.855402313087357e-07
3.0500000000000003,7.393291216903812,364.4897696840353,0.0032256936024723033,0.0018385490911842894,6.148353123011916e-07
