t,R,T,L
0.47000000000000003,0.27268250696341934,12.186849811119975,15.328302433644058
0.48,0.2691874939846969,12.124758276166315,15.207298558257273
0.49,0.265737277182276,12.062685542609394,15.087117170709273
0.5,0.2623312823905935,12.000637056227626,14.967754760871054
0.51,0.25896894278040583,11.93861816325957,14.849207796126064
0.52,0.255649698755305,11.876634111689244,14.731472722467807
0.53,0.2523729978538321,11.814690052499596,14.614545965502174
0.54,0.24913829490237935,11.75279103949894,14.498423927180967
0.55,0.24594505170996178,11.690942031754222,14.383102990333496
0.56,0.24279273687584224,11.629147895382147,14.268579521277239
0.5700000000000001,0.23968082578246538,11.567413404285855,14.154849869274267
0.58,0.2366088004980714,11.505743241405536,14.041910367525054
0.59,0.2335761496891477,11.444141999871935,13.929757334016854
0.6,0.23058236881662683,11.382614181358774,13.81838706817747
0.61,0.22762695977718744,11.321164199912987,13.707795855732044
0.62,0.22470943074256722,11.25979638383023,13.59797997063263
0.63,0.22182929615862218,11.198514975953401,13.488935674626271
0.64,0.21898607665468378,11.137324134856701,13.380659218149109
0.65,0.21617929902195163,11.076227935450026,13.273146840167346
0.66,0.21340849617830365,11.015230369697408,13.166394768225427
0.67,0.2106732072345767,10.95433534648347,13.060399216946216
0.68,0.20797297698042239,10.893546696353367,12.955156395385803
0.6900000000000001,0.20530735602166067,10.832868170782477,12.85066250444945
0.7000000000000001,0.20267590069287564,10.772303443333264,12.746913737736312
0.71,0.20007817299646669,10.711856110550196,12.643906281998827
0.72,0.19751374088309645,10.651529689452664,12.541636312639579
0.73,0.1949821777106709,10.591327623220044,12.440100001146094
0.74,0.1924830621899767,10.53125328202647,12.33929351545198
0.75,0.19001597840509601,10.47130996313186,12.239213019210451
0.76,0.18758051574009094,10.41150089190934,12.139854672429234
0.77,0.18517626880719212,10.351829222859466,12.041214632082765
0.78,0.1828028373764914,10.292298040611326,11.943289052701706
0.79,0.1804598263071381,10.232910360910452,11.846074086939746
0.8,0.17814684549333556,10.173669131442873,11.749565885934462
0.81,0.17586351017526397,10.114577228526379,11.65376059463693
0.8200000000000001,0.1736094404740216,10.055637462601918,11.558654357833664
0.8300000000000001,0.1713842612709183,9.996852579825434,11.464243321420824
0.84,0.16918760228193136,9.9382252614513,11.37052363098682
0.85,0.16701909800539125,9.879758124656664,11.277491432140025
0.86,0.16487838767152807,9.821453723348593,11.185142870808871
0.87,0.16276511519387915,9.763314548954009,11.093474093514352
0.88,0.16067892912255727,9.705343031192417,11.002481247614863
0.89,0.15861948258984976,9.647541538903539,10.912160481673975
0.9,0.15658643253987725,9.58991238628848,10.822507957137756
0.91,0.1545794403022295,9.532457828979506,10.733519838786671
0.92,0.15259817188272407,9.475180062246883,10.64519228965712
0.93,0.15064229758010964,9.418081224302364,10.557521476610965
0.9400000000000001,0.14871149193506206,9.361163397085496,10.470503570658513
0.9500000000000001,0.14680543368029986,9.304428607038318,10.384134747265575
0.96,0.14492380569181942,9.247878825868472,10.298411186644628
0.97,0.14306629494124942,9.191515971300715,10.213329074030062
0.98,0.14123259244893047,9.135341907819777,10.12888459994381
0.99,0.13942239295870987,9.079358449482958,10.04507396490307
1.0,0.1376353950483821,9.023567359484261,9.961893377179099
1.01,0.13587130133415254,8.967970349014866,9.879339049057766
1.02,0.1341298182466595,8.912569079311899,9.797407199938025
1.03,0.13241065598331692,8.857365162390492,9.716094056619063
1.04,0.13071352846145134,8.80236016176668,9.635395853576728
1.05,0.12903815327223453,8.747555593171105,9.555308833229237
1.06,0.1273842516354104,8.69295292525355,9.475829246192127
1.07,0.125751548354817,8.638553580278291,9.396953351522509
1.08,0.12413977174584034,8.58435893504845,9.31867741743548
1.09,0.12254865353566918,8.530370322052134,9.240997722478195
1.1,0.12097792885595353,8.476589029856846,9.163910555156644
1.11,0.11942733634556475,8.423016302650739,9.087412211706242
1.12,0.11789661805034035,8.369653341359815,9.011498997289577
1.1300000000000001,0.11670542454586247,8.316501307869434,8.936170611323993
1.1400000000000001,0.1203813442386796,8.263561866179948,8.861653838774279
1.1500000000000001,0.13030916369653572,8.21083969597284,8.788534673246978
1.16,0.14638237533540427,8.15834363048293,8.717416471992768
1.17,0.16849451470106216,8.106086509008788,8.648886190260152
1.18,0.19653873122676627,8.054085020821452,8.58351449970812
1.19,0.23040733318667128,8.002359535739329,8.521855890843414
1.2,0.2699913686122704,7.950933940787375,8.464448725445509
1.21,0.3151802307255947,7.899835479225817,8.41181524794437
1.22,0.36586129366951486,7.849094592824888,8.364461550023927
1.23,0.42191956775685424,7.798744765170961,8.322877507090613
1.24,0.4832373356788472,7.748822363657047,8.287536742518203
1.25,0.549693912874954,7.699366490301428,8.25889641414414
1.26,0.6211653648431518,7.650418830850412,8.237397052065473
1.27,0.6975242066009455,7.602023496991581,8.22346246896285
1.28,0.7786391914872001,7.554226878738918,8.217499511481325
1.29,0.8643751020441672,7.507077494992402,8.21989782894718
1.3,0.9545925374169105,7.460625841358124,8.231029668627876
1.31,1.0491477592776939,7.414924243848617,8.251249578207396
1.32,1.14789252941018,7.370026708055354,8.280894168074829
1.33,1.2506739803936204,7.32598877181078,8.320281801703832
1.34,1.3573344954144881,7.282867353881979,8.369712336442992
1.35,1.4677116177145655,7.240720606868014,8.429466797085507
1.36,1.5816379721462661,7.199607767604475,8.499807093463444
1.37,1.6989412096511183,7.159589008579064,8.58097569567702
1.3800000000000001,1.8194439657892414,7.12072528837803,8.673195344461929
1.3900000000000001,1.9429638427505547,7.083078202964385,8.776668721881562
1.4000000000000001,2.0693134096730494,7.046709836883782,8.891578121271273
1.41,2.198300208139456,7.011682612436867,9.01808521925235
1.42,2.32972679302548,6.97805914115811,9.156330714435986
1.43,2.4633907837744333,6.9459020745266615,9.306434027894094
1.44,2.5990849235703686,6.91527395502352,9.468493087129797
1.45,2.736597172707358,6.8862370661643135,9.642583981446924
1.46,2.875710807450763,6.858853283815646,9.828760718759026
1.47,3.016204530935299,6.833183928607141,10.02705502939901
1.48,3.1578526172127126,6.809289615555658,10.237476057385724
1.49,3.300425055079853,6.787230107668104,10.460010184145291
1.5,3.4436877099875383,6.767064169597982,10.694620852419371
1.51,3.5874025145020996,6.748849418085562,10.941248325476623
1.52,3.731327655431999,6.732642179559033,11.199809580888983
1.53,3.875217786159031,6.718497344766953,11.470198164887337
1.54,4.018824258700458,6.706468222373299,11.752284040019731
1.55,4.161895351599182,6.696606401446963,12.04591355108626
1.56,4.304176530139276,6.688961607548986,12.35090932843956
1.57,4.445410715992586,6.68358156213409,12.667070236032009
1.58,4.585338552527377,6.680511851476938,12.994171416804939
1.59,4.723698712626806,6.679795784103495,13.331964253104745
1.6,4.8602282056236445,6.681474256283763,13.680176408372729
1.61,4.994662685596478,6.685585624435788,14.03851193069781
1.62,5.126736765145654,6.692165582606095,14.406651405788383
1.6300000000000001,5.256184375188786,6.701247027169353,14.784252046034458
1.6400000000000001,5.382739105295093,6.712859937602647,15.170947900752495
1.6500000000000001,5.506134570043487,6.7270312531904475,15.566349991947344
1.6600000000000001,5.626104774268234,6.743784757810207,15.97004659386896
1.67,5.742384486834889,6.763140968440088,16.381603553485686
1.68,5.854709629183815,6.785117024345304,16.800564583615298
1.69,5.962817676468415,6.8097265770481785,17.22645154229179
1.7,6.066448053267961,6.83697969224749,17.658764893031627
1.71,6.165342544110158,6.866882751286591,18.09698411995196
1.72,6.259245706281047,6.899438357016464,18.540568165074063
1.73,6.347905287482584,6.934645244479805,18.98895590634026
1.74,6.431072656870019,6.972498197241991,19.441566728229386
1.75,6.508503233128866,7.012987967916475,19.897801081241063
1.76,6.579956914745295,7.0561012052926655,20.357041070866284
1.77,6.6451985185909965,7.101820385306562,20.818651114882368
1.78,6.703998220320792,7.150123747924311,21.28197863403445
1.79,6.756131993109992,7.2009852400299,21.746354765962618
1.8,6.801382040634257,7.254374463054898,22.2110950987412
1.81,6.83953724708424,7.31025662897929,22.675500492124673
1.82,6.870393616122131,7.368592521217047,23.138857904748058
1.83,6.893754707132545,7.429338461518737,23.600441244411847
1.84,6.909432071002237,7.492446283787906,24.059512262050124
1.85,6.91724568804275,7.557863315739652,24.51532151039947
1.86,6.917024397210948,7.6255323663688666,24.967109306610027
1.87,6.908606316142216,7.695391719018681,25.414106702356033
1.8800000000000001,6.891839267025168,7.767375134822997,25.855536548584897
1.8900000000000001,6.866581192568528,7.841411862401396,26.290614570628193
1.9000000000000001,6.832700563897267,7.917426654700788,26.718550467622855
1.9100000000000001,6.790076772594844,7.995339789200637,27.138548987858066
1.92,6.738600523588425,8.075067100300622,27.5498110933903
1.93,6.67817422482215,8.156520022447392,27.951535192043515
1.94,6.6087123566284784,8.239605636241816,28.342918330551708
1.95,6.530141833315772,8.3242267218965,28.723157414980825
1.96,6.446501675106873,8.410282009423945,29.09157221126509
1.97,6.36387588741442,8.497669142922886,29.448155020681245
1.98,6.2823091250663055,8.586288198102942,29.793125995297235
1.99,6.201787813421525,8.676042185535259,30.126701958114207
2.0,6.122298558068537,8.766837068103635,30.44909616975092
2.0100000000000002,6.043828128547622,8.85858143274617,30.760518664825092
2.02,5.966363466534792,8.95118663028154,31.06117608892269
2.0300000000000002,5.889891680983704,9.044566654715021,31.351271804482053
2.04,5.814400045516242,9.13863807449675,31.631005948763615
2.05,5.739875997829802,9.233320016377272,31.900575447151745
2.06,5.666307134150831,9.328534014228843,32.16017413765254
2.07,5.5936812132094795,9.424204116893439,32.40999268175165
2.08,5.521986152111386,9.520256775081423,32.65021865716473
2.09,5.451210020541472,9.616620690442174,32.88103668685617
2.1,5.381341039344116,9.713226771865825,33.10262847167434
2.11,5.312367577954217,9.8100080639061,33.3151728482525
2.12,5.244278156493529,9.906899814913809,33.518845740267174
2.13,5.177061446739009,10.00383951033005,33.71382013564426
2.14,5.110706264753437,10.100766664337183,33.9002662531163
2.15,5.045201568038553,10.197622746471305,34.07835160544115
2.16,4.980536455076888,10.294351172246339,34.24824100921902
2.17,4.916700164172052,10.390897276257169,34.41009661018745
2.18,4.8536820726502645,10.487208299421324,34.56407789971731
2.19,4.791471693563906,10.58323329631913,34.71034178925329
2.2,4.730058674368649,10.678923107201195,34.8490426387298
2.21,4.6694327951958705,10.774230315447365,34.980332294631296
2.22,4.609583967059046,10.869109201301699,35.104360129837076
2.23,4.550502230457681,10.963515712497758,35.22127307353788
2.24,4.492177753445665,11.057407414097018,35.33121565422364
2.25,4.434600830051061,11.150743451698663,35.434330034141794
2.2600000000000002,4.377761878859761,11.24348452092703,35.53075603977402
2.27,4.321651441103996,11.335592817897703,35.62063120434732
2.2800000000000002,4.266260179580293,11.42703202092959,35.704090790249545
2.29,4.211578876700808,11.517767239982051,35.781267832403344
2.3000000000000003,4.157598432725885,11.607764972831669,35.85229317725777
2.31,4.10430986433487,11.69699307384172,35.91729551360085
2.32,4.051704303077828,11.785420718335988,35.97640140624777
2.33,3.9997729945386395,11.873018392711018,36.02973531260773
2.34,3.9485072971371293,11.959757871570343,36.07741960792992
2.35,3.8978986796342805,12.045612148088876,36.11957464174762
2.36,3.8479387202889015,12.130555424056753,36.15631875458257
2.37,3.7986191055435046,12.214563082981234,36.18776830597026
2.38,3.7499316283545965,12.29761164860098,36.21403771123021
2.39,3.7018681857893925,12.379678713396867,36.23523949626512
2.4,3.6544207794237966,12.460742981187728,36.251484283565425
2.41,3.607581513519568,12.540784219098034,36.26288083277326
2.42,3.561342593681181,12.619783228975683,36.26953606947596
2.43,3.515696325531903,12.697721819475921,36.271555113540245
2.44,3.470635112626765,12.774582746770447,36.26904132622762
2.45,3.426151456074721,12.850349725180013,36.262096315283955
2.46,3.3822379532546782,12.925007400572248,36.25081996232774
2.47,3.338887296453002,12.998541320436479,36.23531045218069
2.48,3.2960922716587824,13.070937910303071,36.21566429833252
2.49,3.253845757211147,13.142184442970823,36.19197637219155
2.5,3.212140722699369,13.21226901942832,36.164339925939046
2.5100000000000002,3.170970227897649,13.28118055119206,36.13284661452796
2.52,3.13032742155564,13.348908735622953,36.09758652137581
2.5300000000000002,3.0902055402689026,13.415444034792358,36.05864818205213
2.54,3.05059790728078,13.480777650549362,36.01611860976661
2.5500000000000003,3.0114979313014554,13.544901500180869,35.970083320446385
2.56,2.972899105611566,13.607808206342092,35.920626350515754
2.57,2.934795006905342,13.669491073372544,35.86783028141885
2.58,2.8971792942280676,13.729944068149639,35.8117762617453
2.59,2.860045707901405,13.78916180017847,35.75254402969128
2.6,2.823388068363272,13.84713949751886,35.690211937717926
2.61,2.7872002753166556,13.903872996792439,35.62485696938837
2.62,2.7514763066768584,13.959358723654821,35.55655476135266
2.63,2.716210217565566,14.01359367522157,35.48537962417103
2.64,2.6813961393202117,14.066575402988985,35.41140456277507
2.65,2.647028278348459,14.118301988328511,35.33470130089312
2.66,2.613100915358767,14.168772035274104,35.2553402959444
2.67,2.579608404424775,14.217984655356815,35.173390758184745
2.68,2.5465451720138277,14.265939450556708,35.08892067079
2.69,2.513905716071887,14.31263649866272,35.00199680853461
2.7,2.4816846051225707,14.358076339076318,34.912684756137644
2.71,2.449876477217554,14.402259951555765,34.821048930407485
2.72,2.4184760388518294,14.445188733133557,34.72715260330386
2.73,2.3874780645884326,14.486864507517579,34.63105790702776
2.74,2.3568773959928566,14.527289502474032,34.532825856650966
2.75,2.326668940774215,14.566466336527812,34.43251636752776
2.7600000000000002,2.2968476719490902,14.604398006500926,34.33018827215693
2.77,2.267408627005613,14.641087874879263,34.225899337063126
2.7800000000000002,2.2383469067856367,14.676539644616257,34.11970628680388
2.79,2.209657674962898,14.710757359934801,34.01166481298715
2.8000000000000003,2.18133615729649,14.743745397079284,33.90182958897331
2.81,2.1533776407597696,14.775508449414328,33.79025428774006
2.82,2.1257774727660013,14.806051516592882,33.67699159733431
2.83,2.0985310604059406,14.83537989406749,33.562093236047886
2.84,2.071633869586959,14.863499158205752,33.44560997008803
2.85,2.0450814240891533,14.890415147673108,33.327591633354736
2.86,2.0188693052396167,14.916133971185157,33.208087131725215
2.87,1.992993151027976,14.940661991104053,33.08714446138608
2.88,1.9674486553764028,14.96400581349729,32.964810723311864
2.89,1.9422315674328026,14.98617227902336,32.84113213718456
2.9,1.9173376908681328,15.00716845383431,32.71615405523241
2.91,1.8927628829282268,15.027001610117793,32.58992098222054
2.92,1.8685030539649903,15.045679226415624,32.46247658349323
2.93,1.8445541668437375,15.06320898263915,32.333863696130564
2.94,1.820912236192035,15.079598748340008,32.20412434408535
2.95,1.79757332774464,15.094856574823025,32.073299750941686
2.96,1.7745335576985235,15.108990687523471,31.941430352444264
2.97,1.7517890920010815,15.122009475592439,31.808555810705013
2.98,1.7293361455300909,15.13392147704043,31.674715031116854
2.99,1.707170981817833,15.144735385386047,31.539946165784876
3.0,1.6852899123147458,15.154460037856325,31.404286628403888
3.0100000000000002,1.6636892957678429,15.163104408015904,31.267773106308063
3.02,1.6423655376229815,15.170677599208085,31.130441571949632
3.0300000000000002,1.6213150894432033,15.177188838492851,30.99232729399932
3.04,1.6005344480719812,15.182647460574918,30.853464854767722
3.0500000000000003,1.5800201552835085,15.187062910475328,30.713888155614793
3.06,1.559768797243016,15.190444738715968,30.573630427071734
3.0700000000000003,1.5397770038876797,15.192802593301856,30.43272424094315
3.08,1.5200414483717635,15.194146214065139,30.29120152084221
3.09,1.500558846520644,15.194485427227297,30.149093552525322
3.1,1.4813259562313752,15.193830137865078,30.00643099555693
3.11,1.4623395767445408,15.192190317487572,29.863243898151143
3.12,1.4435965484649032,15.189576011867436,29.719561698562202
3.13,1.425093752325185,15.1859973318044,29.57541323770584
3.14,1.4068281092516872,15.181464447555605,29.430826769298957
3.15,1.388796579656775,15.175987584149674,29.285829969358197
3.16,1.3709961629382734,15.169577016844462,29.14044994554651
3.17,1.3534238969856351,15.162243066722269,28.994713246371965
3.18,1.3360768576574524,15.153996095170902,28.848645871100757
3.19,1.3189521580694874,15.14484649156472,28.702273284302322
3.2,1.302046948438742,15.134804680496153,28.55562041686862
3.21,1.2853584155354327,15.123881115045084,28.408711676600216
3.22,1.268883782173656,15.11208627131242,28.261570957866567
3.23,1.252620306742525,15.099430644279389,28.114221650298095
3.24,1.236565282741764,15.08592474372005,27.96668664738634
3.25,1.2207160383215734,15.071579090159108,27.818988354997636
3.2600000000000002,1.2050699358509172,15.056404211863349,27.671148699197424
3.27,1.189624371814838,15.040410655147408,27.52318912589289
3.2800000000000002,1.1743767759747796,15.023608964444303,27.375130618865086
3.29,1.1593246109481403,15.006009679376909,27.226993707370752
3.3000000000000003,1.1444653718641993,14.98762333482466,27.078798471859358
3.31,1.1297965859425423,14.968460457699098,26.930564551641375
3.3200000000000003,1.11531581207591,14.948531563776674,26.782311152465024
3.33,1.1010206404173473,14.927847154583711,26.634057054005126
3.34,1.086908691976996,14.90641771454878,26.485820617130564
3.35,1.072977618452258,14.884253717386558,26.337619785388927
3.36,1.0592251016311545,14.861365615263244,26.189472097119953
3.37,1.0456488529291124,14.83776383319059,26.041394694270245
3.38,1.0322466130910173,14.813458769924296,25.89340432711817
3.39,1.0190161518134717,14.788460795549378,25.74551736100041
3.4,1.0059552673715424,14.76278024912927,25.59774978294552
3.41,0.9930617862498851,14.736427436415562,25.450117208216515
3.42,0.9803335627782954,14.709412627620182,25.30263488676186
3.43,0.9677684788455567,14.681746058314284,25.15531770771932
3.44,0.9553644435121775,14.653437926015616,25.00818020647788
3.45,0.9431193925950612,14.624498385494185,24.861236572463064
3.46,0.93103128836633,14.59493754869245,24.714500654075156
3.47,0.919098119213462,14.564765482924946,24.56798596461726
3.48,0.907317899303627,14.533992209135294,24.421705688136914
3.49,0.895688668252133,14.502627700208292,24.27567268518281
3.5,0.884208490794925,14.470681879334796,24.129899498478554
3.5100000000000002,0.8728754564907671,14.43816461979628,23.98439835784264
3.52,0.861687679409601,14.405085743853562,23.83918118549249
3.5300000000000002,0.8506432977685914,14.371455018692846,23.694259602738168
3.54,0.8397404736469309,14.337282156408177,23.549644934639304
3.5500000000000003,0.828977392679872,14.302576812723531,23.40534821522672
3.56,0.8183522637563327,14.267348585751618,23.26138019265264
3.5700000000000003,0.8078633187202514,14.231607014800899,23.117751334264227
3.58,0.7975088120756391,14.195361579229035,22.974471831602095
3.59,0.787287020703977,14.158621697591117,22.831551605111578
3.6,0.7771962435888542,14.121396726935954,22.689000308692076
3.61,0.7672348015026604,14.08369596095461,22.54682733519059
3.62,0.7574010367390418,14.045528629382096,22.405041820789695
3.63,0.7476933128372274,14.006903897106273,22.263652649609813
3.64,0.7381100143090306,13.967830863294187,22.12266845826067
3.65,0.7286495463692102,13.928318560555098,21.982097640325712
3.66,0.7193103346691171,13.888375954138436,21.841948350780623
3.67,0.7100908250419913,13.848011941555942,21.70222851013196
3.68,0.700989483270229,13.807235353109256,21.562945808010582
3.69,0.692004794782262,13.766054949030703,21.424107708588462
3.7,0.6831352644156746,13.72447941958917,21.285721454315002
3.71,0.6743794161706912,13.682517384635295,21.147794069918575
3.72,0.6657357929640358,13.640177393052463,21.01033236641618
3.73,0.6572029563858356,13.597467922238268,20.87334294506309
3.74,0.6487794864595022,13.554397377615,20.736832201243608
3.75,0.6404639814099644,13.51097409238645,20.600806328167977
3.7600000000000002,0.6322550574630666,13.46720632846392,20.46527131980054
3.77,0.624151348561876,13.423102273946034,20.330232975895978
3.7800000000000002,0.6161515061514354,13.378670043275166,20.195696905328052
3.79,0.6082541989594394,13.333917677141121,20.061668529537016
3.8000000000000003,0.6004581127738654,13.288853142174874,19.92815308606916
3.81,0.5927619502233006,13.243484330664614,19.79515563206426
3.8200000000000003,0.5851644305599036,13.19781906029275,19.662681047692054
3.83,0.5776642894449615,13.151865073892637,19.5307340395389
3.84,0.5702602787369813,13.105630039223684,19.39931914394578
3.85,0.5629511662901198,13.05912154906873,19.268440730102082
3.86,0.5557357358366309,13.012347124520652,19.138103001046684
3.87,0.548612786663815,12.96531421019674,19.00830999983855
3.88,0.5415811334272194,12.918030174675362,18.87906561232435
3.89,0.5346396059738204,12.870502311243884,18.750373569670206
3.9,0.527787049146668,12.822737837848953,18.622237451373014
3.91,0.5210223225919006,12.774743897063287,18.494660688226578
3.92,0.5143443005680961,12.726527556068039,18.367646565243682
3.93,0.5077518717579041,12.67809580664959,18.241198224534884
3.94,0.5012439390819273,12.629455565209827,18.115318668145285
3.95,0.4948194195176567,12.580613672894529,17.990010760778965
3.96,0.48847724398577286,12.531576898144607,17.86527723086237
3.97,0.48221635709504035,12.482351933950044,17.74112067513621
3.98,0.4760357169589,12.43294539768807,17.6175435614784
3.99,0.4699342950434798,12.38336383205674,17.49454823095898
4.0,0.46391107599582554,12.33361370521077,17.372136900400104
4.01,0.45796505747420735,12.283701410908742,17.25031166489721
4.0200000000000005,0.45209524998046996,12.233633268670884,17.129074500302476
4.03,0.4463006766943875,12.183415523946566,17.008427265671333
4.04,0.44058037330997685,12.133054348290598,16.88837170567286
4.05,0.4349333878746024,12.082555839577555,16.76890945294384
4.0600000000000005,0.42935878069102956,12.03192602435331,16.65004202890055
4.07,0.42385562410634753,11.981170856182045,16.53177084735647
4.08,0.4184230023292797,11.930296214925885,16.414097217450944
4.09,0.413060011305309,11.87930790798394,16.29702234516247
4.1,0.4077657585657288,11.82821167056515,16.180547335477687
4.11,0.4025393630785269,11.777013165968835,16.064673194527035
4.12,0.3973799551010704,11.72571798587229,15.949400831687846
4.13,0.39228667603455175,11.67433165062467,15.834731061655503
4.14,0.3872586782801706,11.622859609546584,15.720664606483593
4.15,0.3822951250970413,11.571307241235655,15.607202097592914
4.16,0.3773951905066424,11.519679855403336,15.494344076649687
4.17,0.3725580591313946,11.467982692418587,15.382090998071272
4.18,0.3677829260147225,11.416220922169979,15.270443231997659
4.19,0.36306899651647273,11.364399645441033,15.159401065424499
4.2,0.3584154861802585,11.31252389427977,15.048964704036194
4.21,0.3538216206024124,11.260598632373053,14.939134274010213
4.22,0.34928663530252707,11.208628755425304,14.829909823793436
4.23,0.3448097755955468,11.156619091540954,14.721291325851093
4.24,0.34039029646538604,11.104574401610167,14.613278678388992
4.25,0.33602746244003806,11.052499379697183,14.505871707049598
4.26,0.3317205474980284,11.000398654302115,14.399070165862305
4.2700000000000005,0.3274688349477961,10.948276788793041,14.292873738856299
4.28,0.32327161725377396,10.896138280243653,14.187282042968688
4.29,0.31912819594801267,10.843987560726113,14.082294628899232
4.3,0.3150378815137737,10.79182899774704,13.977910982650927
4.3100000000000005,0.31099999327032846,10.739666894679724,13.874130527050955
4.32,0.30701385925915003,10.687505491198285,13.770952623247728
4.33,0.30307881613146564,10.635348963713179,13.668376572184407
4.34,0.29919420903715005,10.583201425807768,13.566401616049676
4.3500000000000005,0.29535939151492907,10.531066928675411,13.465026939706178
4.36,0.29157372540499277,10.478949462196477,13.364251671587638
4.37,0.2878365807586167,10.426852955886307,13.264074884677257
4.38,0.2841473356713286,10.374781277489138,13.164495599340295
4.39,0.2805053762080754,10.322738234320994,13.065512783945781
4.4,0.2769100963017865,10.27072757376929,12.967125356139213
4.41,0.27336089765214105,10.218752983761531,12.869332184119433
4.42,0.2698571896255573,10.166818093234282,12.772132087894825
4.43,0.26639838915638636,10.114926472602214,12.675523840519483
4.44,0.2629839206492824,10.063081634226778,12.57950616930972
4.45,0.25961321588273173,10.011287032884216,12.4840777570415
4.46,0.2562857139267155,9.959546066574067,12.389237242820721
4.47,0.2530008610728246,9.907862077624179,12.294983222666515
4.48,0.24975811068451836,9.856238351668011,12.201314251996589
4.49,0.24655692312895627,9.804678118734435,12.108228846186037
4.5,0.24339676568906085,9.753184553788588,12.015725481602896
4.51,0.24027711247453712,9.70176077721578,11.923802596676582
4.5200000000000005,0.2371974443339665,9.650409855304407,11.832458592948699
4.53,0.23415724876795863,9.599134800727631,11.741691836106714
4.54,0.23115601984333597,9.547938573023503,11.651500657000826
4.55,0.2281932581083378,9.496824079073335,11.561883352644589
4.5600000000000005,0.22526847051672166,9.445794173775413,11.472838187013455
4.57,0.2223811703727643,9.39485166121394,11.384363391358765
4.58,0.21953087719862532,9.343999293862506,11.296457166357376
4.59,0.21671711667107954,9.293239773493823,11.20911768263525
4.6000000000000005,0.21393942054579396,9.242575751752394,11.12234308159164
4.61,0.21119732657914778,9.192009830640021,11.036131476288537
4.62,0.2084903784509994,9.141544562999451,10.950480952324943
4.63,0.20581812568838834,9.091182452996023,10.865389568696518
4.64,0.20318012359015017,9.04092595659707,10.7808553586408
4.65,0.20057593315242894,8.990777482048873,10.696876330468433
4.66,0.19800512100220516,8.940739390518118,10.61345046821475
4.67,0.19546725934429274,8.890813997025852,10.530575731984605
4.68,0.19296192585032118,8.841003569999524,10.448250059654125
4.69,0.190488703602492,8.791310332085533,10.366471367304477
4.7,0.1880471810261113,8.741736460676398,10.285237549923515
4.71,0.18563695182084802,8.69228408838584,10.204546482143588
4.72,0.18325761489282721,8.642955303521408,10.124396018966639
4.73,0.18090877428753838,8.593752150554366,10.044783996476768
4.74,0.17859003912354687,8.544676630586759,9.96570823254069
4.75,0.17630102352698884,8.49573070181544,9.887166527496264
4.76,0.17404134656966191,8.446916280054513,9.809156664764256
