t,TFS,TF,PhzMS,PYO
0.73,4.815256895131605,3.8522055235916826,0.035763591493343246,0.014801938266043396
0.74,4.815612670057605,3.852490143532453,0.03625418681936494,0.015183098662902418
0.75,4.815968442172611,3.8527747612244294,0.03674480056930552,0.015568414174802196
0.76,4.816324211476072,3.85305937666717,0.037235432741679286,0.015957861033076524
0.77,4.8166799779674365,3.8533439898602317,0.037726083335000674,0.016351415607530225
0.78,4.81703574164615,3.853628600803174,0.038216752347784266,0.016749054405072065
0.79,4.817391502511661,3.853913209495554,0.038707439778544815,0.017150754067866328
0.8,4.817747260563419,3.854197815936931,0.03919814562579712,0.017556491163480167
0.81,4.81810301580087,3.8544824201268626,0.03968886988805627,0.017966242707099168
0.8200000000000001,4.818458768223461,3.8547670220649075,0.040179612563837445,0.018379985715264398
0.8300000000000001,4.818814517830643,3.855051621750624,0.040670373651656,0.01879769733162657
0.84,4.819170264621863,3.8553362191835707,0.041161153150027406,0.01921935482541036
0.85,4.8195260085965685,3.855620814363306,0.04165195105746733,0.019644935589878825
0.86,4.819881749754208,3.8559054072893892,0.04214276737249154,0.0200744171407977
0.87,4.8202374880942305,3.8561899979613785,0.042633602093615997,0.02050777711489979
0.88,4.820593223616085,3.856474586378832,0.04312445521935664,0.02094499355583224
0.89,4.820948956319219,3.8567591725413104,0.043615326748229696,0.02138604440674978
0.9,4.8213046862030815,3.8570437564483715,0.04410621667875161,0.021830907584433498
0.91,4.8216604132671215,3.857328338099574,0.04459712500943889,0.02227956125786322
0.92,4.822016137510787,3.857612917494478,0.04508805173880822,0.022731983716991058
0.93,4.822371858933528,3.857897494632642,0.04557899686537642,0.023188153371602363
0.9400000000000001,4.822727577534795,3.8581820695136253,0.046069960387660466,0.023648048750176714
0.9500000000000001,4.823083293314033,3.8584666421369875,0.046560942304177476,0.024111648498748892
0.96,4.823439006270695,3.8587512125022876,0.0470519426134447,0.024578931499001828
0.97,4.823794716404229,3.8590357806090854,0.047542961313979455,0.0250498769932947
0.98,4.824150423714083,3.85932034645694,0.04803399840429938,0.025524463773951733
0.99,4.824506128199709,3.859604910045411,0.048525053882922164,0.026002671012221045
1.0,4.824861829860555,3.859889471374059,0.04901612774836567,0.026484477999413253
1.01,4.82521752869607,3.8601740304424426,0.049507219999147895,0.026969864146194126
1.02,4.825573224705706,3.860458587250122,0.049998330633786975,0.027458808981877168
1.03,4.825928917888911,3.8607431417966573,0.05048945965080122,0.027951292153716258
1.04,4.826284608245135,3.861027694081608,0.05098060704870906,0.028447293426198256
1.05,4.826640295773831,3.8613122441045347,0.051471772826029126,0.028946792799049978
1.06,4.826995980474444,3.8615967918649963,0.05196295698128014,0.02944977022760003
1.07,4.827351662346428,3.8618813373625542,0.05245415951298098,0.029956205828797586
1.08,4.827707341389231,3.862165880596768,0.05294538041965069,0.03046607984706364
1.09,4.828063017602306,3.862450421567198,0.053436619699808445,0.030979372642657627
1.1,4.8284186909851,3.8627349602734045,0.05392787735197358,0.03149606469107913
1.11,4.828774361537066,3.863019496714948,0.05441915337466558,0.032016136582469636
1.12,4.829130029257655,3.863304030891389,0.05491044776640406,0.032539569021014264
1.1300000000000001,4.8294856941463165,3.863588562802288,0.05540176052570882,0.0330663427707062
1.1400000000000001,4.8298413562025,3.863873092447206,0.05589309165109981,0.03359643872672472
1.1500000000000001,4.830197015425659,3.8641576198257037,0.056384441141097086,0.034129837956832304
1.16,4.8305526718152425,3.864442144937341,0.05687580899422085,0.034666521600861824
1.17,4.830908325370703,3.8647266677816803,0.05736719520899151,0.03520647090793253
1.18,4.83126397609149,3.8650111883582814,0.05785859978392956,0.035749667235760035
1.19,4.831619623977056,3.8652957066667053,0.05835002271755566,0.036296092049966415
1.2,4.831975269026851,3.8655802227065132,0.058841464008390645,0.03684572692339028
1.21,4.832330911240329,3.8658647364772665,0.059332923654955474,0.03739855352596215
1.22,4.832686550616939,3.8661492479785258,0.059824401655771256,0.03795455358796333
1.23,4.833042187156135,3.8664337572098524,0.060315898009359256,0.038513709038834845
1.24,4.833397820857366,3.866718264170808,0.06080741271424087,0.03907600186910978
1.25,4.833753451720085,3.867002768860954,0.06129894576893768,0.039641414172703615
1.26,4.834109079743744,3.867287271279851,0.06179049717197136,0.04020992814620946
1.27,4.834464704927794,3.867571771427062,0.06228206692186379,0.040781526088193305
1.28,4.834820327271688,3.867856269302148,0.06277365501713696,0.04135619039848925
1.29,4.835175946774878,3.86814076490467,0.06326526145631302,0.04193390357749472
1.3,4.835531563436815,3.8684252582341907,0.06375688623791427,0.04251464822546576
1.31,4.835887177256954,3.868709749290271,0.06424852936046316,0.043098407041812184
1.32,4.836242788234744,3.8689942380724736,0.06474019082248228,0.043685162824392915
1.33,4.83659839636964,3.8692787245803606,0.06523187062249436,0.04427489851453327
1.34,4.836954001661092,3.869563208813493,0.06572356875902224,0.044867597224672526
1.35,4.8373096041085555,3.8698476907714334,0.06621528523058902,0.04546324194937827
1.36,4.837665203711481,3.8701321704537444,0.06670702003571785,0.04606181588518576
1.37,4.838020800469322,3.870416647859988,0.06719877317293207,0.04666330232462289
1.3800000000000001,4.838376394381532,3.870701122989726,0.06769054464075519,0.0472676846555464
1.3900000000000001,4.838731985447563,3.870985595842521,0.0681823344377108,0.04787494636047815
1.4000000000000001,4.839087573666869,3.871270066417936,0.06867414256232268,0.048485071015941274
1.41,4.839443159038902,3.8715545347155333,0.06916596901311477,0.04909804229179642
1.42,4.839798741563116,3.871839000734875,0.06965781378861113,0.04971384395057804
1.43,4.840154321238964,3.872123464475524,0.07014967688733599,0.0503324598468305
1.44,4.8405098980659,3.8724079259370434,0.07064155830781371,0.05095387392644439
1.45,4.840865472043376,3.8726923851189956,0.07113345804856878,0.051578070341893975
1.46,4.841221043170847,3.872976842020943,0.07162537610812587,0.052205033371240175
1.47,4.841576611447767,3.873261296642449,0.07211731248500977,0.05283474708996838
1.48,4.841932176873589,3.873545748983077,0.07260926717774546,0.05346719582383302
1.49,4.842287739447767,3.8738301990423896,0.07310124018485804,0.05410236398849518
1.5,4.842643299169754,3.8741146468199497,0.07359323150487276,0.054740236088930715
1.51,4.842998856039005,3.874399092315321,0.07408524113631501,0.0553807967188383
1.52,4.843354410054974,3.8746835355280664,0.07457726907771034,0.056024030560047504
1.53,4.843709961217114,3.8749679764577496,0.07506931532758444,0.056669922381926884
1.54,4.8440655095248815,3.8752524151039336,0.07556137988446317,0.057318457040792054
1.55,4.84442105497773,3.875536851466182,0.07605346274687248,0.05796961947931376
1.56,4.844776597575113,3.875821285544059,0.07654556391333854,0.05862339472592597
1.57,4.845132137316486,3.876105717337127,0.07703768338238762,0.05927976800955495
1.58,4.845487674201302,3.8763901468449506,0.07752982115254614,0.05993872459659091
1.59,4.845843208229018,3.8766745740670934,0.07802197722234068,0.06060024968305479
1.6,4.846198739399087,3.876958999003119,0.07851415159029798,0.061264328650588076
1.61,4.846554267710966,3.8772434216525915,0.0790063442549449,0.06193094696505861
1.62,4.846909793164107,3.8775278420150747,0.07949855521480846,0.06260009017602286
1.6300000000000001,4.847265315757967,3.877812260090133,0.07999078446841583,0.06327174391618813
1.6400000000000001,4.847620835492001,3.8780966758773303,0.08048303201429431,0.06394589390087485
1.6500000000000001,4.847976352365664,3.8783810893762305,0.08097529785097138,0.06462252592747879
1.6600000000000001,4.84833186637841,3.8786655005863984,0.08146758197697464,0.06530162587493325
1.67,4.848687377529696,3.8789499095073974,0.08195988439083182,0.06598317970317143
1.68,4.849042885818978,3.879234316138793,0.08245220509107087,0.06666717345258857
1.69,4.84939839124571,3.879518720480149,0.08294454407621982,0.06735359331852082
1.7,4.849753893809349,3.87980312253103,0.08343690134480689,0.06804242551125744
1.71,4.850109393509349,3.8800875222910007,0.0839292768953604,0.06873365627527243
1.72,4.850464890345168,3.8803719197596256,0.08442167072640884,0.06942727197586918
1.73,4.85082038431626,3.880656314936469,0.08491408283648086,0.07012325905686716
1.74,4.851175875422082,3.8809407078210967,0.08540651322410525,0.07082160404009237
1.75,4.851531363662089,3.881225098413073,0.08589896188781093,0.07152229352486769
1.76,4.851886849035739,3.881509486711963,0.086391428826127,0.07222531418750329
1.77,4.852242331542487,3.8817938727173313,0.08688391403758267,0.07293065278078702
1.78,4.85259781118179,3.8820782564287435,0.08737641752070732,0.07363829613347486
1.79,4.852953287953103,3.8823626378457643,0.08786893927403049,0.07434823114978129
1.8,4.853308761855884,3.8826470169679594,0.08836147929608182,0.0750604448088697
1.81,4.85366423288959,3.8829313937948937,0.08885403758539114,0.07577492423987654
1.82,4.854019701053676,3.883215768326133,0.08934661414048843,0.07649165655759556
1.83,4.8543751663476,3.8835001405612415,0.08983920895990379,0.07721062894387808
1.84,4.854730628770818,3.883784510499786,0.09033182204216747,0.07793182867968741
1.85,4.855086088322787,3.8840688781413317,0.09082445338580988,0.07865524311900948
1.86,4.855441545002965,3.8843532434854438,0.09131710298936159,0.07938085968836675
1.87,4.855796998810809,3.8846376065316885,0.09180977085135326,0.08010866588633209
1.8800000000000001,4.856152449745775,3.8849219672796313,0.09230245697031579,0.08083864928304259
1.8900000000000001,4.8565078978073215,3.8852063257288383,0.09279516134478012,0.0815707975197135
1.9000000000000001,4.856863342994905,3.885490681878875,0.09328788397327743,0.08230509830815207
1.9100000000000001,4.8572187853079845,3.8857750357293077,0.093780624854339,0.08304153943027144
1.92,4.857574224746015,3.8860593872797025,0.09427338398649623,0.08378010873760448
1.93,4.857929661308456,3.886343736529625,0.09476616136828074,0.0845207943686258
1.94,4.858285094994765,3.886628083478642,0.09525895699822423,0.08526358420485439
1.95,4.858640525804399,3.8869124281263194,0.0957517708748586,0.08600846627194994
1.96,4.858995953736818,3.8871967704722237,0.09624460299671585,0.086755428704684
1.97,4.859351378791477,3.887481110515921,0.09673745336232815,0.08750445970565796
1.98,4.859706800967836,3.887765448256978,0.09723032197022784,0.08825554754483537
1.99,4.860062220265353,3.888049783694961,0.09772320881894736,0.08900868055907439
2.0,4.8604176366834855,3.8883341168294367,0.09821611390701933,0.08976384715166005
2.0100000000000002,4.860773050221693,3.888618447659972,0.0987090372329765,0.0905210357918367
2.02,4.861128460879431,3.8889027761861334,0.09920197879535177,0.09128023501434017
2.0300000000000002,4.861483868656162,3.8891871024074876,0.09969493859267821,0.09204143341893045
2.04,4.861839273551342,3.8894714263236017,0.10018791662348897,0.09280461966992369
2.05,4.862194675564432,3.8897557479340423,0.10068091288631743,0.09356978249572477
2.06,4.862550074694887,3.890040067238377,0.1011739273796971,0.09433691068835966
2.07,4.862905470942169,3.890324384236172,0.10166696010216159,0.09510599310300755
2.08,4.863260864305736,3.8906086989269952,0.10216001105224468,0.09587701865753352
2.09,4.863616254785047,3.890893011310413,0.10265308022848026,0.0966499768290365
2.1,4.8639716423795605,3.891177321385994,0.10314616762940247,0.09742485635571028
2.11,4.864327027088737,3.8914616291533046,0.1036392732535455,0.09820164631068136
2.12,4.864682408912034,3.891745934611912,0.10413239709944373,0.09898033587790266
2.13,4.865037787848913,3.8920302377613845,0.10462553916563166,0.09976091430300416
2.14,4.8653931638988315,3.892314538601289,0.105118699450644,0.10054337089286373
2.15,4.8657485370612505,3.8925988371311937,0.10561187795301549,0.10132769501517762
2.16,4.866103907335628,3.8928831333506655,0.10610507467128116,0.10211387609803116
2.17,4.866459274721425,3.893167427259273,0.10659828960397605,0.10290190362946923
2.18,4.866814639218101,3.8934517188565834,0.10709152274963545,0.10369176715706717
2.19,4.867170000825116,3.893736008142165,0.1075847741067947,0.10448345628750101
2.2,4.867525359541929,3.894020295115585,0.10807804367398943,0.10527696068611846
2.21,4.867880715368002,3.8943045797764126,0.10857133144975525,0.10607227007650923
2.22,4.868236068302793,3.8945888621242153,0.10906463743262804,0.1068693742400759
2.23,4.868591418345764,3.894873142158561,0.10955796162114374,0.10766826301560431
2.24,4.868946765496374,3.8951574198790184,0.11005130401383853,0.10846892629883437
2.25,4.869302109754083,3.8954416952851556,0.11054466460924862,0.10927135466869899
2.2600000000000002,4.8696574511183535,3.8957259683765413,0.1110380434059105,0.11007553768921725
2.27,4.870012789588644,3.8960102391527434,0.11153144040236068,0.11088146543205107
2.2800000000000002,4.870368125164417,3.896294507613331,0.11202485559713592,0.11168912803964798
2.29,4.8707234578451315,3.8965787737578723,0.11251828898877303,0.11249851571079801
2.3000000000000003,4.871078787630249,3.896863037585936,0.11301174057580905,0.11330961870024876
2.31,4.87143411451923,3.8971472990970906,0.11350521035678113,0.11412242731831976
2.32,4.871789438511537,3.897431558290905,0.11399869833022654,0.11493693193051742
2.33,4.87214475960663,3.897715815166949,0.11449220449468277,0.11575312295714967
2.34,4.87250007780397,3.89800006972479,0.11498572884868737,0.1165709908729406
2.35,4.872855393103018,3.8982843219639984,0.11547927139077811,0.11739052620664532
2.36,4.873210705503236,3.8985685718841423,0.11597283211949284,0.1182117195406645
2.37,4.873566015004085,3.898852819484791,0.11646641103336963,0.11903456151065935
2.38,4.873921321605027,3.899137064765514,0.1169600081309466,0.1198590428051659
2.39,4.874276625305523,3.89942130772588,0.11745362341076215,0.12068515416521025
2.4,4.874631926105035,3.8997055483654592,0.11794725687135464,0.12151288640768414
2.41,4.874987224003025,3.8999897866838205,0.11844090851126281,0.12234223086714952
2.42,4.875342518998954,3.9002740226805335,0.11893457832902533,0.12317317806612497
2.43,4.875697811092285,3.9005582563551675,0.11942826632318117,0.12400571896969059
2.44,4.876053100282479,3.9008424877072922,0.11992197249226931,0.12483984459472001
2.45,4.876408386568999,3.9011267167364774,0.12041569683482903,0.12567554600953182
2.46,4.876763669951306,3.901410943442293,0.1209094393493996,0.12651281433354017
2.47,4.877118950428865,3.9016951678243084,0.12140320003452057,0.12735164073690622
2.48,4.877474228001135,3.901979389882094,0.12189697888873154,0.12819201644018863
2.49,4.87782950266758,3.9022636096152192,0.12239077591057232,0.12903393271399513
2.5,4.8781847744276625,3.9025478270232545,0.1228845910985828,0.12987738087863304
2.5100000000000002,4.878540043280845,3.9028320421057696,0.1233784244513031,0.13072235230376061
2.52,4.87889530922659,3.903116254862335,0.1238722759672734,0.13156883840803776
2.5300000000000002,4.879250572264361,3.9034004652925205,0.12436614564503412,0.13241683065877746
2.54,4.87960583239362,3.903684673395897,0.12486003348312573,0.13326632057159626
2.5500000000000003,4.879961089613831,3.903968879172034,0.1253539394800889,0.13411729971006578
2.56,4.880316343924455,3.904253082620503,0.12584786363446443,0.1349697597315707
2.57,4.880671595324958,3.904537283740874,0.12634180594479327,0.13582369262498603
2.58,4.881026843814801,3.9048214825327174,0.12683576640961658,0.13667908982806176
2.59,4.881382089393448,3.905105678995604,0.1273297450274755,0.13753594310663927
2.6,4.881737332060362,3.9053898731291046,0.1278237417969115,0.13839424427372288
2.61,4.882092571815007,3.9056740649327897,0.12831775671646606,0.1392539851891587
2.62,4.882447808656846,3.9059582544062303,0.1288117897846809,0.14011515775931388
2.63,4.882803042585344,3.9062424415489976,0.12930584100009784,0.14097775393675546
2.64,4.883158273599964,3.9065266263606624,0.12979991036125885,0.14184176571992962
2.65,4.883513501700169,3.9068108088407953,0.130293997866706,0.14270718515284056
2.66,4.8838687268854235,3.9070949889889683,0.13078810351498166,0.14357400432472972
2.67,4.884223949155191,3.9073791668047515,0.13128222730462813,0.14444221536975468
2.68,4.884579168508937,3.907663342287717,0.13177636923418803,0.1453118104666684
2.69,4.884934384946124,3.9079475154374363,0.13227052930220404,0.14618278183849803
2.7,4.885289598466218,3.90823168625348,0.13276470750721903,0.1470551217522243
2.71,4.8856448090686815,3.9085158547354197,0.13325890384777594,0.14792882251846012
2.72,4.88600001675298,3.9088000208828273,0.13375311832241793,0.14880387656010893
2.73,4.886355221518577,3.909084184695274,0.1342473509296883,0.14968027653430568
2.74,4.8867104233649385,3.9093683461723323,0.13474160166813054,0.1505580146532193
2.75,4.887065622291527,3.9096525053135727,0.1352358705362881,0.15143708341173906
2.7600000000000002,4.8874208182978105,3.909936662118568,0.13573015753270481,0.15231747534766515
2.77,4.887776011383251,3.9102208165868895,0.13622446265592444,0.15319918304141353
2.7800000000000002,4.888131201547314,3.9105049687181093,0.1367187859044911,0.15408219911572102
2.79,4.888486388789466,3.9107891185117998,0.13721312727694887,0.15496651623535018
2.8000000000000003,4.888841573109171,3.911073265967532,0.1377074867718421,0.15585212710679452
2.81,4.889196754505893,3.911357411084879,0.1382018643877152,0.15673902447798316
2.82,4.8895519329791,3.9116415538634133,0.13869626012311279,0.15762720113798617
2.83,4.889907108528255,3.911925694302706,0.13919067397657964,0.15851664991671938
2.84,4.8902622811528245,3.9122098324023304,0.1396851059466606,0.15940736368464925
2.85,4.8906174508522735,3.9124939681618587,0.1401795560319007,0.16029933535249824
2.86,4.890972617626067,3.9127781015808627,0.1406740242308451,0.16119255787094933
2.87,4.891327781473673,3.9130622326589157,0.14116851054203916,0.1620870242303514
2.88,4.891682942394555,3.9133463613955906,0.1416630149640283,0.16298272755824397
2.89,4.89203810038818,3.913630487790459,0.14215753749535823,0.16387966114200905
2.9,4.892393255454013,3.913914611843095,0.1426520781345746,0.1647778178777767
2.91,4.8927484075915215,3.91419873355307,0.1431466368802234,0.16567719092491312
2.92,4.89310355680017,3.9144828529199582,0.14364121373085056,0.16657777348187933
2.93,4.8934587030794265,3.9147669699433316,0.14413580868500242,0.16747955878596307
2.94,4.893813846428755,3.915051084622764,0.14463042174122523,0.16838254011300982
2.95,4.894168986847625,3.9153351969578276,0.14512505289806552,0.1692867107771547
2.96,4.894524124335499,3.9156193069480962,0.14561970215406989,0.1701920641305537
2.97,4.894879258891846,3.915903414593143,0.1461143695077851,0.17109859356311533
2.98,4.895234390516133,3.916187519892541,0.1466090549577581,0.17200629250223187
2.99,4.895589519207825,3.916471622845864,0.14710375850253601,0.1729151544125113
3.0,4.895944644966391,3.9167557234526846,0.14759848014066593,0.17382517279550821
3.0100000000000002,4.896299767791295,3.9170398217125775,0.1480932198706953,0.17473634118945586
3.02,4.896654887682007,3.917323917625115,0.14858797769117157,0.17564865316899722
3.0300000000000002,4.897010004637992,3.917608011189872,0.14908275360064244,0.17656210234491682
3.04,4.897365118658718,3.9178921024064213,0.14957754759765565,0.17747668248318854
3.0500000000000003,4.897720229743651,3.918176191274337,0.1500723596807592,0.17839238742775973
3.06,4.89807533789226,3.918460277793193,0.15056718984850112,0.17930921071578793
3.0700000000000003,4.898430443104012,3.918744361962563,0.15106203809942967,0.1802271461126318
3.08,4.898785545378375,3.919028443782021,0.1515569044320932,0.18114618741930905
3.09,4.899140644714814,3.919312523251141,0.1520517888450402,0.18206632847225326
3.1,4.899495741112799,3.9195966003694975,0.15254669133681942,0.1829875631430706
3.11,4.899850834571796,3.9198806751366644,0.15304161190597962,0.18390988533829614
3.12,4.900205925091275,3.920164747552216,0.15353655055106974,0.18483328899915086
3.13,4.900561012670703,3.9204488176157266,0.1540315072706389,0.18575776810129804
3.14,4.900916097309548,3.9207328853267707,0.15452648206323635,0.1866833166546001
3.15,4.901271179007277,3.921016950684922,0.15502147492741147,0.18760992870287507
3.16,4.9016262577633585,3.9213010136897566,0.15551648586171382,0.1885375983236534
3.17,4.901981333577262,3.9215850743408476,0.156011514864693,0.18946631962793442
3.18,4.902336406448455,3.92186913263777,0.15650656193489892,0.19039608675994324
3.19,4.902691476376406,3.922153188580099,0.15700162707088153,0.19132689389688703
3.2,4.903046543360584,3.922437242167409,0.1574967102711909,0.19225873537582755
3.21,4.903401607400456,3.922721293399275,0.15799181153437733,0.19319160553907733
3.22,4.903756668495491,3.923005342275272,0.15848693085899124,0.19412549852253952
3.23,4.9041117266451595,3.923289388794975,0.15898206824358313,0.19506040864400337
3.24,4.904466781848929,3.923573432957959,0.15947722368670375,0.19599633025377308
3.25,4.904821834106269,3.923857474763799,0.15997239718690387,0.19693325773444595
3.2600000000000002,4.905176883416647,3.9241415142120704,0.16046758874273453,0.19787118550069127
3.27,4.905531929779535,3.9244255513023485,0.16096279835274685,0.1988101079990284
3.2800000000000002,4.905886973194399,3.9247095860342083,0.1614580260154921,0.19975001970760575
3.29,4.90624201366071,3.924993618407225,0.16195327172952168,0.2006909151359788
3.3000000000000003,4.906597051177937,3.925277648420975,0.16244853549338717,0.20163278882488905
3.31,4.906952085745549,3.9255616760750334,0.16294381730564028,0.20257563534604217
3.3200000000000003,4.9073071173630165,3.9258457013689756,0.16343911716483286,0.20351944930188673
3.33,4.907662146029808,3.9261297243023776,0.1639344350695169,0.20446422532539255
3.34,4.908017171745394,3.926413744874815,0.16442977101824455,0.2054099580798294
3.35,4.908372194509243,3.9266977630858633,0.1649251250095681,0.2063566422585453
3.36,4.908727214320828,3.9269817789350987,0.16542049704203995,0.20730427271570173
3.37,4.909082231179615,3.9272657924220966,0.16591588711421273,0.2082528442548005
3.38,4.909437245085075,3.927549803546434,0.16641129522463913,0.2092023515536757
3.39,4.90979225603668,3.927833812307686,0.16690672137187204,0.21015278943343793
3.4,4.910147264033899,3.9281178187054295,0.16740216555446444,0.2111041527448198
3.41,4.910502269076202,3.9284018227392403,0.1678976277709695,0.21205643636797375
3.42,4.91085727116306,3.928685824408695,0.16839310801994054,0.2130096352122691
3.43,4.911212270293943,3.9289698237133694,0.16888860629993097,0.21396374421608993
3.44,4.911567266468322,3.9292538206528405,0.16938412260949437,0.21491875834663218
3.45,4.911922259685666,3.929537815226684,0.16987965694718452,0.2158746725997015
3.46,4.912277249945448,3.929821807434478,0.17037520931155525,0.21683148199951027
3.47,4.912632237247137,3.930105797275797,0.17087077970116066,0.2177891815984755
3.48,4.912987221590205,3.9303897847502194,0.17136636811455483,0.21874776647701588
3.49,4.913342202974122,3.930673769857321,0.17186197455029212,0.2197072317433497
3.5,4.913697181398359,3.9309577525966795,0.17235759900692696,0.22066757253329178
3.5100000000000002,4.914052156862389,3.931241732967871,0.17285324148301398,0.2216287840100515
3.52,4.9144071293656815,3.9315257109704724,0.1733489019771079,0.22259086150382967
3.5300000000000002,4.914762098907707,3.9318096866040615,0.17384458048776363,0.22355380024486815
