t,V,Nai,m,h,j,Cai,Ki,d,f,b,g,xr,xs1,xs2,zdv,ydv,Ca_JSR,Ca_NSR,APtrack,APtrack2,APtrack3,Cainfluxtrack,OVRLDtrack,OVRLDtrack2,OVRLDtrack3
0.14,-88.95068330658759,14.177610283241181,0.0007972276044952857,0.9928733055986936,0.9951224135964944,0.000341972801249725,138.37949059185894,3.427197331938876e-06,0.9952716184755843,0.0010291904839109614,0.9342765004302684,0.0007473835912425747,0.042110191139020564,0.08863682222523891,0.011765030501097123,0.9750223105907223,0.8208071493065892,2.7871895337141597,3.492560806097911e-87,1.9306706067474767e-86,0.01921503011831437,1.547894035577585e-87,2e-323,-2.5e-323,2.2613319181747647e-282
0.15,-88.94836959573902,14.177611302061045,0.0007975376116657982,0.9928777971190276,0.9951229482133493,0.00034196443577066884,138.3794906310029,3.421022198321479e-06,0.9952725181901553,0.0010291276220138958,0.9342831869132747,0.0007471931699659871,0.04210722915792348,0.08863516746553618,0.011754707055283073,0.9750260428225881,0.8208341545885821,2.7871842927515473,3.47514159259659e-87,1.9210413503460013e-86,0.019213108711374542,1.540173884610973e-87,2e-323,-2.5e-323,2.261105796289236e-282
0.16,-88.94606450921843,14.177612320695639,0.0007978456233670596,0.9928822480972201,0.9951234805999999,0.0003419560710691905,138.37949066973806,3.4150477015801727e-06,0.995273417691543,0.0010290650350521207,0.9342898725441908,0.0007470028272836926,0.04210426756510946,0.0886335128104377,0.011744958251805496,0.975029774489842,0.8208611601051456,2.7871790517205635,3.457809255385131e-87,1.9114601187345217e-86,0.019211187496565744,1.5324922369943032e-87,2e-323,-2.5e-323,2.2608796970147594e-282
0.17,-88.94376801369424,14.177613339145498,0.0007981536524855832,0.9928866588202597,0.9951240107648057,0.00034194770714456236,138.37949070806602,3.409268425210157e-06,0.9952743169799008,0.0010290027220094505,0.9342965573233695,0.000746812563093299,0.042101306359957305,0.08863185825967224,0.011735757678806483,0.9750335055925907,0.8208881658562593,2.78717381062123,3.4405633639945223e-87,1.9019266739518647e-86,0.019209266473868808,1.5248489019448078e-87,2e-323,-2.5e-323,2.2606536203490777e-282
0.18,-88.94148007568464,14.177614357411171,0.000798461666115879,0.9928910295769797,0.995124538716158,0.0003419393439960594,138.3794907459884,3.4036788022978787e-06,0.9952752160553827,0.0010289406818660928,0.9343032412511642,0.0007466223772920733,0.04209834554184347,0.08863020381296748,0.01172707731515482,0.9750372361309416,0.8209151718419029,2.7871685694535673,3.4234034859391475e-87,1.8924407769220866e-86,0.019207345643264533,1.5172436877859659e-87,2e-323,-2.5e-323,2.2604275662899317e-282
0.19,-88.93920066207751,14.177615375493188,0.0007987699190901416,0.9928953606511536,0.995125064462374,0.00034193098162294797,138.37949078350675,3.3982736743857872e-06,0.9952761149181419,0.0010288789136104967,0.9343099243279278,0.0007464322697780337,0.0420953851101499,0.08862854947005361,0.011718892928004066,0.9750409661050017,0.8209421780620557,2.7871633282175963,3.4063291938892634e-87,1.883002191419387e-86,0.019205425004733715,1.5096764051263252e-87,2e-323,-2.5e-323,2.260201534835062e-282
0.2,-88.9369297396978,14.177616393392087,0.0007990779409192136,0.9928996523275172,0.9951255880117826,0.0003419226200244971,138.37949082062266,3.3930477832118177e-06,0.9952770135683316,0.00102881741622992,0.9343166065540132,0.0007462422404490946,0.04209242506425772,0.08862689523066042,0.011711179232556658,0.9750446955148779,0.8209691845166978,2.787158086913338,3.3893400596388618e-87,1.8736106807335688e-86,0.019203504558257152,1.502146864186076e-87,2e-323,-2.5e-323,2.2599755259822083e-282
0.21,-88.93466727571776,14.177617411108406,0.000799384252282496,0.9929039048860542,0.9951261093726427,0.0003419142591999685,138.37949085733774,3.387996235820865e-06,0.9952779120061044,0.0010287561887194355,0.9343232879297731,0.0007460522892038823,0.042089465403553225,0.08862524109452001,0.011703914148837513,0.9750484243606774,0.8209961912058085,2.787152845540813,3.372435659856773e-87,1.864266010849224e-86,0.019201584303815643,1.4946548773459246e-87,2e-323,-2.5e-323,2.2597495397291103e-282
0.22,-88.93241323725873,14.177618428642676,0.0007996887671058535,0.9929081186075283,0.9951266285532223,0.000341905899148626,138.37949089365355,3.383114061215923e-06,0.9952788102316126,0.0010286952300731448,0.9343299684555603,0.0007458624159409385,0.04208650612742204,0.0886235870613642,0.011697074814395943,0.975052152642507,0.8210231981293675,2.787147604100042,3.355615570498605e-87,1.854967947356676e-86,0.019199664241389983,1.4872002566704782e-87,2e-323,-2.5e-323,2.2595235760735082e-282
0.23,-88.93016759179194,14.177619445995424,0.0007999909823059774,0.992912293768016,0.9951271455617179,0.0003418975398697274,138.37949092957166,3.378396625666884e-06,0.995279708245008,0.0010286345392932364,0.9343366481317267,0.0007456726205595459,0.04208354723525514,0.08862193313092714,0.011690641187219875,0.9750558803604734,0.8210502052873545,2.7871423625910463,3.338879372434751e-87,1.8457162585631208e-86,0.019197744370960966,1.4797828164025655e-87,2e-323,-2.5e-323,2.2592976350131422e-282
0.24,-88.92793030673819,14.17762046316718,0.0008002913317410234,0.9929164306443076,0.9951276604063355,0.0003418891813625321,138.37949096509362,3.37383923077134e-06,0.9952806060464423,0.0010285741153808314,0.9343433269586242,0.0007454829029588907,0.042080588726442755,0.08862027930294272,0.011684592596381162,0.9750596075146832,0.821077212679749,2.7871371210138465,3.3222266458372684e-87,1.836510712389715e-86,0.019195824692509397,1.4724023704755134e-87,2e-323,-2.5e-323,2.2590717165457526e-282
0.25,-88.9257013498632,14.177621480158468,0.0008005909245827802,0.992920529508632,0.9951281730952097,0.0003418808236262944,138.379491000221,3.36943748917219e-06,0.9952815036360665,0.0010285139573451662,0.9343500049366047,0.0007452932630389054,0.04207763060038046,0.0886186255771472,0.011678910864395159,0.9750633341052434,0.8211042203065307,2.787131879368463,3.3056569757322802e-87,1.8273510794409205e-86,0.019193905206016073,1.4650587349739586e-87,2e-323,-2.5e-323,2.2588458206690807e-282
0.26,-88.92348068895562,14.177622496969816,0.0008008899252201118,0.9929245906329346,0.9951286836364699,0.00034187246666026914,138.37949103495538,3.3651870178457165e-06,0.9952824010140313,0.0010284540641960997,0.9343566820660196,0.0007451037006995793,0.04207467285646419,0.08861697195327695,0.01167357773414052,0.9750670601322601,0.8211312281676793,2.787126637654917,3.289169947489865e-87,1.818237130511335e-86,0.019191985911461804,1.4577517261349783e-87,2e-323,-2.5e-323,2.2586199473808672e-282
0.27,-88.92126829208492,14.177623513601738,0.0008011889123041512,0.9929286142854681,0.9951291920381865,0.0003418641104637075,138.37949106929824,3.3610836752995346e-06,0.9952832981804871,0.0010283944349501622,0.9343633583472198,0.0007449142158415154,0.042071715494094296,0.08861531843107037,0.011668576809188412,0.9750707855958398,0.8211582362631743,2.7871213958732293,3.272765150443211e-87,1.809168638586346e-86,0.019190066808827396,1.4504811619520895e-87,2e-323,-2.5e-323,2.258394096678853e-282
0.28,-88.91906412706862,14.177624530054763,0.00080148790449958,0.992932600737796,0.9951296983084826,0.00034185575503586414,138.37949110325113,3.35712310087305e-06,0.9952841951355845,0.001028335068617906,0.9343700337805566,0.0007447248083647668,0.042068758512667184,0.08861366501026406,0.011663889985340806,0.9750745104960892,0.8211852445929954,2.787116154023421,3.2564421703752163e-87,1.8001453746887556e-86,0.01918814789809365,1.44324685884533e-87,2e-323,-2.5e-323,2.2581682685607797e-282
0.29,-88.91686816257142,14.177625546329397,0.0008017855175795264,0.9929365502503668,0.9951302024553031,0.00034184740037598453,138.3794911368156,3.353301622840658e-06,0.9952850918794721,0.0010282759642301935,0.93437670836638,0.0007445354781712529,0.04206580191159254,0.08861201169060058,0.01165950416843881,0.9750782348331142,0.8212122531571221,2.7871109121055113,3.2402006050876085e-87,1.7911671164853177e-86,0.01918622917924139,1.4360486385614518e-87,2e-323,-2.5e-323,2.2579424630243896e-282
0.3,-88.91468036646614,14.177626562426168,0.0008020820418641713,0.9929404630940161,0.9951307044867596,0.0003418390464833225,138.37949116999314,3.3496149308399766e-06,0.9952859884123006,0.0010282171207988797,0.9343833821050412,0.0007443462251611464,0.04206284569026761,0.0886103584718169,0.011655401662418817,0.9750819586070212,0.8212392619555341,2.787105670119522,3.224040041139198e-87,1.7822336354277558e-86,0.01918431065225142,1.428886317864375e-87,2e-323,-2.5e-323,2.2577166800674235e-282
0.31,-88.91250070784157,14.17762757834558,0.0008023771847227085,0.9929443395236476,0.9951312044107065,0.0003418306933571206,138.37949120278532,3.34605966575571e-06,0.9952868847342177,0.0010281585373651482,0.9343900549968894,0.0007441570492373128,0.04205988984810881,0.08860870535365857,0.011651571410323415,0.9750856818179162,0.821266270988211,2.7871004280654734,3.2079600824061732e-87,1.7733447125407557e-86,0.019182392317104557,1.421759721193037e-87,2e-323,-2.5e-323,2.257490919687625e-282
0.32,-88.91032915492525,14.17762859408815,0.0008026707274090554,0.9929481798054465,0.9951317022351803,0.0003418223409966292,138.3794912351936,3.3426317997316203e-06,0.9952877808453727,0.0010281002129493859,0.934396727042275,0.0007439679503007084,0.04205693438451897,0.08860705233586506,0.011647997725666591,0.9750894044659053,0.8212932802551325,2.7870951859433863,3.1919603204899677e-87,1.7645001220635788e-86,0.019180474173781617,1.4146686675462357e-87,2e-323,-2.5e-323,2.257265181882735e-282
0.33,-88.90816567675988,14.177629609654383,0.0008029631149386421,0.9929519841949344,0.9951321979680449,0.00034181398940109236,138.3794912672195,3.3393279161136595e-06,0.9952886767459137,0.0010280421465917668,0.9344033982415472,0.0007437789282541042,0.0420539792989138,0.08860539941818163,0.011644669001245798,0.9750931265510945,0.8213202897562781,2.7870899437532817,3.1760403586471224e-87,1.7556996446783722e-86,0.019178556222263422,1.4076129810882824e-87,2e-323,-2.5e-323,2.2570394666504973e-282
0.34,-88.9060102422098,14.177630625044792,0.0008032545778785026,0.9929557529499646,0.9951326916172013,0.0003418056385697554,138.3794912988645,3.3361444665639497e-06,0.9952895724359884,0.0010279843373281255,0.9344100685950552,0.0007435899829998734,0.04205102459070621,0.08860374660035224,0.011641572765815882,0.9750968480735893,0.8213472994916275,2.7870847014951794,3.1601997975804393e-87,1.74694305965559e-86,0.019176638462530784,1.4005924848516784e-87,2e-323,-2.5e-323,2.256813773988654e-282
0.35000000000000003,-88.90386282023185,14.177631640259879,0.0008035451783406544,0.9929594863271889,0.995133183190531,0.0003417972885018633,138.3794913301301,3.3330779623741025e-06,0.9952904679157448,0.001027926784196592,0.9344167381031483,0.0007434011144405987,0.04204807025931057,0.08860209388212152,0.011638696881607674,0.975100569033496,0.8213743094611604,2.7870794591691,3.1444382393319853e-87,1.7382301470060242e-86,0.019174720894564533,1.3936070024624828e-87,2e-323,-2.5e-323,2.2565881038949486e-282
0.36,-88.90172338028289,14.177632655300147,0.000803834920972131,0.9929631845767383,0.9951336726958082,0.0003417889391966586,138.37949136101778,3.3301252653664482e-06,0.9952913631853293,0.0010278694862475564,0.9344234067661746,0.0007432123224799854,0.042045116304149234,0.08860044126323766,0.01163603138732432,0.9751042894309199,0.8214013196648562,2.7870742167750646,3.128755293134496e-87,1.7295606907154337e-86,0.01917280351834549,1.3866563607336419e-87,2e-323,-2.5e-323,2.2563624563671243e-282
0.37,-88.89959189148014,14.1776336701661,0.0008041240349450188,0.9929668479531678,0.9951341601408801,0.00034178059065338517,138.37949139152906,3.327283005399724e-06,0.9952922582448894,0.0010278124425230496,0.9344300745844829,0.0007430236070209736,0.04204216272463912,0.08859878874344641,0.011633564924603018,0.9751080092659667,0.8214283301026947,2.7870689743130934,3.113150563325894e-87,1.7209344720637492e-86,0.01917088633385448,1.3797403843087327e-87,2e-323,-2.5e-323,2.256136831402924e-282
0.38,-88.89746832331224,14.177634684858242,0.0008044123804497273,0.9929704767062064,0.9951346455335135,0.00034177224287128586,138.37949142166536,3.324548052655994e-06,0.9952931530945716,0.0010277556520743069,0.9344367415584212,0.0007428349679673452,0.0420392095202031,0.08859713632249623,0.011631287500090976,0.9751117285387423,0.8214553407746552,2.7870637317832068,3.0976236596169393e-87,1.7123512753009794e-86,0.01916896934107233,1.3728589002125602e-87,2e-323,-2.5e-323,2.2559112290000918e-282
0.39,-88.89535264545655,14.177635699377063,0.0008046995359919255,0.992974071083137,0.9951351288814342,0.0003417638958496033,138.37949145142818,3.321917392908412e-06,0.9952940477345217,0.001027699113957272,0.9344434076883372,0.0007426464052233115,0.0420362566902671,0.08859548400013689,0.011629189732808005,0.9751154472493517,0.8214823516807177,2.7870584891854255,3.0821741944584145e-87,1.7038108861918037e-86,0.019167052539979874,1.3660117366843004e-87,2e-323,-2.5e-323,2.2556856491563718e-282
0.4,-88.89324482785486,14.177636713723059,0.0008049857516647496,0.9929776313277644,0.9951356101923126,0.0003417555495875772,138.37949148081893,3.3193882305223858e-06,0.9952949421648851,0.0010276428272342083,0.9344500729745778,0.0007424579186936648,0.042033304234261194,0.08859383177612001,0.011627263817678956,0.9751191653979004,0.8215093628208616,2.78705324651977,3.0668017840503937e-87,1.6953130925734917e-86,0.01916513593055794,1.359198723624805e-87,2e-323,-2.5e-323,2.255460091869508e-282
0.41000000000000003,-88.8911448403424,14.177637727896727,0.000805270957376382,0.9929811576853407,0.9951360894738396,0.0003417472040844506,138.37949150983908,3.3169576349161216e-06,0.9952958363858071,0.0010275867909650613,0.9344567374174905,0.0007422695082829812,0.042030352151613874,0.08859217965019651,0.011625500744013292,0.9751228829844937,0.8215363741950668,2.7870480037862606,3.0515060431538954e-87,1.686857681487811e-86,0.019163219512787367,1.3524196902971413e-87,2e-323,-2.5e-323,2.2552345571372452e-282
0.42,-88.88905265293633,14.177638741898555,0.0008055550989718352,0.9929846503987508,0.995136566733667,0.0003417388593394657,138.37949153849013,3.3146227976047e-06,0.9952967303974328,0.0010275310042142628,0.9344634010174218,0.0007420811738962469,0.04202740044175655,0.08859052762211866,0.0116238922290856,0.9751266000092367,0.8215633858033123,2.7870427609849178,3.0362865891541963e-87,1.6784444414272054e-86,0.019161303286648987,1.3456744671274404e-87,2e-323,-2.5e-323,2.255009044957328e-282
0.43,-88.88696823599552,14.177639755729032,0.0008058381978079006,0.9929881097064038,0.9951370419793741,0.0003417305153518622,138.37949156677345,3.3123811693869374e-06,0.9952976241999064,0.0010274754660545263,0.934470063774718,0.000741892915439208,0.042024449104126026,0.0885888756916411,0.011622431722482871,0.9751303164722344,0.8215903976455784,2.787037518115762,3.0211430443200523e-87,1.670073163583682e-86,0.01915938725212364,1.3389628867061784e-87,2e-323,-2.5e-323,2.2547835553275015e-282
0.44,-88.88489155969575,14.177640769388647,0.0008061203217482509,0.9929915358491735,0.995137515218577,0.0003417221721208837,138.37949159469053,3.3102300022411353e-06,0.9952985177933725,0.0010274201755544282,0.9344767256897253,0.0007417047328172265,0.04202149813815637,0.08858722385851721,0.011621111057937748,0.975134032373592,0.8216174097218442,2.7870322751788135,3.0060750283936607e-87,1.6617436377525802e-86,0.019157471409192172,1.332284780504068e-87,2e-323,-2.5e-323,2.2545580882455107e-282
0.45,-88.88282259447747,14.177641782877888,0.0008064015201899165,0.992994929064468,0.9951379864588352,0.0003417138296457723,138.37949162224274,3.308166744290084e-06,0.9952994111779748,0.0010273651317889803,0.9344833867627894,0.0007415166259362544,0.04201854754328583,0.08858557212250229,0.011619923337049736,0.9751377477134143,0.8216444220320895,2.7870270321740924,2.991082164908374e-87,1.6534556558249696e-86,0.019155555757835417,1.3256399816720521e-87,2e-323,-2.5e-323,2.2543326437091004e-282
0.46,-88.88076131094209,14.177642796197235,0.0008066818508019688,0.9929982895876055,0.9951384557076736,0.0003417054879257692,138.37949164943151,3.3061889476710814e-06,0.9953003043538569,0.0010273103338371812,0.934490046994256,0.0007413285947026082,0.04201559731895523,0.08858392048335277,0.011618862257008387,0.9751414624918062,0.821671434576294,2.7870217891016194,2.9761640797241637e-87,1.6452090109780646e-86,0.01915364029803422,1.3190283243922245e-87,2e-323,-2.5e-323,2.254107221716017e-282
0.47000000000000003,-88.8787076797185,14.177643809347172,0.0008069612160348388,0.9930016176536283,0.9951389229726088,0.0003416971469601186,138.3794916762583,3.3042941226570662e-06,0.995301197321162,0.0010272557807790357,0.9344967063844702,0.0007411406390226911,0.04201264746460601,0.08858226894082535,0.011617920996217059,0.9751451767088727,0.8216984473544372,2.7870165459614142,2.961320399189947e-87,1.637003496659366e-86,0.019151725029769424,1.3124496430633792e-87,2e-323,-2.5e-323,2.253881822264006e-282
0.48,-88.87666167161159,14.177644822328183,0.0008072396688582394,0.9930049134952553,0.9951393882611204,0.000341688806748063,138.3794917027245,3.3024799173192544e-06,0.9953020900800329,0.0010272014716987711,0.9345033649337768,0.000740952758803295,0.042009697979682334,0.08858061749467797,0.011617093612047115,0.9751488903647183,0.8217254603664986,2.787011302753498,2.946550752162768e-87,1.6288389077028554e-86,0.01914980995302188,1.3059037731959055e-87,2e-323,-2.5e-323,2.253656445350813e-282
0.49,-88.87462325753836,14.177645835140744,0.0008075172182017999,0.9930081773437852,0.9951398515806624,0.0003416804672888457,138.37949172883148,3.300744026350029e-06,0.9953029826306125,0.0010271474056835362,0.9345100226425205,0.0007407649539514758,0.04200674886363026,0.08857896614466937,0.011616374313384659,0.9751526034594477,0.8217524736124582,2.787006059477891,2.9318547691612667e-87,1.6207150398610356e-86,0.01914789506777244,1.2993905510366073e-87,2e-323,-2.5e-323,2.2534310909741845e-282
0.5,-88.87259240859782,14.17764684778533,0.0008077938101301904,0.9930114094282568,0.9951403129386477,0.0003416721285817122,138.3794917545807,3.299084204574639e-06,0.9953038749730424,0.001027093581825333,0.934516679511045,0.0007405772243747277,0.042003800115898916,0.08857731489055969,0.01161575747554996,0.9751563159931653,0.8217794870922951,2.7870008161346123,2.917232083420609e-87,1.6126316903880927e-86,0.019145980374001947,1.2929098140362464e-87,2e-323,-2.5e-323,2.253205759131867e-282
0.51,-88.87056909592935,14.177647860262416,0.0008080694619451521,0.993014609977092,0.9951407723424819,0.0003416637906259059,138.3794917799735,3.297498275225874e-06,0.995304767107465,0.0010270399992168885,0.9345233355396945,0.0007403895699806162,0.04200085173593795,0.0885756637321093,0.011615237933267327,0.9751600279659758,0.8218065008059892,2.7869955727236833,2.902682328698215e-87,1.6045886568269113e-86,0.01914406587169126,1.286461399877046e-87,2e-323,-2.5e-323,2.2529804498216076e-282
0.52,-88.86855329082388,14.177648872572478,0.0008083441604321793,0.9930177792168028,0.9951412297995363,0.0003416554534206714,138.37949180501127,3.2959841247877685e-06,0.9953056590340215,0.0010269866569548906,0.9345299907288126,0.000740201990677065,0.041997903723199545,0.0885740126690797,0.011614810762653595,0.9751637393779835,0.82183351475352,2.7869903292451235,2.8882051409958474e-87,1.5965857379610391e-86,0.01914215156082123,1.2800451472359162e-87,2e-323,-2.5e-323,2.2527551630411522e-282
0.53,-88.86654496469498,14.177649884715985,0.00080861788842158,0.9930209173723281,0.9951416853171556,0.00034164711696525355,138.37949182969544,3.2945397043415724e-06,0.9953065507528531,0.0010269335541391422,0.9345366450787425,0.0007400144863722816,0.04199495607713787,0.08857236170123328,0.011614471338126505,0.9751674502292927,0.821860528934867,2.7869850856989533,2.8738001581100893e-87,1.5886227335661904e-86,0.019140237441372714,1.2736608955852272e-87,2e-323,-2.5e-323,2.2525298987882487e-282
0.54,-88.86454408913428,14.177650896693406,0.0008088907293768833,0.9930240246665027,0.995142138902641,0.0003416387812589021,138.37949185402735,3.293162967593645e-06,0.9953074422641007,0.0010268806898745325,0.9345432985898265,0.000739827056974927,0.04199200879721029,0.08857071082833383,0.011614214721926374,0.9751711605200077,0.8218875433500101,2.7869798420851932,2.8594670205747163e-87,1.5806994449311868e-86,0.019138323513326578,1.2673084856104657e-87,2e-323,-2.5e-323,2.252304657060644e-282
0.55,-88.86255063579495,14.17765190850521,0.000809162647766303,0.9930271013211738,0.9951425905632846,0.00034163044630086204,138.37949187800837,3.2918520010126547e-06,0.9953083335679047,0.0010268280632668996,0.9345499512624077,0.0007396397023937587,0.04198906188287486,0.08856906005014548,0.011614036946079041,0.9751748702502326,0.8219145579989288,2.786974598403863,2.8452053696817767e-87,1.5728156737640198e-86,0.019136409776663674,1.2609877583331831e-87,2e-323,-2.5e-323,2.252079437856086e-282
0.56,-88.86056457647355,14.177652920151862,0.0008094336434191821,0.9930301475564159,0.9951430403063449,0.0003416221120903805,138.37949190163985,3.290604932368262e-06,0.9953092246644052,0.0010267756734259378,0.9345566030968279,0.0007394524225378817,0.04198611533359209,0.08856740936643344,0.011613934111423505,0.9751785794200715,0.8219415728816024,2.7869693546549827,2.8310148488723916e-87,1.564971222960677e-86,0.01913449623136487,1.2546985557273943e-87,2e-323,-2.5e-323,2.2518542411723223e-282
0.5700000000000001,-88.8585858830928,14.177653931633827,0.000809703718928376,0.9930331635906973,0.995143488139053,0.00034161377862670526,138.3794919249232,3.289419950046289e-06,0.9953101155537419,0.001026723519464584,0.934563254093429,0.0007392652173166957,0.041983169148824585,0.08856575877696383,0.011613902577882898,0.9751822880296283,0.8219685879980109,2.7869641108385723,2.8168951034430388e-87,1.5571658964427785e-86,0.019132582877411024,1.2484407205894034e-87,2e-323,-2.5e-323,2.2516290670071008e-282
