t,V,m,h,d,f,s,x1,x2,q,r
0.22,-78.02697764329517,0.02537462312676227,0.7863908275393137,0.002934096362111958,0.8087864984485273,0.7547001977327753,0.020294873060507174,0.017682010290268252,3.170539718354779e-06,0.13561703868336192
0.23,-78.02679364092612,0.02537520738199047,0.7863829621999253,0.0029342203660620092,0.808788648367904,0.7546983918985222,0.02029450894168894,0.01768185623776498,3.1441464578856856e-06,0.1356450179617526
0.24,-78.02660962957724,0.025375791813580146,0.7863750966842367,0.002934344165145259,0.8087907981830471,0.7546965861091761,0.02029414484549565,0.017681702187272285,3.1325805105151202e-06,0.13567299600160548
0.25,-78.02642560923759,0.025376376366849522,0.7863672309920839,0.0029344677605205823,0.8087929478939565,0.7546947803647387,0.02029378077192683,0.01768154813879017,3.1277683930065543e-06,0.13570097280296528
0.26,-78.02624157991161,0.025376961005029258,0.7863593651232895,0.0029345911534418762,0.8087950975006319,0.7546929746652113,0.02029341672098199,0.017681394092318625,3.125535643047761e-06,0.13572894836588073
0.27,-78.02605754161341,0.025377545709319063,0.7863514990776804,0.0029347143451204823,0.8087972470030734,0.7546911690105959,0.020293052692660633,0.017681240047857656,3.1245710771994302e-06,0.13575692269039916
0.28,-78.02587349438404,0.02537813046514038,0.7863436328548554,0.0029348373383434245,0.8087993964012807,0.7546893634008957,0.020292688686961612,0.017681086005407274,3.124043311686875e-06,0.13578489577663136
0.29,-78.02568943825365,0.025378715266264482,0.7863357664545302,0.0029349601350776443,0.8088015456952536,0.7546875578361135,0.020292324703884118,0.01768093196496747,3.12364332968776e-06,0.13581286762465614
0.3,-78.02550537319871,0.02537930011633709,0.7863278998769239,0.0029350827338086383,0.8088036948849923,0.7546857523162475,0.02029196074342877,0.01768077792653825,3.1235285389602307e-06,0.13584083823441268
0.31,-78.02532129921921,0.025379885015358195,0.7863200331220366,0.0029352051345364074,0.8088058439704967,0.7546839468412975,0.020291596805595582,0.01768062389011961,3.1236989395042865e-06,0.13586880760590095
0.32,-78.02513721640948,0.025380469954231686,0.7863121661889937,0.002935327343267978,0.8088079929517664,0.7546821414112717,0.020291232890382014,0.017680469855711554,3.1237964263651114e-06,0.13589677573936465
0.33,-78.02495312475178,0.025381054934668502,0.7863042990779598,0.0029354493588734498,0.8088101418288015,0.7546803360261684,0.02029086899778854,0.017680315823314086,3.1238883578084056e-06,0.13592474263475796
0.34,-78.02476902422445,0.025381639958754146,0.7862964317891353,0.002935571179975572,0.8088122906016021,0.7546785306859859,0.020290505127815744,0.0176801617929272,3.124056837770707e-06,0.13595270829202497
0.35000000000000003,-78.02458491483904,0.025382225026042298,0.786288564322414,0.0029356928072986834,0.8088144392701682,0.7546767253907251,0.020290141280463317,0.017680007764550896,3.124288500274966e-06,0.1359806727111956
0.36,-78.02440079672787,0.025382810131394082,0.7862806966765697,0.0029358142491826915,0.8088165878344992,0.7546749201403974,0.020289777455727666,0.017679853738185182,3.1244294519889668e-06,0.13600863589261414
0.37,-78.02421666981095,0.025383395277916276,0.7862728288523438,0.0029359355005855875,0.8088187362945954,0.7546731149349958,0.020289413653610967,0.017679699713830054,3.1245727313046773e-06,0.13603659783607244
0.38,-78.02403253408826,0.025383980465608882,0.7862649608497361,0.0029360565615073712,0.808820884650457,0.7546713097745205,0.020289049874113212,0.017679545691485513,3.1247183382220977e-06,0.13606455854157049
0.39,-78.0238483898122,0.0253845656928183,0.786257092666351,0.0029361774477878813,0.8088230329020833,0.7546695046589934,0.02028868611722717,0.017679391671151557,3.1248546729732246e-06,0.13609251800979713
0.4,-78.0236642371558,0.02538515095841121,0.7862492243005462,0.002936298170283223,0.8088251810494743,0.7546676995884298,0.02028832238294788,0.01767923765282819,3.1249737854585775e-06,0.1361204762412245
0.41000000000000003,-78.02348007580035,0.025385736264475236,0.7862413557553467,0.00293641870899599,0.8088273290926306,0.7546658945628018,0.020287958671284478,0.017679083636515415,3.125090320098893e-06,0.1361484332349829
0.42,-78.02329590574588,0.02538632161101038,0.7862334870307522,0.002936539063926183,0.8088294770315517,0.7546640895821093,0.020287594982236964,0.017678929622213225,3.1252042768941716e-06,0.13617638899107237
0.43,-78.0231117269924,0.025386906998016646,0.7862256181267628,0.0029366592350738015,0.808831624866238,0.7546622846463523,0.020287231315805336,0.017678775609921617,3.1253156558444128e-06,0.13620434350949293
0.44,-78.0229275395399,0.025387492425494027,0.7862177490433786,0.0029367792224388456,0.8088337725966895,0.754660479755531,0.0202868676719896,0.017678621599640603,3.1254244569496162e-06,0.13623229679024454
0.45,-78.02274334338836,0.025388077893442527,0.7862098797805994,0.0029368990260213155,0.8088359202229061,0.7546586749096451,0.020286504050789748,0.01767846759137017,3.1255306802097824e-06,0.1362602488333272
0.46,-78.02255913853779,0.025388663401862143,0.7862020103384254,0.002937018645821211,0.8088380677448878,0.7546568701086949,0.020286140452205784,0.01767831358511033,3.1256343256249114e-06,0.13628819963874095
0.47000000000000003,-78.0223749249882,0.02538924895075288,0.7861941407168566,0.002937138081838532,0.8088402151626345,0.7546550653526801,0.020285776876237706,0.01767815958086107,3.125735393195003e-06,0.13631614920648574
0.48,-78.02219070273959,0.02538983454011473,0.7861862709158928,0.0029372573340732794,0.8088423624761463,0.7546532606416009,0.02028541332288552,0.0176780055786224,3.1258338829200574e-06,0.1363440975365616
0.49,-78.02200647179197,0.025390420169947702,0.786178400935534,0.002937376402525452,0.8088445096854233,0.7546514559754572,0.02028504979214922,0.017677851578394316,3.125929794800074e-06,0.13637204462896851
0.5,-78.02182223264992,0.025391005838519005,0.7861705307708762,0.002937495318881849,0.8088466567904655,0.7546496513542944,0.020284686284013632,0.017677697580176815,3.1260294206225707e-06,0.13639999048514226
0.51,-78.0216379853325,0.02539159154576334,0.7861626604217341,0.0029376140843365506,0.8088488037912731,0.754647846778114,0.020284322798478183,0.01767754358396989,3.1261329974862615e-06,0.13642793510513687
0.52,-78.02145372947453,0.02539217729293462,0.786154789891657,0.002937732675959822,0.8088509506878458,0.7546460422468835,0.020283959335553856,0.017677389589773548,3.12623597242188e-06,0.13645587848791346
0.53,-78.02126946507602,0.025392763080032837,0.7861469191806448,0.002937851093751663,0.8088530974801837,0.7546442377606026,0.02028359589524065,0.01767723559758779,3.126338345429426e-06,0.13648382063347198
0.54,-78.02108519213695,0.025393348907057998,0.7861390482886975,0.0029379693377120735,0.8088552441682868,0.7546424333192716,0.02028323247753857,0.01767708160741262,3.126440116508899e-06,0.13651176154181247
0.55,-78.02090091065735,0.0253939347740101,0.7861311772158152,0.002938087407841054,0.808857390752155,0.7546406289228903,0.020282869082447606,0.017676927619248033,3.1265412856602997e-06,0.1365397012129349
0.56,-78.02071662063719,0.025394520680889144,0.7861233059619976,0.0029382053041386038,0.8088595372317885,0.7546388245714588,0.020282505709967768,0.017676773633094032,3.1266418528836278e-06,0.1365676396468393
0.5700000000000001,-78.02053232207648,0.02539510662769513,0.7861154345272451,0.0029383230266047233,0.808861683607187,0.754637020264977,0.02028214236009905,0.017676619648950613,3.1267418181788835e-06,0.1365955768435256
0.58,-78.02034801497521,0.025395692614428055,0.7861075629115574,0.0029384405752394126,0.8088638298783508,0.7546352160034451,0.02028177903284145,0.01767646566681778,3.1268411815460665e-06,0.1366235128029939
0.59,-78.02016369933341,0.025396278641087924,0.7860996911149346,0.0029385579500426713,0.8088659760452797,0.7546334117868628,0.020281415728194977,0.01767631168669553,3.1269399429851767e-06,0.13665144752524414
0.6,-78.01997937515105,0.025396864707674736,0.7860918191373768,0.0029386751510144995,0.8088681221079738,0.7546316076152303,0.020281052446159627,0.017676157708583867,3.1270381024962146e-06,0.13667938101027632
0.61,-78.01979504039335,0.0253974508203487,0.7860839469993111,0.002938792050199263,0.8088702680664269,0.754629803488359,0.02028068918680059,0.017676003732482883,3.127128193693016e-06,0.13670731325197014
0.62,-78.01961070096881,0.02539803696122222,0.7860760746414223,0.0029389090191456217,0.8088724139206568,0.7546279994067964,0.02028032594992856,0.0176758497583923,3.1272318969477227e-06,0.13673524426809738
0.63,-78.01942635303,0.025398623141943147,0.7860682021023347,0.0029390258159125216,0.808874559670652,0.754626195370186,0.020279962735666814,0.0176756957863123,3.127335094669193e-06,0.1367631740470856
0.64,-78.0192419965924,0.025399209362464596,0.7860603293818929,0.002939142441473915,0.8088767053164124,0.7546243913785293,0.02027959954401485,0.017675541816242885,3.127437843688818e-06,0.13679110258898136
0.65,-78.0190576316715,0.02539979562273968,0.7860524564799413,0.0029392588968037534,0.8088788508579383,0.7546225874318276,0.020279236374972174,0.01767538784818405,3.1275402008379873e-06,0.13681902989383127
0.66,-78.01887325828278,0.0254003819227215,0.7860445833963243,0.002939375182875987,0.8088809962952295,0.7546207835300824,0.020278873228538292,0.017675233882135797,3.1276422229480916e-06,0.1368469559616819
0.67,-78.01868887644173,0.025400968262363176,0.7860367101308866,0.0029394913006645677,0.8088831416282861,0.7546189796732952,0.0202785101047127,0.017675079918098125,3.1277439668505216e-06,0.1368748807925798
0.68,-78.01850448616385,0.025401554641617814,0.7860288366834727,0.002939607251143447,0.8088852868571081,0.7546171758614673,0.02027814700349491,0.017674925956071032,3.1278454893766676e-06,0.13690280438657165
0.6900000000000001,-78.01832008746463,0.025402141060438525,0.7860209630539271,0.002939723035286576,0.8088874319816958,0.7546153720946003,0.020277783924884423,0.017674771996054515,3.1279468473579196e-06,0.136930726743704
0.7000000000000001,-78.01813568035953,0.025402727518778426,0.7860130892420942,0.0029398386540679063,0.808889577002049,0.7546135683726954,0.020277420868880743,0.01767461803804858,3.1280480976256683e-06,0.13695864786402337
0.71,-78.01795126486407,0.025403314016590618,0.7860052152478186,0.0029399541084613886,0.8088917219181678,0.7546117646957543,0.02027705783548337,0.017674464082053223,3.1281492970113047e-06,0.13698656774757642
0.72,-78.01776684176271,0.02540390055146785,0.7859973410617526,0.002940069448209202,0.8088938667300666,0.7546099610638634,0.020276694824658086,0.017674310128068256,3.12824726150647e-06,0.13701448639747515
0.73,-78.01758241052796,0.025404487125029834,0.7859894666902308,0.0029401846398510946,0.8088960114377352,0.7546081574769641,0.020276331836428206,0.01767415617609381,3.1283443362301898e-06,0.13704240381160174
0.74,-78.01739797103176,0.025405073737670376,0.7859815921348146,0.0029402996752556894,0.8088981560411711,0.7546063539350417,0.02027596887079953,0.017674002226129918,3.128441183098676e-06,0.1370703199894304
0.75,-78.01721352329187,0.025405660389335543,0.7859737173953205,0.0029404145555425682,0.8089003005403744,0.7546045504380983,0.02027560592777147,0.01767384827817658,3.128537849265558e-06,0.13709823493101686
0.76,-78.0170290673261,0.025406247079971394,0.7859658424715659,0.0029405292818313134,0.8089024449353452,0.7546027469861353,0.020275243007343412,0.0176736943322338,3.1286343818844655e-06,0.1371261486364169
0.77,-78.01684460315222,0.02540683380952399,0.7859579673633676,0.002940643855241508,0.8089045892260835,0.7546009435791544,0.020274880109514774,0.017673540388301566,3.1287308281090274e-06,0.13715406110568623
0.78,-78.01666013078801,0.025407420577939394,0.7859500920705431,0.002940758276892734,0.8089067334125896,0.7545991402171575,0.020274517234284955,0.017673386446379884,3.1288272350928736e-06,0.13718197233888058
0.79,-78.01647565025127,0.02540800738516367,0.7859422165929091,0.002940872547904574,0.8089088774948632,0.7545973369001461,0.020274154381653354,0.017673232506468753,3.128923649989633e-06,0.13720988233605572
0.8,-78.01629116155978,0.025408594231142882,0.7859343409302828,0.0029409866693966107,0.8089110214729047,0.7545955336281219,0.020273791551619375,0.017673078568568167,3.129020119952935e-06,0.1372377910972674
0.81,-78.01610666473131,0.025409181115823087,0.7859264650824812,0.002941100642488426,0.8089131653467142,0.7545937304010867,0.020273428744182427,0.017672924632678128,3.129116692136409e-06,0.1372656986225713
0.8200000000000001,-78.01592215978366,0.02540976803915035,0.7859185890493214,0.0029412144682996032,0.8089153091162916,0.754591927219042,0.020273065959341904,0.017672770698798634,3.1292134136936847e-06,0.1372936049120232
0.8300000000000001,-78.01573764673459,0.02541035500107073,0.7859107128306205,0.002941328147949724,0.8089174527816372,0.7545901240819898,0.02027270319709722,0.017672616766929685,3.129310331778391e-06,0.13732150996567882
0.84,-78.01555312560193,0.025410942001530292,0.7859028364261955,0.0029414416825583713,0.8089195963427509,0.7545883209899314,0.020272340457447767,0.01767246283707128,3.1294074935441573e-06,0.13734941378359394
0.85,-78.01536859640342,0.0254115290404751,0.7858949598358635,0.0029415550732451276,0.8089217397996329,0.7545865179428688,0.020271977740392955,0.017672308909223413,3.129504946144613e-06,0.1373773163658243
0.86,-78.01518405915688,0.025412116117851217,0.7858870830594417,0.0029416683211295753,0.8089238831522831,0.7545847149408036,0.020271615045932185,0.017672154983386087,3.1296027367333876e-06,0.1374052177124256
0.87,-78.01499951388007,0.0254127032336047,0.7858792060967469,0.0029417814273312963,0.808926026400702,0.7545829119837374,0.02027125237406486,0.0176720010595593,3.12970091246411e-06,0.13743311782345355
0.88,-78.01481496059077,0.02541329038768161,0.7858713289475963,0.002941894392969874,0.8089281695448893,0.754581109071672,0.02027088972479038,0.01767184713774305,3.12979952049041e-06,0.137461016698964
0.89,-78.0146303993068,0.025413877580028017,0.7858634516118069,0.0029420072191648906,0.8089303125848453,0.754579306204609,0.020270527098108157,0.01767169321793734,3.129898607965917e-06,0.13748891433901259
0.9,-78.0144458300459,0.02541446481058998,0.785855574089196,0.002942119907035928,0.8089324555205699,0.7545775033825501,0.020270164494017584,0.01767153930014216,3.1299982220442602e-06,0.1375168107436551
0.91,-78.01426125282589,0.025415052079313556,0.7858476963795804,0.0029422324577025698,0.8089345983520633,0.7545757006054971,0.02026980191251807,0.017671385384357516,3.130098409879069e-06,0.13754470591294726
0.92,-78.01407666766453,0.025415639386144814,0.7858398184827772,0.0029423448722843974,0.8089367410793257,0.7545738978734515,0.020269439353609017,0.017671231470583405,3.1301992186239724e-06,0.1375725998469448
0.93,-78.01389207457962,0.02541622673102981,0.7858319403986036,0.0029424571519009934,0.808938883702357,0.7545720951864152,0.020269076817289827,0.017671077558819824,3.1303006954326e-06,0.1376004925457035
0.9400000000000001,-78.01370747358894,0.025416814113914613,0.7858240621268765,0.002942569297671941,0.8089410262211574,0.7545702925443898,0.0202687143035599,0.01767092364906677,3.1304028874585812e-06,0.13762838400927907
0.9500000000000001,-78.01352286471027,0.025417401534745282,0.7858161836674131,0.002942681310716822,0.8089431686357269,0.7545684899473769,0.020268351812418647,0.017670769741324248,3.1305058418555455e-06,0.13765627423772725
0.96,-78.0133382479614,0.025417988993467876,0.7858083050200305,0.002942793192155219,0.8089453109460657,0.7545666873953784,0.020267989343865464,0.017670615835592252,3.130609605777122e-06,0.1376841632311038
0.97,-78.01315362336011,0.025418576490028464,0.7858004261845456,0.0029429049431067148,0.8089474531521739,0.7545648848883957,0.02026762689789976,0.017670461931870784,3.13071422637694e-06,0.13771205098946443
0.98,-78.0129689909242,0.025419164024373102,0.7857925471607755,0.0029430165646908914,0.8089495952540514,0.7545630824264308,0.02026726447452093,0.01767030803015984,3.130819750808629e-06,0.1377399375128649
0.99,-78.01278435067142,0.025419751596447854,0.7857846679485374,0.0029431280580273314,0.8089517372516986,0.7545612800094851,0.020266902073728384,0.017670154130459418,3.130926226225818e-06,0.13776782280136093
1.0,-78.0125997026196,0.025420339206198784,0.7857767885476482,0.0029432394242356174,0.8089538791451152,0.7545594776375605,0.020266539695521522,0.017670000232769517,3.1310336997821372e-06,0.1377957068550083
1.01,-78.01241504678649,0.025420926853571953,0.7857689089579251,0.0029433506644353322,0.8089560209343016,0.7545576753106585,0.02026617733989975,0.01766984633709014,3.1311422186312153e-06,0.1378235896738627
1.02,-78.01223038318989,0.02542151453851342,0.7857610291791851,0.0029434617797460577,0.8089581626192578,0.7545558730287811,0.020265815006862465,0.01766969244342128,3.1312518299266816e-06,0.13785147125797992
1.03,-78.01204571184756,0.025422102260969255,0.7857531492112453,0.0029435727712873766,0.8089603041999838,0.7545540707919297,0.020265452696409076,0.01766953855176294,3.1313625808221657e-06,0.13787935160741566
1.04,-78.01186103277733,0.02542269002088551,0.7857452690539226,0.0029436836401788716,0.8089624456764798,0.754552268600106,0.020265090408538983,0.017669384662115116,3.131474518471297e-06,0.13790723072222566
1.05,-78.01167634599695,0.025423277818208256,0.7857373887070344,0.0029437943875401246,0.8089645870487459,0.7545504664533119,0.020264728143251594,0.017669230774477806,3.131587690027704e-06,0.1379351086024657
1.06,-78.01149165072943,0.025423865655181184,0.7857295081745724,0.0029439049656013014,0.8089667283168105,0.7545486643515112,0.020264365900548243,0.017669076888850666,3.131690789507547e-06,0.13796298524774925
1.07,-78.01130694746394,0.025424453530387643,0.785721627453878,0.002944015404478019,0.808968869480657,0.754546862294728,0.020264003680427186,0.017668923005233896,3.131790597545721e-06,0.13799086065839436
1.08,-78.01112223644867,0.02542504144310763,0.7857137465435575,0.002944125719462563,0.8089710105402772,0.754545060282975,0.020263641482887264,0.017668769123627595,3.131890452491633e-06,0.13801873483458496
1.09,-78.01093751769879,0.025425629393294704,0.7857058654434418,0.002944235911514875,0.8089731514956712,0.7545432583162536,0.020263279307927887,0.017668615244031766,3.131990364426921e-06,0.13804660777637534
1.1,-78.01075279122952,0.02542621738090244,0.7856979841533616,0.0029443459815948966,0.8089752923468393,0.7545414563945655,0.020262917155548465,0.0176684613664464,3.132090343433224e-06,0.1380744794838198
1.11,-78.01056805705602,0.025426805405884392,0.7856901026731474,0.0029444559306625686,0.8089774330937815,0.7545396545179122,0.02026255502574841,0.017668307490871504,3.1321903995921813e-06,0.13810234995697263
1.12,-78.0103833151935,0.02542739346819413,0.7856822210026301,0.0029445657596778325,0.8089795737364981,0.7545378526862953,0.020262192918527124,0.017668153617307066,3.1322905429854316e-06,0.13813021919588814
1.1300000000000001,-78.01019856565713,0.025427981567785217,0.7856743391416403,0.00294467546960063,0.8089817142749892,0.7545360508997163,0.020261830833884022,0.017667999745753084,3.132390783694613e-06,0.13815808720062062
1.1400000000000001,-78.01001380846212,0.02542856970461122,0.7856664570900088,0.0029447850613909016,0.8089838547092552,0.7545342491581769,0.020261468771818513,0.01766784587620956,3.132491131801365e-06,0.13818595397122435
1.1500000000000001,-78.00982904362364,0.025429157878625704,0.7856585748475662,0.002944894536008589,0.808985995039296,0.7545324474616785,0.020261106732330003,0.017667692008676492,3.132591597387326e-06,0.13821381950775366
1.16,-78.00964427115689,0.02542974608978223,0.7856506924141432,0.0029450038944136333,0.808988135265112,0.7545306458102229,0.020260744715417906,0.017667538143153878,3.132692190534135e-06,0.1382416838102628
1.17,-78.00945949107705,0.025430334338034367,0.7856428097895706,0.0029451131375659765,0.8089902753867032,0.7545288442038114,0.02026038272108163,0.01766738427964171,3.1327929213234306e-06,0.13826954687880613
1.18,-78.00927470339933,0.025430922623335676,0.7856349269736789,0.0029452222664255595,0.80899241540407,0.7545270426424457,0.02026002074932058,0.01766723041813999,3.1328937998368514e-06,0.13829740871343787
1.19,-78.0090899081389,0.025431510945639724,0.785627043966299,0.0029453312819523233,0.8089945553172124,0.7545252411261274,0.020259658800134174,0.017667076558648714,3.132994836156037e-06,0.13832526931421238
1.2,-78.00890510531096,0.025432099304900074,0.7856191607672615,0.0029454401851062096,0.8089966951261306,0.754523439654858,0.020259296873521813,0.01766692270116788,3.1330960403626247e-06,0.1383531286811839
1.21,-78.00872029493068,0.025432687701070295,0.7856112773763971,0.0029455489768471597,0.8089988348308249,0.754521638228639,0.02025893496948291,0.017666768845697487,3.133197422538255e-06,0.13838098681440678
1.22,-78.00853547701328,0.025433276134103944,0.7856033937935365,0.002945657658135115,0.8090009744312954,0.7545198368474721,0.020258573088016874,0.01766661499223753,3.1332989927645653e-06,0.13840884371393528
1.23,-78.00835065157393,0.025433864603954595,0.7855955100185105,0.0029457662299300163,0.8090031139275422,0.754518035511359,0.020258211229123115,0.017666461140788008,3.133400761123195e-06,0.1384366993798237
1.24,-78.00816581862782,0.025434453110575805,0.7855876260511496,0.0029458746931918054,0.8090052533195655,0.7545162342203009,0.020257849392801043,0.01766630729134892,3.1335027376957827e-06,0.13846455381212636
1.25,-78.00798097819015,0.025435041653921145,0.7855797418912848,0.0029459830488804237,0.8090073926073658,0.7545144329742995,0.020257487579050066,0.017666153443920262,3.1336049325639677e-06,0.13849240701089752
1.26,-78.00779613027609,0.025435630233944174,0.7855718575387465,0.002946091297955812,0.8090095317909428,0.7545126317733566,0.02025712578786959,0.01766599959850203,3.133707355809388e-06,0.1385202589761915
1.27,-78.00761127490084,0.025436218850598463,0.7855639729933654,0.002946199441377912,0.809011670870297,0.7545108306174735,0.020256764019259032,0.017665845755094223,3.1338100175136825e-06,0.13854810970806258
1.28,-78.0074264120796,0.02543680750383757,0.7855560882549725,0.002946307480106665,0.8090138098454286,0.7545090295066518,0.020256402273217795,0.01766569191369684,3.1339129277584906e-06,0.1385759592065651
1.29,-78.00724154182754,0.025437396193615066,0.7855482033233983,0.002946415415102012,0.8090159487163375,0.7545072284408931,0.02025604054974529,0.01766553807430988,3.1340160966254507e-06,0.1386038074717533
1.3,-78.00705666415986,0.02543798491988451,0.7855403181984734,0.0029465232473238952,0.8090180874830242,0.754505427420199,0.02025567884884093,0.017665384236933333,3.1341195341962013e-06,0.13863165450368148
1.31,-78.00687177909174,0.025438573682599473,0.7855324328800286,0.0029466309777322545,0.8090202261454887,0.7545036264445711,0.02025531717050412,0.017665230401567204,3.1342232505523814e-06,0.13865950030240398
1.32,-78.00668688663839,0.02543916248171351,0.7855245473678946,0.0029467386072870323,0.8090223647037312,0.7545018255140109,0.02025495551473427,0.017665076568211487,3.13432725577563e-06,0.13868734486797504
1.33,-78.00650198681498,0.0254397513171802,0.7855166616619021,0.0029468461369481697,0.809024503157752,0.75450002462852,0.020254593881530794,0.017664922736866182,3.1344315599475857e-06,0.138715188200449
1.34,-78.0063170796367,0.025440340188953095,0.7855087757618818,0.002946953567675608,0.8090266415075511,0.7544982237880998,0.020254232270893093,0.017664768907531287,3.134536173149887e-06,0.13874303029988017
1.35,-78.00613216511876,0.025440929096985764,0.7855008896676645,0.002947060900429288,0.8090287797531288,0.7544964229927522,0.02025387068282058,0.017664615080206794,3.134641105464173e-06,0.13877087116632278
1.36,-78.00594724327632,0.025441518041231775,0.7854930033790807,0.0029471681361691515,0.8090309178944852,0.7544946222424784,0.02025350911731267,0.017664461254892707,3.1347463669720826e-06,0.1387987107998312
1.37,-78.0057623141246,0.025442107021644688,0.7854851168959612,0.00294727527585514,0.8090330559316207,0.7544928215372804,0.020253147574368767,0.017664307431589022,3.134851967755254e-06,0.13882654920045964
1.3800000000000001,-78.00557737767876,0.025442696038178073,0.7854772302181366,0.0029473823204471945,0.8090351938645352,0.7544910208771592,0.020252786053988277,0.017664153610295732,3.1349579178953267e-06,0.13885438636826247
1.3900000000000001,-78.005392433954,0.025443285090785486,0.7854693433454378,0.0029474892709052563,0.809037331693229,0.7544892202621168,0.020252424556170618,0.01766399979101284,3.1350642274739393e-06,0.13888222230329397
1.4000000000000001,-78.00520748201339,0.025443874182305426,0.7854614562829085,0.0029475960696137404,0.8090394694177347,0.754487419692108,0.020252063080918693,0.01766384597373995,3.135167905936785e-06,0.13891005700498207
1.41,-78.00502252230794,0.02544446331137098,0.7854535690279933,0.0029477027443433725,0.8090416070380378,0.7544856191671554,0.020251701628230312,0.017663692158477233,3.1352703367958042e-06,0.1389378904736678
1.42,-78.00483755524655,0.02544505247674271,0.785445681578367,0.00294780932027702,0.8090437445541249,0.7544838186872803,0.020251340198103436,0.01766353834522485,3.1353727709953253e-06,0.13896572270966445
