t,l_RI_RII,RI,RII,RI_endo,l_RI_RII_endo,RII_endo
0.42,0.004454227835335801,20.833132515807485,19.273821444478575,2.8396323691555985,39.444225128898935,2.72826772737928
0.43,0.004547188687931714,20.85185133026733,19.25819516533851,2.9081493932991473,39.43109424511413,2.7915677600706186
0.44,0.004639593629580913,20.870521096549226,19.242641883711045,2.976705886103102,39.417968046451755,2.854794739074369
0.45,0.004731446046185065,20.889142006114795,19.22716131376567,3.0453016712658676,39.40484652950328,2.9179489315457943
0.46,0.004822749304257503,20.907714249675163,19.211753170787745,3.1139365731809487,39.391729690872545,2.9810306036011136
0.47000000000000003,0.004913506751034167,20.926238017194073,19.196417171173962,3.182610416934091,39.378617527175685,3.0440400203217557
0.48,0.00500372171458454,20.944713497890966,19.18115303242778,3.2513230283004226,39.365510035041055,3.1069774457586083
0.49,0.005093397503922586,20.96314088024409,19.165960473154872,3.3200742337415954,39.35240721110917,3.1698431429362715
0.5,0.005182537408869937,20.98152035198802,19.150839213066604,3.388863860408036,39.339309052032796,3.232637373849775
0.51,0.005271144700571601,20.999852100125853,19.13578897296236,3.4576917361277375,39.32621555447658,3.295360399481137
0.52,0.005359222630693983,21.018136310911775,19.120809474754576,3.5265576894222357,39.313126715117676,3.358012479775861
0.53,0.005446774432756408,21.03637316988162,19.10590044142461,3.595461549478565,39.30004253064473,3.420593873684292
0.54,0.005533803321699555,21.054562861843756,19.091061597035782,3.6644031461575923,39.28696299775824,3.4831048391493766
0.55,0.005620312493994859,21.072705570882146,19.076292666728868,3.7333823099911907,39.27388811317048,3.545545633110868
0.56,0.005706305127753361,21.090801480359396,19.061593376717603,3.802398872179422,39.260817873605404,3.6079165115095124
0.5700000000000001,0.005791784382834038,21.108850772919805,19.04696345428422,3.871452664587734,39.24775227579862,3.6702177292912226
0.58,0.005876753400951573,21.126853630492377,19.03240262777499,3.9405435197441636,39.234691316497255,3.7324495404112294
0.59,0.005961215304254288,21.14481023425894,19.017910626646206,4.009671270868591,39.22163499246106,3.794612197790993
0.6,0.006045173196267341,21.162720764676244,19.00348718143217,4.0788357518524405,39.20858330046166,3.8567059533481505
0.61,0.006128630164317123,21.180585401531832,18.989132023664407,4.148036797207369,39.19553623728088,3.9187310580722343
0.62,0.006211589277968572,21.198404323908974,18.974844885922252,4.2172742420974565,39.18249379971186,3.9806877619772294
0.63,0.006294053589123888,21.216177710189466,18.9606255018287,4.286547922336603,39.16945598455895,4.04257631410545
0.64,0.006376026132125002,21.23390573805655,18.946473606046126,4.355857674385845,39.1564227886377,4.1043969625315295
0.65,0.006457509923855466,21.25158858449779,18.932388934272026,4.425203335350684,39.143394208774765,4.166149954366402
0.66,0.006538507963841769,21.26922642580796,18.918371223234768,4.494584742978423,39.13037024180784,4.2278355357612565
0.67,0.006619023234354067,21.286819437591923,18.904420210689374,4.564001735655525,39.11735088458559,4.289453951911473
0.68,0.006699058700506341,21.304367794767458,18.89053563541332,4.63345415240497,39.10433613396761,4.351005447060554
0.6900000000000001,0.006778617310355981,21.321871671568122,18.87671723720233,4.702941832883637,39.091325986824316,4.412490264504017
0.7000000000000001,0.0068577019950027815,21.339331241546063,18.86296475686624,4.772464617379689,39.07832044003692,4.473908646593296
0.71,0.0069363156686873635,21.356746677574854,18.84927793622482,4.842022346809972,39.06531949049736,4.535260834739598
0.72,0.00701446122888903,21.374118151852272,18.835656518103654,4.911614862717431,39.0523231351082,4.596547069417765
0.73,0.0070921415564230185,21.391445835903095,18.822100246330038,4.981242007268528,39.03933137078263,4.6577675901701
0.74,0.007169359515537205,21.408729900581886,18.808608865728875,5.050903623250682,39.026344194444334,4.718922635610193
0.75,0.007246117954008204,21.425970516075743,18.795182122118607,5.120599554069716,39.013361603027484,4.780012443426711
0.76,0.00732241970323691,21.443167851907052,18.781819762307165,5.1903296437473125,39.00038359347664,4.841037250387185
0.77,0.007398267578343449,21.460322076936233,18.768521534087917,5.260093736918492,38.98741016274672,4.901997292341776
0.78,0.007473664378261559,21.477433359364444,18.75528718623567,5.3298916788290915,38.974441307802905,4.9628928042270175
0.79,0.007548612885832387,21.494501866736304,18.742116468502658,5.39972331533326,38.96147702562061,5.023724020069543
0.8,0.007623115867897717,21.5115277659426,18.72900913161457,5.469588492890967,38.948517313185384,5.084491172989804
0.81,0.0076971760753926045,21.528511223222946,18.71596492726659,5.539487058565524,38.93556216749291,5.1451944952057564
0.8200000000000001,0.0077707962434374524,21.545452404168472,18.702983608119435,5.609418860021111,38.922611585548886,5.205834218036543
0.8300000000000001,0.007843979091429495,21.562351473724483,18.69006492779546,5.679383745520322,38.90966556436899,5.266410571906148
0.84,0.007916727322136283,21.579208596170442,18.677208640907573,5.749381563942537,38.89672410097953,5.326923786316301
0.85,0.0079890436141551,21.596023934949297,18.664414503306517,5.819412164940753,38.88378719242273,5.3873740896149505
0.86,0.008060930636158557,21.612797652991595,18.651682271611065,5.88947539864372,38.870854835746734,5.447761709436092
0.87,0.008132391043307742,21.629529912634613,18.63901170332516,5.959571115730247,38.85792702800813,5.508086872590075
0.88,0.00820342747531313,21.646220875578898,18.626402556900842,6.029699167469136,38.84500376627332,5.568349805004695
0.89,0.008274042556515102,21.662870702890654,18.613854591734675,6.099859405716943,38.832085047618506,5.628550731728508
0.9,0.008344238895963746,21.67947955500417,18.6013675681642,6.170051682915768,38.81917086912955,5.6886898769341325
0.91,0.008414019087497929,21.696047591724174,18.588941247464433,6.240275852091059,38.806261227902006,5.748767463921531
0.92,0.008483385709823675,21.712574972228197,18.576575391844358,6.3105317668494205,38.79335612104103,5.808783715121265
0.93,0.008552341326591805,21.72906185506892,18.564269764443473,6.3808192813764535,38.78045554566134,5.868738852097723
0.9400000000000001,0.00862088848647487,21.74550839817651,18.552024129328316,6.451138250434594,38.76755949888718,5.928633095552341
0.9500000000000001,0.008689029723243362,21.76191475886092,18.53983825148907,6.521488529360975,38.75466797785224,5.988466665326789
0.96,0.008756767555841222,21.778281093814208,18.527711896836138,6.591869974065304,38.74178097969964,6.048239780406144
0.97,0.008824104488460613,21.794607559112773,18.515644832196788,6.6622824410277515,38.72889850158187,6.107952658922029
0.98,0.008891043010615982,21.810894310219677,18.503636825311784,6.732725787296856,38.71602054066073,6.167605518155747
0.99,0.00895758559721741,21.827141501986848,18.49168764483205,6.803199870487442,38.703147094107315,6.227198574541377
1.0,0.00902373470864324,21.843349288657333,18.479797060315395,6.873704548778561,38.69027815910194,6.286732043668858
1.01,0.009089492790811995,21.8595178238675,18.467964842223182,6.944239680911432,38.67741373283411,6.34620614028705
1.02,0.009154862275253568,21.87564726064926,18.45619076191711,7.014805126187412,38.664553812502476,6.405621078306769
1.03,0.009219845579179703,21.891737751432228,18.444474591655947,7.085400744465972,38.651698395314774,6.464977070803806
1.04,0.009284445105553759,21.907789448045897,18.432816104592334,7.156026396162697,38.63884747848781,6.524274330021913
1.05,0.009348663243159753,21.92380250172179,18.421215074769584,7.226681942247284,38.62600105924738,6.583513067375787
1.06,0.00941250236667069,21.939777063095608,18.40967127711853,7.297367244241576,38.613159134828265,6.642693493454009
1.07,0.009475964836716174,21.95571328220932,18.39818448745436,7.368082164217594,38.60032170247416,6.701815818021976
1.08,0.009539052999949301,21.971611308513285,18.386754482473506,7.438826564795596,38.587488759437655,6.760880250024813
1.09,0.009601769189112841,21.987471290868346,18.375381039750557,7.509600309142137,38.57466030298017,6.819886997590247
1.1,0.009664115728022052,22.003293377654884,18.364063937582497,7.5804032608702725,38.56183633036826,6.878836268174876
1.11,0.009726094931184924,22.019077716765224,18.352802954999458,7.651235284046501,38.54901683887385,6.937728268554042
1.12,0.009787709092407516,22.0348244553563,18.341597872117465,7.7220962434169795,38.536201825782854,6.996563204490502
1.1300000000000001,0.009848960491910697,22.050533740005175,18.33044846991644,7.792986004265243,38.52339128838982,7.055341280942907
1.1400000000000001,0.009909851396515998,22.066205716713718,18.319354530233394,7.863904432407894,38.51058522399778,7.114062702072177
1.1500000000000001,0.009970384059715544,22.08184053091079,18.308315835759203,7.934851394192593,38.497783629918246,7.172727671244486
1.16,0.010030560721741388,22.097438327454373,18.297332170035453,8.005826756496077,38.484986503471134,7.231336391034234
1.17,0.010090383609634304,22.11299925063373,18.28640331745124,8.076830386722179,38.472193841984726,7.289889063227001
1.18,0.01014985493731199,22.128523444171513,18.275529063240032,8.147862152799847,38.45940564279564,7.3483858888224765
1.19,0.010208976905636706,22.144011051225874,18.26470919347654,8.218921923181211,38.44662190324876,7.406827068037382
1.2,0.010267751702482356,22.159462214392587,18.253943495073603,8.290009566839622,38.43384262069725,7.465212800308369
1.21,0.01032618150280098,22.174877075707105,18.243231755779085,8.361124953267726,38.421067792502434,7.5235432842949015
1.22,0.010384268468688694,22.19025577664666,18.232573764172816,8.43226795247555,38.408297416033825,7.581818717882123
1.23,0.010442014749451056,22.205598458132304,18.221969309663518,8.503438434988585,38.39553148866905,7.6400392981837
1.24,0.010499422481667853,22.22090526053097,18.211418182485776,8.574636271845897,38.38277000779381,7.698205221544653
1.25,0.010556493789257331,22.236176323657496,18.20092017369702,8.645861334598237,38.370012970801845,7.75631668354417
1.26,0.010613230783539858,22.25141178677666,18.190475075174522,8.717113495306176,38.357260375094896,7.814373878998401
1.27,0.010669635563300998,22.266611788605175,18.180082679612415,8.788392626538243,38.34451221808266,7.872377001963232
1.28,0.010725710214854042,22.281776467313687,18.16974278051872,8.859698601369074,38.33176849718277,7.93032624573705
1.29,0.01078145681210195,22.296905960528775,18.15945517221242,8.931031293377574,38.31902920982073,7.988221802863477
1.3,0.010836877416598731,22.3120004053349,18.14921964982053,9.0023905766451,38.306294353429884,8.046063865134103
1.31,0.010891974077610255,22.327059938276363,18.139036009275166,9.073776325753641,38.293563925451394,8.103852623591186
1.32,0.010946748832174499,22.342084695359265,18.128904047310698,9.145188415784025,38.28083792333419,8.161588268530343
1.33,0.011001203705161205,22.357074812053433,18.118823561460843,9.216626722314123,38.268116344534924,8.219270989503226
1.34,0.011055340709331,22.372030423294326,18.10879435005584,9.288091121417073,38.25539918651796,8.276900975320169
1.35,0.011109161846078883,22.38695166349983,18.098816212198333,9.359581489645908,38.24268644675482,8.334478414072809
1.36,0.01116266911425369,22.40183866676253,18.08888894748845,9.431097703857613,38.22997812271754,8.392003493392238
1.37,0.01121586449577994,22.416691566537928,18.079012356469345,9.502639641498376,38.21727421188952,8.449476400030585
1.3800000000000001,0.011268749958011507,22.4315104956962,18.069186240553076,9.574207180556172,38.20457471176372,8.506897319930575
1.3900000000000001,0.011321327456672825,22.446295586586754,18.059410401928268,9.645800199501721,38.19187961984047,8.564266438312247
1.4000000000000001,0.011373598935922826,22.46104697104024,18.049684643557093,9.717418577286596,38.17918893362744,8.621583939675745
1.41,0.011425566328418419,22.475764780370554,18.04000876917232,9.78906219334138,38.16650265063959,8.678850007804085
1.42,0.011477231555377576,22.490449145376857,18.03038258327433,9.860730927573808,38.15382076839916,8.736064825765931
1.43,0.011528596526641994,22.505100196345545,18.020805891128166,9.932424660366927,38.141143284435564,8.793228575918329
1.44,0.011579663140739334,22.519718063052238,18.011278498760603,10.004143272577252,38.12847019628544,8.850341439909451
1.45,0.01163043328494506,22.534302874763753,18.001800212957225,10.075886645532961,38.11580150149255,8.90740359868132
1.46,0.011680908835343836,22.548854760240058,17.992370841259497,10.14765466103206,38.10313719760774,8.964415232472515
1.47,0.011731091656890543,22.563373847736237,17.982990191961907,10.219447201340593,38.09047728218894,9.021376520820867
1.48,0.01178098360347084,22.577860265004414,17.973658074109043,10.291264149190827,38.07782175280111,9.078287642566151
1.49,0.011830586517961327,22.592314139295702,17.96437429749275,10.363105387779477,38.06517060701617,9.135148775852748
1.5,0.011879902232289307,22.606735597362114,17.955138672649277,10.43497080076592,38.05252384241303,9.191960098132308
1.51,0.011928932567492095,22.62112476545848,17.945951010856426,10.506860272270421,38.039881456577476,9.248721786166385
1.52,0.01197767933377594,22.635481769344352,17.936811124130735,10.578773686872378,38.02724344710219,9.305434016029082
1.53,0.012026144330574523,22.649806734285903,17.927718825224662,10.65071092960856,38.0146098115867,9.36209696310966
1.54,0.01207432934660703,22.664099785057793,17.918673927623797,10.722671885971367,38.001980547637324,9.418710802115147
1.55,0.012122236159935814,22.678361045945067,17.90967624554406,10.794656441907096,37.98935565286716,9.475275707072921
1.56,0.01216986653802365,22.692590640745003,17.90072559392895,10.866664483814207,37.97673512489604,9.531791851333304
1.57,0.012217222237790553,22.70678869276897,17.89182178844679,10.93869589854161,37.96411896135047,9.588259407572117
1.58,0.012264305005670195,22.720955324844287,17.88296464548797,11.010750573386959,37.95150715986366,9.644678547793234
1.59,0.012311116577665902,22.73509065931603,17.87415398216223,11.082828396094941,37.93889971807542,9.70104944333112
1.6,0.012357658679406231,22.749194818048892,17.86538961629595,11.154929254855595,37.926296633632155,9.757372264853366
1.61,0.012403933027321623,22.763267922454887,17.85667136639285,11.227053038279024,37.91369790418592,9.813647182397666
1.62,0.01244994132925394,22.777310093507978,17.847999051613197,11.299199635382049,37.90110352739394,9.869874365391382
1.6300000000000001,0.012495685280760813,22.791321451659243,17.839372491893517,11.371368935665455,37.888513500921604,9.926053982538743
1.6400000000000001,0.012541166567209898,22.80530211688581,17.830791507877336,11.443560829069394,37.875927822440794,9.982186201886053
1.6500000000000001,0.012586386863919207,22.819252208694614,17.822255920909722,11.51577520596992,37.86334648962978,10.038271190826812
1.6600000000000001,0.012631347836212453,22.83317184612425,17.81376555303457,11.588011957177299,37.85076950017318,10.094309116104233
1.67,0.012676051139474002,22.847061147746764,17.805320226991924,11.660270973934326,37.838196851761914,10.150300143813753
1.68,0.012720498419203478,22.86092023166946,17.796919766215282,11.732552147914667,37.825628542093206,10.206244439405529
1.69,0.01276469131106995,22.874749215536696,17.788563994828948,11.804855371221183,37.81306456887051,10.262142167686905
1.7,0.01280863144096579,22.888548216531674,17.780252737645377,11.877180536384284,37.80050492980349,10.317993492824895
1.71,0.012852320425060126,22.902317351378215,17.771985820162524,11.949527536360286,37.787949622608,10.373798578348637
1.72,0.012895759869851923,22.916056736342522,17.763763068561232,12.021896264529765,37.77539864500603,10.42955758715184
1.73,0.012938951372222705,22.929766487234943,17.755584309702602,12.094286614695932,37.762851994725686,10.485270681495212
1.74,0.012981896519488884,22.943446719411725,17.74744937112541,12.16669848108301,37.75030966950118,10.540938023008895
1.75,0.013024596889453724,22.95709754777676,17.739358081043505,12.23913175833462,37.73777166707273,10.596559772694864
1.76,0.013067054050458927,22.9707190867833,17.731310268343233,12.311586341512179,37.7252379851866,10.652136090929327
1.77,0.01310926956143584,22.984311450435715,17.723305762580882,12.384062126093294,37.71270862159504,10.707667137465119
1.78,0.013151244971956296,22.997874752291175,17.71534439398012,12.456559007970174,37.70018357405625,10.763153071434072
1.79,0.013192981822283074,23.01140910546137,17.70742599342947,12.529076883448058,37.68766284033434,10.818594051349377
1.8,0.013234481643419982,23.024914622614233,17.699550392479775,12.601615649243625,37.67514641819933,10.87399023510794
1.81,0.013275745957161564,23.038391415975585,17.691717423341675,12.674175202483443,37.6626343054271,10.929341779992715
1.82,0.013316776276142445,23.051839597330858,17.68392691888314,12.7467554407024,37.65012649979935,10.984648842675039
1.83,0.013357574103886284,23.065259278026744,17.676178712626943,12.819356261842158,37.637622999103584,11.039911579216945
1.84,0.01339814093485436,23.078650568972865,17.668472638748213,12.891977564249615,37.625123801133086,11.095130145073458
1.85,0.013438478254493784,23.09201358064344,17.66080853207196,12.964619246675362,37.612628903686876,11.150304695094906
1.86,0.013478587539411882,23.10534842308118,17.653186228067405,13.037281208270095,37.600138304569604,11.20543538353221
1.87,0.013518470260408975,23.118655205952457,17.645605562769514,13.109963348534144,37.587652001589326,11.260522364110598
1.8800000000000001,0.013558127878171455,23.131934038470884,17.638066372887458,13.182665567387353,37.57516999256069,11.31556578992767
1.8900000000000001,0.013597561843392376,23.145185029400253,17.630568495800322,13.255387765166354,37.56269227530478,11.370565813457418
1.9000000000000001,0.01363677359805137,23.158408287078256,17.623111769523298,13.328129842602856,37.55021884764825,11.425522586581964
1.9100000000000001,0.013675764575463397,23.171603919418153,17.615696032705213,13.400891700822115,37.53774970742327,11.480436260593866
1.92,0.013714536200327178,23.184772033910402,17.608321124626087,13.473673241341402,37.52528485246749,11.535306986198377
1.93,0.013753089888773296,23.197912737624314,17.600986885194704,13.546474366068502,37.51282428062404,11.590134913515726
1.94,0.01379142704841198,23.211026137209668,17.593693154946187,13.619294977300182,37.50036798974145,11.644920192083365
1.95,0.013829549078380566,23.224112338898344,17.586439775039576,13.692134977720704,37.48791597767367,11.699662970858224
1.96,0.013867457369390636,23.237171448505936,17.579226587255445,13.764994270400319,37.47546824228004,11.754363398218933
1.97,0.013905153303774826,23.250203571433353,17.572053433993496,13.837872758793784,37.4630247814252,11.80902162196806
1.98,0.013942638255533319,23.263208812668424,17.564920158270183,13.910770346738877,37.450585592979145,11.863637789334318
1.99,0.013979913590380009,23.276187276787493,17.557826603716364,13.983686938454927,37.43815067481714,11.918212046974766
2.0,0.014016980665788352,23.289139067957,17.550772614574914,14.056622438541336,37.425720024819704,11.97274454097701
2.0100000000000002,0.014053840831036874,23.302064289935043,17.54375803569841,14.129576751976133,37.4132936408726,12.027235416861373
2.02,0.014090495427254383,23.31496304607297,17.53678271254678,14.202549784114504,37.40087152086678,12.08168481958308
2.0300000000000002,0.014126945787464826,23.32783543931694,17.529846491184994,14.275541440687364,37.388453662698375,12.136092893534409
2.04,0.014163193236631857,23.340681572209434,17.52294921828074,14.348551627799901,37.376040064268665,12.190459782546846
2.05,0.01419923909170305,23.35350154689086,17.516090741102136,14.421580251930159,37.363630723484064,12.24478562989322
2.06,0.014235084661653817,23.36629546510105,17.509270907515443,14.494627219927603,37.35122563825605,12.299070578289847
2.07,0.014270731247530973,23.3790634281808,17.502489565982778,14.567692439011697,37.338824806501194,12.35331476989862
2.08,0.01430618014249601,23.391805537073395,17.495746565559863,14.640775816770518,37.3264282261411,12.407518346329148
2.09,0.014341432631868014,23.40452189232612,17.48904175589376,14.713877261159316,37.31403589510238,12.46168144864083
2.1,0.014376489993166298,23.417212594091772,17.482374987220638,14.786996680499156,37.30164781131664,12.51580421734496
2.11,0.014411353496152671,23.429877742130152,17.475746110363538,14.860133983475492,37.28926397272046,12.569886792406786
2.12,0.014446024403612014,23.442517435824918,17.469154976708236,14.933289079122787,37.27688437725478,12.62392931326819
2.13,0.014480503972329792,23.455131774204535,17.462601438173273,15.00646187680531,37.2645090228642,12.677931918875823
2.14,0.014514793449707665,23.467720855872503,17.456085347309404,15.079652286280915,37.252137907499524,12.731894747587639
2.15,0.014548894075464384,23.48028477904334,17.449606557248142,15.152860217668097,37.23977102911649,12.785817937221195
2.16,0.014582807081812102,23.492823641546885,17.443164921695587,15.226085581442094,37.22740838567564,12.839701625059472
2.17,0.014616533693498591,23.50533754082975,17.436760294930185,15.299328288433477,37.215049975142286,12.893545947852937
2.18,0.014650075127849183,23.51782657395685,17.43039253180054,15.3725882498268,37.202695795486505,12.947351041821598
2.19,0.014683432594808404,23.530290837612835,17.424061487723193,15.445865377159201,37.19034584468309,13.00111704265704
2.2,0.014716607296981342,23.542730428103603,17.417767018680465,15.519159582319078,37.17800012071153,13.05484408552448
2.21,0.01474960042967471,23.55514544135773,17.41150898121824,15.592470777544692,37.16565862155601,13.108532305064774
2.22,0.01478241318093763,23.56753597292794,17.405287232443843,15.665798875422855,37.153321345205356,13.162181835396453
2.23,0.014815046731602114,23.579902117992553,17.39910163002385,15.739143788887555,37.14098828965301,13.215792810117705
2.24,0.014847502255323275,23.592243971356925,17.39295203218195,15.812505431218648,37.12865945289703,13.269365362308402
2.25,0.014879780918619235,23.604561627454892,17.38683829769682,15.885883716040503,37.11633483294005,13.322899624532063
2.2600000000000002,0.01491188388091076,23.616855180350175,17.380760285899985,15.959278557320703,37.104014427789245,13.37639572883785
2.27,0.014943812294560576,23.629124723737828,17.37471785667372,16.032689869368696,37.09169823545634,13.429853806762514
2.2800000000000002,0.01497556730491244,23.641370350945635,17.36871087044892,16.106117566834527,37.079386253957544,13.483273989332389
2.29,0.015007150050329878,23.65359215493552,17.362739188203026,16.179561564707495,37.067078481313565,13.536656407065303
2.3000000000000003,0.01503856166223467,23.665790228304953,17.356802671457945,16.253021778314874,37.05477491554956,13.590001189972549
2.31,0.015069803265145022,23.67796466328833,17.350901182277948,16.32649812332062,37.04247555469512,13.643308467560788
2.32,0.015100875976713462,23.690115551758364,17.345034583267637,16.399990515724085,37.03018039678426,13.696578368833995
2.33,0.015131780907764444,23.702242985227485,17.339202737569877,16.47349887185875,37.01788943985537,13.749811022295356
2.34,0.015162519162331663,23.71434705484917,17.333405508863745,16.547023108390924,37.00560268195121,13.803006555949162
2.35,0.015193091837695079,23.726427851419345,17.327642761362522,16.620563142318517,36.9933201211189,13.856165097302721
2.36,0.015223500024417658,23.738485465377718,17.32191435981164,16.694118890969744,36.981041755409855,13.909286773368217
2.37,0.015253744806442305,23.750519986810396,17.316220169484904,16.76769027200076,36.96876758287978,13.962371710666293
2.38,0.01528382726436203,23.762531505518226,17.310560056086363,16.84127720333305,36.956497601586214,14.01542003531809
2.39,0.015313748471160247,23.774520110929128,17.30493388587598,16.91487960323368,36.944231809591706,14.068431872927313
2.4,0.015343509491512603,23.786485892084247,17.29934152568945,16.988497390327957,36.9319702049643,14.12140734856159
2.41,0.015373111383590852,23.79842893767589,17.293782842883672,17.062130483564708,36.91971278577624,14.174346586803651
2.42,0.015402555199098835,23.810349336048873,17.288257705334765,17.135778802214976,36.90745955010393,14.22724971175316
2.43,0.015431841983308221,23.822247175201856,17.282765981436075,17.209442265870845,36.8952104960279,14.28011684702858
2.44,0.015460972775093947,23.83412254278865,17.277307540096228,17.283120794444173,36.88296562163285,14.332948115768986
2.45,0.015489948606969405,23.845975526119553,17.271882250737143,17.356814308165404,36.870724925007536,14.385743640635908
2.46,0.01551877050512133,23.857806212162632,17.266489983292104,17.43052272758232,36.85848840424482,14.438503543815123
2.47,0.015547439489444427,23.869614687545063,17.261130608203803,17.504245973558884,36.84625605744162,14.491227947018487
2.48,0.015575956573575724,23.88140103855438,17.255803996422422,17.577983967273973,36.834027882698905,14.543916971485704
2.49,0.01560432276492863,23.893165351139803,17.2505100194037,17.651736630220245,36.821803878121635,14.596570737986141
2.5,0.015632539064726746,23.904907710913502,17.245248549107032,17.725503884202904,36.8095840418188,14.64918936682058
2.5100000000000002,0.01566060646803737,23.916628203151873,17.240019457993565,17.79928565133855,36.797368371903346,14.701772977823007
2.52,0.015688525963804757,23.928326912796805,17.234822619024314,17.87308185405399,36.785156866492194,14.754321690362351
2.5300000000000002,0.01571629853488307,23.940003924456953,17.229657905658264,17.946892415085056,36.7729495237062,14.806835623344258
2.54,0.015743925158069084,23.951659322408975,17.224525191850514,18.020717257475464,36.76074634167013,14.859314895212805
2.5500000000000003,0.015771406804134597,23.963293190598794,17.219424352050407,18.094556304575647,36.74854731851265,14.91175962395226
2.56,0.015798744437858572,23.974905612642836,17.214355261199692,18.168409480041593,36.736352452366326,14.964169927088777
