t,P,Ca,Ci,Ra,Ri
0.59,2.9999995229663794,0.00039490678592607204,0.05000557095174423,16.899976229034692,1.700023293227625
0.6,2.9999995148959817,0.000394830476248696,0.05000565535587294,16.899975826243054,1.7000236879248138
0.61,2.9999995068260805,0.00039475447376518586,0.05000573945271456,16.899975423455015,1.7000240826184947
0.62,2.999999498756676,0.0003946787772059118,0.05000582324353873,16.899975020670578,1.7000244773086644
0.63,2.999999490687768,0.0003946033853070489,0.050005906729609265,16.89997461788975,1.7000248719953197
0.64,2.9999994826193572,0.0003945282968105768,0.05000598991218419,16.899974215112536,1.7000252666784577
0.65,2.9999994745514424,0.00039445351046427996,0.050006072792515725,16.89997381233893,1.7000256613580753
0.66,2.9999994664840246,0.00039437902502174746,0.05000615537185028,16.899973409568947,1.7000260560341693
0.67,2.9999994584171032,0.000394304839242373,0.05000623765142846,16.89997300680258,1.7000264507067369
0.68,2.9999994503506784,0.0003942309518913551,0.05000631963248508,16.899972604039835,1.700026845375775
0.6900000000000001,2.9999994422847505,0.00039415736173969697,0.050006401316249116,16.89997220128072,1.7000272400412804
0.7000000000000001,2.9999994342193186,0.00039408406756420646,0.050006482703943776,16.89997179852523,1.7000276347032501
0.71,2.999999426154383,0.00039401106814749605,0.05000656379678645,16.899971395773374,1.7000280293616814
0.72,2.9999994180899443,0.0003939383622779831,0.05000664459598872,16.89997099302515,1.7000284240165713
0.73,2.999999410026002,0.0003938659487498895,0.050006725102756354,16.899970590280564,1.7000288186679167
0.74,2.999999401962556,0.00039379382636324186,0.05000680531828934,16.89997018753962,1.7000292133157144
0.75,2.999999393899606,0.0003937219939238715,0.05000688524378184,16.89996978480232,1.7000296079599622
0.76,2.9999993858371528,0.0003936504502434146,0.05000696488042223,16.899969382068665,1.7000300026006563
0.77,2.999999377775196,0.0003935791941393117,0.050007044229393054,16.89996897933866,1.7000303972377946
0.78,2.999999369713735,0.0003935082244348083,0.050007123291871076,16.89996857661231,1.7000307918713737
0.79,2.9999993616527707,0.0003934375399589545,0.05000720206902726,16.89996817388961,1.700031186501391
0.8,2.9999993535923024,0.0003933671395466051,0.050007280562026725,16.89996777117057,1.7000315811278435
0.81,2.99999934553233,0.00039329702203841967,0.05000735877202883,16.899967368455194,1.7000319757507285
0.8200000000000001,2.9999993374728544,0.00039322718628086227,0.05000743670018711,16.899966965743477,1.700032370370043
0.8300000000000001,2.9999993294138747,0.00039315763112620185,0.0500075143476493,16.899966563035427,1.7000327649857843
0.84,2.999999321355391,0.000393088355432512,0.05000759171555732,16.899966160331047,1.7000331595979497
0.85,2.999999313297404,0.000393019358063671,0.0500076688050473,16.89996575763034,1.7000335542065361
0.86,2.9999993052399123,0.0003929506378893618,0.050007745617249556,16.899965354933308,1.700033948811541
0.87,2.9999992971829172,0.0003928821937850721,0.0500078221532886,16.89996495223995,1.7000343434129617
0.88,2.999999289126418,0.00039281402463209417,0.05000789841428313,16.899964549550276,1.7000347380107952
0.89,2.9999992810704144,0.00039274612931752514,0.05000797440134607,16.899964146864285,1.700035132605039
0.9,2.999999273014907,0.0003926785067342667,0.05000805011558451,16.899963744181978,1.7000355271956904
0.91,2.9999992649598957,0.00039261115578102535,0.05000812555809975,16.899963341503362,1.7000359217827465
0.92,2.9999992569053804,0.00039254407536231224,0.05000820072998727,16.899962938828434,1.700036316366205
0.93,2.9999992488513607,0.0003924772643884431,0.05000827563233676,16.8999625361572,1.7000367109460626
0.9400000000000001,2.999999240797837,0.0003924107217755385,0.0500083502662321,16.899962133489662,1.7000371055223171
0.9500000000000001,2.9999992327448095,0.0003923444464455237,0.05000842463275137,16.899961730825826,1.700037500094966
0.96,2.9999992246922775,0.00039227843732612857,0.05000849873296684,16.899961328165688,1.7000378946640065
0.97,2.999999216640241,0.00039221269335088774,0.05000857256794497,16.899960925509255,1.7000382892294357
0.98,2.999999208588701,0.0003921472134591404,0.05000864613874643,16.89996052285653,1.7000386837912513
0.99,2.999999200537656,0.0003920819965960307,0.05000871944642607,16.899960120207513,1.700039078349451
1.0,2.999999192487107,0.0003920170417125073,0.050008792492032945,16.89995971756221,1.7000394729040316
1.01,2.999999184437054,0.0003919523477653235,0.05000886527661031,16.899959314920622,1.700039867454991
1.02,2.999999176387496,0.00039188791371703736,0.05000893780119559,16.89995891228275,1.7000402620023265
1.03,2.999999168338434,0.0003918237385360117,0.05000901006682045,16.899958509648595,1.7000406565460358
1.04,2.999999160289868,0.000391759821196414,0.0500090820745107,16.899958107018165,1.7000410510861161
1.05,2.9999991522417973,0.00039169616067821647,0.05000915382528638,16.899957704391458,1.700041445622565
1.06,2.9999991441942218,0.00039163275596719585,0.050009225320161714,16.899957301768477,1.70004184015538
1.07,2.9999991361471423,0.0003915696060549337,0.05000929656014512,16.899956899149227,1.7000422346845587
1.08,2.999999128100558,0.00039150670993881635,0.050009367546239206,16.89995649653371,1.7000426292100987
1.09,2.9999991200544693,0.00039144406662203467,0.05000943827944079,16.899956093921926,1.7000430237319977
1.1,2.9999991120088763,0.00039138167511358423,0.05000950876074088,16.89995569131388,1.7000434182502528
1.11,2.9999991039637783,0.0003913195344282655,0.050009578991124674,16.899955288709574,1.7000438127648618
1.12,2.999999095919176,0.00039125764358668335,0.05000964897157156,16.899954886109008,1.7000442072758226
1.1300000000000001,2.999999087875069,0.00039119600161524755,0.050009718703055143,16.899954483512186,1.7000446017831325
1.1400000000000001,2.9999990798314573,0.00039113460754617256,0.050009788186543204,16.89995408091911,1.7000449962867894
1.1500000000000001,2.999999071788341,0.0003910734604174774,0.050009857422997725,16.899953678329783,1.7000453907867907
1.16,2.99999906374572,0.0003910125592729859,0.05000992641337488,16.899953275744206,1.700045785283134
1.17,2.9999990557035945,0.0003909519031623265,0.05000999515862504,16.899952873162384,1.7000461797758175
1.18,2.999999047661964,0.0003908914911409325,0.05001006365969278,16.899952470584317,1.7000465742648383
1.19,2.9999990396208287,0.0003908313222700416,0.05001013191751686,16.899952068010005,1.7000469687501945
1.2,2.9999990315801885,0.00039077139561669656,0.05001019993303024,16.899951665439456,1.7000473632318835
1.21,2.9999990235400436,0.0003907117102537445,0.05001026770716007,16.89995126287267,1.7000477577099034
1.22,2.9999990155003937,0.00039065226525983744,0.05001033524082771,16.899950860309648,1.7000481521842516
1.23,2.9999990074612395,0.000390593059719432,0.05001040253494869,16.899950457750393,1.7000485466549262
1.24,2.99999899942258,0.00039053409272278957,0.05001046959043275,16.899950055194907,1.7000489411219246
1.25,2.999998991384415,0.00039047536336597613,0.05001053640818384,16.899949652643194,1.700049335585245
1.26,2.999998983346746,0.00039041687075086246,0.05001060298910008,16.89994925009525,1.7000497300448851
1.27,2.9999989753095715,0.000390358613985124,0.0500106693340738,16.899948847551087,1.7000501245008426
1.28,2.999998967272892,0.00039030059218224085,0.05001073544399152,16.899948445010697,1.7000505189531152
1.29,2.9999989592367076,0.00039024280446149786,0.05001080131973395,16.89994804247409,1.7000509134017012
1.3,2.999998951201018,0.00039018524994798443,0.050010866962176,16.899947639941267,1.7000513078465982
1.31,2.999998943165824,0.0003901279277725949,0.05001093237218679,16.899947237412224,1.700051702287804
1.32,2.999998935131124,0.00039007083707202813,0.05001099755062961,16.89994683488697,1.7000520967253165
1.33,2.999998927096919,0.0003900139769887877,0.05001106249836197,16.899946432365503,1.700052491159134
1.34,2.9999989190632093,0.00038995734667118185,0.05001112721623555,16.899946029847825,1.700052885589254
1.35,2.999998911029994,0.00038990094527332364,0.05001119170509625,16.899945627333942,1.7000532800156745
1.36,2.9999989029972736,0.00038984477195513076,0.050011255965784145,16.899945224823856,1.7000536744383936
1.37,2.999998894965048,0.0003897888258823255,0.05001131999913352,16.89994482231756,1.7000540688574093
1.3800000000000001,2.999998886933317,0.00038973310603958945,0.05001138380615967,16.899944419815068,1.700054463272719
1.3900000000000001,2.999998878902081,0.0003896776097161561,0.05001144738957341,16.899944017316383,1.700054857684316
1.4000000000000001,2.9999988708713397,0.0003896223355335329,0.05001151075075319,16.899943614821503,1.700055252092197
1.41,2.9999988628410925,0.00038956728259014096,0.05001157389060061,16.899943212330438,1.7000556464963597
1.42,2.9999988548113405,0.000389512449989166,0.050011636810012486,16.899942809843182,1.700056040896802
1.43,2.999998846782083,0.00038945783683855793,0.050011699509880866,16.899942407359745,1.7000564352935217
1.44,2.99999883875332,0.000389403442251031,0.050011761991093036,16.899942004880128,1.7000568296865166
1.45,2.9999988307250516,0.00038934926534406393,0.05001182425453152,16.899941602404326,1.7000572240757845
1.46,2.9999988226972776,0.0003892953052398996,0.05001188630107407,16.89994119993235,1.7000576184613234
1.47,2.999998814669998,0.0003892415610655454,0.05001194813159369,16.899940797464197,1.700058012843131
1.48,2.999998806643213,0.00038918803195277295,0.050012009746958595,16.89994039499987,1.7000584072212057
1.49,2.9999987986169225,0.0003891347170381184,0.050012071148032265,16.899939992539373,1.7000588015955447
1.5,2.9999987905911265,0.00038908161546288204,0.0500121323356734,16.899939590082706,1.7000591959661462
1.51,2.9999987825658248,0.0003890287263731286,0.05001219331073592,16.89993918762987,1.7000595903330082
1.52,2.9999987745410173,0.0003889760489196872,0.05001225407406902,16.89993878518087,1.7000599846961286
1.53,2.9999987665167045,0.0003889235822581512,0.05001231462651709,16.899938382735705,1.700060379055505
1.54,2.9999987584928856,0.0003888713255488784,0.05001237496891978,16.899937980294382,1.7000607734111362
1.55,2.9999987504695613,0.0003888192779569909,0.050012435102111966,16.8999375778569,1.7000611677630193
1.56,2.9999987424467314,0.00038876743865237526,0.05001249502692377,16.899937175423258,1.7000615621111526
1.57,2.9999987344243952,0.0003887158068096822,0.05001255474418054,16.899936772993463,1.7000619564555342
1.58,2.999998726402554,0.0003886643816083269,0.05001261425470285,16.899936370567513,1.700062350796162
1.59,2.9999987183812062,0.0003886131622324889,0.05001267355930654,16.899935968145414,1.7000627451330341
1.6,2.999998710360353,0.00038856214787111207,0.05001273265880265,16.899935565727166,1.7000631394661483
1.61,2.999998702339994,0.0003885113377179046,0.05001279155399749,16.89993516331277,1.7000635337955028
1.62,2.999998694320129,0.00038846073097133904,0.05001285024569257,16.899934760902227,1.7000639281210959
1.6300000000000001,2.999998686300758,0.00038841032683465234,0.05001290873468467,16.899934358495543,1.7000643224429253
1.6400000000000001,2.999998678281881,0.00038836012451584574,0.05001296702176578,16.899933956092717,1.700064716760989
1.6500000000000001,2.999998670263498,0.0003883101232276848,0.050013025107723146,16.89993355369375,1.7000651110752854
1.6600000000000001,2.9999986622456096,0.0003882603221876995,0.050013082993339224,16.899933151298647,1.7000655053858125
1.67,2.9999986542282144,0.0003882107206181842,0.050013140679391735,16.89993274890741,1.7000658996925684
1.68,2.9999986462113135,0.00038816131774619745,0.050013198166653616,16.899932346520036,1.700066293995551
1.69,2.999998638194907,0.00038811211280356236,0.050013255455893045,16.899931944136533,1.700066688294759
1.7,2.9999986301789936,0.0003880631050268662,0.05001331254787343,16.899931541756896,1.70006708259019
1.71,2.9999986221635746,0.00038801429365746066,0.05001336944335343,16.899931139381135,1.7000674768818422
1.72,2.9999986141486494,0.00038796567794146186,0.050013426143086924,16.899930737009246,1.7000678711697141
1.73,2.9999986061342176,0.0003879172571297501,0.050013482647823036,16.89993033464123,1.7000682654538037
1.74,2.99999859812028,0.0003878690304779702,0.050013538958306125,16.899929932277093,1.7000686597341093
1.75,2.9999985901068364,0.0003878209972465312,0.05001359507527578,16.899929529916836,1.700069054010629
1.76,2.999998582093886,0.00038777315670060654,0.05001365099946682,16.89992912756046,1.7000694482833607
1.77,2.9999985740814297,0.00038772550811013405,0.05001370673160932,16.899928725207964,1.700069842552303
1.78,2.999998566069467,0.00038767805074981583,0.050013762272428576,16.899928322859353,1.7000702368174543
1.79,2.9999985580579978,0.0003876307838991184,0.050013817622645125,16.89992792051463,1.7000706310788127
1.8,2.9999985500470228,0.00038758370684227253,0.05001387278297473,16.899927518173794,1.7000710253363762
1.81,2.9999985420365407,0.0003875368188682735,0.0500139277541284,16.899927115836846,1.7000714195901434
1.82,2.9999985340265525,0.0003874901192708807,0.05001398253681238,16.899926713503792,1.7000718138401125
1.83,2.999998526017058,0.00038744360734861813,0.050014037131728147,16.899926311174628,1.7000722080862816
1.84,2.999998518008057,0.000387397282404774,0.050014091539572404,16.89992590884936,1.7000726023286494
1.85,2.9999985099995494,0.00038735114374740084,0.05001414576103712,16.89992550652799,1.700072996567214
1.86,2.9999985019915356,0.0003873051906893156,0.050014199796809454,16.899925104210514,1.7000733908019736
1.87,2.9999984939840147,0.00038725942254809947,0.050014253647571845,16.89992470189694,1.7000737850329266
1.8800000000000001,2.9999984859769877,0.0003872138386460982,0.05001430731400194,16.899924299587266,1.7000741792600718
1.8900000000000001,2.999998477970454,0.0003871684383104218,0.050014360796772635,16.899923897281496,1.7000745734834068
1.9000000000000001,2.9999984699644138,0.00038712322087294435,0.05001441409655205,16.89992349497963,1.7000749677029308
1.9100000000000001,2.999998461958867,0.0003870781856703047,0.05001446721400356,16.89992309268167,1.7000753619186417
1.92,2.9999984539538134,0.0003870333320439059,0.050014520149785746,16.89992269038762,1.700075756130538
1.93,2.999998445949253,0.0003869886593399152,0.05001457290455245,16.89992228809748,1.7000761503386181
1.94,2.999998437945186,0.0003869441669092643,0.050014625478952746,16.899921885811246,1.7000765445428805
1.95,2.9999984299416123,0.00038689985410764936,0.05001467787363093,16.899921483528924,1.7000769387433234
1.96,2.999998421938532,0.00038685572029553076,0.05001473008922655,16.89992108125052,1.7000773329399457
1.97,2.9999984139359444,0.0003868117648381332,0.05001478212637438,16.899920678976027,1.7000777271327456
1.98,2.9999984059338503,0.0003867679871054458,0.05001483398570443,16.899920276705455,1.7000781213217215
1.99,2.999998397932249,0.0003867243864722221,0.05001488566784195,16.8999198744388,1.7000785155068723
2.0,2.9999983899311413,0.00038668096231797984,0.05001493717340742,16.899919472176066,1.7000789096881959
2.0100000000000002,2.999998381930527,0.00038663771402700116,0.05001498850301657,16.899919069917253,1.7000793038656912
2.02,2.999998373930405,0.00038659464098833254,0.05001503965728034,16.899918667662362,1.7000796980393567
2.0300000000000002,2.9999983659307765,0.0003865517425957849,0.05001509063680493,16.899918265411397,1.7000800922091908
2.04,2.999998357931641,0.0003865090182479334,0.05001514144219176,16.899917863164355,1.7000804863751922
2.05,2.9999983499329983,0.00038646646734811753,0.0500151920740375,16.89991746092124,1.7000808805373593
2.06,2.999998341934849,0.0003864240893044413,0.05001524253293403,16.899917058682057,1.7000812746956906
2.07,2.9999983339371923,0.0003863818835297729,0.0500152928194685,16.899916656446802,1.7000816688501852
2.08,2.9999983259400285,0.00038633984944174484,0.05001534293422328,16.89991625421548,1.700082063000841
2.09,2.999998317943358,0.00038629798646275417,0.050015392877775955,16.89991585198809,1.7000824571476572
2.1,2.99999830994718,0.00038625629401996215,0.050015442650699383,16.899915449764634,1.700082851290632
2.11,2.999998301951495,0.0003862147715452944,0.05001549225356164,16.899915047545115,1.7000832454297645
2.12,2.9999982939563026,0.0003861734184754409,0.05001554168692602,16.89991464532953,1.700083639565053
2.13,2.9999982859616035,0.000386132234251856,0.05001559095135108,16.899914243117887,1.700084033696496
2.14,2.999998277967397,0.00038609121832075836,0.050015640047390605,16.899913840910184,1.7000844278240925
2.15,2.9999982699736827,0.00038605037013313105,0.050015688975593615,16.89991343870642,1.7000848219478408
2.16,2.9999982619804615,0.0003860096891447214,0.050015737736504355,16.899913036506597,1.7000852160677402
2.17,2.9999982539877332,0.0003859691748160412,0.050015786330662323,16.89991263431072,1.700085610183789
2.18,2.999998245995497,0.00038592882661236646,0.05001583475860224,16.899912232118787,1.7000860042959858
2.19,2.999998238003754,0.00038588864400373763,0.05001588302085406,16.8999118299308,1.7000863984043295
2.2,2.9999982300125034,0.0003858486264649595,0.05001593111794299,16.899911427746762,1.700086792508819
2.21,2.9999982220217456,0.0003858087734756012,0.05001597905038946,16.89991102556667,1.700087186609453
2.22,2.9999982140314803,0.00038576908451999614,0.05001602681870913,16.89991062339053,1.7000875807062297
2.23,2.9999982060417074,0.00038572955894641993,0.050016074423553734,16.899910221218338,1.7000879747991484
2.24,2.999998198052427,0.0003856901933264989,0.050016121868351644,16.89990981905011,1.7000883688882
2.25,2.999998190063639,0.00038565098588467383,0.05001616915487842,16.899909416885844,1.7000887629733803
2.2600000000000002,2.999998182075344,0.00038561193597500584,0.05001621628378,16.899909014725544,1.7000891570546879
2.27,2.9999981740875405,0.0003855730429546017,0.050016263255699286,16.899908612569213,1.700089551132121
2.2800000000000002,2.99999816610023,0.00038553430618361366,0.05001631007127612,16.89990821041685,1.7000899452056781
2.29,2.999998158113412,0.00038549572502523974,0.05001635673114731,16.899907808268456,1.7000903392753577
2.3000000000000003,2.9999981501270865,0.00038545729884572363,0.050016403235946603,16.899907406124036,1.7000907333411583
2.31,2.9999981421412527,0.00038541902701435453,0.05001644958630472,16.89990700398359,1.7000911274030786
2.32,2.999998134155912,0.00038538090890346735,0.05001649578284933,16.899906601847118,1.7000915214611165
2.33,2.9999981261710627,0.00038534294388844266,0.05001654182620504,16.89990619971462,1.7000919155152712
2.34,2.9999981181867064,0.0003853051313477066,0.05001658771699344,16.899905797586104,1.7000923095655405
2.35,2.9999981102028417,0.000385267470662731,0.05001663345583305,16.89990539546157,1.7000927036119233
2.36,2.9999981022194695,0.00038522996121803334,0.05001667904333936,16.89990499334101,1.7000930976544182
2.37,2.99999809423659,0.0003851926024011767,0.050016724480124806,16.899904591224438,1.7000934916930237
2.38,2.9999980862542017,0.00038515539360276977,0.05001676976679877,16.899904189111847,1.700093885727738
2.39,2.999998078272306,0.00038511833421646694,0.050016814903967616,16.899903787003243,1.7000942797585599
2.4,2.9999980702909026,0.0003850814236389682,0.05001685989223464,16.899903384898625,1.7000946737854878
2.41,2.999998062309991,0.00038504466127001923,0.050016904732200086,16.899902982797997,1.7000950678085205
2.42,2.9999980543295717,0.0003850080465124113,0.05001694942446117,16.899902580701358,1.7000954618276563
2.43,2.9999980463496443,0.0003849715787719813,0.05001699396961207,16.89990217860871,1.700095855842894
2.44,2.9999980383702085,0.0003849352574576118,0.05001703836824389,16.899901776520053,1.700096249854232
2.45,2.9999980303912652,0.00038489908198123096,0.050017082620944696,16.89990137443539,1.700096643861669
2.46,2.9999980224128135,0.00038486305175781265,0.050017126728299534,16.899900972354725,1.7000970378652034
2.47,2.999998014434854,0.00038482716620537636,0.05001717069089038,16.899900570278056,1.7000974318648339
2.48,2.9999980064573863,0.0003847914247449871,0.05001721450929616,16.899900168205388,1.7000978258605592
2.49,2.9999979984804104,0.0003847558268007557,0.05001725818409277,16.899899766136716,1.7000982198523777
2.5,2.9999979905039265,0.0003847203717998385,0.050017301715853064,16.899899364072045,1.7000986138402883
2.5100000000000002,2.9999979825279346,0.0003846850591724375,0.050017345105146827,16.899898962011378,1.7000990078242895
2.52,2.999997974552434,0.0003846498883518004,0.05001738835254082,16.899898559954714,1.70009940180438
2.5300000000000002,2.9999979665774257,0.00038461485877422044,0.05001743145859875,16.899898157902058,1.7000997957805581
2.54,2.9999979586029086,0.00038457996987903664,0.05001747442388128,16.899897755853406,1.700100189752823
2.5500000000000003,2.9999979506288836,0.0003845452211086335,0.05001751724894602,16.89989735380876,1.700100583721173
2.56,2.9999979426553502,0.0003845106119084412,0.050017559934347554,16.899896951768124,1.7001009776856069
2.57,2.9999979346823085,0.0003844761417269356,0.05001760248063739,16.8998965497315,1.700101371646123
2.58,2.9999979267097583,0.00038444181001563824,0.05001764488836403,16.899896147698886,1.7001017656027206
2.59,2.9999979187376997,0.00038440761622911615,0.050017687158072886,16.89989574567029,1.7001021595553982
2.6,2.9999979107661328,0.0003843735598249822,0.05001772929030636,16.899895343645703,1.7001025535041543
2.61,2.9999979027950574,0.0003843396402638946,0.050017771285603786,16.89989494162513,1.7001029474489875
2.62,2.9999978948244737,0.0003843058570095576,0.05001781314450147,16.899894539608578,1.7001033413898967
2.63,2.999997886854381,0.0003842722095287207,0.05001785486753265,16.899894137596046,1.7001037353268809
2.64,2.9999978788847805,0.00038423869729117935,0.05001789645522755,16.89989373558753,1.7001041292599384
2.65,2.999997870915671,0.00038420531976977434,0.05001793790811331,16.899893333583037,1.700104523189068
2.66,2.999997862947053,0.0003841720764403923,0.05001797922671406,16.899892931582563,1.7001049171142686
2.67,2.9999978549789263,0.00038413896678196553,0.05001802041155087,16.899892529586115,1.7001053110355389
2.68,2.9999978470112914,0.0003841059902764718,0.05001806146314176,16.89989212759369,1.7001057049528776
2.69,2.9999978390441475,0.00038407314640893464,0.050018102382001696,16.899891725605293,1.7001060988662835
2.7,2.9999978310774953,0.00038404043466742314,0.05001814316864262,16.89989132362092,1.7001064927757552
2.71,2.999997823111334,0.00038400785454305216,0.05001818382357342,16.89989092164058,1.7001068866812918
2.72,2.999997815145664,0.000383975405529982,0.05001822434729993,16.899890519664265,1.700107280582892
2.73,2.9999978071804856,0.0003839430871254188,0.050018264740324954,16.89989011769198,1.7001076744805546
2.74,2.999997799215798,0.00038391089882961415,0.05001830500314823,16.89988971572373,1.7001080683742782
2.75,2.999997791251602,0.0003838788401458654,0.050018345136266476,16.899889313759513,1.7001084622640616
2.7600000000000002,2.999997783287897,0.00038384691058051553,0.050018385140173344,16.89988891179933,1.700108856149904
2.77,2.999997775324683,0.00038381510964295316,0.05001842501535944,16.89988850984318,1.700109250031804
2.7800000000000002,2.99999776736196,0.0003837834368456125,0.05001846476231234,16.89988810789107,1.7001096439097603
2.79,2.999997759399729,0.00038375189170397335,0.05001850438151655,16.899887705942994,1.700110037783772
2.8000000000000003,2.9999977514379883,0.0003837204737365613,0.05001854387345357,16.89988730399896,1.7001104316538376
2.81,2.999997743476739,0.0003836891824649475,0.05001858323860181,16.899886902058963,1.7001108255199562
2.82,2.99999773551598,0.00038365801741374866,0.050018622477436665,16.89988650012301,1.7001112193821266
2.83,2.9999977275557126,0.00038362697811062724,0.05001866159043047,16.8998860981911,1.7001116132403478
2.84,2.999997719595936,0.00038359606408629133,0.050018700578052515,16.89988569626323,1.7001120070946185
2.85,2.9999977116366505,0.0003835652748744946,0.05001873944076905,16.899885294339406,1.7001124009449378
