t,Vv,Vm,H
0.86,-11.177495591417781,1.1454784024503075,15.130094917743625
0.87,-11.173650887635551,1.1452807516723646,15.131588521695521
0.88,-11.169782652561237,1.145081634180235,15.133081488666125
0.89,-11.165890881008515,1.1448810452551537,15.134573816460708
0.9,-11.161975572274322,1.1446789798155332,15.13606550306252
0.91,-11.158036723876434,1.1444754329237699,15.13755654638418
0.92,-11.154074335453942,1.14427039832704,15.139046944182553
0.93,-11.150088407256856,1.1440638693937466,15.140536694169649
0.9400000000000001,-11.146078934582045,1.1438558425632608,15.142025794421153
0.9500000000000001,-11.142045915271979,1.1436463126966685,15.143514242825848
0.96,-11.13798934716913,1.143435274655056,15.14500203727251
0.97,-11.13390922811597,1.1432227232995096,15.146489175649924
0.98,-11.12980555595497,1.1430086534911155,15.147975655846865
0.99,-11.125678330313445,1.1427930566336735,15.149461475255725
1.0,-11.121527548992628,1.1425759276681497,15.150946631776753
1.01,-11.117353209339836,1.142357262414757,15.15243112343644
1.02,-11.113155309346183,1.1421370554466619,15.153914948082221
1.03,-11.10893384700278,1.14191530133703,15.155398103561543
1.04,-11.104688820300737,1.1416919946590274,15.156880587721844
1.05,-11.100420227231169,1.1414671299858206,15.158362398410564
1.06,-11.096128066287967,1.1412406965676969,15.159843532558277
1.07,-11.091812335180755,1.1410126919579011,15.161323988525744
1.08,-11.087473031920627,1.1407831105180566,15.162803764123966
1.09,-11.08311015452646,1.1405519465273952,15.164282857149754
1.1,-11.078723701017129,1.1403191942651487,15.165761265399919
1.11,-11.07431366941151,1.140084848010549,15.167238986671272
1.12,-11.069880057884827,1.1398488974802725,15.16871601793743
1.1300000000000001,-11.06542286430265,1.1396113414272775,15.170192357802367
1.1400000000000001,-11.06094208678711,1.1393721711177025,15.171668003519262
1.1500000000000001,-11.056437723359833,1.1391313807504155,15.173142952870426
1.16,-11.051909772044006,1.1388889644789397,15.174617203629989
1.17,-11.047358230864365,1.1386449164114538,15.1760907535639
1.18,-11.0427830978472,1.1383992306107915,15.177563600429924
1.19,-11.038184370802416,1.138151898565012,15.179035741539904
1.2,-11.033562047669134,1.1379029131985812,15.180507174453938
1.21,-11.028916126578872,1.1376522696054043,15.181977897107227
1.22,-11.02424660552734,1.1373999612398558,15.183447907150901
1.23,-11.0195534825092,1.1371459814808311,15.184917202222696
1.24,-11.014836755518077,1.136890323631746,15.186385779946951
1.25,-11.01009642254655,1.136632980920538,15.187853637934609
1.26,-11.005332481586157,1.1363739464996643,15.189320773783216
1.27,-11.000544930077433,1.1361132131401241,15.190787185074358
1.28,-10.995733765601322,1.1358507736161345,15.192252869376885
1.29,-10.990898986501001,1.135586621051099,15.193717824249806
1.3,-10.986040590656067,1.1353207482355987,15.195182047236584
1.31,-10.981158575937432,1.1350531478804828,15.19664553586724
1.32,-10.976252940207317,1.1347838126168692,15.198108287658373
1.33,-10.971323681319264,1.134512734996144,15.199570300113145
1.34,-10.966370797118122,1.1342399074899614,15.201031570721284
1.35,-10.961394284252945,1.1339653241425913,15.202492097101834
1.36,-10.956394139143988,1.1336889792249478,15.203951876886872
1.37,-10.951370360669255,1.133410863495171,15.205410907398468
1.3800000000000001,-10.946322946362772,1.1331309694902676,15.206869186105822
1.3900000000000001,-10.941251893730195,1.132849289694909,15.20832671046707
1.4000000000000001,-10.936157200248816,1.1325658165414298,15.209783477929278
1.41,-10.931038863367553,1.1322805424098294,15.211239485928456
1.42,-10.92589688050696,1.1319934596277712,15.212694731889536
1.43,-10.920731249426813,1.131704560657861,15.214149213289375
1.44,-10.915541968157799,1.1314138380628487,15.215602927645035
1.45,-10.910329033578416,1.1311212837805829,15.217055872269972
1.46,-10.905092443100383,1.1308268899826952,15.21850804456279
1.47,-10.899832194114552,1.130530648792301,15.219959441912314
1.48,-10.894548283990902,1.130232552284001,15.22141006169759
1.49,-10.889240710078544,1.1299325924838803,15.222859901287878
1.5,-10.883909469705719,1.129630761369508,15.224308958042666
1.51,-10.878554559950425,1.1293270502183024,15.22575722929804
1.52,-10.873175977461884,1.1290214491003472,15.227204712356103
1.53,-10.86777371991418,1.1287139510080422,15.228651404571238
1.54,-10.862347784468428,1.128404547487254,15.230097303258841
1.55,-10.856898168258848,1.128093230018214,15.231542405724172
1.56,-10.851424868392758,1.1277799900155194,15.232986709262349
1.57,-10.845927881950592,1.1274648188281324,15.234430211158356
1.58,-10.840407205985876,1.12714770773938,15.235872908687039
1.59,-10.834862836585005,1.1268286479213216,15.237314799084281
1.6,-10.829294766568454,1.1265076303231845,15.238755879476553
1.61,-10.823702995456648,1.1261846461550318,15.240196147186372
1.62,-10.818087519722424,1.1258596864146901,15.241635599433527
1.6300000000000001,-10.81244833577746,1.1255327420326888,15.24307423342662
1.6400000000000001,-10.806785439972284,1.1252038038722585,15.244512046363065
1.6500000000000001,-10.801098828596253,1.1248728627293332,15.245949035429085
1.6600000000000001,-10.795388497877576,1.1245399093325483,15.24738519779972
1.67,-10.789654443561782,1.1242049344282021,15.24882053062208
1.68,-10.78389665837255,1.123867929292032,15.250255030914525
1.69,-10.778115140337128,1.123528884051198,15.251688695897252
1.7,-10.772309885101496,1.1231877892331896,15.253121522687136
1.71,-10.766480888225898,1.1228446353031518,15.254553508388893
1.72,-10.760628145184844,1.1224994126638859,15.255984650095073
1.73,-10.754751651367108,1.122152111655849,15.25741494488606
1.74,-10.748851402075731,1.1218027225571547,15.258844389830077
1.75,-10.742927392747779,1.1214512355576716,15.260272981977714
1.76,-10.73697962318566,1.1210976402603317,15.261700718256579
1.77,-10.731008085782342,1.1207419270688763,15.263127595764447
1.78,-10.725012775915957,1.1203840859627756,15.264553611510475
1.79,-10.718993688909487,1.1200241068555497,15.265978762490898
1.8,-10.712950820030775,1.1196619795947689,15.267403045689019
1.81,-10.70688416449253,1.119297693962054,15.268826458075218
1.82,-10.700793717452315,1.118931239673076,15.270248996606952
1.83,-10.694679474012556,1.1185626063775556,15.27167065822875
1.84,-10.688541430722335,1.118191779532514,15.27309143971574
1.85,-10.682379581654615,1.1178187511815711,15.274511338082371
1.86,-10.67619392180963,1.1174435106028566,15.275930350227807
1.87,-10.669984446161909,1.1170660469276565,15.277348473035214
1.8800000000000001,-10.663751149636216,1.1166863492065515,15.278765703374281
1.8900000000000001,-10.657494027107541,1.1163044064094183,15.280182038101206
1.9000000000000001,-10.651213073401106,1.1159202074254289,15.281597474058701
1.9100000000000001,-10.644908283292361,1.1155337410630504,15.283012008076
1.92,-10.638579651506987,1.115144996050046,15.284425636968843
1.93,-10.632227169965441,1.114753961119027,15.285838357510944
1.94,-10.62585081295098,1.114360625467967,15.287250166280337
1.95,-10.619450588929707,1.1139649771512574,15.2886610601962
1.96,-10.613026491007973,1.1135670046179396,15.290071036005621
1.97,-10.606578512155794,1.1131666962390379,15.291480090441306
1.98,-10.600106645206846,1.1127640403075607,15.292888220221583
1.99,-10.593610882858476,1.112359025038499,15.294295422050393
2.0,-10.58709121767169,1.1119516385688266,15.295701692617296
2.0100000000000002,-10.580547642071162,1.1115418689575014,15.297107028597473
2.02,-10.573980148345232,1.1111297041854635,15.298511426651721
2.0300000000000002,-10.567388728387186,1.1107151311873709,15.299914883345473
2.04,-10.560773373574067,1.1102981353980321,15.301317395110866
2.05,-10.554134076281494,1.109878706421729,15.302718958720893
2.06,-10.547470828191415,1.1094568316988478,15.304119570759715
2.07,-10.540783620845753,1.1090324985779565,15.305519227795951
2.08,-10.534072445646407,1.1086056943158051,15.30691792638269
2.09,-10.527337293855256,1.1081764060773258,15.308315663057481
2.1,-10.520578156594155,1.107744620935632,15.30971243434234
2.11,-10.513795024844935,1.1073103258720205,15.311108236743738
2.12,-10.506987889449405,1.1068735077759684,15.312503066752623
2.13,-10.500156745210035,1.1064341528083117,15.313896920708313
2.14,-10.493301586679097,1.1059922470551768,15.315289794938254
2.15,-10.48642240031043,1.1055477777467924,15.316681686018452
2.16,-10.479519177005383,1.105100731309136,15.31807259035714
2.17,-10.472591907562382,1.1046510940706078,15.319462504345784
2.18,-10.465640582676926,1.1041988522620276,15.32085142435908
2.19,-10.458665192941583,1.103743992016638,15.322239346754962
2.2,-10.451665728845988,1.1032864993701021,15.323626267874591
2.21,-10.444642180776857,1.1028263602605046,15.325012184042365
2.22,-10.437594539017969,1.1023635605283517,15.32639709156591
2.23,-10.430522782663564,1.101898085384885,15.327780986537409
2.24,-10.423426899031826,1.1014299203431033,15.329163865181494
2.25,-10.416306883716624,1.100959051220243,15.33054572385619
2.2600000000000002,-10.409162725369209,1.100485463407949,15.331926558780177
2.27,-10.401994412465472,1.1000091421968132,15.333306366154073
2.2800000000000002,-10.394801933305935,1.099530072776375,15.334685142160428
2.29,-10.387585276015757,1.099048240235121,15.336062882963725
2.3000000000000003,-10.380344428544728,1.0985636295604855,15.337439584710387
2.31,-10.37307937866727,1.09807622563885,15.338815243528764
2.32,-10.365790113982444,1.0975860132555437,15.340189855529148
2.33,-10.358476608689681,1.0970929731294734,15.341563416614113
2.34,-10.351138850664723,1.0965970900319966,15.342935922866815
2.35,-10.343776829158797,1.0960983490984513,15.344307370374585
2.36,-10.336390529154443,1.0955967341357167,15.345677755147983
2.37,-10.328979935318168,1.0950922288074407,15.347047073177494
2.38,-10.321545032000458,1.0945848166340406,15.348415320433514
2.39,-10.314085803235761,1.0940744809927014,15.349782492866355
2.4,-10.306602235642414,1.0935612055589774,15.351148586388483
2.41,-10.299094335022303,1.0930449768345922,15.352513596772772
2.42,-10.291562072028709,1.0925257758737248,15.353877519985485
2.43,-10.284005431952535,1.0920035858644688,15.355240351881159
2.44,-10.276424399962222,1.0914783898811633,15.356602088293062
2.45,-10.268818961103745,1.090950170884392,15.357962725033193
2.46,-10.261189100300621,1.0904189117209846,15.359322257892284
2.47,-10.2535348023539,1.089884595124015,15.360680682639796
2.48,-10.245856045674948,1.0893472029886284,15.362037994952406
2.49,-10.23815281135559,1.0888067174200913,15.363394190517502
2.5,-10.230425086866848,1.0882631211611784,15.364749265075403
2.5100000000000002,-10.222672855265312,1.0877163963449752,15.366103214296176
2.52,-10.214896099391677,1.0871665249800166,15.367456033827555
2.5300000000000002,-10.207094801870758,1.0866134889502876,15.36880771929494
2.54,-10.199268945111475,1.086057270015223,15.370158266301395
2.5500000000000003,-10.191418511306862,1.085497849809707,15.371507670427649
2.56,-10.183543457559917,1.0849352035485098,15.37285592710945
2.57,-10.175643774281259,1.0843693148065408,15.374203031925507
2.58,-10.167719440377256,1.0838001641771127,15.375548980376532
2.59,-10.159770433147372,1.0832277317769252,15.37689376793404
2.6,-10.151796729330052,1.0826519975107776,15.378237390045516
2.61,-10.143798305102727,1.0820729410715688,15.379579842134403
2.62,-10.1357751606669,1.0814905471694969,15.380921119521025
2.63,-10.127727269274516,1.0809047946900683,15.382261217586551
2.64,-10.11965460509942,1.0803156626223023,15.38360013168335
2.65,-10.111557146962657,1.0797231308510944,15.384937857122996
2.66,-10.103434873548396,1.079127179139654,15.386274389191664
2.67,-10.095287763403933,1.078527787129503,15.387609723150128
2.68,-10.08711578586421,1.0779249320226474,15.388943854180374
2.69,-10.078918916204836,1.0773185924515782,15.390276777474735
2.7,-10.070697134259618,1.0767087481261974,15.391608488227766
2.71,-10.062450415727552,1.0760953776136697,15.392938981585102
2.72,-10.054178735968417,1.075478459307794,15.394268252665785
2.73,-10.045882070002767,1.074857971429004,15.395596296562267
2.74,-10.037560389199133,1.0742338913011114,15.396923108296575
2.75,-10.029213664636034,1.0736061960853074,15.398248682864793
2.7600000000000002,-10.020841871864581,1.072974863819941,15.399573015300085
2.77,-10.01244498341188,1.07233987178385,15.4008961005735
2.7800000000000002,-10.004022971364495,1.0717011970603858,15.402217933628151
2.79,-9.99557580736844,1.0710588165374142,15.403538509379223
2.8000000000000003,-9.987103463116258,1.0704127068235276,15.404857822681327
2.81,-9.978605910462045,1.069762844228255,15.406175868320805
2.82,-9.970083119243073,1.0691092051368007,15.407492641161683
2.83,-9.961535059594247,1.0684517656118961,15.408808135990592
2.84,-9.952961701232628,1.0677905015168838,15.41012234756471
2.85,-9.944363013457417,1.0671253885157161,15.411435270611767
2.86,-9.93573896452975,1.0664564018191491,15.41274689978603
2.87,-9.927089519936457,1.0657835154742494,15.414057229545143
2.88,-9.918414649820619,1.0651067054051073,15.415366254677277
2.89,-9.909714321578143,1.0644259463832237,15.416673969775896
2.9,-9.900988502172893,1.0637412129749035,15.417980369404006
2.91,-9.892237158136698,1.0630524795412557,15.419285448094154
2.92,-9.883460255569343,1.0623597202381927,15.420589200348426
2.93,-9.874657760138568,1.061662909016432,15.421891620638448
2.94,-9.865829637080079,1.060962019621494,15.423192703405391
2.95,-9.856975851197536,1.0602570255937038,15.424492443059963
2.96,-9.848096362016216,1.059547898481557,15.425790833840408
2.97,-9.839191127032937,1.0588346090398246,15.427087869907727
2.98,-9.830260114052308,1.0581171317773834,15.428383545707165
2.99,-9.821303284810408,1.0573954389199907,15.42967785548835
3.0,-9.812320600509791,1.0566695024507935,15.43097079346747
3.0100000000000002,-9.803312021819478,1.0559392941103285,15.432262353827284
3.02,-9.794277508874965,1.0552047853965232,15.433552530717119
3.0300000000000002,-9.785217021278218,1.054465947564694,15.434841318252866
3.04,-9.776130511592704,1.0537227492484755,15.436128710221023
3.0500000000000003,-9.767017940624983,1.0529751620487784,15.437414700773973
3.06,-9.757879266369608,1.052223156490594,15.438699283926995
3.0700000000000003,-9.748714445521637,1.0514667025761633,15.439982453627092
3.08,-9.739523434186065,1.0507057700444429,15.441264203785256
3.09,-9.73030618787783,1.0499403283711028,15.442544528276478
3.1,-9.721062661521803,1.0491703467685287,15.443823420939744
3.11,-9.71179280829059,1.0483957937090163,15.4451008754783
3.12,-9.702496579814941,1.0476166370110995,15.446376885477717
3.13,-9.69317393057987,1.0468328456430775,15.447651444783117
3.14,-9.683824812775,1.0460443876103442,15.448924547057288
3.15,-9.674449177971363,1.0452512306433008,15.450196185924558
3.16,-9.66504697712139,1.0444533421973579,15.451466354970803
3.17,-9.655618160558925,1.0436506894529338,15.452735047743447
3.18,-9.646162677999213,1.0428432393154556,15.454002257751458
3.19,-9.636680467365236,1.0420309536779497,15.455267978254694
3.2,-9.627171478734029,1.0412137995737918,15.45653220271536
3.21,-9.617635659873889,1.0403917430447813,15.457794924525349
3.22,-9.60807295595363,1.0395647490178708,15.459056137000745
3.23,-9.598483311346119,1.038732782069823,15.460315833415846
3.24,-9.588866669628251,1.03789580642721,15.461574007003144
3.25,-9.579222975410008,1.037053787382724,15.46283065084303
3.2600000000000002,-9.569552171628496,1.0362066891998312,15.464085758026982
3.27,-9.559854198956033,1.035354474654419,15.465339321693268
3.2800000000000002,-9.550128998285452,1.034497106959288,15.466591334877048
3.29,-9.5403765097573,1.0336345490108672,15.467841790569059
3.3000000000000003,-9.53059667275984,1.0327667633892128,15.4690906817156
3.31,-9.52078942292488,1.0318937106553983,15.470338001159623
3.3200000000000003,-9.510954691838911,1.031015349187803,15.471583741635058
3.33,-9.501092419536427,1.0301316422626863,15.47282789601185
3.34,-9.491202540941282,1.029242550369847,15.474070457030034
3.35,-9.481284990095164,1.0283480336090969,15.475311417382667
3.36,-9.471339700157582,1.0274480516902618,15.476550769715821
3.37,-9.461366602674655,1.0265425637645829,15.477788506609173
3.38,-9.451365621155938,1.025631526943733,15.47902462040536
3.39,-9.441336689562023,1.0247149005624894,15.480259103701107
3.4,-9.431279736310744,1.0237926424910542,15.481491948922349
3.41,-9.421194688827136,1.0228647101841364,15.48272314844511
3.42,-9.411081473543428,1.0219310606809504,15.48395269459549
3.43,-9.400940015899051,1.020991650605217,15.485180579649677
3.44,-9.390770236150226,1.0200464340933115,15.48640679563006
3.45,-9.38057205769296,1.019095366909379,15.487631334710178
3.46,-9.370345403619966,1.018138404742982,15.488854189047196
3.47,-9.360090194510672,1.0171755021164208,15.490075350674385
3.48,-9.349806349920172,1.0162066131209104,15.491294811573564
3.49,-9.33949378836822,1.0152316914111403,15.492512563674566
3.5,-9.329152422987859,1.0142506884323776,15.493728598710415
3.5100000000000002,-9.318782168441151,1.0132635562356875,15.494942908447056
3.52,-9.308382940739587,1.0122702474038372,15.496155484677214
3.5300000000000002,-9.297954652702598,1.0112707132009864,15.49736631906925
3.54,-9.28749721585317,1.0102649043436451,15.498575403230015
3.5500000000000003,-9.27701054039434,1.009252770990143,15.49978272870389
3.56,-9.26649453518569,1.0082342627300995,15.500988286971843
3.5700000000000003,-9.255949104704682,1.0072093276025107,15.502192069399852
3.58,-9.24537415448408,1.0061779138445404,15.503394067329637
3.59,-9.234769589411211,1.0051399693406444,15.504594272049552
3.6,-9.224135311840477,1.0040954410115273,15.505792674762338
3.61,-9.213471222538507,1.0030442751156794,15.506989266600442
3.62,-9.202777220652989,1.001986417236377,15.508184038624924
3.63,-9.192053203681512,1.0009218122686867,15.509376981824392
3.64,-9.181299069988002,0.9998504056277994,15.51056808719262
3.65,-9.170514713708362,0.9987721408087075,15.511757345571043
3.66,-9.159700027216426,0.9976869605703385,15.512944747724834
3.67,-9.1488549017791,0.9965948072515765,15.514130284363018
3.68,-9.13797922695326,0.9954956224840703,15.51531394611973
3.69,-9.127072890560354,0.9943893471820006,15.5164957235533
3.7,-9.116135778661006,0.9932759215318459,15.517675607145375
3.71,-9.105167776678478,0.9921552853518147,15.518853587379486
3.72,-9.094168766921015,0.9910273772925556,15.520029654570486
3.73,-9.083138630089072,0.9898921353200701,15.521203798969683
3.74,-9.072077245224786,0.9887494966973939,15.522376010762212
3.75,-9.060984489521509,0.9875993979212491,15.523546280054699
3.7600000000000002,-9.049860238300752,0.9864417747125634,15.524714596874528
3.77,-9.038704364989131,0.9852765620069891,15.525880951169103
3.7800000000000002,-9.027516736485227,0.9841036921342842,15.527045332775437
3.79,-9.016297223551376,0.9829230989004615,15.528207731486436
3.8000000000000003,-9.005045693257603,0.9817347146188484,15.52936813700169
3.81,-8.993762010198251,0.9805384705876394,15.530526538934696
3.8200000000000003,-8.982446036815164,0.9793342972164393,15.53168292681436
3.83,-8.971097633366142,0.9781221240134471,15.532837290084199
3.84,-8.959716657893392,0.976901879572641,15.533989618101542
3.85,-8.948302962964261,0.9756734905392794,15.535139900026326
3.86,-8.936856403276968,0.9744368840145399,15.536288125081558
3.87,-8.925376829523074,0.9731919856099557,15.53743428234365
3.88,-8.913864089909136,0.9719387199262384,15.538578360794748
3.89,-8.902318030177277,0.9706770105569601,15.539720349323728
3.9,-8.890738493568234,0.9694067800740257,15.540860236725218
3.91,-8.879125320760684,0.9681279499923718,15.541998011694128
3.92,-8.867478349269529,0.9668404402607569,15.543133662718017
3.93,-8.855797414900184,0.965544170553442,15.544267178357764
3.94,-8.844082350431005,0.9642390591339475,15.545398547004716
3.95,-8.832332985942607,0.9629250231613542,15.546527756948885
3.96,-8.820549148780264,0.9616019786752069,15.547654796377852
3.97,-8.808730663516297,0.9602698405804165,15.54877965337566
3.98,-8.79687735191247,0.9589285226321631,15.549902315921718
3.99,-8.7849890317546,0.9575779369106012,15.55102277187193
4.0,-8.773065512302056,0.956217991764169,15.552141008886547
4.01,-8.76110660995527,0.9548485988993409,15.553257014676348
4.0200000000000005,-8.749112133710074,0.9534696668022198,15.554370776773096
4.03,-8.737081889412929,0.952081102665481,15.555482282596033
4.04,-8.725015679714915,0.9506828123694696,15.556591519450649
4.05,-8.712913304025705,0.9492747004632989,15.557698474527434
4.0600000000000005,-8.700774558467554,0.9478566701459471,15.558803134900662
4.07,-8.688599233074896,0.9464286221928905,15.559905487484508
4.08,-8.676387109654804,0.9449904541357382,15.561005518999412
4.09,-8.664137978032935,0.9435420664803982,15.562103216223028
4.1,-8.651851619116718,0.9420833562218548,15.563198565727538
4.11,-8.639527810087015,0.9406142188304107,15.564291553959496
4.12,-8.62716632434052,0.9391345482283503,15.565382167238399
4.13,-8.61476693143215,0.9376442367666019,15.566470391755294
4.14,-8.602329397017453,0.9361431752014013,15.567556213571343
4.15,-8.589853478539665,0.9346312507828234,15.568639618534498
4.16,-8.577338927602254,0.93310834830972,15.56972059232485
4.17,-8.564785501079152,0.9315743550616586,15.570799120668278
4.18,-8.552192946731179,0.9300291544190137,15.571875189059172
4.19,-8.539561007909459,0.9284726279521399,15.5729487828507
4.2,-8.526889423485587,0.9269046553926055,15.574019887253158
4.21,-8.514177927781786,0.9253251146044245,15.575088487332318
4.22,-8.501426250501066,0.9237338815552901,15.576154568007784
4.23,-8.488634110231494,0.9221308281189678,15.577218113916553
4.24,-8.475801222711027,0.9205158248596107,15.5782791095862
4.25,-8.4629273060868,0.9188887428016577,15.579337539544976
4.26,-8.45001206891014,0.9172494493727658,15.580393388069854
4.2700000000000005,-8.437055214510824,0.915597809874997,15.581446639278072
4.28,-8.424056440913404,0.9139336874513796,15.582497277125201
4.29,-8.411015440753511,0.912256943052468,15.58354528540321
4.3,-8.397931901194188,0.9105674354029036,15.584590647738514
4.3100000000000005,-8.384805497040281,0.9088650172094133,15.585633347464658
4.32,-8.371635900902902,0.9071495407902253,15.586673367809281
4.33,-8.358422783004423,0.9054208579801205,15.587710691890146
4.34,-8.345165804643898,0.9036788165323908,15.58874530259426
4.3500000000000005,-8.331864620715653,0.9019232615233516,15.589777182623918
4.36,-8.318518879589869,0.9001540352991536,15.590806314494097
4.37,-8.305128214182385,0.8983709747204802,15.591832680470908
4.38,-8.291692258476335,0.896573916212888,15.592856262680346
4.39,-8.27821063952028,0.8947626932962093,15.593877043052949
4.4,-8.264682975113846,0.8929371358582111,15.594895003306505
4.41,-8.251108875404645,0.8910970706277791,15.59591012495495
4.42,-8.237487942732262,0.8892423211105093,15.596922389305513
4.43,-8.223819773647556,0.8873727115216257,15.597931777367707
4.44,-8.210103954060427,0.8854880580917996,15.598938270040838
4.45,-8.196340062382985,0.8835881750652731,15.599941847977435
4.46,-8.182527668836915,0.8816728736493694,15.600942491602163
4.47,-8.1686663351637,0.8797419617042396,15.601940181114392
4.48,-8.154755614462093,0.8777952435158812,15.602934896479065
4.49,-8.14079505071825,0.8758325156687305,15.603926617284746
4.5,-8.126784179440344,0.8738535769344177,15.604915323078933
4.51,-8.112722526874714,0.871858220160036,15.605900993090433
4.5200000000000005,-8.098609610029094,0.8698462343982678,15.60688360630049
4.53,-8.084444936522871,0.8678174048425127,15.607863141439166
4.54,-8.070228006896468,0.8657715108053504,15.608839576980213
4.55,-8.055958338267212,0.8637082947311063,15.609812891101404
4.5600000000000005,-8.041635282797479,0.8616275482041325,15.610783061667
4.57,-8.027258342507013,0.859529037872237,15.611750066287321
4.58,-8.012826997171828,0.8574125195499637,15.61271388230095
4.59,-7.998340665648191,0.855277748411337,15.613674486723843
