t,MP,CN,P0,P1,P2,T2,C,MT,T0,T1
0.36,0.1228075086316809,1.1841179061183258,0.05289249757283099,0.0780236425219841,0.04865193329687079,0.08719842015566767,0.1373521225926636,1.4844979071611284,0.32290982019247294,0.20647353905982194
0.37,0.12350530117587097,1.182459373388515,0.05231890060919701,0.077166002320134,0.048055262089082514,0.08859425631479977,0.13810317872051334,1.4815592744443549,0.32600059417825195,0.20994156698367478
0.38,0.12420619948551002,1.180808785066512,0.05176903451890136,0.07631734919434587,0.04747489940039294,0.09002754594849398,0.13884210181969306,1.4786349172759252,0.3289889465841421,0.21338372416030185
0.39,0.12491018251782182,1.1791660523053384,0.05124208983208169,0.07547833627679137,0.04691007466280883,0.09149565157551134,0.13956907120387854,1.4757248122907867,0.3318780673704367,0.21679845706591522
0.4,0.12561722988649793,1.1775310875049954,0.05073728874509178,0.07464955475359032,0.04636008581518282,0.09299608592511724,0.1402842617169335,1.4728289361981772,0.3346710259822367,0.22018434696857353
0.41000000000000003,0.1263273218459274,1.175903804283635,0.05025388378706333,0.07383153794112181,0.045824293090361144,0.09452650356379602,0.14098784399913306,1.4699472657814474,0.3373707772474332,0.22354010068626834
0.42,0.12704043927627373,1.174284117453315,0.04979115659245109,0.07302476482717192,0.045302113694493946,0.09608469069828865,0.14167998468675247,1.4670797778981113,0.33998016628947064,0.22686454339494122
0.43,0.12775656366807844,1.1726719429900119,0.049348416613458214,0.07222966407397222,0.0447930158138356,0.0976685589098173,0.14236084670071725,1.464226449479516,0.3425019345253276,0.23015660906840413
0.44,0.12847567710828664,1.1710671980131153,0.04892500001852538,0.07144661701171114,0.04429651441603206,0.09927613630236733,0.14303058939779464,1.461387257530959,0.3449387238150107,0.2334153345992921
0.45,0.12919776226594407,1.1694698007606625,0.048520268543885234,0.07067596099908038,0.04381216640890864,0.10090556080158694,0.14368936878627905,1.4585621791315215,0.34729308140436577,0.23663985223196204
0.46,0.12992280237845513,1.1678796705669505,0.04813360841808097,0.06991799245137091,0.043339566439055795,0.10255507356664761,0.14433733770944598,1.4557511914339814,0.3495674643548509,0.23982938297049225
0.47000000000000003,0.13065078123857463,1.166296727843709,0.04776442938249754,0.06917296940231153,0.042878343575735466,0.10422301206379951,0.14497464597953236,1.4529542716648738,0.3517642432099467,0.24298323149281525
0.48,0.13138168318100799,1.1647208940573042,0.04741216365225927,0.06844111448102114,0.04242815715218526,0.10590780432673468,0.14560144056964364,1.450171397124278,0.35388570644726036,0.24610077941384206
0.49,0.1321154930702664,1.1631520917128153,0.0470762650491199,0.06772261700837275,0.041988694384375386,0.1076079631749793,0.1462178657107406,1.4474025451859185,0.35593406351073614,0.24918148130373377
0.5,0.1328521962883061,1.1615902443354507,0.04675620809740007,0.06701763537044808,0.041559667376916,0.10932208090220204,0.14682406302674322,1.4446476932970727,0.3579114483472458,0.2522248596663292
0.51,0.13359177872198444,1.160035276449679,0.04645148708735536,0.06632629963764647,0.04114080955758704,0.11104882421318588,0.14742017170153224,1.4419068189782998,0.3598199233710264,0.2552304990360898
0.52,0.1343342267521071,1.1584871135669101,0.046161615359989965,0.06564871305314966,0.040731874489329106,0.11278692980826079,0.14800632853082651,1.4391798998235794,0.36166148167742596,0.25819804344226827
0.53,0.1350795272418073,1.1569456821681028,0.04588612448808069,0.06498495414152275,0.04033263329780146,0.11453519987256139,0.14858266804365808,1.4364669135001333,0.36343805026043535,0.2611271918837526
0.54,0.1358276675251791,1.1554109096869176,0.045624563485578605,0.06433507872244086,0.03994287224795625,0.11629249770162246,0.14914932261731692,1.4337678377482292,0.36515149310420786,0.264017694016537
0.55,0.13657863539698492,1.1538827244977479,0.04537649816947504,0.06369912120042491,0.039562391859607776,0.11805774454323105,0.1497064225273977,1.4310826503811698,0.3668036132177421,0.2668693478109448
0.56,0.13733241910176944,1.1523610558997193,0.04514151042354068,0.06307709640259099,0.03919100475399277,0.11982991560576588,0.1502540960516386,1.4284113292850462,0.3683961554932985,0.26968199561946854
0.5700000000000001,0.13808900732348472,1.1508458341025096,0.04491919753007988,0.06246900112632948,0.03882853408642027,0.12160803664887684,0.15079246955031875,1.425753852418532,0.3699308091598762,0.2724555209760384
0.58,0.1388483891758454,1.149336990215083,0.04470917160248212,0.06187481523816645,0.0384748129224533,0.12339118150019437,0.1513216675097773,1.4231101978127634,0.3714092096122873,0.27518984653588585
0.59,0.13961055419214444,1.147834456231046,0.04451105892697869,0.061294503259643376,0.03812968244637223,0.12517846860208257,0.15184181262951585,1.4204803435710225,0.3728329409163187,0.2778849307196809
0.6,0.14037549231577545,1.1463381650166142,0.04432449940241012,0.06072801552635763,0.03779299108058371,0.1269690585118407,0.15235302587607022,1.4178642678684943,0.3742035377451562,0.2805407653902251
0.61,0.14114319389111774,1.1448480502995626,0.04414914602568283,0.06017528917128994,0.03746459394538077,0.12876215181007636,0.15285542652454528,1.4152619489520204,0.375522487087069,0.28315737392767937
0.62,0.14191364965406858,1.1433640466560149,0.04398466431277731,0.05963624943762187,0.03714435153300749,0.13055698613868158,0.15334913222814311,1.412673365139745,0.376791230398281,0.2857348084706342
0.63,0.1426868507233286,1.141886089499857,0.04383073182641702,0.05911081055002158,0.036832129285585456,0.13235283442714102,0.15383425905445816,1.4100984948207973,0.3780111651652142,0.28827314820023553
0.64,0.1434627885917397,1.140414115071936,0.04368703770401454,0.0585988766091745,0.036527797082000685,0.13414900303050806,0.15431092152475934,1.407537316454943,0.3791836464997391,0.2907724975489831
0.65,0.14424145511770348,1.1389480604283602,0.043553282174283135,0.05810034260779321,0.03623122832615847,0.1359448295042358,0.15477923266543794,1.4049898085721255,0.3803099888848068,0.29323298408470316
0.66,0.1450228425166502,1.1374878634301742,0.04342917610532034,0.05761509523863523,0.03594229962893301,0.13773968095112227,0.15523930404116612,1.4024559497721318,0.38139146766663523,0.29565475690855014
0.67,0.14580694335336639,1.136033462733656,0.043314440630227706,0.057143013528565594,0.03566089057035642,0.1395329527271126,0.15569124578184773,1.3999357187240815,0.3824293203102545,0.2980379853617287
0.68,0.14659375053357376,1.1345847977788788,0.04320880667790425,0.056683969808174785,0.0353868828602016,0.14132406627733435,0.15613516663135713,1.397429094165967,0.3834247480813409,0.30038285701570494
0.6900000000000001,0.14738325729657425,1.1331418087813734,0.043112014654474826,0.05623783010382729,0.03512016063634871,0.1431124685329701,0.1565711739564278,1.3949360549041732,0.38437891700152166,0.30268957692181064
0.7000000000000001,0.1481754572075239,1.131704436722095,0.04302381405659285,0.055804454829460136,0.034860610090440565,0.14489763044846646,0.1569993737780904,1.392456579812957,0.38529295917345646,0.3049583661885059
0.71,0.14897034415017796,1.130272623336606,0.042943963095054646,0.055383699572648236,0.03460811861938208,0.146679045135747,0.15741987081598977,1.38999064783375,0.38616797419153215,0.3071894602978017
0.72,0.14976791231889577,1.128846311106229,0.04287222832137928,0.05497541561309929,0.03436257505598067,0.14845622700757716,0.15783276850202416,1.3875382379747963,0.3870050302783927,0.3093831081118864
0.73,0.15056815621109557,1.127425443248389,0.04280838426273504,0.05457945054095983,0.03412386941934424,0.15022871050190167,0.158238169007167,1.385099329310617,0.3878051655155985,0.3115395706061167
0.74,0.1513710706229403,1.126009963709786,0.042752213343046325,0.054195648188521364,0.0338918931468687,0.15199605012867065,0.15863617324086993,1.3826739009809328,0.38856938813472797,0.3136591208908654
0.75,0.1521766506406848,1.1245998171557323,0.042703505418872,0.05382384948961126,0.033666538663725036,0.15375781872328448,0.15902688088777686,1.380261932190311,0.38929867807671986,0.31574204248947424
0.76,0.1529848916323002,1.1231949489597455,0.04266205734017127,0.053463893277986896,0.033447698999538415,0.1555136058199635,0.1594103904419033,1.3778634022077694,0.3899939884682006,0.3177886277316348
0.77,0.15379578924393325,1.121795305197761,0.04262767294365725,0.05311561601143294,0.03323526829283313,0.15726301816802646,0.1597867991950181,1.3754782903656055,0.3906562456332612,0.31979917819496123
0.78,0.15460933939386032,1.1204008326399353,0.042600162822137744,0.05277885205332823,0.03302914183022955,0.15900567913369631,0.16015620324888363,1.3731065760586234,0.39128634986541133,0.3217740040824943
0.79,0.15542553826252392,1.1190114787386358,0.04257934374410609,0.05245343482963767,0.032829215335021734,0.1607412263409172,0.16051869756537165,1.3707482387439804,0.39188517739414747,0.3237134219238576
0.8,0.15624438228869306,1.1176271916221758,0.04256503861030232,0.05213919666748132,0.032635385294954876,0.16246931197373973,0.16087437596137555,1.3684032579400576,0.3924535805226647,0.32561775481652616
0.81,0.1570658681658825,1.1162479200885935,0.042557076423963766,0.05183596862410325,0.03244754921036225,0.16418960310712039,0.1612233311050776,1.3660716132252817,0.39299238772384953,0.3274873327003744
0.8200000000000001,0.15788999283192862,1.1148736135936812,0.042555291691216725,0.05154358163439946,0.03226560509578334,0.1659017793455486,0.16156565456152705,1.363753284238064,0.39350240566067435,0.32932249004221664
0.8300000000000001,0.15871675346472766,1.1135042222441833,0.0425595243319334,0.05126186647962213,0.03208945165089463,0.16760553283942703,0.1619014367944208,1.3614482506757435,0.3939844194898416,0.3311235658237962
0.84,0.15954614747984636,1.1121396967925226,0.04256961973541003,0.05099065343048405,0.03191898862362291,0.16930056884653727,0.16223076715689183,1.3591564922932662,0.39443919270548244,0.3328909041196665
0.85,0.16037817252091957,1.1107799886255643,0.04258542824087963,0.050729773199289466,0.03175411641412211,0.17098660389585985,0.1625537339285314,1.356877988902945,0.39486746885828344,0.33462485221792826
0.86,0.16121282645473914,1.1094250497572393,0.04260680499012745,0.0504790570487221,0.03159473615797466,0.1726633654932028,0.16287042432288754,1.3546127203735203,0.3952699720625385,0.33632576032398437
0.87,0.16205010736966907,1.1080748328236807,0.04263361002320396,0.05023833638804879,0.03144074998759487,0.17433059275083213,0.16318092447981047,1.3523606666287438,0.39564740672059395,0.3379939822345429
0.88,0.16289001356673768,1.1067292910727509,0.04266570783191257,0.05000744352671973,0.03129206084665245,0.17598803492556847,0.16348531949311498,1.3501218076470174,0.3960004589962824,0.3396298738240262
0.89,0.1637325435538386,1.105388378355942,0.042702967142876753,0.0497862119391455,0.031148572489456617,0.1776354508397939,0.16378369342342086,1.3478961234605837,0.39632979754812464,0.3412337924551776
0.9,0.1645776960422371,1.1040520491219998,0.042745260866151664,0.049574476186775775,0.031010189580612604,0.17927260890769317,0.16407612930156126,1.3456835941544034,0.3966360737331551,0.34280609703879744
0.91,0.16542546994648819,1.1027202584130464,0.04279246628316156,0.04937207135691089,0.030876817898465123,0.180899287997396,0.16436270911991654,1.3434841998645841,0.3969199210508899,0.34434714901041197
0.92,0.16627586437261097,1.101392961852043,0.04284446440424291,0.04917883419282663,0.03074836412932943,0.18251527534617326,0.1646435138675052,1.3412979207783713,0.3971819572302961,0.3458573100997936
0.93,0.16712887861462652,1.10007011563642,0.042901139917559165,0.04899460301941723,0.030624735953146128,0.1841203665743235,0.16491862353391293,1.3391247371330266,0.3974227844345276,0.3473369423844768
0.9400000000000001,0.1679845121524159,1.0987516765326295,0.04296238121152004,0.048819217548004404,0.030505842091983336,0.1857143659080646,0.1651881171120659,1.3369646292145754,0.3976429892333894,0.3487864085785192
0.9500000000000001,0.1688427646487788,1.0974376018701175,0.0430280803441641,0.04865251878406908,0.03039159234536179,0.18729708622336408,0.16545207260331854,1.3348175773566526,0.39784314274431104,0.3502060721250159
0.96,0.16970363593992455,1.096127849530578,0.04309813259674381,0.04849434971123747,0.030281897600134913,0.1888683477409803,0.16571056703780568,1.3326835619401138,0.39802380209262284,0.3515962958016899
0.97,0.170567126032636,1.0948223779420017,0.04317243644942697,0.048344555187731536,0.03017666986520062,0.19042797808941558,0.16596367647934954,1.3305625633918705,0.39818551053258877,0.3529574418351048
0.98,0.17143323510372327,1.09352114607444,0.04325089368511292,0.048202981629828154,0.030075822263245833,0.191975812713611,0.16621147602824887,1.3284545621835535,0.39832879716745595,0.3542898724273961
0.99,0.17230196349371185,1.092224113431531,0.043333409151669874,0.04806947729661698,0.029979269072204322,0.1935116942726831,0.1664540398330142,1.3263595388307157,0.39845417774564645,0.3555939491249101
1.0,0.17317331170053213,1.0909312400420235,0.0434198905242672,0.047943892574590946,0.02988692576670071,0.1950354720379418,0.1666914411021006,1.3242774738920362,0.39856215545664914,0.35687003218716545
1.01,0.17404728037674605,1.0896424864539247,0.04351024827532778,0.04782607989906865,0.02979870902895901,0.19654700189506047,0.16692375211039437,1.3222083479682054,0.39865322107401197,0.35811848065405527
1.02,0.17492387032954124,1.088357813730829,0.04360439579348505,0.04771589343115403,0.02971453673649108,0.1980461467067431,0.16715104420326665,1.3201521417006514,0.39872785263833666,0.35933965287415515
1.03,0.17580308251255627,1.0870771834419315,0.04370224904971487,0.047613189494662006,0.029634328018975403,0.19953277550282703,0.16737338780942476,1.3181088357708217,0.3987865165472409,0.36053390558957554
1.04,0.17668491802204309,1.0858005576553937,0.04380372650388971,0.04751782660954883,0.029558003278400018,0.20100676329294545,0.16759085244909275,1.31607841089917,0.3988296678983076,0.3617015937872007
1.05,0.17756937809454953,1.0845278989329223,0.04390874908833103,0.047429665408437995,0.029485484171595307,0.2024679910743097,0.16780350674153038,1.3140608478440718,0.398857750588642,0.3628430707829704
1.06,0.1784564641061226,1.0832591703255807,0.04401724026379421,0.04734856845162763,0.02941669353965051,0.20391634602011752,0.16801141841250347,1.3120561274006866,0.39887119718262,0.3639586885168765
1.07,0.17934617756405738,1.0819943353636259,0.04412912570537259,0.047274400590227576,0.029351555546956412,0.2053517207349026,0.16821465430399932,1.3100642304001413,0.39887042995410066,0.3650487967417169
1.08,0.18023852010442082,1.080733358050973,0.04424433327510244,0.04720702890466164,0.029289995657851123,0.20677401323272257,0.16841328038220288,1.308085137708466,0.3988558610187838,0.3661137430688533
1.09,0.18113349349219326,1.079476202862023,0.0443627931087505,0.04714632249436583,0.029231940552454663,0.20818312716555737,0.16860736174542987,1.3061188302255322,0.3988278921014921,0.36715387332229044
1.1,0.18203109961722336,1.0782228347348537,0.044484437511521445,0.047092152528901025,0.029177318146627877,0.20957897161000028,0.16879696263252839,1.304165288884048,0.3987869149127371,0.3681695313566565
1.11,0.18293134048565962,1.0769732190604722,0.04460920064797023,0.0470443925797418,0.02912605772390859,0.2109614603798395,0.16898214643175719,1.3022244946486101,0.3987333121816045,0.3691610582992118
1.12,0.18383421821886128,1.0757273216785812,0.04473701857221256,0.04700291848794536,0.02907808988228462,0.21233051212261694,0.16916297568887567,1.3002964285146617,0.398667457603364,0.3701287927442716
1.1300000000000001,0.18473973504974125,1.0744851088711076,0.04486782914129054,0.04696760839118093,0.029033346544544498,0.21368605014700037,0.16933951211550463,1.2983810715074828,0.39858971615971933,0.3710730706206067
1.1400000000000001,0.18564789332075923,1.0732465473572272,0.045001572001485884,0.046938342654794796,0.028991760932219512,0.21502800240286357,0.16951181659744613,1.2964784046812026,0.3985004442079938,0.37199422525762166
1.1500000000000001,0.18655869549465137,1.0720116042999448,0.045138189137581004,0.04691500306229691,0.02895326725854743,0.21635630263987282,0.1696799492026884,1.294588409117977,0.39839998778714547,0.37289258898553274
1.16,0.18747214413348282,1.0707802472839387,0.0452776240219934,0.04689747384776528,0.02891780112026692,0.21767088863497083,0.1698439691901943,1.292711065926753,0.398288685358764,0.37376849092028186
1.17,0.1883882418976103,1.0695524443114677,0.045419821643935036,0.04688564157054546,0.02888529945017426,0.21897170226215382,0.17000393501819708,1.2908463562422947,0.39816686776053845,0.37462225714646774
1.18,0.18930699154478797,1.0683281637984055,0.04556472854490568,0.04687939498161727,0.0288557004665186,0.22025868957550787,0.17015990435249284,1.2889942612242087,0.39803485813966133,0.3754542109175368
1.19,0.19022839592689358,1.0671073745681177,0.045712292748998275,0.04687862502834035,0.028828943674898643,0.22153180067203956,0.17031193407479187,1.2871547620559392,0.3978929722194217,0.37626467256934254
1.2,0.19115245799324537,1.065890045852036,0.04586246394385459,0.04688322459163557,0.02880496972297409,0.22279099005415115,0.17046008029174092,1.2853278399441357,0.39774151774439825,0.37705396004798825
1.21,0.19207918079173336,1.0646761472880124,0.04601519357850023,0.04689308831189614,0.028783720303986685,0.2240362168264236,0.1706043983437232,1.2835134761178948,0.3975807941980452,0.3778223892339611
1.22,0.19300856745094838,1.0634656488993615,0.04617043423852257,0.04690811318632005,0.028765138484635105,0.22526744345185906,0.17074494281172306,1.2817116518269351,0.39741109488848014,0.37857027249520914
1.23,0.19394062118384967,1.0622585210957907,0.04632813984036535,0.04692819829185256,0.02874916855195363,0.22648463614094583,0.17088176752638412,1.2799223483409823,0.39723270634996466,0.37929791924767453
1.24,0.19487534528495748,1.061054734667752,0.0464882655793697,0.04695324477099918,0.028735756004794197,0.22768776474984295,0.17101492557640804,1.278145546948792,0.3970459085513761,0.38000563591231884
1.25,0.19581274312807925,1.0598542607814057,0.046650767894898366,0.04698315580502405,0.028724847534126883,0.22887680271199284,0.17114446931696448,1.2763812289572343,0.39685097504586636,0.3806937259087433
1.26,0.19675281817492496,1.0586570709858232,0.046815604796421446,0.047017836294477124,0.028716390772424168,0.23005172767896462,0.17127045037849906,1.274629375691567,0.3966481718909702,0.38136249044654247
1.27,0.1976955739607721,1.0574631371943959,0.04698273542880696,0.04705719315658166,0.028710334529745144,0.23121252066645864,0.17139291967470247,1.2728899684932076,0.3964377591602247,0.382012227635282
1.28,0.1986410140909628,1.0562724316784176,0.047152119996695316,0.04710113533147304,0.028706628800104706,0.23235916590585257,0.17151192741087568,1.271162988718688,0.39621999123163487,0.38264323238806014
1.29,0.19958914224101093,1.0550849270647233,0.047323719808534156,0.04714957369141554,0.028705224691292882,0.23349165093086055,0.17162752309242674,1.2694484177389975,0.395995116668537,0.38325579658952214
1.3,0.2005399621539758,1.05390059633026,0.04749749723002004,0.047202421023473114,0.02870607441264896,0.2346099664861916,0.17173975553326798,1.2677462369386332,0.395763378409052,0.38385020906366163
1.31,0.20149347764167716,1.0527194128014092,0.04767341576140974,0.04725959191412077,0.028709131240424252,0.23571410661277445,0.17184867286300062,1.2660564277152644,0.39552501354464487,0.3844267558055747
1.32,0.20244969258865927,1.0515413501567188,0.04785144020349272,0.047321002563668946,0.0287143494671036,0.23680406885936184,0.17195432253323154,1.2643789714798397,0.3952802528045822,0.3849857204021423
1.33,0.20340861093611623,1.0503663824048142,0.04803153617730934,0.04738657111228401,0.02872168446765185,0.2378798535729501,0.17205675133021578,1.262713849653474,0.3950293221841089,0.3855273830756117
1.34,0.20437023668469131,1.0491944838856868,0.04821367025256206,0.04745621748414737,0.02873109265563124,0.2389414640568428,0.17215600538154105,1.261061043667368,0.3947724425535021,0.3860520210242398
1.35,0.20533457389248996,1.048025629266054,0.04839780992166161,0.047529863353814955,0.028742531467247603,0.23998890650867913,0.17225213016432314,1.2594205349619587,0.39450982977917554,0.3865599084340001
1.36,0.20630162667291302,1.0468597935345179,0.048583923566915765,0.04760743212014193,0.028755959345856813,0.2410221899500581,0.17234517051341236,1.257792304986052,0.3942416948660938,0.3870513164739338
1.37,0.20727139920082907,1.0456969520081163,0.04877198064837324,0.04768884880205437,0.02877133565129167,0.2420413265325915,0.17243517062490973,1.2561763351977457,0.3939682433032564,0.38752651368291613
1.3800000000000001,0.20824389570393922,1.0445370803186478,0.04896195149984769,0.047774040073098184,0.028788620702686025,0.24304633117552737,0.17252217406801176,1.2545726070621714,0.3936896758242987,0.38798576566138177
1.3900000000000001,0.2092191204574208,1.0433801544034773,0.04915380721169966,0.04786293426525968,0.02880777579173956,0.24403722135137954,0.17260622379501142,1.252981102049941,0.39340618885475276,0.38842933491694837
1.4000000000000001,0.21019707778472915,1.042226150504751,0.04934751967657476,0.0479554613150691,0.028828763140461587,0.2450140171495537,0.1726873621478348,1.2514018016369173,0.39311797437076823,0.3888574809991048
1.41,0.21117777205549076,1.0410750451646384,0.0495430615581741,0.04805155273696517,0.02885154588513863,0.24597674120866972,0.17276563086621408,1.2498346873033577,0.39282522003581327,0.3892704604973676
1.42,0.21216120768587035,1.0399268152242382,0.04974040631962411,0.04815114159009629,0.028876088039060898,0.24692541874202653,0.17284107109396812,1.2482797405337251,0.39252810911598884,0.3896685271346134
1.43,0.21314738914414494,1.0387814378301954,0.049939528377305364,0.04825416243130573,0.0289023544105355,0.24786007775913554,0.17291372338129987,1.2467369428179023,0.3922268199293148,0.3900519320607599
1.44,0.2141363209350013,1.0376388904098102,0.050140402742064966,0.048360551324568124,0.028930310703594878,0.24878074848613174,0.17298362770336906,1.2452062756466735,0.3919215271991729,0.39042092332783673
1.45,0.21512800760203712,1.0364991506731038,0.05034300509900174,0.04847024580212862,0.028959923462398996,0.24968746347159104,0.1730508234649405,1.2436877205121117,0.3916124017786338,0.3907757460654249
1.46,0.21612245372657518,1.0353621966094244,0.05054731179842727,0.048583184835423704,0.028991160047294216,0.2505802575535322,0.17311534950785237,1.24218125890697,0.39129961070472974,0.3911166425142498
1.47,0.21711966392572626,1.0342280064829423,0.05075329982873119,0.0486993088079948,0.029023988617321462,0.2514591677981386,0.17317724411905916,1.2406868723238733,0.3909833173199445,0.39144385203087695
