t,V,H,m,J,Ca_ss,d,dp,f,fca,fca2,f2,xr,Ca_i,xs1,xs2,ydv,ydv2,zdv,Na_i,Cl_i,AA,mL,hL,K_i,Ca_jsr,CaMKtrap,ro,ri,Ca_nsr
0.1,-84.30274194387968,0.9872531208435553,0.0017113832824890614,0.9919161572709636,0.00012270911080204555,1.6704519595632786e-06,8.982262165849697,0.9999614855652554,0.9783041791719449,0.8930712116933561,0.9922386859235999,7.230629774580851e-06,0.00012131312710893679,0.019884956803755308,0.01989154877361265,0.014494656431055635,0.9999647102771179,0.8292442672549047,12.972432858908755,15.592025595747062,0.0008165776202223571,0.0017113832824890614,0.26130917646753865,135.4695918911313,1.7376162505875399,0.021122727792506645,1.3042635225897155e-09,0.8627054777306734,1.8328197136940467
0.11,-84.15700175929005,0.9872399001679155,0.001753090047204451,0.9919142729955838,0.0001227088028191593,1.6768685668562394e-06,8.982252027558765,0.9999614805369073,0.9782980528193395,0.8930730353544281,0.992239102170797,7.229637551489971e-06,0.00012131277934216403,0.019885339839909307,0.019891739300163653,0.014586100051009302,0.9999647064473242,0.8292480733089774,12.97243279934173,15.592020998270069,0.0008165748928397554,0.001753090047204451,0.26130895296315976,135.46959633071575,1.7376197611743867,0.021122630096308322,1.433913046438544e-09,0.8627093598651393,1.8328194516065608
0.12,-84.01163211155398,0.987225511093664,0.001795676536434996,0.9919122005654952,0.0001227085032037987,1.6839123788944152e-06,8.982240684934938,0.9999614749776345,0.9782919316004313,0.8930748572041973,0.9922395183355884,7.228648718529197e-06,0.00012131243258733292,0.019885759356049103,0.019891948099123955,0.014682118203843708,0.9999647021928891,0.8292518782245463,12.972432738559764,15.59201640081581,0.0008165721725027418,0.001795676536434996,0.2613086557631145,135.4696007485205,1.737623269023834,0.021122532400478,1.5638163572478907e-09,0.862713241888691,1.832819189530079
0.13,-83.86662741484291,0.9872099663428706,0.0018391548986269562,0.9919099383545942,0.00012270821198089526,1.6915869838168732e-06,8.982228089598708,0.9999614688778878,0.978285813155606,0.893076676988867,0.9922399344168747,7.227663269420589e-06,0.00012131208684645121,0.019886215331111207,0.01989217516261912,0.014782306357587089,0.999964697502467,0.8292556819737095,12.972432676564978,15.592011803384231,0.0008165694596952082,0.0018391548986269562,0.26130828594773214,135.46960514488651,1.7376267741297096,0.021122434705019014,1.6940731973527029e-09,0.862717123801181,1.8328189274646292
0.14,-83.7219821587179,0.9871932781715255,0.0018835632911355443,0.9919074847114241,0.00012270792918010707,1.6998961102308187e-06,8.982214191809838,0.9999614622279963,0.9782796951290079,0.8930784944544785,0.9922403504135419,7.226681198042375e-06,0.00012131174212153487,0.019886707744686816,0.019892420483090464,0.014886295595527501,0.9999646923645008,0.8292594845280645,12.972432613359473,15.59200720597528,0.0008165667548988138,0.0018835632911355443,0.2613078445933105,135.46960952015021,1.7376302764843652,0.0211223370099347,1.82478380070911e-09,0.862721005602462,1.8328186654102394
0.15,-83.57769092702864,0.9871754580952132,0.0019289047900540887,0.9919048379287079,0.0001227076548398912,1.7088437655206221e-06,8.982198938980435,0.9999614550180065,0.9782735751558457,0.8930803093451007,0.9922407663244438,7.225702498516398e-06,0.00012131139841462774,0.019887236577407957,0.019892684053495684,0.014993771939145441,0.9999646867669721,0.8292632858581056,12.972432548945333,15.592002608588906,0.0008165640585947461,0.0019289047900540887,0.2613073327752113,135.4696138746421,1.7376337760774159,0.021122239315228438,1.956050073918385e-09,0.8627248872923851,1.8328184033669384
0.16,-83.43374850460545,0.9871565168576518,0.001975197307733325,0.9919019963092351,0.00012270738900358404,1.7184340341724175e-06,8.98218227797025,0.9999614472380434,0.9782674509285864,0.8930821214103521,0.9922411821484434,7.224727165285522e-06,0.0001213110557277367,0.019887801811103736,0.019892965867316842,0.015104459224909302,0.9999646806978731,0.829267085934377,12.972432483324564,15.591998011225055,0.0008165613712514825,0.001975197307733325,0.26130675153838434,135.4696182086805,1.7376372728969154,0.021122141620903537,2.0879724573622715e-09,0.8627287688708044,1.8328181413347537
0.17,-83.29014965318558,0.9871364648641018,0.0020224598280414916,0.9918989580891052,0.00012270713172174243,1.7286712760522275e-06,8.982164152532906,0.9999614388778617,0.9782613200960976,0.8930839303944264,0.9922415978843605,7.223755192886448e-06,0.0001213107140629196,0.019888403428037302,0.01989326591828992,0.015218107232474517,0.9999646741446494,0.829270884726109,12.972432416499196,15.591993413883678,0.0008165586933454366,0.0020224598280414916,0.261306101942314,135.46962252258498,1.7376407669286962,0.02112204392696341,2.2206544903259837e-09,0.8627326503375707,1.8328178793137138
0.18,-83.14688913005583,0.9871153121532962,0.0020707146652866,0.9918957214457583,0.000122706883052319,1.7395601063467763e-06,8.982144503495215,0.9999614299268876,0.9782551802730558,0.8930857360370873,0.9922420135309774,7.2227865759801186e-06,0.0001213103734222781,0.019889041411042044,0.01989358420046149,0.015334490316731555,0.9999646670942476,0.8292746822013368,12.972432348471264,15.591988816564722,0.0008165560253592438,0.0020707146652866,0.26130538505582157,135.46962681667557,1.7376442581563067,0.021121946233411522,2.3542025043577525e-09,0.8627365316925322,1.832817617303847
0.19,-83.00396071302627,0.987093070000211,0.0021199831145544542,0.9918922841197367,0.0001227066430768051,1.7511064425647316e-06,8.982123255507465,0.9999614203720217,0.9782490285749141,0.8930875380224728,0.9922424290867853,7.22182130846216e-06,0.00012131003380837574,0.019889715740723995,0.019893920707292477,0.015453377939332408,0.9999646595303243,0.8292784783200895,12.972432279243195,15.591984219268127,0.0008165533678759721,0.0021199831145544542,0.2613046021598318,135.4696310913319,1.7376477465562918,0.021121848540252126,2.4887475383191445e-09,0.8627404129355033,1.832817355305189
0.2,-82.86136304025545,0.9870697409324637,0.002170270209542265,0.9918886456254595,0.00012270641181172666,1.7633115367827862e-06,8.98210039260203,0.9999614102104503,0.9782428643752664,0.8930893362821012,0.9922428445514601,7.220859388971204e-06,0.0001213096952217671,0.0198904264127353,0.019894275437297153,0.015574717206922157,0.9999646514493866,0.8292822730738189,12.972432208815519,15.591979621993882,0.0008165507210221412,0.002170270209542265,0.26130375353390184,135.4696353466371,1.7376512321239241,0.02112175084748613,2.624317765357206e-09,0.8627442940664443,1.8328170933177463
0.21,-82.7190874390543,0.987045339717025,0.0022215968361092627,0.9918848026714673,0.00012270618939032773,1.77618430626404e-06,8.982075801790055,0.999961399423086,0.9782366835750029,0.8930911303654119,0.992243259922803,7.219900809370011e-06,0.00012130935766612682,0.01989117340155733,0.019894648382168208,0.015698234298494585,0.9999646428273534,0.829286066403712,12.972432137191632,15.5919750247419,0.0008165480856266004,0.0022215968361092627,0.26130284097884543,135.46963958312026,1.7376547148204302,0.021121653155119654,2.7611034469518677e-09,0.86274817508509,1.832816831341569
0.22,-82.57713034638743,0.9870198719136871,0.0022739913207637276,0.9918807538296549,0.00012270597587847628,1.789728782806746e-06,8.98204943214507,0.9999613880016343,0.9782304844481038,0.8930929200817784,0.992243675199859,7.218945566531725e-06,0.00012130902114301907,0.019891956697569022,0.019895039538948986,0.015823839274360155,0.9999646336536095,0.8292898582838918,12.972432064372933,15.591970427512152,0.0008165454620390666,0.0022739913207637276,0.26130186524105126,135.4696438009988,1.737658194626436,0.021121555463155302,2.899187126425216e-09,0.862752055991328,1.8328165693766778
0.23,-82.4354870232904,0.9869933447942328,0.002327475551843143,0.9918764971822464,0.00012270577136672136,1.8039504271798211e-06,8.982021214665338,0.9999613759349455,0.9782242646888794,0.8930947051763515,0.9922440903813435,7.2179936563585576e-06,0.00012130868565453675,0.019892776288182614,0.019895448903816185,0.015951415683979172,0.999964623913843,0.8292936486794834,12.97243199036129,15.591965830304588,0.000816542850727366,0.002327475551843143,0.2613008273138726,135.46964800056182,1.7376616715152622,0.02112145777159659,3.038679850025674e-09,0.8627559367850076,1.8328163074231003
0.24,-82.2941526637599,0.9869657653607491,0.002382065274900505,0.9918720307284127,0.00012270557595570573,1.8188550646082682e-06,8.981991075716014,0.999961363211365,0.9782180219280537,0.8930964853866112,0.9922445054659139,7.217045074872411e-06,0.0001213083512028421,0.0198936321612949,0.01989587647323987,0.016080858599765827,0.9999646135929718,0.8292974375537773,12.972431915158598,15.59196123311916,0.000816540252173584,0.002382065274900505,0.26129972820774927,135.46965218210255,1.73766514545712,0.021121360080447148,3.1796978592640418e-09,0.862759817465973,1.8328160454808653
0.25,-82.15312271246981,0.9869371399243341,0.0024377798109277453,0.9918673525226988,0.00012270538974862148,1.8344484763934657e-06,8.981958942156165,0.9999613498195348,0.9782117538930062,0.8930982604602151,0.992244920452262,7.216099818463115e-06,0.0001213080177900185,0.01989452430599496,0.01989632224416817,0.016212078740894788,0.9999646026761886,0.8293012248707698,12.97243183876666,15.591956635955828,0.000816537666841657,0.0024377798109277453,0.26129856888246766,135.46965634589887,1.737668616421358,0.02112126238971051,3.3223546621372596e-09,0.8627636980340742,1.8328157835499996
0.26,-82.01239229145064,0.9869074749189904,0.0024946455645344185,0.9918624604322778,0.0001227052128647078,1.8507371125354983e-06,8.981924732187167,0.9999613357469751,0.9782054581216367,0.8931000301231864,0.99224533533895,7.2151578834405475e-06,0.00012130768541833425,0.019895452711282045,0.019896786213687512,0.016344990422463516,0.9999645911471096,0.8293050105906653,12.972431761187407,15.591952038814545,0.0008165350952360771,0.0024946455645344185,0.2612973503671892,135.4696604922483,1.7376720843724434,0.021121164699390533,3.466775360402243e-09,0.8627675784891478,1.8328155216305329
0.27,-81.87195689672795,0.9868767759065119,0.002552686585375535,0.9918573524297504,0.0001227050454242093,1.8677272429380541e-06,8.98188836604491,0.9999613209817837,0.9781991323076095,0.8931017941182393,0.9922457501246066,7.2142192666059976e-06,0.00012130735408992585,0.019896417367747835,0.019897268379496735,0.016479525094505867,0.9999645789899726,0.8293087946752272,12.972431682422627,15.59194744169527,0.0008165325378318577,0.002552686585375535,0.2612960736132761,135.46966462142558,1.7376755492744207,0.02112106700949088,3.6130797922707214e-09,0.8627714588310396,1.8328152597224923
0.28,-81.731811967957,0.9868450482123461,0.0026119216366903555,0.9918520264149171,0.0001227048875573782,1.8854254809314973e-06,8.981849759329634,0.9999613055115937,0.9781927740887351,0.8931035521813626,0.9922461648078071,7.2132839648974e-06,0.00012130702380699017,0.019897418266468594,0.019897768739578128,0.016615620615297363,0.9999645661882823,0.8293125770844839,12.972431602474137,15.591942844597957,0.0008165299951179871,0.0026119216366903555,0.2612947395842348,135.46966873370886,1.737679011088246,0.02112096932001534,3.761393040226189e-09,0.8627753390595913,1.8328149978259056
0.29,-81.59195299882215,0.986812296781298,0.0026723603926335415,0.9918464802625861,0.00012270473940225474,1.9038386416436946e-06,8.9818088247163,0.9999612893238483,0.9781863811019601,0.8931053040479222,0.9922465793871049,7.21235197548139e-06,0.00012130669457173454,0.019898455399294003,0.019898287292282983,0.016753222450641817,0.999964552725165,0.8293163577775957,12.972431521343735,15.591938247522567,0.0008165274675866421,0.0026723603926335415,0.2612933492319795,135.469672829373,1.7376824697724411,0.02112087163096775,3.911842789675965e-09,0.8627792191746431,1.832814735940801
0.3,-81.45237553566659,0.9867785261603075,0.002734034362790149,0.9918407118180544,0.00012270460110577356,1.922973771143257e-06,8.981765471448448,0.9999612724057654,0.9781799509799433,0.8931070494522519,0.9922469938610272,7.211423295774742e-06,0.0001213063663863802,0.019899528758907246,0.019898824036362603,0.01689228363257485,0.9999645385833026,0.8293201367127025,12.972431439033201,15.591933650469056,0.0008165249557344874,0.002734034362790149,0.2612919034965086,135.4696769086896,1.7376859252827512,0.021120773942352008,4.064559917966428e-09,0.8627830991760345,1.8328144740672057
0.31,-81.31307517222945,0.9867437405423779,0.0027969715999191626,0.9918347188999316,0.00012270447282311276,1.942838129989154e-06,8.981719605517148,0.999961254744354,0.9781734813512842,0.893108788127754,0.9922474082280774,7.2104979234247345e-06,0.00012130603925316067,0.019900638338735073,0.019899378970924482,0.017032763139764106,0.9999645237449603,0.8293239138469916,12.972431355544309,15.591929053437385,0.0008165224600627738,0.0027969715999191626,0.2612904033066345,135.46968097192737,1.7376893775723459,0.021120676254172053,4.219678376103726e-09,0.8627869790636031,1.8328142122051472
0.32,-81.17404738838411,0.9867079439135882,0.002861191076610529,0.99182849921807,0.0001227043547243525,1.9634394712098323e-06,8.98167112591052,0.9999612363259196,0.978166969751477,0.8931105197968572,0.9922478224866774,7.209575856239664e-06,0.00012130571317440632,0.01990178413277968,0.01989995209543592,0.017174624233107744,0.9999645081913006,0.8293276891350467,12.972431270878882,15.591924456427513,0.0008165199810967606,0.002861191076610529,0.26128884961350474,135.46968501936195,1.7376928265898008,0.02112057856643206,4.377340492469163e-09,0.86279085883718,1.8328139503546532
0.33,-81.03528803706189,0.9866711396430785,0.002926716382371289,0.9918220506226956,0.00012270424697564502,1.9847851993554487e-06,8.98161993555433,0.9999612171375516,0.9781604138902932,0.8931122442011936,0.9922482366353397,7.208657092417098e-06,0.00012130538815229048,0.01990296613619649,0.019900543409746323,0.017317837467268494,0.9999644919044276,0.8293314625337811,12.972431185038594,15.591919859439402,0.0008165175193289828,0.002926716382371289,0.26128724328786607,135.46968905124623,1.7376962722847955,0.021120480879135938,4.537681575170546e-09,0.8627947384966067,1.8328136885157504
0.34,-80.89679299182028,0.9866333308296027,0.0029935781819664343,0.9918153709310208,0.0001227041497515197,2.006882948220305e-06,8.981565933786893,0.99996119716609,0.9781538114627253,0.8931139610803719,0.9922486506725479,7.207741630353826e-06,0.00012130506418900688,0.019904184344746573,0.019901152914004384,0.017462376972955523,0.9999644748659742,0.8293352339990266,12.972431098025126,15.591915262473016,0.0008165150752593912,0.0029935781819664343,0.2612855851941486,135.46969306783186,1.7376997146043984,0.021120383192287685,4.70084065118262e-09,0.8627986180417233,1.8328134266884646
0.35000000000000003,-80.75855789256093,0.9865945204503469,0.0030617988294187803,0.9918084577842405,0.0001227040632477305,2.029741103860007e-06,8.981509009248072,0.9999611763972492,0.9781471600013624,0.8931156701552446,0.9922490645966561,7.206829468588536e-06,0.00012130474128691132,0.019905438754660144,0.019901780608730765,0.017608219209951745,0.9999644570558504,0.829339003482542,12.972431009840262,15.591910665528314,0.0008165126494284867,0.0030617988294187803,0.2612838762430587,135.4696970693846,1.7377031534891558,0.021120285505891633,4.866970062410243e-09,0.8628024974723572,1.832813164872823
0.36,-80.62057850180472,0.9865547111098226,0.003131398780832598,0.9918013088373235,0.0001227039876664846,2.053368133068575e-06,8.981449048606713,0.9999611548167646,0.9781404570751056,0.8931173711503566,0.9922494784060204,7.205920605940066e-06,0.0001213044194483326,0.01990672936302581,0.019902426494816376,0.017755344750624114,0.9999644384538404,0.8293427709358547,12.972430920485742,15.59190606860526,0.000816510242374609,0.003131398780832598,0.26128211731677187,135.46970105616285,1.7377065888775678,0.021120187819952115,5.036223506330069e-09,0.8628063767883373,1.8328129030688523
0.37,-80.482850631782,0.9865139050993703,0.003202406025269234,0.9917939217199719,0.00012270392321972028,2.077772726139081e-06,8.981385934597931,0.9999611324101519,0.978133700248394,0.8931190637893701,0.992249892098972,7.205015041483297e-06,0.00012130409867561074,0.019908056167697752,0.01990309057351578,0.01790373737422559,0.9999644190392615,0.8293465363094452,12.972430829963304,15.591901471703816,0.0008165078546433399,0.003202406025269234,0.2612803092839353,135.46970502842183,1.7377100207050915,0.02112009013447354,5.208758708741428e-09,0.8628102559894913,1.8328126412765793
0.38,-80.34537017476846,0.9864721043975299,0.0032748469909580713,0.9917862940554724,0.0001227038701273921,2.1029637250179123e-06,8.981319546926104,0.9999611091628247,0.9781268870997427,0.8931207477972029,0.9922503056738298,7.2041127745507384e-06,0.0001213037789710787,0.01990941916728169,0.01990377284642267,0.01805338376867061,0.9999643987911269,0.8293502995531427,12.97243073827466,15.591896874823947,0.0008165054867835559,0.0032748469909580713,0.26127845299327995,135.46970898641194,1.7377134489046648,0.02111999244946036,5.384736257308034e-09,0.8628141350756471,1.8328123794960303
0.39,-80.20813300105355,0.9864293107235188,0.0033487485054461558,0.9917784234008827,0.0001227038286233307,2.1289503482938427e-06,8.981249759090725,0.9999610850597238,0.9781200151609477,0.8931224228931403,0.9922507191288586,7.203213804721799e-06,0.00012130346033712058,0.019910818361104924,0.01990447331551167,0.01820427293605572,0.9999643776876075,0.8293540606148432,12.972430645421545,15.591892277965618,0.0008165031393617293,0.0033487485054461558,0.26127654929448907,135.46971293038493,1.7377168734049155,0.021119894764917168,5.5643238354754505e-09,0.8628180140466274,1.8328121177272307
0.4,-80.07113511749368,0.9863855254820554,0.003424137950714892,0.9917703073413326,0.00012270379894630418,2.155741835066105e-06,8.981176443194098,0.9999610600858999,0.9781130820121796,0.8931240888016797,0.9922511324623359,7.202318131838136e-06,0.0001213031427760795,0.019912253749223906,0.019905191983052985,0.018356396318235553,0.99996435570687,0.8293578194425156,12.972430551405655,15.591887681128794,0.0008165008129404584,0.003424137950714892,0.26127459900547834,135.46971686058413,1.7377202941328884,0.02111979708084856,5.747689869194207e-09,0.862821892902258,1.8328118559702058
0.41000000000000003,-79.93437250836635,0.9863407498350973,0.0035010434901574664,0.9917619433953199,0.0001227037813493208,2.1833478037049e-06,8.981099464915934,0.9999610342259284,0.9781060851864947,0.8931257452416916,0.9922515456724837,7.201425755991347e-06,0.00012130282629034929,0.019913725332395642,0.019905928851686995,0.018509747164899674,0.9999643328262231,0.8293615759821696,12.972430456228711,15.59188308431344,0.0008164985081008343,0.0035010434901574664,0.2612726029450017,135.46972077725425,1.737723711011205,0.021119699397259273,5.935010190579856e-09,0.8628257716423597,1.8328115942249807
0.42,-79.79784114695899,0.9862949846874141,0.0035794927586306475,0.9917533290176088,0.0001227037761001984,2.2117782480038456e-06,8.98101868336323,0.9999610074639238,0.9780990221740057,0.8931273919268935,0.9922519587574717,7.200536677544316e-06,0.00012130251088237082,0.019915233112130535,0.019906683924444467,0.01866432048838908,0.9999643090221203,0.8293653301778742,12.97243035989246,15.591878487519525,0.0008164962254424901,0.0035794927586306475,0.26127056192991405,135.4697246806406,1.7377271239578795,0.021119601714154227,6.126468188711121e-09,0.8628296502667495,1.8328113324915813
0.43,-79.66153711677009,0.986248230670781,0.0036595141812426017,0.9917444616763773,0.0001227037834735438,2.241043231880221e-06,8.98093395528847,0.999960979784023,0.9780918904977893,0.8931290285745368,0.9922523717154719,7.1996508971183745e-06,0.00012130219655455755,0.019916777090628526,0.019907457204645814,0.01882011299016245,0.999964284270872,0.8293690819734552,12.972430262398621,15.591873890747014,0.000816493965565827,0.0036595141812426017,0.261268476750574,135.46972857098189,1.7377305328887753,0.02111950403153833,6.322249351822877e-09,0.8628335287752451,1.8328110707700318
0.44,-79.5254565124085,0.9862004881742268,0.003741137398734498,0.9917353387904485,0.00012270380375747816,2.2711531354532705e-06,8.980845131531309,0.9999609511699947,0.9780846876522192,0.8931306548983998,0.9922527845446135,7.198768415602902e-06,0.00012130188330935528,0.01991835727080132,0.01990824869596797,0.018977122764843486,0.9999642585480617,0.8293728313111143,12.972430163748934,15.591869293995874,0.000816491729087147,0.003741137398734498,0.2612663481909079,135.4697324485159,1.737733937715542,0.02111940634941666,6.5225459128019955e-09,0.8628374071676613,1.8328108090603559
0.45,-79.3895954246374,0.986151757339389,0.0038243923216471675,0.9917259577158118,0.00012270383725581358,2.3021187143316124e-06,8.980752055977462,0.9999609216051535,0.9780774110911447,0.8931322706074527,0.9922531972429736,7.197889234175924e-06,0.00012130157114925346,0.01991997365631719,0.019909058402475477,0.01913534921815841,0.9999642318284004,0.829376578131096,12.972430063945154,15.591864697266073,0.0008164895166425249,0.0038243923216471675,0.2612641770311415,135.46973631348078,1.7377373383449444,0.021119308667794438,6.7275581663145855e-09,0.8628412854438086,1.8328105473625782
0.46,-79.25395003043998,0.9861020380669355,0.003909308760982771,0.991716315806682,0.00012270388428119652,2.3339508478797785e-06,8.980654569111897,0.9999608910727474,0.9780700582866734,0.893133875412601,0.9922536098086215,7.197013354276095e-06,0.00012130126007672742,0.019921626251503583,0.01990988632852018,0.01929479293077437,0.9999642040863106,0.8293803223730739,12.972429962989041,15.591860100557582,0.0008164873288735247,0.003909308760982771,0.2612619640298536,135.46974016610932,1.7377407346809643,0.021119210986676958,6.937489947816764e-09,0.8628451636034975,1.8328102856767226
0.47000000000000003,-79.11851652085736,0.986051330025398,0.003995917671004277,0.9917064103660799,0.0001227039451609833,2.366660739186589e-06,8.980552505009863,0.9999608595556492,0.978062626682007,0.8931354690213206,0.9922540222395837,7.196140777626687e-06,0.00012130095009428412,0.01992331506140595,0.019910732478811626,0.019455455530070394,0.9999641752954497,0.8293840639750328,12.972429860882368,15.591855503870372,0.0008164851664394767,0.003995917671004277,0.26125970993836406,135.46974400663342,1.737744126622995,0.021119113306069647,7.15255251234661e-09,0.8628490416465352,1.8328100240028116
0.48,-78.9832910975818,0.9859996326467032,0.00408425085998074,0.9916962386399625,0.00012270402023853511,2.4002599431103394e-06,8.980445690735289,0.9999608270363186,0.9780551136872567,0.8931370511372017,0.9922544345338383,7.195271506252621e-06,0.00012130064120446608,0.01992504009181567,0.01991159685843313,0.019617339630387892,0.999964145428639,0.8293878028731128,12.972429757626934,15.59185090720441,0.0008164830300195352,0.00408425085998074,0.26125741550120174,135.46974783528435,1.7377475140654386,0.021119015625978108,7.372965288475504e-09,0.8628529195727248,1.8328097623408683
0.49,-78.84827003777899,0.9859469451456526,0.004174339891569604,0.9916857978644802,0.0001227041098674443,2.4347601637213332e-06,8.980333949276277,0.999960793497108,0.9780475167239459,0.8931386214650694,0.9922548466893516,7.194405542443746e-06,0.00012130033340980728,0.019926801349154206,0.01991247947274628,0.019780448678070522,0.9999641144583308,0.8293915390027152,12.972429653224546,15.591846310559667,0.0008164809203013726,0.004174339891569604,0.2612550814434843,135.46975165228866,1.7377508968994808,0.021118917946408022,7.598952197011862e-09,0.8628567973818694,1.8328095006909149
0.5,-78.71344962407598,0.9858932665126436,0.004266217259593585,0.9916750852137239,0.00012270421441838358,2.470173472487612e-06,8.980217096141692,0.9999607589199314,0.9780398331765817,0.8931401797054648,0.9922552587040392,7.193542888798027e-06,0.00012130002671288045,0.019928598840581135,0.019913380327485186,0.019944786926095786,0.9999640823560888,0.8293952722972906,12.97242954767704,15.591841713936114,0.0008164788379945516,0.004266217259593585,0.2612527084846118,135.46975545787254,1.7377542750109805,0.021118820267365248,7.830745990954705e-09,0.8628606750737674,1.832809239052973
