t,M,AM,Mp,AMp
0.9400000000000001,0.7302405023501856,0.0014873253255400262,0.2195539548936489,0.048718217430628895
0.9500000000000001,0.7279106631636124,0.0015295402902634856,0.2209703632821281,0.049589433263999366
0.96,0.7255904173793208,0.0015724330232022255,0.22237198638678748,0.05046516321069283
0.97,0.7232797175204496,0.0016160048840450293,0.22375894215945125,0.05134533543605756
0.98,0.7209785163960823,0.001660257153903682,0.2251313476687601,0.052229878781257226
0.99,0.7186867670995885,0.0017051910361119056,0.22648931910566492,0.053118722758638146
1.0,0.7164044230069972,0.0017508076569983033,0.22783297178880524,0.0540117975472026
1.01,0.714131437775409,0.0017971080666333128,0.2291624201697726,0.0549090339881885
1.02,0.7118677653414396,0.0018440932395501696,0.23047777783825849,0.05581036358075522
1.03,0.7096133599197004,0.0018917640754398826,0.23177915752708733,0.05671571847777576
1.04,0.707368176001314,0.0019401213998202164,0.23306667111713414,0.057625031481735034
1.05,0.7051321683524633,0.0019891659646786874,0.234340429642127,0.058538236040734465
1.06,0.7029052920129767,0.002038898449089567,0.23560054329333424,0.05945526624460284
1.07,0.7006875022949485,0.002089319459804896,0.23684712142413666,0.060376056821113314
1.08,0.6984787547813929,0.0021404295318195104,0.23808027255448425,0.061300543132306755
1.09,0.6962790053249341,0.002192229128910075,0.23930010437523788,0.062228661170921254
1.1,0.6940882100288841,0.002244718657683488,0.24050672381032948,0.0631603475031064
1.11,0.6919063251061472,0.0022978985753298884,0.24170023747998928,0.06409553883853705
1.12,0.6897333071177117,0.00235176920624061,0.24288075091786282,0.06503417275818833
1.1300000000000001,0.6875691129156415,0.0024063307852693542,0.24404836875819458,0.06597618754089807
1.1400000000000001,0.6854136996075412,0.0024615834845255055,0.24520319485252248,0.0669215220554143
1.1500000000000001,0.683267024554929,0.0025175274141611206,0.24634533227505714,0.0678701157558561
1.16,0.6811290453716299,0.0025741626231433885,0.24747488332799492,0.06882190867723527
1.17,0.6789997199221876,0.0026314891000125675,0.24859194954676472,0.06977684143103867
1.18,0.6768790063202983,0.002689506773625384,0.2496966317052088,0.07073485520087092
1.19,0.674766862927264,0.002748215513883917,0.2507890298206974,0.07169589173815816
1.2,0.6726632483504642,0.0028076151324499445,0.2518692431591771,0.07265989335791223
1.21,0.67056812144185,0.0028677053834447724,0.25293737024015317,0.07362680293455556
1.22,0.6684814412964563,0.0029284859641345255,0.253993508841606,0.07459656389780675
1.23,0.6664031672509352,0.0029899565156009185,0.25503775600484063,0.07556912022862672
1.24,0.664333258882109,0.0030521166233974974,0.2560702080392712,0.07654441645522567
1.25,0.6622716760055432,0.0031149658181913527,0.25709096052713837,0.07752239764913058
1.26,0.6602183786717444,0.003178503578237817,0.25810010833601965,0.07850300941400175
1.27,0.6581733271094454,0.003242729372682109,0.2590977458049981,0.07948619771287793
1.28,0.6561364817990499,0.0033076426044362246,0.26008396650365695,0.08047190909286048
1.29,0.6541078034722057,0.003373242610052344,0.2610588632335114,0.08146009068423415
1.3,0.6520872530894208,0.003439528676538301,0.26202252810150234,0.08245069013254208
1.31,0.6500747918385565,0.003506500042067009,0.26297505252497566,0.08344365559440431
1.32,0.6480703811333334,0.003574155896675783,0.2639165272366149,0.08443893573337946
1.33,0.6460739826118521,0.00364249538295555,0.26484704228932615,0.0854364797158697
1.34,0.6440855581351292,0.0037115175967299407,0.2657666870610756,0.08643623720706879
1.35,0.642105069785646,0.0037812215877242794,0.2666755502596799,0.08743815836695334
1.36,0.6401324798659124,0.003851606360224456,0.26757371992754936,0.08844219384631734
1.37,0.6381677508970452,0.003922670873725689,0.2684612834463829,0.08944829478284967
1.3800000000000001,0.6362108456173604,0.003994414043571176,0.26933832754181697,0.09045641279725501
1.3900000000000001,0.6342617269809793,0.004066834741580636,0.27020493828802583,0.0914664999894178
1.4000000000000001,0.6323203581564499,0.004139931796668736,0.2710612011122754,0.09247850893460946
1.41,0.6303867025253822,0.004213703995453405,0.27190720079942926,0.09349239267973863
1.42,0.6284607236810144,0.004288150082920265,0.27274302149667773,0.09450810473939107
1.43,0.6265423854113834,0.004363268775445245,0.27356874676868387,0.09552559904449093
1.44,0.6246316517126647,0.004439058749605694,0.2743844595539369,0.09654482998379615
1.45,0.6227284867975565,0.004515518634969991,0.2751902421373328,0.09756575243014415
1.46,0.6208328550842512,0.004592647022468465,0.27598617618632215,0.09858832170696166
1.47,0.6189447211950924,0.004670442464991978,0.2767723427553402,0.09961249358457896
1.48,0.617064049955245,0.004748903477981872,0.2775488222901951,0.1006382242765815
1.49,0.6151908063913776,0.004828028540011241,0.27831569463241534,0.10166547043619928
1.5,0.6133249557303573,0.004907816093357574,0.27907303902355485,0.10269418915273378
1.51,0.6114664633979567,0.004988264544566729,0.2798209341094576,0.10372433794802244
1.52,0.6096152950175743,0.005069372265008261,0.2805594579444802,0.10475587477294075
1.53,0.6077714164089658,0.005151137591422103,0.2812886879956736,0.10578875800394193
1.54,0.6059347935869899,0.005233558826456585,0.2820087011469228,0.10682294643963419
1.55,0.6041053927603645,0.005316634239197803,0.2827195737030457,0.10785839929739559
1.56,0.6022831803304365,0.005400362065690348,0.28342138139385015,0.10889507621002648
1.57,0.6004681228899648,0.005484740509449363,0.28411419937814986,0.1099329372224395
1.58,0.5986601872219135,0.005569767741963965,0.28479810224773877,0.11097194278838726
1.59,0.5968593402871121,0.005655441912514362,0.28547316406751083,0.11201205373286618
1.6,0.5950655492258864,0.005741761146306421,0.2861394583702237,0.11305323125758697
1.61,0.5932787813770837,0.005828723528062876,0.28679705809480094,0.11409543700005587
1.62,0.591499004264208,0.0059163271131204235,0.2874460356313972,0.1151386329912779
1.6300000000000001,0.5897261855941309,0.0060045699280111995,0.2880864628256361,0.11618278165222523
1.6400000000000001,0.5879602932558979,0.006093449970967912,0.28871841098254497,0.11722784579059264
1.6500000000000001,0.5862012953195437,0.0061829652124218235,0.28934195087045295,0.11827378859758504
1.6600000000000001,0.5844491600349186,0.006273113595493588,0.2899571527248542,0.11932057364473697
1.67,0.5827038558305268,0.006363893036476921,0.2905640862522354,0.12036816488076434
1.68,0.5809653513123727,0.0064553014253151434,0.2911628206338675,0.12141652662844807
1.69,0.5792336152628211,0.006547336626070542,0.29175342452956204,0.12246562358154976
1.7,0.5775086166394654,0.0066399964773866,0.29233596608139184,0.12351542080175963
1.71,0.5757903245740079,0.006733278792943077,0.29291051291737613,0.12456588371567626
1.72,0.5740787083711509,0.00682718136190392,0.29347713215513005,0.12561697811181854
1.73,0.572373737507497,0.006921701949358039,0.2940358904054787,0.12666867013766966
1.74,0.5706753816304619,0.007016838296752923,0.2945868537760354,0.12772092629675316
1.75,0.5689836105532735,0.007112588125321472,0.29513008788774137,0.12877371343366717
1.76,0.5672983942504283,0.00720894913915953,0.29566565788988786,0.1298269987205279
1.77,0.565619702871064,0.007305919014604959,0.2961936284157949,0.1308807496985396
1.78,0.5639475067307812,0.007403495406097317,0.29671406360987584,0.1319349342532491
1.79,0.5622817763101909,0.007501675946894693,0.29722702713241955,0.1329895206104983
1.8,0.5606224822538575,0.0076004582494902245,0.29773258216306697,0.1340444773335888
1.81,0.5589695953692503,0.007699839906022194,0.2982307914042555,0.13509977332047549
1.82,0.5573230866257054,0.007799818488677693,0.29872171708463097,0.13615537780098944
1.83,0.5556829271533972,0.007900391550089866,0.2992054209624268,0.1372112603340896
1.84,0.5540490882423195,0.008001556623728723,0.29968196432881117,0.13826739080514408
1.85,0.5524215413412763,0.008103311224285531,0.30015140801120144,0.1393237394232402
1.86,0.5508002580568826,0.008205652848050771,0.3006138123765463,0.14038027671852385
1.87,0.5491852101525744,0.00830857897328568,0.30106923733457536,0.14143697353956802
1.8800000000000001,0.5475763695476291,0.008412087060587353,0.30151774234101664,0.14249380105077036
1.8900000000000001,0.5459737083161953,0.008516174553247434,0.30195938640078085,0.1435507307297799
1.9000000000000001,0.5443771986863318,0.00862083887760437,0.3023942280711143,0.14460773436495294
1.9100000000000001,0.5427868130346775,0.008726077446887835,0.3028223254790816,0.14566478403935662
1.92,0.5412025238734701,0.00883188767117449,0.30324373636413215,0.14672185209122673
1.93,0.5396243038795194,0.008938266933835577,0.3036585179830963,0.14777891120355222
1.94,0.5380521258812593,0.009045212601469097,0.30406672715264255,0.14883593436463263
1.95,0.5364859628558288,0.009152722025822747,0.3044684202588484,0.14989289485950355
1.96,0.5349257879281432,0.009260792544129922,0.30486365326024917,0.15094976626748124
1.97,0.5333715743699717,0.009369421479439796,0.3052524816908573,0.15200652245973473
1.98,0.5318232955990267,0.009478606140941459,0.3056349606631504,0.15306313759688495
1.99,0.5302809251780604,0.009588343824282131,0.30601114487102976,0.15411958612663124
2.0,0.5287444368139712,0.00969863181187944,0.30638108859274793,0.15517584278140498
2.0100000000000002,0.5272138043569193,0.009809467373227774,0.30674484569380583,0.15623188257605058
2.02,0.5256890017994517,0.009920847765198675,0.30710246962981963,0.15728768080553351
2.0300000000000002,0.5241700032756347,0.010032770232335354,0.3074540134493575,0.15834321304267593
2.04,0.522656783060198,0.010145232007141201,0.30779952979674535,0.159398455135919
2.05,0.5211493155676856,0.010258230310362442,0.30813907091484244,0.16045338320711303
2.06,0.5196475753516174,0.0103717623512648,0.3084726886477869,0.1615079736493344
2.07,0.5181515371036591,0.010485825327904243,0.3088004344437103,0.16256220312472983
2.08,0.5166611756528012,0.010600416427391828,0.3091223593574222,0.16361604856238823
2.09,0.5151764659645478,0.010715532826152566,0.30943851405306405,0.16466948715623914
2.1,0.5136973831401133,0.010831171690178401,0.3097489488067328,0.16572249636297903
2.11,0.5122239024156297,0.010947330175275202,0.31005371350907435,0.1667750539000243
2.12,0.5107559991522214,0.011064005434534322,0.31035285769787624,0.16782713771537158
2.13,0.509293648804956,0.011181194642516244,0.3106464306600675,0.16887872589246383
2.14,0.5078368269922698,0.011298894939954285,0.3109344812036026,0.1699297968641767
2.15,0.506385509468573,0.011417103455050434,0.3112170577474555,0.1709803293289246
2.16,0.5049396721180827,0.01153581730797818,0.3114942083418592,0.17203030223208346
2.17,0.5034992909540207,0.011655033611145449,0.3117659806709308,0.17307969476390658
2.18,0.502064342117816,0.011774749469452853,0.3120324220552707,0.17412848635746392
2.19,0.5006348018783168,0.011894961980547056,0.31229357945453623,0.17517665668660348
2.2,0.49921064663100856,0.012015668235069433,0.3125494994699893,0.1762241856639362
2.21,0.49779185289724187,0.01213686531689986,0.3128002283470189,0.17727105343884283
2.22,0.4963783973234655,0.012258550303395802,0.3130458119776377,0.1783172403955045
2.23,0.4949702566804694,0.012380720265626512,0.31328629590295237,0.1793627271509552
2.24,0.49356740786263353,0.012503372268602542,0.3135217253156097,0.18040749455315774
2.25,0.4921698278871857,0.012626503371500371,0.3137521450622154,0.18145152367910203
2.2600000000000002,0.49077749389346614,0.012750110627882335,0.31397759964572847,0.18249479583292655
2.27,0.48939038314220035,0.012874191085911663,0.31419813322782936,0.18353729254406215
2.2800000000000002,0.4880084730147792,0.012998741788562843,0.3144137896312623,0.18457899556539917
2.29,0.48663174101254697,0.013123759773827072,0.3146246123421527,0.18561988687147674
2.3000000000000003,0.4852601647560969,0.013249242074913044,0.314830644512298,0.18665994865669558
2.31,0.4838937219845745,0.013375185720442823,0.31503192896143334,0.18769916333355288
2.32,0.4825323905549882,0.013501587734643038,0.3152285081794717,0.18873751353090057
2.33,0.4811761484355963,0.013628445142064472,0.31542042434834067,0.18977498207400206
2.34,0.4798249736817001,0.013755754985747376,0.31560771942201554,0.19081155191054053
2.35,0.478478844486299,0.013883514288178578,0.3157904349589159,0.19184720626661
2.36,0.47713773916117574,0.01401172006541538,0.3159686121844354,0.19288192858897696
2.37,0.47580163613171217,0.014140369330716619,0.31614229200804683,0.19391570252952792
2.38,0.47447051393619916,0.01426945909474143,0.31631151502554544,0.19494851194351745
2.39,0.47314435122515214,0.01439898636574409,0.3164763215212706,0.19598034088783664
2.4,0.4718231267606338,0.014528948149764801,0.3166367514703045,0.19701117361930037
2.41,0.4705068194155829,0.01465934145081658,0.3167928445406494,0.1980409945929546
2.42,0.46919540817315036,0.014790163271068073,0.31694464009538215,0.19906978846040288
2.43,0.4678888721260411,0.014921410611022484,0.3170921771947871,0.20009754006815283
2.44,0.4665871904758634,0.015053080469692419,0.31723549459846623,0.2011242344559815
2.45,0.4652903425324841,0.015185169844770845,0.31737463076742756,0.20214985685532105
2.46,0.4639983077133909,0.015317675732797985,0.3175096238661512,0.20317439268766338
2.47,0.462711065543061,0.015450595129324297,0.31764051176463354,0.20419782756298466
2.48,0.46142859565233657,0.015583925029069402,0.31776733204040847,0.2052201472781891
2.49,0.46015087777780633,0.01571766242607711,0.3178901219805474,0.2062413378155727
2.5,0.4588778917611947,0.015851804313866378,0.3180089185836365,0.2072613853413059
2.5100000000000002,0.45760961754875634,0.015986347685578363,0.31812375856173214,0.2082802762039367
2.52,0.4563460351906783,0.016121289534119426,0.31823467834229363,0.20929799693291215
2.5300000000000002,0.4550871248404882,0.016256626852300213,0.3183417140700944,0.2103145342371207
2.54,0.4538328667496062,0.016392356636643665,0.3184449016252258,0.21132987498852784
2.5500000000000003,0.45258324124373583,0.01652847590491006,0.31854427670127966,0.21234400615007795
2.56,0.4513382287698063,0.0166649816603389,0.31863987464974625,0.21335691492011205
2.57,0.45009780987970394,0.016801870903631985,0.3187317305338719,0.21436858868279568
2.58,0.44886196522493,0.01693914063668538,0.3188198791463105,0.21537901499207765
2.59,0.4476306755560047,0.017076787862737964,0.31890435501104786,0.216388181570213
2.6,0.44640392172187615,0.017214809586516812,0.3189851923853076,0.21739607630630295
2.61,0.44518168466933583,0.01735320281437926,0.3190624252614376,0.21840268725485085
2.62,0.44396394544243867,0.017491964554451785,0.3191360873687778,0.21940800263433521
2.63,0.4427506851819299,0.01763109181676559,0.31920621217550943,0.22041201082579862
2.64,0.44154188512467624,0.01777058161338902,0.31927283289048436,0.2214147003714539
2.65,0.44033752660310416,0.017910430958556645,0.3193359824650366,0.22241605997330607
2.66,0.43913759104464223,0.01805063686879521,0.3193956935947744,0.22341607849179168
2.67,0.4379420599711705,0.018191196363046228,0.31945199872135305,0.2244147449444337
2.68,0.43675091499847435,0.018332106462785443,0.31950493003422986,0.22541204850451388
2.69,0.4355641378357049,0.018473364192138953,0.31955451947239877,0.22640797849976088
2.7,0.43438171028484424,0.01861496657799619,0.31960079872610747,0.2274025244110556
2.71,0.43320361424017706,0.018756910650119554,0.3196437992385545,0.22839567587115236
2.72,0.43202983168776715,0.01889919344125091,0.31968355220756817,0.22938742266341727
2.73,0.4308603447049401,0.01904181198721475,0.3197200885872661,0.23037775472058256
2.74,0.42969513545977134,0.019184763327018205,0.319753439089696,0.23136666212351797
2.75,0.4285341862069614,0.019328044505632268,0.31978363419847966,0.23235413508893013
2.7600000000000002,0.4273774792668988,0.019471652589247122,0.3198107042383124,0.23334016390554513
2.77,0.42622499706522105,0.019615584635644882,0.31983467924346803,0.23432473905566953
2.7800000000000002,0.4250767221201719,0.019759837703302974,0.31985558899974037,0.2353078511767882
2.79,0.42393263703753364,0.019904408854878933,0.3198734630612203,0.23628949104637056
2.8000000000000003,0.42279272451011096,0.020049295157318937,0.31988833075194795,0.2372696495806256
2.81,0.4216569673172203,0.020194493681963542,0.319900221167549,0.23824831783327058
2.82,0.4205253483241832,0.020340001504650956,0.3199091631768549,0.23922548699431437
2.83,0.41939785048182526,0.020485815705817586,0.31991518542350655,0.24020114838885404
2.84,0.4182744568259794,0.020631933370596,0.31991831632754225,0.24117529347588576
2.85,0.41715515047699386,0.02077835158891029,0.3199185840869695,0.2421479138471298
2.86,0.4160399146392454,0.02092506745556876,0.31991601667932024,0.24311900122586907
2.87,0.41492873260065666,0.021072078070354074,0.3199106418631905,0.2440885474658022
2.88,0.4138215877322191,0.021219380538110687,0.31990248717976366,0.24505654454991
2.89,0.4127184634875199,0.021366971968829737,0.3198915799543174,0.24602298458933644
2.9,0.4116193434022744,0.02151484947773126,0.3198779472977147,0.24698785982228308
2.91,0.41052421109386267,0.021663010185343834,0.3198616161078789,0.24795116261291802
2.92,0.4094330502608715,0.02181145121758154,0.31984261307125217,0.24891288545029822
2.93,0.40834584468264046,0.021960169705818388,0.31982096466423826,0.24987302094730635
2.94,0.4072625782188135,0.02210916278696001,0.3197966971546287,0.2508315618396012
2.95,0.40618323480889473,0.02225842760351286,0.31976983660301345,0.25178850098458244
2.96,0.4051077984692771,0.022407961305453614,0.3197404088726464,0.25274383135262646
2.97,0.4040362532757287,0.02255776106245254,0.31970843968795853,0.2536975459738638
2.98,0.40296858339486485,0.0227078240412224,0.3196739545291989,0.25464963803471735
2.99,0.40190477307498196,0.022858147411800506,0.3196369786630222,0.2556001008501988
3.0,0.40084480664149463,0.023008728350554303,0.31959753715767864,0.25654892785027594
3.0100000000000002,0.3997886684964896,0.02315956404025647,0.31955565488442855,0.25749611257882893
3.02,0.3987363431182848,0.023310651670157768,0.3195113565189441,0.2584416486926169
3.0300000000000002,0.3976878150609915,0.02346198843605788,0.3194646665426964,0.2593855299602577
3.04,0.39664306895408136,0.023613571540373992,0.3194156092443292,0.26032775026121896
3.0500000000000003,0.39560208950195674,0.023765398192207316,0.31936420872101845,0.261268303584821
3.06,0.3945648614835262,0.023917465607407415,0.31931048887981806,0.26220718402925186
3.0700000000000003,0.3935313697517831,0.02406977100863446,0.3192544734389917,0.2631443858005942
3.08,0.3925015992333891,0.024222311625419247,0.3191961859293312,0.264079903211864
3.09,0.391475534928261,0.024375084694221175,0.31913564969546,0.26501373068206135
3.1,0.39045316190916235,0.02452808745848404,0.3190728878971241,0.265945862735233
3.11,0.3894344653212991,0.024681317168689633,0.31900792351046797,0.26687629399954677
3.12,0.3884194303819189,0.02483477108240934,0.31894077932929726,0.26780501920637806
3.13,0.38740804237991494,0.024988446464353435,0.31887147796632725,0.2687320331894079
3.14,0.3864002866754337,0.02514234058641839,0.31880004185441785,0.2696573308837336
3.15,0.3853961486994871,0.025296450727731894,0.3187264932477942,0.2705809073249904
3.16,0.38439561395356814,0.025450774174695878,0.3186508542232537,0.27150275764848586
3.17,0.3833986680164014,0.02560530821600542,0.3185731466574922,0.2724228771101045
3.18,0.382405296488943,0.025760050181161204,0.318493392411135,0.2733412609187643
3.19,0.38141548508509326,0.025914997376352073,0.3184116130250015,0.2742579045135567
3.2,0.38042921957873016,0.02607014712153678,0.31832782989732916,0.2751728034024074
3.21,0.37944648581185564,0.0262254967444827,0.3182420642564265,0.2760859531872387
3.22,0.3784672696942042,0.026381043580818494,0.31815433716190317,0.2769973495630777
3.23,0.37749155720285577,0.02653678497408454,0.31806466950588735,0.2779069883171758
3.24,0.3765193343818527,0.026692718275781444,0.3179730820142289,0.2788148653281404
3.25,0.37555058734182034,0.026848840845416437,0.31787959524768955,0.2797209765650772
3.2600000000000002,0.37458530225959175,0.02700515005054783,0.3177842296031197,0.2806253180867443
3.27,0.3736234653778366,0.02716164326682738,0.31768700531462213,0.2815278860407174
3.2800000000000002,0.37266506300469326,0.02731831787804082,0.3175879424547028,0.28242867666256666
3.29,0.37171008151340557,0.027475171276146314,0.31748706093540807,0.28332768627504357
3.3000000000000003,0.37075850734196236,0.027632200861311067,0.31738438050944984,0.2842249112872802
3.31,0.36981032699274213,0.027789404041945968,0.31727992077131745,0.2851203481939979
3.3200000000000003,0.3688655270321601,0.027946778234738408,0.31717370115837684,0.2860139935747282
3.33,0.36792409409031995,0.028104320864683143,0.3170657409519572,0.2869058440930432
3.34,0.36698601486066884,0.028262029365111414,0.3169560592784255,0.28779589649579773
3.35,0.36605127609965615,0.02841990117771815,0.316844675110248,0.2886841476123812
3.36,0.36511986462639606,0.02857793375258738,0.3167316072670398,0.28957059435398025
3.37,0.3641917673223333,0.028736124548215926,0.31661687441660236,0.2904552337128519
3.38,0.363266971129357,0.02889447103258918,0.31650049508118533,0.291338062756872
3.39,0.3623454630344753,0.029052970693359666,0.3163824876889737,0.2922190785831949
