t,x1,x2,x3,x4
0.99,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.0,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.01,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.02,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.03,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.04,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.05,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.06,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.07,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.08,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.09,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.1,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.11,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.12,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.1300000000000001,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.1400000000000001,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.1500000000000001,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.16,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.17,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.18,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.19,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.2,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.21,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.22,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.23,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.24,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.25,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.26,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.27,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.28,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.29,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.3,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.31,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.32,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.33,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.34,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.35,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.36,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.37,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.3800000000000001,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.3900000000000001,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.4000000000000001,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.41,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.42,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.43,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.44,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.45,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.46,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.47,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.48,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.49,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.5,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.51,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.52,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.53,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.54,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.55,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.56,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.57,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.58,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.59,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.6,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.61,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.62,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.6300000000000001,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.6400000000000001,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.6500000000000001,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.6600000000000001,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.67,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.68,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.69,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.7,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.71,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.72,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.73,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.74,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.75,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.76,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.77,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.78,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.79,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.8,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.81,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.82,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.83,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.84,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.85,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.86,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.87,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.8800000000000001,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.8900000000000001,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.9000000000000001,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.9100000000000001,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.92,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.93,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.94,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.95,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.96,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.97,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.98,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
1.99,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.0,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.0100000000000002,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.02,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.0300000000000002,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.04,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.05,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.06,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.07,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.08,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.09,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.1,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.11,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.12,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.13,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.14,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.15,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.16,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.17,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.18,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.19,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.2,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.21,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.22,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.23,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.24,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.25,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.2600000000000002,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.27,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.2800000000000002,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.29,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.3000000000000003,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.31,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.32,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.33,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.34,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.35,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.36,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.37,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.38,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.39,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.4,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.41,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.42,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.43,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.44,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.45,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.46,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.47,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.48,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.49,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.5,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.5100000000000002,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.52,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.5300000000000002,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.54,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.5500000000000003,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.56,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.57,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.58,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.59,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.6,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.61,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.62,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.63,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.64,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.65,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.66,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.67,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.68,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.69,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.7,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.71,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.72,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.73,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.74,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.75,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.7600000000000002,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.77,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.7800000000000002,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.79,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.8000000000000003,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.81,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.82,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.83,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.84,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.85,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.86,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.87,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.88,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.89,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.9,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.91,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.92,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.93,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.94,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.95,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.96,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.97,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.98,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
2.99,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
3.0,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
3.0100000000000002,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
3.02,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
3.0300000000000002,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
3.04,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
3.0500000000000003,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
3.06,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
3.0700000000000003,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
3.08,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
3.09,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
3.1,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
3.11,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
3.12,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
3.13,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
3.14,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
3.15,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
3.16,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
3.17,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
3.18,999.8000000000047,1.60064019198716e-24,4.000800159871925e-12,0.09999999999599925
