t,y0,y2,y1,y3,y4
0.47000000000000003,0.45272438425590217,1.1635814344611086,1.3776361786999947,0.9509045761222841,0.650032537349196
0.48,0.4528631487946878,1.163444787265527,1.3771751472959894,0.9509235298394776,0.6500332250529847
0.49,0.4529925448715527,1.163308138872262,1.3767143355590379,0.9509424713519684,0.6500339125658765
0.5,0.4531132579188798,1.1631714893426615,1.3762537359969007,0.9509614006590362,0.6500345998878702
0.51,0.45322591461035555,1.163034838735494,1.3757933417304997,0.9509803177599663,0.6500352870189645
0.52,0.4533310889204275,1.1628981871071882,1.375333146433759,0.9509992226540501,0.6500359739591581
0.53,0.453429317341177,1.1627615345124422,1.374873144178176,0.9510181153405843,0.6500366607084501
0.54,0.45352109395643886,1.1626248810040483,1.3744133294812988,0.9510369958188707,0.6500373472668393
0.55,0.4536068783576388,1.1624882266331904,1.373953697229697,0.9510558640882161,0.6500380336343248
0.56,0.4536870955708557,1.1623515714494548,1.373494242678485,0.9510747201479325,0.6500387198109056
0.5700000000000001,0.4537621388118215,1.1622149155009445,1.3730349614234443,0.9510935639973369,0.6500394057965808
0.58,0.45383237409665883,1.1620782588344618,1.3725758493552078,0.9511123956357507,0.6500400915913498
0.59,0.4538981387435813,1.161941601495457,1.3721169026732805,0.9511312150625002,0.6500407771952118
0.6,0.453959746458958,1.161804943528233,1.371658117835308,0.9511500222769163,0.6500414626081662
0.61,0.4540174879824988,1.1616682849759827,1.3711994915489274,0.9511688172783344,0.6500421478302124
0.62,0.45407163274898193,1.1615316258808646,1.3707410207544048,0.9511876000660942,0.6500428328613498
0.63,0.45412243199138336,1.1613949662841236,1.370282702593966,0.9512063706395396,0.6500435177015781
0.64,0.4541701193984231,1.1612583062261286,1.3698245344039648,0.9512251289980193,0.6500442023508968
0.65,0.4542149110713643,1.1611216457463769,1.3693665137145818,0.9512438751408853,0.6500448868093054
0.66,0.4542570070591293,1.1609849848835638,1.368908638233322,0.9512626090674945,0.6500455710768038
0.67,0.4542965913524123,1.1608483236755915,1.3684509058440546,0.9512813307772078,0.6500462551533916
0.68,0.4543338374968207,1.160711662159789,1.3679933145514664,0.9513000402693897,0.6500469390390688
0.6900000000000001,0.45436890794812124,1.160575000372896,1.3675358624862417,0.951318737543409,0.6500476227338352
0.7000000000000001,0.45440195177996856,1.1604383383509842,1.367078547926255,0.9513374225986384,0.6500483062376905
0.71,0.45443310734451303,1.1603016761295661,1.3666213692698286,0.9513560954344543,0.6500489895506348
0.72,0.45446250515394043,1.1601650137437116,1.366164325007127,0.9513747560502371,0.6500496726726682
0.73,0.45449026580439233,1.1600283512279759,1.3657074137390135,0.951393404445371,0.6500503556037907
0.74,0.45451650125142906,1.1598916886164556,1.365250634163923,0.9514120406192437,0.6500510383440024
0.75,0.4545413158612995,1.1597550259428273,1.3647939850676312,0.951430664571247,0.6500517208933032
0.76,0.45456480663857035,1.159618363240364,1.364337465320057,0.9514492763007761,0.6500524032516937
0.77,0.45458706345952204,1.1594817005419509,1.3638810738721892,0.9514678758072302,0.6500530854191738
0.78,0.45460816995279857,1.1593450378801256,1.3634248097466068,0.951486463090012,0.650053767395744
0.79,0.4546282047567473,1.1592083752871385,1.3629686720236243,0.9515050381485275,0.6500544491814046
0.8,0.4546472407862556,1.1590717127949204,1.3625126598489978,0.9515236009821868,0.650055130776156
0.81,0.4546653460302531,1.1589350504351204,1.362056772425058,0.9515421515904033,0.6500558121799983
0.8200000000000001,0.45468258358095387,1.158798388239105,1.3616010090109245,0.9515606899725941,0.6500564933929325
0.8300000000000001,0.45469901245188765,1.1586617262380003,1.3611453689130206,0.9515792161281795,0.6500571744149587
0.84,0.45471468738121135,1.1585250644626846,1.360689851486901,0.9515977300565838,0.6500578552460776
0.85,0.4547296594936361,1.1583884029438178,1.3602344561301747,0.9516162317572344,0.6500585358862899
0.86,0.4547439766337947,1.15825174171186,1.3597791822788101,0.9516347212295624,0.650059216335596
0.87,0.45475768303659064,1.1581150807970573,1.3593240294103006,0.9516531984730022,0.6500598965939968
0.88,0.4547708197004457,1.1579784202294594,1.3588689970395582,0.951671663486992,0.6500605766614928
0.89,0.4547834247993314,1.1578417600389401,1.3584140847143695,0.9516901162709729,0.6500612565380849
0.9,0.45479553463068256,1.1577051002552419,1.357959292005223,0.9517085568243899,0.6500619362237738
0.91,0.45480718274587956,1.157568440907936,1.3575046185142219,0.9517269851466914,0.6500626157185605
0.92,0.45481840047435534,1.1574317820264508,1.357050063869361,0.951745401237329,0.6500632950224459
0.93,0.4548292171261164,1.157295123640079,1.3565956277222553,0.9517638050957575,0.6500639741354307
0.9400000000000001,0.4548396595663505,1.1571584657779572,1.3561413097531214,0.9517821967214356,0.650064653057516
0.9500000000000001,0.4548497530287848,1.1570218084691073,1.355687109661336,0.951800576113825,0.6500653317887028
0.96,0.4548595212683283,1.1568851517424446,1.3552330271636874,0.9518189432723908,0.6500660103289922
0.97,0.45486898663496417,1.156748495626781,1.3547790619935391,0.9518372981966018,0.6500666886783854
0.98,0.45487816944583026,1.156611840150795,1.3543252139078967,0.9518556408859298,0.6500673668368832
0.99,0.4548870885454876,1.1564751853430586,1.3538714826810414,0.9518739713398499,0.6500680448044869
1.0,0.45489576181686364,1.1563385312320644,1.3534178680987197,0.9518922895578409,0.6500687225811977
1.01,0.454904206063479,1.1562018778462193,1.3529643699594427,0.9519105955393847,0.650069400167017
1.02,0.4549124368241725,1.1560652252138353,1.352510988076535,0.9519288892839665,0.6500700775619459
1.03,0.45492046832327165,1.1559285733631282,1.3520577222786547,0.9519471707910749,0.6500707547659859
1.04,0.4549283141194515,1.1557919223222495,1.351604572402451,0.9519654400602019,0.6500714317791382
1.05,0.45493598697710036,1.1556552721192803,1.3511515382939716,0.9519836970908425,0.6500721086014042
1.06,0.4549434988089621,1.1555186227822294,1.3506986198093143,0.9520019418824954,0.6500727852327854
1.07,0.4549508603210358,1.155381974339013,1.35024581681871,0.9520201744346625,0.6500734616732835
1.08,0.4549580817477753,1.1552453268174954,1.349793129198035,0.9520383947468486,0.6500741379228996
1.09,0.4549651727285628,1.1551086802454804,1.3493405568302241,0.9520566028185624,0.6500748139816356
1.1,0.4549721423052094,1.154972034650713,1.348888099605291,0.9520747986493157,0.6500754898494929
1.11,0.45497899857104324,1.1548353900608603,1.3484357574243733,0.9520929822386232,0.6500761655264732
1.12,0.4549857492302604,1.154698746503541,1.347983530193261,0.9521111535860033,0.6500768410125781
1.1300000000000001,0.45499240159618554,1.154562104006325,1.3475314178224063,0.9521293126909776,0.6500775163078095
1.1400000000000001,0.45499896258581224,1.1544254625967336,1.3470794202269787,0.9521474595530709,0.650078191412169
1.1500000000000001,0.4550054387395759,1.154288822302241,1.346627537326629,0.9521655941718112,0.6500788663256585
1.16,0.45501183569853615,1.1541521831502455,1.3461757690515446,0.9521837165467302,0.6500795410482797
1.17,0.45501815883080976,1.154015545168104,1.3457241153351798,0.9522018266773623,0.6500802155800345
1.18,0.4550244132915324,1.1538789083831351,1.3452725761135538,0.9522199245632456,0.6500808899209248
1.19,0.4550306039427728,1.1537422728226137,1.344821151326172,0.952238010203921,0.6500815640709526
1.2,0.45503673538243267,1.153605638513773,1.3443698409156866,0.9522560835989331,0.6500822380301199
1.21,0.45504281165947624,1.153469005483791,1.3439186448312102,0.9522741447478297,0.6500829117984286
1.22,0.4550488365687558,1.153332373759804,1.3434675630248765,0.9522921936501617,0.6500835853758807
1.23,0.455054813762091,1.1531957433689142,1.34301659545054,0.9523102303054833,0.6500842587624786
1.24,0.4550607466865573,1.1530591143381848,1.3425657420644923,0.9523282547133519,0.6500849319582241
1.25,0.4550666386105541,1.1529224866946433,1.3421150028251543,0.9523462668733282,0.6500856049631195
1.26,0.4550724924346963,1.15278586046527,1.3416643776952837,0.9523642667849764,0.6500862777771671
1.27,0.45507831083961686,1.1526492356770073,1.341213866640245,0.9523822544478634,0.650086950400369
1.28,0.4550840964260271,1.1525126123567655,1.340763469626367,0.9524002298615598,0.6500876228327276
1.29,0.45508985165208327,1.1523759905314208,1.3403131866216742,0.9524181930256393,0.650088295074245
1.3,0.45509557885363766,1.1522393702278158,1.3398630175956445,0.9524361439396789,0.6500889671249238
1.31,0.45510128011015855,1.152102751472753,1.3394129625207942,0.9524540826032585,0.6500896389847662
1.32,0.4551069572972721,1.151966134292997,1.3389630213720563,0.9524720090159617,0.6500903106537749
1.33,0.4551126122532893,1.1518295187152832,1.338513194124813,0.9524899231773751,0.650090982131952
1.34,0.45511824670938306,1.151692904766315,1.338063480755719,0.9525078250870886,0.6500916534193004
1.35,0.45512386230311247,1.151556292472764,1.3376138812425424,0.9525257147446953,0.6500923245158223
1.36,0.4551294606297849,1.1514196818612732,1.337164395563544,0.9525435921497913,0.6500929954215204
1.37,0.4551350427452679,1.151283072958429,1.3367150237033893,0.9525614573019766,0.6500936661363973
1.3800000000000001,0.4551406101916581,1.1511464657908186,1.3362657656409638,0.9525793102008537,0.6500943366604558
1.3900000000000001,0.45514616416524023,1.1510098603849834,1.3358166213592626,0.9525971508460287,0.6500950069936984
1.4000000000000001,0.455151705819225,1.1508732567674365,1.33536759084179,0.9526149792371108,0.6500956771361278
1.41,0.4551572362085463,1.1507366549646587,1.3349186740732097,0.9526327953737125,0.650096347087747
1.42,0.45516275626003655,1.1506000550030977,1.334469871039698,0.9526505992554494,0.6500970168485586
1.43,0.45516826691969714,1.1504634569091756,1.3340211817272056,0.9526683908819404,0.6500976864185655
1.44,0.4551737690827803,1.150326860709286,1.3335726061222817,0.9526861702528077,0.6500983557977704
1.45,0.4551792635919195,1.1501902664297923,1.3331241442120976,0.9527039373676766,0.6500990249861766
1.46,0.45518475123712954,1.1500536740970295,1.332675795984445,0.9527216922261755,0.6500996939837866
1.47,0.4551902327551436,1.1499170837373027,1.3322275614277457,0.9527394348279365,0.6501003627906038
1.48,0.4551957088038874,1.1497804953768875,1.3317794405313428,0.9527571651725943,0.6501010314066309
1.49,0.455201179988798,1.1496439090420307,1.3313314332852,0.9527748832597872,0.6501016998318712
1.5,0.45520664687011864,1.149507324758949,1.3308835396798164,0.9527925890891564,0.6501023680663275
1.51,0.4552121099531586,1.1493707425538306,1.3304357597063396,0.9528102826603467,0.6501030361100031
1.52,0.45521756968829313,1.1492341624528342,1.3299880933565644,0.952827963973006,0.6501037039629012
1.53,0.45522302647096374,1.1490975844820888,1.3295405406229341,0.9528456330267852,0.650104371625025
1.54,0.4552284806902735,1.148961008667698,1.3290931014979561,0.9528632898213385,0.6501050390963776
1.55,0.4552339329252925,1.1488244350357506,1.3286457759718462,0.9528809343563233,0.6501057063769624
1.56,0.45523938358626514,1.1486878636122995,1.3281985640368343,0.9528985666314003,0.6501063734667827
1.57,0.45524483302130087,1.1485512944233673,1.3277514656858855,0.9529161866462333,0.6501070403658418
1.58,0.4552502815434042,1.1484147274949494,1.3273044809123744,0.9529337944004893,0.6501077070741431
1.59,0.4552557294304748,1.1482781628530125,1.326857609710086,0.9529513898938387,0.65010837359169
1.6,0.45526117692530743,1.1481416005234955,1.3264108520732143,0.9529689731259546,0.650109039918486
1.61,0.45526662433090154,1.148005040532315,1.3259642079952185,0.9529865440965141,0.6501097060545346
1.62,0.45527207201273007,1.1478684829053671,1.3255176774687947,0.9530041028051965,0.6501103719998392
1.6300000000000001,0.45527752021841206,1.1477319276685136,1.325071260488043,0.9530216492516851,0.6501110377544035
1.6400000000000001,0.4552829691733201,1.1475953748475893,1.3246249570473194,0.9530391834356661,0.6501117033182311
1.6500000000000001,0.4552884190813065,1.147458824468402,1.3241787671412262,0.9530567053568287,0.6501123686913255
1.6600000000000001,0.45529387012470296,1.1473222765567321,1.323732690764612,0.9530742150148657,0.6501130338736905
1.67,0.4552993235435376,1.147185731140159,1.3232867279003744,0.9530917124092545,0.6501136988653273
1.68,0.4553047768656762,1.147049188239859,1.3228408785733246,0.9531091975402388,0.6501143636662458
1.69,0.4553102321082478,1.1469126478846527,1.3223951427575495,0.9531266704071482,0.6501150282764455
1.7,0.45531568933980493,1.146776110100086,1.321949520449169,0.9531441310097033,0.6501156926959305
1.71,0.4553211486289002,1.1466395749117049,1.3215040116443026,0.953161579347625,0.6501163569247047
1.72,0.45532661004408614,1.1465030423450555,1.3210586163390703,0.9531790154206344,0.6501170209627721
1.73,0.4553320736539153,1.1463665124256839,1.3206133345295918,0.9531964392284522,0.6501176848101368
1.74,0.45533753954557943,1.1462299851791071,1.320168166211747,0.953213850770803,0.6501183484668026
1.75,0.45534300786510873,1.146093460630752,1.3197231113806591,0.9532312500474233,0.6501190119327739
1.76,0.455348478708262,1.1459569388061226,1.319278170032098,0.9532486370580393,0.6501196752080546
1.77,0.45535395216505775,1.1458204197307318,1.3188333421619067,0.9532660118023764,0.6501203382926488
1.78,0.4553594283255147,1.1456839034300927,1.3183886277659296,0.9532833742801596,0.6501210011865605
1.79,0.4553649072796514,1.1455473899297182,1.3179440268400098,0.9533007244911141,0.6501216638897938
1.8,0.4553703891174865,1.1454108792551212,1.3174995393799909,0.9533180624349652,0.6501223264023526
1.81,0.4553758739290386,1.1452743714318148,1.3170551653817169,0.9533353881114379,0.650122988724241
1.82,0.4553813617973925,1.1451378664852485,1.3166109048410841,0.9533527015202653,0.6501236508554631
1.83,0.45538685274538526,1.145001364440325,1.3161667577544505,0.9533700026612483,0.6501243127960239
1.84,0.45539234683068963,1.1448648653222628,1.315722724117907,0.9533872915341485,0.6501249745459278
1.85,0.45539784412404705,1.1447283691564,1.315278803927445,0.9534045681387127,0.6501256361051789
1.86,0.4554033446961991,1.1445918759680742,1.3148349971790554,0.953421832474688,0.6501262974737818
1.87,0.4554088486178872,1.1444553857826232,1.3143913038687296,0.9534390845418211,0.6501269586517404
1.8800000000000001,0.4554143559598529,1.1443188986253845,1.3139477239924586,0.9534563243398592,0.6501276196390593
1.8900000000000001,0.4554198667928377,1.1441824145216957,1.3135042575462335,0.9534735518685489,0.6501282804357426
1.9000000000000001,0.4554253811851291,1.144045933496879,1.313060904526068,0.9534907671276392,0.6501289410417946
1.9100000000000001,0.45543089911010065,1.1439094555756506,1.3126176649288408,0.9535079701169541,0.6501296014572205
1.92,0.45543642056414085,1.143772980782873,1.3121745387512218,0.9535251608362993,0.6501302616820253
1.93,0.45544194558513,1.1436365091436738,1.3117315259895017,0.9535423392854477,0.6501309217162133
1.94,0.4554474742109486,1.143500040683181,1.311288626639971,0.9535595054641725,0.6501315815597892
1.95,0.45545300647947684,1.1433635754265228,1.310845840698921,0.9535766593722461,0.6501322412127577
1.96,0.4554585424285951,1.1432271133988265,1.3104031681626422,0.9535938010094419,0.6501329006751233
1.97,0.45546408209618383,1.1430906546252202,1.3099606090274258,0.9536109303755327,0.6501335599468904
1.98,0.4554696255201232,1.1429541991308316,1.3095181632895623,0.9536280474702913,0.6501342190280638
1.99,0.45547517424857514,1.1428177485267719,1.3090758307135875,0.9536451522807401,0.6501348779189573
2.0,0.45548072464831135,1.1426812990950284,1.3086336118430517,0.9536622448369368,0.6501355366188478
2.0100000000000002,0.45548627898591526,1.142544853172518,1.3081915063363578,0.9536793251200195,0.6501361951281903
2.02,0.4554918372613868,1.1424084107592407,1.3077495141935058,0.9536963931299883,0.6501368534469848
2.0300000000000002,0.45549739947472606,1.1422719718551966,1.3073076354144955,0.9537134488668432,0.6501375115752313
2.04,0.45550296562593295,1.1421355364603858,1.3068658699993272,0.953730492330584,0.6501381695129297
2.05,0.4555085357150076,1.141999104574808,1.3064242179480006,0.953747523521211,0.6501388272600801
2.06,0.4555141097419499,1.1418626761984632,1.305982679260516,0.9537645424387239,0.6501394848166824
2.07,0.4555196877189875,1.141726251360923,1.305541253932411,0.9537815490829453,0.6501401421827433
2.08,0.4555252696765779,1.141589830135845,1.3050999419525708,0.953798543453433,0.6501407993582792
2.09,0.45553085561616186,1.1414534125267133,1.3046587433204702,0.9538155255501659,0.6501414563432909
2.1,0.4555364455377393,1.141316998533528,1.3042176580361085,0.9538324953731443,0.6501421131377784
2.11,0.45554203944131033,1.1411805881562893,1.3037766860994862,0.9538494529223679,0.6501427697417416
2.12,0.4555476373268748,1.141044181394997,1.303335827510603,0.9538663981978368,0.6501434261551806
2.13,0.4555532391944328,1.140907778249651,1.3028950822694594,0.9538833311995509,0.6501440823780954
2.14,0.45555884504398436,1.1407713787202516,1.3024544503760547,0.9539002519275105,0.650144738410486
2.15,0.4555644548755658,1.1406349828068656,1.3020139318303794,0.953917160381715,0.6501453942523524
2.16,0.4555700687499214,1.140498590621521,1.3015735266154553,0.9539340565614877,0.6501460499037195
2.17,0.455575686722101,1.1403622022657436,1.3011332347158968,0.9539509404662153,0.6501467053646096
2.18,0.45558130879210473,1.1402258177395332,1.300693056131704,0.9539678120958979,0.650147360635023
2.19,0.45558693495993247,1.1400894370428902,1.3002529908628766,0.9539846714505356,0.6501480157149594
2.2,0.4555925652255842,1.1399530601758143,1.299813038909415,0.9540015185301282,0.650148670604419
2.21,0.45559819958906,1.1398166871383055,1.2993732002713188,0.9540183533346758,0.6501493253034019
2.22,0.45560383805035987,1.1396803179303638,1.2989334749485881,0.9540351758641784,0.6501499798119077
2.23,0.4556094806094837,1.1395439525519895,1.298493862941223,0.9540519861186361,0.6501506341299368
2.24,0.45561512727068615,1.139407591013073,1.298054364247684,0.9540687840979996,0.6501512882574912
2.25,0.45562077809883983,1.1392712334644313,1.2976149788445004,0.9540855698015188,0.6501519421946068
2.2600000000000002,0.4556264331159021,1.1391348799571108,1.2971757067237275,0.95410234322894,0.6501525959412955
2.27,0.45563209232187285,1.1389985304911112,1.2967365478853656,0.9541191043802634,0.6501532494975573
2.2800000000000002,0.4556377557167522,1.1388621850664327,1.2962975023294148,0.9541358532554887,0.6501539028633921
2.29,0.45564342330054,1.1387258436830754,1.295858570055875,0.9541525898546159,0.6501545560388001
2.3000000000000003,0.45564909507323637,1.138589506341039,1.2954197510647458,0.9541693141776452,0.6501552090237811
2.31,0.45565477103484125,1.1384531730403236,1.2949810453560278,0.9541860262245764,0.6501558618183352
2.32,0.45566045118535464,1.1383168437809295,1.2945424529297205,0.9542027259954097,0.6501565144224624
2.33,0.4556661355357029,1.138180518598306,1.2941039737801712,0.9542194134900065,0.6501571668361715
2.34,0.4556718241331021,1.1380441976456432,1.2936656078829512,0.9542360887077687,0.6501578190595009
2.35,0.4556775169829951,1.1379078809406002,1.2932273552352442,0.9542527516486274,0.6501584710924548
2.36,0.45568321408538176,1.1377715684831768,1.2927892158370506,0.9542694023125825,0.6501591229350335
2.37,0.45568891544026224,1.137635260273373,1.2923511896883701,0.9542860406996341,0.6501597745872367
2.38,0.45569462104763653,1.137498956311189,1.2919132767892028,0.9543026668097822,0.6501604260490647
2.39,0.45570033090750456,1.1373626565966246,1.291475477139549,0.9543192806430266,0.6501610773205172
2.4,0.45570604501986633,1.1372263611296798,1.291037790739408,0.9543358821993675,0.6501617284015943
2.41,0.4557117633854684,1.1370900699132072,1.2906002175883118,0.9543524714787968,0.6501623792922968
2.42,0.4557174860379733,1.1369537830758174,1.2901627576651342,0.9543690484809508,0.6501630299926587
2.43,0.4557232129955607,1.1368175006869685,1.2897254109584655,0.9543856132056333,0.6501636805026982
2.44,0.4557289442582305,1.1366812227466605,1.2892881774683058,0.9544021656528443,0.6501643308224154
2.45,0.4557346798259828,1.1365449492548934,1.2888510571946552,0.9544187058225837,0.6501649809518103
2.46,0.4557404196988176,1.1364086802116669,1.2884140501375136,0.9544352337148516,0.650165630890883
2.47,0.4557461638767349,1.1362724156169812,1.2879771562968811,0.9544517493296479,0.6501662806396331
2.48,0.4557519123597346,1.1361361554708362,1.2875403756727575,0.9544682526669727,0.650166930198061
2.49,0.45575766514781685,1.1359998997732323,1.287103708265143,0.9544847437268259,0.6501675795661667
2.5,0.4557634222557714,1.1358636485803137,1.2866671540645178,0.9545012225091093,0.6501682287439655
2.5100000000000002,0.45576918371965774,1.1357274020289687,1.2862307130476724,0.9545176890135829,0.6501688777314958
2.52,0.4557749495411059,1.1355911601253847,1.2857943852135574,0.9545341432402361,0.650169526528759
2.5300000000000002,0.455780719720116,1.1354549228695623,1.2853581705621728,0.9545505851890689,0.6501701751357554
2.54,0.4557864942566879,1.135318690261501,1.2849220690935186,0.9545670148600811,0.6501708235524847
2.5500000000000003,0.45579227315082166,1.135182462301201,1.2844860808075946,0.9545834322532728,0.6501714717789472
2.56,0.45579805640251725,1.1350462389886622,1.2840502057044014,0.9545998373686441,0.6501721198151427
2.57,0.45580384401177465,1.1349100203238847,1.2836144437839383,0.9546162302061949,0.6501727676610712
2.58,0.4558096359815539,1.1347738063205852,1.2831787950437952,0.9546326107659194,0.6501734153167369
2.59,0.4558154323503991,1.1346375971573928,1.2827432594525812,0.9546489790477438,0.6501740627821925
2.6,0.4558212331301831,1.1345013928893286,1.2823078370006271,0.954665335051645,0.6501747100574543
2.61,0.4558270383209057,1.1343651935163925,1.2818725276879332,0.9546816787776231,0.6501753571425224
2.62,0.455832847922567,1.1342289990385848,1.2814373315144991,0.954698010225678,0.6501760040373966
2.63,0.455838661935167,1.134092809455905,1.2810022484803252,0.9547143293958099,0.6501766507420771
2.64,0.4558444803587056,1.1339566247683537,1.2805672785854114,0.9547306362880186,0.6501772972565638
2.65,0.4558503031931829,1.1338204449759306,1.2801324218297574,0.9547469309023042,0.6501779435808568
2.66,0.4558561304385989,1.1336842700786356,1.2796976782133636,0.9547632132386668,0.6501785897149559
2.67,0.45586196209495355,1.133548100076469,1.2792630477362297,0.954779483297106,0.6501792356588613
2.68,0.4558677981622469,1.1334119349694305,1.2788285303983558,0.9547957410776223,0.6501798814125729
2.69,0.45587363864047886,1.1332757747575202,1.278394126199742,0.9548119865802155,0.6501805269760907
2.7,0.4558794835296495,1.1331396194407382,1.277959835140388,0.9548282198048855,0.6501811723494147
2.71,0.4558853328467777,1.1330034690759974,1.2775256572098703,0.9548444407516898,0.6501818175325629
2.72,0.4558911866566037,1.1328673238797977,1.2770915923685349,0.9548606494208474,0.650182462525603
2.73,0.4558970449654284,1.1327311838732095,1.2766576406125225,0.9548768458123794,0.6501831073285416
2.74,0.45590290777325165,1.1325950490562327,1.2762238019418337,0.9548930299262858,0.6501837519413788
2.75,0.4559087750800735,1.1324589194288674,1.275790076356468,0.9549092017625667,0.6501843963641146
2.7600000000000002,0.45591464688589395,1.1323227949911137,1.2753564638564254,0.954925361321222,0.650185040596749
2.77,0.455920523190713,1.1321866757429715,1.2749229644417062,0.9549415086022517,0.6501856846392818
2.7800000000000002,0.4559264039945307,1.1320505616844405,1.27448957811231,0.9549576436056559,0.6501863284917134
2.79,0.45593228929734697,1.1319144528155212,1.2740563048682372,0.9549737663314345,0.6501869721540434
2.8000000000000003,0.45593817909916184,1.1317783491362134,1.2736231447094877,0.9549898767795876,0.6501876156262721
2.81,0.45594407339997534,1.131642250646517,1.2731900976360613,0.9550059749501151,0.6501882589083994
2.82,0.45594997219978745,1.131506157346432,1.272757163647958,0.955022060843017,0.6501889020004251
2.83,0.4559558754985982,1.1313700692359587,1.2723243427451782,0.9550381344582933,0.6501895449023495
2.84,0.4559617833328655,1.131233986435572,1.271891634904696,0.9550541957962719,0.6501901876142128
2.85,0.4559676957537528,1.1310979091143394,1.2714590400941999,0.9550702448574128,0.6501908301360718
