t,Ca,Trop,CaTrop
0.56,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
0.5700000000000001,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
0.58,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
0.59,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
0.6,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
0.61,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
0.62,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
0.63,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
0.64,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
0.65,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
0.66,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
0.67,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
0.68,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
0.6900000000000001,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
0.7000000000000001,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
0.71,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
0.72,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
0.73,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
0.74,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
0.75,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
0.76,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
0.77,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
0.78,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
0.79,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
0.8,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
0.81,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
0.8200000000000001,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
0.8300000000000001,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
0.84,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
0.85,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
0.86,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
0.87,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
0.88,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
0.89,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
0.9,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
0.91,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
0.92,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
0.93,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
0.9400000000000001,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
0.9500000000000001,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
0.96,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
0.97,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
0.98,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
0.99,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.0,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.01,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.02,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.03,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.04,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.05,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.06,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.07,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.08,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.09,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.1,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.11,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.12,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.1300000000000001,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.1400000000000001,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.1500000000000001,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.16,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.17,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.18,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.19,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.2,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.21,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.22,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.23,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.24,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.25,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.26,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.27,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.28,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.29,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.3,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.31,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.32,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.33,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.34,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.35,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.36,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.37,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.3800000000000001,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.3900000000000001,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.4000000000000001,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.41,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.42,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.43,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.44,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.45,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.46,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.47,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.48,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.49,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.5,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.51,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.52,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.53,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.54,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.55,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.56,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.57,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.58,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.59,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.6,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.61,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.62,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.6300000000000001,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.6400000000000001,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.6500000000000001,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.6600000000000001,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.67,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.68,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.69,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.7,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.71,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.72,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.73,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.74,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.75,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.76,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.77,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.78,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.79,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.8,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.81,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.82,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.83,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.84,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.85,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.86,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.87,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.8800000000000001,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.8900000000000001,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.9000000000000001,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.9100000000000001,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.92,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.93,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.94,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.95,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.96,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.97,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.98,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
1.99,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.0,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.0100000000000002,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.02,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.0300000000000002,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.04,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.05,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.06,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.07,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.08,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.09,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.1,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.11,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.12,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.13,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.14,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.15,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.16,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.17,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.18,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.19,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.2,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.21,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.22,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.23,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.24,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.25,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.2600000000000002,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.27,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.2800000000000002,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.29,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.3000000000000003,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.31,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.32,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.33,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.34,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.35,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.36,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.37,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.38,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.39,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.4,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.41,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.42,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.43,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.44,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.45,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.46,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.47,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.48,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.49,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.5,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.5100000000000002,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.52,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.5300000000000002,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.54,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.5500000000000003,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.56,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.57,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.58,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.59,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.6,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.61,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.62,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.63,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.64,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.65,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.66,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.67,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.68,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.69,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.7,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.71,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.72,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.73,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.74,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.75,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.7600000000000002,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.77,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.7800000000000002,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.79,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.8000000000000003,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.81,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.82,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.83,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.84,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.85,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.86,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.87,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.88,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.89,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.9,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.91,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.92,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.93,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.94,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.95,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.96,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.97,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.98,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
2.99,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.0,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.0100000000000002,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.02,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.0300000000000002,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.04,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.0500000000000003,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.06,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.0700000000000003,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.08,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.09,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.1,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.11,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.12,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.13,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.14,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.15,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.16,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.17,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.18,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.19,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.2,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.21,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.22,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.23,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.24,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.25,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.2600000000000002,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.27,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.2800000000000002,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.29,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.3000000000000003,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.31,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.3200000000000003,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.33,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.34,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.35,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.36,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.37,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.38,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.39,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.4,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.41,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.42,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.43,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.44,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.45,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.46,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.47,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.48,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.49,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.5,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.5100000000000002,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.52,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.5300000000000002,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.54,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.5500000000000003,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.56,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.5700000000000003,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.58,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.59,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.6,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.61,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.62,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.63,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.64,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.65,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.66,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.67,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.68,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.69,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.7,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.71,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.72,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.73,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.74,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.75,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.7600000000000002,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.77,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.7800000000000002,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.79,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.8000000000000003,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.81,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.8200000000000003,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.83,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.84,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.85,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.86,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.87,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.88,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.89,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.9,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.91,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.92,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.93,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.94,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.95,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.96,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.97,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.98,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
3.99,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
4.0,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
4.01,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
4.0200000000000005,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
4.03,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
4.04,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
4.05,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
4.0600000000000005,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
4.07,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
4.08,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
4.09,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
4.1,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
4.11,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
4.12,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
4.13,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
4.14,2.1635256617499677e-16,359.94999999999976,0.05999999999999982
