t,A_dopa_c,C_dopa_c,C_OMD_c,C_Ro_central,A_bens,C_bens_central,C_bens_peripheral,A_Ro,C_Ro_peripheral
0.79,36.45288188613763,89.41364825223648,28.482948759524312,0.11121257102008318,9.284321854632394,0.10537039705549339,0.04610625454167444,0.1940654811416506,0.0647682152584497
0.8,35.98565976483205,89.75069409352308,29.038830953126936,0.10893346394562041,9.197458127957251,0.10441955638896155,0.04643859559718157,0.18933077718023084,0.06491802207965981
0.81,35.52442609508726,90.07498339106523,29.59644982935416,0.1067082652001281,9.11140709439592,0.10347683736854689,0.04676370547752637,0.18471158722433909,0.06505988603310996
0.8200000000000001,35.06910413463382,90.38670825871607,30.155722819651455,0.10453567261513624,9.026161151087763,0.10254222375588391,0.04708167095993108,0.18020509473723795,0.06519400937461205
0.8300000000000001,34.61961809635272,90.68605819743124,30.716568598191362,0.1024144133719863,8.941712764810513,0.10161569524524998,0.04739257815807169,0.1758085480396326,0.06532058971195402
0.84,34.17589319860712,90.97321993675841,31.278907154581418,0.10034324731764457,8.858054474616264,0.10069722469966401,0.04769651264935806,0.1715192671785309,0.06543981951700942
0.85,33.73785558017377,91.24837770534266,31.842659671360522,0.0983209619290838,8.775178887350444,0.0997867823928618,0.04799355928566003,0.16733463253115258,0.06555188693386108
0.86,33.305432362171004,91.51171303367045,32.407748613133535,0.09634637590388535,8.69307868091696,0.09888433297191018,0.048283802328044106,0.16325209307572286,0.0656569751924945
0.87,32.87855157594376,91.76340498532394,32.97409762316028,0.09441833524289105,8.611746600450923,0.09798983856869936,0.048567325315480296,0.15926915696707095,0.06575526327681205
0.88,32.45714217974087,92.00363010336201,33.54163154723587,0.09253571413222518,8.53117545920596,0.0971032581182828,0.04884421109292413,0.15538339369767068,0.06584692577146356
0.89,32.041134058520214,92.23256241057321,34.110276433319804,0.090697414869028,8.45135813854983,0.09622454746827708,0.049114541804884414,0.15159243402306327,0.06593213286715408
0.9,31.63045798685876,92.45037352609769,34.67995947871936,0.08890237566276603,8.372287585973922,0.09535366069463298,0.04937839884508364,0.14789396528545362,0.066011050650724
0.91,31.225045609641253,92.657232734785,35.25060900337245,0.08714955786966315,8.293956814011379,0.09449054965430334,0.04963586289813089,0.14428572936643333,0.06608384130356595
0.92,30.824829465610208,92.85330692299208,35.82215448277598,0.08543790937617542,8.216358901538555,0.09363516358401906,0.04988701394520736,0.1407655253692378,0.06615066307253402
0.93,30.42974295236001,93.03876065366542,36.394526498688975,0.08376646467313699,8.139486991872154,0.09278745075358377,0.05013193119239148,0.1373312053460709,0.06621167013513307
0.9400000000000001,30.039720322859726,93.21375622410878,36.96765673414439,0.08213423213070717,8.063334292572192,0.09194735781627121,0.05037069311202095,0.1339806739787484,0.06626701310694773
0.9500000000000001,29.654696672523055,93.3784536751573,37.54147795552908,0.08054027144787768,7.987894074735552,0.09111483027732016,0.050603377424715094,0.1307118870344455,0.06631683881594301
0.96,29.274607928684865,93.53301084037713,38.11592399780513,0.07898366028898901,7.913159672415981,0.0902898125993205,0.050830061101208635,0.1275228501587597,0.06636129052966061
0.97,28.899390840466655,93.67758337970481,38.69092975034798,0.07746349501095424,7.839124482076238,0.08947224837153249,0.05105082035998021,0.12441161768646122,0.06640050803470347
0.98,28.528982975526226,93.81232479363743,39.266431151672165,0.07597889447315109,7.76578196256298,0.08866208044556391,0.051265730660150124,0.12137629187039817,0.06643462767383203
0.99,28.16332268354212,93.93738652564986,39.842365141633955,0.07452900020325767,7.693125632529227,0.08785925108181572,0.05147486672655621,0.11841502021583394,0.06646378253109723
1.0,27.80234911996562,94.05291790866464,40.418669690832786,0.0731129739781117,7.621149072463859,0.08706370203883647,0.05167830251895123,0.11552599631586596,0.06648810238350643
1.01,27.446002211501668,94.15906626248989,40.99528375550043,0.07172999764726477,7.549845922253969,0.0862753746932099,0.05187611125682938,0.11270745734944447,0.06650771387625128
1.02,27.094222657329098,94.2559768977692,41.57214727817608,0.07037927335466113,7.479209881484825,0.0854942101254359,0.05206836541107175,0.10995768364506565,0.06652274055192814
1.03,26.746951910691816,94.34379317208113,42.149201163321415,0.06906002219143466,7.4092347082296826,0.08472014920901336,0.05225513671480837,0.10727499713887809,0.06653330296376196
1.04,26.40413221682991,94.42265640385975,42.72638732442703,0.0677714851233595,7.339914222319037,0.08395313271329288,0.052436496116346445,0.10465776269124723,0.06653951857914743
1.05,26.065706461650702,94.49270625808155,43.30364849161475,0.0665129192995022,7.271242293436963,0.08319310128863526,0.05261251393221463,0.10210438012951813,0.06654150235187228
1.06,25.731618314106907,94.55408039073255,43.88092839204976,0.06528360131825323,7.203212852518693,0.08243999553223967,0.05278325969814725,0.09961329128579842,0.06653936621575508
1.07,25.4018121524751,94.60691466747734,44.458171653360225,0.06408282457916462,7.135819886770332,0.08169375622688793,0.052948802220970106,0.09718297422440267,0.06653321949851326
1.08,25.07623322216088,94.65134271956546,45.035324008169006,0.06290990428806378,7.069057450965095,0.08095432401967832,0.053109209450006245,0.09481195412818474,0.066523168140629
1.09,24.754827329924233,94.68749679068013,45.61233189946963,0.061764168138226536,7.002919645095301,0.08022163988851562,0.053264548740070965,0.09249878330984473,0.06650931613068603
1.1,24.43754094034363,94.71550747067255,46.18914260500943,0.060644959225406664,6.937400621452668,0.07949564500515204,0.05341488676759942,0.09024204744553437,0.06649176505767618
1.11,24.124321268260182,94.73550344839389,46.76570435609633,0.05955163860069148,6.872494591613764,0.07877628063302117,0.053560289446601315,0.08804037113066686,0.06647061371202381
1.12,23.815116171366434,94.7476118398847,47.34196619749222,0.05848358107242012,6.808195819355472,0.07806348840027973,0.053700822007140284,0.08589240926294026,0.06644595870454577
1.1300000000000001,23.509874206455013,94.75195799864217,47.91787806168491,0.05744017794234819,6.744498623915221,0.0773572100894719,0.05383654896259813,0.08379685249725571,0.06641789407456973
1.1400000000000001,23.20854457681371,94.74866569359381,48.4933906999333,0.05642083468777044,6.681397376923809,0.07665738780884064,0.05396753414201907,0.08175242224206898,0.06638651164863152
1.1500000000000001,22.911077127417336,94.73785712534372,49.068455675944854,0.0554249707401885,6.618886502125778,0.07596396400898432,0.05409384069299805,0.07975787019820171,0.06635190107356716
1.16,22.617422371402903,94.71965283643628,49.643025400625085,0.05445202065800528,6.556960476921051,0.07527688139560937,0.05421553106548787,0.07781198088724364,0.06631414963525585
1.17,22.327531416168128,94.69417196096967,50.21705303618818,0.05350143123221848,6.49561382801827,0.07459608312946978,0.054332667060114255,0.07591356482109796,0.06627334274721963
1.18,22.04135602716067,94.66153200926541,50.79049257876348,0.05257266392931825,6.434841135193027,0.07392151266015402,0.054445309786016964,0.0740614643646111,0.06622956353141528
1.19,21.758848616727487,94.62184890433116,51.36329884398718,0.051665195483714885,6.374637030629968,0.07325311375468863,0.054553519668257416,0.07225455271501147,0.06618289288684223
1.2,21.479962156010586,94.57523725989391,51.93542735367458,0.05077853105279226,6.31499619370834,0.07259083070676754,0.054657356507540056,0.07049172591710517,0.06613340998979195
1.21,21.2046502237914,94.52181028048976,52.506834399287136,0.049912148170343125,6.255913353865988,0.071934608134752,0.05475687945254428,0.06877190745941233,0.06608119221419022
1.22,20.93286700464215,94.46167969545844,53.077477039610926,0.04906555849095159,6.197383290451245,0.0712843910566217,0.054852146997330695,0.06709404812225811,0.06602631487698583
1.23,20.66456727795656,94.39495581990253,53.6473130867901,0.04823829470123577,6.139400832336452,0.0706401249121705,0.054943216986523255,0.06545712452293144,0.0659688513957151
1.24,20.39970639077874,94.32174765577498,54.216301071876764,0.04742988457121121,6.0819608557738425,0.07000175554813919,0.05503014664360974,0.06386013773889797,0.06590887349620915
1.25,20.13824026716488,94.24216284005466,54.784400257208596,0.04663987942758924,6.025058285345964,0.06936922923573416,0.055112992558467314,0.06230211341832822,0.065846451082463
1.26,19.880125396330936,94.15630770276273,55.351570621461754,0.04586783586064677,5.968688093139543,0.06874249267109764,0.05519181069827063,0.0607821009921252,0.06578165237020522
1.27,19.62531882476835,94.06428728226204,55.91777285004331,0.045113322564347004,5.912845298247992,0.06812149297809995,0.05526665641411654,0.059299173065281124,0.06571454390001547
1.28,19.373778146351032,93.96620535658909,56.4829683228692,0.04437591838070214,5.857524966096478,0.06750617770852187,0.05533758445001194,0.05785242474237464,0.06564519059282636
1.29,19.12546151826822,93.8621644154475,57.04711913513537,0.043655212570799656,5.80272221002112,0.06689649486481443,0.055404648922448355,0.0564409739093434,0.0655736557288255
1.3,18.880327593009277,93.75226581805762,57.61018801112908,0.042950803724696014,5.748432185552909,0.06629239284863966,0.05546790339535548,0.05506395837253614,0.06550000115250852
1.31,18.638335559808585,93.63660969767137,58.17213835690287,0.04226230052744911,5.694650093933492,0.06569382049323767,0.055527400834068534,0.05372053755306597,0.06542428715069801
1.32,18.399445124767432,93.51529503243034,58.732934237303546,0.04158932086054187,5.641371181149455,0.06510072707578324,0.055583193619092704,0.05240989054495433,0.065346572591841
1.33,18.163616604322236,93.38841940991374,59.2925404926979,0.040931494014653715,5.588590745261732,0.0645130623680723,0.055635333449145355,0.05113122086796693,0.06526691458405041
1.34,17.930810771610453,93.25607940663153,59.85092254619487,0.04028845706786988,5.536304124087591,0.06393077654158513,0.05568387150373551,0.049883749096047536,0.06518536900647923
1.35,17.700988842506245,93.11837062286872,60.40804638616605,0.039659854555768585,5.484506694093636,0.06335382015939969,0.05572885845779142,0.048666712166723726,0.06510199055905182
1.36,17.47411258171175,92.97538742488979,60.96387870004948,0.03904534080994833,5.433193879051083,0.06278214424573762,0.05577034436779607,0.04747936825570866,0.0650168324112309
1.37,17.250144223028602,92.82722315833296,61.518386777008836,0.038444577387547044,5.38236114421749,0.06221570025102442,0.05580837875008601,0.04632099213207246,0.06492994653772255
1.3800000000000001,17.029045957473688,92.67397124635606,62.071537848874776,0.03785722546736516,5.332003950531844,0.06165443957260872,0.055843011175966885,0.045190857815089434,0.06484138496789243
1.3900000000000001,16.810782572590732,92.51571941909076,62.6233024738789,0.037282989477372463,5.282117987337202,0.06109831592621928,0.055874288240713686,0.04408833306732655,0.06475119297209869
1.4000000000000001,16.59531626880877,92.35256109447617,63.173647898484795,0.03672153061125242,5.232698716945217,0.06054728073163142,0.05590225949906932,0.043012691477914505,0.06465942260936135
1.41,16.382611603142152,92.18458451383746,63.72254438701033,0.03617255028365413,5.183741808709921,0.060001287506051305,0.05592697180747984,0.04196329208432462,0.06456611977455251
1.42,16.172633220016337,92.01187774225286,64.2699623200813,0.035635754435749054,5.135242940545887,0.05946028986645749,0.05594847191304575,0.0409394958777836,0.06447133020542219
1.43,15.965346188432443,91.83452793022366,64.81587262477811,0.03511085256788714,5.08719782816978,0.058924241817749294,0.055966806071642915,0.039940678580130014,0.06437509859118258
1.44,15.760715973793278,91.65262137770829,65.36024673925253,0.034597558033522206,5.039602222763705,0.058393097731535386,0.055982020078705196,0.03896622943305817,0.06427746865603326
1.45,15.558708526361517,91.4662433449897,65.90305672750966,0.034095589974041884,4.992451919022793,0.05786681243119043,0.05599415916509,0.038015554038353765,0.06417848295149413
1.46,15.359290246587209,91.27547811857434,66.44427523595822,0.033604677846582984,4.945742752244558,0.05734534116294531,0.056003268035464515,0.0370880729354005,0.06407818293661778
1.47,15.162427899038939,91.08040919409186,66.9838753827861,0.033124560365847835,4.899470590662779,0.056828639516635894,0.05600939096796096,0.03618321862885829,0.06397660919103132
1.48,14.96808877009129,90.88111895992212,67.52183096281588,0.03265498086478546,4.8536313498534325,0.056316663577074114,0.05601257162804429,0.03530044059270871,0.06387380108357661
1.49,14.776240513273367,90.67768902756424,68.05811624823714,0.03219568584758952,4.808220978884577,0.05580936978025765,0.05601285324832991,0.034439200025606194,0.06376979714647443
1.5,14.586851202324413,90.47020010423681,68.59270605827346,0.03174643092650656,4.763235465232174,0.055306714965252184,0.056010278565304605,0.033598971458240055,0.06366463493695464
1.51,14.39988932257628,90.25873202334569,69.12557574878365,0.03130697655677102,4.718670834133006,0.05480865636814699,0.05600488982813826,0.03277924231528627,0.06355835108621251
1.52,14.215323767110368,90.04336374966682,69.65670120831702,0.030877089240797042,4.674523148381133,0.054315151620571725,0.055996728801804445,0.0319795126254113,0.0634509813144901
1.53,14.033123824124726,89.82417340685942,70.18605884265885,0.03045654117115828,4.630788507317666,0.05382615873968189,0.05598583678061702,0.03119929445864484,0.06334256047200282
1.54,13.853259149063511,89.601238336243,70.71362553789193,0.03004510995879468,4.587463044184033,0.053341636099963494,0.05597225462208592,0.030438111154066826,0.06323312259439189
1.55,13.675699795898444,89.37463502956203,71.23937870461336,0.029642578484018522,4.544542929461,0.05286154247004328,0.05595602270543094,0.02969549778458672,0.06312270087040589
1.56,13.5004162417603,89.14443907676998,71.76329630911597,0.029248735442537064,4.502024373002035,0.05238583703467647,0.05593718090361517,0.028971002066546788,0.06301132757578413
1.57,13.327379356723764,88.91072523128467,72.28535683448011,0.028863374773771728,4.459903621347667,0.05191447936674654,0.055915768618313925,0.028264183323953827,0.06289903414837247
1.58,13.15656030898369,88.67356761286364,72.8055391603114,0.028486293554210347,4.4181769495171705,0.05144742934259009,0.055891824887553274,0.0275746089893636,0.0627858514424934
1.59,12.987930678345888,88.43303946347493,73.32382270735219,0.02811729449062864,4.376840670917757,0.05098464724448191,0.0558653882560849,0.02690185870195841,0.06267180943087448
1.6,12.821462396632038,88.18921326555241,73.84018736524943,0.027756184836425623,4.335891132627739,0.05052609371295596,0.055836496838957576,0.02624552166671808,0.06255693739421721
1.61,12.657127338676288,87.94216163724995,74.35461294539299,0.02740276910231433,4.295324675959551,0.05007172932656884,0.055805188823685896,0.025605185852495254,0.06244126471212698
1.62,12.494899391744935,87.69195282181619,74.86708193472893,0.02705688834814496,4.255137834020775,0.04962151670243634,0.05577149994784371,0.02498049468350473,0.06232481670916969
1.6300000000000001,12.334750409693749,87.43865946710463,75.37757411950767,0.026718349283777927,4.215326946493389,0.0491754164025125,0.05573546842108867,0.024371035185725195,0.06220762282152771
1.6400000000000001,12.176654044601964,87.18235034684616,75.88607167549132,0.02638698241752496,4.175888524308468,0.04873339080864969,0.05569713026512599,0.023776444069326618,0.06208970889085131
1.6500000000000001,12.020584027001544,86.92309410085485,76.3925568871973,0.026062605928620138,4.136819086573089,0.04829540239083179,0.05565652139975725,0.02319635953237582,0.06197110070665448
1.6600000000000001,11.866514381845695,86.66095863552661,76.89701243364716,0.025745065615560784,4.098115180799729,0.047861413921507834,0.05561367738321562,0.02263042756210326,0.061851823392125825
1.67,11.71441947143549,86.39601117375152,77.39942144575947,0.025434196626850744,4.059773387220774,0.04743138852177353,0.05556863335787644,0.02207830290735916,0.061731901499917065
1.68,11.564273983817422,86.1283182062322,77.89976749218347,0.025129841659789636,4.0217903177854035,0.047005289650834885,0.05552142406346069,0.021539648667220444,0.06161135896286782
1.69,11.416052951748442,85.85794546327713,78.39803460544832,0.024831846693990023,3.9841626181334497,0.04658308112718468,0.055472083812454095,0.021014136665150826,0.06149021908591751
