t,AdoHcy,AdoMet
1.17,2.5431933940444424,73.98393253510817
1.18,2.5434374654266367,74.02437851147457
1.19,2.5436777244739064,74.06422513361142
1.2,2.5439142377179413,74.10348174618072
1.21,2.5441470685386838,74.14215751385512
1.22,2.5443762770117258,74.18026145241623
1.23,2.544601921792017,74.21780243159907
1.24,2.54482406392241,74.25478940812742
1.25,2.5450427641978095,74.2912302935055
1.26,2.5452580921520096,74.3271342817899
1.27,2.545470091933393,74.36250960920495
1.28,2.5456788212213546,74.39736409181303
1.29,2.5458843315299666,74.43170487927591
1.3,2.546086680259401,74.46554003863054
1.31,2.546285931998405,74.49887867130909
1.32,2.546482109714117,74.53172830828129
1.33,2.54667527542512,74.56409582628751
1.34,2.5468654895796403,74.59598861261966
1.35,2.5470528056752753,74.62741391880196
1.36,2.5472372642053096,74.65837889842076
1.37,2.54741890744565,74.68889056572144
1.3800000000000001,2.547597781884115,74.71895580066351
1.3900000000000001,2.5477739329939597,74.748581313665
1.4000000000000001,2.547947406159584,74.7777738683494
1.41,2.5481182449275557,74.80653998353718
1.42,2.5482864930795803,74.83488616162667
1.43,2.548452192635637,74.86281876567408
1.44,2.5486153847206063,74.8903440243041
1.45,2.54877611014557,74.91746812543747
1.46,2.5489344084916468,74.94419710966834
1.47,2.549090318965212,74.97053694359663
1.48,2.5492438793365193,74.99649339998757
1.49,2.5493951285947345,75.02207243476141
1.5,2.5495441037776745,75.04727974006542
1.51,2.5496908413860733,75.07212090356715
1.52,2.549835376099058,75.09660132579917
1.53,2.5499777417413645,75.12072628239648
1.54,2.550117975739675,75.14450134697377
1.55,2.550256110370809,75.16793157444633
1.56,2.5503921782308594,75.19102201138507
1.57,2.5505262126251487,75.21377782061137
1.58,2.550658245934539,75.23620402899543
1.59,2.550788309223069,75.25830546466398
1.6,2.5509164335441263,75.28008697269063
1.61,2.5510426496993377,75.30155338036964
1.62,2.5511669874406957,75.32270934510854
1.6300000000000001,2.551289476187882,75.34355948643858
1.6400000000000001,2.55141014511691,75.36410836084073
1.6500000000000001,2.5515290225054787,75.38436043845789
1.6600000000000001,2.5516461362293983,75.40432012075425
1.67,2.551761513836124,75.42399174348746
1.68,2.551875182773643,75.44337958525787
1.69,2.5519871693330627,75.46248782801261
1.7,2.5520974995630277,75.4813205912005
1.71,2.5522061992899725,75.4998819600802
1.72,2.552313293934443,75.51817595999455
1.73,2.552418808122062,75.53620650188358
1.74,2.552522766162636,75.55397744938676
1.75,2.552625192185191,75.57149266789088
1.76,2.552726109714514,75.58875591978048
1.77,2.5528255417508294,75.6057708841466
1.78,2.55292351091631,75.62254119302953
1.79,2.5530200401601966,75.63907049944993
1.8,2.553115151286324,75.65536231697853
1.81,2.5532088658022967,75.67142011225616
1.82,2.553301205021449,75.68724731297978
1.83,2.553392190735428,75.7028473608981
1.84,2.5534818431310673,75.71822353999565
1.85,2.5535701825364163,75.73337912101901
1.86,2.5536572289628077,75.74831732392477
1.87,2.553743002120289,75.76304131943398
1.8800000000000001,2.553827520850762,75.7775542486695
1.8900000000000001,2.553910804217034,75.79185919136985
1.9000000000000001,2.553992871004106,75.80595918341018
1.9100000000000001,2.554073739613794,75.8198572221085
1.92,2.5541534281788882,75.83355626471419
1.93,2.554231954612315,75.84705919375821
1.94,2.5543093366030285,75.86036883459289
1.95,2.5543855915446505,75.87348803883275
1.96,2.5544607366458445,75.88641958972057
1.97,2.5545347889123455,75.89916623325527
1.98,2.5546077649536456,75.91173067046496
1.99,2.554679678901135,75.92411546739153
2.0,2.5547505477375947,75.93632328800577
2.0100000000000002,2.554820386988999,75.94835670718498
2.02,2.5548892118930104,75.96021826232341
2.0300000000000002,2.55495703739994,75.97191045407014
2.04,2.5550238797034215,75.98343571452887
2.05,2.555089753562236,75.99479646498368
2.06,2.5551546733361143,76.005995094625
2.07,2.5552186535507593,76.0170339492897
2.08,2.5552817085745163,76.02791533909692
2.09,2.5553438513884132,76.03864154272306
2.1,2.5554050937707284,76.04921480741686
2.11,2.55546544992029,76.05963733865944
2.12,2.555524932539472,76.06991131253082
2.13,2.5555835540184835,76.08003887271455
2.14,2.5556413267072338,76.09002213145106
2.15,2.555698267916813,76.09986317672917
2.16,2.55575438789793,76.10956405702444
2.17,2.555809699429688,76.11912679454134
2.18,2.5558642152686653,76.12855338244331
2.19,2.5559179481682928,76.13784578547298
2.2,2.555970905050653,76.14700592961779
2.21,2.556023096670981,76.15603572079893
2.22,2.5560745350131953,76.16493704057622
2.23,2.5561252301131496,76.17371174078085
2.24,2.556175191591197,76.1823616469703
2.25,2.5562244325346386,76.19088855153845
2.2600000000000002,2.5562729703228424,76.19929421265564
2.27,2.556320812147603,76.20758038239438
2.2800000000000002,2.5563679697580377,76.21574877912518
2.29,2.556414455117111,76.22380109631298
2.3000000000000003,2.556460280024921,76.23173900275786
2.31,2.556505436633169,76.23956413344732
2.32,2.556549942349583,76.24727811193294
2.33,2.5565938052335953,76.25488253342662
2.34,2.5566370330593218,76.26237896925443
2.35,2.556679639121846,76.26976897039148
2.36,2.5567216385566223,76.27705406522126
2.37,2.5567630374274755,76.28423575289219
2.38,2.5568038461176053,76.29131551147022
2.39,2.5568440751509534,76.29829479539491
2.4,2.556883724389129,76.3051750695227
2.41,2.556922805948869,76.31195773690796
2.42,2.55696132844396,76.31864418846084
2.43,2.556999299751995,76.32523579422855
2.44,2.557036727791391,76.33173391743897
2.45,2.557073620550784,76.33813991637206
2.46,2.557109985209557,76.34445508837422
2.47,2.5571458290251132,76.35068072634051
2.48,2.5571811590722455,76.35681810212338
2.49,2.55721598477867,76.36286850685372
2.5,2.5572503130071693,76.36883317273512
2.5100000000000002,2.5572841507151,76.37471331533648
2.52,2.5573175051056043,76.38051013599656
2.5300000000000002,2.557350383197049,76.38622483079489
2.54,2.557382791726505,76.3918586049329
2.5500000000000003,2.55741473773263,76.39741258588765
2.56,2.557446227991369,76.40288790748947
2.57,2.557477269182695,76.40828568507814
2.58,2.5575078678906116,76.41360701550276
2.59,2.5575380301916404,76.4188530317976
2.6,2.557567762446644,76.42402479797612
2.61,2.557597070949206,76.42912335574893
2.62,2.5576259617932826,76.43414974210847
2.63,2.557654440966802,76.43910497689298
2.64,2.557682514442311,76.44399007774005
2.65,2.5577101883740965,76.44880609260441
2.66,2.5577374682972165,76.45355396762758
2.67,2.55776435986123,76.45823466817633
2.68,2.5577908686182207,76.46284914387411
2.69,2.5578170000227956,76.4673983286011
2.7,2.557842759567108,76.47188318874434
2.71,2.5578681525411504,76.47630463753876
2.72,2.557893184100462,76.48066355926198
2.73,2.5579178593478837,76.48496083845012
2.74,2.5579421832924143,76.48919734519428
2.75,2.5579661610367816,76.49337394409578
2.7600000000000002,2.5579897985485887,76.49749153108174
2.77,2.5580131001451476,76.50155091332702
2.7800000000000002,2.5580360706990106,76.5055529145499
2.79,2.558058715012856,76.50949834516798
2.8000000000000003,2.5580810378194876,76.51338800229838
2.81,2.5581030433512515,76.5172227139578
2.82,2.558124736081989,76.52100326289974
2.83,2.558146120623302,76.52473039726317
2.84,2.558167201330297,76.52840487104335
2.85,2.5581879824799065,76.53202742578716
2.86,2.558208468270886,76.53559879059304
2.87,2.5582286630252855,76.53911969647328
2.88,2.5582485718187287,76.54259092128542
2.89,2.5582681981331596,76.54601312240153
2.9,2.558287546024019,76.54938699120164
2.91,2.5583066194834645,76.55271320767902
2.92,2.558325422440373,76.5559924404402
2.93,2.5583439587603367,76.55922534670499
2.94,2.5583622322813775,76.56241263717057
2.95,2.5583802467435546,76.56555494815791
2.96,2.558398005819315,76.56865289673694
2.97,2.558415513128165,76.57170710737455
2.98,2.5584327722269173,76.57471819422436
2.99,2.5584497866096947,76.57768676112673
3.0,2.5584665598335263,76.58061342126368
3.0100000000000002,2.5584830956363134,76.58349881561966
3.02,2.5584993971472025,76.58634348941185
3.0300000000000002,2.558515467680306,76.58914801630036
3.04,2.5585313104932164,76.59191296059807
3.0500000000000003,2.5585469287870093,76.59463887727048
3.06,2.5585623257062395,76.59732631193587
3.0700000000000003,2.5585775047748878,76.59997585314736
3.08,2.558592469078383,76.60258803429416
3.09,2.5586072214882982,76.60516336054903
3.1,2.55862176501692,76.60770235139123
3.11,2.5586361026230913,76.61020551732139
3.12,2.558650237213298,76.61267335999223
3.13,2.558664171767977,76.61510639501707
3.14,2.55867790930504,76.61750514529682
3.15,2.5586914524595494,76.61987006482956
3.16,2.5587048039904023,76.6222016304087
3.17,2.5587179666159265,76.62450031178115
3.18,2.558730943015305,76.6267665718389
3.19,2.5587437358300034,76.62900086681059
3.2,2.558756347665191,76.631203646453
3.21,2.558768781088313,76.63337535581988
3.22,2.5587810386141534,76.63551644448214
3.23,2.5587931227588183,76.63762733771357
3.24,2.5588050359932737,76.63970846311078
3.25,2.558816780758903,76.6417602429855
3.2600000000000002,2.558828359468911,76.64378309456843
3.27,2.5588397745097256,76.64577743021303
3.2800000000000002,2.5588510282424006,76.64774365759946
3.29,2.558862123004021,76.64968217993841
3.3000000000000003,2.5588730606839283,76.65159333858158
3.31,2.5588838437244927,76.65347754859788
3.3200000000000003,2.5588944743772903,76.65533519803074
3.33,2.558904954831092,76.6571666652487
3.34,2.5589152872497256,76.65897232408827
3.35,2.558925473773069,76.66075254400204
3.36,2.5589355165180394,76.66250769020667
3.37,2.5589454175795847,76.66423812383084
3.38,2.5589551786638807,76.6659441558903
3.39,2.5589648017688544,76.66762613274462
3.4,2.558974289002543,76.66928441331817
3.41,2.558983642301986,76.67091933383247
3.42,2.5589928635774495,76.67253122593648
3.43,2.5590019547129117,76.67412041679063
3.44,2.559010917566539,76.67568722915075
3.45,2.5590197539711714,76.6772319814522
3.46,2.5590284656525664,76.67875497642822
3.47,2.559037054295925,76.68025651040236
3.48,2.5590455217199017,76.68173689756681
3.49,2.5590538696324505,76.68319643595783
3.5,2.559062099715081,76.68463541922065
3.5100000000000002,2.559070213623157,76.6860541366675
3.52,2.559078212986188,76.68745287333564
3.5300000000000002,2.5590860994081255,76.68883191004545
3.54,2.559093874511338,76.6901915249525
3.5500000000000003,2.5591015400553947,76.69153199765834
3.56,2.5591090974621378,76.69285359301426
3.5700000000000003,2.5591165482701994,76.69415657671532
3.58,2.559123893998405,76.69544121067628
3.59,2.559131136146298,76.69670775309753
3.6,2.5591382761946644,76.69795645853095
3.61,2.559145315606055,76.6991875779458
3.62,2.559152255825313,76.70040135879464
3.63,2.559159097825488,76.70159804858757
3.64,2.559165843287815,76.70277788585581
3.65,2.5591724935920652,76.7039411080135
3.66,2.5591790500849196,76.70508794935648
3.67,2.559185514095089,76.70621864101561
3.68,2.559191886933729,76.70733341102341
3.69,2.5591981698948536,76.70843248438088
3.7,2.55920436425575,76.70951608312414
3.71,2.5592104712773915,76.7105844263913
3.72,2.5592164922048517,76.7116377304891
3.73,2.5592224282677196,76.7126762089597
3.74,2.559228280605724,76.71370006192186
3.75,2.5592340503062454,76.7147094814576
3.7600000000000002,2.5592397386531136,76.71570468730117
3.77,2.5592453468029333,76.71668588042655
3.7800000000000002,2.5592508758975105,76.71765325917858
3.79,2.559256327064212,76.71860701933176
3.8000000000000003,2.5592617014163266,76.7195473541494
3.81,2.5592670000534223,76.72047445444252
3.8200000000000003,2.5592722240617096,76.72138850862885
3.83,2.559277374514398,76.72228970279177
3.84,2.559282452472059,76.7231782207394
3.85,2.559287458982983,76.72405424406347
3.86,2.5592923947358392,76.72491791206156
3.87,2.559297260841159,76.72576941196478
3.88,2.5593020583787576,76.72660892671193
3.89,2.559306788318969,76.72743662587489
3.9,2.5593114516187487,76.7282526767696
3.91,2.5593160492219234,76.7290572445022
3.92,2.5593205820594367,76.72985049201513
3.93,2.5593250510496013,76.73063258013319
3.94,2.5593294570983427,76.7314036676097
3.95,2.559333801099451,76.73216391117253
3.96,2.5593380839348274,76.73291346557029
3.97,2.559342306458245,76.73365247830863
3.98,2.5593464694252486,76.73438106704153
3.99,2.55935057375554,76.73509940403515
4.0,2.5593546202776656,76.73580763391426
4.01,2.5593586098087613,76.7365058993092
4.0200000000000005,2.5593625431547733,76.73719434089227
4.03,2.559366421110673,76.73787309741424
4.04,2.5593702444606756,76.73854230574064
4.05,2.559374013978461,76.73920210088826
4.0600000000000005,2.5593777304273897,76.73985261606157
4.07,2.5593813945607207,76.74049398268903
4.08,2.5593850071218314,76.74112633045966
4.09,2.5593885687865527,76.74174977735919
4.1,2.5593920802577297,76.74236444600575
4.11,2.559395542284328,76.74297046694996
4.12,2.559398955564744,76.74356796196828
4.13,2.559402320787894,76.7441570511607
4.14,2.5594056386334048,76.74473785298254
4.15,2.5594089097718045,76.74531048427619
4.16,2.559412134864717,76.74587506030302
4.17,2.5594153145650496,76.74643169477503
4.18,2.559418449517187,76.74698049988673
4.19,2.559421540357182,76.74752158634696
4.2,2.5594245877129462,76.74805506341056
4.21,2.5594275920830163,76.74858102630965
4.22,2.559430554147552,76.74909958853841
4.23,2.559433474509883,76.74961085504479
4.24,2.5594363537583127,76.75011492865612
4.25,2.559439192473169,76.75061191082247
4.26,2.5594419912269655,76.75110190164533
4.2700000000000005,2.559444750584559,76.75158499990611
4.28,2.559447471103314,76.75206130309499
4.29,2.5594501533332643,76.75253090743936
4.3,2.55945279781727,76.75299390793265
4.3100000000000005,2.559455405091182,76.75345039836279
4.32,2.5594579756443854,76.75390046300639
4.33,2.5594605099349743,76.75434417981627
4.34,2.55946300854253,76.75478165255659
4.3500000000000005,2.559465471970868,76.75521296930079
4.36,2.55946790071718,76.75563821697162
4.37,2.5594702952721784,76.75605748136695
4.38,2.559472656120247,76.7564708471856
4.39,2.559474983739585,76.756878398053
4.4,2.5594772786023587,76.75728021654713
4.41,2.5594795411748454,76.75767638422417
4.42,2.559481771917582,76.75806698164439
4.43,2.559483971285514,76.75845208839787
4.44,2.5594861397281408,76.7588317831303
4.45,2.559488277689664,76.7592061435688
4.46,2.559490385603856,76.75957524562224
4.47,2.559492463648465,76.7599391203389
4.48,2.559494512436737,76.76029787510153
4.49,2.559496532382096,76.76065158228185
4.5,2.5594985238925645,76.76100031331457
4.51,2.5595004873708853,76.76134413871831
4.5200000000000005,2.559502423214639,76.76168312811667
4.53,2.559504331816367,76.7620173502591
4.54,2.5595062135636883,76.76234687304196
4.55,2.559508068839423,76.76267176352948
4.5600000000000005,2.55950989802171,76.7629920879747
4.57,2.5595117014841278,76.76330791184044
4.58,2.5595134795958145,76.76361929982039
4.59,2.5595152327215875,76.76392631585992
4.6000000000000005,2.559516961222065,76.76422902317717
4.61,2.559518665307875,76.76452745264166
4.62,2.5595203453674293,76.76482167385079
4.63,2.559522001791328,76.76511175704559
4.64,2.559523634915256,76.76539776072113
4.65,2.55952524507061,76.7656797426006
4.66,2.559526832584594,76.76595775965157
4.67,2.5595283977803205,76.76623186810218
4.68,2.559529940976906,76.76650212345733
4.69,2.559531462489571,76.76676858051489
4.7,2.5595329626297363,76.76703129338192
4.71,2.5595344417051225,76.76729031549088
4.72,2.5595359000198474,76.7675456996158
4.73,2.559537337874524,76.7677974978885
4.74,2.5595387555663596,76.76804576181483
4.75,2.559540153268627,76.76829053069662
4.76,2.559541531153293,76.76853184342505
4.7700000000000005,2.559542889647723,76.76876976316154
4.78,2.559544229022603,76.76900433773643
4.79,2.5595455495446657,76.76923561433532
4.8,2.559546851476754,76.76946363951205
4.8100000000000005,2.559548135077886,76.7696884592018
4.82,2.5595494006033213,76.76991011873396
4.83,2.559550648304621,76.77012866284515
4.84,2.5595518784297173,76.77034413569228
4.8500000000000005,2.5595530912229765,76.77055658086545
4.86,2.559554286925261,76.77076604140096
4.87,2.559555465773999,76.77097255979439
4.88,2.5595566280032434,76.77117617801343
4.89,2.5595577738580366,76.77137693733772
4.9,2.559558903796154,76.77157487592649
4.91,2.559560018086107,76.77177003370629
4.92,2.5595611170988284,76.77196244884833
4.93,2.559562200897599,76.77215215959963
4.94,2.5595632693187573,76.77233920401896
4.95,2.559564322573388,76.77252361817443
4.96,2.559565360613168,76.77270543799011
4.97,2.559566384170311,76.77288470118678
4.98,2.5595673932365393,76.7730614430372
4.99,2.559568387999644,76.77323569903878
5.0,2.559569368547971,76.77340895818833
5.01,2.5611632169731635,77.41742667723747
5.0200000000000005,2.56418229440815,78.05254306925396
5.03,2.567525961482894,78.67906507269389
5.04,2.5708957539370925,79.29723302858534
5.05,2.5742125144998393,79.90726311538045
5.0600000000000005,2.577456977724685,80.5093592087541
5.07,2.580626124417461,81.10371638903614
5.08,2.583721278323471,81.69052222006034
5.09,2.586744851464467,82.26995731012971
5.1000000000000005,2.589699427209575,82.84219570254125
5.11,2.592587546287296,83.407405235468
5.12,2.5954116431045238,83.96574771939876
5.13,2.5981740463880802,84.51737957315295
5.14,2.6008769526164826,85.06245175120021
5.15,2.6035224430091715,85.60111007846564
5.16,2.6061125197272808,86.13349559654525
5.17,2.608649103602366,86.65974447344723
5.18,2.6111339971830496,87.1799885498666
5.19,2.6135689274466234,87.69435536883493
5.2,2.615955542886632,88.20296844499374
5.21,2.618295414855298,88.70594740521891
5.22,2.6205900475916257,89.20340809601602
5.23,2.6228408782676556,89.69546284906292
5.24,2.625049278964345,90.18222054308636
5.25,2.627216565713575,90.66378676732587
5.26,2.6293439980434936,91.14026396117065
5.2700000000000005,2.631432781584714,91.61175150719322
5.28,2.6334840739247003,92.07834595126563
5.29,2.6354989800246766,92.54014100447323
5.3,2.6374785617540657,92.99722771476405
5.3100000000000005,2.639423841259394,93.44969455733242
5.32,2.6413358000999265,93.89762747925485
5.33,2.6432153786314534,94.34111007416253
5.34,2.645063481409223,94.78022363077346
5.3500000000000005,2.6468809775793125,95.21504723330749
5.36,2.648668704106533,95.6456578272584
5.37,2.6504274669196106,96.07213029763878
5.38,2.6521580397994233,96.49453755441829
5.39,2.6538611695561443,96.91295060901463
5.4,2.6555375762160303,97.32743860410078
5.41,2.6571879531106863,97.73806890303662
5.42,2.6588129686980584,98.14490715140786
5.43,2.6604132689026407,98.54801735981259
5.44,2.6619894742443755,98.94746191289802
5.45,2.663542184214959,99.34330165253049
5.46,2.66507197984509,99.73559593171693
5.47,2.6665794226649364,100.12440263415144
5.48,2.6680650533996118,100.50977823721162
5.49,2.669529395040315,100.89177787641107
5.5,2.670972953583153,101.27045538526396
5.51,2.672396217402767,101.6458633150237
5.5200000000000005,2.6737996600479126,102.01805298034037
5.53,2.675183740205051,102.38707450960118
5.54,2.6765489009275307,102.7529768791426
5.55,2.6778955714837314,103.11580794222407
5.5600000000000005,2.679224168369764,103.47561446749727
5.57,2.6805350941123818,103.83244216808272
5.58,2.6818287388575572,104.18633574025641
5.59,2.6831054817997306,104.53733889017381
5.6000000000000005,2.6843656902894955,104.88549436301268
5.61,2.6856097199240905,105.23084397090383
5.62,2.686837916283463,105.57342861239434
5.63,2.6880506151123926,105.91328831584384
5.64,2.689248141400749,106.2504622530611
5.65,2.690430810856343,106.58498876678019
5.66,2.691598930881944,106.91690539279031
5.67,2.692752799748319,107.2462488831569
5.68,2.6938927066131755,107.57305522610741
5.69,2.695018933020706,107.89735966552232
5.7,2.6961317530301407,108.2191967318143
5.71,2.6972314323414177,108.53860025178022
5.72,2.6983182293488515,108.85560337089444
5.73,2.6993923961160347,109.17023857043085
5.74,2.700454177764605,109.48253768563065
5.75,2.701503812165324,109.79253192293584
5.76,2.7025415311161325,110.1002518722273
5.7700000000000005,2.7035675608221412,110.40572753267317
5.78,2.7045821209998917,110.70898832075477
5.79,2.7055854253480973,111.01006308741712
5.8,2.706577682623624,111.30898013214059
5.8100000000000005,2.7075590964148173,111.60576721668436
5.82,2.7085298644993756,111.90045157940831
5.83,2.7094901795643493,112.19305994663307
5.84,2.7104402300886945,112.48361854893544
5.8500000000000005,2.711380199669267,112.77215312908938
5.86,2.712310266810386,113.05868895710607
5.87,2.713230605885801,113.3432508411202
5.88,2.714141387511465,113.62586313850038
5.89,2.715042777828371,113.90654976666359
5.9,2.7159349384972193,114.18533421320984
5.91,2.716818027724961,114.4622395471005
5.92,2.7176922003160784,114.73728842847375
5.93,2.718557606957799,115.0105031173929
5.94,2.719414394474948,115.28190548326012
5.95,2.7202627067690175,115.5515170152821
5.96,2.72110268469201,115.81935882991692
5.97,2.721934465350524,116.08545167988053
5.98,2.7227581823736227,116.34981596465718
5.99,2.723573966867124,116.61247173125956
6.0,2.7243819474820796,116.87343869023607
6.01,2.7251822492636575,117.13273622023848
6.0200000000000005,2.725974994060006,117.3903833755046
6.03,2.7267603017833655,117.64639889299828
6.04,2.7275382900427148,117.90080119206323
6.05,2.7283090738937217,118.15360839732972
6.0600000000000005,2.7290727650162974,118.40483833873012
6.07,2.729829471680625,118.65450855297762
6.08,2.7305793007728756,118.90263646906904
6.09,2.731322355372286,119.14923880297475
6.1000000000000005,2.7320587426588716,119.39433272558483
6.11,2.7327885511695627,119.63793297880841
6.12,2.7335118760535897,119.88005633791418
6.13,2.734228830626973,120.12072064080868
6.140000000000001,2.7349395697456895,120.35994072551799
6.15,2.7356440831731015,120.59773162547744
6.16,2.7363424980542264,120.83410854934486
6.17,2.737034905423573,121.06908649816839
6.18,2.737721383870119,121.30267988339033
6.19,2.7384020334296197,121.53490361310611
6.2,2.7390769530850085,121.76577402667357
6.21,2.739746183268232,121.99529850114212
6.22,2.7404098117162814,122.22349781303625
6.23,2.7410679344838176,122.45038353461695
6.24,2.7417206231092455,122.67596874352006
6.25,2.742367950561704,122.90026650116866
6.26,2.743009980313566,123.12328830773335
6.2700000000000005,2.743646795642499,123.34504925651497
6.28,2.744278476874668,123.5655619072445
6.29,2.744905100794476,123.78483829307243
6.3,2.7455267232544713,124.00289064962911
6.3100000000000005,2.7461434205600423,124.21973117907183
6.32,2.746755263401969,124.43537179641321
6.33,2.747362281414871,124.64982440668305
6.34,2.747964552001732,124.86310027687284
6.3500000000000005,2.748562140836069,125.0752107629526
6.36,2.749155120243321,125.28616770134369
6.37,2.7497435533038908,125.49598193865239
6.38,2.750327495554917,125.70466597010949
6.390000000000001,2.750906971200797,125.91222601291203
6.4,2.751482043258238,126.11867752881165
6.41,2.752052804573758,126.32402933268855
6.42,2.752619299675582,126.52829175222257
6.43,2.7531815711723997,126.73147431383283
6.44,2.753739671888418,126.933588077448
6.45,2.7542936536539573,127.13464301274244
6.46,2.754843577093086,127.33464871647463
6.47,2.7553895452494057,127.53361486987797
6.48,2.7559315151259924,127.73155109573257
6.49,2.7564695698917205,127.92846685443217
6.5,2.7570037548050146,128.1243717024715
6.51,2.7575341190280658,128.31927445402067
6.5200000000000005,2.7580607084634847,128.51318346635057
6.53,2.758583567096325,128.7061077842742
6.54,2.759102749522807,128.89805764602696
6.55,2.7596183048044036,129.08904104257996
6.5600000000000005,2.760130262858132,129.2790665830727
6.57,2.7606386481666094,129.46814276202076
6.58,2.7611435305996377,129.6562779238693
6.59,2.7616449407883725,129.8434803372051
