t,V,H,m,J,Ca_ss,d,dp,f,fca,fca2,f2,xr,Ca_i,xs1,xs2,ydv,ydv2,zdv,Na_i,Cl_i,AA,mL,hL,K_i,Ca_jsr,CaMKtrap,ro,ri,Ca_nsr
0.1,-83.81013901942548,0.9872323688717076,0.0018472821420038106,0.9919130599613011,0.00012270849979005102,1.6815826164897658e-06,8.982244103061616,0.9999614770865227,0.9783669608655361,0.8930783150285794,0.9922386849700954,7.230684911036153e-06,0.0001213135864577988,0.019885573601842177,0.019891857360707837,0.01467392098042811,0.9999647036761761,0.8292501168798366,12.972432691219712,15.592010215947447,0.0008165774676989856,0.0018472821420038106,0.26130787592652704,135.46960688450056,1.7376163819149215,0.0211227277915681,6.598669423153913e-102,0.8627054815871765,1.832819713791547
0.11,-83.6157744032409,0.9872149670742724,0.0019072906360824678,0.9919104951763665,0.00012270808494932334,1.6904889104167713e-06,8.982229423455362,0.9999614701159346,0.9783670320117868,0.893080853075149,0.9922391009987007,7.2297042515359125e-06,0.00012131328523805503,0.019886086796982623,0.019892113024392956,0.014797470055236588,0.999964698277907,0.8292545029616762,12.972432613039171,15.592004080532627,0.0008165746979293709,0.0019072906360824678,0.26130739480891196,135.46961278605187,1.73761991995254,0.021122630095105836,7.49688365716492e-102,0.8627093641097278,1.8328194517248955
0.12,-83.4218807623492,0.9871960400853079,0.0019690503718870307,0.991907668225029,0.00012270767014266543,1.7003060761864837e-06,8.982212861401196,0.9999614623801669,0.9783671031548576,0.8930833910614718,0.9922395169184869,7.228728081752153e-06,0.0001213129851513447,0.01988664905548381,0.019892393262733114,0.014927451390548591,0.9999646922484279,0.8292588868386012,12.97243253330905,15.591997945148146,0.0008165719282838132,0.0019690503718870307,0.2613068198772565,135.4696186599596,1.7376234578544008,0.02112253239896743,8.484888360047507e-102,0.8627132465224066,1.8328191896713355
0.13,-83.22844900551898,0.9871756050784245,0.002032597627674843,0.991904575670595,0.0001227072553704047,1.7110469489661049e-06,8.982194313279923,0.9999614538599343,0.9783671742947396,0.8930859289875493,0.992239932727248,7.227756396018694e-06,0.00012131268620213197,0.01988726039123078,0.019892698086175234,0.01506334853778064,0.9999646855644907,0.8292632684348891,12.972432452031615,15.591991809793935,0.0008165691587633418,0.002032597627674843,0.2613061529699126,135.4696245067797,1.737626995620509,0.0211224347031529,9.58200056462668e-102,0.8627171288252161,1.8328189276309137
0.14,-83.03547020666522,0.9871536780211034,0.0020979808242348095,0.9919012139930937,0.0001227068406328698,1.7227248627296827e-06,8.982173669924151,0.999961444535474,0.9783672454314236,0.8930884668533831,0.9922403484227241,7.226789189120591e-06,0.00012131238839489556,0.019887920819550528,0.01989302750586282,0.015204707729728541,0.9999646782020147,0.8292676476722299,12.972432369209088,15.59198567446993,0.0008165663893689981,0.0020979808242348095,0.26130539591331015,135.469630327058,1.7376305332508695,0.021122337007662247,1.0811832117710288e-101,0.8627210110181593,1.8328186656036767
0.15,-82.84293558963716,0.9871302737378529,0.002165265190444335,0.9918975795914624,0.00012270642593039064,1.7353536544819789e-06,8.982150816398295,0.9999614343865394,0.9783673165649002,0.8930910046589744,0.9922407640025995,7.225826456294292e-06,0.00012131209173412897,0.019888630357174832,0.019893381533617867,0.015351129507534872,0.9999646701360667,0.8292720244696722,12.972432284843652,15.591979539176066,0.0008165636201018344,0.002165265190444335,0.2613045505207086,135.46963612133123,1.737634070745487,0.02112223931249549,1.2203410049183919e-101,0.8627248931012396,1.8328184035896713
0.16,-82.65083651562668,0.9871054059549662,0.0022345042378469817,0.9918936687837678,0.00012270601126329839,1.748947678732555e-06,8.982125631663239,0.9999614233923827,0.9783673876951599,0.8930935424043246,0.9922411794645012,7.224868193234318e-06,0.00012131179622434166,0.019889389022231477,0.019893760181937177,0.015502262529634919,0.9999646613408235,0.8292763987435147,12.972432198937463,15.59197340391228,0.0008165608509629149,0.0022345042378469817,0.2613036185911899,135.46964189012758,1.7376376081043663,0.02112214161765264,1.3792703760428828e-101,0.8627287750744598,1.8328181415889446
0.17,-82.45916436575847,0.987079087518441,0.002305723051062155,0.9918894777630692,0.00012270559663192968,1.7635219913783169e-06,8.982097986811732,0.9999614115314879,0.9783674588221927,0.8930960800894352,0.9922415948059682,7.223914396045029e-06,0.0001213115018701156,0.019890196834461207,0.019894163464143674,0.015657793798169607,0.9999646517892262,0.8292807704062005,12.972432111492651,15.591967268678513,0.0008165580819533282,0.002305723051062155,0.26130260193079946,135.46964763397403,1.737641145327513,0.021122043923133722,1.5624930077343204e-101,0.8627326569378231,1.8328178796015444
0.18,-82.2679109050269,0.9870513298345267,0.002378991064314054,0.9918850027560051,0.00012270518203661224,1.7790917509240725e-06,8.98206774986273,0.9999613987824444,0.9783675299459892,0.8930986177143078,0.9922420100245516,7.222965061437211e-06,0.0001213112086759114,0.019891053814422993,0.0198945913938412,0.015817458532176403,0.999964641454047,0.8292851393697923,12.972432022511263,15.5919611334747,0.0008165553130741422,0.002378991064314054,0.2613015022737979,135.46965335337418,1.7376446824149314,0.021121946228938735,1.775576740251498e-101,0.8627365386913328,1.8328176176275173
0.19,-82.0770679617466,0.9870221434138697,0.0024543600556514475,0.9918802398915494,0.00012270476747767696,1.7956727472103523e-06,8.9820347810608,0.9999613851231873,0.9783676010665399,0.8931011552789436,0.9922424251177279,7.222020186576513e-06,0.00012131091664623068,0.019891959984103768,0.01989504398534349,0.015981022421193255,0.9999646303069258,0.8292895055428714,12.972431931995308,15.591954998300784,0.0008165525443264419,0.0024543600556514475,0.2613003213464997,135.46965904882765,1.7376482193666263,0.0211218485350677,2.0256432265518037e-101,0.8627404203349917,1.8328173556669107
0.2,-81.88662723591507,0.9869915381920522,0.0025318818938907042,0.9918751851214047,0.000122704352955465,1.8132817242600407e-06,8.981998929978484,0.9999613705305375,0.9783676721838339,0.8931036927833442,0.9922428400828454,7.221079768995671e-06,0.00012131062578571409,0.019892915367291923,0.019895521253935438,0.016148271378767842,0.9999646183177844,0.8292938688286466,12.972431839946838,15.591948863156707,0.0008165497757113522,0.0025318818938907042,0.2612990609056276,135.4696647208419,1.7376517561826024,0.02112175084152063,2.3217802422156033e-101,0.8627443018688027,1.8328170937197727
0.21,-81.69658055656187,0.9869595231293338,0.0026116210128166823,0.9918698343292982,0.0001227039384703178,1.8319359648629381e-06,8.981960038534845,0.999961354980794,0.9783677432978612,0.893106230227511,0.9922432549171932,7.220143806758322e-06,0.0001213103360990089,0.019893919989177875,0.01989602321556942,0.01631901991305202,0.9999646054555329,0.8292982291272792,12.972431746367851,15.591942728042415,0.0008165470072300072,0.0026116210128166823,0.2612977226821686,135.46967036991654,1.7376552928628652,0.021121653148297535,2.6756680547856952e-101,0.8627481832927695,1.8328168317861522
0.22,-81.50692003459095,0.9869261060807276,0.002693641803134501,0.9918641834127003,0.00012270352402257058,1.8516529685117712e-06,8.981917943754038,0.9999613384501885,0.9783678144086113,0.8931087676114453,0.9922436696180527,7.21921229849342e-06,0.00012131004759067667,0.0198949738757504,0.019896549886498232,0.01649311108746699,0.9999645916886503,0.8293025863377632,12.972431651260273,15.59193659295785,0.0008165442388835269,0.002693641803134501,0.2612963083471113,135.46967599653388,1.7376588294074193,0.021121555455398434,3.102157342890257e-101,0.8627520646068948,1.8328165698660965
0.23,-81.31763771454732,0.9868912942514383,0.0027779980501336974,0.9918582281173527,0.00012270310961256622,1.8724511437858926e-06,8.981872471343314,0.9999613209139274,0.9783678855160736,0.8931113049351487,0.9922440841825874,7.218285243291726e-06,0.00012130976026538454,0.019896077054736016,0.019897101283885305,0.016670404353528883,0.9999645769839282,0.8293069403539018,12.972431554626041,15.591930457902958,0.0008165414706730638,0.0027779980501336974,0.2612948195836376,135.46968160118035,1.7376623658162698,0.021121457762823342,3.620556717706045e-101,0.8627559458111819,1.832816307959655
0.24,-81.12872592726372,0.9868550938537763,0.00286473692963727,0.9918519642197057,0.00012270269524064032,1.8943490422444218e-06,8.981823442493583,0.9999613023472333,0.9783679566202373,0.8931138421986224,0.9922444986079633,7.2173626407878005e-06,0.00012130947412770216,0.01989722955448211,0.0198976774250998,0.01685078058596156,0.9999645613078312,0.8293112910686887,12.972431456467017,15.591924322877686,0.0008165387025997525,0.00286473692963727,0.26129325801112313,135.46968718432475,1.7376659020894212,0.021121360070572272,4.255197438231846e-101,0.8627598269056337,1.8328160460668752
0.25,-80.9401767778196,0.9868175105344604,0.0029539409223852692,0.9918453872431532,0.0001227022809071436,1.9173666246934965e-06,8.981770661181052,0.9999612827236611,0.9783680277210914,0.8931163794018683,0.9922449128911549,7.2164444911635246e-06,0.00012130918918240713,0.0198984314058775,0.019898278328889206,0.017034132592811887,0.9999645446241807,0.8293156383669565,12.972431356785108,15.591918187881985,0.0008165359346647864,0.0029539409223852692,0.2612916252915476,135.46969274644985,1.7376694382268787,0.021121262378645235,5.0396043368736424e-101,0.8627637078902534,1.8328157841878068
0.26,-80.75198276852451,0.9867785489300958,0.0030456636211903753,0.9918384928083915,0.00012270186661241417,1.94152372153709e-06,8.981713928929773,0.9999612620171516,0.9783680988186246,0.8931189165448874,0.9922453270291817,7.215530795156497e-06,0.00012130890543410807,0.019899682639908323,0.019898904013896018,0.017220372102713953,0.9999645268969353,0.8293199821342604,12.972431255582123,15.591912052915804,0.0008165331668693223,0.0030456636211903753,0.261289922997241,135.46969828801394,1.7376729742286472,0.021121164687042254,6.016597802818423e-101,0.8627675887650441,1.8328155223224982
0.27,-80.56413633721084,0.9867382130729945,0.003139973904889338,0.991831276380589,0.0001227014523567977,1.9668411463134292e-06,8.98165303375297,0.9999612402005416,0.978368169912826,0.8931214536276812,0.9922457410189358,7.214621554044907e-06,0.00012130862288751869,0.019900983289350943,0.019899554499695726,0.017409420969702306,0.9999645080881555,0.8293243222504099,12.972431152859874,15.591905917979094,0.0008165303992145499,0.003139973904889338,0.2612881527074708,135.46970380947934,1.7376765100947316,0.021121066995763337,7.243293447892607e-101,0.8627714695300089,1.8328152604709989
0.28,-80.37663001610844,0.9866965062737894,0.0032369398839799603,0.991823733354738,0.00012270103814064038,1.9933403318848618e-06,8.981587753267021,0.9999612172460549,0.978368241003684,0.8931239906502512,0.9922461548572398,7.213716769673869e-06,0.00012130834154736339,0.01990233338819513,0.019900229806441735,0.017601212524725688,0.9999644881586415,0.829328658591538,12.972431048620162,15.591899783071801,0.0008165276317016666,0.0032369398839799603,0.26128631597406365,135.46970931130267,1.7376800458251365,0.0211209693048085,8.795540048115044e-101,0.8627753501851512,1.8328149986333577
0.29,-80.1894564073217,0.9866534311548175,0.0033366312387304365,0.9918158590398931,0.00012270062396429001,2.021043409534968e-06,8.981517853517314,0.9999611931252024,0.9783683120911869,0.8931265276125987,0.9922465685408346,7.2128164444722435e-06,0.00012130806141839223,0.019903732971737854,0.0199009299549221,0.017795690103357364,0.9999644670677691,0.8293329910296149,12.972430942864756,15.591893648193885,0.000816524864331882,0.0033366312387304365,0.261284414325836,135.46971479393608,1.737683581419867,0.021120871614177764,1.0774899138476725e-100,0.8627792307304737,1.8328147368096248
0.3,-80.00260819089834,0.9866089896661686,0.0034391193548969803,0.9918076486626316,0.0001227002098280956,2.0499731979813964e-06,8.981443088710504,0.9999611678087984,0.9783683831753232,0.8931290645147253,0.9922469820663814,7.211920581463602e-06,0.00012130778250537545,0.0199051820765347,0.01990165496653137,0.017992806035595343,0.9999644447734892,0.8293373194324819,12.972430835595416,15.591887513345299,0.0008165220971064162,0.0034391193548969803,0.26128244926633654,135.46972025782705,1.7376871168789283,0.021120773923871138,1.3317977142160894e-100,0.8627831111659794,1.8328144749998494
0.31,-79.81607812164525,0.9865631831064424,0.003544477283701853,0.9917990973632184,0.0001226997957324073,2.080153224340923e-06,8.98136320060216,0.9999611412669369,0.9783684542560808,0.8931316013566323,0.9922473954304587,7.211029184279878e-06,0.0001213075048131052,0.019906680740402645,0.019902404863272972,0.01819252065545513,0.9999644212322683,0.8293416436636994,12.972430726813881,15.591881378525995,0.0008165193300265005,0.003544477283701853,0.26128042227403675,135.46972570341845,1.737690652202325,0.02112067623388864,1.6609506949499003e-100,0.8627869914916716,1.8328142132040819
0.32,-79.62985902497697,0.9865160121412562,0.0036527798698215035,0.9917902001903405,0.00012269938167757684,2.1116077511991774e-06,8.981277917791298,0.9999611134689587,0.9783685253334475,0.8931341381383211,0.9922478086295592,7.210142257177425e-06,0.00012130722834639822,0.019908229002431985,0.019903179667766693,0.018394801431521664,0.9999643963990148,0.8293459635823586,12.972430616521878,15.591875243735934,0.000816516563093377,0.0036527798698215035,0.26127833480278656,135.46973113114876,1.7376941873900622,0.021120578544230283,2.0900729992102905e-100,0.8627908717075534,1.8328139514223725
0.33,-79.44394379560951,0.9864674768188759,0.0037641039374117728,0.9917809520969422,0.00012269896766395742,2.144361797970687e-06,8.981186955048834,0.9999610843834275,0.9783685964074114,0.8931366748597933,0.9922482216600864,7.209259805053783e-06,0.00012130695311009689,0.019909826902986313,0.01990397940324899,0.018599622219975454,0.9999643702270175,0.8293502790429285,12.972430504721123,15.591869108975072,0.0008165137963083,0.0037641039374117728,0.2612761882817416,135.46973654145236,1.7376977224421448,0.021120480854896085,2.6535355925141314e-100,0.862794751813628,1.8328136896547715
0.34,-79.25832541289292,0.9864175765884436,0.0038785281076059745,0.9917713479482916,0.0001226985536919028,2.178441098304346e-06,8.981090013387869,0.9999610539781859,0.9783686674779596,0.8931392115210504,0.9922486345183613,7.208381833449517e-06,0.00012130667910905841,0.019911474483599482,0.01990480409351469,0.018806962633411264,0.9999643426680005,0.8293545898954743,12.972430391413322,15.591862974243368,0.0008165110296725315,0.0038785281076059745,0.26127398411208025,135.46974193475828,1.7377012573585775,0.021120383165886065,3.3984573635005054e-100,0.8627986318098982,1.8328134279013295
0.35000000000000003,-79.07299691810778,0.9863663103143279,0.003996132912199085,0.9917613825018509,0.00012269813976176864,2.213872197364406e-06,8.98098677849435,0.9999610222202354,0.9783687385450798,0.8931417481220933,0.9922490472006085,7.207508348580498e-06,0.00012130640634817063,0.019913171787097776,0.01990565376298774,0.019016807377904642,0.9999643136719173,0.8293588959850625,12.972430276600177,15.59185683954078,0.0008165082631873465,0.003996132912199085,0.26127172367137896,135.46974731149177,1.7377047921393656,0.021120285477200233,4.3899249249270634e-100,0.8628025116963673,1.832813166162097
0.36,-78.88795141883911,0.9863136762878824,0.00411700111151399,0.9917510504055097,0.00012269772587391206,2.250682457963097e-06,8.980876920160158,0.9999609890757324,0.9783688096087592,0.893144284662924,0.9922494597029563,7.206639357354282e-06,0.00012130613483234938,0.019914918857571833,0.019906528436705196,0.019229145763892407,0.9999642831869119,0.8293631971516944,12.972430160283384,15.591850704867271,0.0008165054968540315,0.00411700111151399,0.26126940831256457,135.46975267207407,1.7377083267845137,0.02112018778883861,5.718325459287197e-100,0.8628063914730384,1.8328129044371253
0.37,-78.70318209346819,0.9862596722416143,0.004241217409531501,0.991740346196324,0.00012269731202869163,2.28890006103397e-06,8.980760091788905,0.9999609545099902,0.9783688806689846,0.8931468211435436,0.9922498720214358,7.205774867383395e-06,0.00012130586456653554,0.01991671574034091,0.01990742814029735,0.019443971251704897,0.9999642511592906,0.8293674932302753,12.972430042464646,15.5918445702228,0.0008165027306738837,0.004241217409531501,0.26126703936295553,135.46975801692196,1.7377118612940263,0.021120090100801212,7.509720706862557e-100,0.8628102711399146,1.8328126427264653
0.38,-78.51868217057891,0.9862042953503999,0.004368868834249607,0.9917292642775817,0.0001226968982264683,2.3285541187767794e-06,8.980635928449184,0.999960918487344,0.9783689517257435,0.8931493575639537,0.9922502841519669,7.204914887032918e-06,0.00012130559555571087,0.01991856248209396,0.019908352900067285,0.01966128104567669,0.9999642175332756,0.8293717840499201,12.972429923145672,15.591838435607336,0.0008164999646482151,0.004368868834249607,0.26126461812814894,135.46976334644916,1.737715395667909,0.021119992413088054,9.941738396739005e-100,0.8628141506969991,1.832812381030169
0.39,-78.33444500069888,0.9861475422801216,0.004500044063481843,0.991717798974874,0.0001226964844676015,2.3696743720130606e-06,8.980504050238933,0.9999608809715219,0.978369022779022,0.8931518939241557,0.9922506960903997,7.204059425340827e-06,0.0001213053278048444,0.019920459130365196,0.019909302742697137,0.019881075715293007,0.9999641822515601,0.829376069435709,12.97242980232817,15.591832301020835,0.0008164971987783382,0.004500044063481843,0.2612621458783502,135.46976866106192,1.7377189299061664,0.021119894725699154,1.326265315824817e-99,0.8628180301442948,1.8328121193482876
0.4,-78.1504639849495,0.9860894091722586,0.00463483388301744,0.9917059444728087,0.00012269607075245307,2.412291508750539e-06,8.980364057819695,0.9999608419252561,0.9783690938288073,0.893154430224151,0.9922511078324705,7.203208492119888e-06,0.00012130506131894483,0.01992240573400773,0.01991027769551602,0.0201033588304892,0.9999641452546696,0.8293803492067917,12.972429680013855,15.59182616646327,0.0008164944330655801,0.00463483388301744,0.2612596238622602,135.46977396116333,1.7377224640088036,0.021119797038634522,1.7823052689670977e-99,0.8628219094818049,1.832811857680873
0.41000000000000003,-77.96673254804092,0.9860298916226575,0.004773332317200365,0.9916936947800077,0.00012269565708138873,2.4564373451054947e-06,8.980215529324001,0.9999608013100709,0.9783691648750854,0.8931569664639409,0.9922515193737771,7.202362098042464e-06,0.00012130479610308336,0.01992440234343119,0.019911277786630967,0.02032813677406443,0.9999641064805713,0.8293846231752897,12.972429556204478,15.591820031934601,0.0008164916675112872,0.004773332317200365,0.26125705331193083,135.46977924715497,1.7377259979758253,0.02111969935189419,2.41254278880162e-99,0.8628257887095325,1.8328115960279772
0.42,-77.78324421201508,0.9859689847366765,0.004915635021335119,0.9916810437885234,0.00012269524345477408,2.502144499550393e-06,8.98005802404377,0.9999607590866799,0.9783692359178426,0.8931595026435273,0.9922519307098249,7.201520254549547e-06,0.00012130453216233788,0.019926449010041983,0.0199123030446146,0.020555418429490796,0.9999640658652716,0.8293888911481904,12.972429430901807,15.591813897434799,0.0008164889021168119,0.004915635021335119,0.2612544354289765,135.46978451943247,1.737729531807237,0.021119601665478164,3.288743919936423e-99,0.8628296678274806,1.8328113343896526
0.43,-77.59999262368389,0.9859066831801951,0.005061839316016385,0.9916679853015258,0.00012269482987297282,2.5494462278557068e-06,8.979891084423025,0.999960715215182,0.9783693069570653,0.8931620387629112,0.9922523418360483,7.200682973787867e-06,0.00012130426950176837,0.019928545785947417,0.019913353498344603,0.02078521482347428,0.9999640233431235,0.8293931529283188,12.972429304107612,15.59180776296383,0.0008164861368835045,0.005061839316016385,0.26125177138009426,135.4697897783837,1.737733065503043,0.021119503979386466,4.512393660098452e-99,0.8628335468356523,1.832811072765951
0.44,-77.41697138638001,0.9858429810331473,0.005212046564591369,0.9916545128574615,0.00012269441633635652,2.598377358830089e-06,8.979714222401366,0.9999606696539443,0.9783693779927388,0.8931645748220942,0.9922527527476844,7.199850268978323e-06,0.0001213040081265534,0.019930692725370833,0.01991442917778636,0.021017539276648258,0.999963978844932,0.8293974083087591,12.972429175823736,15.591801628521663,0.0008164833718127506,0.005212046564591369,0.2612490623278268,135.46979502439916,1.7377365990632487,0.021119406293619105,6.2322828072697696e-99,0.8628374257340508,1.8328108111569261
0.45,-77.23417426726122,0.9857778719833825,0.005366359087180493,0.9916406199303739,0.0001226940028452927,2.6489732047202746e-06,8.979526933999697,0.9999606223609093,0.9783694490248492,0.8931671108210778,0.9922531634399212,7.199022154022535e-06,0.00012130374804182336,0.019932889882902618,0.01991553011302605,0.021252406815353606,0.9999639323000798,0.8294016570793054,12.972429046052028,15.59179549410827,0.0008164806069059258,0.005366359087180493,0.2612463093929429,135.46980025785933,1.7377401324878587,0.021119308608176107,8.661293305564392e-99,0.8628413045226792,1.8328105495626301
0.46,-77.05159507278776,0.985711349229739,0.005524882238524997,0.9916262998023826,0.00012269358940015179,2.7012702347051872e-06,8.979328689487742,0.9999605732927902,0.9783695200533821,0.8931696467598631,0.992253573907806,7.198198643763405e-06,0.00012130348925275982,0.019935137314510208,0.01991665633483099,0.021489834235481974,0.999963883635159,0.829405899022453,12.972428914794385,15.591789359723624,0.0008164778421644219,0.005524882238524997,0.2612435136775143,135.4698054791421,1.737743665776878,0.021119210923057487,1.210767478668135e-98,0.8628451832015405,1.832810287983116
0.47000000000000003,-76.8692276207465,0.9856434054301926,0.0056877247824226275,0.9916115455140377,0.00012269317600130928,2.7553063389218404e-06,8.979118928457547,0.9999605224047665,0.9783695910783229,0.8931721826384517,0.992253984146211,7.197379754133486e-06,0.0001213032317646236,0.01993743507787183,0.0199178078748296,0.02172984013249512,0.999963832773376,0.8294101339117881,12.972428782052788,15.59178322536769,0.0008164750775896551,0.0056877247824226275,0.2612406762695017,135.46981068862462,1.7377471989303117,0.02111911323826326,1.7028557978105268e-98,0.8628490617706379,1.832810026418438
0.48,-76.68706592285389,0.9855740329505278,0.005854996088686159,0.9915963500751437,0.00012269276264913418,2.8111196657352125e-06,8.978897076886746,0.9999604696518563,0.9783696620996568,0.8931747184568452,0.9922543941499896,7.196565501658499e-06,0.00012130297558259553,0.019939783230577688,0.01991898476452907,0.021972444147559302,0.999963779636892,0.8294143615189463,12.972428647829224,15.59177709104045,0.0008164723131830228,0.005854996088686159,0.2612377982114068,135.46981588667214,1.7377507319481642,0.02111901555379345,2.407486412871386e-98,0.8628529402299744,1.832809764868649
0.49,-76.50510389446097,0.9855032234820009,0.006026810925924212,0.9915807061102743,0.0001226923493440073,2.8687505486456663e-06,8.978662517185414,0.9999604149866511,0.9783697331173689,0.8931772542150446,0.9922548039137177,7.1957559043253165e-06,0.00012130272071203064,0.01994218183297132,0.019920187036867834,0.02221766786122789,0.9999637241428289,0.8294185816020521,12.972428512125811,15.59177095674187,0.0008164695489459713,0.006026810925924212,0.26123488055066646,135.46982107365562,1.7377542648304414,0.021118917869648066,3.42343988576221e-98,0.8628568185795531,1.8328095033338028
0.5,-76.32333568906905,0.9854309685153323,0.0062032838922891805,0.9915646062636795,0.0001226919360863,2.928239281895141e-06,8.978414621898489,0.999960358361931,0.978369804131444,0.8931797899130517,0.9922552134319926,7.194950980595111e-06,0.00012130246715816209,0.0199446309447802,0.019921414724378497,0.02246553347860313,0.9999636662078103,0.8294227939190664,12.972428374944677,15.591764822471928,0.0008164667848799171,0.0062032838922891805,0.2612319242825704,135.4698262499315,1.7377577975771479,0.021118820185827135,4.891638639452128e-98,0.862860696819377,1.8328092418139532
