t,GH,SRIF_PeV,GHRH,ghr_GHRH,SRIF_ArC
1.6300000000000001,5.511801312516767,226.13691499777354,0.04585370417211397,0.0,1.1564089978699274e-06
1.6400000000000001,5.5118013173147,226.13691513060957,0.04585370425218887,0.0,1.1564090595866082e-06
1.6500000000000001,5.51180132257049,226.13691533516004,0.04585370421792386,0.0,1.156409111582783e-06
1.6600000000000001,5.511801327923054,226.13691558590702,0.045853704095356905,0.0,1.1564091533086481e-06
1.67,5.51180133301131,226.13691585733253,0.045853703910525956,0.0,1.1564091842144003e-06
1.68,5.511801337474174,226.13691612391867,0.045853703689468985,0.0,1.1564092037502356e-06
1.69,5.511801340950563,226.1369163601475,0.045853703458223954,0.0,1.156409211366351e-06
1.7,5.5118013430793935,226.13691654050103,0.045853703242828815,0.0,1.1564092065129424e-06
1.71,5.5118013469459415,226.13691684111961,0.04585370290739261,0.0,1.1564092049968508e-06
1.72,5.5118013521950395,226.13691723683147,0.04585370247767532,0.0,1.1564092062963514e-06
1.73,5.511801356977508,226.1369176150451,0.045853702049633835,0.0,1.1564092027990422e-06
1.74,5.5118013611196615,226.13691796120764,0.04585370164050127,0.0,1.1564091948445083e-06
1.75,5.511801364447809,226.13691826076635,0.04585370126751074,0.0,1.156409182772335e-06
1.76,5.511801366788264,226.13691849916836,0.04585370094789536,0.0,1.156409166922107e-06
1.77,5.511801367967337,226.13691866186082,0.045853700698888236,0.0,1.1564091476334096e-06
1.78,5.511801367811341,226.13691873429096,0.0458537005377225,0.0,1.1564091252458278e-06
1.79,5.511801366146587,226.13691870190593,0.04585370048163125,0.0,1.1564091000989466e-06
1.8,5.5118013666547885,226.1369188172415,0.045853700280899384,0.0,1.1564090798115197e-06
1.81,5.51180136777114,226.13691896937328,0.045853700049080987,0.0,1.1564090620966432e-06
1.82,5.511801368609879,226.13691909441837,0.045853699852713266,0.0,1.1564090459494733e-06
1.83,5.511801369162077,226.1369191892379,0.04585369969762142,0.0,1.1564090320206676e-06
1.84,5.511801369418804,226.13691925069293,0.04585369958963061,0.0,1.1564090209608839e-06
1.85,5.511801369371132,226.13691927564463,0.045853699534566035,0.0,1.1564090134207797e-06
1.86,5.511801369010131,226.1369192609541,0.04585369953825288,0.0,1.1564090100510125e-06
1.87,5.511801368326871,226.13691920348242,0.04585369960651632,0.0,1.15640901150224e-06
1.8800000000000001,5.511801367312425,226.1369191000907,0.04585369974518154,0.0,1.1564090184251196e-06
1.8900000000000001,5.511801367543808,226.13691914023104,0.045853699679335475,0.0,1.1564090123896522e-06
1.9000000000000001,5.5118013663461864,226.13691907244325,0.045853699730909386,0.0,1.1564090061802976e-06
1.9100000000000001,5.51180136509905,226.13691899956027,0.04585369978934873,0.0,1.1564090003035189e-06
1.92,5.511801363802399,226.13691892158215,0.045853699854653505,0.0,1.1564089947593158e-06
1.93,5.511801362456233,226.13691883850885,0.04585369992682373,0.0,1.1564089895476887e-06
1.94,5.511801361060552,226.1369187503404,0.04585370000585937,0.0,1.1564089846686375e-06
1.95,5.511801359615356,226.13691865707682,0.045853700091760465,0.0,1.1564089801221623e-06
1.96,5.511801358120646,226.13691855871804,0.04585370018452699,0.0,1.1564089759082627e-06
1.97,5.511801356565378,226.13691845318334,0.04585370028764316,0.0,1.156408972357831e-06
1.98,5.511801354751961,226.13691830288263,0.04585370046419168,0.0,1.1564089754870678e-06
1.99,5.511801353037103,226.13691815047414,0.0458537006523755,0.0,1.1564089811791042e-06
2.0,5.51180135148217,226.13691800387815,0.04585370084036235,3.124958477182174e-09,1.1564089885707844e-06
2.0100000000000002,5.513078899414636,226.13934946818395,0.4634713261831122,92.86134905263025,0.37588076778650187
2.02,5.571547230980273,226.36684337176433,1.450194458757218,172.78785288115816,2.3525047921559255
2.0300000000000002,5.987596783027147,228.96212679417206,2.719055374825201,241.58123225413686,6.091490602006103
2.04,7.25265270722591,240.54885144599103,4.090745013330201,300.7922426056903,11.035708448332343
2.05,9.592356914944832,269.6307521257758,5.457015757122811,351.7556315074585,16.550452936355374
2.06,12.828013272041133,318.1330720238662,6.757462151697801,395.62022684086304,22.15127679231421
2.07,16.651455316459277,379.17557160348343,7.961422327442312,433.3748339269802,27.527361613448967
2.08,20.81277328847198,443.6830252501449,9.055264372159327,465.8705253927971,32.50419480656354
2.09,25.14696774755817,505.264766908457,10.035684429406935,493.83982623687325,37.0005533818976
2.1,29.551212190618457,560.695990251613,10.905765254085122,517.9132265684065,40.99442408168271
2.11,33.96182553150388,608.8728590188664,11.672275495678187,538.6333942534369,44.49909406632303
2.12,38.33895044820099,649.8456020110713,12.343849536363198,556.4674078528067,47.54731673911019
2.13,42.6573140412154,684.2095834365022,12.929818449478985,571.8172856094669,50.18120549523399
2.14,46.90075670975912,712.7680985418838,13.439492728204502,585.0290478320659,52.445993273683925
2.15,51.05895796964931,736.3581043057417,13.881745750345406,596.400516959704,54.38633101598926
2.16,55.125433897031364,755.7664038947851,14.264792191019083,606.1880311414473,56.04422149247221
2.17,59.09628092329286,771.6943571500516,14.596089898581567,614.612222667028,57.457987256891386
2.18,62.96936714882924,784.747897722948,14.882317809654461,621.8629915080173,58.661877754015464
2.19,66.74379861469421,795.4401791532918,15.129398870351833,628.1037860846443,59.68605882081773
2.2,70.4195585858694,804.199992889684,15.342547868803347,633.4752732057448,60.55681919072788
2.21,73.86726924022938,811.3784211525422,15.108677321126393,545.2372251065722,60.64823438805178
2.22,76.83062827423836,817.2476093506558,14.279930289715649,469.2900286800209,59.440101637897655
2.23,79.05851910412972,822.0201549943873,13.14602694328106,403.921670939943,57.11525596179865
2.24,80.28752051835853,825.8602106811808,11.888134788403468,347.65860403087623,53.86967005104314
2.25,80.40686675231198,828.8952188289887,10.616472142614924,299.2325335624869,49.91808323523962
2.2600000000000002,79.56478728508522,831.2314833547907,9.395261759509587,257.5518284433886,45.48804839039764
2.27,78.0694273179525,832.9663585956795,8.25924008661023,221.67691308432688,40.805562128110296
2.2800000000000002,76.21419469862678,834.1917347884321,7.224536279849477,190.79908728123638,36.07787630343276
2.29,74.19779574935993,834.9916876665253,6.295803340809918,164.22229631814423,31.479048994351622
2.3000000000000003,72.13231254776551,835.4395542564592,5.470859434476695,141.3474403483548,27.14163458707776
2.31,70.07488697692234,835.596731527321,4.743679557980672,121.65886935563385,23.15513769492848
2.32,68.05283974825149,835.5130823661397,4.106298074722604,104.71275925900144,19.56982417081994
2.33,66.0784487072095,835.2282126044237,3.549995504612302,90.12710712922201,16.40367348520459
2.34,64.15667489232922,834.7730393192969,3.0660178453552844,77.5731199995439,13.650411703098207
2.35,62.28899202455793,834.1713284732717,2.6459931811991573,66.76780314218117,11.287173526565937
2.36,60.475238618198816,833.4410606460735,2.2821545019394107,57.46758073538883,9.281002603982845
2.37,58.714502498777016,832.5955825473494,1.9674404657136442,49.46280512711191,7.593912072502858
2.38,57.00554058827913,831.6445489991879,1.6955211420117975,42.573030911350024,6.186546229133371
2.39,55.346977199590384,830.5946797783602,1.4607792693111814,36.64294728786715,5.020644175021598
2.4,53.73739720909885,829.450360762221,1.2582667155661864,31.538877010878707,4.060558379908457
2.41,52.17538944492035,828.2141179685203,1.0836486306286135,27.14576301121273,3.2740732231874814
2.42,50.659566567951686,826.8869896793428,0.933143062092551,23.364574750357736,2.6327330604064096
2.43,49.18857382377209,825.468817735647,0.8034607259156944,20.110075853964876,2.1118455727529457
2.44,47.76109256431391,823.9584752441009,0.6917476329895389,17.308902697023637,1.6902845502491826
2.45,46.37584131480497,822.354044542755,0.595531998747753,14.897910616401221,1.350180961868256
2.46,45.03157569074463,820.6529564203698,0.5126760591912409,12.822750501813575,1.0765630500973784
2.47,43.727087794594986,818.852099317897,0.44133293462666495,11.036643638016137,0.856985499307302
2.48,42.461205378770444,816.9479053632391,0.3799083829571158,9.499327213757656,0.6811721764624059
2.49,41.23279091565083,814.936418654235,0.3270271319342065,8.176146706386929,0.5406865352892565
2.5,40.040740638887335,812.8133500449572,0.2815033994168935,7.037274689174701,0.4286364711294817
2.5100000000000002,38.883983586524714,810.5741217904065,0.24231518261089524,6.0570384589497115,0.3394157421612363
2.52,37.761480660176325,808.2139047081529,0.20858190431095086,5.2133413168432385,0.26848122224891213
2.5300000000000002,36.672223706420866,805.7276499587207,0.17954502035507544,4.48716445684046,0.21216351211262935
2.54,35.61523462308045,803.1101171204889,0.15455122801592763,3.862138240779737,0.16750762539382333
2.5500000000000003,34.58956449132335,800.355899900507,0.13303794466276084,3.324173192383027,0.13214013789684959
2.56,33.594292733694985,797.4594505627468,0.11452076405036361,2.8611423836813943,0.10415921150813426
2.57,32.62852629778976,794.4151039446299,0.09858262900434599,2.462608072599411,0.0820441144733787
2.58,31.691398865130868,791.2171017773301,0.08486449236374093,2.11958641207232,0.06458117466105663
2.59,30.782070084730734,787.8596178896888,0.07305726426444412,1.8243449328530552,0.050803455631757345
2.6,29.899724830788834,784.3367847732588,0.06289487278744597,1.570228236503315,0.03994180868607299
2.61,29.043572483982597,780.642721896613,0.054148284283382364,1.3515079688111682,0.031385294013238356
2.62,28.21284623581518,776.7715660842673,0.046620353276253856,1.163253689694566,0.0246492756058644
2.63,27.406802415503304,772.7175042074351,0.04014138621682062,1.001221730113516,0.01934977275145126
2.64,26.624719838905392,768.4748083745706,0.03456532206400189,0.8617595299208991,0.01518289128182729
2.65,25.865899179014512,764.0378737502884,0.029766443062185056,0.7417233015895757,0.011908365636073831
2.66,25.129662357560434,759.401259075407,0.02563654345285217,0.6384071623940539,0.00933641536661435
2.67,24.415351957290227,754.5597299021618,0.022082491537273465,0.5494821372980211,0.007317267492074414
2.68,23.72233065451742,749.5083044991975,0.019024131402836104,0.47294365883122946,0.0057328179091745
2.69,23.049980671554152,744.242302318612,0.016392476484326624,0.40706637978436166,0.004490004918921383
2.7,22.397703248661095,738.7573948523733,0.014128154822703756,0.3503652802401844,0.003515550394097471
2.71,21.76491813517243,733.0496586375489,0.012180070769889782,0.30156219159330805,0.002751791318907966
2.72,21.15106309947192,727.115630098615,0.010504253117067102,0.25955698388868864,0.0021533796907985373
2.73,20.555593457515958,720.9523618428683,0.009062863846598365,0.2234027665045214,0.001684672506875781
2.74,19.977981619614496,714.5574799509174,0.007823344898376525,0.1922845435432211,0.0013176696333162994
2.75,19.41771665519602,707.9292417330482,0.006757684090884809,0.16550084061306808,0.0010303853101876637
2.7600000000000002,18.87430387529316,701.0665933439057,0.005841783263747166,0.14244789389578438,0.0008055648414683655
2.77,18.34726443249261,693.9692265910983,0.0050549148152682615,0.1226060387199257,0.0006296718997042606
2.7800000000000002,17.83613493809503,686.6376341991996,0.004379254051114958,0.10552799567726648,0.000492091694208617
2.79,17.340467096227822,679.0731627441515,0.0037994769177218135,0.09082878779082597,0.0003845035473922524
2.8000000000000003,16.85982735464228,671.2780624254888,0.0033024142478871843,0.07817706228755592,0.0003003873407404288
2.81,16.393796571907284,663.2555328115958,0.0028767542957169392,0.06728762214205869,0.00023463588035825685
2.82,15.941969700687311,655.009763681149,0.002512787205414042,0.05791499452710652,0.00018324935370922943
2.83,15.50395548673889,646.545970074412,0.002202185691599525,0.04984789916146869,0.00014309646160073162
2.84,15.079376183222523,637.8704206939939,0.0019378167543294043,0.04290448527875561,0.00011172668735398434
2.85,14.667867279836384,628.9904588346091,0.001713579911083081,0.03692823315986908,8.722300910653963e-05
2.86,14.269077246190443,619.9145150872617,0.001524269230685021,0.03178442538444055,6.808548739026143e-05
2.87,13.882667288743853,610.6521111147823,0.0013654552359701692,0.027357108954062678,5.3140930117621794e-05
2.88,13.50831112046227,601.2138539285705,0.0012333841933307493,0.023546482421124726,4.147251427990951e-05
2.89,13.145694742184148,591.6114202250637,0.0011248918929468068,0.020266645474399554,3.236317258052221e-05
2.9,12.794516234477824,581.8575304530274,0.0010373320637088077,0.01744366367259662,2.5252395357413347e-05
2.91,12.454485558574856,571.9659124277252,0.0009685153453480505,0.015013900777644324,1.9702266358463886e-05
2.92,12.125324364613142,561.9512545183081,0.000916658226178617,0.012922584463433109,1.537104975646805e-05
2.93,11.806765805110217,551.8291485958041,0.0008803403860608281,0.01112257162918232,1.1991151719618027e-05
2.94,11.49855435121082,541.6160230723293,0.0008584723481714344,0.009573286245899473,9.353829472430263e-06
2.95,11.200445608901918,531.3290665389753,0.0008502678597445474,0.008239804037185338,7.296200415653429e-06
2.96,10.91220613177141,520.9861427270059,0.0008552223124646737,0.0070920652136523925,5.691163652820258e-06
2.97,10.633613226398394,510.60569763418744,0.0008730973507749349,0.0061041971512703665,4.4389740632049615e-06
2.98,10.364454745900685,500.2066597707233,0.0009039136135976199,0.005253931252026332,3.462196552339493e-06
2.99,10.104528866650632,489.80833460707566,0.0009479435629568894,0.0045221006552397455,2.7004732511658112e-06
3.0,9.853643842302448,479.43029443148237,0.001005708209056338,0.0038922081793194324,2.1064514593573927e-06
3.0100000000000002,9.611617728712426,469.0922648360681,0.0010779812007173793,0.0033500546563032833,1.6430658719869767e-06
3.02,9.378278072768161,458.814009078193,0.0011657974170081404,0.002883418763415315,1.2817448918153154e-06
3.0300000000000002,9.153461557510168,448.6152115920315,0.0012704553987500475,0.0024817815516975043,1.000052530022488e-06
3.04,8.937013595361337,438.5153618402016,0.0013935295792316506,0.0021360891623290494,7.804529726327833e-07
3.0500000000000003,8.728787861039141,428.5336397525281,0.0015368801346519229,0.0018385489782367947,6.09258420358287e-07
