t,Ca,Fluo,CaFluo,CaPrFluo,PrFluo,Pr
0.62,1.339623300021523e-15,1.2273453768125266e-11,3.216665165356383e-14,0.06999999999996083,99.94999999998771,2988.1100000000133
0.63,1.3396233000215227e-15,1.2273453768125266e-11,3.216665165356383e-14,0.06999999999996083,99.94999999998771,2988.1100000000133
0.64,1.3396233000215227e-15,1.2273453768125266e-11,3.2166651653563826e-14,0.06999999999996082,99.94999999998771,2988.1100000000133
0.65,1.3396233000215227e-15,1.2273453768125266e-11,3.2166651653563826e-14,0.06999999999996082,99.94999999998771,2988.1100000000133
0.66,1.3396233000215226e-15,1.2273453768125266e-11,3.2166651653563826e-14,0.06999999999996082,99.94999999998771,2988.1100000000133
0.67,1.3396233000215226e-15,1.2273453768125266e-11,3.216665165356382e-14,0.0699999999999608,99.94999999998771,2988.1100000000133
0.68,1.3396233000215224e-15,1.2273453768125266e-11,3.216665165356382e-14,0.0699999999999608,99.94999999998771,2988.1100000000133
0.6900000000000001,1.3396233000215224e-15,1.2273453768125266e-11,3.216665165356382e-14,0.0699999999999608,99.94999999998771,2988.1100000000133
0.7000000000000001,1.3396233000215222e-15,1.2273453768125266e-11,3.216665165356382e-14,0.0699999999999608,99.94999999998771,2988.1100000000133
0.71,1.3396233000215222e-15,1.2273453768125266e-11,3.2166651653563814e-14,0.06999999999996079,99.94999999998771,2988.1100000000133
0.72,1.3396233000215222e-15,1.2273453768125266e-11,3.2166651653563814e-14,0.06999999999996079,99.94999999998771,2988.1100000000133
0.73,1.339623300021522e-15,1.2273453768125266e-11,3.2166651653563814e-14,0.06999999999996079,99.94999999998771,2988.1100000000133
0.74,1.339623300021522e-15,1.2273453768125266e-11,3.216665165356381e-14,0.06999999999996077,99.94999999998771,2988.1100000000133
0.75,1.3396233000215218e-15,1.2273453768125266e-11,3.216665165356381e-14,0.06999999999996077,99.94999999998771,2988.1100000000133
0.76,1.3396233000215218e-15,1.2273453768125266e-11,3.216665165356381e-14,0.06999999999996077,99.94999999998771,2988.1100000000133
0.77,1.3396233000215216e-15,1.2273453768125266e-11,3.216665165356381e-14,0.06999999999996076,99.94999999998771,2988.1100000000133
0.78,1.3396233000215216e-15,1.2273453768125266e-11,3.21666516535638e-14,0.06999999999996076,99.94999999998771,2988.1100000000133
0.79,1.3396233000215216e-15,1.2273453768125267e-11,3.21666516535638e-14,0.06999999999996076,99.94999999998771,2988.1100000000133
0.8,1.3396233000215214e-15,1.2273453768125267e-11,3.21666516535638e-14,0.06999999999996075,99.94999999998771,2988.1100000000133
0.81,1.3396233000215214e-15,1.2273453768125267e-11,3.2166651653563795e-14,0.06999999999996075,99.94999999998771,2988.1100000000133
0.8200000000000001,1.3396233000215212e-15,1.2273453768125267e-11,3.2166651653563795e-14,0.06999999999996075,99.94999999998771,2988.1100000000133
0.8300000000000001,1.3396233000215212e-15,1.2273453768125267e-11,3.2166651653563795e-14,0.06999999999996073,99.94999999998771,2988.1100000000133
0.84,1.339623300021521e-15,1.2273453768125267e-11,3.216665165356379e-14,0.06999999999996073,99.94999999998771,2988.1100000000133
0.85,1.339623300021521e-15,1.2273453768125267e-11,3.216665165356379e-14,0.06999999999996073,99.94999999998771,2988.1100000000133
0.86,1.3396233000215208e-15,1.2273453768125267e-11,3.216665165356379e-14,0.06999999999996072,99.94999999998771,2988.1100000000133
0.87,1.3396233000215208e-15,1.2273453768125267e-11,3.216665165356379e-14,0.06999999999996072,99.94999999998771,2988.110000000013
0.88,1.3396233000215208e-15,1.2273453768125267e-11,3.216665165356378e-14,0.06999999999996072,99.94999999998771,2988.110000000013
0.89,1.3396233000215206e-15,1.2273453768125267e-11,3.216665165356378e-14,0.0699999999999607,99.94999999998771,2988.110000000013
0.9,1.3396233000215206e-15,1.2273453768125267e-11,3.216665165356378e-14,0.0699999999999607,99.94999999998771,2988.110000000013
0.91,1.3396233000215204e-15,1.2273453768125267e-11,3.2166651653563776e-14,0.0699999999999607,99.94999999998771,2988.110000000013
0.92,1.3396233000215204e-15,1.2273453768125267e-11,3.2166651653563776e-14,0.06999999999996069,99.94999999998771,2988.110000000013
0.93,1.3396233000215202e-15,1.2273453768125267e-11,3.2166651653563776e-14,0.06999999999996069,99.94999999998771,2988.110000000013
0.9400000000000001,1.3396233000215202e-15,1.2273453768125267e-11,3.2166651653563776e-14,0.06999999999996069,99.94999999998771,2988.110000000013
0.9500000000000001,1.3396233000215202e-15,1.2273453768125267e-11,3.216665165356377e-14,0.06999999999996069,99.94999999998771,2988.110000000013
0.96,1.33962330002152e-15,1.2273453768125267e-11,3.216665165356377e-14,0.06999999999996068,99.94999999998771,2988.110000000013
0.97,1.33962330002152e-15,1.2273453768125267e-11,3.216665165356377e-14,0.06999999999996068,99.94999999998771,2988.110000000013
0.98,1.3396233000215198e-15,1.2273453768125267e-11,3.216665165356376e-14,0.06999999999996068,99.94999999998771,2988.110000000013
0.99,1.3396233000215198e-15,1.2273453768125267e-11,3.216665165356376e-14,0.06999999999996066,99.94999999998771,2988.110000000013
1.0,1.3396233000215196e-15,1.2273453768125267e-11,3.216665165356376e-14,0.06999999999996066,99.94999999998771,2988.110000000013
1.01,1.3396233000215196e-15,1.2273453768125267e-11,3.2166651653563757e-14,0.06999999999996066,99.94999999998771,2988.110000000013
1.02,1.3396233000215194e-15,1.2273453768125267e-11,3.2166651653563757e-14,0.06999999999996065,99.94999999998771,2988.110000000013
1.03,1.3396233000215194e-15,1.2273453768125267e-11,3.2166651653563757e-14,0.06999999999996065,99.94999999998771,2988.110000000013
1.04,1.3396233000215194e-15,1.2273453768125267e-11,3.2166651653563757e-14,0.06999999999996065,99.94999999998771,2988.110000000013
1.05,1.3396233000215192e-15,1.2273453768125267e-11,3.216665165356375e-14,0.06999999999996064,99.94999999998771,2988.110000000013
1.06,1.3396233000215192e-15,1.2273453768125269e-11,3.216665165356375e-14,0.06999999999996064,99.94999999998771,2988.110000000013
1.07,1.339623300021519e-15,1.2273453768125269e-11,3.216665165356375e-14,0.06999999999996064,99.94999999998771,2988.110000000013
1.08,1.339623300021519e-15,1.2273453768125269e-11,3.2166651653563744e-14,0.06999999999996062,99.94999999998771,2988.110000000013
1.09,1.3396233000215188e-15,1.2273453768125269e-11,3.2166651653563744e-14,0.06999999999996062,99.94999999998771,2988.110000000013
1.1,1.3396233000215188e-15,1.2273453768125269e-11,3.2166651653563744e-14,0.06999999999996062,99.94999999998771,2988.110000000013
1.11,1.3396233000215188e-15,1.2273453768125269e-11,3.2166651653563744e-14,0.06999999999996061,99.94999999998771,2988.110000000013
1.12,1.3396233000215186e-15,1.2273453768125269e-11,3.216665165356374e-14,0.06999999999996061,99.94999999998771,2988.110000000013
1.1300000000000001,1.3396233000215186e-15,1.2273453768125269e-11,3.216665165356374e-14,0.06999999999996061,99.94999999998771,2988.110000000013
1.1400000000000001,1.3396233000215184e-15,1.2273453768125269e-11,3.216665165356374e-14,0.0699999999999606,99.94999999998771,2988.110000000013
1.1500000000000001,1.3396233000215184e-15,1.2273453768125269e-11,3.216665165356373e-14,0.0699999999999606,99.94999999998771,2988.110000000013
1.16,1.3396233000215182e-15,1.2273453768125269e-11,3.216665165356373e-14,0.0699999999999606,99.94999999998771,2988.110000000013
1.17,1.3396233000215182e-15,1.2273453768125269e-11,3.216665165356373e-14,0.06999999999996058,99.94999999998771,2988.110000000013
1.18,1.339623300021518e-15,1.2273453768125269e-11,3.2166651653563725e-14,0.06999999999996058,99.94999999998771,2988.110000000013
1.19,1.339623300021518e-15,1.2273453768125269e-11,3.2166651653563725e-14,0.06999999999996058,99.94999999998771,2988.110000000013
1.2,1.339623300021518e-15,1.2273453768125269e-11,3.2166651653563725e-14,0.06999999999996058,99.94999999998771,2988.110000000013
1.21,1.3396233000215178e-15,1.2273453768125269e-11,3.2166651653563725e-14,0.06999999999996057,99.94999999998771,2988.110000000013
1.22,1.3396233000215178e-15,1.2273453768125269e-11,3.216665165356372e-14,0.06999999999996057,99.94999999998771,2988.110000000013
1.23,1.3396233000215176e-15,1.2273453768125269e-11,3.216665165356372e-14,0.06999999999996057,99.94999999998771,2988.110000000013
1.24,1.3396233000215176e-15,1.2273453768125269e-11,3.216665165356372e-14,0.06999999999996055,99.94999999998771,2988.110000000013
1.25,1.3396233000215174e-15,1.2273453768125269e-11,3.216665165356371e-14,0.06999999999996055,99.94999999998771,2988.110000000013
1.26,1.3396233000215174e-15,1.2273453768125269e-11,3.216665165356371e-14,0.06999999999996055,99.94999999998771,2988.110000000013
1.27,1.3396233000215174e-15,1.2273453768125269e-11,3.216665165356371e-14,0.06999999999996054,99.94999999998771,2988.1100000000124
1.28,1.3396233000215172e-15,1.2273453768125269e-11,3.2166651653563706e-14,0.06999999999996054,99.94999999998771,2988.1100000000124
1.29,1.3396233000215172e-15,1.2273453768125269e-11,3.2166651653563706e-14,0.06999999999996054,99.94999999998771,2988.1100000000124
1.3,1.339623300021517e-15,1.2273453768125269e-11,3.2166651653563706e-14,0.06999999999996052,99.94999999998771,2988.1100000000124
1.31,1.339623300021517e-15,1.2273453768125269e-11,3.2166651653563706e-14,0.06999999999996052,99.94999999998771,2988.1100000000124
1.32,1.3396233000215168e-15,1.2273453768125269e-11,3.21666516535637e-14,0.06999999999996052,99.94999999998771,2988.1100000000124
1.33,1.3396233000215168e-15,1.227345376812527e-11,3.21666516535637e-14,0.06999999999996051,99.94999999998771,2988.1100000000124
1.34,1.3396233000215168e-15,1.227345376812527e-11,3.21666516535637e-14,0.06999999999996051,99.94999999998771,2988.1100000000124
1.35,1.3396233000215166e-15,1.227345376812527e-11,3.2166651653563694e-14,0.06999999999996051,99.94999999998771,2988.1100000000124
1.36,1.3396233000215166e-15,1.227345376812527e-11,3.2166651653563694e-14,0.0699999999999605,99.94999999998771,2988.1100000000124
1.37,1.3396233000215164e-15,1.227345376812527e-11,3.2166651653563694e-14,0.0699999999999605,99.94999999998771,2988.1100000000124
1.3800000000000001,1.3396233000215164e-15,1.227345376812527e-11,3.2166651653563694e-14,0.0699999999999605,99.94999999998771,2988.1100000000124
1.3900000000000001,1.3396233000215162e-15,1.227345376812527e-11,3.216665165356369e-14,0.06999999999996048,99.94999999998771,2988.1100000000124
1.4000000000000001,1.3396233000215162e-15,1.227345376812527e-11,3.216665165356369e-14,0.06999999999996048,99.94999999998771,2988.1100000000124
1.41,1.339623300021516e-15,1.227345376812527e-11,3.216665165356369e-14,0.06999999999996048,99.94999999998771,2988.1100000000124
1.42,1.339623300021516e-15,1.227345376812527e-11,3.216665165356368e-14,0.06999999999996047,99.94999999998771,2988.1100000000124
1.43,1.339623300021516e-15,1.227345376812527e-11,3.216665165356368e-14,0.06999999999996047,99.94999999998771,2988.1100000000124
1.44,1.3396233000215158e-15,1.227345376812527e-11,3.216665165356368e-14,0.06999999999996047,99.94999999998771,2988.1100000000124
1.45,1.3396233000215158e-15,1.227345376812527e-11,3.2166651653563675e-14,0.06999999999996047,99.94999999998771,2988.1100000000124
1.46,1.3396233000215156e-15,1.227345376812527e-11,3.2166651653563675e-14,0.06999999999996045,99.94999999998771,2988.1100000000124
1.47,1.3396233000215158e-15,1.227345376812527e-11,3.216665165356368e-14,0.06999999999996047,99.94999999998771,2988.1100000000124
1.48,1.3396233000215158e-15,1.227345376812527e-11,3.216665165356368e-14,0.06999999999996047,99.94999999998771,2988.1100000000124
1.49,1.339623300021516e-15,1.227345376812527e-11,3.216665165356368e-14,0.06999999999996047,99.94999999998771,2988.1100000000124
1.5,1.339623300021516e-15,1.227345376812527e-11,3.216665165356369e-14,0.06999999999996048,99.94999999998771,2988.1100000000124
1.51,1.339623300021516e-15,1.227345376812527e-11,3.216665165356369e-14,0.06999999999996048,99.94999999998771,2988.1100000000124
1.52,1.3396233000215162e-15,1.227345376812527e-11,3.216665165356369e-14,0.06999999999996048,99.94999999998771,2988.1100000000124
1.53,1.3396233000215162e-15,1.227345376812527e-11,3.2166651653563694e-14,0.0699999999999605,99.94999999998771,2988.1100000000124
1.54,1.3396233000215164e-15,1.227345376812527e-11,3.2166651653563694e-14,0.0699999999999605,99.94999999998771,2988.1100000000124
1.55,1.3396233000215164e-15,1.227345376812527e-11,3.2166651653563694e-14,0.0699999999999605,99.94999999998771,2988.1100000000124
1.56,1.3396233000215166e-15,1.227345376812527e-11,3.21666516535637e-14,0.06999999999996051,99.94999999998771,2988.1100000000124
1.57,1.3396233000215166e-15,1.227345376812527e-11,3.21666516535637e-14,0.06999999999996051,99.94999999998771,2988.1100000000124
1.58,1.3396233000215168e-15,1.227345376812527e-11,3.21666516535637e-14,0.06999999999996051,99.94999999998771,2988.1100000000124
1.59,1.3396233000215168e-15,1.227345376812527e-11,3.2166651653563706e-14,0.06999999999996052,99.94999999998771,2988.1100000000124
1.6,1.3396233000215168e-15,1.227345376812527e-11,3.2166651653563706e-14,0.06999999999996052,99.94999999998771,2988.1100000000124
1.61,1.339623300021517e-15,1.227345376812527e-11,3.2166651653563706e-14,0.06999999999996052,99.94999999998771,2988.1100000000124
1.62,1.339623300021517e-15,1.227345376812527e-11,3.216665165356371e-14,0.06999999999996054,99.94999999998771,2988.1100000000124
1.6300000000000001,1.3396233000215172e-15,1.227345376812527e-11,3.216665165356371e-14,0.06999999999996054,99.94999999998771,2988.1100000000124
1.6400000000000001,1.3396233000215172e-15,1.227345376812527e-11,3.216665165356371e-14,0.06999999999996054,99.94999999998771,2988.1100000000124
1.6500000000000001,1.3396233000215174e-15,1.227345376812527e-11,3.216665165356372e-14,0.06999999999996054,99.94999999998771,2988.1100000000124
1.6600000000000001,1.3396233000215174e-15,1.227345376812527e-11,3.216665165356372e-14,0.06999999999996055,99.94999999998771,2988.1100000000124
1.67,1.3396233000215174e-15,1.227345376812527e-11,3.216665165356372e-14,0.06999999999996055,99.94999999998771,2988.110000000013
1.68,1.3396233000215176e-15,1.227345376812527e-11,3.216665165356372e-14,0.06999999999996055,99.94999999998771,2988.110000000013
1.69,1.3396233000215176e-15,1.227345376812527e-11,3.2166651653563725e-14,0.06999999999996057,99.94999999998771,2988.110000000013
1.7,1.3396233000215178e-15,1.227345376812527e-11,3.2166651653563725e-14,0.06999999999996057,99.94999999998771,2988.110000000013
1.71,1.3396233000215178e-15,1.227345376812527e-11,3.2166651653563725e-14,0.06999999999996057,99.94999999998771,2988.110000000013
1.72,1.339623300021518e-15,1.227345376812527e-11,3.216665165356373e-14,0.06999999999996058,99.94999999998771,2988.110000000013
1.73,1.339623300021518e-15,1.227345376812527e-11,3.216665165356373e-14,0.06999999999996058,99.94999999998771,2988.110000000013
1.74,1.3396233000215182e-15,1.227345376812527e-11,3.216665165356373e-14,0.06999999999996058,99.94999999998771,2988.110000000013
1.75,1.3396233000215182e-15,1.227345376812527e-11,3.216665165356374e-14,0.0699999999999606,99.94999999998771,2988.110000000013
1.76,1.3396233000215182e-15,1.227345376812527e-11,3.216665165356374e-14,0.0699999999999606,99.94999999998771,2988.110000000013
1.77,1.3396233000215184e-15,1.227345376812527e-11,3.216665165356374e-14,0.0699999999999606,99.94999999998771,2988.110000000013
1.78,1.3396233000215184e-15,1.227345376812527e-11,3.2166651653563744e-14,0.06999999999996061,99.94999999998771,2988.110000000013
1.79,1.3396233000215186e-15,1.227345376812527e-11,3.2166651653563744e-14,0.06999999999996061,99.94999999998771,2988.110000000013
1.8,1.3396233000215186e-15,1.227345376812527e-11,3.2166651653563744e-14,0.06999999999996061,99.94999999998771,2988.110000000013
1.81,1.3396233000215188e-15,1.227345376812527e-11,3.216665165356375e-14,0.06999999999996062,99.94999999998771,2988.110000000013
1.82,1.3396233000215188e-15,1.227345376812527e-11,3.216665165356375e-14,0.06999999999996062,99.94999999998771,2988.110000000013
1.83,1.3396233000215188e-15,1.227345376812527e-11,3.216665165356375e-14,0.06999999999996062,99.94999999998771,2988.110000000013
1.84,1.339623300021519e-15,1.227345376812527e-11,3.2166651653563757e-14,0.06999999999996064,99.94999999998771,2988.110000000013
1.85,1.339623300021519e-15,1.227345376812527e-11,3.2166651653563757e-14,0.06999999999996064,99.94999999998771,2988.110000000013
1.86,1.3396233000215192e-15,1.227345376812527e-11,3.2166651653563757e-14,0.06999999999996064,99.94999999998771,2988.110000000013
1.87,1.3396233000215192e-15,1.227345376812527e-11,3.216665165356376e-14,0.06999999999996065,99.94999999998771,2988.110000000013
1.8800000000000001,1.3396233000215194e-15,1.227345376812527e-11,3.216665165356376e-14,0.06999999999996065,99.94999999998771,2988.110000000013
1.8900000000000001,1.3396233000215194e-15,1.227345376812527e-11,3.216665165356376e-14,0.06999999999996065,99.94999999998771,2988.110000000013
1.9000000000000001,1.3396233000215196e-15,1.227345376812527e-11,3.216665165356377e-14,0.06999999999996065,99.94999999998771,2988.110000000013
1.9100000000000001,1.3396233000215196e-15,1.227345376812527e-11,3.216665165356377e-14,0.06999999999996066,99.94999999998771,2988.110000000013
1.92,1.3396233000215196e-15,1.227345376812527e-11,3.216665165356377e-14,0.06999999999996066,99.94999999998771,2988.110000000013
1.93,1.3396233000215198e-15,1.227345376812527e-11,3.216665165356377e-14,0.06999999999996066,99.94999999998771,2988.110000000013
1.94,1.3396233000215198e-15,1.227345376812527e-11,3.2166651653563776e-14,0.06999999999996068,99.94999999998771,2988.110000000013
1.95,1.33962330002152e-15,1.227345376812527e-11,3.2166651653563776e-14,0.06999999999996068,99.94999999998771,2988.110000000013
1.96,1.33962330002152e-15,1.227345376812527e-11,3.2166651653563776e-14,0.06999999999996068,99.94999999998771,2988.110000000013
1.97,1.3396233000215202e-15,1.227345376812527e-11,3.216665165356378e-14,0.06999999999996069,99.94999999998771,2988.110000000013
1.98,1.3396233000215202e-15,1.227345376812527e-11,3.216665165356378e-14,0.06999999999996069,99.94999999998771,2988.110000000013
1.99,1.3396233000215202e-15,1.227345376812527e-11,3.216665165356378e-14,0.06999999999996069,99.94999999998771,2988.110000000013
2.0,1.3396233000215204e-15,1.227345376812527e-11,3.216665165356379e-14,0.0699999999999607,99.94999999998771,2988.110000000013
2.0100000000000002,1.3396233000215204e-15,1.227345376812527e-11,3.216665165356379e-14,0.0699999999999607,99.94999999998771,2988.110000000013
2.02,1.3396233000215206e-15,1.2273453768125269e-11,3.216665165356379e-14,0.0699999999999607,99.94999999998771,2988.110000000013
2.0300000000000002,1.3396233000215206e-15,1.2273453768125269e-11,3.2166651653563795e-14,0.06999999999996072,99.94999999998771,2988.110000000013
2.04,1.3396233000215208e-15,1.2273453768125269e-11,3.2166651653563795e-14,0.06999999999996072,99.94999999998771,2988.110000000013
2.05,1.3396233000215208e-15,1.2273453768125269e-11,3.2166651653563795e-14,0.06999999999996072,99.94999999998771,2988.110000000013
2.06,1.339623300021521e-15,1.2273453768125269e-11,3.21666516535638e-14,0.06999999999996073,99.94999999998771,2988.110000000013
2.07,1.339623300021521e-15,1.2273453768125269e-11,3.21666516535638e-14,0.06999999999996073,99.94999999998771,2988.110000000013
2.08,1.339623300021521e-15,1.2273453768125269e-11,3.21666516535638e-14,0.06999999999996073,99.94999999998771,2988.110000000013
2.09,1.3396233000215212e-15,1.2273453768125269e-11,3.216665165356381e-14,0.06999999999996075,99.94999999998771,2988.110000000013
2.1,1.3396233000215212e-15,1.2273453768125269e-11,3.216665165356381e-14,0.06999999999996075,99.94999999998771,2988.110000000013
2.11,1.3396233000215214e-15,1.2273453768125269e-11,3.216665165356381e-14,0.06999999999996075,99.94999999998771,2988.110000000013
2.12,1.3396233000215214e-15,1.2273453768125269e-11,3.2166651653563814e-14,0.06999999999996076,99.94999999998771,2988.110000000013
2.13,1.3396233000215216e-15,1.2273453768125269e-11,3.2166651653563814e-14,0.06999999999996076,99.94999999998771,2988.110000000013
