t,Y,Z,Wstar
0.4,1.812846554473114,0.25831912109926214,0.7290092365703232
0.41000000000000003,1.8201318463797542,0.2591599115382123,0.7250500265307912
0.42,1.8273269705010717,0.2600064979923877,0.7210969791076631
0.43,1.8344311889844673,0.2608590498167057,0.7171501875592597
0.44,1.8414436756663055,0.2617177636696629,0.7132097550233713
0.45,1.8483636360456184,0.26258282693546686,0.7092757809801107
0.46,1.8551902085274214,0.2634544483673579,0.7053483722752287
0.47000000000000003,1.861922502920744,0.2643328457182532,0.7014276389157821
0.48,1.8685596087723404,0.26521824408028105,0.6975136929096701
0.49,1.8751005778841439,0.26611088073730066,0.6936066503630741
0.5,1.8815444234138639,0.2670110050752269,0.6897066315616267
0.51,1.887890122312028,0.267918877355056,0.6858137606346539
0.52,1.8941366151312065,0.26883476971149645,0.6819281656261419
0.53,1.9002827917685106,0.2697589742086068,0.6780499795607948
0.54,1.9063274971834148,0.27069179948942174,0.6741793400088825
0.55,1.9122695332990656,0.27163356879754186,0.670316389022077
0.56,1.9181076394830565,0.27258462761013624,0.6664612749651176
0.5700000000000001,1.9238405100410085,0.27354533742683423,0.662614150815964
0.58,1.9294667760532527,0.2745160830384384,0.6587751758550773
0.59,1.934985000363656,0.2754972745282389,0.6549445161318614
0.6,1.9403936923714573,0.2764893413133337,0.6511223430929812
0.61,1.945691272345916,0.27749274827007153,0.6473088367370404
0.62,1.9508760916862538,0.2785079863898395,0.6435041838402519
0.63,1.9559464256652497,0.27953557604407653,0.639708578597349
0.64,1.960900437905086,0.2805760831355947,0.6359222257481411
0.65,1.9657362193404844,0.2816301014190481,0.6321453371458978
0.66,1.970451743562795,0.2826982733660323,0.6283781356289182
0.67,1.9750448628154262,0.28378129202994334,0.6246208553683543
0.68,1.9795133346451637,0.2848798885849491,0.6208737395582907
0.6900000000000001,1.9838547456103086,0.2859948693184799,0.6171370468909239
0.7000000000000001,1.9880665594731983,0.287127092125906,0.6134110474805701
0.71,1.992146097180062,0.2882774767705307,0.6096960245064326
0.72,1.996090462772821,0.28944704237828717,0.6059922803402886
0.73,1.999896600632557,0.29063687827092044,0.602300131825756
0.74,2.0035612185772127,0.2918481826668412,0.598619916626551
0.75,2.0070808271836302,0.2930822432857529,0.5949519899496108
0.76,2.010451640640134,0.294340490805483,0.5912967323965734
0.77,2.0136696250001767,0.2956244726394132,0.5876545461604994
0.78,2.016730405541714,0.2969359039994193,0.5840258622384082
0.79,2.01962925573507,0.2982766739065178,0.5804111412942496
0.8,2.022361035645864,0.2996488793053992,0.5768108783957913
0.81,2.0249201885260972,0.30105482781690596,0.5732256032072908
0.8200000000000001,2.027300608977999,0.30249711438721877,0.5696558898409998
0.8300000000000001,2.0294956626864504,0.30397861041175595,0.566102355315357
0.84,2.0314980120043695,0.3055025666139995,0.5625656724218115
0.85,2.033299570154024,0.30707264116739647,0.5590465729569253
0.86,2.0348914010717674,0.30869296117830536,0.5555458548716378
0.87,2.036263542330217,0.31036823265142677,0.5520643947828586
0.88,2.0374048434886673,0.3121038427614194,0.5486031591845683
0.89,2.0383028264309777,0.3139059492433359,0.5451632140472522
0.9,2.03894331403967,0.3157817198264041,0.541745750153152
0.91,2.039310216773036,0.31773947282777065,0.5383520973319832
0.92,2.039385112034217,0.3197889579231678,0.5349837522696511
0.93,2.03914675750722,0.3219416847279265,0.5316424102908587
0.9400000000000001,2.038570491611017,0.3242113343005808,0.5283300038908173
0.9500000000000001,2.0376273513601597,0.32661437139809524,0.5250487587701141
0.96,2.036283094443182,0.32917073653686146,0.5218012547423705
0.97,2.034496776128006,0.33190486517438383,0.5185905132947295
0.98,2.032218843254668,0.3348470751732871,0.5154201128161513
0.99,2.0293885232269853,0.33803549518830045,0.5122943439520424
1.0,2.0259302276398063,0.34151876520861657,0.5092184197426409
1.01,2.0217482959941693,0.3453600449130404,0.506198777412271
1.02,2.0167193200034212,0.34964296124223027,0.503243511008512
1.03,2.0106805225027276,0.35448076515111804,0.5003630137504523
1.04,2.0034114204175983,0.3600310202772888,0.4975709718795249
1.05,1.9946039599674616,0.36651994053298304,0.4948859503056413
1.06,1.983810970326003,0.37428512955043025,0.49233407308415345
1.07,1.9703520593590935,0.38385501158167323,0.48995381451664677
1.08,1.9531278470347537,0.39610850633729633,0.487805263601117
1.09,1.9302153073298212,0.41262939720353753,0.4859899228325495
1.1,1.8978620084426256,0.43660409397694416,0.4846991960538136
1.11,1.847477031599894,0.47556061067183225,0.4843590149159691
1.12,1.7538549504848129,0.5522976817960762,0.4862159667955118
1.1300000000000001,1.5155070291699948,0.7609407137687919,0.4960987708017054
1.1400000000000001,1.0297794625152616,1.183279488525169,0.5375488869489398
1.1500000000000001,0.7753190747036883,1.342924685977273,0.6047165861348935
1.16,0.6979268942878161,1.3204158660071523,0.674539006918734
1.17,0.6741140935173329,1.2495623121589219,0.7409557344434581
1.18,0.6674953144393746,1.1692249059228983,0.801809761822619
1.19,0.6682970496278958,1.0895064811031214,0.8558456486149132
1.2,0.6741436462528644,1.0125801056954724,0.9021127948990493
1.21,0.6848472229970451,0.9383497703828177,0.939760902745448
1.22,0.7009549429882445,0.8660348229977515,0.9678934070317892
1.23,0.7232900233443074,0.7946684727302975,0.9856115307031387
1.24,0.7526760103009985,0.7233780308804063,0.99347881617732
1.25,0.7895222655874826,0.6517723229780666,0.9954069926480614
1.26,0.83316073860285,0.580528597372654,0.9950172302795656
1.27,0.8812537803261309,0.5118509497237521,0.9935475638896416
1.28,0.9300862805404394,0.4490369542027332,0.991298134098948
1.29,0.9759995076576299,0.3950031138249894,0.9884250544204636
1.3,1.0167759535754255,0.3510099685530307,0.9850920687584095
1.31,1.0518641871282441,0.3166154462845347,0.9814483898638562
1.32,1.0817678156779988,0.29042144859945884,0.9776047661913272
1.33,1.107389245620437,0.27078761630487974,0.9736342117733565
1.34,1.129648173860453,0.25621516790855836,0.9695825537843915
1.35,1.1493314850417455,0.24547490952178747,0.965478335473854
1.36,1.1670630317662916,0.23760974765425497,0.9613395850907505
1.37,1.1833199144419364,0.23189311401363938,0.9571779600812519
1.3800000000000001,1.1984608002699884,0.2277800565915513,0.9530011970720751
1.3900000000000001,1.212753235244692,0.22486399633357868,0.9488145601781272
1.4000000000000001,1.2263961632573852,0.22284217114264143,0.9446217120052038
1.41,1.239537406891767,0.22148915904510572,0.9404252481800921
1.42,1.2522868267696674,0.22063702577414068,0.9362270368515129
1.43,1.2647261247743737,0.22016054815293007,0.9320284392407528
1.44,1.276916114264494,0.21996624726908803,0.9278304570218335
1.45,1.2889020903640718,0.21998427341225602,0.9236338328572278
1.46,1.300717820157349,0.2201623648817023,0.9194391213165946
1.47,1.3123884839876867,0.2204613860890689,0.9152467387872756
1.48,1.3239328676227533,0.22085199513982848,0.9110569997995529
1.49,1.3353649840973156,0.22131217372855597,0.9068701434020902
1.5,1.3466952830912626,0.2218253814913537,0.9026863526673676
1.51,1.3579315494153186,0.22237918215703978,0.8985057691197523
1.52,1.3690795741537405,0.22296421532363137,0.8943285035167206
1.53,1.3801436533519975,0.2235734308725133,0.8901546438737803
1.54,1.3911269617404336,0.22420151401211086,0.8859842615099955
1.55,1.402031831226965,0.22484445593107702,0.8818174155684698
1.56,1.4128599600791132,0.2254992305812271,0.8776541564281173
1.57,1.4236125663436936,0.2261635569752685,0.8734945282171985
1.58,1.4342905098359466,0.22683570984080326,0.8693385708173331
1.59,1.4448943765461244,0.22751438817462435,0.8651863212429035
1.6,1.4554245436088906,0.22819861385330803,0.861037814696308
1.61,1.4658812305940936,0.22888765120473994,0.8568930854196201
1.62,1.4762645363283489,0.22958094913420024,0.8527521672876909
1.6300000000000001,1.4865744665153506,0.23027809753930406,0.8486150942475768
1.6400000000000001,1.4968109560274383,0.23097879202379096,0.8444819006691099
1.6500000000000001,1.506973882521783,0.23168281211945901,0.840352621549882
1.6600000000000001,1.517063079547207,0.2323900002824222,0.83622729272065
1.67,1.5270783459351658,0.23310024669704818,0.8321059509880239
1.68,1.5370194522693057,0.23381347870082855,0.8279886342249289
1.69,1.5468861453958578,0.23452965332434159,0.8238753814261348
1.7,1.5566781525831075,0.2352487502809023,0.8197662327742901
1.71,1.5663951842864883,0.23597076717541196,0.8156612296775377
1.72,1.5760369370925829,0.2366957145698375,0.8115604148103189
1.73,1.5856030933937864,0.2374236159391627,0.8074638321036741
1.74,1.5950933228315267,0.238154505330222,0.8033715267749479
1.75,1.604507284917914,0.2388884221886826,0.7992835453809213
1.76,1.6138446277095995,0.23962541360434148,0.7951999358001077
1.77,1.6231049922290668,0.2403655297264916,0.7911207468861312
1.78,1.6322879966396293,0.24110883238625672,0.7870460303755326
1.79,1.6413932659894885,0.24185537942357394,0.782975837153116
1.8,1.6504204000647513,0.24260523919949614,0.7789102214526272
1.81,1.6593689989628935,0.2433584800862384,0.7748492374582565
1.82,1.668238645807789,0.24411517591379228,0.7707929416321041
1.83,1.6770289124199553,0.24487540400441546,0.7667413919631471
1.84,1.685739368402457,0.24563924262257505,0.7626946466716569
1.85,1.694369553192403,0.24640678011488842,0.7586527678504874
1.86,1.7029190152298017,0.24717810167968152,0.7546158164374888
1.87,1.7113872698701367,0.24795330198493454,0.7505838576263346
1.8800000000000001,1.7197738356440075,0.24873247478442367,0.7465569562019692
1.8900000000000001,1.7280782089618048,0.2495157200303935,0.7425351797024705
1.9000000000000001,1.7362998703535002,0.2503031421471353,0.7385185976546478
1.9100000000000001,1.7444382984149889,0.25109484620900296,0.7345072797725785
1.92,1.7524929338112984,0.25189094826727165,0.7305013003665781
1.93,1.7604632284282093,0.2526915611282651,0.7265007323759826
1.94,1.768348589934441,0.2534968104183352,0.7225056539779484
1.95,1.7761484309675046,0.2543068203237729,0.7185161427602329
1.96,1.7838621332105655,0.2551217241021271,0.7145322798913002
1.97,1.791489058409919,0.2559416608428722,0.710554148855534
1.98,1.7990285643870882,0.2567667708861816,0.70658183355008
1.99,1.8064799584354903,0.2575972096243077,0.7026154236273587
2.0,1.813842550564988,0.25843313174944715,0.6986550083933138
2.0100000000000002,1.8211156379106825,0.2592746958739888,0.6947006785915382
2.02,1.8282984549299868,0.2601220796552234,0.6907525319783836
2.0300000000000002,1.8353902517559213,0.26097545652872384,0.6868106644470393
2.04,1.842390221324228,0.2618350178241755,0.6828751781864273
2.05,1.8492975300029966,0.2627009631189608,0.6789461783178918
2.06,1.8561113278231287,0.26357349775335454,0.6750237715923272
2.07,1.8628307288132877,0.2644528383949954,0.6711080687026344
2.08,1.8694548128720228,0.2653392120523636,0.667199184048552
2.09,1.8759826277226586,0.26623285518477235,0.6632972354957
2.1,1.882413187700798,0.2671340150514135,0.659402344502729
2.11,1.888745460573762,0.26804295733325106,0.6555146371043088
2.12,1.8949783764186914,0.26895996084971985,0.6516342432405429
2.13,1.9011108240480585,0.26988531828872814,0.6477612971565136
2.14,1.907141638418469,0.2708193408891148,0.6438959386138453
2.15,1.9130696149782402,0.2717623536797768,0.6400383114567751
2.16,1.9188934889881235,0.27271470342171533,0.6361885655769005
2.17,1.9246119415137657,0.27367675621245613,0.6323468563527197
2.18,1.9302236018892194,0.2746488967753994,0.6285133443945377
2.19,1.9357270208366737,0.27563154046738814,0.6246881979453717
2.2,1.9411206941110237,0.27662512252731086,0.6208715907860715
2.21,1.9464030412495572,0.27763010751682843,0.6170637041346185
2.22,1.951572393713556,0.27864699458193737,0.6132647277064949
2.23,1.9566270179313545,0.27967630730617765,0.6094748576472879
2.24,1.961565068808787,0.2807186149021544,0.6056943006291277
2.25,1.9663846136816738,0.28177452121160457,0.601923271748552
2.2600000000000002,1.9710836238650637,0.28284466883169335,0.5981619952424634
2.27,1.975659927562692,0.2839297614272006,0.5944107085490298
2.2800000000000002,1.9801112609756808,0.28503053941594897,0.5906696579105677
2.29,1.9844352056732264,0.2861478104425093,0.5869391036858553
2.3000000000000003,1.9886291891531513,0.28728244908256856,0.5832193203051473
2.31,1.9926905150347785,0.28843538225276016,0.579510593699716
2.32,1.996616267388596,0.2896076377440144,0.5758132292116916
2.33,2.0004033577823748,0.2908003201626427,0.5721275477221573
2.34,2.0040484681378565,0.29201463977766123,0.5684538903552154
2.35,2.0075480675394988,0.2932519041303659,0.5647926170885595
2.36,2.0108983447012516,0.2945135552707307,0.5611441120289407
2.37,2.0140952093358986,0.29580116871035866,0.5575087833317229
2.38,2.017134255944909,0.29711647380347594,0.553887065974572
2.39,2.020010696860155,0.2984613906209017,0.5502794269791604
2.4,2.022719339112427,0.2998380429731434,0.5466863671475339
2.41,2.0252545566206197,0.3012487742693932,0.543108423177628
2.42,2.027610170589783,0.3026962178967451,0.5395461765287464
2.43,2.0297794633825927,0.3041832893379095,0.5360002523592426
2.44,2.031754999702241,0.3057132922361201,0.5324713326684904
2.45,2.033528582510218,0.30728994546988486,0.5289601594131219
2.46,2.035091148279126,0.3089174472055949,0.5254675420057064
2.47,2.036432580224808,0.31060059145220464,0.521994370468653
2.48,2.0375415569087734,0.3123448641100057,0.5185416259164453
2.49,2.038405393009821,0.3141565445916952,0.515110391535565
2.5,2.0390096686817745,0.31604294582587256,0.511701877798121
2.5100000000000002,2.0393380000386023,0.3180125653914832,0.50831743779249
2.52,2.039371613064439,0.3200753705320272,0.5049585953551496
2.5300000000000002,2.0390888366232125,0.32224314118328495,0.5016270781440082
2.54,2.0384644853331575,0.32452989425550255,0.49832485726600495
2.5500000000000003,2.0374689412935147,0.3269525224396732,0.49505420552391644
2.56,2.0360671413017815,0.32953151227529515,0.4918177604261816
2.57,2.0342170948558405,0.3322920077411067,0.48861861525079997
2.58,2.031867897958275,0.3352652590597754,0.48546043896280044
2.59,2.0289570007359856,0.33849064506412807,0.4823476385547584
2.6,2.025406439735422,0.34201850838367237,0.47928557887339857
2.61,2.0211172967596114,0.34591439025585446,0.4762809002651166
2.62,2.015961610088971,0.3502653122351608,0.4733419737367591
2.63,2.009770020279697,0.35518953231031986,0.47047958266764184
2.64,2.002312242210992,0.36085222374936193,0.46770797928525815
2.65,1.9932649781029843,0.3674916848445172,0.46504658513580055
2.66,1.9821562229018315,0.3754656289093021,0.4625228817583286
2.67,1.968262514540074,0.38533812450555016,0.46017763217941504
2.68,1.9504037469744093,0.39805640663577807,0.4580750959934096
2.69,1.926489142845253,0.41534950223917816,0.4563252134951437
2.7,1.892364222349963,0.4407601665771341,0.45513917334147835
2.71,1.8382528591258624,0.4828921364404943,0.4550008392477268
2.72,1.7342107016792645,0.5689441749671459,0.45740038323237586
2.73,1.4582361406352045,0.8121465043893336,0.4697926497278896
2.74,0.9766569694621682,1.2246440596755017,0.5166450904346086
2.75,0.758624657009996,1.3459560901983207,0.5850586451409051
2.7600000000000002,0.6928552411124814,1.312209414847706,0.6547813536233423
2.77,0.6725599291702213,1.2388198340481271,0.7207643439738062
2.7800000000000002,0.6672608920141945,1.1582569349051528,0.7810855895375334
2.79,0.6688124388037149,1.0788706020967485,0.8346194696449435
2.8000000000000003,0.6753064068429747,1.0023403127999932,0.8805716597003846
2.81,0.686703634344206,0.9284236680116527,0.9183656414498851
2.82,0.7036068876047782,0.8562953410050238,0.9476371037850294
2.83,0.7268562682430421,0.784984833954029,0.9683290788147151
2.84,0.7572488998221432,0.7136574987081963,0.980996610857477
2.85,0.7950910706686315,0.6420298374872253,0.9872142664765692
2.86,0.839512257706709,0.5709710671028946,0.9892236176264287
2.87,0.8879411564469211,0.5028875757891756,0.9888177368725906
2.88,0.9365697639708968,0.4411246228617947,0.9869881005796318
2.89,0.9818743583405757,0.3884251896440061,0.9842676202122695
2.9,1.0218783008437926,0.3457935556453523,0.9809870758233511
2.91,1.056217277320806,0.3126077885050958,0.977361070523338
2.92,1.0854824737474094,0.2874016988018658,0.9735236634187374
2.93,1.1105947163548784,0.268538794227399,0.9695557249886254
2.94,1.132460762737306,0.2545533892135952,0.9655056505584598
2.95,1.1518455168327149,0.2442547266588859,0.9614027964694304
2.96,1.1693514222135728,0.2367199051855849,0.9572654280227462
2.97,1.1854377562195904,0.23124987324985938,0.953105252933691
2.98,1.2004492765451316,0.22732085524748363,0.9489300016043541
2.99,1.2146429903393254,0.22454223043730445,0.9447449183197313
3.0,1.2282099747299502,0.22262313753562746,0.9405536452946579
3.0100000000000002,1.2412921963497798,0.22134701925910596,0.9363587604238743
3.02,1.2539951731711023,0.22055252247263002,0.9321621188899324
3.0300000000000002,1.266397387497605,0.22011931242616578,0.9279650726775698
3.04,1.2785572622526091,0.2199575469476241,0.9237686170446846
3.0500000000000003,1.290518319921244,0.22000007865221508,0.9195734906903672
3.06,1.3023130042166526,0.2201966672617292,0.9153802458007652
3.0700000000000003,1.3139655123285323,0.22050968175874552,0.9111892978005012
3.08,1.3254938957570648,0.2209109061276861,0.9070009612169984
3.09,1.3369116189213686,0.22137916478218378,0.9028154758029855
3.1,1.3482287228683456,0.22189854621976193,0.8986330258686019
3.11,1.3594526864644383,0.22245708585372856,0.8944537544961192
3.12,1.3705890709581212,0.22304577822825908,0.8902777741916303
3.13,1.3816420006431198,0.2236578388608132,0.8861051748475608
3.14,1.3926145209915688,0.22428815317150638,0.8819360296931403
3.15,1.403508866498389,0.2249328633878225,0.8777703997726329
3.16,1.4143266611353287,0.22558905866676446,0.8736083373149103
3.17,1.4250690704842657,0.22625453943722973,0.8694498882982163
3.18,1.435736911469766,0.22692764697863496,0.8652950942987616
3.19,1.4463307372227232,0.22760713119506756,0.8611439939366127
3.2,1.4568509014428106,0.2282920500351016,0.8569966239749274
3.21,1.467297604713464,0.2289816969183055,0.8528530201000777
3.22,1.4776709336570388,0.2296755392494365,0.8487132175815532
3.23,1.4879708824273634,0.23037318436684479,0.8445772516232392
3.24,1.4981973760734315,0.23107434254390777,0.8404451577594888
3.25,1.5083502860661886,0.23177880217129337,0.8363169721159737
3.2600000000000002,1.5184294415756414,0.23248641162890277,0.8321927315922739
3.27,1.5284346368644426,0.23319706734802434,0.8280724739657029
3.2800000000000002,1.5383656386902176,0.23391070168689287,0.823956238019861
3.29,1.5482221910266276,0.23462727505594558,0.8198440636181857
3.3000000000000003,1.5580040197938836,0.23534676816534117,0.8157359917779629
3.31,1.5677108331683314,0.23606918103707691,0.8116320646654309
3.3200000000000003,1.577342323955437,0.23679452909408574,0.8075323256448412
3.33,1.586898173605738,0.23752283596280213,0.803436819353999
3.34,1.5963780510133478,0.23825413527968456,0.7993455916881324
3.35,1.6057816155127542,0.23898846672753957,0.7952586896793162
3.36,1.6151085098636886,0.2397258802980226,0.791176162270106
3.37,1.6243583729419333,0.24046642750662972,0.7870980589283577
3.38,1.6335308273190599,0.2412101675906088,0.7830244312201531
3.39,1.6426254932883397,0.24195716121660615,0.7789553309639737
3.4,1.651641969867686,0.24270747656473268,0.7748908128552818
3.41,1.6605798584512295,0.24346118103378045,0.7708309312535394
3.42,1.6694387357299134,0.24421835131768724,0.7667757436802551
3.43,1.6782181783823986,0.24497906407295753,0.7627253076600391
3.44,1.6869177429735103,0.24574340183235252,0.7586796833626681
3.45,1.6955369799438682,0.24651144900250324,0.7546389317601474
3.46,1.704075424318991,0.24728329422867204,0.750603115796395
3.47,1.7125325965286746,0.24805903030136978,0.7465723002954953
3.48,1.720908017110946,0.24883875013365042,0.7425465500127492
3.49,1.7292011690614002,0.24962255786461582,0.738525934337804
3.5,1.7374115470787297,0.2504105541112281,0.7345105212116917
3.5100000000000002,1.7455386083340871,0.2512028502529598,0.7305003831278403
3.52,1.753581808367609,0.25199955813799735,0.726495592777701
3.5300000000000002,1.7615405867639198,0.2528007941511059,0.7224962247316199
3.54,1.7694143509744649,0.25360668384671176,0.7185023573838288
3.5500000000000003,1.7772025177332806,0.25441735019446815,0.7145140679991231
3.56,1.7849044521420032,0.2552329312832144,0.7105314398377295
3.5700000000000003,1.7925195318113945,0.25605356154313913,0.7065545547053854
3.58,1.8000470913444162,0.25687938822639916,0.7025834992971528
3.59,1.807486451677618,0.2577105626525502,0.698618361864954
3.6,1.8148369244435776,0.2585472390385809,0.6946592316735285
3.61,1.822097766324645,0.25938958824793584,0.6907062041403396
3.62,1.8292682522348565,0.2602377756674965,0.6867593726287325
3.63,1.8363475870425365,0.26109198838490566,0.6828188382131716
3.64,1.8433349846725986,0.26195241068365055,0.678884700970678
3.65,1.8502296135749992,0.26281924133674484,0.674957065890927
3.66,1.8570306046116374,0.26369269103358073,0.6710360420382958
3.67,1.8637370801227562,0.26457297344103753,0.667121739344281
3.68,1.8703481190528841,0.26546031632582634,0.6632142723743587
3.69,1.8768627631803154,0.26635495958163485,0.6593137596548477
3.7,1.8832800287201947,0.26725715258549576,0.6554203222594128
3.71,1.8895988683253848,0.2681671659076399,0.6515340879653754
3.72,1.8958181946246175,0.269085283606511,0.6476551887447929
3.73,1.9019368949995274,0.27001179953635085,0.6437837589978378
3.74,1.9079538019611724,0.27094702595956116,0.6399199388918361
3.75,1.9138676970567272,0.2718912922210008,0.6360638738536866
3.7600000000000002,1.919677311405893,0.27284494450698626,0.6322157144792888
3.77,1.9253813270817774,0.273808346080388,0.6283756164189821
3.7800000000000002,1.9309783525468087,0.2747818909984186,0.6245437422955797
3.79,1.9364669376576036,0.2757659954987456,0.6207202605343166
3.8000000000000003,1.9418455703800295,0.276761098498163,0.616905345742374
3.81,1.9471126477968153,0.27776767362018956,0.6130991813802122
3.8200000000000003,1.95226650596791,0.2787862175075426,0.6093019569479855
3.83,1.9573053873410091,0.2798172639782166,0.6055138709210904
3.84,1.9622274344034865,0.28086138679154843,0.6017351313211441
3.85,1.9670307154915507,0.28191918822578793,0.5979659534118702
3.86,1.9717131637595462,0.282991328120117,0.5942065649578294
3.87,1.9762726067585654,0.28407850960081643,0.5904572036943194
3.88,1.9807067668570633,0.2851814789013237,0.5867181172849508
3.89,1.985013185690016,0.28630106194875843,0.5829895697483698
3.9,1.9891892921375782,0.28743813142860675,0.5792718356800631
3.91,1.9932323606517544,0.28859362779272607,0.5755652037125153
3.92,1.9971394433243184,0.28976859377466185,0.5718699821285407
3.93,2.000907428016714,0.29096414458005626,0.5681864940755156
3.94,2.0045329620003347,0.29218150619563255,0.5645150838850623
3.95,2.0080124900735963,0.2934219969761461,0.5608561138609411
3.96,2.0113421487345273,0.2946870848835137,0.5572099726517981
3.97,2.0145178256959664,0.2959783549970015,0.553577070567641
3.98,2.017535047895303,0.2972975712630402,0.5499578483067499
3.99,2.0203889877486714,0.29864667303248366,0.5463527764638364
4.0,2.0230743876540407,0.3000278168984746,0.5427623613456644
4.01,2.025585557903768,0.30144337914730873,0.5391871450233185
4.0200000000000005,2.0279162472053764,0.3028960309640413,0.5356277150211596
4.03,2.0300596442353838,0.3043887384231838,0.5320847041007547
4.04,2.032008220410874,0.3059248553869307,0.528558801852826
4.05,2.033753664901541,0.30750816316615465,0.5250507593245997
4.0600000000000005,2.035286774730704,0.30914293871275067,0.5215613968049323
4.07,2.036597294726589,0.3108340541447861,0.5180916151251894
4.08,2.0376737197617403,0.3125871018126815,0.5146424093963158
4.09,2.0385031474925657,0.31440848967963586,0.5112148790304502
4.1,2.039070908775509,0.3163056799374379,0.5078102529441705
4.11,2.0393603255488766,0.31828734928425695,0.5044299056587473
4.12,2.039352261168279,0.32036369016960003,0.5010753869526603
4.13,2.0390246100823184,0.3225467565816173,0.49774845509960086
4.14,2.038351630049752,0.32485092447322395,0.49445111963296745
4.15,2.037303039968962,0.3272935202358571,0.49118569848651095
4.16,2.035842927172753,0.32989559701608123,0.4879548858542931
4.17,2.033928231383388,0.33268302481720585,0.4847618451594424
4.18,2.0315066270305255,0.3356880383509269,0.4816103366386917
4.19,2.0285137220240146,0.33895131563255804,0.478504883327799
4.2,2.0248690970261194,0.34252496378129055,0.47545100170973337
4.21,2.0204704076249693,0.3464770359778057,0.4724555390092094
4.22,2.0151849218582645,0.3508981196399092,0.46952714806758233
4.23,2.0088363465165697,0.3559117616949056,0.4666770125303039
4.24,2.001184018988466,0.3616912143430609,0.4639199695544188
4.25,1.9918883921200392,0.3684876945764683,0.46127633398456724
4.26,1.9804508226003967,0.3766805491401266,0.45877501482308636
4.2700000000000005,1.9661011598155753,0.3868726021506345,0.4564592121628149
4.28,1.9475707504878588,0.4000862534521708,0.45439768861740837
4.29,1.9225817051992387,0.41821304764764844,0.45270967037275206
4.3,1.8865203497562346,0.4452040475262873,0.45162871100297836
4.3100000000000005,1.8282084628382478,0.4909396663012385,0.45170689833531863
4.32,1.7118241182439669,0.5880905625432821,0.4547410199659064
4.33,1.393945094598142,0.8696329618344222,0.47023486941822873
4.34,0.9303852964558659,1.2586472380854454,0.5220313742040688
4.3500000000000005,0.7444718604193677,1.3464242670144912,0.5912541620479427
4.36,0.6885258654074436,1.3033782846523625,0.6606615704543147
4.37,0.6712561012106371,1.2279753222836867,0.7259855741737808
4.38,0.6671454992606245,1.147320229963673,0.7854758053981539
4.39,0.6694168031347041,1.0682912147316401,0.8380722455457472
4.4,0.6765588431390763,0.9921508378883662,0.8830245683757639
4.41,0.6886612889212506,0.9185320351433615,0.9198035807099855
4.42,0.7063758810475508,0.8465719908184416,0.9481113117443272
4.43,0.7305548516504091,0.7753012711690828,0.9679917724446871
4.44,0.7619607832972909,0.7039308180990668,0.980119934502538
4.45,0.8007836548003704,0.6322964999207941,0.9860949985686477
4.46,0.8459392603600637,0.5614680428465695,0.9880212168404376
4.47,0.8946309051443162,0.4940431873798133,0.987560877211442
