t,F6P,F26P,GAP,PYR,LAC,ATP,PCr
0.32,0.20091130420337278,0.001,0.0404602022481642,0.10049575005691595,0.5,2.394790047565953,18.14
0.33,0.20093413701492077,0.001,0.04046409014914471,0.10051102300454515,0.5,2.394591024826674,18.14
0.34,0.20095666237155507,0.001,0.04046823343102686,0.10052631605922674,0.5,2.394393559877571,18.14
0.35000000000000003,0.20097888316306528,0.001,0.040472627606708556,0.10054163151414586,0.5,2.3941976513117704,18.14
0.36,0.20100080225467318,0.001,0.04047726824928842,0.10055697156912231,0.5,2.3940032979682075,18.14
0.37,0.2010224226056554,0.001,0.040482150737593474,0.10057233872899142,0.5,2.393810497390199,18.14
0.38,0.20104374717227688,0.001,0.04048727046440859,0.10058773547761714,0.5,2.3936192470867614,18.14
0.39,0.20106477881794713,0.001,0.04049262302921098,0.10060316397616294,0.5,2.393429545700073,18.14
0.4,0.20108552038800628,0.001,0.04049820407773776,0.10061862631425154,0.5,2.393241392033679,18.14
0.41000000000000003,0.201105974709725,0.001,0.0405040093019859,0.10063412450996499,0.5,2.3930547850524895,18.14
0.42,0.2011261445923046,0.001,0.04051003444021227,0.10064966050984459,0.5,2.392869723882781,18.14
0.43,0.20114603282687696,0.001,0.0405162752769336,0.10066523618889096,0.5,2.3926862078121944,18.14
0.44,0.20116564218650457,0.001,0.0405227276429265,0.100680853350564,0.5,2.392504236289737,18.14
0.45,0.20118497542618052,0.001,0.04052938741522748,0.1006965137267829,0.5,2.392323808925781,18.14
0.46,0.2012040353569056,0.001,0.040536250351560714,0.10071221923345802,0.5,2.3921449244908244,18.14
0.47000000000000003,0.20122282481204323,0.001,0.04054331216553949,0.10072797185443068,0.5,2.3919675813702455,18.14
0.48,0.20124134654634399,0.001,0.04055056875235949,0.10074377329315462,0.5,2.3917917789291026,18.14
0.49,0.2012596033015468,0.001,0.040558016042171435,0.10075962519898993,0.5,2.391617516625459,18.14
0.5,0.20127759780642507,0.001,0.04056564999997821,0.10077552916736186,0.5,2.3914447940097574,18.14
0.51,0.20129533277678655,0.001,0.04057346662563482,0.10079148673976084,0.5,2.391273610724824,18.14
0.52,0.2013128109154735,0.001,0.04058146195384841,0.10080749940374238,0.5,2.3911039665058644,18.14
0.53,0.20133003491236257,0.001,0.04058963205417825,0.10082356859292725,0.5,2.3909358611804663,18.14
0.54,0.20134700744436484,0.001,0.04059797303103578,0.10083969568700131,0.5,2.3907692946685986,18.14
0.55,0.2013637311882531,0.001,0.04060648099912683,0.1008558820617939,0.5,2.3906042666540306,18.14
0.56,0.20138020882104518,0.001,0.04061515208271775,0.1008721290907744,0.5,2.390440776574516,18.14
0.5700000000000001,0.20139644299230097,0.001,0.04062398246867259,0.10088843803689843,0.5,2.3902788243314204,18.14
0.58,0.20141243633950065,0.001,0.04063296837701151,0.1009048101126452,0.5,2.3901184098957993,18.14
0.59,0.20142819148824223,0.001,0.04064210606053265,0.1009212464807888,0.5,2.389959533303336,18.14
0.6,0.20144371105224154,0.001,0.04065139180481214,0.10093774825439812,0.5,2.3898021946543437,18.14
0.61,0.2014589976333323,0.001,0.040660821928204034,0.10095431649683687,0.5,2.3896463941137647,18.14
0.62,0.20147405382146596,0.001,0.04067039278184039,0.10097095222176357,0.5,2.3894921319111706,18.14
0.63,0.20148888219471195,0.001,0.04068010074963121,0.10098765639313159,0.5,2.389339408340761,18.14
0.64,0.20150348529269224,0.001,0.04068994231312584,0.10100442980325264,0.5,2.389188224452617,18.14
0.65,0.2015178657839532,0.001,0.040699913642858944,0.10102127384104805,0.5,2.3890385776975243,18.14
0.66,0.20153202616159246,0.001,0.04071001134150678,0.10103818909494823,0.5,2.388890469847062,18.14
0.67,0.2015459689700872,0.001,0.04072023189006381,0.10105517639405584,0.5,2.3887439010913045,18.14
0.68,0.20155969674233984,0.001,0.04073057180155211,0.10107223651917903,0.5,2.3885988716769573,18.14
0.6900000000000001,0.20157321199978787,0.001,0.040741027620752775,0.10108937020333629,0.5,2.3884553819044965,18.14
0.7000000000000001,0.20158651725251397,0.001,0.04075159592393739,0.10110657813226134,0.5,2.3883134321253063,18.14
0.71,0.201599614999356,0.001,0.040762273318599475,0.10112386094490806,0.5,2.3881730227388167,18.14
0.72,0.20161250772801684,0.001,0.04077305644318589,0.10114121923395532,0.5,2.38803415418964,18.14
0.73,0.2016251979207463,0.001,0.04078394194875724,0.10115865358762083,0.5,2.3878968267537375,18.14
0.74,0.2016376880617479,0.001,0.040794926475051625,0.10117616464426851,0.5,2.3877610402592433,18.14
0.75,0.20164998061238557,0.001,0.04080600673098897,0.10119375290827305,0.5,2.3876267950265984,18.14
0.76,0.20166207802294642,0.001,0.040817179456606435,0.10121141883692338,0.5,2.3874940914244345,18.14
0.77,0.20167398273368597,0.001,0.04082844141975757,0.10122916284785911,0.5,2.3873629298313097,18.14
0.78,0.20168569717495863,0.001,0.04083978941577674,0.1012469853197288,0.5,2.387233310632064,18.14
0.79,0.20169722376734842,0.001,0.04085122026714348,0.1012648865928479,0.5,2.3871052342141734,18.14
0.8,0.20170856492179956,0.001,0.04086273082314695,0.101282866969857,0.5,2.3869787009641072,18.14
0.81,0.2017197230397473,0.001,0.04087431795955033,0.10130092671637983,0.5,2.3868537112636825,18.14
0.8200000000000001,0.20173070051324843,0.001,0.040885978578255204,0.10131906606168145,0.5,2.386730265486418,18.14
0.8300000000000001,0.2017414997251119,0.001,0.04089770960696601,0.10133728519932633,0.5,2.3866083639938913,18.14
0.84,0.20175212304902973,0.001,0.04090950799885441,0.10135558428783643,0.5,2.3864880071320935,18.14
0.85,0.20176257284970733,0.001,0.04092137073222372,0.10137396345134941,0.5,2.3863691952277835,18.14
0.86,0.20177285148299445,0.001,0.0409332948101733,0.10139242278027659,0.5,2.3862519285848456,18.14
0.87,0.2017829612960157,0.001,0.040945277260262994,0.1014109623319612,0.5,2.386136207480642,18.14
0.88,0.2017929046273012,0.001,0.040957315134177504,0.10142958213133642,0.5,2.3860220321623697,18.14
0.89,0.20180268379923852,0.001,0.04096940551375728,0.10144828217826118,0.5,2.385909402875118,18.14
0.9,0.20181230110452056,0.001,0.040981545522007064,0.10146706246007688,0.5,2.3857983199147115,18.14
0.91,0.20182175884629286,0.001,0.040993732289582925,0.10148592291746644,0.5,2.3856887834588574,18.14
0.92,0.20183105932064754,0.001,0.04100596296907909,0.10150486346044958,0.5,2.385580793636314,18.14
0.93,0.20184020481487358,0.001,0.0410182347362514,0.10152388397067617,0.5,2.3854743505310108,18.14
0.9400000000000001,0.20184919760755504,0.001,0.041030544789708516,0.10154298430211245,0.5,2.385369454178534,18.14
0.9500000000000001,0.2018580399686697,0.001,0.04104289035060301,0.10156216428172715,0.5,2.3852661045626182,18.14
0.96,0.20186673415968723,0.001,0.041055268662322564,0.10158142371017766,0.5,2.385164301611632,18.14
0.97,0.2018752824336678,0.001,0.0410676769901811,0.10160076236249622,0.5,2.3850640451950684,18.14
0.98,0.2018836870353604,0.001,0.041080112621109936,0.10162017998877607,0.5,2.3849653351200324,18.14
0.99,0.2018919502013011,0.001,0.04109257286334894,0.10163967631485757,0.5,2.3848681711277293,18.14
1.0,0.20190007415991176,0.001,0.04110505504613768,0.1016592510430144,0.5,2.384772552889954,18.14
1.01,0.20190806113159818,0.001,0.04111755651940657,0.10167890385263978,0.5,2.384678480005579,18.14
1.02,0.20191591332884856,0.001,0.041130074653468046,0.10169863440093248,0.5,2.384585951997042,18.14
1.03,0.20192363295633195,0.001,0.041142606838707685,0.10171844232358314,0.5,2.384494968306836,18.14
1.04,0.20193122221099669,0.001,0.041155150485275384,0.10173832723546034,0.5,2.3844055282939967,18.14
1.05,0.20193868326181727,0.001,0.04116770306360826,0.10175828867485108,0.5,2.3843176316057946,18.14
1.06,0.2019460182023201,0.001,0.04118026219956894,0.1017783259722012,0.5,2.3842312790512916,18.14
1.07,0.2019532291741334,0.001,0.041192825426451134,0.1017984385932012,0.5,2.3841464703218374,18.14
1.08,0.20196031831607697,0.001,0.04120539028701119,0.10181862599799742,0.5,2.384063204927969,18.14
1.09,0.20196728775713824,0.001,0.04121795434744949,0.10183888762212329,0.5,2.3839814823272123,18.14
1.1,0.2019741396164729,0.001,0.04123051519729746,0.10185922287691491,0.5,2.3839013019223687,18.14
1.11,0.20198087600340583,0.001,0.041243070449304434,0.10187963114992658,0.5,2.383822663059803,18.14
1.12,0.20198749901743182,0.001,0.041255617739324624,0.10190011180534626,0.5,2.383745565027732,18.14
1.1300000000000001,0.20199401074821652,0.001,0.04126815472620404,0.1019206641844111,0.5,2.3836700070545103,18.14
1.1400000000000001,0.20200041327559712,0.001,0.04128067909166741,0.101941287605823,0.5,2.383595988306919,18.14
1.1500000000000001,0.2020067086695833,0.001,0.04129318854020513,0.10196198136616406,0.5,2.383523507888452,18.14
1.16,0.20201289899035807,0.001,0.04130568079896017,0.1019827447403122,0.5,2.383452564837605,18.14
1.17,0.20201898628827838,0.001,0.04131815361761505,0.10200357698185655,0.5,2.3833831581261617,18.14
1.18,0.20202497260387622,0.001,0.04133060476827871,0.1020244773235131,0.5,2.3833152866574814,18.14
1.19,0.20203085996785927,0.001,0.0413430320453735,0.10204544497754006,0.5,2.3832489492647873,18.14
1.2,0.20203665040111174,0.001,0.04135543326552206,0.10206647913615356,0.5,2.3831841447094537,18.14
1.21,0.20204234590958708,0.001,0.04136780627487855,0.10208757896445655,0.5,2.3831208717679395,18.14
1.22,0.20204794846898716,0.001,0.041380148971344545,0.10210874357839876,0.5,2.3830591294959693,18.14
1.23,0.20205346006083394,0.001,0.04139245925188826,0.10212997209805803,0.5,2.3829989166008456,18.14
1.24,0.20205888265859684,0.001,0.04140473503265,0.10215126362772269,0.5,2.382940231680496,18.14
1.25,0.2020642182251745,0.001,0.04141697425250016,0.1021726172526151,0.5,2.3828830732654773,18.14
1.26,0.2020694687128674,0.001,0.0414291748729673,0.10219403203926593,0.5,2.382827439817752,18.14
1.27,0.20207463606335047,0.001,0.04144133487816612,0.10221550703588823,0.5,2.3827733297294658,18.14
1.28,0.20207972220764567,0.001,0.04145345227472554,0.10223704127275174,0.5,2.3827207413217253,18.14
1.29,0.2020847290660947,0.001,0.04146552509171673,0.10225863376255692,0.5,2.382669672843372,18.14
1.3,0.20208965854833158,0.001,0.04147755138058113,0.10228028350080925,0.5,2.382620122469763,18.14
1.31,0.20209451255325514,0.001,0.04148952921505851,0.10230198946619336,0.5,2.3825720883015458,18.14
1.32,0.20209929296900186,0.001,0.041501456691114984,0.10232375062094717,0.5,2.3825255683634348,18.14
1.33,0.20210400167291834,0.001,0.041513331926871073,0.1023455659112362,0.5,2.3824805606029904,18.14
1.34,0.20210864053153393,0.001,0.04152515306252972,0.10236743426752755,0.5,2.382437062889394,18.14
1.35,0.20211321140053337,0.001,0.04153691826030433,0.10238935460496427,0.5,2.3823950730122254,18.14
1.36,0.20211771612472945,0.001,0.041548625704346816,0.10241132582373944,0.5,2.3823545886802413,18.14
1.37,0.20212215653560645,0.001,0.0415602736036888,0.10243334680671473,0.5,2.3823156075779455,18.14
1.3800000000000001,0.2021265344420651,0.001,0.041571860203616036,0.10245541640932665,0.5,2.3822781275839233,18.14
1.3900000000000001,0.20213085165039874,0.001,0.04158338376078328,0.1024775334826529,0.5,2.382242146293673,18.14
1.4000000000000001,0.20213510995717743,0.001,0.041594842551935136,0.10249969686574534,0.5,2.382207661187037,18.14
1.41,0.2021393111475472,0.001,0.04160623487590982,0.10252190538410584,0.5,2.382174669666795,18.14
1.42,0.20214345699518707,0.001,0.04161755905358657,0.10254415785004281,0.5,2.3821431690578136,18.14
1.43,0.20214754926226605,0.001,0.04162881342783303,0.1025664530630276,0.5,2.382113156606193,18.14
1.44,0.20215158969940014,0.001,0.041639996363452655,0.102588789810051,0.5,2.3820846294784146,18.14
1.45,0.20215558004560938,0.001,0.041651106247132114,0.10261116686597975,0.5,2.382057584760493,18.14
1.46,0.20215952202827486,0.001,0.041662141487388664,0.10263358299391298,0.5,2.3820320194571187,18.14
1.47,0.20216341736309562,0.001,0.04167310051451756,0.1026560369455387,0.5,2.3820079304908117,18.14
1.48,0.20216726775404587,0.001,0.041683981780539434,0.10267852746149025,0.5,2.3819853147010663,18.14
1.49,0.20217107489333175,0.001,0.04169478375914772,0.10270105327170283,0.5,2.381964168843501,18.14
1.5,0.2021748404613486,0.001,0.04170550494565602,0.10272361309576991,0.5,2.381944489589005,18.14
1.51,0.20217856612663776,0.001,0.041716143856945526,0.10274620564329975,0.5,2.38192627352289,18.14
1.52,0.2021822535458437,0.001,0.04172669903141237,0.10276882961427188,0.5,2.3819095171440345,18.14
1.53,0.20218590436176254,0.001,0.04173716903348578,0.10279148369413983,0.5,2.381894216911073,18.14
1.54,0.2021895201941776,0.001,0.041747552475420883,0.102814166529078,0.5,2.381880369466367,18.14
1.55,0.2021931026582091,0.001,0.04175784797319655,0.10283687677696975,0.5,2.381867971181817,18.14
1.56,0.2021966533583546,0.001,0.04176805416063261,0.10285961309147669,0.5,2.3818570183038386,18.14
1.57,0.20220017388661632,0.001,0.041778169693719065,0.10288237411735868,0.5,2.3818475069976093,18.14
1.58,0.2022036658224439,0.001,0.0417881932505981,0.1029051584907904,0.5,2.38183943334657,18.14
1.59,0.20220713073267682,0.001,0.041798123531546036,0.10292796483967823,0.5,2.3818327933519297,18.14
1.6,0.20221057017148703,0.001,0.04180795925895527,0.10295079178397691,0.5,2.3818275829321696,18.14
1.61,0.2022139856803215,0.001,0.041817699177316314,0.10297363793600628,0.5,2.3818237979225483,18.14
1.62,0.20221737878784493,0.001,0.04182734205319968,0.10299650190076803,0.5,2.3818214340746033,18.14
1.6300000000000001,0.20222075100988213,0.001,0.041836886675237904,0.10301938227626245,0.5,2.3818204870556583,18.14
1.6400000000000001,0.20222410384936063,0.001,0.041846331854107514,0.10304227765380512,0.5,2.381820952448324,18.14
1.6500000000000001,0.2022274387962534,0.001,0.041855676422510965,0.10306518661834368,0.5,2.381822825750006,18.14
1.6600000000000001,0.20223075732752135,0.001,0.04186491923515864,0.10308810774877457,0.5,2.3818261023724046,18.14
1.67,0.20223406090705578,0.001,0.041874059168750824,0.10311103961825972,0.5,2.3818307776410226,18.14
1.68,0.20223735098562112,0.001,0.041883095121959625,0.10313398079454336,0.5,2.3818368467946676,18.14
1.69,0.20224062900155979,0.001,0.041892026013857886,0.1031569298384606,0.5,2.381844305022499,18.14
1.7,0.2022438963852305,0.001,0.04190085077474109,0.1031798852935905,0.5,2.3818531476849634,18.14
1.71,0.20224715455022713,0.001,0.041909568363883716,0.10320284570726498,0.5,2.3818633698836305,18.14
1.72,0.2022504048958967,0.001,0.041918177764273486,0.10322580962477637,0.5,2.3818749665875534,18.14
1.73,0.20225364880830796,0.001,0.041926677980503486,0.10324877558726119,0.5,2.38188793268329,18.14
1.74,0.20225688766019814,0.001,0.04193506803874499,0.10327174213200631,0.5,2.3819022629746294,18.14
1.75,0.20226012281092023,0.001,0.04194334698672034,0.10329470779275508,0.5,2.3819179521823153,18.14
1.76,0.20226335560639003,0.001,0.04195151389367574,0.10331767110001337,0.5,2.3819349949437716,18.14
1.77,0.20226658737903302,0.001,0.041959567850354124,0.10334063058135572,0.5,2.3819533858128263,18.14
1.78,0.20226981944773165,0.001,0.04196750796896797,0.10336358476173138,0.5,2.3819731192594387,18.14
1.79,0.20227305311777222,0.001,0.04197533338317217,0.10338653216377053,0.5,2.38199418966942,18.14
1.8,0.20227628968079206,0.001,0.041983043248036825,0.10340947130809026,0.5,2.3820165913441627,18.14
1.81,0.2022795304147265,0.001,0.041990636740020126,0.10343240071360078,0.5,2.382040318500363,18.14
1.82,0.20228277658375596,0.001,0.04199811305694116,0.10345531889781145,0.5,2.3820653652697454,18.14
1.83,0.20228602943825305,0.001,0.04200547141795275,0.1034782243771369,0.5,2.3820917256987886,18.14
1.84,0.20228929021472952,0.001,0.04201271106351433,0.10350111566720317,0.5,2.38211939374845,18.14
1.85,0.20229256013578342,0.001,0.042019831255364716,0.10352399128315376,0.5,2.3821483632938905,18.14
1.86,0.20229584041004617,0.001,0.042026831276495015,0.10354684973995579,0.5,2.3821786281241986,18.14
1.87,0.20229913223212947,0.001,0.04203371043112142,0.10356968955270607,0.5,2.3822101819421166,18.14
1.8800000000000001,0.20230243679000193,0.001,0.04204046803584552,0.10359250921705193,0.5,2.3822430186005756,18.14
1.8900000000000001,0.20230575526236935,0.001,0.04204710342267178,0.10361530721636746,0.5,2.3822771320206053,18.14
1.9000000000000001,0.20230908880523174,0.001,0.042053615954863004,0.10363808205789841,0.5,2.382312515764258,18.14
1.9100000000000001,0.20231243856061204,0.001,0.042060005016496836,0.10366083224956416,0.5,2.3823491633142453,18.14
1.92,0.20231580565656934,0.001,0.042066270012360026,0.10368355630008633,0.5,2.3823870680757695,18.14
1.93,0.20231919120715638,0.001,0.04207241036790891,0.1037062527192672,0.5,2.382426223376586,18.14
1.94,0.20232259631237706,0.001,0.042078425529229864,0.10372892001826778,0.5,2.3824666224670557,18.14
1.95,0.2023260220581439,0.001,0.04208431496299978,0.10375155670988599,0.5,2.382508258520206,18.14
1.96,0.2023294695162355,0.001,0.04209007815644652,0.1037741613088349,0.5,2.3825511246317874,18.14
1.97,0.20233293974425415,0.001,0.04209571461730938,0.10379673233202086,0.5,2.382595213820329,18.14
1.98,0.20233643378558316,0.001,0.042101223873799554,0.10381926829882168,0.5,2.3826405190271966,18.14
1.99,0.20233995266934449,0.001,0.04210660547456061,0.10384176773136489,0.5,2.3826870331166528,18.14
2.0,0.2023434974103561,0.001,0.042111858988628945,0.10386422915480581,0.5,2.38273474887591,18.14
2.0100000000000002,0.20234706900908958,0.001,0.042116984005394244,0.10388665109760585,0.5,2.3827836590151903,18.14
2.02,0.20235066845162755,0.001,0.04212198013455994,0.1039090320918106,0.5,2.3828337561677833,18.14
2.0300000000000002,0.20235429670962116,0.001,0.04212684700610372,0.10393137067332808,0.5,2.382885032890101,18.14
2.04,0.20235795474024756,0.001,0.042131584270237915,0.10395366538220689,0.5,2.3829374816617372,18.14
2.05,0.20236164348616753,0.001,0.04213619159737003,0.10397591476291436,0.5,2.3829910948855253,18.14
2.06,0.20236536387763365,0.001,0.04214066867562293,0.10399811736078295,0.5,2.383045864919355,18.14
2.07,0.20236911685191722,0.001,0.042145015188706496,0.10402027168760249,0.5,2.383101784363732,18.14
2.08,0.202372903319411,0.001,0.042149230854287865,0.10404237628221291,0.5,2.383158845561907,18.14
2.09,0.20237672417100838,0.001,0.04215331541553136,0.1040644296975597,0.5,2.383217040709529,18.14
2.1,0.20238058028342362,0.001,0.042157268634975056,0.10408643049141858,0.5,2.383276361933891,18.14
2.11,0.20238447251916736,0.001,0.04216109029447053,0.10410837722664122,0.5,2.3833368012942553,18.14
2.12,0.20238840172652237,0.001,0.04216478019512269,0.104130268471401,0.5,2.383398350782182,18.14
2.13,0.20239236873951927,0.001,0.04216833815722956,0.10415210279943873,0.5,2.3834610023218525,18.14
2.14,0.20239637437791225,0.001,0.042171764020222116,0.1041738787903084,0.5,2.3835247477703985,18.14
2.15,0.20240041944715478,0.001,0.042175057642604034,0.10419559502962289,0.5,2.3835895789182255,18.14
2.16,0.20240450473837523,0.001,0.042178218901891516,0.10421725010929973,0.5,2.383655487489341,18.14
2.17,0.20240863102835263,0.001,0.04218124769455312,0.10423884262780686,0.5,2.38372246514168,18.14
2.18,0.20241279907949242,0.001,0.04218414393594951,0.10426037119040829,0.5,2.3837905034674325,18.14
2.19,0.202417009639802,0.001,0.04218690756027329,0.1042818344094099,0.5,2.383859593993367,18.14
2.2,0.2024212634428666,0.001,0.04218953852048878,0.1043032309044052,0.5,2.3839297281811613,18.14
2.21,0.20242556120782493,0.001,0.04219203678827187,0.10432455930252096,0.5,2.384000897427723,18.14
2.22,0.20242990363934477,0.001,0.042194402353949736,0.10434581823866308,0.5,2.3840730930655214,18.14
2.23,0.20243429142759886,0.001,0.04219663522644073,0.10436700635576222,0.5,2.3841463063629096,18.14
2.24,0.20243872524824044,0.001,0.042198735433194114,0.1043881223050196,0.5,2.384220528524453,18.14
2.25,0.20244320577662725,0.001,0.04220070300255199,0.10440916472587997,0.5,2.3842957508284837,18.14
2.2600000000000002,0.20244773368917718,0.001,0.04220253796198654,0.10443013224431368,0.5,2.3843719646407187,18.14
2.27,0.2024523096267273,0.001,0.042204240383213666,0.104451023525162,0.5,2.3844491610619185,18.14
2.2800000000000002,0.2024569342157409,0.001,0.042205810355939885,0.10447183724217421,0.5,2.384527331132699,18.14
2.29,0.20246160806877095,0.001,0.042207247987200255,0.10449257207755919,0.5,2.3846064658385564,18.14
2.3000000000000003,0.20246633178445964,0.001,0.042208553401268764,0.10451322672219732,0.5,2.3846865561104225,18.14
2.31,0.20247110594753803,0.001,0.04220972673956876,0.10453379987585223,0.5,2.3847675928252223,18.14
2.32,0.20247593112882545,0.001,0.04221076816058329,0.10455429024738266,0.5,2.3848495668064267,18.14
2.33,0.20248080788522912,0.001,0.042211677839765545,0.10457469655495427,0.5,2.384932468824612,18.14
2.34,0.2024857367597437,0.001,0.04221245596944919,0.10459501752625142,0.5,2.385016289598013,18.14
2.35,0.2024907182814508,0.001,0.042213102758758815,0.10461525189868906,0.5,2.385101019793081,18.14
2.36,0.2024957529655185,0.001,0.04221361843352029,0.1046353984196245,0.5,2.3851866500250374,18.14
2.37,0.20250084131320098,0.001,0.042214003236171166,0.10465545584656921,0.5,2.385273170858432,18.14
2.38,0.20250598381183788,0.001,0.042214257425671066,0.10467542294740069,0.5,2.385360572807697,18.14
2.39,0.2025111809348541,0.001,0.04221438127741208,0.10469529850057425,0.5,2.385448846337704,18.14
2.4,0.2025164331417591,0.001,0.04221437508312914,0.10471508129533486,0.5,2.3855379818643194,18.14
2.41,0.2025217408781466,0.001,0.042214239150810434,0.10473477013192892,0.5,2.38562796975496,18.14
2.42,0.20252710457569395,0.001,0.042213973804607785,0.1047543638218161,0.5,2.3857188003291494,18.14
2.43,0.20253252465406424,0.001,0.04221357938264596,0.10477386118482725,0.5,2.385810463873212,18.14
2.44,0.2025380015484852,0.001,0.04221305620647168,0.10479326100509974,0.5,2.3859029508457974,18.14
2.45,0.2025435356665808,0.001,0.04221240462864265,0.1048125621005914,0.5,2.3859962515576147,18.14
2.46,0.20254912739357414,0.001,0.04221162502689092,0.10483176331493892,0.5,2.3860903562106617,18.14
2.47,0.20255477710152597,0.001,0.04221071779382895,0.10485086350283737,0.5,2.38618525496744,18.14
2.48,0.2025604851493593,0.001,0.04220968333683223,0.10486986153021169,0.5,2.3862809379517005,18.14
2.49,0.20256625188288405,0.001,0.042208522077921945,0.10488875627438822,0.5,2.3863773952491862,18.14
2.5,0.20257207763482174,0.001,0.04220723445364766,0.1049075466242662,0.5,2.3864746169083717,18.14
2.5100000000000002,0.2025779627248302,0.001,0.04220582091496992,0.10492623148048923,0.5,2.3865725929412096,18.14
2.52,0.20258390745952803,0.001,0.042204281927142935,0.10494480975561682,0.5,2.3866713133238697,18.14
2.5300000000000002,0.20258991213251948,0.001,0.042202617969597254,0.10496328037429586,0.5,2.3867707679974832,18.14
2.54,0.20259597702441898,0.001,0.042200829535822375,0.10498164227343217,0.5,2.386870946868885,18.14
2.5500000000000003,0.20260210240287574,0.001,0.04219891713324943,0.1049998944023619,0.5,2.3869718398113564,18.14
2.56,0.2026082885225986,0.001,0.042196881283133814,0.10501803572302316,0.5,2.387073436665367,18.14
2.57,0.20261453562538045,0.001,0.04219472252043788,0.10503606521012744,0.5,2.3871757272393177,18.14
2.58,0.20262084394012309,0.001,0.04219244139371355,0.10505398185133114,0.5,2.387278701310283,18.14
2.59,0.20262721368286166,0.001,0.042190038464984994,0.10507178464740702,0.5,2.387382348624754,18.14
2.6,0.20263364505678957,0.001,0.04218751430963128,0.1050894726124158,0.5,2.38748665889938,18.14
2.61,0.2026401382522829,0.001,0.04218486951626902,0.10510704477387758,0.5,2.3875916218217115,18.14
2.62,0.20264669345908415,0.001,0.042182104673989286,0.10512450015207876,0.5,2.387697227118963,18.14
2.63,0.20265331087425326,0.001,0.04217922036399667,0.10514183774664211,0.5,2.387803464603095,18.14
2.64,0.20265999065955292,0.001,0.04217621720383806,0.10515905660986644,0.5,2.3879103239330277,18.14
2.65,0.20266673296371496,0.001,0.04217309582415335,0.10517615580873195,0.5,2.3880177947398042,18.14
2.66,0.20267353792353016,0.001,0.04216985686745008,0.10519313442324359,0.5,2.3881258666332936,18.14
