t,A_dopa_b,C_dopa_b,C_OMD_b,C_Ro_central,A_bens,C_bens_central,C_bens_peripheral,A_Ro,C_Ro_peripheral
0.2,66.22913797591518,14.094448807049188,0.6431747123919344,0.41145917726573045,16.16627293810783,0.15214084096414757,0.011429448954431634,0.8333849134647651,0.030757047916405402
0.21,64.84634295365814,14.61197288105893,0.703036880339536,0.4021017058676795,16.01502196576538,0.15325745825484613,0.012228209610327216,0.8130524457620487,0.03200049679298672
0.22,63.49241924178339,15.114447425034317,0.7650031091377353,0.3929576613093968,15.865186091178776,0.1541230986710321,0.01302804443531916,0.7932160384155116,0.0332092424046399
0.23,62.16676403431534,15.602206102557526,0.8290096401629927,0.3840230692163781,15.716752074738288,0.15476320915183966,0.01382760156064226,0.7738635887275889,0.034384098758918555
0.24,60.868787118951715,16.075575467492214,0.8949941403585457,0.3752939263974862,15.569706800737121,0.15520077147290265,0.014625673984708869,0.7549832894878473,0.03552586397761579
0.25,59.59791060196797,16.534875119797434,0.9628956704258692,0.3667662201045112,15.424037276159346,0.1554565514473308,0.015421184776602103,0.7365636214291904,0.03663532027573302
0.26,58.353568655532,16.980417848664622,1.032654655610073,0.3584359379270392,15.27973062955144,0.15554930694993183,0.016213174726137175,0.718593346327494,0.037713234012473715
0.27,57.13520726551013,17.41250977536686,1.1042128565444649,0.3502990782361606,15.13677410988366,0.15549598118304966,0.0170007908713824,0.7010615001376079,0.0387603557648182
0.28,55.94228398554007,17.831450492550356,1.1775133408221672,0.34235166052819327,14.995155085426443,0.15531187633070145,0.01778327619178723,0.6839573863244249,0.03977742042444312
0.29,54.774267712519716,18.237533191403603,1.2525004570455094,0.334589731914054,14.854861042713148,0.1550108010567618,0.01855996085492245,0.6672705697953132,0.04076514731798324
0.3,53.63063838498353,18.63104483251306,1.3291197999637887,0.3270093743514,14.715879585138243,0.15460526078307285,0.01933025092536048,0.6509908687634643,0.04172424038860863
0.31,52.510886838117536,19.012266228020273,1.4073181937216988,0.3196067035937074,14.578198432250382,0.15410651642074696,0.020093624883464528,0.6351083508963656,0.04265538835951563
0.32,51.414514530202965,19.38147219655465,1.4870436602457056,0.31237787959800956,14.441805418458888,0.15352474112683076,0.02084962432540879,0.6196133259743521,0.04355926490887467
0.33,50.341033327496454,19.73893168507598,1.5682453943888417,0.3053191127640457,14.306688491990222,0.15286912128133032,0.021597847975461302,0.604496340163658,0.04443652885403494
0.34,49.289965287394566,20.084907891705416,1.6508737388798,0.29842666773534976,14.172835713823602,0.15214795018663418,0.022337946131180165,0.5897481702648179,0.04528782436146095
0.35000000000000003,48.26084244723801,20.419658385470676,1.7348801599250234,0.2916968547884524,14.040235256643527,0.151368711312833,0.023069615729813087,0.5753598181287871,0.046113781217730875
0.36,47.25320661194968,20.743435226624932,1.8202172226789965,0.28512603391706814,13.908875403776484,0.1505381596579666,0.023792595526977923,0.5613225050578876,0.0469150150506027
0.37,46.266609156259996,21.056485078539488,1.9068385684040103,0.27871063676376123,13.77874454818402,0.14966238854661956,0.024506662140156146,0.5476276666183992,0.04769212747189021
0.38,45.30061064514372,21.359049422434094,1.9946988712034048,0.2724471486036546,13.649831189334902,0.14874690512740096,0.025211625603525384,0.5342669434105708,0.048445706657534955
0.39,44.3547815278514,21.65136416670902,2.0837539153152242,0.2663321136549836,13.522123942708813,0.14779663798572606,0.025907328788925304,0.5212321956959015,0.04917632629031039
0.4,43.42870027249097,21.933660699085767,2.1739603850528533,0.2603621384222887,13.39561151903458,0.14681608325244533,0.026593638999485067,0.5085154612868021,0.04988454820957083
0.41000000000000003,42.52195471610333,22.206165126151365,2.265276015800975,0.2545338910793952,13.270282741440099,0.14580926477716408,0.02727045010813042,0.4961089848060278,0.050570920447417296
0.42,41.634140860157,22.46909895287164,2.3576594582810833,0.24884409973421137,13.146126532239805,0.1447798289572282,0.027937677098224395,0.48400519040268986,0.05123597896190997
0.43,40.76486355699427,22.722678696332498,2.4510703548892443,0.2432895594072569,13.023131922538818,0.1437310447397043,0.028595255935800735,0.472196696146717,0.051880246602965224
0.44,39.91373576093328,22.967116308374322,2.5454692552514127,0.23786712600569093,12.901288044114741,0.14266585972324547,0.029243140343904118,0.4606762970311388,0.0525042342188784
0.45,39.08037875145409,23.20261905054198,2.6408176405775086,0.23257371963741252,12.7805841334793,0.141586918675217,0.02988130064844167,0.4494369691526226,0.053108440315738706
0.46,38.26442137405912,23.429389922544267,2.7370778380269676,0.22740632103869268,12.66100952370693,0.14049661943355496,0.03050972056519076,0.438471852461229,0.05369335217138316
0.47000000000000003,37.46550033156881,23.64762749862676,2.8342130528680367,0.22236197460222257,12.542553648972484,0.13939711347340708,0.03112839710614345,0.42777425665826463,0.054259445409791045
0.48,36.68325992050937,23.85752607683159,2.932187338384753,0.2174377862910901,12.425206042421413,0.13829033517821207,0.03173733886878335,0.41733765485070057,0.05480718439778369
0.49,35.91735184775032,24.059275783052318,3.030965574771826,0.21263092279914245,12.308956335026703,0.13717802480230684,0.0323365646871975,0.4071556789790821,0.055337022524439505
0.5,35.167435124419235,24.253062631255855,3.1305134569042496,0.207938611205418,12.193794254967221,0.13606174219686937,0.032926102824965886,0.39722211715277733,0.05584940236268123
0.51,34.43317594363574,24.43906859292362,3.230797480246295,0.2033581384760565,12.079709626897227,0.1349428808795638,0.03350599014916026,0.3875309105966623,0.056344755857953364
0.52,33.714247370875945,24.617471772916108,3.331784905171251,0.1988868509251384,11.966692370080176,0.13382270089026865,0.03407627020371992,0.37807614594064776,0.056823504806581986
0.53,33.0103292133416,24.788446483478342,3.433443741892778,0.19452215802342665,11.854732497651437,0.13270234978874243,0.034636991971725394,0.368852051901148,0.05728606103153253
0.54,32.32110812178021,24.952163186857785,3.535742762256006,0.1902615249757298,11.743820117055973,0.13158282640916555,0.035188212023740055,0.3598530020465525,0.057732826289117106
0.55,31.64627722936644,25.108788700435507,3.6386514580957727,0.18610246671901465,11.633945427962999,0.13046503604761894,0.0357299912668119,0.35107350568069057,0.05816419282717645
0.56,30.985536098786472,25.258486226662388,3.7421400351721688,0.18204255898106866,11.525098721854482,0.12934978320330218,0.03626239538178036,0.3425082066440082,0.05858054343466577
0.5700000000000001,30.338590561068564,25.40141544485549,3.84617939461079,0.17807943078720773,11.417270381022586,0.12823778727770618,0.0367854939042535,0.334151879336048,0.05898225172173242
0.58,29.705152553947404,25.53773260306423,3.9507411143035647,0.17421076844029634,11.310450877528583,0.12712969378880856,0.037299359572728945,0.325999424770859,0.05936968235660175
0.59,29.0849400485753,25.66759055990109,4.0557974404862245,0.17043431130700107,11.204630772700455,0.1260260761219447,0.03780406823162014,0.3180458688261816,0.059743191202408244
0.6,28.477676913818264,25.791138861884487,4.161321272134736,0.16674784900021816,11.099800716228815,0.12492744254838108,0.03829969842683392,0.3102863589673573,0.06010312554450397
0.61,27.88309277169169,25.908523825763154,4.267286144345414,0.16314922198858317,10.995951445201781,0.12383424426945776,0.03878633094124509,0.3027161607579497,0.0604498243160078
0.62,27.300922925074715,26.019888579715236,4.373666220030728,0.1596363209756026,10.89307378360856,0.12274687851512942,0.03926404861752374,0.2953306561306743,0.060783618215188774
0.63,26.730908187447746,26.125373160385376,4.480436270352583,0.15620708596182165,10.791158641185723,0.12166569685961248,0.03973293588013304,0.28812533929710027,0.061104829979029995
0.64,26.172794766146062,26.225114579514813,4.5875716613189255,0.152859505434193,10.690197012599244,0.12059100963324577,0.04019307848462644,0.2810958139721841,0.061413774571902384
0.65,25.626334162994898,26.319246880706274,4.695048342383021,0.14959161486456993,10.59017997673444,0.11952308900117922,0.04064456334466491,0.2742377910268996,0.06171075934985886
0.66,25.091283143146875,26.407901157198324,4.802842842869636,0.146401496662342,10.4910986964713,0.1184621700191893,0.04108747847242651,0.2675470877535756,0.06199608411006866
0.67,24.567403458576422,26.491205709710965,4.910932240242198,0.1432872774633488,10.392944416725662,0.1174084603039923,0.04152191243142953,0.2610196213144559,0.06227004154099396
0.68,24.054461884228985,26.56928602600867,5.01929416427927,0.14024712857949417,10.295708464656261,0.11636213721964649,0.041947954500840844,0.25465140964806143,0.06253291716255237
0.6900000000000001,23.552229969121043,26.64226492292006,5.127906768499686,0.13727926389397907,10.199382247921687,0.11532335749484102,0.042365694128410514,0.2484385655501473,0.0627849897297142
0.7000000000000001,23.060484117575324,26.71026250037855,5.2367487395473225,0.13438194029578338,10.103957255147177,0.11429225081670777,0.04277522130464626,0.24237729870920482,0.06302653110075172
0.71,22.579005372806364,26.773396264941056,5.345799272358779,0.13155345593234735,10.00942505438972,0.11326892785485329,0.043176626107508546,0.23646391057808314,0.06325780658717692
0.72,22.107579386554495,26.831781147380816,5.455038066718171,0.1287921498158335,9.915777292855418,0.11225347930523706,0.04356999876321083,0.23069479372227966,0.0634790750026473
0.73,21.64599627452408,26.885529585414297,5.564445310711107,0.1260964004909384,9.823005695808542,0.11124597964297392,0.04395542943851682,0.22506642845790656,0.06369058889600437
0.74,21.194050541438358,26.934751566770025,5.6740016721660655,0.12346462531616674,9.731102065974612,0.11024648815093126,0.04433300818799857,0.21957538113962172,0.06389259467177107
0.75,20.751540969450218,26.979554693063847,5.7836882858835414,0.12089527942584684,9.64005828269352,0.1092550514999366,0.044702824812595875,0.2142183015713715,0.06408533277025555
0.76,20.31827054663417,27.020044221025376,5.8934867454933855,0.11838685501664925,9.54986630131806,0.10827170423177364,0.045064968839357844,0.20899192140174322,0.06426903778156504
0.77,19.894046369446304,27.05632311863346,6.003379092335966,0.11593788037681223,9.460518152412826,0.1072964700049776,0.045419529458653136,0.20389305191590198,0.06444393860135818
0.78,19.478679543697584,27.08849212164949,6.113347804112754,0.11354691902054094,9.372005941025886,0.10632936422993818,0.04576659537780477,0.19891858171662358,0.0646102585912621
0.79,19.071985151879613,27.11664975323282,6.2233757913032095,0.11121256923239838,9.284321846227193,0.10537039124181909,0.0461062549955559,0.19406547615988284,0.06476821562549363
0.8,18.673782098055653,27.14089241222046,6.333446379311852,0.10893346270459563,9.197458120069731,0.10441955016128014,0.04643859606838853,0.18933077363043832,0.0649180223453183
0.81,18.28389310925953,27.161314373500698,6.4435433088641405,0.10670826443740418,9.111407087295099,0.1034768304863423,0.046763705976572076,0.18471158584375594,0.06505988614673806
0.8200000000000001,17.902144583513127,27.178007874499215,6.553650718489457,0.10453567133408793,9.026161144329885,0.10254221724118696,0.04708167143231567,0.1802050941916202,0.06519400943157383
0.8300000000000001,17.528366568242415,27.191063128688917,6.663753142301225,0.10241441195262707,8.941712758828158,0.10161568858523536,0.04739257862820007,0.17580854948722527,0.06532058963083903
0.84,17.162392641786177,27.20056839305173,6.77383549633405,0.10034324537162247,8.858054468871229,0.10069721848989863,0.04769651308939582,0.17151926914316576,0.06543981940126692
0.85,16.804059873055692,27.206609992291348,6.883883074178212,0.0983209607827622,8.775178882391664,0.09978677591009827,0.047993559730890985,0.1673346364497572,0.06555188667898133
0.86,16.45320871541193,27.20927237933982,6.99388153475783,0.09634637647136264,8.693078676426564,0.09888432656895688,0.048283802761965935,0.16325209807817104,0.06565697485454543
0.87,16.10968298024468,27.208638151701997,7.1038168995873425,0.09441833954439949,8.611746596628043,0.0979898316515692,0.04856732577058899,0.15926916369266164,0.06575526280367468
0.88,15.773329714420775,27.204788121274348,7.2136755386433675,0.0925357247494816,8.53117545641315,0.09710325030652274,0.04884421158674878,0.15538340305727025,0.06584692508926651
0.89,15.443999136088536,27.197801351657795,7.323444163137391,0.09069743384729184,8.451358136343087,0.09622453981130898,0.04911454228130518,0.15159244465574997,0.06593213206000842
0.9,15.121544671976313,27.187755138660105,7.433109830269025,0.088902395967948,8.372287583933042,0.09535365190582347,0.04937839938636535,0.14789397691506823,0.06601104977055008
0.91,14.805822718320607,27.17472514544836,7.5426599153533775,0.0871495652919563,8.293956812293965,0.09449053960807752,0.049635863509536825,0.14428574233509023,0.06608384038774784
0.92,14.496692683341934,27.158785380126133,7.6520821171876,0.08543792146112429,8.216358899966302,0.09363515345280249,0.04988701455959786,0.1407655388415728,0.06615066210175927
0.93,14.194016989584417,27.140008195724185,7.761364458705067,0.0837664696203884,8.139486990581876,0.09278743984028696,0.05013193184921501,0.13733122009956952,0.06621166910720384
0.9400000000000001,13.897660836495639,27.118464424536267,7.870495259248406,0.08213423807516992,8.063334291515055,0.09194734661981449,0.05037069378232939,0.13398068970563518,0.06626701200744799
0.9500000000000001,13.607492268362925,27.094223341333215,7.979463142990697,0.08054027898733496,7.987894073821998,0.09111481948496232,0.05060337806896036,0.13071190317407114,0.06631683768007675
0.96,13.323382135311551,27.067352686438333,8.088257034716484,0.0789836680220943,7.913159671729232,0.09028980199030057,0.050830061731297345,0.12752286718439027,0.06636128933088965
0.97,13.04520391147799,27.037918769113055,8.196866138617322,0.07746350251242104,7.839124481518044,0.08947223822681055,0.051050820960571376,0.12441163522080975,0.06640050680061657
0.98,12.772833747571394,27.005986439190828,8.30527994495381,0.07597890205209999,7.765781961404768,0.0886620709449595,0.05126573122999608,0.12137630913162126,0.06643462645734513
0.99,12.50615040183189,26.97161912706604,8.413488222259835,0.07452900782843751,7.6931256309042375,0.08785924203258764,0.05147486727527466,0.11841503761757595,0.06646378130387819
1.0,12.245035112452026,26.934878916654668,8.521481002557088,0.07311298131954372,7.621149069933149,0.08706369353432135,0.05167830304671602,0.11552601326833542,0.06648810118794668
1.01,11.989371637850562,26.895826523603297,8.629248586589588,0.07173000479031447,7.549845918659307,0.08627536663641819,0.05187611177140577,0.11270747377256976,0.0665077127177703
1.02,11.739046160067081,26.854521350954315,8.736781532730948,0.07037928032139129,7.479209876735866,0.08549420230622375,0.05206836592599354,0.10995769973281098,0.0665227394173357
1.03,11.493947200136583,26.811021538081576,8.844070647320283,0.06906002896645863,7.409234702587613,0.08472014178562122,0.052255137217399196,0.10727501277963977,0.06653330186054578
1.04,11.253965660753869,26.765383937007762,8.951106990180646,0.06777149126233163,7.339914213291627,0.08395312546903506,0.0524364966508904,0.10465777681770787,0.06653951758440982
1.05,11.018994689088132,26.717664191464486,9.057881858688628,0.06651292583629942,7.27124228361217,0.08319309412632535,0.05261251447108514,0.1021043948526774,0.06654150131386534
1.06,10.788929644306144,26.6679167560836,9.16438678433044,0.06528360911804884,7.203212845530202,0.08243998873774058,0.05278326017825853,0.09961330838872565,0.0665393650053783
1.07,10.563668137451863,26.616194873956932,9.270613537893006,0.06408283581296029,7.135819888124777,0.08169374955869081,0.05294880258531215,0.09718299858607311,0.06653321776610334
1.08,10.343109850439602,26.56255068116521,9.376554108298075,0.06290991705085142,7.069057456384918,0.08095431763748044,0.053109209744493,0.09481198203774172,0.06652316615328566
1.09,10.127156572331566,26.507035186329652,9.48220070736582,0.06176418082246651,7.002919651076247,0.08022163398468185,0.05326454899836008,0.09249881183466115,0.06650931409982178
1.1,9.915712189796336,26.449698276228077,9.58754576911935,0.06064497194205946,6.937400628393903,0.07949563947171179,0.053414886990514325,0.09024207749976204,0.06649176291928179
1.11,9.708682538267318,26.390588802408853,9.692581932439685,0.05955165051831913,6.872494598912752,0.07877627552703363,0.05356028963913885,0.08804040157986982,0.06647061154868053
1.12,9.505975437393134,26.329754560666878,9.797302045744662,0.058483592395952216,6.8081958274663315,0.07806348370865966,0.05370082216382395,0.08589244066182934,0.06644595647667244
1.1300000000000001,9.307500662994588,26.267242307244036,9.901699164081393,0.05744018892009494,6.74449863271098,0.0773572057287269,0.05383654909010078,0.08379688485643384,0.06641789178054863
1.1400000000000001,9.113169826384887,26.20309782965635,10.005766535142453,0.056420845702842025,6.681397386201888,0.07665738377524199,0.053967534243405925,0.081752455091155,0.06638650931961874
1.1500000000000001,8.922896408283174,26.137365926393727,10.109497603761458,0.055424983050060515,6.618886512282391,0.07596396026236264,0.054093840765193156,0.07975790406278967,0.06635189866755437
1.16,8.736595711467002,26.070090434529682,10.212886006695241,0.054452035515661114,6.556960487545556,0.07527687788142942,0.05421553111738543,0.07781201526658987,0.06631414718192359
1.17,8.554184768388392,26.001314284246337,10.315925562030086,0.05350145097910977,6.495613840049419,0.07459607983274766,0.05433266707965961,0.0759136009708194,0.06627334014890798
1.18,8.375582374942935,25.931079478012265,10.41861027364373,0.05257269105848071,6.434841149220562,0.07392150954627076,0.0544453097671164,0.07406150314788895,0.06622956071725367
1.19,8.200709019938447,25.859427132214506,10.520934323225696,0.051665230422881424,6.374637045184893,0.07325311083581518,0.054553519630496504,0.07225459196527195,0.06618289000615085
1.2,8.029486825284598,25.786397512406218,10.622892063577885,0.05077855621880334,6.314996208156487,0.07259082801115022,0.05465735645805768,0.07049176452818484,0.06613340719516234
1.21,7.861839577562359,25.712030013193274,10.724478022790727,0.04991216845253667,6.255913368342789,0.07193460563251428,0.05475687939121427,0.06877194574267452,0.06608118946297965
1.22,7.69769263122815,25.636363216141874,10.825686893151675,0.049065579030592,6.1973833051189,0.07128438873520863,0.05485214692283834,0.06709408620711649,0.06602631213810468
1.23,7.536972887077581,25.559434901842828,10.92651352900115,0.04823831158652121,6.139400846632602,0.0706401227914234,0.054943216904931924,0.06545716184314251,0.0659688487254526
1.24,7.3796088166595135,25.48128203344935,11.026952950029063,0.04742990178762255,6.081960869684066,0.07000175359613173,0.05503014655683088,0.06386017457349367,0.06590887085808887
1.25,7.225530340329093,25.40194083076088,11.127000327228712,0.0466398961130521,6.025058298737513,0.0693692274454361,0.05511299246860954,0.062302149656288365,0.06584644848795382
1.26,7.074668849961117,25.321446754683514,11.226650985985648,0.04586785214234433,5.9686881057936825,0.06874249104195787,0.055191810608231626,0.060782136320479165,0.06578164984059451
1.27,6.926957201827169,25.2398345098333,11.325900405613071,0.04511333852961948,5.912845310092234,0.06812149147959323,0.05526665632645088,0.05929920771151012,0.06571454141915879
1.28,6.782329614091175,25.157138107294763,11.424744207648711,0.0443759339901725,5.857524977223324,0.06750617633193971,0.05533758436410766,0.05785245868817458,0.06564518816216583
1.29,6.6407216909839955,25.073390847543738,11.52317815907901,0.04365522759863199,5.8027222190226535,0.06689649359073314,0.0554046488569924,0.05644100647511604,0.06557365339694271
1.3,6.50207040345932,24.988625330640275,11.621198170422927,0.042950818634374846,5.74843219320082,0.06629239165347714,0.05546790334163456,0.055063990330607195,0.065499998863528
1.31,6.366314004108452,24.90287350850798,11.718800286120711,0.04226231575540223,5.694650102551551,0.06569381939869383,0.05552740076197857,0.05372056974791038,0.0654242848434805
1.32,6.233392052005589,24.816166666857235,11.815980687788583,0.041589337295826596,5.64137119486381,0.0651007261160202,0.05558319347450029,0.0524099251092878,0.06534657011322487
1.33,6.103245379075191,24.7285354445471,11.912735690630585,0.04093151096578845,5.588590762459199,0.06451306151361466,0.05563533325415141,0.05113125703560555,0.06526691199071458
1.34,5.975816025372719,24.64000987315502,12.00906173624338,0.0402884732370999,5.536304141523116,0.06393077576897982,0.055683871300705345,0.04988378504960779,0.06518536643119191
1.35,5.851047263185389,24.550619358835444,12.10495539572652,0.039659869627914617,5.484506712024817,0.06335381946652484,0.05572885824331936,0.04866674820046747,0.06510198798262307
1.36,5.72888354712136,24.460392712422184,12.200413364223216,0.03904535423938039,5.433193897143012,0.06278214362280496,0.05577034414703441,0.047479404057856826,0.06501682985780648
1.37,5.6092704730120015,24.369358173814565,12.295432456484827,0.0384445893815709,5.382361162749642,0.062215699700080555,0.055808378519127774,0.04632102790087499,0.06492994399254041
1.3800000000000001,5.492154799484737,24.277543394961032,12.390009609622606,0.037857245828366526,5.332004017326367,0.061654439572087126,0.05584301031205431,0.04519091327352508,0.06484138100594276
1.3900000000000001,5.377484380180912,24.184975482072424,12.4841418756389,0.037283002177355806,5.28211801125884,0.061098315547473435,0.05587428793194846,0.04408837059703802,0.06475119029992854
1.4000000000000001,5.265208149405987,24.091681002336305,12.577826420058962,0.036721544744185826,5.232698736505194,0.06054728036296344,0.05590225924352036,0.04301272694201194,0.06465942007561837
1.41,5.155276138431676,23.997685969956116,12.6710605240085,0.03617256775950894,5.183741826488755,0.06000128716685012,0.055926971572291456,0.04196332645687772,0.06456611730272124
1.42,5.047639390723696,23.903015900157676,12.763841574891902,0.0356357725653566,5.135242955257908,0.059460289538969965,0.055948471715238444,0.040939528626029745,0.06447132784441054
1.43,4.942249977767331,23.807695795504216,12.856167068402984,0.03511086780643437,5.087197837377554,0.05892424147512666,0.05596680594299236,0.03994070868604047,0.06437509642758253
1.44,4.839060994037717,23.71175014623323,12.948034608150211,0.034597569412733106,5.039602227674655,0.05839309737766656,0.05598202000377969,0.03896625758942009,0.0642774666455321
1.45,4.738026485295717,23.615202975520386,13.039441897883448,0.03409559993030671,4.992451920480883,0.05786681207262365,0.05599415913303563,0.03801558055390024,0.06417848106196866
1.46,4.639101465745793,23.518077824677206,13.130386743584612,0.033604688721235836,4.9457427495447455,0.0573453407920434,0.05600326805543353,0.037088097497654245,0.06407818117991293
1.47,4.542241904271205,23.420397758951168,13.22086705210571,0.0331245718600962,4.899470587713604,0.056828639168560395,0.056009390989505005,0.03618324281584252,0.0639766074577834
1.48,4.447404665090771,23.322185405412498,13.310880824833344,0.032654991589008225,4.853631346260111,0.05631666324725401,0.056012571656356105,0.03530046420005564,0.06387379939406128
1.49,4.3545475252544605,23.22346293735437,13.400426159737732,0.03219569651694489,4.808220974808035,0.055809369469903294,0.056012853281388386,0.03443922307142422,0.06376979549632975
1.5,4.263629150780097,23.12425208745082,13.489501248911246,0.031746441418557765,4.763235460935103,0.055306714673906805,0.05601027859980146,0.03359899414544968,0.06366463331252949
1.51,4.174609051824963,23.02457417493372,13.57810437386524,0.03130698683209068,4.718670829605995,0.05480865609526892,0.05600488986429897,0.03277926456172338,0.06355834949340095
1.52,4.087447599442176,22.924450091068692,13.666233907416641,0.03087709924762636,4.674523143103758,0.05431515135919467,0.0559967288463561,0.03197953429234968,0.06345097976327638
1.53,4.002105990362786,22.82390031987323,13.753888310036983,0.03045655079829271,4.630788500537214,0.05382615847941104,0.055985836843071055,0.031199315473868387,0.0633425589680339
1.54,3.9185462187491553,22.722944954115057,13.84106612694776,0.030045119018311427,4.587463037404721,0.053341635856059326,0.055972254683289965,0.03043813188396436,0.0632331211126741
1.55,3.836731091172891,22.621603681804483,13.927765989736486,0.029642587010327057,4.544542925522472,0.05286154227026465,0.05595602272868731,0.029695519304303263,0.06312269933536858
1.56,3.7566241788465606,22.51989581559954,14.013986611441421,0.02924874302008948,4.50202437241929,0.05238583688286947,0.05593718088226922,0.028971024600300137,0.06301132597349686
1.57,3.6781898081756608,22.417840295969885,14.099726785611946,0.028863380372452837,4.459903621059075,0.05191447923089007,0.05591576859230187,0.028264205583104194,0.06289903257360176
1.58,3.601393071798343,22.31545568024528,14.18498538743567,0.028486297598032548,4.418176949746204,0.05144742922257528,0.055891824853695926,0.027574631284227588,0.0627858498717576
1.59,3.5261997694344536,22.212760179958845,14.269761367737967,0.028117297904677353,4.37684067141032,0.050984647137025774,0.055865388218033885,0.02690188081205699,0.06267180787561788
1.6,3.4525764190362414,22.10977164984493,14.354053754106516,0.02775618930459111,4.3358911335145125,0.05052609361925104,0.05583649679491523,0.026245543627464476,0.06255693584471235
1.61,3.38049025312363,22.006507587256234,14.437861650476318,0.02740278460177438,4.295324717837005,0.05007172967646361,0.055805188255046725,0.02560521951703662,0.062441262292422854
1.62,3.309909168789498,21.90298516275753,14.521184232138292,0.02705690095212301,4.25513783982671,0.04962151667658062,0.05577149983931589,0.024980517641532023,0.06232481505427303
1.6300000000000001,3.240801739744813,21.799221208959825,14.604020746881583,0.02671835999598596,4.215326948528787,0.04917541634392072,0.05573546835985219,0.024371056823153225,0.062207621267384654
1.6400000000000001,3.1731372064941055,21.69523222421152,14.686370513955769,0.026386987788203066,4.175888526311671,0.04873339075629153,0.05569713020385504,0.023776465394538062,0.06208970738136071
1.6500000000000001,3.106885435078741,21.59103439685495,14.768232920003133,0.026062614441245503,4.136819088294859,0.04829540234175347,0.05565652134173132,0.02319638042699758,0.0619710992136887
1.6600000000000001,3.042016929301916,21.486643594445773,14.849607420148661,0.02574507425657531,4.0981151822857775,0.04786141387583254,0.05561367732790761,0.022630448015091294,0.06185182192938408
1.67,2.9785028138218217,21.38207537204171,14.930493536283139,0.025434205590176496,4.059773388438981,0.047431388478438044,0.05556863330564081,0.02207832298604697,0.06173190006188366
1.68,2.9163148030945183,21.277344989542293,15.010890854017678,0.025129850590421148,4.021790318775346,0.04700528960995257,0.05552142401388291,0.02153966833303251,0.061611357553747505
