t,Z,Y
2.86,0.32262270695389483,1.4223782454206182
2.87,0.3246328830555544,1.4418093004421302
2.88,0.32710554441510376,1.4605534399208575
2.89,0.3300150151377788,1.4785915217428993
2.9,0.33335232336881604,1.4958894033196937
2.91,0.3371248200421952,1.5123967532902012
2.92,0.3413564978732966,1.5280449795261728
2.93,0.3460902264491992,1.5427433318384765
2.94,0.35139156722212433,1.5563729729113112
2.95,0.35735549192787736,1.5687777039110455
2.96,0.3641173306860619,1.5797495678349378
2.97,0.37187086871913894,1.589005893248633
2.98,0.38089904547325604,1.5961513417689517
2.99,0.39162817075593304,1.6006123374580745
3.0,0.4047290940389724,1.6015170634340612
3.0100000000000002,0.4213208672446483,1.5974583795048318
3.02,0.44341910326865025,1.5859813392022264
3.0300000000000002,0.47504703737177395,1.5623357436334369
3.04,0.5254158421269243,1.5159651465429924
3.0500000000000003,0.6192234850189384,1.4192738130244071
3.06,0.8156332882813058,1.2060489042038716
3.0700000000000003,1.0648733022219734,0.9158895845768903
3.08,1.165289737316025,0.756478140009252
3.09,1.160866763440799,0.6978869017750366
3.1,1.11967351787469,0.6786987986084821
3.11,1.0681462216979742,0.6745998238389345
3.12,1.0150139934361162,0.6773767814337056
3.13,0.9629866364653016,0.6843178347144894
3.14,0.9127566933981882,0.6945761739982207
3.15,0.8643300470876533,0.7079627512850354
3.16,0.8174817918578376,0.7245323953390853
3.17,0.7719255676471304,0.7444278258956268
3.18,0.7273923027744965,0.7678027530739918
3.19,0.6836882080150265,0.7947592287687056
3.2,0.6407573807957277,0.8252744712344531
3.21,0.5987498044411136,0.8591156613310855
3.22,0.5580715451409519,0.8957663210658872
3.23,0.5193745671499692,0.9344107236687703
3.24,0.48345236520354035,0.9740180657000163
3.25,0.45105845829860536,1.0135185061909613
3.2600000000000002,0.42272457455126605,1.0519984656418657
3.27,0.39866152968262064,1.088827801505628
3.2800000000000002,0.3787686713398996,1.1236827968656133
3.29,0.3627172142342505,1.1564901937672267
3.3000000000000003,0.3500536068374983,1.1873414459176865
3.31,0.3402861300608964,1.2164140401353978
3.3200000000000003,0.33294224596513045,1.2439148565255451
3.33,0.32759911153575,1.270045994450358
3.34,0.32389562510103137,1.2949870704004596
3.35,0.32153295060946857,1.3188884011170041
3.36,0.3202694537590458,1.3418700681151146
3.37,0.31991336316228436,1.3640238972717722
3.38,0.3203150741103168,1.3854165534417362
3.39,0.32136009532256565,1.4060927383009496
3.4,0.3229630432362439,1.426077992833975
3.41,0.32506281039204904,1.4453808721720083
3.42,0.3276188988673527,1.4639943776807582
3.43,0.3306088671680535,1.4818965840632834
3.44,0.33402685067697496,1.4990503958828745
3.45,0.33788318279220386,1.5154022976756092
3.46,0.3422052352010993,1.5308798635161323
3.47,0.3470397545779789,1.545387612572383
3.48,0.352457203557988,1.558800538364889
3.49,0.35855914061297245,1.5709540092280316
3.5,0.36549018273566175,1.5816281579932578
3.5100000000000002,0.37345804962013385,1.5905226021485082
3.52,0.3827674462140114,1.5972147290561143
3.5300000000000002,0.39388080938893955,1.601086503797757
3.54,0.4075330461189808,1.6011888615809733
3.5500000000000003,0.42496574405327614,1.5959699995137118
3.56,0.4484537737426401,1.5826754999483181
3.5700000000000003,0.4826430482279691,1.5558512877396382
3.58,0.5384910167920574,1.503005897903046
3.59,0.646021471778777,1.3907057016689472
3.6,0.8660684286329904,1.1499319287007939
3.61,1.0962820149037777,0.8742848250614206
3.62,1.169641230802711,0.7403047934266571
3.63,1.1547398879532538,0.6923767231694062
3.64,1.1103865223679836,0.6771529139225619
3.65,1.0581662832576408,0.6747210844315212
3.66,1.005126265799853,0.6784025235775663
3.67,0.9534145224033002,0.6860017262494416
3.68,0.9035332603511412,0.6968510633126076
3.69,0.8554233931781098,0.7108269763839912
3.7,0.8088398368628241,0.7280088919037703
3.71,0.7634946757808269,0.7485464795214765
3.72,0.7191285991294346,0.7725886496938463
3.73,0.6755686351206407,0.8002200852592009
3.74,0.6327924203498204,0.831385205556685
3.75,0.5909953674632247,0.865802519102937
3.7600000000000002,0.5506330378043975,0.9028979657251877
3.77,0.5123949136722292,0.9418057031922801
3.7800000000000002,0.4770821376790251,0.9814723000857388
3.79,0.44541887694740584,1.020843386443361
3.8000000000000003,0.4178807976148496,1.059051985774923
3.81,0.3946165731435424,1.0955267255616954
3.8200000000000003,0.37547506862951846,1.129996738261577
3.83,0.36009635377206106,1.162426382700624
3.84,0.3480139490414981,1.1929286807580537
3.85,0.33873626383440936,1.221690225612765
3.86,0.3317984173126285,1.2489190318712469
3.87,0.326788706847474,1.274813902536512
3.88,0.32335789369620865,1.2995492540264388
3.89,0.3212183771865189,1.3232696730225142
3.9,0.32013847040400234,1.3460897355696662
3.91,0.3199348958135701,1.368096293909739
3.92,0.320465149004596,1.389351653939825
3.93,0.32162062665895896,1.4098967230080361
3.94,0.3233208349659093,1.4297537082258451
3.95,0.32550878019184903,1.4489281612323548
3.96,0.32814751702712763,1.4674102570573446
3.97,0.3312177957049915,1.4851752695047482
3.98,0.3347167862184147,1.5021831500151668
3.99,0.3386579160618164,1.5183770660276068
4.0,0.34307196544548685,1.5336806369357026
4.01,0.3480097329264448,1.5479934145790875
4.0200000000000005,0.3535468291577038,1.5611838776044489
4.03,0.3597918205960415,1.5730784088363403
4.04,0.36689931564734274,1.5834443454304241
4.05,0.37509208792410026,1.5919622100321988
4.0600000000000005,0.3846986770464085,1.5981796193394828
4.07,0.39622157720215506,1.601429426327836
4.08,0.4104675332178719,1.60067627161206
4.09,0.42881806257361005,1.5942038291304836
4.1,0.45385035328983475,1.5789098976254914
4.11,0.4909567588395544,1.548499951867481
4.12,0.5532494828718252,1.4881025591251078
4.13,0.6770861314746819,1.3573287409439125
4.14,0.917504138599467,1.0918542075708901
4.15,1.1212147683939488,0.8386277316353624
4.16,1.1710567040099193,0.7270142203058962
4.17,1.1476770668162157,0.6879266119859399
4.18,1.1008578514017509,0.6760254076069088
4.19,1.048169274455381,0.6750469447565671
4.2,0.9952893212936567,0.679562620574882
4.21,0.9439082661706435,0.6877988249817794
4.22,0.8943726931474983,0.6992356337576227
4.23,0.846570611699102,0.7138040141102528
4.24,0.8002414249252863,0.731603659953404
4.25,0.7550980366111743,0.7527888219876638
4.26,0.7108928560939017,0.7775014546463797
4.2700000000000005,0.6674760317191173,0.8058061575183583
4.28,0.6248611883428532,0.8376114416828575
4.29,0.5832907771736886,0.8725846634327339
4.3,0.543269045472408,0.9100940684862677
4.3100000000000005,0.5055185886402197,0.94922744135623
4.32,0.4708412760199332,0.9889155663084737
4.33,0.43992564876739426,1.0281264313604135
4.34,0.4131885218715986,1.0660435310919723
4.3500000000000005,0.3907175124171134,1.102154332890148
4.36,0.37231437439244336,1.1362383645856853
4.37,0.3575917277276532,1.1682944562607893
4.38,0.3460730532841959,1.1984545247451714
4.39,0.33726868780367125,1.2269124488854872
4.4,0.330722350054328,1.253876289893509
4.41,0.3260337589136115,1.2795410554207496
4.42,0.3228655024399069,1.3040757770983664
4.43,0.32094099828391626,1.3276193181124292
4.44,0.3200382500095212,1.3502808236882904
4.45,0.3199821911525346,1.3721422956567804
4.46,0.32063717754668886,1.3932617914982655
4.47,0.32190028850336766,1.4136765210255198
4.48,0.3236957588348996,1.4334054314553337
4.49,0.3259705874475304,1.4524511100679864
4.5,0.3286912966026056,1.4708009235027655
4.51,0.331841784428551,1.4884273298184862
4.5200000000000005,0.3354222550174585,1.5052872759065767
4.53,0.3394492649070144,1.5213205178391749
4.54,0.3439570906623697,1.5364465669537393
4.55,0.3490007339404876,1.550559788719088
4.5600000000000005,0.354661291384689,1.5635216849043079
4.57,0.361054709807113,1.5751491721484971
4.58,0.36834640958245873,1.5851957579094957
4.59,0.3767754646719934,1.5933213421915795
4.6000000000000005,0.3866966271035967,1.59904090977268
4.61,0.3986568159046643,1.601633049952156
4.62,0.4135436044943062,1.5999656896784673
4.63,0.43289881634787447,1.5921347896342233
4.64,0.45965396126552754,1.5746322064931462
4.65,0.5001012707588369,1.5401541297866825
4.66,0.5700203673089558,1.4708914086863816
4.67,0.7129633439772013,1.3185115840642845
4.68,0.9673104991587458,1.034451386121399
4.69,1.1401881084147354,0.808518903770767
4.7,1.170071232184594,0.7161212992638455
4.71,1.1398728333538979,0.6843577107118416
4.72,1.0911512740591578,0.6752564273916944
4.73,1.0381751665896575,0.6755575607611121
4.74,0.9855084749229257,0.680850752253339
4.75,0.9344681722906775,0.6897075844817202
4.76,0.8852735691798715,0.7017301362875726
4.7700000000000005,0.8377697838261262,0.7168947854651352
4.78,0.7916846764706146,0.7353177745144457
4.79,0.7467341711702964,0.7571556983993939
4.8,0.7026844350578079,0.7825412705922005
4.8100000000000005,0.6594110396216114,0.8115162486625623
4.82,0.616965980216244,0.8439501641370403
4.83,0.5756400848018316,0.8794569975903397
4.84,0.5359848258666977,0.9173478524606614
4.8500000000000005,0.4987508764261531,0.9566685953396727
4.86,0.4647337625205488,0.9963413516342776
4.87,0.43458061949404003,1.0353629702128073
4.88,0.40864738765195924,1.072970563154815
4.89,0.38696229071992055,1.1087099099155435
4.9,0.3692835786510381,1.14240818013536
4.91,0.3552000065016248,1.1740955645084403
4.92,0.3442276932037071,1.2039203592671666
4.93,0.3358805184449677,1.2320820583283314
4.94,0.329711575391566,1.258787833945358
4.95,0.32533222032423464,1.284228460593332
4.96,0.3224167865297922,1.3085674475450642
4.97,0.32069949268003944,1.3319379502515605
4.98,0.3199677461209136,1.35444378782784
4.99,0.3200544397080884,1.3761622149875568
5.0,0.32083054764018987,1.3971471529827437
5.01,0.3221986345613505,1.4174322068475667
5.0200000000000005,0.324087509394732,1.437033129122847
5.03,0.3264480505972482,1.4559495880641395
5.04,0.32925017344385205,1.47416615468314
5.05,0.33248088361052147,1.4916524521231305
5.0600000000000005,0.33614341001123266,1.5083623656414982
5.07,0.3402574902232592,1.524232131346236
5.08,0.34486100559714244,1.5391769805340847
5.09,0.35001337583406517,1.553085777251946
5.1000000000000005,0.35580141782310754,1.5658127399939037
5.11,0.36234904249612593,1.577164561587564
5.12,0.3698332666503662,1.5868799447973754
5.13,0.3785108969559977,1.5945964073523085
5.14,0.3887655049699402,1.5997931848510736
5.15,0.4011934166052406,1.6016887419818397
5.16,0.4167735230496875,1.5990421818545826
5.17,0.437231983285045,1.5897344959566664
5.18,0.465917452223926,1.5697815607816274
5.19,0.5102134185700731,1.53066027590709
5.2,0.5892048784531481,1.4509299799462523
5.21,0.7539386587826072,1.2738752663868287
5.22,1.0130883358900125,0.9801768913369354
5.23,1.1539081167208203,0.7833580098791655
5.24,1.1671364394079677,0.7072154291638265
5.25,1.1314857976528971,0.6815240816908934
5.26,1.0813185458310266,0.6747973187380272
5.2700000000000005,1.0282000341227755,0.6762368821729244
5.28,0.9757878209291357,0.6822619422026865
5.29,0.9250942421319056,0.6917269515767341
5.3,0.876234517538586,0.7043349715480846
5.3100000000000005,0.8290191702103297,0.7201002199644306
5.32,0.7831679663800917,0.7391522222220785
5.33,0.7384019371510184,0.761647754187893
5.34,0.6945030496141711,0.7877079796460624
5.3500000000000005,0.651374721101711,0.817348885514006
5.36,0.6091096341624863,0.8503979583035801
5.37,0.5680478616434815,0.8864140082284104
5.38,0.5287859842328017,0.92465225409175
5.39,0.4920971500134056,0.9641217767991295
5.4,0.4587634619441683,1.003743308358831
5.41,0.4293854325530211,1.0425485987963368
5.42,0.4042568833114186,1.0798307820829858
5.43,0.38334890231618346,1.115192779316454
5.44,0.36637981581529055,1.1485065993055834
5.45,0.3529180173882384,1.1798307201159521
5.46,0.34247477269868426,1.2093274248758676
5.47,0.33456896302716155,1.2372002883178395
5.48,0.3287637224459664,1.2636547361576222
5.49,0.3246821274384739,1.2888769996770133
5.5,0.3220101736764832,1.313024936937246
5.51,0.32049262469048223,1.3362260454165757
5.5200000000000005,0.3199260131300605,1.358578923537368
5.53,0.32015092527297384,1.380156198146784
5.54,0.32104473018338003,1.4010077579550828
5.55,0.32251529163429116,1.4211636878438907
5.5600000000000005,0.32449584294081274,1.4406366098190706
5.57,0.32694103215029385,1.4594233042386513
5.58,0.32982410181460453,1.4775055533648287
5.59,0.33313513877118284,1.4948501165425891
5.6000000000000005,0.33688041168805066,1.511407747487363
5.61,0.34108289804665437,1.5271110394768208
5.62,0.3457842109474739,1.5418707439303811
5.63,0.3510483182302502,1.555570036831176
5.64,0.35696817915434853,1.5680552901208347
5.65,0.3636761600033791,1.5791223452549206
5.66,0.3713618151016658,1.5884939218908154
5.67,0.3803013351600738,1.5957831536971114
5.68,0.3909099534506926,1.6004301253334625
5.69,0.40383916788990687,1.601586422781355
5.7,0.4201712468960797,1.5978884480610738
5.71,0.4418451864085601,1.5869700008612302
5.72,0.4727034178412479,1.5642858153799741
5.73,0.5214602383083515,1.519831302537382
5.74,0.6112853607913721,1.4276858005343736
5.75,0.7997587717036553,1.2235782054058888
5.76,1.053166135856839,0.9307943479621288
5.7700000000000005,1.1631284406410374,0.7624823662292769
5.78,1.1626278882084895,0.6999534641843431
5.79,1.1226441106265828,0.6793067737802764
5.8,1.0714007578139393,0.6746085133995208
5.8100000000000005,1.018256016707704,0.6770718951504633
5.82,0.9661297548576745,0.683792283294428
5.83,0.9157855243488316,0.6938563240354503
5.84,0.8672534826425248,0.7070508038393543
5.8500000000000005,0.820316464201782,0.7234214555631068
5.86,0.7746891758014877,0.7431081776686292
5.87,0.7300997670709121,0.76626580020167
5.88,0.6863481327035681,0.7930014882151923
5.89,0.6433679569403579,0.8233024940497312
5.9,0.6012947625398849,0.856951327440179
5.91,0.5605183736360239,0.8934501957368464
5.92,0.5216776525827462,0.9320004279541727
5.93,0.48556210402097516,0.971580069924348
5.94,0.45293337576209636,1.0111158080547213
5.95,0.4243408242988625,1.049679760455338
5.96,0.40001571167738903,1.0866226930292846
5.97,0.37987459093245995,1.1216031189894013
5.98,0.3635996773199505,1.1545347932844225
5.99,0.3507423288911128,1.185501485632138
6.0,0.34081114492657794,1.214677343862438
6.01,0.3333312789679976,1.2422686504488765
6.0200000000000005,0.32787640813451996,1.2684783935630275
6.03,0.3240815070327964,1.2934878723892456
6.04,0.32164406118960404,1.3174492508174265
6.05,0.32031909561978034,1.3404844449069648
6.0600000000000005,0.31991202570781424,1.3626869163989443
6.07,0.3202708574634192,1.3841247883270222
6.08,0.32127913365046057,1.4048440215096962
6.09,0.32284983319780514,1.4248712657259777
6.1000000000000005,0.324920477580376,1.4442160691521266
6.11,0.3274493881294633,1.4628723617700856
6.12,0.33041306785568547,1.480819128314933
6.13,0.33380465730879766,1.498020229992422
6.140000000000001,0.3376334843532753,1.514423217514965
6.15,0.3419258272096882,1.5299569227490462
6.16,0.34672714830045376,1.5445274317134992
6.17,0.35210625758281305,1.5580118270418992
6.18,0.3581625481526409,1.570248247257621
6.19,0.3650375031051433,1.5810208440752427
6.2,0.37293419272285605,1.5900351399651602
6.21,0.3821499629631762,1.596877733940574
6.22,0.3931350480910976,1.6009455893755045
6.23,0.4066026218026231,1.6013158179616989
6.24,0.4237524242441125,1.596485954887435
6.25,0.4467702140528985,1.5838043787765828
