time,C,P,Q,Qp
135.0293542074364,-3.566873903300982e-13,72.26126856552305,20.265493006611763,4.520273308613946
136.0078277886497,-3.1661940588623514e-13,72.31861616832322,20.268379503676794,4.468382428448032
136.986301369863,-1.876484920839986e-13,72.37513650255804,20.27126600074314,4.417087234609369
137.96477495107632,-3.662734802778212e-14,72.43084926395487,20.274152497809823,4.366380888578301
138.94324853228963,7.675309659097375e-14,72.48577310190679,20.27703899487599,4.316256630528837
139.92172211350294,2.68783936814681e-13,72.53992484165659,20.279925491943324,4.2667077790276515
140.90019569471625,3.9283146375623036e-13,72.59332216644421,20.282811989009712,4.217727727911194
141.87866927592955,3.8829131676291694e-13,72.64598162903893,20.28569848607429,4.169309947117339
142.85714285714286,3.636334786169433e-13,72.69791722671995,20.288584983138584,4.121447983138864
143.83561643835617,2.870713056303384e-13,72.74914427887855,20.291471480202144,4.074135454696661
144.81409001956948,2.061269965551753e-13,72.79967688299725,20.294357977265623,4.027366054170894
145.79256360078278,7.716301640125273e-14,72.84952799526056,20.29724447432841,3.981133547255979
146.77103718199606,-5.730490295501564e-14,72.89871030552865,20.300130971391088,3.9354317705315367
147.74951076320937,-1.3340211716171624e-13,72.94723595838248,20.303017468454573,3.8902546311872697
148.72798434442268,-1.6260583565136192e-13,72.99511661068787,20.3059039655187,3.845596106782547
149.706457925636,-1.8123497255635978e-13,73.04236347708103,20.308790462582962,3.801450244060295
150.6849315068493,-1.6541666297246438e-13,73.08898724905366,20.31167695964771,3.7578111576021627
151.6634050880626,-1.2303019919026475e-13,73.1349982919155,20.314563456712836,3.714673029808344
152.6418786692759,-5.028525006248522e-14,73.18040667329323,20.317449953778397,3.6720301103293775
153.62035225048922,1.6531652739987204e-14,73.22522213161618,20.32033645084389,3.629876713999957
154.59882583170253,4.834672398947213e-14,73.26945412775389,20.32322294790891,3.5882072211288683
155.57729941291583,1.5571929220140174e-13,73.31311118416909,20.326109444974996,3.547016078374756
156.55577299412914,2.7225932062562583e-13,73.35620243959274,20.32899594204121,3.5062977937001216
157.53424657534245,3.751452885413217e-13,73.39873662699893,20.331882439107225,3.466046938543982
158.51272015655576,4.2810113697484004e-13,73.44072238306255,20.334768936172523,3.426258146264363
159.49119373776907,4.139091678980752e-13,73.48216792196017,20.337655433236858,3.386926112261417
160.46966731898237,5.04319785627688e-13,73.52307924521729,20.340541930302706,3.3480455978106773
161.44814090019568,5.843668670007843e-13,73.56346523031833,20.34342842736842,3.3096114164632797
162.426614481409,6.347840477857425e-13,73.60333357631154,20.34631492443374,3.271618443617548
163.4050880626223,6.273610339915946e-13,73.64269193900381,20.34920142149828,3.2340616129384623
164.3835616438356,5.6446604053915e-13,73.68154740115251,20.352087918562066,3.1969359177506447
165.3620352250489,5.6560755602315e-13,73.71990529365601,20.354974415626746,3.160236414940375
166.34050880626222,5.524570579182231e-13,73.75777355677717,20.357860912691237,3.1239582074399572
167.31898238747553,5.20630056076959e-13,73.79515900586397,20.360747409755472,3.088096458009122
168.29745596868884,4.638549666534697e-13,73.8320683930742,20.36363390681936,3.0526463844751834
169.27592954990214,3.895152372222183e-13,73.8685078861838,20.366520403883,3.0176032616886603
170.25440313111545,3.302865904546006e-13,73.9044826805396,20.369406900946856,2.982962422817564
171.23287671232876,2.700198739160459e-13,73.939999534968,20.37229339801069,2.9487192461183374
172.21135029354207,2.1308191216246892e-13,73.97506441621536,20.375179895074556,2.9148691660028163
173.18982387475538,1.6449955690337797e-13,74.00968318471986,20.37806639213851,2.88140766899884
174.16829745596868,1.2341536558852453e-13,74.04386144695462,20.380952889202558,2.8483302953837577
175.146771037182,8.372806823868083e-14,74.07760457861775,20.38383938626662,2.815632638289525
176.1252446183953,5.2566304511041064e-14,74.11091817187915,20.38672588333078,2.7833103365320664
177.1037181996086,3.0695532037522826e-14,74.14380757743734,20.389612380395054,2.7513590808367963
178.08219178082192,1.8244431840150587e-14,74.17627804864784,20.39249887745945,2.719774611153916
179.06066536203522,1.6127684435002708e-14,74.20833478749934,20.395385374523926,2.688552720230928
180.03913894324853,2.4543010875185048e-14,74.23998291296884,20.398271871588438,2.6576892490889583
181.01761252446184,4.069637547921954e-14,74.27122740889975,20.401158368652965,2.627180080363227
181.99608610567515,6.185211264205473e-14,74.30207321315227,20.404044865717456,2.597021146378816
182.97455968688845,8.419182847024167e-14,74.33252519555883,20.406931362781844,2.56720842562835
183.95303326810176,1.0271163864194863e-13,74.36258816342716,20.40981785984605,2.537737942122987
184.93150684931507,1.1111940626697623e-13,74.39226686704325,20.41270435690997,2.508605764743416
185.90998043052838,1.0173197974677215e-13,74.42156600517431,20.41559085397349,2.479808006590847
186.8884540117417,1.7713391899436777e-13,74.45048904326963,20.418477351038185,2.4513409000908704
187.866927592955,2.8190431970984143e-13,74.47904106788151,20.421363848103212,2.4232006145763263
188.84540117416827,4.069003953150312e-13,74.50722662086265,20.42425034516845,2.3953833941730545
189.82387475538158,5.493364118146983e-13,74.5350501278803,20.42713684223387,2.367885530161708
190.8023483365949,7.046828033716494e-13,74.56251598888753,20.43002333929943,2.340703354907563
191.7808219178082,8.664427757907246e-13,74.58962858490783,20.43290983636506,2.3138332411297378
192.7592954990215,1.025928910002771e-12,74.61639228481967,20.435796333430666,2.287271601170426
193.7377690802348,1.1720397655486161e-12,74.64281145214102,20.43868283049612,2.2610148862641215
194.71624266144812,1.2910364840630348e-12,74.66889045181391,20.441569327561265,2.235059585806846
195.69471624266143,1.3663193927587315e-12,74.694633656989,20.444455824625905,2.209402226625376
196.67318982387474,1.3782046079103053e-12,74.72004545581008,20.44734232168981,2.1840393722464726
197.65166340508804,1.3037006383382277e-12,74.74513025819869,20.450228818752702,2.158967622166105
198.63013698630135,1.1162849888928149e-12,74.76989250263864,20.453115315814266,2.1341836111186816
199.60861056751466,1.1390554153538518e-12,74.79432984061933,20.456001812878455,2.1096842984851842
200.58708414872797,1.1571739767158166e-12,74.81845027448904,20.45888830994264,2.0854662390163696
201.56555772994128,1.1562596508401142e-12,74.8422579043302,20.461774807006645,2.061526188544035
202.54403131115458,1.1346276696432024e-12,74.86575655538633,20.46466130407045,2.0378609492724244
203.5225048923679,1.0908319018721412e-12,74.88895002104356,20.467547801134025,2.0144673590025293
204.5009784735812,1.0237002017810308e-12,74.91184206461982,20.470434298197354,1.9913422906137568
205.4794520547945,9.323697578074563e-13,74.93443642115396,20.47332079526041,1.968482651545601
206.45792563600781,8.16322441248926e-13,74.95673679919489,20.476207292323174,1.9458853832793146
207.43639921722112,6.754201549393153e-13,74.97874688259076,20.479093789385626,1.9235474608195775
208.41487279843443,5.431575289798831e-13,75.00046747375944,20.481980286447282,1.9014660459616444
209.39334637964774,4.0626170872124187e-13,75.02190341735952,20.484866783508323,1.879638114382622
210.37181996086105,2.6712439793086757e-13,75.04305823253212,20.487753280568718,1.8580607439994692
211.35029354207435,1.316666421663743e-13,75.06393516202802,20.490639777628395,1.8367310581049234
212.32876712328766,6.837909341610286e-15,75.08453739225537,20.493526274687277,1.8156462131070772
213.30724070450097,-9.932526720395583e-14,75.10486805306428,20.496412771745284,1.794803398118894
214.28571428571428,-1.7764064563585074e-13,75.12493021753124,20.49929926880233,1.7741998345477252
215.26418786692759,-2.1772163255521016e-13,75.14472690174382,20.50218576585832,1.753832775684825
216.2426614481409,-2.0791863992939413e-13,75.1642610645851,20.50507226291317,1.7336995062948677
217.2211350293542,-2.5733140963354613e-13,75.1835367566011,20.507958759973377,1.7137973604487269
218.1996086105675,-3.09520439787987e-13,75.20255642543547,20.510845257036557,1.6941236783364957
219.17808219178082,-3.4826385737948264e-13,75.22132285300405,20.51373175410258,1.6746758366157253
220.15655577299412,-3.7264127405195786e-13,75.2398389212899,20.51661825117222,1.6554512442860345
221.13502935420743,-3.8199736717975496e-13,75.25810747113844,20.51950474824633,1.6364473400402284
222.11350293542074,-3.75970977932143e-13,75.27613130286804,20.522391245325878,1.617661591866927
223.09197651663405,-3.5452420933782796e-13,75.29391317688042,20.525277742411927,1.5990914966531933
224.07045009784736,-3.179715243494617e-13,75.31145581427116,20.528164239505642,1.5807345797871624
225.04892367906066,-2.670088439081518e-13,75.32876189744017,20.531050736608307,1.5625883947606711
226.02739726027397,-2.1073890209910413e-13,75.34583502761465,20.533937233702765,1.5446505278725124
227.00587084148728,-1.4860793428319873e-13,75.36267756033999,20.5368237307954,1.5269185862903358
227.9843444227006,-8.225004920633924e-14,75.37929202002468,20.539710227888747,1.509390205189967
228.9628180039139,-1.531724294410806e-14,75.39568107672639,20.542596724981934,1.4920630472310437
229.94129158512717,4.788481218888651e-14,75.41184738002504,20.54548322207393,1.474934801270886
230.91976516634048,1.023616095942918e-13,75.42779356035847,20.54836971916354,1.4580031819709887
231.8982387475538,1.4239465034527141e-13,75.44352223035821,20.551256216249378,1.4412659294035186
232.8767123287671,1.615062851417869e-13,75.45903598618503,20.55414271332989,1.424720808657807
233.8551859099804,1.524245562658689e-13,75.4743374088647,20.55702921040331,1.408365609446844
234.8336594911937,1.727660391410953e-13,75.48942841967819,20.55991570748157,1.3921981939096613
235.81213307240702,2.0230014204694628e-13,75.50431168410802,20.562802204560096,1.3762163915649248
236.79060665362033,2.2477987395845317e-13,75.51898980850967,20.565688701635136,1.3604180589557902
237.76908023483364,2.39373822530069e-13,75.53346522873629,20.56857519870615,1.3448010876660987
238.74755381604695,2.453925462913807e-13,75.5477403612538,20.571461695772594,1.329363392751386
239.72602739726025,2.423067117295269e-13,75.56181760395273,20.574348192833913,1.3141029123844612
240.70450097847356,2.29765230371615e-13,75.57569933696006,20.577234689889547,1.2990176075009863
241.68297455968687,2.0761339586713775e-13,75.58938792345104,20.58012118693894,1.2841054614450558
242.66144814090018,1.7591102107039115e-13,75.60288571046112,20.58300768398152,1.2693644796147772
243.63992172211348,1.4134089595434126e-13,75.61619417722655,20.585894181025395,1.2547927503666545
244.6183953033268,1.04006862165838e-13,75.6293156995574,20.588780678069412,1.2403883179311883
245.5968688845401,6.374499986717776e-14,75.64225271115427,20.591667175111677,1.2261492423848008
246.5753424657534,2.269041828477663e-14,75.65500736442885,20.59455367215305,1.212073623727283
247.55381604696672,-1.660069605829542e-14,75.66758178425471,20.597440169194545,1.1981595833511132
248.53228962818002,-5.1127376872201016e-14,75.67997806803665,20.60032666623735,1.1844052637403877
249.51076320939333,-7.742017563022281e-14,75.69219828578017,20.60321316328284,1.1708088281697508
250.48923679060664,-9.151745909865026e-14,75.70424448016084,20.606099660332582,1.1573684604033254
251.46771037181995,-8.894170686666698e-14,75.71611866659377,20.608986157388344,1.1440823643936442
252.44618395303326,-9.993411810351482e-14,75.72782279840948,20.61187265443976,1.1309488034941446
253.42465753424656,-1.2059384333242736e-13,75.73935883504812,20.61475915148846,1.1179660230132242
254.40313111545987,-1.3714420962125664e-13,75.75072871809034,20.617645648539526,1.1051322771345995
255.38160469667318,-1.4893869271806484e-13,75.76193434853523,20.62053214559348,1.0924458544253206
256.3600782778865,-1.5538419756478433e-13,75.77297759978777,20.62341864265086,1.0799050629063398
257.33855185909977,-1.5595046555464777e-13,75.7838603176954,20.626305139712205,1.0675082297885496
258.3170254403131,-1.501794817896176e-13,75.79458432058475,20.629191636778057,1.055253701208815
259.2954990215264,-1.3769488233781723e-13,75.8051513992982,20.632078133848957,1.0431398419660152
260.2739726027397,-1.182113614909579e-13,75.8155633172306,20.634964630925452,1.0311650352570738
261.252446183953,-9.723159080595792e-14,75.82582215744739,20.637851128002143,1.0193277016935784
262.23091976516633,-7.570875682248065e-14,75.83592969130154,20.6407376250785,1.0076262639620825
263.2093933463796,-5.204969796894451e-14,75.84588750013786,20.643624122156762,0.9960591533188582
264.18786692759295,-2.7493415228578167e-14,75.85569730298033,20.646510619236327,0.984624827527107
265.16634050880623,-3.536924809956625e-15,75.86536079890674,20.64939711631647,0.9733217618347901
266.14481409001957,1.804954920656304e-14,75.87487966743845,20.652283613396317,0.9621484487302723
267.12328767123284,3.52073822223833e-14,75.88425556893007,20.65517011047484,0.9511033976979745
268.1017612524462,4.557435647422875e-14,75.89349014495915,20.65805660755085,0.9401851349740182
269.08023483365946,4.6469468387691344e-14,75.90258501871588,20.660943104622987,0.9293922033018786
270.0587084148728,5.2767237372290974e-14,75.91154187253794,20.663829601697827,0.9187231776735988
271.0371819960861,6.708872459217289e-14,75.92036231982003,20.666716098776355,0.9081766384625268
272.0156555772994,7.906600948636476e-14,75.9290479022973,20.66960259585365,0.8977511705352892
272.9941291585127,8.822385065162313e-14,75.93760018917341,20.672489092929233,0.8874453834674504
273.972602739726,9.410209695490254e-14,75.94602073498056,20.67537559000261,0.8772579024863874
274.9510763209393,9.62603109407422e-14,75.95431108005458,20.678262087073257,0.8671873682446497
275.92954990215264,9.428239223865913e-14,75.9624727510101,20.68114858414063,0.8572324365933112
276.9080234833659,8.778120097053801e-14,75.97050726121572,20.684035081204154,0.8473917783553292
277.88649706457926,7.640318115802071e-14,75.97841611126914,20.686921578263245,0.8376640790988961
278.86497064579254,6.38229920943003e-14,75.98620061039804,20.68980807532183,0.8280480579868933
279.8434442270059,5.1819975062942264e-14,75.99386214299498,20.692694572381612,0.8185424392079249
280.82191780821915,3.8300464578876965e-14,76.00140225806003,20.695581069439815,0.8091459422723091
281.8003913894325,2.397473581114919e-14,76.00882237021747,20.698467566496767,0.7998573136855865
282.77886497064577,9.709694291568174e-15,76.01612387921156,20.7013540635529,0.7906753140430746
283.7573385518591,-3.4616582373325424e-15,76.0233081701644,20.704240560608742,0.78159871782637
284.7358121330724,-1.4330757974322315e-14,76.03037661383361,20.707127057664934,0.7726263131998602
285.7142857142857,-2.1504013211512866e-14,76.03733056687035,20.71001355472223,0.7637569018072263
286.692759295499,-2.3393338486387208e-14,76.04417137207695,20.712900051781503,0.7549892985679545
287.67123287671234,-2.6956343098208552e-14,76.0509002405138,20.715786548839446,0.7463223492620491
288.6497064579256,-3.654854689385977e-14,76.05751840216348,20.718673045894054,0.7377549076821359
289.62818003913895,-4.483762900183386e-14,76.06402722875045,20.721559542949116,0.7292858169777064
290.60665362035223,-5.148954157585008e-14,76.07042798154276,20.724446040005002,0.7209139474600916
291.58512720156557,-5.6169706502991665e-14,76.07672190599054,20.727332537062118,0.7126381821895117
292.56360078277885,-5.854526839637585e-14,76.08291023182554,20.730219034120896,0.7044574167954117
293.5420743639921,-5.828734758782926e-14,76.0889941731607,20.73310553118181,0.6963705592967899
294.52054794520546,-5.507329312055956e-14,76.0949749285898,20.735992028245363,0.6883765299225312
295.49902152641874,-4.858893574182973e-14,76.10085368128694,20.7388785253121,0.6804742609317397
296.4774951076321,-4.098751108129016e-14,76.10663162659854,20.74176502237948,0.6726627091591606
297.45596868884536,-3.439325666543031e-14,76.11230994418071,20.74465151944506,0.6649408428929441
298.4344422700587,-2.675820193074243e-14,76.11788975170721,20.747538016511736,0.6573076202222491
299.412915851272,-1.8485907419543843e-14,76.12337217906959,20.750424513579354,0.6497620231556409
300.3913894324853,-1.0074923766505848e-14,76.12875834207969,20.7533110106477,0.642303045223307
301.3698630136986,-2.1247072167572274e-15,76.13404934261017,20.756197507716504,0.634929691316363
302.3483365949119,4.658464856019595e-15,76.1392462687351,20.759084004785425,0.627640977526153
303.3268101761252,9.455578431485104e-15,76.14435019487053,20.76197050185406,0.620435930983555
304.30528375733854,1.1328967324545796e-14,76.14936218191498,20.764856998921918,0.6133135896982811
305.2837573385518,1.3342346949974711e-14,76.15428332393019,20.767743495990324,0.6062730110622431
306.26223091976516,1.9652916919517036e-14,76.1591147155476,20.770629993061085,0.5993132655949952
307.24070450097844,2.525505878815534e-14,76.16385733648642,20.773516490131783,0.5924334152583068
308.2191780821918,2.992017766042004e-14,76.16851220899987,20.776402987202164,0.5856325425800852
309.19765166340505,3.3413272693756735e-14,76.17308034412635,20.779289484271942,0.5789097404614041
310.1761252446184,3.549394044917367e-14,76.17756274190788,20.782175981340803,0.5722641120303331
311.15459882583167,3.5917378241885736e-14,76.18196039160883,20.785062478408395,0.5656947704957728
