t,X1,X3,X2
0.78,9.545731994616247,0.024164912076124836,5.533126202961373
0.79,9.54004451553571,0.02469648235728449,5.601224280912739
0.8,9.534360436505668,0.025233492000115907,5.669251986081435
0.81,9.528679755493137,0.02577593455701521,5.737209374400611
0.8200000000000001,9.523002470466366,0.02632380358587449,5.805096501766132
0.8300000000000001,9.517328579394837,0.026877092650081837,5.872913424036585
0.84,9.511658080249259,0.0274357953185213,5.940660197033276
0.85,9.505990971001575,0.02799990516557293,6.008336876540232
0.86,9.500327249635042,0.028569415822895163,6.075943518061985
0.87,9.494666914100478,0.029144320754750153,6.143480177874497
0.88,9.489009962385978,0.0297246136159802,6.210946911350711
0.89,9.483356392468064,0.030310288001192093,6.278343774133753
0.9,9.477706202324493,0.030901337510480707,6.345670821829503
0.91,9.472059389934243,0.03149775574942526,6.412928110006619
0.92,9.466415953277528,0.032099536329085535,6.480115694196548
0.93,9.460775890335782,0.032706672865998127,6.547233629893547
0.9400000000000001,9.455139199091672,0.033319158982172685,6.614281972554701
0.9500000000000001,9.449505877529088,0.033936988305088144,6.681260777599939
0.96,9.443875923633142,0.03456015446768897,6.748170100412052
0.97,9.438249335390175,0.035188651108381395,6.815009996336713
0.98,9.432626110787753,0.03582247187102966,6.88178052068249
0.99,9.427006247814656,0.03646161040495225,6.948481728720867
1.0,9.421389744460898,0.037106060364918134,7.015113675686259
1.01,9.415776598717706,0.03775581541114301,7.081676416776036
1.02,9.410166808577529,0.03841086920928551,7.14817000715053
1.03,9.404560372034037,0.03907121543044353,7.214594501933063
1.04,9.398957287081574,0.039736847748314506,7.280949956223469
1.05,9.393357551712473,0.04040775982545363,7.347236425163581
1.06,9.387761163923106,0.04108394534433174,7.413453963789234
1.07,9.382168121711715,0.04176539799621141,7.479602627083272
1.08,9.376578423077747,0.04245211147773554,7.545682469991807
1.09,9.370992066021863,0.0431440794909232,7.6116935474242275
1.1,9.365409048545924,0.043841295743165455,7.6776359142532336
1.11,9.359829368653003,0.04454375394722118,7.743509625314843
1.12,9.35425302434737,0.04525144782121287,7.809314735408419
1.1300000000000001,9.348680013634512,0.045964371088622454,7.8750512992966835
1.1400000000000001,9.343110334521107,0.04668251747828714,7.940719371705744
1.1500000000000001,9.337543985015046,0.04740588072439522,8.006319007325107
1.16,9.331980963125412,0.048134454566481875,8.0718502608077
1.17,9.3264212668625,0.04886823274942504,8.137313186769894
1.18,9.320864894237797,0.049607209023441165,8.202707839791517
1.19,9.315311843263993,0.05035137714408106,8.268034274415877
1.2,9.309762111954978,0.05110073087222572,8.333292545149781
1.21,9.304215698325837,0.05185526397408214,8.39848270646356
1.22,9.298672600392853,0.052614970221179135,8.463604812791074
1.23,9.293132816173507,0.053379843390363155,8.52865891852975
1.24,9.287596343686474,0.054149877263794104,8.593645078040588
1.25,9.282063180951624,0.05492506562894117,8.658563345648185
1.26,9.27653332599002,0.055705402278578627,8.72341377564076
1.27,9.27100677682392,0.056490881010781674,8.788196422270161
1.28,9.265483531476773,0.05728149562892223,8.852911339751898
1.29,9.259963587973221,0.05807723994166478,8.917558582265157
1.3,9.254446944339092,0.05887810776296216,8.982138203952811
1.31,9.24893359860141,0.05968409291205143,9.046650258921458
1.32,9.243423548788384,0.06049518921344963,9.111094801241425
1.33,9.237916792929413,0.061311390496949655,9.175471884946793
1.34,9.232413329055081,0.06213269059761602,9.239781564035418
1.35,9.226913155197161,0.06295908335578074,9.304023892468951
1.36,9.221416269388614,0.06379056261703907,9.368198924172853
1.37,9.215922669663577,0.06462712223224543,9.432306713036416
1.3800000000000001,9.210432354057382,0.06546875605750914,9.496347312912789
1.3900000000000001,9.204945320606537,0.06631545795419025,9.560320777618989
1.4000000000000001,9.199461567348735,0.06716722178889538,9.624227160935924
1.41,9.19398109232285,0.06802404143347353,9.68806651660841
1.42,9.188503893568939,0.06888591076501195,9.751838898345206
1.43,9.183029969128237,0.06975282366583185,9.815544359819006
1.44,9.177559317043157,0.07062477402348431,9.879182954666481
1.45,9.172091935357292,0.07150175573074607,9.94275473648829
1.46,9.166627822115414,0.07238376268561532,10.0062597588491
1.47,9.16116697536347,0.07327078879130759,10.069698075277605
1.48,9.155709393148582,0.07416282795625152,10.133069739266553
1.49,9.15025507351905,0.07505987409408466,10.19637480427275
1.5,9.144804014524349,0.07596192112364934,10.2596133237171
1.51,9.13935621421512,0.07686896296898844,10.322785350984603
1.52,9.133911670643187,0.07778099355934129,10.385890939424392
1.53,9.128470381861536,0.07869800682913936,10.448930142349747
1.54,9.123032345924335,0.07961999671800221,10.511903013038106
1.55,9.117597560886914,0.08054695717073322,10.574809604731099
1.56,9.112166024805772,0.08147888213731547,10.637649970634559
1.57,9.106737735738582,0.08241576557290749,10.700424163918541
1.58,9.101312691744184,0.08335760143783916,10.763132237717347
1.59,9.095890890882579,0.08430438369760745,10.82577424512954
1.6,9.090472331214942,0.08525610632287234,10.888350239217969
1.61,9.08505701080361,0.08621276328945252,10.95086027300978
1.62,9.079644927712081,0.08717434857832125,11.013304399496446
1.6300000000000001,9.074236080005024,0.08814085617560229,11.075682671633784
1.6400000000000001,9.068830465748265,0.08911228007256551,11.137995142341964
1.6500000000000001,9.063428083008795,0.09008861426562291,11.200241864505545
1.6600000000000001,9.058028929853887,0.0910698527517384,11.262422890997584
1.67,9.05263300434808,0.09205598951269961,11.32453827476229
1.68,9.047240304560813,0.0930470185549371,11.386588068605773
1.69,9.041850828563335,0.09404293389339796,11.448572325280772
1.7,9.036464574428045,0.09504372954809907,11.510491097504772
1.71,9.031081540228486,0.09604939954412259,11.572344437960036
1.72,9.02570172403935,0.09705993791161106,11.634132399293616
1.73,9.02032512393647,0.09807533868576278,11.695855034117383
1.74,9.01495173799683,0.09909559590682707,11.757512395008039
1.75,9.009581564298555,0.10012070362009952,11.819104534507154
1.76,9.004214600920912,0.10115065587591732,11.880631505121176
1.77,8.99885084594431,0.10218544672965449,11.942093359321461
1.78,8.993490297450297,0.10322507024171726,12.003490149544293
1.79,8.988132953521566,0.10426952047753922,12.064821928190902
1.8,8.982778812241945,0.1053187915075767,12.126088747627495
1.81,8.9774278716964,0.106372877407304,12.18729066018527
1.82,8.972080129971038,0.10743177225720871,12.248427718160446
1.83,8.966735585153097,0.10849547014278696,12.309499973814278
1.84,8.961394235330957,0.10956396515453873,12.370507479373087
1.85,8.956056078594125,0.1106372513879631,12.431450287028277
1.86,8.950721113033248,0.11171532294355357,12.492328448936355
1.87,8.945389336740101,0.11279817392679334,12.553142017218965
1.8800000000000001,8.940060747807594,0.1138857984481505,12.613891043962896
1.8900000000000001,8.934735344329765,0.11497819062307348,12.674575581220115
1.9000000000000001,8.929413124401783,0.11607534457198615,12.735195681007786
1.9100000000000001,8.92409408611995,0.11717725442028332,12.795751395308288
1.92,8.918778227581688,0.1182839142983257,12.856242776069244
1.93,8.913465546885554,0.11939531834143559,12.916669875203542
1.94,8.908156042131226,0.1205114606898918,12.977032744589357
1.95,8.90284971141951,0.12163233548892514,13.037331436070168
1.96,8.897546552852333,0.12275793688871363,13.097566001454789
1.97,8.892246564532751,0.12388825904437781,13.157736492517387
1.98,8.886949744564937,0.12502329611597596,13.217842960997501
1.99,8.881656091054191,0.12616304226849948,13.277885458600077
2.0,8.87636560210693,0.1273074916718681,13.337864036995471
2.0100000000000002,8.871078275830689,0.12845663850092523,13.397778747819494
2.02,8.865794110334127,0.12961047693543304,13.457629642673409
2.0300000000000002,8.860513103727019,0.13076900116006815,13.51741677312398
2.04,8.855235254120256,0.1319322053644164,13.57714019070347
2.05,8.849960559625845,0.13310008374296858,13.636799946909687
2.06,8.844689018356911,0.1342726304951155,13.696396093205985
2.07,8.839420628427689,0.1354498398251432,13.755928681021295
2.08,8.83415538795353,0.1366317059422284,13.815397761750159
2.09,8.8288932950509,0.13781822306043365,13.874803386752726
2.1,8.82363434783737,0.13900938539870283,13.934145607354804
2.11,8.818378544431626,0.14020518718085603,13.993424474847856
2.12,8.813125882953466,0.14140562263558534,14.052640040489049
2.13,8.80787636152379,0.14261068599644963,14.111792355501246
2.14,8.802629978264614,0.14382037150187033,14.17088147107306
2.15,8.797386731299053,0.14503467339512616,14.229907438358845
2.16,8.792146618751334,0.14625358592434895,14.288870308478753
2.17,8.786909638746785,0.14747710334251854,14.347770132518718
2.18,8.781675789411842,0.14870521990745833,14.406606961530517
2.19,8.776445068874043,0.14993792988183025,14.465380846531758
2.2,8.771217475262025,0.1511752275331304,14.52409183850593
2.21,8.765993006705532,0.15241710713368403,14.582739988402402
2.22,8.760771661335406,0.15366356296064107,14.641325347136469
2.23,8.755553437283586,0.15491458929597116,14.699847965589353
2.24,8.750338332683114,0.1561701804264592,14.758307894608242
2.25,8.745126345668128,0.15743033064370035,14.816705185006294
2.2600000000000002,8.739917474373861,0.15869503424409565,14.875039887562686
2.27,8.734711716936648,0.15996428552884684,14.933312053022606
2.2800000000000002,8.72950907149599,0.161238078814477,14.991521732053254
2.29,8.724309536199511,0.16251640845780324,15.049668975139276
2.3000000000000003,8.719113109188505,0.16379926878291468,15.10775383288846
2.31,8.71391978860441,0.16508665411387938,15.165776355894796
2.32,8.708729572589778,0.16637855877963825,15.22373659471802
2.33,8.703542459288263,0.1676749771140012,15.28163459988363
2.34,8.698358446844637,0.1689759034556435,15.339470421882883
2.35,8.693177533404773,0.17028133214810204,15.397244111172848
2.36,8.687999717115654,0.1715912575397716,15.454955718176393
2.37,8.682824996125369,0.17290567398390125,15.512605293282222
2.38,8.677653368583117,0.17422457583859025,15.570192886844882
2.39,8.672484832639194,0.17554795746678498,15.627718549184795
2.4,8.667319386445008,0.1768758132362745,15.685182330588258
2.41,8.662157028153068,0.17820813751968745,15.74258428130748
2.42,8.656997755916985,0.17954492469448785,15.799924451560578
2.43,8.651841567891472,0.1808861691429718,15.857202891531625
2.44,8.646688462232348,0.18223186525226326,15.914419651370636
2.45,8.641538437096527,0.1835820074143109,15.971574781193617
2.46,8.636391490642026,0.184936590025884,16.02866833108255
2.47,8.631247621027963,0.18629560748856883,16.08570035108545
2.48,8.626106826414555,0.18765905420876489,16.14267089121634
2.49,8.62096910496311,0.18902692459768133,16.199580001455313
2.5,8.615834454836042,0.19039921307133303,16.256427731748513
2.5100000000000002,8.610702874196857,0.19177591405053715,16.31321413200818
2.52,8.605574361210158,0.193157021960909,16.369939252112648
2.5300000000000002,8.600448914041642,0.1945425312328589,16.426603141906384
2.54,8.595326530858104,0.19593243630158774,16.48320585119998
2.5500000000000003,8.590207209827426,0.19732673160708408,16.539747429770205
2.56,8.585090949118591,0.19872541159411958,16.596227927359983
2.57,8.579977746901669,0.20012847071224604,16.65264739367845
2.58,8.57486760134782,0.20153590341579122,16.709005878400948
2.59,8.569760510629303,0.20294770416385516,16.765303431169045
2.6,8.564656472919456,0.2043638674203067,16.82154010159057
2.61,8.559555486392718,0.20578438765377952,16.877715939239614
2.62,8.554457549224605,0.20720925933766857,16.93383099365655
2.63,8.549362659591731,0.20863847695012613,16.98988531434805
2.64,8.544270815671789,0.21007203497405855,17.04587895078713
2.65,8.539182015643567,0.2115099278971219,17.101811952413126
2.66,8.53409625768693,0.21295215021171884,17.157684368631738
2.67,8.529013539982834,0.21439869641499448,17.213496248815044
2.68,8.523933860713319,0.21584956100883299,17.269247642301522
2.69,8.518857218061505,0.2173047384998535,17.324938598396056
2.7,8.513783610211599,0.21876422339940682,17.380569166369963
2.71,8.508713035348887,0.2202280102235713,17.436139395461012
2.72,8.503645491659736,0.22169609349314956,17.49164933487344
2.73,8.4985809773316,0.22316846773366422,17.547099033777968
2.74,8.493519490553002,0.22464512747535476,17.602488541311825
2.75,8.488461029513557,0.2261260672531733,17.65781790657876
2.7600000000000002,8.48340559240395,0.2276112816067813,17.713087178649065
2.77,8.478353177415945,0.22910076508054542,17.76829640655959
2.7800000000000002,8.473303782742386,0.23059451222353433,17.823445639313764
2.79,8.468257406577193,0.23209251758951435,17.878534925881606
2.8000000000000003,8.463214047115356,0.2335947757369464,17.93356431519976
2.81,8.458173702552948,0.2351012812289816,17.98853385617149
2.82,8.453136371087114,0.23661202863345823,18.043443597666716
2.83,8.448102050916066,0.23812701252289759,18.098293588522033
2.84,8.443070740239099,0.23964622747450012,18.15308387754071
2.85,8.438042437256573,0.24116966807014237,18.207814513492732
2.86,8.433017140169923,0.24269732889637244,18.2624855451148
2.87,8.427994847181653,0.24422920454440697,18.317097021110364
2.88,8.422975556495334,0.24576528961012686,18.371648990149627
2.89,8.417959266315615,0.2473055786940741,18.426141500869573
2.9,8.412945974848876,0.24885006640478263,18.480574601864568
2.91,8.4079356803043,0.25039874736398116,18.534948341671697
2.92,8.402928380890117,0.2519516161880611,18.589262768823055
2.93,8.397924074815435,0.2535086674971436,18.643517931820178
2.94,8.392922760290435,0.25506989591601686,18.69771387913139
2.95,8.387924435526367,0.256635296074133,18.75185065919184
2.96,8.38292909873555,0.25820486260560416,18.805928320403513
2.97,8.377936748131376,0.25977859014919963,18.859946911135236
2.98,8.372947381928297,0.26135647334834183,18.913906479722712
2.99,8.367960998341841,0.26293850685110337,18.967807074468524
3.0,8.362977595588596,0.26452468531020307,19.021648743642164
3.0100000000000002,8.357997171886218,0.26611500338300287,19.07543153548005
3.02,8.353019725453432,0.2677094557315043,19.12915549818552
3.0300000000000002,8.348045254510023,0.2693080370223449,19.182820679928888
3.04,8.34307375727684,0.2709107419267948,19.23642712884743
3.0500000000000003,8.338105231975801,0.27251756512075365,19.289974893045425
3.06,8.333139676829878,0.2741285012847463,19.34346402059414
3.0700000000000003,8.328177090063113,0.2757435451039203,19.396894559531894
3.08,8.323217469900605,0.2773626912680418,19.450266557864026
3.09,8.318260814568514,0.2789859344714923,19.503580063562946
3.1,8.313307122294063,0.2806132694132653,19.556835124568153
3.11,8.308356391305528,0.2822446907969627,19.610031788786223
3.12,8.303408619832252,0.2838801933307913,19.663170104090863
3.13,8.298463806104632,0.2855197717275595,19.716250118322893
3.14,8.293521948354117,0.2871634207046737,19.769271879290297
3.15,8.288583044813223,0.288811134984135,19.822235434768217
3.16,8.283647093715514,0.2904629092925357,19.875140832498985
3.17,8.278714093295614,0.29211873836105545,19.927988120192126
3.18,8.273784041789199,0.29377861692545865,19.98077734552439
3.19,8.268856937432998,0.29544253972609,20.03350855613976
3.2,8.263932778464799,0.2971105015078719,20.086181799649477
3.21,8.259011563123437,0.2987824970203003,20.13879712363204
3.22,8.2540932896488,0.30045852101744186,20.191354575633255
3.23,8.24917795628183,0.30213856825792984,20.243854203166222
3.24,8.244265561264518,0.30382263350496136,20.29629605371137
3.25,8.239356102839903,0.3055107115262933,20.348680174716456
3.2600000000000002,8.234449579252077,0.30720279709423925,20.40100661359662
3.27,8.229545988746178,0.3088988849856658,20.453275417734357
3.2800000000000002,8.224645329568393,0.31059896998198955,20.505486634479567
3.29,8.219747599965958,0.31230304686917276,20.557640311149548
3.3000000000000003,8.214852798187152,0.3140111104377209,20.609736495029043
3.31,8.209960922481304,0.3157231554826785,20.66177523337023
3.3200000000000003,8.205071971098786,0.317439176803626,20.713756573392754
3.33,8.200185942291013,0.31915916920467613,20.76568056228374
3.34,8.195302834310448,0.3208831274944707,20.817547247197815
3.35,8.190422645410594,0.3226110464861769,20.86935667525712
3.36,8.185545373846,0.3243429209974838,20.921108893551324
3.37,8.180671017872257,0.3260787458505993,20.972803949137656
3.38,8.175799575745991,0.32781851587224614,21.0244418890409
3.39,8.170931045724874,0.3295622258936588,21.07602276025345
3.4,8.16606542606762,0.3313098707505799,21.127546609735276
3.41,8.161202715033976,0.3330614452832568,21.179013484413993
3.42,8.156342910884735,0.33481694433643805,21.23042343118483
3.43,8.151486011881723,0.3365763627593703,21.281776496910695
3.44,8.146632016287802,0.338339695405794,21.33307272842215
3.45,8.141780922366875,0.3401069371339411,21.38431217251747
3.46,8.136932728383881,0.3418780828065305,21.43549487596261
3.47,8.132087432604791,0.34365312729076536,21.486620885491284
3.48,8.127245033296612,0.3454320654583292,21.53769024780492
3.49,8.122405528727386,0.34721489218538276,21.588703009572725
3.5,8.117568917166189,0.34900160235256017,21.639659217431674
3.5100000000000002,8.112735196883124,0.350792190844966,21.69055891798655
3.52,8.107904366149706,0.35258665255395205,21.741402157808032
3.5300000000000002,8.103076423239187,0.3543849823787521,21.79218898343101
3.54,8.09825136642492,0.3561871752185788,21.84291944136298
3.5500000000000003,8.093429193981224,0.3579932259768201,21.89359357807961
3.56,8.088609904183457,0.35980312956132765,21.944211440024443
3.5700000000000003,8.083793495308003,0.36161688088441424,21.994773073608904
3.58,8.078979965632275,0.36343447486284963,22.04527852521233
3.59,8.074169313434723,0.3652559064178581,22.095727841181972
3.6,8.069361536994817,0.36708117047511457,22.146121067833043
3.61,8.064556634593066,0.36891026196474086,22.196458251448686
3.62,8.059754604510994,0.37074317582130356,22.246739438280038
3.63,8.054955445031164,0.37257990698380944,22.296964674546228
3.64,8.050159154437157,0.37442045039570293,22.34713400643439
3.65,8.045365731013588,0.3762648010048622,22.397247480099686
3.66,8.040575173046088,0.3781129537635965,22.447305141665332
3.67,8.035787478821321,0.379964903628642,22.49730703722259
3.68,8.031002646626971,0.3818206455611593,22.54725321283082
3.69,8.026220674751745,0.3836801745267293,22.597143714517465
3.7,8.021441561485371,0.3855434854953506,22.646978588278092
3.71,8.016665305118606,0.3874105734414353,22.69675788007639
3.72,8.011891903943221,0.3892814333438067,22.746481635844212
3.73,8.007121356252012,0.391156060185695,22.796149901481567
3.74,8.002353660338793,0.3930344489547346,22.845762722856648
3.75,7.997588814498398,0.3949165946429603,22.89532014580585
3.7600000000000002,7.992826817026681,0.39680249224680453,22.944822216133797
3.77,7.9880676662205135,0.39869213676709336,22.99426897961333
3.7800000000000002,7.983311360377783,0.4005855232090436,23.04366048198557
3.79,7.978557897797397,0.4024826465822593,23.092996768959875
3.8000000000000003,7.973807276779277,0.4043835019007286,23.142277886213925
3.81,7.96905949562436,0.4062880841828198,23.19150387939368
3.8200000000000003,7.964314552634599,0.4081963884512791,23.240674794113442
3.83,7.959572446112963,0.410108409733226,23.28979067595584
3.84,7.95483317436343,0.4120241430601509,23.338851570471867
3.85,7.950096735690995,0.41394358346791144,23.38785752318089
3.86,7.945363128401665,0.4158667259967289,23.43680857957067
3.87,7.940632350802456,0.41779356569118553,23.485704785097376
3.88,7.935904401201399,0.4197240976002203,23.5345461851856
3.89,7.931179277907534,0.42165831677712645,23.583332825228393
3.9,7.926456979230908,0.4235962182795475,23.63206475058725
3.91,7.921737503482582,0.42553779716947443,23.68074200659216
3.92,7.917020848974623,0.4274830485132417,23.729364638541593
3.93,7.912307014020106,0.42943196738152467,23.777932691702556
3.94,7.9075959969331135,0.4313845488493355,23.82644621131056
3.95,7.902887796028734,0.4333407879960206,23.874905242569692
3.96,7.898182409623064,0.4353006799052565,23.923309830652588
3.97,7.893479836033203,0.43726421966504714,23.97166002070047
3.98,7.888780073577256,0.43923140236772007,24.01995585782316
3.99,7.884083120574333,0.4412022231099235,24.068197387099108
4.0,7.879388975344547,0.4431766769926226,24.11638465357539
4.01,7.874697636209013,0.4451547591210965,24.164517702267737
4.0200000000000005,7.870009101489847,0.4471364646049348,24.212596578160557
4.03,7.865323369510172,0.44912178855803386,24.260621326206934
4.04,7.860640438594105,0.4511107260985942,24.308591991328665
4.05,7.855960307066767,0.4531032723491167,24.356508618416267
4.0600000000000005,7.851282973254278,0.4550994224363994,24.404371252329007
4.07,7.846608435483757,0.45709917149153373,24.45217993789489
4.08,7.841936692083322,0.45910251464990187,24.499934719910712
4.09,7.837267741382085,0.46110944705117307,24.54763564314205
4.1,7.8326015817101595,0.4631199638393002,24.5952827523233
4.11,7.827938211398654,0.46513406016251674,24.642876092157685
4.12,7.82327762877967,0.4671517311733327,24.690415707317257
4.13,7.81861983218631,0.46917297202853236,24.737901642442946
4.14,7.813964819980843,0.4711977780277985,24.785333941942653
4.15,7.809312590441237,0.47322614405544544,24.832712650804346
4.16,7.8046631419342765,0.4752580654321078,24.880037813355642
4.17,7.800016472797109,0.4772935373319985,24.927309474112548
4.18,7.795372581367877,0.47933255493360144,24.974527677560005
4.19,7.790731465985715,0.4813751134196691,25.021692468151898
4.2,7.786093124990756,0.48342120797721794,25.068803890311063
4.21,7.78145755672412,0.48547083379752654,25.115861988429323
4.22,7.776824759527923,0.48752398607613123,25.162866806867505
4.23,7.77219473174527,0.4895806600128235,25.20981838995544
4.24,7.7675674717202625,0.49164085081164555,25.256716781991994
4.25,7.7629429777979855,0.4937045536808884,25.30356202724508
4.26,7.758321248324517,0.4957717638330875,25.35035416995168
4.2700000000000005,7.753702281646923,0.4978424764850203,25.39709325431786
4.28,7.74908607611326,0.4999166868577015,25.44377932451878
4.29,7.744472630072569,0.5019943901763815,25.49041242469873
4.3,7.739861941874882,0.5040755816705418,25.536992598971125
4.3100000000000005,7.7352540098712135,0.5061602565738925,25.583519891418543
4.32,7.730648832413568,0.508248410124368,25.629994346092722
4.33,7.7260464078549305,0.510340037564125,25.676416007014588
4.34,7.721446734549275,0.5124351341395381,25.72278491817428
4.3500000000000005,7.7168498108515555,0.5145336951011972,25.76910112353116
4.36,7.712255635117714,0.5166357157039033,25.815364667013817
4.37,7.7076642057046705,0.5187411912066665,25.861575592520104
4.38,7.703075520970331,0.5208501168727017,25.907733943917155
4.39,7.698489579273579,0.5229624879694255,25.95383976504138
4.4,7.693906378974281,0.5250782997684534,25.999893099698518
4.41,7.689325918433285,0.5271975475455956,26.04589399166361
4.42,7.684748196012416,0.5293202265808545,26.09184248468106
4.43,7.6801732100744795,0.5314463321584213,26.13773862246462
4.44,7.675600958983257,0.5335758595666724,26.18358244869744
4.45,7.671031441103511,0.535708804098166,26.229374007032032
4.46,7.666464654800979,0.5378451610496395,26.275113341090346
4.47,7.661900598442375,0.5399849257220057,26.32080049446376
4.48,7.657339270395387,0.5421280934203498,26.366435510713092
4.49,7.652780669028684,0.5442746594539253,26.412018433368623
4.5,7.648224792711902,0.5464246191361519,26.45754930593012
4.51,7.643671639815656,0.5485779677846118,26.50302817186685
4.5200000000000005,7.639121208711531,0.550734700721046,26.54845507461759
4.53,7.634573497772087,0.5528948132713516,26.593830057590658
4.54,7.630028505370856,0.5550583007655779,26.63915316416392
4.55,7.625486229882339,0.5572251585379241,26.6844244376848
4.5600000000000005,7.620946669682009,0.5593953819267353,26.729643921470334
4.57,7.616409823146311,0.5615689662744988,26.774811658807128
4.58,7.611875688652657,0.5637459069278422,26.819927692951424
4.59,7.607344264579427,0.565926199237529,26.864992067129105
4.6000000000000005,7.602815549305972,0.5681098385584561,26.910004824535704
4.61,7.598289541212609,0.5702968202496493,26.954966008336417
4.62,7.593766238680622,0.5724871396742618,26.999875661666138
4.63,7.589245640092263,0.5746807921995698,27.04473382762947
4.64,7.584727743830747,0.5768777731969694,27.08954054930073
4.65,7.5802125482802545,0.5790780780419736,27.134295869723985
4.66,7.575700051825933,0.5812817021142087,27.178999831913043
4.67,7.571190252853892,0.5834886407974115,27.22365247885151
4.68,7.566683149751204,0.5856988894794257,27.268253853492762
4.69,7.562178740905904,0.5879124435521992,27.312803998760007
