t,Met,AdoMet,AdoHcy,Hcy
0.51,53.50361820808876,137.8981530360206,12.846387078499347,0.8837048418697584
0.52,53.502739992314936,137.89932329578662,12.84653452634603,0.8837185390638818
0.53,53.5019113685595,137.90040587968562,12.846672026671795,0.8837312964227557
0.54,53.50113026422095,137.90140580626684,12.846800086291648,0.88374315757723
0.55,53.500394646003336,137.90232788027535,12.846919190936825,0.883754174059369
0.56,53.49970252525356,137.9031766968218,12.847029815648154,0.8837643894756154
0.5700000000000001,53.49905196020047,137.90395664767618,12.847132415044923,0.8837738513908305
0.58,53.49844105724241,137.90467192201714,12.847227427754467,0.8837826052158206
0.59,53.49786797460268,137.90532651635476,12.847315287084538,0.8837906801688886
0.6,53.49733092095973,137.90592423974124,12.847396393522775,0.8837981253192929
0.61,53.49682815741257,137.90646871285688,12.847471136051338,0.8838049814999346
0.62,53.49635800240718,137.90696338364938,12.847539897268927,0.8838112741461597
0.63,53.49591882755638,137.90741152872127,12.847603034796489,0.8838170389126225
0.64,53.495509059303934,137.90781625355908,12.847660892079853,0.8838223071797165
0.65,53.49512717886643,137.9081805084439,12.847713794773881,0.8838271121002288
0.66,53.4947717221105,137.9085070895608,12.847762054298073,0.8838314840344252
0.67,53.49444127876277,137.9087986470847,12.847805967380722,0.8838354520271582
0.68,53.49413449211074,137.90905769362698,12.847845817533713,0.8838390426427694
0.6900000000000001,53.49385006111102,137.90928656772405,12.847881869992923,0.8838422830659951
0.7000000000000001,53.49358673222553,137.9094875378336,12.84791438447296,0.8838451948435516
0.71,53.493343309125585,137.9096626873324,12.847943601617729,0.8838477999532487
0.72,53.49311864599299,137.9098139799172,12.847969749220491,0.8838501195234859
0.73,53.492911637803886,137.90994333346606,12.847993046435997,0.8838521764831287
0.74,53.492721242435586,137.91005245448977,12.848013694770696,0.8838539889945054
0.75,53.492546453274194,137.91014301606467,12.848031889890493,0.8838555754049847
0.76,53.49238631248591,137.91021657905065,12.848047815546494,0.8838569529510037
0.77,53.492239918096274,137.9102745536517,12.848061640146105,0.8838581376222073
0.78,53.49210638512225,137.91031837217534,12.84807353285459,0.8838591449900436
0.79,53.49198490097313,137.91034925780562,12.848083641713112,0.8838599889942874
0.8,53.491874671290766,137.91036843245516,12.848092113464652,0.8838606833965528
0.81,53.491774936170536,137.91037705497808,12.848099087657962,0.8838612413365927
0.8200000000000001,53.49168500544282,137.91037610613773,12.8481046855657,0.8838616740186612
0.8300000000000001,53.49160421667926,137.91036652770688,12.848109023571103,0.8838619922357582
0.84,53.491531944557934,137.91034919149018,12.848112210197797,0.883862206007564
0.85,53.491467559964526,137.91032499306604,12.84811435579216,0.8838623260578141
0.86,53.49141051245521,137.91029467094043,12.848115553686284,0.8838623607822056
0.87,53.491360265334976,137.9102589537608,12.848115895434068,0.883862318603924
0.88,53.49131630983124,137.91021853147336,12.848115467761648,0.8838622074378522
0.89,53.49127817358477,137.91017397342776,12.848114345527682,0.8838620344483672
0.9,53.49124540805995,137.9101258259108,12.848112600253984,0.8838618064045836
0.91,53.49121757981924,137.91007467679017,12.848110305802063,0.8838615299260819
0.92,53.49119428162966,137.91002105135613,12.848107529401494,0.8838612111665772
0.93,53.49117513267481,137.90996542244963,12.848104332477789,0.8838608557591651
0.9400000000000001,53.4911598136336,137.90990802756502,12.848100754162427,0.8838604675463508
0.9500000000000001,53.491147971289436,137.90984935305073,12.848096855117856,0.8838600519781694
0.96,53.49113929122933,137.90978975885676,12.848092683655919,0.8838596134961884
0.97,53.49113347701274,137.9097295815076,12.84808828509455,0.8838591562639443
0.98,53.49113027355969,137.90966903664795,12.84808369269474,0.8838586832830642
0.99,53.4911294295348,137.9096083701626,12.848078941808216,0.8838581977714935
1.0,53.491130703201385,137.90954783216804,12.848074067485701,0.8838577029298005
1.01,53.491133874683605,137.90948762489336,12.848069099647068,0.8838572014698597
1.02,53.49113874135604,137.90942792559287,12.848064065124657,0.8838566958148979
1.03,53.49114512080774,137.90936888334744,12.848058987167835,0.8838561880532477
1.04,53.49115283535912,137.90931063988947,12.848053888273421,0.8838556802040066
1.05,53.491161723557525,137.90925331529365,12.848048788152084,0.8838551740265411
1.06,53.49117163585396,137.90919701426876,12.848043704546747,0.8838546710974549
1.07,53.49118244220411,137.909141823816,12.848038652481023,0.8838541727608292
1.08,53.4911940129537,137.90908782407863,12.848033646507826,0.8838536802955932
1.09,53.49120622955711,137.90903508446107,12.848028699607704,0.8838531948404258
1.1,53.491218983045464,137.90898366579688,12.848023823462908,0.8838527174182234
1.11,53.491232172041656,137.9089336227405,12.84801902878233,0.8838522489642497
1.12,53.4912457018529,137.90888500562684,12.84801432550545,0.8838517903455284
1.1300000000000001,53.49125949557221,137.90883782824955,12.848009719585066,0.8838513420518557
1.1400000000000001,53.49127351175848,137.90879201696924,12.848005207895845,0.8838509037069232
1.1500000000000001,53.491287655136915,137.90874766343097,12.848000803620286,0.8838504765047684
1.16,53.49130186015666,137.90870478671138,12.847996512389443,0.8838500609194956
1.17,53.491316065170096,137.90866340588215,12.847992339584374,0.8838496574059127
1.18,53.491330211639145,137.9086235415472,12.847988290507715,0.8838492664158157
1.19,53.491344243341516,137.90858521737968,12.847984370555215,0.883848888414273
1.2,53.49135816790715,137.9085482877525,12.84798056780994,0.8838485221927556
1.21,53.491371952114974,137.90851272919178,12.847976882516726,0.8838481677247169
1.22,53.49138553731255,137.90847859667696,12.84797332268148,0.8838478257388491
1.23,53.49139889038506,137.9084458807557,12.847969889645459,0.8838474963209697
1.24,53.49141197978851,137.90841457373543,12.847966584791688,0.8838471795634981
1.25,53.49142477495944,137.90838467065302,12.847963409659181,0.8838468755761846
1.26,53.491437250789815,137.9083561585816,12.847960364812826,0.8838465843778778
1.27,53.49144947307337,137.9083288195005,12.847957428822655,0.883846303886699
1.28,53.491461375444494,137.90830274350387,12.847954613028069,0.8838460351554474
1.29,53.49147294504608,137.90827790091092,12.84795191589765,0.8838457780080924
1.3,53.491484170110375,137.90825426257098,12.847949335875102,0.883845532267688
1.31,53.49149503956924,137.9082318003715,12.847946871444188,0.8838452977623886
1.32,53.49150554266435,137.9082104877457,12.847944521193655,0.8838450743314653
1.33,53.491515695816,137.90819025792717,12.847942278771821,0.8838448613535966
1.34,53.491525519752145,137.90817103930553,12.847940137166201,0.8838446581468833
1.35,53.491534991737325,137.9081528293792,12.847938097651308,0.883844464805254
1.36,53.491544112186546,137.90813559140173,12.847936157291981,0.8838442810301966
1.37,53.491552881955,137.90811928948838,12.847934313192871,0.8838441065279558
1.3800000000000001,53.4915613020811,137.90810388891782,12.84793256253848,0.8838439410132225
1.3900000000000001,53.491569373529416,137.90808935643443,12.8479309026332,0.8838437842128237
1.4000000000000001,53.49157712833556,137.9080756303371,12.847929326567147,0.8838436354713374
1.41,53.49158456126417,137.90806268628847,12.847927832740282,0.8838434946178795
1.42,53.491591675103784,137.9080504937897,12.847926418557169,0.8838433613923422
1.43,53.491598476005734,137.90803902071968,12.847925081080508,0.8838432355049145
1.44,53.49160496993431,137.90802823680545,12.847923817529843,0.883843116681512
1.45,53.49161116248271,137.9080181138536,12.847922625311442,0.8838430046665432
1.46,53.49161706600389,137.90800861484402,12.847921500722912,0.8838428991014259
1.47,53.491622706918896,137.90799968275294,12.847920437625652,0.8838427994000907
1.48,53.49162807891611,137.90799131176743,12.847919435920412,0.8838427055435502
1.49,53.49163318951098,137.90798347634097,12.847918493108464,0.8838426172887
1.5,53.49163804566274,137.9079761530463,12.847917606893985,0.883842534412263
1.51,53.49164265363408,137.90796932074045,12.847916775206018,0.883842456712812
1.52,53.49164701885076,137.90796296073012,12.847915996220431,0.8838423840127911
1.53,53.49165114599842,137.90795705649438,12.847915268331954,0.8838423161558125
1.54,53.49165507776939,137.9079515212947,12.847914581990734,0.883842252233659
1.55,53.491658799442796,137.90794637611168,12.847913939779787,0.8838421924872216
1.56,53.49166231794124,137.9079416020453,12.847913339766702,0.8838421367301315
1.57,53.49166563954251,137.9079371818036,12.847912780187515,0.8838420847921865
1.58,53.49166876979329,137.90793309976686,12.847912259457306,0.8838420365202977
1.59,53.49167171342284,137.90792934205234,12.847911776180776,0.8838419917794341
1.6,53.49167447425665,137.90792589657835,12.847911329162832,0.8838419504535684
1.61,53.49167708158847,137.9079227133463,12.847910912585686,0.8838419119951356
1.62,53.49167953836623,137.90791978228262,12.847910525469223,0.8838418763086642
1.6300000000000001,53.491681843937165,137.90791709897394,12.847910167510669,0.8838418433621233
1.6400000000000001,53.49168400432018,137.90791464915628,12.847909837202815,0.8838418130111082
1.6500000000000001,53.49168602510178,137.90791241933118,12.847909533126627,0.8838417851195356
1.6600000000000001,53.491687911402046,137.90791039675167,12.847909253952277,0.8838417595596978
1.67,53.49168966784054,137.90790856940808,12.847908998440186,0.8838417362123157
1.68,53.49169130635951,137.90790692080685,12.847908764523726,0.883841714885011
1.69,53.49169283890043,137.90790543478718,12.847908550162229,0.8838416953880448
1.7,53.491694264534196,137.90790410401277,12.847908354842208,0.8838416776676464
1.71,53.49169558877335,137.90790291713716,12.84790817731727,0.8838416616051926
1.72,53.491696816906405,137.90790186318432,12.847908016384244,0.883841647086118
1.73,53.491697953990084,137.90790093151705,12.847907870881132,0.8838416339996954
1.74,53.491699004841514,137.9079001118053,12.847907739685082,0.8838416222388169
1.75,53.49169997463002,137.90789939569126,12.8479076218082,0.8838416117108505
1.76,53.49170087057355,137.90789878157975,12.847907516673624,0.8838416023689025
1.77,53.491701695464165,137.90789825630915,12.847907423058196,0.8838415940921397
1.78,53.49170245368391,137.90789781216378,12.847907340073428,0.8838415867968444
1.79,53.49170314942104,137.9078974418171,12.847907266873637,0.8838415804033878
1.8,53.491703786667294,137.90789713831452,12.847907202654742,0.8838415748361031
1.81,53.491704369215114,137.907896895056,12.847907146653053,0.8838415700231611
1.82,53.49170490065498,137.90789670577897,12.84790709814407,0.8838415658964435
1.83,53.4917053843329,137.90789656925853,12.847907056833833,0.8838415624283497
1.84,53.491705823914096,137.90789648004784,12.847907022049842,0.8838415595577305
1.85,53.49170622199027,137.90789643196769,12.847906993139674,0.8838415572216303
1.86,53.49170658137923,137.9078964211099,12.847906969615709,0.8838415553745006
1.87,53.491706904676896,137.90789644392095,12.847906951032524,0.8838415539747031
1.8800000000000001,53.49170719425726,137.90789649720182,12.84790693698688,0.8838415529845096
1.8900000000000001,53.49170745227243,137.9078965781082,12.847906927117721,0.8838415523701021
1.9000000000000001,53.49170768120004,137.90789668335336,12.847906921007471,0.8838415520951068
1.9100000000000001,53.49170788329168,137.90789681001132,12.847906918281481,0.8838415521271096
1.92,53.49170806031598,137.90789695589064,12.847906918654369,0.8838415524406891
1.93,53.49170821426931,137.90789711846665,12.847906921802835,0.8838415530035275
1.94,53.49170834713623,137.90789729524266,12.84790692740849,0.8838415537813019
1.95,53.491708460524166,137.9078974843381,12.847906935222083,0.8838415547513029
1.96,53.4917085560376,137.90789768381657,12.847906944989065,0.8838415558904564
1.97,53.49170863517188,137.90789789181127,12.847906956462595,0.8838415571805731
1.98,53.49170869931746,137.90789810677362,12.847906969434575,0.8838415586009508
1.99,53.49170874978292,137.9078983272298,12.847906983705364,0.8838415601337479
2.0,53.491709497915565,137.90789855178286,12.847906999086758,0.8838415617597946
2.0100000000000002,54.44186479663394,137.95705214612673,12.848174580300789,0.8839454862297013
2.02,55.295913204722765,138.09835641963934,12.850074304867475,0.8843551520732467
2.0300000000000002,56.059311112249155,138.32283937937865,12.854889560333513,0.885153889637824
2.04,56.737543844161195,138.6219162651114,12.863480411194734,0.8863924815650547
2.05,57.336047105065475,138.98741791999447,12.876383493936034,0.888097904450757
2.06,57.86014460112503,139.41160996359406,12.893890567498408,0.8902793686173895
2.07,58.31500077917559,139.88720264293497,12.916110138906125,0.8929329961579244
2.08,58.70558632035367,140.40735302459254,12.94301570030424,0.8960454634799485
2.09,59.036654823594375,140.96566105529857,12.97448269881755,0.8995967529370588
2.1,59.31272830302153,141.55616094506416,13.010317079727265,0.9035622442470064
2.11,59.53809003194621,142.17330888107236,13.050276918453738,0.9079143275671344
2.12,59.71678315083225,142.81196842969467,13.094088414456078,0.9126235080795062
2.13,59.8526135443565,143.4673938293634,13.141458215132166,0.9176593076675023
2.14,59.949156013042604,144.13521247313827,13.192082236535285,0.9229908873948769
2.15,60.009762796761635,144.81140669159825,13.245652163886577,0.9285874776295157
2.16,60.03757379178299,145.4922951441265,13.301860175404697,0.9344187092649483
2.17,60.03552725907133,146.1745152436223,13.360402088148971,0.9404548172219478
2.18,60.00637159917725,146.85500491862854,13.420979777121147,0.9466668005777044
2.19,59.95267730349982,147.53098497238764,13.483302749271742,0.9530265210274732
2.2,59.876847742706616,148.19994356327896,13.547089099128815,0.9595067524518306
2.21,59.78113102075958,148.85961934179628,13.6120662293729,0.9660812357437539
2.22,59.6676302470056,149.50798690476543,13.677971246807799,0.9727246947960609
2.23,59.53831324037418,150.14324296166157,13.744551213923856,0.9794128509878235
2.24,59.39502276175688,150.7637915878617,13.811563313562917,0.9861224343254851
2.25,59.23948526442076,151.36823125372933,13.878774967378424,0.9928311898186261
2.2600000000000002,59.07331791674559,151.9553440360916,13.945963858111163,0.9995178980249632
2.27,58.89803560121593,152.52408451449392,14.012918025170233,1.0061623350491886
2.2800000000000002,58.71505811783661,153.07356806868899,14.079435855924203,1.0127454004246432
2.29,58.525716153167195,153.60306039326773,14.145326421588576,1.019248877290155
2.3000000000000003,58.33125618018564,154.11196835013342,14.210409203270007,1.0256558500804416
2.31,58.13284503375046,154.59983087333052,14.274514581849415,1.0319502887806409
2.32,57.93157387318884,155.0663105367597,14.337483762058454,1.0381173443104714
2.33,57.72846300388117,155.5111832300634,14.399168800707363,1.0441432439323195
2.34,57.524465614624646,155.9343295273308,14.45943259143241,1.0500153065477122
2.35,57.32046664532184,156.33573325654282,14.518149613966594,1.0557220172818431
2.36,57.11728798260955,156.7154696716134,14.575205631507442,1.0612529978814431
2.37,56.91569225316066,157.07369601427732,14.630497489440472,1.066598978082271
2.38,56.716382813481,157.4106480869758,14.683933427677827,1.0717518295947912
2.39,56.52000574996573,157.72663315544574,14.735433081631914,1.0767045625732006
2.4,56.327151924182616,158.02202291379507,14.784927379042847,1.0814513088845177
2.41,56.138358358302774,158.29724814531687,14.832358447595867,1.0859873105854554
2.42,55.95410986821496,158.55279210520084,14.877679481585519,1.0903089036866387
2.43,55.77484066723015,158.7891842558418,14.920854539692723,1.094413487581028
2.44,55.60093572262294,159.0069950725314,14.961858290434915,1.0982994979603067
2.45,55.432732066547345,159.20683128821847,15.000675716272053,1.1019663737010066
2.46,55.27052021186275,159.38933100083412,15.037301782322578,1.1054145197473408
2.47,55.114545836860216,159.5551583586266,15.071741027990967,1.1086452600232013
2.48,54.96501140187772,159.70499846066426,15.104007166688344,1.1116607920066346
2.49,54.82207785380263,159.8395531152487,15.134122542868193,1.114464135126596
2.5,54.68586628682322,159.95953626469569,15.162117692746758,1.1170590696791753
2.5100000000000002,54.55645977309332,160.06567021747549,15.188030730379317,1.1194500752092205
2.52,54.43390526738419,160.15868203063897,15.211906720064444,1.1216423185034403
2.5300000000000002,54.318215434751224,160.23929943794866,15.233797218676479,1.1236414924253326
2.54,54.209370841938224,160.3082479989672,15.25375957554266,1.125453753281029
2.5500000000000003,54.10732203557615,160.36624763360825,15.271856080371583,1.1270859569694136
2.56,54.01199154703794,160.4140096760699,15.288153785087331,1.1285450987678272
2.57,53.923276066994084,160.45223431770526,15.302723579043016,1.129838581327672
2.58,53.84104864696835,160.4816081232677,15.315639587899089,1.1309741135326876
2.59,53.76516088679987,160.50280184850024,15.326978614012138,1.13195958189335
2.6,53.695445049043585,160.5164685293332,15.336819524641612,1.1328030353673788
2.61,53.63171640295571,160.52324159074382,15.345242641300844,1.1335126083394003
2.62,53.5737751549171,160.52373348524975,15.352329235962891,1.1340964820315609
2.63,53.521408505321716,160.51853439952467,15.358161017251536,1.134562832917885
2.64,53.474392805559056,160.5082110576135,15.36281960590332,1.1349197830760258
2.65,53.43249556204639,160.49330580272957,15.366386067558409,1.1351753577115213
2.66,53.395477364473464,160.4743359107258,15.36894048614446,1.1353374458335588
2.67,53.363093113754395,160.4517932618402,15.370561704333593,1.135413776169163
2.68,53.33509472250558,160.42614360434138,15.371326751772338,1.1354118658177255
2.69,53.31123235022818,160.39782656715042,15.371310626156342,1.1353390034574855
2.7,53.291255728338115,160.36725567395013,15.3705860621592,1.1352022203345065
2.71,53.27491550133363,160.3348184852361,15.369223295163334,1.1350082917402264
2.72,53.26196449231662,160.30087683794048,15.36728989245885,1.1347636857391854
2.73,53.252158971714664,160.26576714758104,15.36485053502164,1.1344745848036906
2.74,53.24525995092645,160.22980076663615,15.3619668390872,1.1341468602218905
2.75,53.241033944238836,160.19326460447814,15.358697313076032,1.1337860491247551
2.7600000000000002,53.239253835287585,160.15642170083808,15.355097267315406,1.1333973592578366
2.77,53.239699729701876,160.1195117442773,15.351218714756406,1.1329856847927613
2.7800000000000002,53.24215910446408,160.0827531897997,15.347110572782153,1.1325555982815465
2.79,53.24642783647509,160.04634259142688,15.34281844011129,1.1321113448781255
2.8000000000000003,53.252309788977634,160.01045753961006,15.338384943811901,1.1316568755000962
2.81,53.25961877024291,159.97525346018548,15.333849153725259,1.1311957908261148
2.82,53.268178054860016,159.94086673594632,15.329246960447048,1.1307313810795603
2.83,53.277820033494955,159.90741707309036,15.324611362859004,1.130266655354259
2.84,53.288386494743754,159.87500801057033,15.319972485985112,1.1298043446558204
2.85,53.29972878641816,159.84372723060403,15.315357594863784,1.1293469041530475
2.86,53.31170789593082,159.8136474141161,15.310791176518087,1.1288965220714382
2.87,53.32419433647813,159.78482736031904,15.306295073690144,1.1284551344807434
2.88,53.337067987420255,159.7573130221785,15.30188861802412,1.1280244372586257
2.89,53.35021787994309,159.73113860420105,15.297588773786682,1.1276059041881548
2.9,53.36354200280614,159.70632728673385,15.293410244306118,1.1272007934511774
2.91,53.376947125596644,159.68289195617544,15.289365572673049,1.126810159284646
2.92,53.390348368647366,159.66083664703353,15.285465350672428,1.1264348772827604
2.93,53.40366899015228,159.6401570280559,15.28171830155028,1.1260756461358623
2.94,53.41683996429604,159.6208417257109,15.278131475191099,1.1257330098298481
2.95,53.429799749032924,159.60287221593072,15.274710263402758,1.1254073589008928
2.96,53.44249387954151,159.58622418553227,15.271458598732393,1.1250989501094917
2.97,53.454874669778604,159.570867770828,15.268379016097851,1.1248079122155379
2.98,53.46690078877791,159.55676857676622,15.265472815474334,1.1245342612551414
2.99,53.4785369003593,159.54388821385683,15.262740162425931,1.1242779108100909
3.0,53.4897533190246,159.53218506114698,15.26018021381955,1.1240386839197432
3.0100000000000002,53.50052560727967,159.5216145877995,15.257791197746155,1.1238163206312897
3.02,53.51083421141788,159.51213020247476,15.255570550950111,1.1236104913573437
3.0300000000000002,53.52066412753972,159.50368341899951,15.253514973782844,1.1234208016505127
3.04,53.530004512319195,159.4962244355359,15.251620538772176,1.1232468026459737
3.0500000000000003,53.5388483815554,159.48970257173212,15.249882773485197,1.1230879989468214
3.06,53.54719226506202,159.48406645217628,15.24829671858127,1.1229438537604404
3.0700000000000003,53.555035879789656,159.47926463380352,15.246857035452772,1.1228137993308343
3.08,53.562381869835335,159.47524563100717,15.245558036781818,1.122697239434315
3.09,53.56923543903249,159.4719584925604,15.2443937927786,1.1225935595443146
3.1,53.575604171125455,159.46935278931497,15.24335814892254,1.122502128197851
3.11,53.581497641207704,159.4673791298712,15.242444827351779,1.1224223066035524
3.12,53.58692730192781,159.465989028996,15.241647424138407,1.1223534480428432
3.13,53.59190608519277,159.46513546762594,15.240959516622187,1.1222949080618243
3.14,53.59644835831059,159.46477259482387,15.240374634647923,1.1222460413433222
3.15,53.60056950916091,159.46485633370457,15.239886374567797,1.122206212543827
3.16,53.60428597928635,159.465343996947,15.239488353053996,1.1221747915408284
3.17,53.60761483125092,159.46619485104256,15.23917431780334,1.1221511638851265
3.18,53.61057384679823,159.46736973795413,15.238938095688958,1.122134725616349
3.19,53.61318109315009,159.468831547721,15.238773692874071,1.1221248926091238
3.2,53.61545506117929,159.47054486347483,15.2386752416133,1.122121095349131
3.21,53.61741425105868,159.47247636023448,15.238637089932672,1.1221227872365727
3.22,53.619077332389665,159.47459445080932,15.238653746186218,1.1221294391853869
3.23,53.62046275784626,159.47686963642147,15.238719960438106,1.1221405471295642
3.24,53.62158893976057,159.47927415304062,15.23883066723902,1.122155626477911
3.25,53.6224738915065,159.4817822696499,15.238981058251648,1.1221742187767199
3.2600000000000002,53.62313541714585,159.48436996000692,15.239166526416598,1.1221958863408676
3.27,53.6235907822198,159.4870151325534,15.239382727844502,1.122220217871301
3.2800000000000002,53.623856907626056,159.48969734655202,15.239625530340495,1.1222468235513636
3.29,53.623950076559176,159.49239797125767,15.23989106366407,1.122275339540535
3.3000000000000003,53.62388614796073,159.49509992666657,15.240175668371979,1.1223054231564318
3.31,53.62368023358027,159.49778783655452,15.240475948929458,1.1223367575872705
3.3200000000000003,53.623346905019446,159.50044779962448,15.240788726295573,1.122369047448874
3.33,53.62290007123367,159.5030673884652,15.241111052086648,1.1224020199381368
3.34,53.62235290418465,159.50563561886236,15.241440214112053,1.122435425213453
3.35,53.621718024098676,159.50814275953636,15.241773695335398,1.1224690325772657
3.36,53.62100720924981,159.51058041874344,15.242109216584478,1.122502634160968
3.37,53.62023170896634,159.51294132369406,15.242444677446791,1.1225360395150321
3.38,53.61940195727927,159.5152193593528,15.242778193716184,1.1225690788186187
3.39,53.61852777278213,159.51740944185855,15.243108060970672,1.1226015995962357
3.4,53.61761830291582,159.51950746039932,15.243432755171552,1.1226334666166982
3.41,53.61668199308537,159.52151021490945,15.24375092995627,1.1226645614504274
3.42,53.61572670233825,159.52341535434633,15.244061396664836,1.122694780612241
3.43,53.614759587683466,159.5252212865483,15.244363128726205,1.12272403586102
3.44,53.6137872955728,159.52692716205516,15.244655237113188,1.1227522522678612
3.45,53.61281577736393,159.52853274210744,15.244936979084569,1.1227793682485356
3.46,53.61185043299938,159.53003838073005,15.24520773903908,1.1228053341852409
3.47,53.610896207185085,159.53144501365693,15.245467015914228,1.1228301112781316
3.48,53.60995740453501,159.5327539741847,15.24571442644431,1.1228536714213628
3.49,53.60903787401157,159.53396705223844,15.245949689129985,1.1228759959710997
3.5,53.60814103720837,159.53508646878043,15.246172618206996,1.1228970751707472
3.5100000000000002,53.607269796562825,159.53611466261916,15.246383112888077,1.1229169068104459
3.52,53.60642667323805,159.5370544270794,15.246581154653038,1.1229354963552545
3.5300000000000002,53.605613801924015,159.53790880631723,15.246766797305288,1.1229528558676545
3.54,53.604832921129535,159.5386809543143,15.246940153852286,1.1229690025059518
3.5500000000000003,53.60408543868356,159.53937429845826,15.24710140526577,1.122983959501302
3.56,53.60337244145067,159.53999233570445,15.247250778459694,1.1229977540626683
3.5700000000000003,53.60269472173276,159.54053860917782,15.247388540729515,1.1230104168174824
3.58,53.60205278144374,159.541016877655,15.247515015810416,1.1230219843518725
3.59,53.60144689206382,159.5414307907668,15.24763054464433,1.1230324938621825
3.6,53.600877090641625,159.5417840507874,15.247735501806286,1.1230419855136013
3.61,53.600343176661625,159.54208048854034,15.247830304837677,1.1230505017509231
3.62,53.599844806582645,159.54232370550238,15.24791536399097,1.123058085476269
3.63,53.59938146623474,159.54251727717553,15.247991107995238,1.1230647803391498
3.64,53.598952443912786,159.5426649143977,15.248058002127424,1.1230706347833135
3.65,53.598556942064185,159.54277008107687,15.248116497454154,1.1230756946484626
3.66,53.59819406584367,159.54283610175665,15.24816704251282,1.1230800052716121
3.67,53.597862788811454,159.54286630456994,15.248210102352733,1.1230836129777026
3.68,53.59756196935172,159.54286400283289,15.248246154934574,1.1230865643846013
3.69,53.597290482462974,159.54283216912626,15.248275640561582,1.123088903281216
3.7,53.59704712871422,159.54277371228613,15.248299002343476,1.12309067303624
3.71,53.59683055448544,159.54269162801103,15.248316710197699,1.1230919203382845
