t,V,n,jm,Ca_i,Ca_er
0.21,-61.00077002488208,0.0004986574693354946,0.11999736957521175,0.1100252148136057,59.999969848766774
0.22,-61.00080664809555,0.0004985948964793386,0.11999724430427974,0.11002641478452779,59.99996841355074
0.23,-61.000843267304845,0.000498532445098596,0.11999711903220259,0.11002761468871256,59.99996697838532
0.24,-61.00087988251704,0.0004984701149435169,0.1199969937589804,0.11002881452616448,59.9999655432705
0.25,-61.000916493739176,0.0004984079057643517,0.11999686848461336,0.11003001429688804,59.99996410820627
0.26,-61.00095310097833,0.0004983458173113505,0.11999674320910156,0.11003121400088775,59.99996267319265
0.27,-61.000989704241555,0.0004982838493347635,0.11999661793244519,0.1100324136381681,59.999961238229616
0.28,-61.001026303535916,0.000498222001584841,0.11999649265464436,0.11003361320873356,59.999959803317175
0.29,-61.001062898868,0.0004981602738285169,0.11999636737569921,0.11003481271258862,59.99995836845531
0.3,-61.001099490244115,0.000498098665842127,0.1199962420956099,0.11003601214973772,59.999956933644036
0.31,-61.00113607767116,0.0004980371773821317,0.11999611681437654,0.11003721152018535,59.99995549888334
0.32,-61.00117266115602,0.0004979758082048828,0.11999599153199927,0.11003841082393598,59.99995406417322
0.33,-61.00120924070558,0.0004979145580667325,0.11999586624847824,0.11003961006099408,59.999952629513665
0.34,-61.00124581632672,0.0004978534267240327,0.1199957409638136,0.11004080923136417,59.99995119490468
0.35000000000000003,-61.00128238802634,0.0004977924139331354,0.11999561567800547,0.11004200833505069,59.99994976034626
0.36,-61.00131895581132,0.0004977315194503926,0.11999549039105399,0.11004320737205815,59.9999483258384
0.37,-61.001355519688545,0.0004976707430321564,0.11999536510295931,0.11004440634239102,59.99994689138111
0.38,-61.00139207966492,0.0004976100844347786,0.11999523981372157,0.11004560524605378,59.99994545697436
0.39,-61.0014286357473,0.0004975495434146113,0.1199951145233409,0.11004680408305093,59.99994402261816
0.4,-61.00146518794261,0.0004974891197280065,0.11999498923181745,0.11004800285338691,59.99994258831251
0.41000000000000003,-61.001501736247356,0.0004974288134958078,0.11999486393915118,0.11004920155706571,59.999941154057396
0.42,-61.00153828069084,0.0004973686236860175,0.11999473864534262,0.11005040019409294,59.999939719852826
0.43,-61.0015748212658,0.0004973085505523898,0.11999461335039165,0.11005159876447237,59.999938285698796
0.44,-61.0016113579791,0.0004972485938523594,0.11999448805429841,0.11005279726820846,59.999936851595294
0.45,-61.00164789083759,0.0004971887533438491,0.11999436275706306,0.11005399570530572,59.99993541754232
0.46,-61.00168441984809,0.0004971290287852705,0.11999423745868572,0.1100551940757686,59.99993398353987
0.47000000000000003,-61.00172094501742,0.0004970694199355237,0.11999411215916654,0.11005639237960159,59.99993254958794
0.48,-61.00175746635237,0.0004970099265539969,0.11999398685850565,0.11005759061680916,59.999931115686536
0.49,-61.00179398385975,0.000496950548400567,0.11999386155670319,0.11005878878739579,59.99992968183564
0.5,-61.001830497546315,0.0004968912852355995,0.11999373625375931,0.11005998689136597,59.99992824803525
0.51,-61.001867007418824,0.0004968321368199478,0.11999361094967412,0.11006118492872415,59.999926814285374
0.52,-61.00190351348404,0.0004967731029149544,0.11999348564444778,0.1100623828994748,59.999925380586
0.53,-61.001940015748346,0.0004967141832940337,0.11999336033808042,0.11006358080362241,59.99992394693713
0.54,-61.001976514216544,0.0004966553777872795,0.11999323503057215,0.1100647786411713,59.99992251333875
0.55,-61.00201300889498,0.0004965966861703543,0.11999310972192306,0.11006597641212594,59.99992107979087
0.56,-61.00204949979027,0.0004965381082087751,0.11999298441213334,0.11006717411649078,59.99991964629347
0.5700000000000001,-61.00208598690902,0.0004964796436685645,0.1199928591012031,0.1100683717542703,59.999918212846566
0.58,-61.00212247025785,0.0004964212923162519,0.11999273378913246,0.11006956932546895,59.99991677945014
0.59,-61.002158949843334,0.0004963630539188728,0.11999260847592158,0.1100707668300912,59.99991534610419
0.6,-61.00219542567204,0.0004963049282439691,0.11999248316157057,0.11007196426814154,59.999913912808715
0.61,-61.00223189775053,0.0004962469150595893,0.1199923578460796,0.11007316163962441,59.99991247956371
0.62,-61.002268366085325,0.0004961890141342878,0.11999223252944877,0.11007435894454427,59.99991104636918
0.63,-61.002304830682974,0.0004961312252371255,0.11999210721167822,0.11007555618290558,59.99990961322511
0.64,-61.00234129154998,0.0004960735481376698,0.1199919818927681,0.11007675335471283,59.9999081801315
0.65,-61.00237774869284,0.0004960159826059943,0.11999185657271852,0.11007795045997044,59.999906747088346
0.66,-61.00241420211803,0.0004959585284126789,0.11999173125152963,0.1100791474986829,59.99990531409564
0.67,-61.002450651832035,0.00049590118532881,0.11999160592920156,0.11008034447085467,59.999903881153394
0.68,-61.0024870978413,0.0004958439531259801,0.11999148060573443,0.11008154137649018,59.999902448261594
0.6900000000000001,-61.00252354015227,0.0004957868315762883,0.11999135528112839,0.11008273821559392,59.999901015420235
0.7000000000000001,-61.00255997877136,0.0004957298204523398,0.11999122995538357,0.11008393498817032,59.99989958262932
0.71,-61.00259641370499,0.0004956729195272464,0.11999110462850009,0.11008513169422385,59.99989814988883
0.72,-61.00263284495956,0.0004956161285746259,0.11999097930047808,0.11008632833375898,59.99989671719878
0.73,-61.002669272541446,0.0004955594473686029,0.11999085397131767,0.11008752490678013,59.99989528455916
0.74,-61.002705696457014,0.0004955028756838079,0.11999072864101902,0.11008872141329178,59.99989385196996
0.75,-61.00274211671262,0.0004954464132953779,0.11999060330958222,0.11008991785329837,59.999892419431184
0.76,-61.002778533314604,0.0004953900599789563,0.11999047797700743,0.11009111422680436,59.99989098694282
0.77,-61.0028149462693,0.0004953338155106929,0.11999035264329476,0.1100923105338142,59.999889554504875
0.78,-61.002851355583005,0.0004952776796672435,0.11999022730844436,0.11009350677433234,59.99988812211735
0.79,-61.002887761262016,0.0004952216522257707,0.11999010197245634,0.11009470294836324,59.99988668978022
0.8,-61.00292416331262,0.000495165732963943,0.11998997663533084,0.11009589905591134,59.999885257493496
0.81,-61.00296056174109,0.0004951099216599355,0.11998985129706799,0.11009709509698108,59.99988382525718
0.8200000000000001,-61.002996956553666,0.0004950542180924297,0.11998972595766792,0.11009829107157693,59.99988239307125
0.8300000000000001,-61.0030333477566,0.0004949986220406133,0.11998960061713075,0.11009948697970331,59.99988096093572
0.84,-61.0030697353561,0.0004949431332841803,0.1199894752754566,0.11010068282136469,59.99987952885058
0.85,-61.00310611935839,0.0004948877516033312,0.11998934993264562,0.1101018785965655,59.99987809681582
0.86,-61.00314249976966,0.0004948324767787726,0.11998922458869794,0.1101030743053102,59.99987666483145
0.87,-61.00317887659609,0.0004947773085917177,0.11998909924361367,0.11010426994760322,59.99987523289745
0.88,-61.00321524984385,0.0004947222468238858,0.11998897389739294,0.11010546552344902,59.99987380101383
0.89,-61.003251619519084,0.0004946672912575029,0.11998884855003589,0.11010666103285202,59.99987236918058
0.9,-61.00328798562794,0.0004946124416753009,0.11998872320154262,0.11010785647581668,59.9998709373977
0.91,-61.00332434817654,0.0004945576978605182,0.11998859785191329,0.11010905185234744,59.99986950566518
0.92,-61.00336070717099,0.0004945030595968998,0.119988472501148,0.11011024716244873,59.99986807398303
0.93,-61.00339706261738,0.0004944485266686967,0.11998834714924689,0.110111442406125,59.99986664235123
0.9400000000000001,-61.0034334145218,0.0004943940988606663,0.11998822179621009,0.11011263758338068,59.99986521076979
0.9500000000000001,-61.00346976289031,0.0004943397759580725,0.11998809644203771,0.11011383269422022,59.999863779238694
0.96,-61.00350610772897,0.0004942855577466853,0.11998797108672989,0.11011502773864805,59.99986234775795
0.97,-61.0035424490438,0.0004942314440127814,0.11998784573028674,0.1101162227166686,59.99986091632755
0.98,-61.00357878684084,0.0004941774345431435,0.1199877203727084,0.11011741762828632,59.999859484947486
0.99,-61.00361512112609,0.0004941235291250607,0.11998759501399499,0.11011861247350564,59.99985805361776
1.0,-61.00365145190554,0.0004940697275463285,0.11998746965414663,0.11011980725233099,59.99985662233836
1.01,-61.00368777918518,0.0004940160295952488,0.11998734429316345,0.11012100196476682,59.9998551911093
1.02,-61.00372410297096,0.0004939624350606297,0.11998721893104557,0.11012219661081754,59.99985375993056
1.03,-61.00376042326885,0.0004939089437317858,0.11998709356779311,0.11012339119048759,59.99985232880214
1.04,-61.00379674008478,0.0004938555553985379,0.1199869682034062,0.1101245857037814,59.999850897724045
1.05,-61.003833053424664,0.0004938022698512132,0.11998684283788495,0.11012578015070343,59.999849466696254
1.06,-61.00386936329441,0.0004937490868806453,0.1199867174712295,0.11012697453125807,59.999848035718784
1.07,-61.003905669699925,0.000493696006278174,0.11998659210343997,0.11012816884544976,59.99984660479162
1.08,-61.00394197264708,0.0004936430278356455,0.11998646673451648,0.11012936309328294,59.99984517391476
1.09,-61.00397827214173,0.0004935901513454122,0.11998634136445914,0.11013055727476204,59.9998437430882
1.1,-61.00401456818973,0.0004935373766003333,0.1199862159932681,0.11013175138989147,59.999842312311934
1.11,-61.00405086079693,0.000493484703393774,0.11998609062094345,0.11013294543867566,59.99984088158597
1.12,-61.00408714996913,0.0004934321315196056,0.11998596524748532,0.11013413942111905,59.99983945091029
1.1300000000000001,-61.00412343571215,0.0004933796607722061,0.11998583987289385,0.11013533333722605,59.99983802028489
1.1400000000000001,-61.00415971803179,0.0004933272909464599,0.11998571449716915,0.1101365271870011,59.99983658970978
1.1500000000000001,-61.00419599693381,0.0004932750218377573,0.11998558912031133,0.1101377209704486,59.99983515918495
1.16,-61.00423227242398,0.0004932228532419956,0.11998546374232053,0.11013891468757299,59.99983372871039
1.17,-61.00426854450805,0.0004931707849555779,0.11998533836319684,0.1101401083383787,59.999832298286115
1.18,-61.00430481319176,0.0004931188167754135,0.11998521298294042,0.11014130192287012,59.999830867912095
1.19,-61.00434107848082,0.0004930669484989189,0.11998508760155135,0.1101424954410517,59.999829437588346
1.2,-61.00437734038095,0.000493015179924016,0.11998496221902977,0.11014368889292786,59.99982800731486
1.21,-61.00441359889783,0.0004929635108491334,0.11998483683537581,0.110144882278503,59.99982657709163
1.22,-61.004449854037134,0.0004929119410732062,0.11998471145058956,0.11014607559778153,59.99982514691866
1.23,-61.004486105804546,0.0004928604703956758,0.11998458606467116,0.11014726885076791,59.99982371679594
1.24,-61.00452235420569,0.0004928090986164895,0.11998446067762072,0.1101484620374665,59.99982228672346
1.25,-61.00455859924622,0.0004927578255361016,0.11998433528943837,0.11014965515788178,59.99982085670123
1.26,-61.004594840931745,0.0004927066509554723,0.1199842099001242,0.11015084821201811,59.99981942672923
1.27,-61.00463107926787,0.0004926555746760683,0.11998408450967837,0.11015204119987994,59.99981799680748
1.28,-61.00466731426019,0.0004926045964998624,0.11998395911810096,0.11015323412147165,59.999816566935955
1.29,-61.004703545914275,0.0004925537162293342,0.1199838337253921,0.1101544269767977,59.999815137114666
1.3,-61.0047397742357,0.0004925029336674692,0.11998370833155192,0.11015561976586247,59.9998137073436
1.31,-61.004775999230006,0.0004924522486177594,0.11998358293658051,0.11015681248867036,59.99981227762275
1.32,-61.00481222090272,0.0004924016608842033,0.11998345754047801,0.1101580051452258,59.999810847952126
1.33,-61.00484843925937,0.0004923511702713055,0.11998333214324453,0.11015919773553322,59.99980941833172
1.34,-61.00488465430546,0.0004923007765840771,0.11998320674488017,0.11016039025959698,59.999807988761525
1.35,-61.00492086604647,0.0004922504796280353,0.11998308134538506,0.11016158271742153,59.999806559241534
1.36,-61.00495707448789,0.000492200279209204,0.11998295594475933,0.11016277510901126,59.99980512977175
1.37,-61.00499327963517,0.0004921501751341131,0.11998283054300306,0.11016396743437058,59.99980370035217
1.3800000000000001,-61.00502948149377,0.000492100167209799,0.1199827051401164,0.1101651596935039,59.999802270982784
1.3900000000000001,-61.005065680069116,0.0004920502552438046,0.11998257973609944,0.11016635188641563,59.9998008416636
1.4000000000000001,-61.00510187536662,0.0004920004390441788,0.1199824543309523,0.11016754401311016,59.999799412394594
1.41,-61.00513806739169,0.000491950718419477,0.1199823289246751,0.11016873607359189,59.99979798317579
1.42,-61.00517425614972,0.0004919010931787611,0.11998220351726795,0.11016992806786524,59.999796554007155
1.43,-61.005210441646085,0.000491851563131599,0.11998207810873096,0.11017111999593461,59.999795124888706
1.44,-61.005246623886144,0.0004918021280880652,0.11998195269906427,0.1101723118578044,59.999793695820436
1.45,-61.00528280287524,0.0004917527878587405,0.11998182728826795,0.11017350365347901,59.99979226680234
1.46,-61.00531897861871,0.000491703542254712,0.11998170187634213,0.11017469538296285,59.99979083783441
1.47,-61.00535515112186,0.000491654391087573,0.11998157646328694,0.11017588704626029,59.99978940891665
1.48,-61.00539132039001,0.0004916053341694235,0.11998145104910247,0.11017707864337577,59.99978798004905
1.49,-61.005427486428445,0.0004915563713128693,0.11998132563378885,0.11017827017431364,59.99978655123161
1.5,-61.00546364924243,0.0004915075023310233,0.11998120021734619,0.11017946163907835,59.99978512246432
1.51,-61.005499808837236,0.0004914587270375039,0.11998107479977459,0.11018065303767426,59.99978369374718
1.52,-61.0055359652181,0.0004914100452464365,0.11998094938107416,0.11018184437010578,59.9997822650802
1.53,-61.005572118390255,0.0004913614567724524,0.11998082396124501,0.1101830356363773,59.99978083646336
1.54,-61.00560826835892,0.0004913129614306896,0.11998069854028728,0.1101842268364932,59.99977940789666
1.55,-61.005644415129304,0.0004912645590367921,0.11998057311820104,0.11018541797045792,59.9997779793801
1.56,-61.00568055870658,0.0004912162494069103,0.11998044769498643,0.1101866090382758,59.99977655091367
1.57,-61.005716699095935,0.0004911680323577013,0.11998032227064355,0.11018780003995127,59.999775122497375
1.58,-61.00575283630252,0.0004911199077063281,0.11998019684517251,0.1101889909754887,59.9997736941312
1.59,-61.00578897033149,0.0004910718752704603,0.11998007141857342,0.11019018184489249,59.99977226581515
1.6,-61.00582510118796,0.0004910239348682737,0.11997994599084638,0.11019137264816702,59.99977083754923
1.61,-61.00586122887706,0.0004909760863184505,0.11997982056199151,0.11019256338531669,59.99976940933342
1.62,-61.00589735340389,0.0004909283294401792,0.11997969513200893,0.11019375405634589,59.99976798116772
1.6300000000000001,-61.00593347477353,0.0004908806640531548,0.11997956970089872,0.110194944661259,59.99976655305213
1.6400000000000001,-61.00596959299106,0.0004908330899775782,0.11997944426866101,0.1101961352000604,59.99976512498665
1.6500000000000001,-61.00600570806153,0.0004907856070341573,0.1199793188352959,0.11019732567275449,59.99976369697127
1.6600000000000001,-61.006041819989996,0.0004907382150441058,0.11997919340080351,0.11019851607934565,59.99976226900599
1.67,-61.00607792878148,0.000490690913829144,0.11997906796518393,0.11019970641983827,59.999760841090804
1.68,-61.006114034441,0.0004906437032114984,0.11997894252843727,0.11020089669423673,59.99975941322572
1.69,-61.00615013697356,0.000490596583013902,0.11997881709056366,0.11020208690254542,59.99975798541071
1.7,-61.00618623638414,0.000490549553059594,0.11997869165156318,0.1102032770447687,59.99975655764579
1.71,-61.006222332677716,0.0004905026131723199,0.11997856621143593,0.11020446712091098,59.99975512993095
1.72,-61.006258425859244,0.0004904557631763316,0.11997844077018205,0.11020565713097662,59.99975370226619
1.73,-61.00629451593367,0.0004904090028963876,0.11997831532780164,0.11020684707497001,59.9997522746515
1.74,-61.00633060290592,0.0004903623321577522,0.11997818988429478,0.11020803695289552,59.99975084708689
1.75,-61.0063666867818,0.0004903157507548414,0.1199780644396616,0.11020922676475758,59.99974941957234
1.76,-61.00640276757321,0.0004902692582683176,0.11997793899390234,0.11021041651056074,59.99974799210785
1.77,-61.00643884528672,0.0004902228544661402,0.11997781354701713,0.11021160619030944,59.999746564693424
1.78,-61.00647491992743,0.000490176539167504,0.11997768809900607,0.11021279580400807,59.99974513732906
1.79,-61.00651099150041,0.0004901303121920442,0.11997756264986928,0.11021398535166099,59.99974371001474
1.8,-61.00654706001076,0.0004900841733598378,0.11997743719960685,0.1102151748332726,59.999742282750475
1.81,-61.006583125463536,0.0004900381224914023,0.1199773117482189,0.11021636424884729,59.99974085553625
1.82,-61.00661918786379,0.0004899921594076965,0.11997718629570556,0.11021755359838942,59.999739428372074
1.83,-61.00665524721656,0.0004899462839301203,0.11997706084206691,0.11021874288190338,59.99973800125793
1.84,-61.00669130352687,0.0004899004958805144,0.11997693538730306,0.11021993209939353,59.999736574193825
1.85,-61.00672735679974,0.0004898547950811609,0.11997680993141413,0.11022112125086428,59.999735147179756
1.86,-61.006763407040175,0.0004898091813547827,0.11997668447440021,0.11022231033631999,59.99973372021571
1.87,-61.006799454253155,0.0004897636545245439,0.11997655901626142,0.11022349935576503,59.99973229330169
1.8800000000000001,-61.006835498443664,0.0004897182144140495,0.11997643355699787,0.1102246883092038,59.999730866437694
1.8900000000000001,-61.00687153961667,0.0004896728608473459,0.11997630809660965,0.11022587719664065,59.999729439623714
1.9000000000000001,-61.006907577777106,0.00048962759364892,0.11997618263509688,0.11022706601807997,59.99972801285974
1.9100000000000001,-61.00694361292994,0.0004895824126437005,0.11997605717245967,0.11022825477352613,59.99972658614579
1.92,-61.006979645080065,0.0004895373176570563,0.11997593170869811,0.11022944346298351,59.99972515948184
1.93,-61.00701567423243,0.000489492308514798,0.11997580624381231,0.11023063208645646,59.99972373286789
1.94,-61.007051700391905,0.0004894473850431772,0.11997568077780238,0.11023182064394939,59.99972230630395
1.95,-61.0070877235634,0.0004894025470688862,0.11997555531066843,0.11023300913546663,59.99972087979
1.96,-61.00712374375179,0.0004893577944190587,0.11997542984241057,0.11023419756101259,59.999719453326044
1.97,-61.00715976096193,0.0004893131269212692,0.11997530437302888,0.11023538592059161,59.99971802691208
1.98,-61.00719577519868,0.0004892685444035336,0.11997517890252347,0.11023657421420807,59.9997166005481
1.99,-61.007231786466875,0.0004892240466943085,0.11997505343089447,0.11023776244186634,59.9997151742341
2.0,-61.00726779477134,0.0004891796336224917,0.11997492795814196,0.11023895060357079,59.999713747970084
2.0100000000000002,-61.00730380011689,0.0004891353050174222,0.11997480248426606,0.11024013869932578,59.999712321756036
2.02,-61.007339802508326,0.0004890910607088797,0.11997467700926687,0.11024132672913568,59.99971089559197
2.0300000000000002,-61.00737580195044,0.0004890469005270854,0.11997455153314447,0.11024251469300486,59.999709469477864
2.04,-61.007411798448004,0.0004890028243027014,0.11997442605589899,0.11024370259093769,59.999708043413726
2.05,-61.007447792005784,0.0004889588318668306,0.11997430057753053,0.11024489042293852,59.999706617399546
2.06,-61.00748378262853,0.0004889149230510171,0.11997417509803919,0.11024607818901172,59.99970519143533
2.07,-61.00751977032098,0.0004888710976872464,0.11997404961742507,0.11024726588916166,59.99970376552107
2.08,-61.00755575508787,0.0004888273556079446,0.11997392413568826,0.11024845352339269,59.99970233965675
2.09,-61.007591736933904,0.0004887836966459791,0.1199737986528289,0.11024964109170916,59.99970091384239
2.1,-61.007627715863784,0.0004887401206346582,0.11997367316884704,0.11025082859411547,59.999699488077965
2.11,-61.0076636918822,0.0004886966274077315,0.11997354768374283,0.11025201603061596,59.999698062363485
2.12,-61.00769966499383,0.0004886532167993893,0.11997342219751633,0.11025320340121499,59.999696636698935
2.13,-61.00773563520334,0.0004886098886442635,0.11997329671016768,0.11025439070591692,59.99969521108432
2.14,-61.00777160251537,0.0004885666427774264,0.11997317122169697,0.1102555779447261,59.99969378551964
2.15,-61.00780756693457,0.0004885234790343918,0.11997304573210428,0.11025676511764688,59.999692360004886
2.16,-61.00784352846555,0.0004884803972511145,0.11997292024138972,0.11025795222468365,59.999690934540055
2.17,-61.007879487112945,0.0004884373972639904,0.11997279474955341,0.11025913926584074,59.99968950912514
2.18,-61.00791544288134,0.0004883944789098561,0.11997266925659543,0.11026032624112253,59.99968808376014
2.19,-61.007951395775336,0.0004883516420259896,0.11997254376251588,0.11026151315053334,59.99968665844505
2.2,-61.0079873457995,0.00048830888645011,0.11997241826731488,0.11026269999407755,59.999685233179875
2.21,-61.00802329295839,0.00048826621202037733,0.1199722927709925,0.1102638867717595,59.9996838079646
2.22,-61.008059237256575,0.00048822361857539255,0.11997216727354887,0.11026507348358354,59.99968238279923
2.23,-61.008095178698575,0.00048818110595419796,0.11997204177498406,0.11026626012955404,59.99968095768376
2.24,-61.008131117288926,0.00048813867399627664,0.1199719162752982,0.11026744670967535,59.99967953261818
2.25,-61.00816705303214,0.00048809632254155297,0.11997179077449135,0.1102686332239518,59.99967810760249
2.2600000000000002,-61.00820298593271,0.00048805405143039225,0.11997166527256364,0.11026981967238776,59.99967668263669
2.27,-61.008238915995136,0.00048801186050360083,0.11997153976951516,0.11027100605498756,59.999675257720774
2.2800000000000002,-61.00827484322388,0.00048796974960242624,0.11997141426534601,0.11027219237175558,59.99967383285474
2.29,-61.00831076762342,0.0004879277185685569,0.11997128876005628,0.11027337862269614,59.99967240803858
2.3000000000000003,-61.0083466891982,0.0004878857672441224,0.11997116325364607,0.11027456480781359,59.999670983272296
2.31,-61.008382607952655,0.0004878438954716934,0.11997103774611549,0.11027575092711228,59.99966955855588
2.32,-61.008418523891216,0.00048780210309428155,0.11997091223746462,0.11027693698059657,59.99966813388933
2.33,-61.008454437018294,0.00048776038995533956,0.11997078672769355,0.11027812296827079,59.999666709272645
2.34,-61.00849034733829,0.00048771875589876133,0.11997066121680242,0.11027930889013929,59.99966528470582
2.35,-61.00852625485558,0.0004876772007688816,0.11997053570479127,0.11028049474620641,59.99966386018885
2.36,-61.00856215957456,0.00048763572441047636,0.11997041019166024,0.1102816805364765,59.99966243572173
2.37,-61.008598061499576,0.00048759432666876256,0.1199702846774094,0.11028286626095388,59.99966101130447
2.38,-61.00863396063499,0.00048755300738939823,0.11997015916203888,0.11028405191964293,59.99965958693704
2.39,-61.00866985698514,0.0004875117664184825,0.11997003364554873,0.11028523751254796,59.99965816261946
2.4,-61.008705750554334,0.00048747060360255546,0.11996990812793906,0.11028642303967331,59.99965673835172
2.41,-61.0087416413469,0.00048742951878859834,0.11996978260920999,0.11028760850102334,59.99965531413381
2.42,-61.008777529367144,0.0004873885118240334,0.11996965708936158,0.11028879389660239,59.999653889965735
2.43,-61.00881341461933,0.00048734758255672395,0.11996953156839396,0.11028997922641477,59.99965246584749
2.44,-61.008849297107766,0.0004873067308349744,0.1199694060463072,0.11029116449046485,59.99965104177906
2.45,-61.008885176836685,0.00048726595650753026,0.1199692805231014,0.11029234968875694,59.99964961776046
2.46,-61.00892105381035,0.00048722525942357793,0.11996915499877665,0.1102935348212954,59.99964819379168
2.47,-61.008956928033,0.00048718463943274497,0.11996902947333306,0.11029471988808455,59.999646769872705
2.48,-61.00899279950885,0.00048714409638510005,0.1199689039467707,0.11029590488912873,59.99964534600354
2.49,-61.00902866824213,0.00048710363013115284,0.11996877841908969,0.11029708982443226,59.99964392218419
2.5,-61.00906453423703,0.00048706324052185404,0.11996865289029011,0.1102982746939995,59.99964249841464
2.5100000000000002,-61.009100397497726,0.0004870229274085955,0.11996852736037206,0.11029945949783476,59.999641074694885
2.52,-61.00913625802841,0.00048698269064321,0.1199684018293356,0.1103006442359424,59.99963965102493
2.5300000000000002,-61.00917211583324,0.00048694253007797145,0.11996827629718088,0.11030182890832671,59.999638227404766
2.54,-61.009207970916364,0.0004869024455655949,0.11996815076390793,0.11030301351499205,59.9996368038344
2.5500000000000003,-61.00924382328192,0.0004868624369592363,0.1199680252295169,0.11030419805594276,59.99963538031381
2.56,-61.00927967293403,0.0004868225041124928,0.11996789969400784,0.11030538253118313,59.999633956843006
2.57,-61.009315519876814,0.0004867826468794024,0.11996777415738087,0.11030656694071753,59.99963253342198
2.58,-61.00935136411436,0.0004867428651144445,0.11996764861963606,0.11030775128455025,59.99963111005073
2.59,-61.00938720565077,0.0004867031586725393,0.1199675230807735,0.11030893556268564,59.99962968672925
2.6,-61.0094230444901,0.00048666352740904805,0.11996739754079332,0.11031011977512803,59.999628263457545
2.61,-61.00945888063642,0.00048662397117977315,0.11996727199969556,0.11031130392188175,59.9996268402356
2.62,-61.0094947140938,0.0004865844898409581,0.11996714645748034,0.1103124880029511,59.99962541706341
2.63,-61.009530544866244,0.0004865450832492873,0.11996702091414775,0.11031367201834041,59.999623993940986
2.64,-61.00956637295779,0.0004865057512618864,0.11996689536969787,0.11031485596805403,59.99962257086832
2.65,-61.00960219837246,0.0004864664937363219,0.11996676982413079,0.11031603985209626,59.999621147845396
2.66,-61.00963802111425,0.00048642731053060155,0.1199666442774466,0.11031722367047142,59.999619724872225
2.67,-61.00967384118713,0.0004863882015031741,0.11996651872964541,0.11031840742318386,59.99961830194879
2.68,-61.00970965859509,0.0004863491665129293,0.11996639318072728,0.11031959111023786,59.999616879075106
2.69,-61.00974547334209,0.000486310205419198,0.11996626763069232,0.11032077473163776,59.999615456251156
2.7,-61.009781285432084,0.00048627131808175205,0.11996614207954061,0.11032195828738789,59.99961403347694
2.71,-61.00981709486899,0.0004862325043608045,0.11996601652727225,0.11032314177749256,59.99961261075245
2.72,-61.00985290165676,0.0004861937641170093,0.1199658909738873,0.11032432520195609,59.99961118807769
2.73,-61.00988870579928,0.0004861550972114616,0.11996576541938588,0.11032550856078278,59.99960976545265
2.74,-61.00992450730046,0.00048611650350569745,0.11996563986376806,0.11032669185397698,59.99960834287733
2.75,-61.00996030616419,0.0004860779828616941,0.11996551430703394,0.11032787508154299,59.999606920351724
2.7600000000000002,-61.00999610239434,0.00048603953514186985,0.11996538874918358,0.11032905824348511,59.999605497875834
2.77,-61.01003189599477,0.00048600116020908397,0.11996526319021711,0.11033024133980768,59.99960407544965
2.7800000000000002,-61.010067686969336,0.0004859628579266368,0.11996513763013458,0.11033142437051499,59.999602653073175
2.79,-61.01010347532186,0.0004859246281582698,0.11996501206893612,0.11033260733561139,59.9996012307464
2.8000000000000003,-61.01013926105619,0.0004858864707681655,0.11996488650662177,0.11033379023510115,59.99959980846932
2.81,-61.010175044176115,0.0004858483856209474,0.11996476094319163,0.1103349730689886,59.99959838624194
