t,cortisol,ACTH,CRH
0.55,445253.9856795645,3.4739246290178594,77.15026886934103
0.56,462768.4361687337,3.550092310314606,77.6425292390254
0.5700000000000001,480663.118447839,3.6267254850888477,78.13474038513401
0.58,498940.32132461935,3.703823941351693,78.62690231258898
0.59,517602.3323110317,3.781387467173789,79.11901502631194
0.6,536651.4376274891,3.859415850693053,79.61107853122401
0.61,556089.9222041299,3.9379088801169857,80.10309283224584
0.62,575920.0696808171,4.016866343722672,80.59505793429753
0.63,596144.1624166501,4.0962880298692665,81.08697384229879
0.64,616764.4815047798,4.176173727017439,81.57884056116872
0.65,637783.3067350859,4.256523223680383,82.07065809582603
0.66,659202.9166088845,4.337336308443125,82.56242645118887
0.67,681025.5883400216,4.418612769963955,83.05414563217494
0.68,703253.5978548737,4.5003523969744315,83.54581564370142
0.6900000000000001,725889.2198084923,4.582554978290367,84.03743649068504
0.7000000000000001,748934.7275857495,4.665220302812612,84.52900817804195
0.71,772392.3932717083,4.748348159506881,85.02053071068791
0.72,796264.4876667663,4.831938337414066,85.51200409353814
0.73,820553.2802867545,4.915990625650299,86.00342833150738
0.74,845261.0393631498,5.000504813407039,86.49480342950986
0.75,870390.0318666282,5.0854806899598435,86.98612939245932
0.76,895942.5234894091,5.170918044661797,87.47740622526904
0.77,921920.7786309381,5.256816666938166,87.96863393285177
0.78,948327.0604090429,5.343176346290554,88.45981252011981
0.79,975163.6306599333,5.429996872296914,88.95094199198493
0.8,1002432.749918234,5.517278034607433,89.44202235335844
0.81,1030136.6775439627,5.605019622970628,89.93305360915113
0.8200000000000001,1058277.6715120713,5.6932214271901085,90.42403576427331
0.8300000000000001,1086857.9885590787,5.781883237154693,90.91496882363481
0.84,1115879.8841410636,5.871004842829787,91.40585279214494
0.85,1145345.6124341763,5.960586034257488,91.89668767471257
0.86,1175257.426349166,6.050626601557357,92.38747347624604
0.87,1205617.5775986048,6.141126334929737,92.87821020165322
0.88,1236428.3165591983,6.232085024649212,93.36889785584145
0.89,1267691.8923178487,6.323502461066905,93.85953644371763
0.9,1299410.552686101,6.415378434611248,94.35012597018815
0.91,1331586.5442007189,6.507712735788094,94.84066644015888
0.92,1364222.11212426,6.600505155180824,95.33115785853526
0.93,1397319.5004456537,6.693755483450454,95.82160023022217
0.9400000000000001,1430880.9518807766,6.787463511335746,96.31199356012407
0.9500000000000001,1464908.7078730287,6.881629029653312,96.80233785314485
0.96,1499405.0085939104,6.976251829297726,97.29263311418796
0.97,1534372.092943599,7.071331701241633,97.78287934815638
0.98,1569812.1985515233,7.166868436535851,98.27307655995254
0.99,1605727.561776942,7.262861826309487,98.76322475447844
1.0,1642120.4177095187,7.359311661770037,99.25332393663552
1.01,1678993.0001698984,7.456217734203503,99.74337411132481
1.02,1716347.5417102845,7.553579834974494,100.23337528344679
1.03,1754186.2736150147,7.651397755526339,100.72332745790146
1.04,1792511.4259011364,7.74967128738119,101.21323063958835
1.05,1831325.227336443,7.848400222132326,101.70308483340648
1.06,1870629.9055302683,7.947584351403879,102.19289004425443
1.07,1910427.6867516697,8.04722346693257,102.68264627703022
1.08,1950720.795987856,8.147317360541921,103.17235353663142
1.09,1991511.4569642963,8.247865824133633,103.66201182795513
1.1,2032801.8921453813,8.348868649687649,104.15162115589789
1.11,2074594.3227350856,8.450325629262219,104.64118152535582
1.12,2116890.9686776325,8.552236554993982,105.13069294122452
1.1300000000000001,2159694.0486581526,8.654601219098028,105.6201554083991
1.1400000000000001,2203005.7801033496,8.757419413867964,106.10956893177419
1.1500000000000001,2246828.37918216,8.860690931675995,106.59893351624393
1.16,2291164.060806417,8.96441556497298,107.08824916670196
1.17,2336015.0386315137,9.068593106288517,107.57751588804143
1.18,2381383.5250570634,9.173223348231001,108.06673368515503
1.19,2427271.731227562,9.278306083487694,108.55590256293493
1.2,2473681.867033052,9.383841104824803,109.04502252627282
1.21,2520616.1411097837,9.489828205087539,109.5340935800599
1.22,2568076.7608408793,9.5962671772002,110.02311572918688
1.23,2616065.932356992,9.703157814166223,110.512088978544
1.24,2664585.8605126487,9.810499909054556,111.00101333302098
1.25,2713638.748750416,9.918293254922729,111.48988879750706
1.26,2763226.799371071,10.026537644968931,111.97871537689097
1.27,2813352.213452251,10.13523287248583,112.46749307606102
1.28,2864017.1908184798,10.24437873084335,112.95622189990493
1.29,2915223.9300416997,10.353975013488684,113.44490185331003
1.3,2966974.628441808,10.464021513946282,113.93353294116311
1.31,3019271.4820871893,10.57451802581785,114.42211516835047
1.32,3072116.685795255,10.68546434278235,114.91064853975796
1.33,3125512.433132972,10.796860258595997,115.39913306027087
1.34,3179460.916417401,10.908705567092252,115.88756873477408
1.35,3233964.3267162284,11.021000062181828,116.37595556815194
1.36,3289024.853848304,11.133743537852682,116.8642935652883
1.37,3344644.6863841745,11.246935788170013,117.35258273106656
1.3800000000000001,3400826.011646616,11.360576607276261,117.84082307036962
1.3900000000000001,3457571.0157111706,11.474665789391102,118.32901458807986
1.4000000000000001,3514881.883406681,11.58920312881145,118.8171572890792
1.41,3572760.7983158235,11.704188419911448,119.30525117824908
1.42,3631209.942775647,11.81962145714248,119.79329626047044
1.43,3690231.4978738464,11.935502035029986,120.28129254062371
1.44,3749827.6434233543,12.05182994815418,120.76924002358888
1.45,3810000.5580129456,12.168604991187273,121.2571387142454
1.46,3870752.4189931997,12.285826958882636,121.74498861747227
1.47,3932085.402470997,12.403495646070306,122.232789738148
1.48,3994001.6833100338,12.521610847656971,122.72054208115057
1.49,4056503.4351313286,12.640172358625948,123.20824565135753
1.5,4119592.8303137366,12.759179974037163,123.6959004536459
1.51,4183272.0399944554,12.878633489027127,124.18350649289223
1.52,4247543.234069542,12.998532698808924,124.67106377397259
1.53,4312408.5811944185,13.118877398672184,125.15857230176255
1.54,4377870.248784384,13.239667383983065,125.6460320811372
1.55,4443930.403015127,13.360902450184232,126.13344311697111
1.56,4510591.208823236,13.482582392794841,126.62080541413842
1.57,4577854.829906705,13.604707007410513,127.10811897751273
1.58,4645723.428725452,13.727276089703315,127.59538381196721
1.59,4714199.166501827,13.850289435421747,128.08259992237447
1.6,4783284.203221116,13.97374684039071,128.56976731360672
1.61,4852980.697632064,14.097648100511497,129.05688599053556
1.62,4923290.807246919,14.221993011761075,129.54395595803223
1.6300000000000001,4994216.688338907,14.346781370187475,130.03097722096743
1.6400000000000001,5065760.4959484795,14.472012971918435,130.51794978421137
1.6500000000000001,5137924.383882225,14.597687613158982,131.00487365263376
1.6600000000000001,5210710.504712652,14.723805090190293,131.49174883110385
1.67,5284121.009778703,14.85036519936968,131.97857532449035
1.68,5358158.049186254,14.977367737130571,132.4653531376616
1.69,5432823.771808626,15.104812499982472,132.95208227548534
1.7,5508120.325287092,15.232699284510948,133.43876274282886
1.71,5584049.856031385,15.361027887377608,133.92539454455897
1.72,5660614.50922021,15.489798105320064,134.41197768554196
1.73,5737816.428801745,15.619009735151923,134.89851217064373
1.74,5815657.757494152,15.748662573762752,135.38499800472954
1.75,5894140.636786088,15.878756418118055,135.8714351926643
1.76,5973267.206937209,16.00929106525926,136.35782373931238
1.77,6053039.606978678,16.140266312303666,136.84416364953765
1.78,6133459.974713678,16.271681956444464,137.33045492820352
1.79,6214530.4467179105,16.403537794950665,137.8166975801729
1.8,6296253.158340113,16.53583362516711,138.30289161030822
1.81,6378630.243702043,16.668569244514206,138.7890370234714
1.82,6461663.835695227,16.80174445048629,139.27513382452392
1.83,6545356.065988407,16.93535904065459,139.76118201832674
1.84,6629709.065026224,17.069412812666403,140.24718160974035
1.85,6714724.962028787,17.203905564244693,140.7331326036247
1.86,6800405.884992178,17.338837093188033,141.21903500483938
1.87,6886753.960688955,17.474207197370614,141.70488881824335
1.8800000000000001,6973771.31466866,17.610015674742186,142.19069404869515
1.8900000000000001,7061460.07125832,17.746262323328054,142.6764507010529
1.9000000000000001,7149822.353562951,17.882946941229047,143.16215878017405
1.9100000000000001,7238860.283466068,18.02006932662149,143.64781829091578
1.92,7328575.981630182,18.15762927775717,144.13342923813465
1.93,7418971.567497315,18.295626592963337,144.61899162668678
1.94,7510049.159289492,18.43406107064265,145.10450546142778
1.95,7601810.874009255,18.572932509273162,145.5899707472128
1.96,7694258.827440163,18.712240707408295,146.07538748889647
1.97,7787395.1341472985,18.85198546367682,146.560755691333
1.98,7881221.907477773,18.992166576782815,147.046075359376
1.99,7975741.259561229,19.13278384550565,147.53134649787876
2.0,8070955.301308329,19.273837068699716,148.01656911169394
2.0100000000000002,8166866.142396366,19.41532604529252,148.50174320567376
2.02,8263475.891299275,19.557250574288346,148.98686878466998
2.0300000000000002,8360786.655279727,19.69961045476722,149.47194585353384
2.04,8458800.540385358,19.842405485884292,149.9569744171161
2.05,8557519.6514493,19.98563546686986,150.44195448026707
2.06,8656946.09209067,20.12930019702932,150.92688604783658
2.07,8757081.964715056,20.273399475743123,151.41176912467387
2.08,8857929.370515063,20.4179331024668,151.89660371562783
2.09,8959490.40947077,20.562900876730875,152.38138982554676
2.1,9061767.180350276,20.708302598140904,152.86612745927857
2.11,9164761.78071016,20.85413806637737,153.3508166216706
2.12,9268476.306896036,21.000407081195753,153.83545731756976
2.13,9372912.854043,21.147109442426405,154.32004955182245
2.14,9478073.51607618,21.29424494997461,154.8045933292746
2.15,9583960.385711208,21.441813403820486,155.28908865477166
2.16,9690575.554454755,21.589814604019033,155.77353553315854
2.17,9797921.112604989,21.738248350700026,156.25793396927975
2.18,9905999.149252135,21.887114444068065,156.74228396797926
2.19,10014811.75227892,22.036412684402485,157.22658553410054
2.2,10124361.008361135,22.186142872057392,157.71083867248666
2.21,10234649.002968078,22.33630480746157,158.19504338798012
2.22,10345677.820363116,22.486898291118518,158.679199685423
2.23,10457449.543604141,22.637923123606377,159.16330756965678
2.24,10569966.254544107,22.78937910557794,159.64736704552263
2.25,10683230.033831507,22.94126603776059,160.1313781178611
2.2600000000000002,10797242.960910901,23.09358372095632,160.61534079151232
2.27,10912007.114023399,23.24633195604165,161.0992550713159
2.2800000000000002,11027524.570207184,23.399510543967658,161.583120962111
2.29,11143797.405297987,23.5531192857599,162.06693846873625
2.3000000000000003,11260827.69392963,23.70715798251845,162.55070759602987
2.31,11378617.509534484,23.861626435417797,163.0344283488295
2.32,11497168.924344018,24.016524445706878,163.51810073197237
2.33,11616484.009389274,24.171851814709044,164.0017247502952
2.34,11736564.834501363,24.32760834382199,164.48530040863426
2.35,11857413.468312008,24.483793834517794,164.9688277118253
2.36,11979031.978253994,24.64040808834283,165.45230666470357
2.37,12101422.430561727,24.797450906917806,165.93573727210386
2.38,12224586.890271686,24.95492209193766,166.41911953886046
2.39,12348527.421222972,25.11282144517162,166.90245346980726
2.4,12473246.086057767,25.271148768463092,167.38573906977751
2.41,12598744.946221886,25.42990386372972,167.86897634360415
2.42,12725026.06196523,25.589086532963282,168.3521652961195
2.43,12852091.49234234,25.74869657822973,168.83530593215548
2.44,12979943.295212846,25.908733801669104,169.31839825654345
2.45,13108583.527185231,26.069198005491643,169.8014422741144
2.46,13238014.24364926,26.230088991979926,170.2844379896987
2.47,13368237.498871453,26.39140656349542,170.76738540812636
2.48,13499255.345925372,26.55315052247358,171.2502845342268
2.49,13631069.836691838,26.71532067142385,171.73313537282908
2.5,13763683.021859368,26.877916812929577,172.21593792876166
2.5100000000000002,13897096.950924724,27.040938749648042,172.6986922068526
2.52,14031313.67219337,27.204386284310388,173.18139821192938
2.5300000000000002,14166335.232780006,27.36825921972163,173.66405594881914
2.54,14302163.678609034,27.53255735876059,174.14666542234838
2.5500000000000003,14438801.054415083,27.697280504379922,174.62922663734327
2.56,14576249.403743476,27.862428459606022,175.11173959862936
2.57,14714510.76895076,28.028001027539062,175.59420431103177
2.58,14853587.19120519,28.193998011352935,176.07662077937525
2.59,14993480.71048721,28.360419214295213,176.55898900848385
2.6,15134193.36558998,28.527264439687166,177.04130900318134
2.61,15275727.194119848,28.694533490923675,177.52358076829083
2.62,15418084.232496876,28.862226171473278,178.00580430863513
2.63,15561266.515955295,29.03034228487807,178.4879796290364
2.64,15705276.078544062,29.198881634753747,178.97010673431646
2.65,15850114.953127285,29.367844024789502,179.4521856292965
2.66,15995785.1713848,29.537229258748084,179.9342163187974
2.67,16142288.76381259,29.707037140465697,180.4161988076394
2.68,16289627.759723358,29.877267473852033,180.89813310064235
2.69,16437804.18724695,30.04792006289019,181.3800192026256
2.7,16586820.073330928,30.2189947116367,181.86185711840798
2.71,16736677.443740992,30.390491224221453,182.3436468528079
2.72,16887378.323061552,30.562409404847724,182.82538841064326
2.73,17038924.734696157,30.734749057792083,183.30708179673144
2.74,17191318.70086805,30.907509987404435,183.78872701588944
2.75,17344562.24262062,31.080691998107934,184.27032407293362
2.7600000000000002,17498657.37981794,31.254294894399017,184.75187297268005
2.77,17653606.131145224,31.428318480847306,185.23337371994413
2.7800000000000002,17809410.514109366,31.602762562095656,185.71482631954092
2.79,17966072.545039393,31.77762694286007,186.19623077628492
2.8000000000000003,18123594.23908701,31.952911427929717,186.67758709499023
2.81,18281977.610227063,32.12861582216686,187.15889528047035
2.82,18441224.67125804,32.30473993050687,187.64015533753835
2.83,18601337.4338026,32.4812835579582,188.1213672710069
2.84,18762317.90830802,32.65824650960231,188.60253108568807
2.85,18924168.104046743,32.83562859059369,189.08364678639356
2.86,19086890.029116824,33.01342960615983,189.56471437793442
2.87,19250485.690442495,33.191649361601165,190.04573386512143
2.88,19414957.09377458,33.37028766229106,190.5267052527647
2.89,19580306.24367294,33.5493443136759,191.00762854567404
2.9,19746535.143404543,33.728819121275436,191.48850374865856
2.91,19913645.795161903,33.90871189068189,191.96933086652714
2.92,20081640.199991778,34.08902242756018,192.45010990408795
2.93,20250520.357769523,34.26975053764804,192.93084086614883
2.94,20420288.26719952,34.450896026755956,193.41152375751707
2.95,20590945.92581573,34.63245870076721,193.8921585829995
2.96,20762495.329982128,34.81443836563778,194.37274534740249
2.97,20934938.474893242,34.99683482739636,194.8532840555319
2.98,21108277.354574583,35.17964789214432,195.33377471219308
2.99,21282513.96188321,35.36287736605567,195.81421732219098
3.0,21457650.28850814,35.54652305537704,196.29461189033
3.0100000000000002,21633688.324970912,35.73058476642767,196.77495842141414
3.02,21810630.060626004,35.91506230559935,197.25525692024678
3.0300000000000002,21988477.4836614,36.09995547935645,197.73550739163096
3.04,22167232.58109899,36.285264094235814,198.2157098403692
3.0500000000000003,22346897.338795166,36.470987956846805,198.69586427126347
3.06,22527473.7414412,36.657126873871235,199.17597068911533
3.0700000000000003,22708963.772563837,36.843680652063384,199.65602909872587
3.08,22891369.414525688,37.03064909824989,200.13603950489565
3.09,23074692.648525804,37.21803201932983,200.6160019124248
3.1,23258935.454600118,37.40582922227463,201.09591632611293
3.11,23444099.81162193,37.594040514128025,201.57578275075915
3.12,23630187.697302446,37.782665702006085,202.0556011911622
3.13,23817201.08819119,37.971704593097144,202.5353716521202
3.14,24005141.95967658,38.1611569946618,203.01509413843087
3.15,24194012.285986338,38.351022714032865,203.49476865489146
3.16,24383814.04018805,38.54130155861539,203.97439520629868
3.17,24574549.19418959,38.73199333588655,204.4539737974488
3.18,24766219.718739673,38.923097853395724,204.93350443313767
3.19,24958827.583428286,39.11461491876437,205.4129871181605
3.2,25152374.75668723,39.30654433968606,205.89242185731217
3.21,25346863.205790557,39.49888592392646,206.371808655387
3.22,25542294.896855116,39.69163947932324,206.85114751717893
3.23,25738671.794840988,39.88480481378612,207.33043844748124
3.24,25935995.863552026,40.07838173529681,207.80968145108696
3.25,26134269.065636296,40.27237005190895,208.28887653278838
3.2600000000000002,26333493.362586614,40.46676957174818,208.76802369737757
3.27,26533670.714740984,40.66158010301199,209.24712294964596
3.2800000000000002,26734803.081283156,40.85680145396983,209.72617429438455
3.29,26936892.42024303,41.052433432962935,210.2051777363838
3.3000000000000003,27139940.688497234,41.24847584840443,210.68413328043383
3.31,27343949.841769528,41.44492850877922,211.16304093132413
3.3200000000000003,27548921.834631383,41.641791222644024,211.64190069384384
3.33,27754858.62050238,41.83906379862726,212.12071257278149
3.34,27961762.151565477,42.03674604543248,212.5994765729252
3.35,28169634.378833964,42.234837771835664,213.0781926990627
3.36,28378477.252259538,42.43333878668095,213.55686095598102
3.37,28588292.720643543,42.6322488988842,214.03548134846696
3.38,28799082.731637362,42.83156791743288,214.51405388130667
3.39,29010849.23174292,43.0312956513861,214.99257855928585
3.4,29223594.166313127,43.23143190987455,215.47105538718978
3.41,29437319.479552418,43.43197650210052,215.94948436980326
3.42,29652027.11451717,43.63292923733779,216.4278655119105
3.43,29867719.01311625,43.83428992493171,216.90619881829537
3.44,30084397.116111428,44.03605837429908,217.3844842937412
3.45,30302063.36311792,44.23823439492821,217.8627219430308
3.46,30520719.692604817,44.4408177963788,218.3409117709466
3.47,30740368.041895628,44.64380838828201,218.8190537822705
3.48,30961010.34716868,44.84720598034034,219.29714798178384
3.49,31182648.54345769,45.051010382327696,219.77519437426764
3.5,31405284.56465217,45.25522140408928,220.25319296450235
3.5100000000000002,31628920.343497965,45.459838855541655,220.73114375726797
3.52,31853557.811597686,45.6648625466726,221.20904675734397
3.5300000000000002,32079198.899411242,45.870292287541226,221.6869019695094
3.54,32305845.536256272,46.0761278882778,222.16470939854278
3.5500000000000003,32533499.650308672,46.28236915908386,222.64246904922226
3.56,32762163.168603033,46.48901591023209,223.12018092632536
3.5700000000000003,32991838.017033175,46.696067952066336,223.59784503462924
3.58,33222526.12035256,46.90352509500157,224.07546137891052
3.59,33454229.402174838,47.111387149523864,224.55302996394536
3.6,33686949.784974314,47.319653926190384,225.03055079450948
3.61,33920689.19008638,47.52832523562932,225.50802387537806
3.62,34155449.53770808,47.73740088853991,225.98544921132586
3.63,34391232.746898495,47.94688069569236,226.4628268071271
3.64,34628040.735579334,48.15676446792789,226.94015666755556
3.65,34865875.42053531,48.36705201615864,227.41743879738453
3.66,35104738.71741471,48.57774315136767,227.8946732013869
3.67,35344632.54072978,48.788837684608936,228.37185988433492
3.68,35585558.80385734,49.000335427007286,228.84899885100052
3.69,35827519.41903912,49.212236189758364,229.32609010615505
3.7,36070516.297382355,49.42453978412869,229.80313365456948
3.71,36314551.34886019,49.63724602145552,230.2801295010142
3.72,36559626.482312225,49.85035471314692,230.75707765025916
3.73,36805743.60544494,50.06386567068165,231.23397810707385
3.74,37052904.62483221,50.27777870560924,231.7108308762273
3.75,37301111.44591578,50.492093629549835,232.187635962488
3.7600000000000002,37550365.97300576,50.706810254194316,232.66439337062405
3.77,37800670.10928105,50.92192839130415,233.14110310540298
3.7800000000000002,38052025.75676829,51.137447852712455,233.61776517159194
3.79,38304434.81624885,51.353368450328375,234.09437957395747
3.8000000000000003,38557899.18747476,51.56968999612689,234.57094631726576
3.81,38812420.76908978,51.786412302152456,235.04746540628247
3.8200000000000003,39068001.458608404,52.00353518052012,235.52393684577282
3.83,39324643.15241626,52.22105844341538,236.00036064050147
3.84,39582347.74577065,52.438981903094266,236.47673679523268
3.85,39841117.132801,52.65730537188325,236.95306531473025
3.86,40100953.20650926,52.87602866217919,237.4293462037574
3.87,40361857.858770564,53.095151586449404,237.90557946707702
3.88,40623832.98033346,53.314673957231555,238.38176510945135
3.89,40886880.46082062,53.53459558713369,238.85790313564232
3.9,41151002.188729115,53.754916288834124,239.33399355041124
3.91,41416200.05143104,53.975635875081544,239.81003635851908
3.92,41682475.93517388,54.19675415869486,240.28603156472624
3.93,41949831.72508107,54.41827095256327,240.7619791737927
3.94,42218269.30515239,54.64018606964616,241.23787919047786
3.95,42487790.55826451,54.86249932297315,241.7137316195408
3.96,42758397.3661714,55.08521052564401,242.18953646574002
3.97,43030091.60950486,55.30831949082867,242.66529373383355
3.98,43302875.167774945,55.531826031767174,243.14100342857898
3.99,43576749.919370495,55.755729961769674,243.61666555473343
4.0,43851717.74155953,55.98003109421637,244.09228011705346
4.01,44127780.51048979,56.20472924255755,244.56784712029526
4.0200000000000005,44404940.10118924,56.42982422031349,245.04336656921453
4.03,44683198.38756639,56.65531584107445,245.51883846856637
4.04,44962557.24241094,56.88120391850069,245.99426282310557
4.05,45243018.53739418,57.10748826632239,246.46963963758634
4.0600000000000005,45524584.14306947,57.3341686983397,246.94496891676252
4.07,45807255.92887267,57.56124502842256,247.4202506653873
4.08,46091035.763122685,57.78871707051088,247.89548488821356
4.09,46375925.51302194,58.01658463861434,248.37067158999363
4.1,46661927.044656776,58.244847546812494,248.84581077547938
4.11,46949042.22299803,58.47350560925466,249.32090244942222
4.12,47237272.91190135,58.70255864015988,249.79594661657302
4.13,47526620.974107854,58.932006453816996,250.27094328168226
4.14,47817088.27124451,59.16184886458454,250.74589244949988
4.15,48108676.66382462,59.39208568689075,251.2207941247754
4.16,48401388.011248216,59.622716735233475,251.69564831225782
4.17,48695224.171802714,59.85374182418025,252.17045501669568
4.18,48990187.00266324,60.0851607683682,252.64521424283706
4.19,49286278.359893166,60.316973382504074,253.11992599542955
4.2,49583500.0984445,60.5491794813641,253.59459027922026
4.21,49881854.07215851,60.78177887979411,254.06920709895581
4.22,50181342.1319018,61.014771392802345,254.5437764593824
4.23,50481966.13317081,61.248156835180474,255.01829836524576
4.24,50783727.9242554,61.48193502209345,255.49277282129103
4.25,51086629.35454573,61.71610576866561,255.967199832263
4.26,51390672.27232282,61.95066889009071,256.4415794029059
4.2700000000000005,51695858.52475904,62.185624201631946,256.9159115379636
4.28,52002189.95791848,62.42097151862184,257.39019624217934
4.29,52309668.41675758,62.65671065646235,257.864433520296
4.3,52618295.74512552,62.892841430624735,258.33862337705597
4.3100000000000005,52928073.78576471,63.1293636566496,258.8127658172012
4.32,53239004.380311176,63.36627715014678,259.286860845473
4.33,53551089.3692952,63.60358172679541,259.7609084666123
4.34,53864330.59214168,63.841277202343875,260.23490868535964
4.3500000000000005,54178729.88717063,64.07936339260978,260.70886150645515
4.36,54494289.09159758,64.31784011347983,261.18276693463815
4.37,54811010.0415342,64.55670718090998,261.65662497464774
4.38,55128894.57198864,64.79596441092531,262.1304356312226
4.39,55447944.51686607,65.03561161961997,262.6041989091008
4.4,55768161.708969146,65.27564862315724,263.0779148130199
4.41,56089547.979998365,65.5160752377694,263.5515833477171
4.42,56412105.160552725,65.75689127975782,264.0252045179291
4.43,56735835.0801301,65.99809656549286,264.4987783283921
4.44,57060739.567127705,66.23969091141387,264.97230478384193
4.45,57386820.44884251,66.48167413402912,265.4457838890137
4.46,57714079.551471874,66.72404604991584,265.91921564864225
4.47,58042518.70011386,66.96680647572018,266.3926000674619
4.48,58372139.71876781,67.20995522815716,266.8659371502066
4.49,58702944.430334665,67.45349212401062,267.33922690160955
4.5,59034934.65661764,67.69741698013331,267.81246932640374
4.51,59368112.21832255,67.9417296134467,268.28566442932157
4.5200000000000005,59702478.93505834,68.1864298409411,268.7588122150951
4.53,60038036.62533746,68.43151747967553,269.2319126884556
4.54,60374787.10657647,68.67699234677778,269.70496585413423
4.55,60712732.19509643,68.92285425944432,270.1779717168615
4.5600000000000005,61051873.70612343,69.16910303494032,270.65093028136744
4.57,61392213.45378888,69.41573849059955,271.12384155238163
4.58,61733753.25113021,69.66276044382448,271.5967055346332
4.59,62076494.910091236,69.91016871208612,272.0695222328508
4.6000000000000005,62420440.24152262,70.15796311292412,272.5422916517626
4.61,62765591.05518227,70.40614346394662,273.01501379609624
4.62,63111949.15973598,70.65470958283032,273.487688670579
4.63,63459516.36275776,70.90366128732042,273.9603162799376
4.64,63808294.470730335,71.15299839523058,274.43289662889833
4.65,64158285.28904566,71.40272072444297,274.905429722187
4.66,64509490.62200526,71.6528280929081,275.3779155645289
4.67,64861912.27275335,71.90332031864835,275.850354160649
4.68,65215552.04306232,72.15419721976885,276.3227455152715
4.69,65570411.733898774,72.4054586144287,276.7950896331205
4.7,65926493.1451873,72.65710432085287,277.26738651891924
4.71,66283798.075764164,72.90913415733473,277.7396361773909
4.72,66642328.323377565,73.16154794223597,278.2118386132578
4.73,67002085.684688285,73.41434549398649,278.68399383124205
4.74,67363071.9552699,73.66752663108444,279.1561018360652
4.75,67725288.92960948,73.92109117209623,279.62816263244827
4.76,68088738.40110795,74.17503893565643,280.10017622511197
4.7700000000000005,68453422.16208056,74.42936974046788,280.5721426187764
4.78,68819342.00375728,74.68408340530138,281.0440618181612
4.79,69186499.71628337,74.93917974899604,281.5159338279855
4.8,69554897.08871976,75.19465859045896,281.9877586529681
4.8100000000000005,69924535.90904358,75.45051974866539,282.45953629782736
4.82,70295417.96414852,75.70676304265851,282.9312667672808
4.83,70667545.03984532,75.96338829154966,283.4029500660459
4.84,71040918.92086235,76.2203953145181,283.87458619883944
