t,H1,H2
0.7000000000000001,0.04209653618763158,0.9875307297821355
0.71,0.041993191239601615,0.9873449155663258
0.72,0.04189009997926138,0.9871589021079457
0.73,0.04178726178550764,0.9869726900861193
0.74,0.04168467603930755,0.9867862801776297
0.75,0.041582342123698636,0.9865996730569193
0.76,0.04148025942378883,0.9864128693960899
0.77,0.04137842732675644,0.9862258698649019
0.78,0.04127684522185015,0.9860386751307755
0.79,0.04117551250038906,0.9858512858587899
0.8,0.041074428555762627,0.9856637027116834
0.81,0.0409735927834307,0.9854759263498537
0.8200000000000001,0.04087300458092353,0.9852879574313576
0.8300000000000001,0.04077266334784174,0.9850997966119109
0.84,0.04067256845611995,0.9849114445785542
0.85,0.04057271924646723,0.9847229020536818
0.86,0.04047311511432678,0.9845341696977261
0.87,0.040373755458416344,0.984345248167415
0.88,0.040274639679246424,0.9841561381174498
0.89,0.04017576717912027,0.983966840200506
0.9,0.040077137362133905,0.9837773550672317
0.91,0.039978749634176095,0.9835876833662495
0.92,0.039880603402928365,0.9833978257441546
0.93,0.039782698077865,0.9832077828455164
0.9400000000000001,0.039685033070253034,0.9830175553128773
0.9500000000000001,0.03958760779315226,0.9828271437867536
0.96,0.03949042166141524,0.9826365489056349
0.97,0.03939347409168726,0.9824457713059844
0.98,0.03929676450240639,0.9822548116222388
0.99,0.03920029231380345,0.9820636704868083
1.0,0.03910405694790201,0.9818723485300767
1.01,0.0390080578285184,0.981680846380401
1.02,0.0389122943812617,0.9814891646641121
1.03,0.03881676603353376,0.9812973040055142
1.04,0.03872147221452918,0.9811052650268852
1.05,0.03862641235523529,0.9809130483484763
1.06,0.038531585888432224,0.9807206545885122
1.07,0.03843699224869283,0.9805280843631914
1.08,0.038342630872382745,0.9803353382866855
1.09,0.03824850119766033,0.9801424169711401
1.1,0.038154602664476726,0.9799493210266739
1.11,0.03806093471457582,0.9797560510613793
1.12,0.03796749679149425,0.9795626076813222
1.1300000000000001,0.037874288340561425,0.9793689914905419
1.1400000000000001,0.037781308808067016,0.9791752030919937
1.1500000000000001,0.037688557571304425,0.9789812431667366
1.16,0.03759603402687681,0.9787871123739745
1.17,0.03750373761557142,0.9785928113228998
1.18,0.03741166777960585,0.9783983406210883
1.19,0.037319823962627945,0.9782037008745001
1.2,0.037228205609715855,0.9780088926874787
1.21,0.037136812167378006,0.9778139166627516
1.22,0.037045643083553126,0.9776187734014302
1.23,0.03695469780761022,0.9774234635030095
1.24,0.036863975790348606,0.9772279875653684
1.25,0.03677347648399786,0.9770323461847698
1.26,0.03668319934221787,0.97683653995586
1.27,0.036593143820098796,0.9766405694716693
1.28,0.036503309374161096,0.9764444353236122
1.29,0.03641369546235552,0.9762481381014865
1.3,0.0363243015440631,0.976051678393474
1.31,0.03623512708009517,0.97585505678614
1.32,0.03614617153269333,0.9756582738644344
1.33,0.036057434365529495,0.9754613302116901
1.34,0.03596891504370585,0.9752642264096242
1.35,0.035880613033754866,0.9750669630383375
1.36,0.03579252780363933,0.9748695406763146
1.37,0.03570465882275229,0.9746719599004241
1.3800000000000001,0.0356170055619171,0.9744742212859182
1.3900000000000001,0.0355295674933874,0.974276325406433
1.4000000000000001,0.035442344090847094,0.9740782728339883
1.41,0.035355334829410424,0.973880064138988
1.42,0.03526853918562188,0.9736816998902194
1.43,0.035181956637456255,0.9734831806548538
1.44,0.03509558666431863,0.9732845069984465
1.45,0.03500942874415477,0.973085679488215
1.46,0.03492348233450032,0.9728866987145403
1.47,0.034837746910829435,0.9726875652474574
1.48,0.03475222195501096,0.9724882796497525
1.49,0.03466690695024418,0.9722888424827089
1.5,0.03458180138105879,0.972089254306107
1.51,0.03449690473331496,0.9718895156782242
1.52,0.03441221649420324,0.9716896271558353
1.53,0.03432773615224465,0.9714895892942119
1.54,0.034243463197290644,0.9712894026471228
1.55,0.03415939712052307,0.971089067766834
1.56,0.03407553741445426,0.9708885852041086
1.57,0.03399188357292693,0.9706879555082065
1.58,0.03390843509111426,0.9704871792268852
1.59,0.03382519146551986,0.970286256906399
1.6,0.03374215219397777,0.9700851890914993
1.61,0.03365931677565244,0.9698839763254348
1.62,0.03357668471103878,0.969682619149951
1.6300000000000001,0.033494255501962125,0.9694811181052908
1.6400000000000001,0.033412028651578246,0.9692794737301941
1.6500000000000001,0.033330003664373324,0.969077686561898
1.6600000000000001,0.03324818004616401,0.9688757571361364
1.67,0.03316655730409736,0.9686736859871407
1.68,0.033085134946650864,0.968471473647639
1.69,0.03300391248363246,0.968269120648857
1.7,0.0329228894261805,0.9680666275205171
1.71,0.032842065286763776,0.9678639947908391
1.72,0.032761439579181525,0.9676612229865394
1.73,0.032681011818563394,0.9674583126328323
1.74,0.03260078152136948,0.9672552642534284
1.75,0.032520748205390304,0.9670520783705361
1.76,0.032440912018665544,0.9668487547913152
1.77,0.03236127108429421,0.9666452956203462
1.78,0.032281825669473456,0.9664417005296112
1.79,0.03220257529283173,0.9662379700403939
1.8,0.03212351947431925,0.9660341046724847
1.81,0.03204465773520485,0.9658301049441848
1.82,0.03196598959807282,0.9656259713723094
1.83,0.03188751458681972,0.9654217044721913
1.84,0.03180923222665122,0.9652173047576849
1.85,0.031731142044078946,0.9650127727411691
1.86,0.0316532435669173,0.9648081089335516
1.87,0.0315755363242803,0.964603313844272
1.8800000000000001,0.0314980198465784,0.9643983879813056
1.8900000000000001,0.03142069366551534,0.964193331851167
1.9000000000000001,0.031343557314084954,0.9639881459589135
1.9100000000000001,0.03126661032656806,0.9637828308081491
1.92,0.031189852238529207,0.9635773869010277
1.93,0.03111328258681359,0.9633718147382568
1.94,0.031036900909543835,0.9631661148191013
1.95,0.030960706746116836,0.9629602876413867
1.96,0.030884699637200617,0.962754333701503
1.97,0.030808879124731126,0.9625482534944081
1.98,0.030733244751909097,0.9623420475136318
1.99,0.030657796063196876,0.9621357162512788
2.0,0.030582532604315246,0.9619292601980327
2.0100000000000002,0.030507453922240264,0.9617226798431595
2.02,0.0304325595652001,0.961515975674511
2.0300000000000002,0.030357849082671865,0.9613091481785287
2.04,0.030283322025378447,0.9611021978402475
2.05,0.030208977945285338,0.9608951251432986
2.06,0.030134816395568156,0.9606879305699468
2.07,0.03006083690793627,0.9604806146268173
2.08,0.029987039016583346,0.9602731778177229
2.09,0.029913422275684606,0.9600656206238138
2.1,0.029839986240566736,0.9598579435249408
2.11,0.029766730467703926,0.959650146999659
2.12,0.029693654514713837,0.9594422315252328
2.13,0.029620757940353598,0.9592341975776404
2.14,0.029548040304515796,0.9590260456315782
2.15,0.029475501168224463,0.9588177761604657
2.16,0.029403140093631066,0.9586093896364496
2.17,0.02933095664401051,0.9584008865304088
2.18,0.029258950383757098,0.9581922673119582
2.19,0.029187120878380567,0.9579835324494544
2.2,0.02911546769450202,0.9577746824099992
2.21,0.029043990399849975,0.9575657176594446
2.22,0.02897268856325631,0.9573566386623976
2.23,0.028901561754652277,0.9571474458822241
2.24,0.028830609545064487,0.9569381397810539
2.25,0.028759831506610895,0.9567287208197854
2.2600000000000002,0.02868922721249679,0.9565191894580894
2.27,0.028618796237010802,0.9563095461544149
2.2800000000000002,0.028548538155520862,0.9560997913659921
2.29,0.02847845254447022,0.9558899255488382
2.3000000000000003,0.02840853898137342,0.9556799491577617
2.31,0.028338797044812295,0.9554698626463661
2.32,0.028269226314431958,0.9552596664670558
2.33,0.02819982637093678,0.9550493610710395
2.34,0.0281305967960864,0.9548389469083355
2.35,0.0280615371726917,0.9546284244277756
2.36,0.027992647084610807,0.9544177940770103
2.37,0.027923926116745063,0.9542070563025131
2.38,0.027855373855035045,0.9539962115495846
2.39,0.02778698988645652,0.9537852602623579
2.4,0.027718773799016473,0.9535742028838025
2.41,0.027650725181749058,0.9533630398557288
2.42,0.02758284362471162,0.9531517716187935
2.43,0.027515128718980663,0.952940398612503
2.44,0.027447580056647866,0.9527289212752188
2.45,0.02738019723081603,0.9525173400441617
2.46,0.027312979835595125,0.9523056553554161
2.47,0.027245927466098222,0.9520938676439353
2.48,0.02717903971843753,0.9518819773435454
2.49,0.027112316189720355,0.95166998488695
2.5,0.027045756478045108,0.9514578907057347
2.5100000000000002,0.026979360182497285,0.951245695230372
2.52,0.026913126903145467,0.9510333988902253
2.5300000000000002,0.026847056241037295,0.9508210021135542
2.54,0.026781147798195477,0.9506085053275181
2.5500000000000003,0.026715401177613764,0.9503959089581814
2.56,0.026649815983252945,0.9501832134305181
2.57,0.026584391820036846,0.9499704191684158
2.58,0.026519128293848306,0.9497575265946809
2.59,0.026454025011525172,0.9495445361310426
2.6,0.026389081580856292,0.9493314481981578
2.61,0.02632429761057751,0.9491182632156157
2.62,0.02625967271036763,0.9489049816019418
2.63,0.02619520649084445,0.9486916037746032
2.64,0.02613089856356071,0.9484781301500125
2.65,0.026066748537841,0.9482645611471134
2.66,0.026002756021644213,0.9480508971864029
2.67,0.025938920628694462,0.9478371386818493
2.68,0.025875241973690746,0.947623286046321
2.69,0.025811719672231934,0.9474093396916724
2.7,0.02574835334081254,0.9471953000287483
2.71,0.025685142596818582,0.9469811674673884
2.72,0.025622087058523382,0.9467669424164321
2.73,0.025559186345083418,0.9465526252837236
2.74,0.02549644007653411,0.9463382164761164
2.75,0.02543384787378567,0.9461237163994779
2.7600000000000002,0.025371409358618913,0.9459091254586944
2.77,0.025309124153681084,0.9456944440576757
2.7800000000000002,0.025246991882481678,0.9454796725993596
2.79,0.025185012169388274,0.9452648114857174
2.8000000000000003,0.025123184639622327,0.9450498611177577
2.81,0.02506150891925504,0.9448348218955318
2.82,0.02499998463520314,0.9446196942181381
2.83,0.024938611415224722,0.944404478483727
2.84,0.02487738888791508,0.9441891750895057
2.85,0.02481631668270251,0.9439737844317426
2.86,0.024755394429844157,0.9437583069057724
2.87,0.024694621760421802,0.9435427429060007
2.88,0.024633998306337723,0.9433270928259089
2.89,0.0245735237003105,0.9431113570580585
2.9,0.02451319757587084,0.9428955359940961
2.91,0.02445301956735739,0.9426796300247586
2.92,0.024392989309912582,0.9424636395398772
2.93,0.02433310643947843,0.9422475649283824
2.94,0.02427337059279238,0.9420314065783086
2.95,0.024213781407383107,0.9418151648767997
2.96,0.024154338521566364,0.9415988402101125
2.97,0.024095041574440774,0.9413824329636225
2.98,0.024035890205883682,0.9411659435218277
2.99,0.02397688405654696,0.9409493722683546
3.0,0.023918022767852837,0.9407327195859617
3.0100000000000002,0.023859305981989723,0.9405159858565448
3.02,0.02380073334190803,0.9402991714611421
3.0300000000000002,0.023742304491315983,0.9400822767799379
3.04,0.023684019074675468,0.9398653021922686
3.0500000000000003,0.02362587673719783,0.9396482480766262
3.06,0.023567877124839723,0.9394311148106642
3.0700000000000003,0.023510019884298895,0.9392139027712014
3.08,0.023452304663010053,0.9389966123342273
3.09,0.02339473110914065,0.9387792438749062
3.1,0.02333729887158673,0.9385617977675828
3.11,0.02328000759996875,0.938344274385786
3.12,0.023222856944627383,0.9381266741022344
3.13,0.023165846556619376,0.9379089972888405
3.14,0.02310897608771333,0.9376912443167157
3.15,0.02305224519038556,0.9374734155561751
3.16,0.022995653517815892,0.9372555113767421
3.17,0.022939200723883512,0.9370375321471531
3.18,0.022882886463162756,0.9368194782353625
3.19,0.022826710390918967,0.9366013500085469
3.2,0.022770672163104286,0.9363831478331105
3.21,0.022714771436353504,0.9361648720746896
3.22,0.022659007867979856,0.9359465230981568
3.23,0.02260338113251317,0.9357281012488561
3.24,0.02254789093924983,0.9355096068326882
3.25,0.02249253695603712,0.935291040202593
3.2600000000000002,0.02243731884860632,0.9350724017139177
3.27,0.022382236283544105,0.9348536917210458
3.2800000000000002,0.02232728892829115,0.9346349105773982
3.29,0.02227247645114071,0.9344160586354352
3.3000000000000003,0.02221779852123723,0.9341971362466577
3.31,0.02216325480857493,0.9339781437616089
3.3200000000000003,0.022108844983996408,0.9337590815298763
3.33,0.022054568719191238,0.9335399499000925
3.34,0.022000425686694573,0.9333207492199376
3.35,0.021946415559885725,0.9331014798361402
3.36,0.02189253801298677,0.9328821420944793
3.37,0.02183879272106116,0.9326627363397858
3.38,0.021785179360012296,0.9324432629159443
3.39,0.021731697606582133,0.932223722165894
3.4,0.021678347138349794,0.9320041144316312
3.41,0.021625127633730132,0.9317844400542105
3.42,0.021572038771972366,0.9315646993737461
3.43,0.021519080233158645,0.9313448927294138
3.44,0.02146625169820267,0.9311250204594524
3.45,0.021413552848848275,0.9309050829011656
3.46,0.021360983367668028,0.9306850803909229
3.47,0.02130854293806183,0.9304650132641619
3.48,0.021256231244255516,0.9302448818553894
3.49,0.021204047971299437,0.9300246864981837
3.5,0.021151992805067077,0.9298044275251951
3.5100000000000002,0.02110006543225363,0.9295841052681483
3.52,0.021048265540374617,0.929363720057844
3.5300000000000002,0.020996592817764465,0.9291432722241598
3.54,0.020945046953575113,0.928922762096053
3.5500000000000003,0.02089362763777461,0.9287021900015606
3.56,0.020842334561145707,0.9284815562678023
3.5700000000000003,0.020791167415284455,0.9282608612209814
3.58,0.02074012589259881,0.9280401051863864
3.59,0.02068920968630722,0.9278192884883929
3.6,0.020638418490437214,0.9275984114504651
3.61,0.02058775199982403,0.9273774743951568
3.62,0.02053720991010918,0.927156477644114
3.63,0.02048679191773906,0.9269354215180758
3.64,0.020436497719963545,0.9267143063368762
3.65,0.020386327014834598,0.9264931324194456
3.66,0.020336279501204833,0.9262719000838127
3.67,0.02028635487872616,0.9260506096471053
3.68,0.02023655284784834,0.9258292614255529
3.69,0.020186873097838773,0.9256078557480792
3.7,0.020137315315326542,0.9253863929466081
3.71,0.02008787920097947,0.9251648733371407
3.72,0.020038564456204486,0.9249432972348468
3.73,0.01998937078312335,0.924721664954091
3.74,0.019940297884570156,0.9244999768084367
3.75,0.019891345464088894,0.9242782331106478
3.7600000000000002,0.019842513225930947,0.9240564341726927
3.77,0.019793800875052663,0.923834580305746
3.7800000000000002,0.01974520811711286,0.9236126718201918
3.79,0.019696734658470397,0.9233907090256268
3.8000000000000003,0.019648380206181662,0.9231686922308623
3.81,0.019600144467998137,0.9229466217439277
3.8200000000000003,0.01955202715236393,0.922724497872073
3.83,0.0195040279684133,0.9225023209217716
3.84,0.0194561466259682,0.9222800911987232
3.85,0.01940838283553581,0.9220578090078565
3.86,0.019360736308306054,0.921835474653332
3.87,0.01931320675614917,0.9216130884385448
3.88,0.019265793891613214,0.9213906506661276
3.89,0.0192184974279216,0.9211681616379531
3.9,0.01917131707897065,0.9209456216551372
3.91,0.019124252559327114,0.9207230310180413
3.92,0.0190773035842257,0.9205003900262759
3.93,0.01903046986956663,0.9202776989787026
3.94,0.018983751131913144,0.9200549581734371
3.95,0.01893714708848907,0.9198321679078524
3.96,0.01889065745717633,0.919609328478581
3.97,0.01884428195651248,0.9193864401815183
3.98,0.01879802030568826,0.9191635033118247
3.99,0.01875187222454511,0.9189405181639292
4.0,0.018705837433572712,0.9187174850315315
4.01,0.01865991565390653,0.9184944042076053
4.0200000000000005,0.01861410660732532,0.9182712759844006
4.03,0.018568410016248715,0.918048100653447
4.04,0.0185228256037347,0.9178248785055563
4.05,0.018477353093477186,0.917601609830825
4.0600000000000005,0.01843199220980353,0.9173782949186375
4.07,0.018386742677672072,0.9171549340576689
4.08,0.018341604222669672,0.9169315275358876
4.09,0.01829657657100924,0.916708075640558
4.1,0.01825165944952727,0.9164845786582435
4.11,0.018206852585681374,0.9162610368748094
4.12,0.018162155707547832,0.9160374505754254
4.13,0.01811756854381911,0.9158138200445687
4.14,0.01807309082421263,0.9155901455655596
4.15,0.01802872229064197,0.9153664274078847
4.16,0.01798446268023493,0.9151426658464679
4.17,0.017940311725595622,0.9149188611613738
4.18,0.017896269159983193,0.91469501363193
4.19,0.01785233471731006,0.9144711235367293
4.2,0.01780850813214019,0.9142471911536322
4.21,0.017764789139687324,0.9140232167597677
4.22,0.01772117747581327,0.9137992006315365
4.23,0.017677672877026117,0.9135751430446123
4.24,0.017634275080478542,0.9133510442739438
4.25,0.017590983823966032,0.9131269045937569
4.26,0.017547798845925142,0.9129027242775567
4.2700000000000005,0.017504719885431765,0.9126785035981292
4.28,0.01746174668219939,0.9124542428275434
4.29,0.017418878976577342,0.9122299422371535
4.3,0.017376116509549056,0.9120056020976005
4.3100000000000005,0.017333459022730317,0.9117812226788145
4.32,0.017290906258367544,0.9115568042500165
4.33,0.017248457959336008,0.9113323470797204
4.34,0.017206113869138128,0.911107851435735
4.3500000000000005,0.01716387373190169,0.9108833175851662
4.36,0.01712173729237815,0.9106587457944182
4.37,0.017079704295940842,0.9104341363291966
4.38,0.017037774488583263,0.9102094894545095
4.39,0.01699594761691733,0.90998480543467
4.4,0.016954223428171617,0.9097600845332976
4.41,0.016912601670189643,0.909535327013321
4.42,0.0168710820914281,0.9093105331369791
4.43,0.01682966444095512,0.9090857031658239
4.44,0.016788348468448535,0.9088608373607221
4.45,0.016747133924194135,0.9086359359818567
4.46,0.016706020559083917,0.9084109992887295
4.47,0.016665008124614345,0.908186027540163
4.48,0.016624096372884607,0.9079610209943021
4.49,0.016583285056594878,0.9077359799086163
4.5,0.016542573929044565,0.9075109045399018
4.51,0.016501962744130575,0.9072857951442831
4.5200000000000005,0.01646145125634556,0.9070606519772152
4.53,0.01642103922077619,0.9068354752934856
4.54,0.016380726393101393,0.9066102653472164
4.55,0.016340512529590616,0.906385022391866
4.5600000000000005,0.01630039738710209,0.9061597466802309
4.57,0.01626038072308109,0.9059344384644485
4.58,0.016220462295558163,0.9057090979959982
4.59,0.01618064186314742,0.9054837255257037
4.6000000000000005,0.016140919185432295,0.9052583213032952
4.61,0.01610129402484634,0.9050328855752737
4.62,0.016061766142478704,0.9048074185896736
4.63,0.016022335299549776,0.904581920594387
4.64,0.01598300125786478,0.9043563918366488
4.65,0.01594376377981218,0.9041308325630388
4.66,0.015904622628362095,0.9039052430194832
4.67,0.015865577567064672,0.9036796234512563
4.68,0.015826628360048486,0.9034539741029827
4.69,0.015787774772018957,0.9032282952186387
4.7,0.01574901656825673,0.9030025870415548
4.71,0.01571035351461609,0.9027768498144165
4.72,0.015671785377523322,0.9025510837792672
4.73,0.015633311923975157,0.902325289177509
4.74,0.01559493292153714,0.9020994662499054
4.75,0.015556648138342037,0.9018736152365826
4.76,0.015518457343088224,0.9016477363770314
4.7700000000000005,0.015480360305038094,0.9014218299101091
4.78,0.015442356794016454,0.9011958960740413
4.79,0.01540444658040892,0.9009699351064236
4.8,0.01536662943516031,0.9007439472442237
4.8100000000000005,0.015328905129773045,0.9005179327237828
4.82,0.01529127343630556,0.9002918917808178
4.83,0.015253734127370678,0.9000658246504231
4.84,0.01521628697613402,0.8998397315670719
4.8500000000000005,0.015178931756312403,0.8996136127646186
4.86,0.015141668242172243,0.8993874684763007
4.87,0.015104496208527936,0.8991612989347398
4.88,0.01506741543074027,0.8989351043719445
4.89,0.01503042568471482,0.8987088850193111
4.9,0.014993526746900333,0.8984826411076264
4.91,0.014956718394287156,0.898256372867069
4.92,0.014920000404405595,0.8980300805272113
4.93,0.014883372555324343,0.897803764317021
4.94,0.014846834625648857,0.8975774244648633
4.95,0.014810386394519775,0.8973510611985026
4.96,0.014774027641611296,0.8971246747451043
4.97,0.014737758147129588,0.8968982653312364
4.98,0.014701577691811176,0.8966718331828719
4.99,0.01466548605692136,0.8964453785253899
5.0,0.014629483024252586,0.8962189015835778
5.01,0.014593568376122861,0.8959924025816333
5.0200000000000005,0.014557741895374142,0.8957658817431657
5.03,0.014522003365370748,0.8955393392911983
5.04,0.014486352569997737,0.8953127754481698
5.05,0.014450789293659318,0.8950861904359361
5.0600000000000005,0.014415313322155588,0.8948595844747753
5.07,0.014379924443310111,0.8946329577826758
5.08,0.014344622443452063,0.8944063105793283
5.09,0.014309407109322185,0.894179643083963
5.1000000000000005,0.014274278228181853,0.8939529555152261
5.11,0.014239235587811608,0.8937262480911807
5.12,0.01420427897650967,0.8934995210293093
5.13,0.01416940818309049,0.8932727745465145
5.14,0.014134622996883263,0.8930460088591218
5.15,0.01409992320773047,0.8928192241828803
5.16,0.014065308605986409,0.8925924207329649
5.17,0.014030778982515714,0.8923655987239777
5.18,0.013996334128691898,0.8921387583699499
5.19,0.013961973836395877,0.8919118998843434
5.2,0.013927697898014508,0.8916850234800522
5.21,0.013893506106439107,0.8914581293694044
5.22,0.013859398255063991,0.8912312177641638
5.23,0.013825374137785002,0.8910042888755314
5.24,0.013791433548998047,0.8907773429141472
5.25,0.013757576283597618,0.890550380090092
5.26,0.013723802136975324,0.8903234006128887
5.2700000000000005,0.013690110905018423,0.8900964046915042
5.28,0.01365650238410837,0.8898693925343512
5.29,0.01362297637111931,0.8896423643492894
5.3,0.013589532663416648,0.8894153203436279
5.3100000000000005,0.013556171058855546,0.8891882607241262
5.32,0.013522891355779488,0.8889611856969959
5.33,0.013489693353018778,0.888734095467903
5.34,0.013456576849889094,0.8885069902419689
5.3500000000000005,0.01342354164619,0.8882798702237721
5.36,0.013390587542203502,0.8880527356173507
5.37,0.013357714338692548,0.8878255866262026
5.38,0.013324921836899583,0.8875984234532888
5.39,0.013292209838545064,0.8873712463010336
5.4,0.013259578145826003,0.8871440553713275
5.41,0.013227026561414494,0.8869168508655277
5.42,0.013194554888456235,0.8866896329844611
5.43,0.013162162930569066,0.8864624019284246
5.44,0.0131298504918415,0.8862351578971878
5.45,0.013097617376831258,0.8860079010899937
5.46,0.013065463390563787,0.8857806317055618
5.47,0.013033388338530802,0.8855533499420881
5.48,0.01300139202668881,0.885326055997248
5.49,0.012969474261457647,0.8850987500681975
5.5,0.012937634849719003,0.8848714323515746
5.51,0.012905873598814954,0.8846441030435016
5.5200000000000005,0.01287419036192541,0.8844167622880765
5.53,0.012842584857812594,0.8841894103819818
5.54,0.012811056944847073,0.8839620474634368
5.55,0.01277960643251654,0.8837346737261541
5.5600000000000005,0.012748233130777973,0.8835072893633207
5.57,0.012716936850056182,0.8832798945675986
5.58,0.01268571740124234,0.8830524895311271
5.59,0.012654574595692556,0.8828250744455245
5.6000000000000005,0.012623508245226412,0.8825976495018892
5.61,0.012592518162125543,0.882370214890802
5.62,0.012561604159132177,0.8821427708023272
5.63,0.012530766049447726,0.8819153174260143
5.64,0.012500003646731336,0.8816878549508999
5.65,0.012469316765098479,0.8814603835655093
5.66,0.012438705219119526,0.8812329034578575
5.67,0.012408168823818325,0.8810054148154519
5.68,0.012377707394670798,0.8807779178252928
5.69,0.01234732074760352,0.8805504126738756
5.7,0.012317008698992323,0.8803228995471921
5.71,0.012286771065660895,0.8800953786307327
5.72,0.012256607664879373,0.8798678501094872
5.73,0.012226518314362953,0.8796403141679466
5.74,0.012196502832270513,0.8794127709901052
5.75,0.012166561037203203,0.8791852207594613
5.76,0.012136692748203087,0.8789576636590196
5.7700000000000005,0.012106897784751743,0.8787300998712924
5.78,0.012077175966768912,0.8785025295783007
5.79,0.012047527114611106,0.8782749529615768
5.8,0.01201795104907025,0.8780473702021647
5.8100000000000005,0.01198844759137232,0.8778197814806228
5.82,0.011959016563175995,0.8775921869770242
5.83,0.011929657786571273,0.8773645868709595
5.84,0.011900371084078152,0.8771369813415373
5.8500000000000005,0.011871156278645257,0.8769093705673862
5.86,0.011842013193648518,0.8766817547266562
5.87,0.011812941652889817,0.8764541339970207
5.88,0.011783941480595654,0.876226508555677
5.89,0.01175501250141582,0.8759988785793488
5.9,0.011726154540422062,0.8757712442442871
5.91,0.011697367423106774,0.8755436057262721
5.92,0.011668650975381655,0.8753159632006143
5.93,0.01164000502357641,0.8750883168421566
5.94,0.011611429394437428,0.8748606668252747
5.95,0.011582923915126485,0.87463301332388
5.96,0.011554488413219429,0.8744053565114197
5.97,0.01152612271683285,0.8741776965607343
5.98,0.011497826657177393,0.8739500336411583
5.99,0.011469600064409436,0.8737223679232295
6.0,0.011441442768017823,0.8734946995782501
6.01,0.011413354597907613,0.8732670287770556
6.0200000000000005,0.011385335384398957,0.8730393556900177
6.03,0.011357384958225962,0.8728116804870437
6.04,0.01132950315053557,0.8725840033375797
6.05,0.011301689792886444,0.8723563244106102
6.0600000000000005,0.011273944717247854,0.8721286438746604
6.07,0.011246267755998574,0.8719009618977969
6.08,0.011218658741925772,0.8716732786476294
6.09,0.011191117508223918,0.8714455942913117
6.1000000000000005,0.011163643888493693,0.8712179089955429
6.11,0.011136237716740903,0.8709902229265685
6.12,0.011108898827375393,0.870762536250182
6.13,0.01108162705520997,0.8705348491317259
6.140000000000001,0.011054422235459334,0.870307161736093
6.15,0.011027284203739012,0.8700794742277276
6.16,0.011000212796064293,0.8698517867706264
6.17,0.010973207848849174,0.8696240995283402
6.18,0.0109462691989053,0.8693964126639747
6.19,0.010919396683440928,0.869168726340192
6.2,0.010892590140059884,0.8689410407192115
