t,Z,Y,rho
1.04,0.15900372635399115,2.802056449714393,0.3600642477163909
1.05,0.15566534136957594,2.809667255953492,0.3802304369752678
1.06,0.15300233700101018,2.8169022564288393,0.3996826526814582
1.07,0.15095482503378962,2.82375679031125,0.41833200629820744
1.08,0.14946382249727858,2.830231260334102,0.4361046154679463
1.09,0.14847401910450428,2.836328131942707,0.4529390738312417
1.1,0.14793592744794065,2.8420493027816907,0.46878376349031786
1.11,0.14780739596539846,2.847393926796307,0.48359410101856687
1.12,0.1480546114858693,2.8523566240934586,0.4973297354214418
1.1300000000000001,0.1486527813137981,2.8569259303078822,0.5099516572113276
1.1400000000000001,0.14958673837233363,2.861082758630159,0.5214190889813052
1.1500000000000001,0.1508516954818567,2.864798646825384,0.5316859679914424
1.16,0.15245442696822922,2.868033484638561,0.5406967138511016
1.17,0.15441519794679018,2.870732339264792,0.5483808083027084
1.18,0.1567708960003703,2.8728208325463123,0.5546454606810877
1.19,0.1595801258623925,2.874198143924316,0.5593650514488255
1.2,0.1629313357288606,2.8747263436983874,0.5623654374151257
1.21,0.16695608633663217,2.874213532879094,0.5633993131314283
1.22,0.17185105604138884,2.8723865075344572,0.5621057516665666
1.23,0.17791505460505183,2.868845560459442,0.5579411857041265
1.24,0.18561253667973424,2.8629878581412522,0.5500554871961654
1.25,0.1956813856736577,2.8538781574691727,0.5370602021569305
1.26,0.20929883557780973,2.8400476938671666,0.516585836891829
1.27,0.22822604722265705,2.8192971686517136,0.48448707579294653
1.28,0.2543177554097453,2.7891420562259466,0.4339786396835424
1.29,0.28635544095785426,2.750094977780401,0.3581470736839321
1.3,0.314681990927914,2.7116253979104727,0.2645255486429602
1.31,0.327292343442288,2.68676267365922,0.18390701530776046
1.32,0.32368574085388035,2.677712089350784,0.13642236833778945
1.33,0.3108644765758922,2.678757919105404,0.1164611120091345
1.34,0.2946141623764831,2.684721741422928,0.11286406571247556
1.35,0.2779226930125314,2.6927897096683737,0.11845387398255107
1.36,0.2620427300602169,2.701680720458142,0.1294808342416965
1.37,0.2473972838867608,2.7108650612825222,0.14398526053099056
1.3800000000000001,0.2340565207489164,2.7201438550261248,0.16086533669770894
1.3900000000000001,0.22196040126331093,2.7294491227851996,0.17943835050052737
1.4000000000000001,0.21101656536117208,2.7387533315522354,0.19923636315394627
1.41,0.2011396351486529,2.748031034654233,0.21990710577784453
1.42,0.19226304879549574,2.7572455966195695,0.24116400209777725
1.43,0.1843381702159204,2.766348178899044,0.26276069153416776
1.44,0.17732804166461177,2.775282482168172,0.28447860834773614
1.45,0.17119989508577826,2.783991443382229,0.3061216191933153
1.46,0.1659188355645885,2.792423465826711,0.3275142233509524
1.47,0.16144392760130963,2.800536763656388,0.3485011773607542
1.48,0.15772697180450007,2.808301272232995,0.36894726826324653
1.49,0.15471352915146405,2.8156983138771263,0.38873661386241565
1.5,0.1523453774352878,2.8227186512482745,0.4077713147547768
1.51,0.1505635549126601,2.829359671624932,0.42596951632667623
1.52,0.14931131295982808,2.835622357784548,0.4432630538933364
1.53,0.14853657914753685,2.841508475350316,0.45959486032401514
1.54,0.14819379869755883,2.847018166446896,0.4749162546372311
1.55,0.1482452033825889,2.8521479613564806,0.48918417052532015
1.56,0.1486616684096166,2.8568890976344123,0.5023583100708429
1.57,0.14942337347674373,2.8612259606317068,0.5143981378945107
1.58,0.15052049736708473,2.8651344252842086,0.5252595602515779
1.59,0.1519542014624265,2.8685798271305707,0.5348910374675828
1.6,0.15373819943796802,2.8715142220104823,0.543228741270845
1.61,0.15590130930958912,2.8738724607759476,0.5501901464789917
1.62,0.15849155397882153,2.875566391827294,0.5556651065406816
1.6300000000000001,0.16158277305266572,2.8764760236155316,0.5595027313763836
1.6400000000000001,0.16528532733788848,2.876435740319005,0.5614912005489575
1.6500000000000001,0.16976355040800462,2.875212412190023,0.5613255776582085
1.6600000000000001,0.17526511374614684,2.8724692724517777,0.5585534523502844
1.67,0.18217073584947902,2.867705633873793,0.5524800871325759
1.68,0.19107942312115236,2.8601544332489404,0.5419937238369584
1.69,0.20294727141652025,2.8486151786725395,0.5252348551247374
1.7,0.219263411558239,2.8312333891945034,0.49897657684708807
1.71,0.2419803503186666,2.8055153470513825,0.4576857911713379
1.72,0.27186106859913733,2.7699938127899477,0.3937264702263274
1.73,0.3033478800302518,2.7297105517793776,0.3057781024370748
1.74,0.32366453965253195,2.697902471000203,0.21587969379918745
1.75,0.32654687976258334,2.6823748216778447,0.153616359075168
1.76,0.31699700758281996,2.6796756386363962,0.12302020775540452
1.77,0.3018384655833367,2.683867175285525,0.11330285106026235
1.78,0.2851868560463038,2.6911653836090603,0.11539238829241659
1.79,0.26892111387414463,2.6997330679795195,0.12427524333128721
1.8,0.2537544342287956,2.7087764097994915,0.13735978794112266
1.81,0.2398781630126072,2.7179819073585505,0.15323949206630588
1.82,0.22727517168655786,2.727237532676773,0.17107993576409844
1.83,0.21586171459491596,2.7365036675956707,0.19033401157133695
1.84,0.20554753702723683,2.745756200630941,0.2106062490209715
1.85,0.19625761017497753,2.7549641446219257,0.23158530903494656
1.86,0.1879358849229065,2.764084073679691,0.2530095039654759
1.87,0.18054097168402108,2.773062720549432,0.27464945653265116
1.8800000000000001,0.17403899349519247,2.781843006531636,0.2963000355217044
1.8900000000000001,0.1683966433935815,2.790370590228977,0.3177772187772917
1.9000000000000001,0.16357617614168843,2.798599090756556,0.33891721492245247
1.9100000000000001,0.15953299746052735,2.806493083636712,0.35957624752502915
1.92,0.1562157282946283,2.8140287370733406,0.3796301011245974
1.93,0.15356807286454954,2.8211925404639073,0.3989730702277347
1.94,0.15153163825269136,2.827978840161663,0.41751628279849046
1.95,0.15004894544571304,2.8343868866309787,0.43518553048376585
1.96,0.14906611316473262,2.840417920768094,0.4519187828595385
1.97,0.14853497045478223,2.8460725907990505,0.46766353165893854
1.98,0.14841457386578105,2.851348783476887,0.4823740485159789
1.99,0.14867223731981383,2.8562398168225402,0.4960085759163051
2.0,0.14928428026500828,2.8607328274050983,0.5085263931698876
2.0100000000000002,0.15023670801199338,2.8648071552606247,0.5198846332964114
2.02,0.15152607247428193,2.868432474610648,0.5300346424562551
2.0300000000000002,0.15316078889110696,2.871566361793617,0.5389175548206616
2.04,0.1551632583736671,2.874150888620539,0.5464585739442832
2.05,0.15757328602526818,2.876107649240682,0.5525591622887633
2.06,0.16045358934069334,2.8773302559174603,0.5570857679342318
2.07,0.16389864616502248,2.8776727916004505,0.5598528467008197
2.08,0.168049074923522,2.876931602005728,0.5605961712965739
2.09,0.17311560546805474,2.874815596418579,0.5589285882466491
2.1,0.17941933022529274,2.8708971757199424,0.5542642951534208
2.11,0.18746081469879383,2.8645289128624323,0.5456816609482352
2.12,0.19803557570561592,2.8547048372985504,0.5316666484247715
2.13,0.21240304142807018,2.8398538452917332,0.5096257783082815
2.14,0.23238259046948467,2.8176903156378543,0.4750497890267319
2.15,0.2595810639955449,2.785954841763116,0.42086943833527773
2.16,0.29161082519661835,2.7463730445129304,0.3414429237472755
2.17,0.31761588303953636,2.7097979426348524,0.2486109456559103
2.18,0.32710064366482405,2.687928121333812,0.17381006741267685
2.19,0.3215257829833056,2.68097548134894,0.13201477997671351
2.2,0.30795740453532355,2.6830295526143244,0.11549728279274411
2.21,0.29162026738046065,2.6893787611093605,0.11374783857514892
2.22,0.2751165013744962,2.697550318046226,0.12035682183650195
2.23,0.259513447376251,2.7064315071600933,0.13198559625529283
2.24,0.2451567942017841,2.715565479326247,0.14686669642830522
2.25,0.2320888613488645,2.72478166978057,0.16398894439050726
2.2600000000000002,0.2202428199247232,2.7340209309461123,0.18271465780894558
2.27,0.20952762441493136,2.7432566609246556,0.20259973687042981
2.2800000000000002,0.19986151807486843,2.752461760158335,0.22330547829354658
2.29,0.1911813490227038,2.761597787061644,0.24455379560524376
2.3000000000000003,0.18344073616224776,2.77061496490648,0.26610435190231396
2.31,0.17660368035245166,2.779457192866211,0.28774347534406736
2.32,0.17063735913093148,2.7880685778082976,0.3092794321465898
2.33,0.16550627443843283,2.796399278493745,0.3305408645630403
2.34,0.16116881835185917,2.8044094013824408,0.3513764250891693
2.35,0.15757640951438323,2.812070538659188,0.37165447127976
2.36,0.15467472896614604,2.8193651818058063,0.39126225805604353
2.37,0.15240622011917107,2.826284677362112,0.41010451128944797
2.38,0.15071307231648703,2.8328264195436033,0.42810144266402145
2.39,0.14954005474084542,2.8389908967035606,0.4451863793294478
2.4,0.14883685707509528,2.8447789708580125,0.4613031703718182
2.41,0.148559831158311,2.8501895519127407,0.47640347833316427
2.42,0.14867320291713518,2.8552176549395,0.49044399747239065
2.43,0.14914991470416478,2.859852726445627,0.5033835747940147
2.44,0.14997232392939625,2.864077038656901,0.5151801306559093
2.45,0.15113298299184214,2.867863930406685,0.5257872063673948
2.46,0.15263576946132587,2.871175605712233,0.5351498596712946
2.47,0.15449768075860779,2.8739601237214507,0.543199474180011
2.48,0.15675172798675555,2.8761470595986487,0.5498467999300098
2.49,0.15945158082126404,2.8776410444387204,0.5549721167589414
2.5,0.16267902003025148,2.8783119057358473,0.5584106568223223
2.5100000000000002,0.16655605804592338,2.8779791708363494,0.5599298960937324
2.52,0.1712647608812428,2.8763873291574913,0.5591929802761486
2.5300000000000002,0.17708071930108368,2.8731648075417193,0.5556963154622858
2.54,0.1844298156924579,2.8677552889588775,0.5486594652824206
2.5500000000000003,0.19398478672157257,2.8593016821195705,0.5368207475222248
2.56,0.20681667511804183,2.846462889467421,0.5180499335029142
2.57,0.22455176097826612,2.8272084745020476,0.48864282737246356
2.58,0.24908305938604103,2.799057873337914,0.442426118505563
2.59,0.2801201225573525,2.76159735014463,0.372131578127542
2.6,0.3098047580616058,2.722348921582085,0.2811781303863324
2.61,0.32562316308853945,2.694609901155461,0.19684851238207557
2.62,0.32467785377451325,2.682921174376041,0.1435377475749343
2.63,0.3132412011809031,2.6824045418706346,0.11937044037546228
2.64,0.2975137077693941,2.6875766570077646,0.11328235888112355
2.65,0.28091717644039066,2.695252697403219,0.11738784341121362
2.66,0.2649491736341836,2.7039358058018568,0.127463255740068
2.67,0.25014984265787366,2.712990814009406,0.1413066136110074
2.68,0.23664045370758516,2.7221713990161236,0.15769629328354204
2.69,0.22438036221352925,2.7313905175138595,0.17588868502364902
2.7,0.21328202152717374,2.7406150392317308,0.1953837367955143
2.71,0.20325869127817847,2.7498199715743903,0.21581178026003778
2.72,0.19424048534906868,2.758971354207536,0.2368765929020976
2.73,0.1861756166216059,2.7680231859494993,0.25832622138268163
2.74,0.17902517349250338,2.776921068166281,0.2799384376852077
2.75,0.1727559396962207,2.7856084532415335,0.3015141651861534
2.7600000000000002,0.1673339341920354,2.794032871957241,0.3228750111074533
2.77,0.16272005693671146,2.8021506029251615,0.3438626325183946
2.7800000000000002,0.15886833021186694,2.8099290508272534,0.3643384799915035
2.79,0.15572644830807755,2.817346876723197,0.3841832130180568
2.8000000000000003,0.15323790579715918,2.8243924041329374,0.4032954882125551
2.81,0.15134486687993962,2.8310610281318667,0.4215901608926744
2.82,0.14999108984480403,2.8373522764424965,0.4389960450827327
2.83,0.14912446054725423,2.8432669859929955,0.45545339098930815
2.84,0.14869894709558176,2.8488048325640842,0.4709112137194419
2.85,0.1486759884527674,2.853962260182365,0.4853245391335609
2.86,0.14902545664688557,2.8587307215501747,0.49865156418451373
2.87,0.14972638857182938,2.8630950643691526,0.5108506577462144
2.88,0.15076772034003263,2.867031845385919,0.5218770579985305
2.89,0.1521492743452601,2.870507307105598,0.5316790232110672
2.9,0.15388329324864167,2.8734746843669927,0.5401930648572834
2.91,0.15599690654129802,2.8758703820882148,0.5473376791081428
2.92,0.1585360907338964,2.8776083445670824,0.5530046428823276
2.93,0.16157202826844888,2.8785715179751805,0.5570462931184577
2.94,0.16521133600412444,2.8785986348954657,0.5592561408209599
2.95,0.16961288927439178,2.8774630650897737,0.5593377417822856
2.96,0.175015691614101,2.8748384603349675,0.556853044354827
2.97,0.18178634187816103,2.8702410999682524,0.5511318435861772
2.98,0.190499813309719,2.862932676817588,0.5411068759810203
2.99,0.20207158720655533,2.8517611935957854,0.5250021868093053
3.0,0.21792941603912294,2.8349465596746657,0.49975049964424506
3.0100000000000002,0.23998141050009994,2.8100585163753973,0.4600891540317893
3.02,0.2691832780983785,2.7754518211239327,0.3985560495482608
3.0300000000000002,0.300723069957094,2.735390563482041,0.31279511397701487
3.04,0.3222191443925297,2.702613310412511,0.2225253419310599
3.0500000000000003,0.3264732934350703,2.685786927692824,0.15786060203665697
3.06,0.31778173838415924,2.6821891350304456,0.12507476972915182
3.0700000000000003,0.3030122906474532,2.6858906608606268,0.11397436919391883
3.08,0.28648829451295715,2.6929360238231794,0.11523810438397183
3.09,0.2702284435972913,2.701366740602317,0.12359996336918601
3.1,0.2550177691149786,2.710325308017699,0.13632795146612042
3.11,0.24108089968720162,2.7194680402887887,0.15194506881356348
3.12,0.22841471718516618,2.7286697505084936,0.16958121569212378
3.13,0.21694025091531216,2.73788601479201,0.18867062127730186
3.14,0.20656781493358334,2.7470918852311925,0.20880777958467076
3.15,0.1972212608490697,2.7562572674972423,0.22967591220312233
3.16,0.18884306735272222,2.7653401187112676,0.2510103370025274
3.17,0.18139071620465855,2.7742883458115783,0.27257990729890563
3.18,0.17482984292729722,2.783045484802044,0.29417824718898716
3.19,0.16912734087283546,2.7915571353355344,0.31562020011211533
3.2,0.16424621177319776,2.7997762610344807,0.33674075421165567
3.21,0.1601429296147525,2.8076663684042176,0.3573947633747879
3.22,0.156767271334832,2.815202356178736,0.3774565104836589
3.23,0.1540639800949513,2.8223694496807883,0.39681872502479953
3.24,0.15197546499845813,2.8291608755619664,0.4153909776408062
3.25,0.15044476164409326,2.8355749858531873,0.433097573041736
3.2600000000000002,0.1494182253155566,2.8416123638837827,0.4498751073163052
3.27,0.1488476851507603,2.847273225405848,0.46566984001247086
3.2800000000000002,0.14869201594459996,2.852555216172,0.48043496532618424
3.29,0.14891822585383666,2.857451561943708,0.4941278059898041
3.3000000000000003,0.14950224727362044,2.8619494231984874,0.5067068790018912
3.31,0.15042965090537627,2.8660282528766747,0.5181287111823567
3.3200000000000003,0.15169652516455456,2.8696579120738765,0.5283442001470221
3.33,0.15331079758979746,2.8727962356830057,0.5372941975511546
3.34,0.15529434766999137,2.8753856383039507,0.5449038113746639
3.35,0.15768640359753003,2.8773481657490447,0.5510746265070003
3.36,0.16054898781297744,2.8785780636436793,0.5556735242209614
3.37,0.16397566229802885,2.878930352231757,0.5585158700263047
3.38,0.1681057994559464,2.87820274244211,0.5593389744509095
3.39,0.17314814943332885,2.8761064121892717,0.5577585407742871
3.4,0.17942064818038087,2.8722174462240906,0.5531936857460069
3.41,0.18741834086224424,2.86589489673348,0.5447320261503564
3.42,0.19792694038275346,2.856144293343676,0.530877300010637
3.43,0.21218876245448642,2.8414146662988284,0.509071919306184
3.44,0.23199913470444733,2.819449578691721,0.47487740302792836
3.45,0.2589647027369859,2.787996708536184,0.42132927060982617
3.46,0.29083001349649124,2.7486508811442847,0.34274002201438303
3.47,0.31697301380058407,2.7120119150460833,0.2503703671029209
3.48,0.3268159786851441,2.689830803085169,0.17525709110898652
3.49,0.3215498097868414,2.6825814493213294,0.1328878908439976
3.5,0.30816171966181427,2.6844428434499874,0.11592849069531777
3.5100000000000002,0.29191282646122646,2.6906783957715836,0.11389455821130437
3.52,0.2754471645964679,2.698780400947349,0.12031772411049471
3.5300000000000002,0.25985769072138415,2.7076141314898168,0.13181597871238776
3.54,0.24550347370663397,2.7167110628004716,0.14659802774615593
3.5500000000000003,0.23243333519621473,2.7258948783714954,0.16364013378143852
3.56,0.22058327901857216,2.7351038987716363,0.18229798918268836
3.5700000000000003,0.20986322731398185,2.7443106763753047,0.20212394759961702
3.58,0.20019146829065843,2.753488143175297,0.22277746440422397
3.59,0.1915045276692772,2.7625982745386755,0.24397954179826153
3.6,0.18375564716095671,2.7715918020504877,0.26548944221372595
3.61,0.17690858443632362,2.7804130313081785,0.287093328681266
3.62,0.1709304901562313,2.7890062731918506,0.3085993720579595
3.63,0.165786076381814,2.797321644346254,0.32983607004163074
3.64,0.16143412671415625,2.805318997242721,0.350651845106986
3.65,0.1578265576072748,2.812969517368958,0.37091472195111874
3.66,0.15490957008663325,2.8202552176473588,0.3905115485934808
3.67,0.1526260927442903,2.827166949930308,0.40934658085288733
3.68,0.15091871721452427,2.833701651365422,0.427339526547091
3.69,0.14973251784747532,2.839859414806107,0.44442319888311843
3.7,0.14901739542799342,2.8456407751319612,0.4605409378938089
3.71,0.1487298332347914,2.851044377852984,0.4756439110099511
3.72,0.14883412830784315,2.8560650240557077,0.489688333886815
3.73,0.14930325994479285,2.860691975106675,0.502632586362639
3.74,0.1501196065841965,2.864907331323905,0.5144341253232637
3.75,0.1512757471757734,2.8686842523504033,0.5250460186262759
3.7600000000000002,0.15277560952795488,2.871984735378565,0.5344128205395465
3.77,0.15463628661535245,2.8747565802708763,0.5424653523797468
3.7800000000000002,0.15689095631890737,2.87692901871111,0.5491137007484177
3.79,0.15959356220309803,2.878406209526386,0.5542373164379033
3.8000000000000003,0.16282631836988268,2.879057313084858,0.5576703366397084
3.81,0.16671190185167514,2.878700907642696,0.5591787379441353
3.8200000000000003,0.17143345339178306,2.877080029830492,0.5584233908819316
3.83,0.1772681733041619,2.8738209994488058,0.554897354205795
3.84,0.18464453512908188,2.868364190618365,0.5478146390799205
3.85,0.19423913513579527,2.859847624510284,0.5359044648153901
3.86,0.20712802989800197,2.8469237056759216,0.5170213049988605
3.87,0.22493966449513142,2.8275579203792427,0.4874381307063882
3.88,0.24954672502513653,2.799288744767471,0.4409677044683832
3.89,0.2805700696798354,2.7617949219805773,0.37043677863624797
3.9,0.310042175797044,2.72272300947866,0.27960610568955163
3.91,0.32556225846329917,2.695273821060095,0.19587252442856143
3.92,0.324431216308517,2.683787459358374,0.1431564895417935
3.93,0.31293653706675334,2.6833572274362716,0.11933712367860527
3.94,0.29721791004970727,2.6885508375833966,0.11341974807795697
3.95,0.28065509096918634,2.6962211620020327,0.11760792218878394
3.96,0.26472660353183014,2.7048889940870238,0.1277243424718121
3.97,0.2499654415789264,2.7139261559524446,0.14158744912916596
3.98,0.23649079435712803,2.7230886703170993,0.15798461784962434
3.99,0.2242618583754709,2.7322900125986123,0.17617647275384346
4.0,0.21319152914381423,2.7414969482956124,0.19566514000510188
4.01,0.20319357581791297,2.750684263553459,0.21608220790747926
4.0200000000000005,0.19419849914970372,2.7598178541986336,0.23713228292896357
4.03,0.18615472599272198,2.768851717616122,0.25856406442377206
4.04,0.17902341922242243,2.7777315794015083,0.2801558992819662
4.05,0.1727713660935131,2.7864010837395066,0.3017092315150347
4.0600000000000005,0.16736457043284933,2.794807973154492,0.32304615509838197
4.07,0.1627639580348862,2.8029086967095975,0.34400875443392787
4.08,0.15892364178080223,2.810670759999736,0.364458845207295
4.09,0.15579147546536873,2.8180728417295753,0.38427736887243624
4.1,0.1533111696547354,2.8251032075375293,0.4033631845653414
4.11,0.15142514646641994,2.831757129766621,0.42163127358837754
4.12,0.15007744503438117,2.8380339637980034,0.43901049913675433
4.13,0.1492162383635165,2.8439343393163297,0.4554410882158569
4.14,0.14879577771471503,2.849457700258931,0.47087196339552356
4.15,0.1487777787464424,2.854600237250627,0.48525798864693376
4.16,0.14913238305680582,2.8593531290817396,0.49855712776089267
4.17,0.1498389044359724,2.8637009153143,0.5107274351011243
4.18,0.15088657765792296,2.8676197936665573,0.5217237328943604
4.19,0.15227556765217312,2.871075572159046,0.5314937332624351
4.2,0.15401853522637657,2.874020937955741,0.5399732243953368
4.21,0.15614315033414616,2.876391578664057,0.5470797276429832
4.22,0.1586961213674924,2.8781004670898565,0.5527036774374752
4.23,0.161749662149944,2.8790291926774993,0.5566955146025535
4.24,0.16541193894295858,2.879014478905259,0.5588459020081362
4.25,0.16984408918869323,2.8778268008070804,0.5588542370196089
4.26,0.17528876664158632,2.8751352190555894,0.5562756777394494
4.2700000000000005,0.18211830798196102,2.8704488917487323,0.5504290685974973
4.28,0.1909170697141277,2.8630179876617046,0.5402280479384349
4.29,0.20261512449924945,2.851672601650678,0.5238628837746236
4.3,0.2186585111469268,2.834609337881346,0.498206739301392
4.3100000000000005,0.24095443776822079,2.809392557470777,0.4579119614033454
4.32,0.2703433930777039,2.7744905614915405,0.3955250225772934
4.33,0.3017012657458946,2.7344999527046885,0.3092310162230552
4.34,0.3225830099593619,2.7022679430025143,0.219603741204661
4.3500000000000005,0.32625176029926106,2.6860218697534384,0.1562440557177871
4.36,0.3172546724215273,2.682769291714799,0.1244622785541327
4.37,0.30238865106608925,2.6866261574828814,0.11393341713179213
4.38,0.28586978591589085,2.693729019911215,0.11550854383470728
4.39,0.26965498964086493,2.702174459372396,0.12404929364403822
4.4,0.25450099433855927,2.711130891411844,0.13688752661504378
4.41,0.2406209492572098,2.7202656133514425,0.152576269626463
4.42,0.22800783585180937,2.7294575589754078,0.17025996735320564
4.43,0.21658197825585906,2.738663436217657,0.1893802902313925
4.44,0.20625417100577761,2.74785824373127,0.20953577983126273
4.45,0.1969490245938442,2.7570114885141344,0.23041202133427444
4.46,0.18860966203741442,2.7660807714546385,0.2517458539776567
4.47,0.18119395525432613,2.775013845169801,0.2733072464074988
4.48,0.17466767288552357,2.7837543226767063,0.2948907547111597
4.49,0.1689976503370472,2.7922480685663604,0.31631207887555823
