t,x1,x3,x2,x4,x5
0.25,0.010703655821418585,6.520138121607027,0.04689276898847928,60.5689736774496,12.609616468216647
0.26,0.010704995690382805,6.520534835347851,0.046902488012202176,60.567375964114724,12.609601217849645
0.27,0.010706335080264907,6.520930926206585,0.046912207680292466,60.565781532317494,12.60958597437546
0.28,0.010707673992135744,6.521326399956749,0.0469219279935306,60.564190376534896,12.609570737783772
0.29,0.010709012427112363,6.521721262540912,0.046931648952788986,60.56260249109554,12.60955550806387
0.3,0.010710350386311797,6.522115519901645,0.04694137055894003,60.561017870328044,12.609540285205039
0.31,0.01071168787085109,6.522509177981519,0.04695109281285613,60.55943650856102,12.609525069196566
0.32,0.010713024881847279,6.522902242723103,0.04696081571540969,60.55785840012309,12.609509860027735
0.33,0.010714361420417406,6.52329472006897,0.04697053926747312,60.55628353934285,12.609494657687836
0.34,0.010715697487678507,6.523686615961688,0.04698026346991881,60.55471192054894,12.609479462166153
0.35000000000000003,0.010717033084747625,6.52407793634383,0.04698998832361919,60.55314353806995,12.609464273451971
0.36,0.010718368212741795,6.524468687157965,0.04699971382944664,60.55157838623452,12.609449091534577
0.37,0.010719702867787513,6.524858856055611,0.04700943997826277,60.550016475415134,12.609433916446507
0.38,0.010721037061665332,6.525248488062601,0.04701916679233049,60.54845776565876,12.609418748084634
0.39,0.010722370788484776,6.525637563437992,0.04702889425846546,60.54690227382216,12.609403586498972
0.4,0.010723704049337332,6.526026088030702,0.047038622377488834,60.54534999431609,12.609388431679031
0.41000000000000003,0.010725036845303312,6.526414067648688,0.047048351150199334,60.54380092158724,12.609373283614415
0.42,0.010726369177451851,6.526801508058946,0.04705808057737327,60.54225505011824,12.609358142294823
0.43,0.01072770104684091,6.527188414987509,0.047067810659764536,60.54071237442763,12.609343007710054
0.44,0.010729032454517272,6.527574794119448,0.04707754139810461,60.53917288906989,12.609327879850005
0.45,0.010730363401516542,6.527960651098874,0.04708727279310254,60.53763658863542,12.609312758704666
0.46,0.010731693888863152,6.5283459915289335,0.04709700484544497,60.53610346775058,12.609297644264124
0.47000000000000003,0.010733023917570358,6.528730820971813,0.04710673755579611,60.53457352107762,12.609282536518569
0.48,0.010734353488425556,6.529115144160437,0.04711647092436162,60.533046744005574,12.60926743546014
0.49,0.01073568260209705,6.5294989653904905,0.047126204951105484,60.5315231323067,12.609252341082012
0.5,0.010737011259483849,6.529882289804902,0.047135939636460684,60.53000268101079,12.609237253375364
0.51,0.010738339461470833,6.530265122494753,0.04714567498083178,60.5284853851931,12.609222172331489
0.52,0.010739667208927774,6.53064746849576,0.047155410984592916,60.52697123997743,12.609207097941818
0.53,0.010740994502709348,6.531029332788267,0.04716514764808787,60.52546024053614,12.60919203019791
0.54,0.010742321343655133,6.531410720297259,0.04717488497163002,60.523952382090165,12.609176969091457
0.55,0.010743647732589606,6.531791635892349,0.04718462295550236,60.522447659908956,12.609161914614281
0.56,0.010744973670322145,6.532172084387783,0.047194361599957484,60.52094606931053,12.609146866758334
0.5700000000000001,0.01074629915764703,6.532552070542446,0.04720410090521762,60.51944760566149,12.609131825515696
0.58,0.010747624195343444,6.53293159905985,0.04721384087147459,60.517952264376945,12.609116790878582
0.59,0.010748948784175465,6.533310674588144,0.04722358149888983,60.51646004092058,12.609101762839341
0.6,0.010750272924892081,6.53368930172011,0.047233322787594394,60.51497093080463,12.609086741390444
0.61,0.010751596618227173,6.534067484993162,0.047243064737688946,60.513484929589886,12.609071726524498
0.62,0.010752919864899525,6.534445228889351,0.04725280734924375,60.51200203288569,12.609056718234243
0.63,0.010754242665612826,6.534822537835356,0.0472625506222987,60.51052223634994,12.609041716512545
0.64,0.01075556502105566,6.535199416202493,0.04727229455686329,60.50904553568909,12.609026721352402
0.65,0.010756886931901516,6.535575868306712,0.04728203915291663,60.50757192665813,12.609011732746946
0.66,0.010758208398809166,6.535951898409985,0.04729178441040817,60.5061014050594,12.608996750689435
0.67,0.010759529422676117,6.536327511645369,0.04730153032975016,60.50463396592926,12.608981775171053
0.68,0.010760850004398158,6.536702713139388,0.04731127691135045,60.50316960430969,12.608966806183002
0.6900000000000001,0.010762170144664988,6.537077507266126,0.047321024155215434,60.50170831590408,12.60895184371827
0.7000000000000001,0.010763489844154957,6.537451898357981,0.04733077206132839,60.50025009645236,12.608936887769945
0.71,0.010764809103535064,6.537825890705666,0.0473405206296495,60.498794941730964,12.60892193833121
0.72,0.010766127923460957,6.538199488558211,0.04735026986011585,60.49734284755286,12.608906995395351
0.73,0.010767446304576937,6.53857269612296,0.047360019752641404,60.49589380976754,12.608892058955748
0.74,0.010768764247515949,6.538945517565572,0.047369770307117025,60.49444782426101,12.608877129005883
0.75,0.01077008175289959,6.539317957010022,0.047379521523410476,60.49300488695583,12.608862205539333
0.76,0.010771398821338114,6.539690018538599,0.04738927340136642,60.49156499381105,12.608847288549777
0.77,0.01077271545343041,6.540061706191911,0.047399025940806395,60.490128140822264,12.608832378030987
0.78,0.010774031649764029,6.540433023968876,0.04740877914152885,60.48869432402159,12.60881747397684
0.79,0.010775347410915168,6.540803975826731,0.04741853300330913,60.48726353947765,12.608802576381306
0.8,0.010776662737448671,6.541174565681027,0.04742828752589946,60.48583578329563,12.608787685238456
0.81,0.010777977629918037,6.541544797405631,0.04743804270902898,60.484411051617194,12.608772800542456
0.8200000000000001,0.01077929208886541,6.541914674832724,0.047447798552403705,60.482989340620556,12.608757922287575
0.8300000000000001,0.010780606114821584,6.542284201752803,0.047457555055706556,60.48157064652047,12.60874305046818
0.84,0.010781919708306005,6.542653381914682,0.047467312218597346,60.48015496556817,12.60872818507873
0.85,0.01078323286983098,6.54302221904086,0.04747707004072096,60.478742294037936,12.608713326113753
0.86,0.010784545600151445,6.543390717739794,0.0474868285221928,60.47733262742474,12.608698473565667
0.87,0.010785857899951453,6.543758882360785,0.04749658766298941,60.47592596145134,12.608683627427501
0.88,0.01078716976977202,6.544126716730514,0.04750634746280837,60.474522292299966,12.608668787693533
0.89,0.010788481210146073,6.54449422464589,0.047516107921330444,60.47312161617891,12.608653954358108
0.9,0.010789792221598453,6.544861409874041,0.04752586903821965,60.47172392932251,12.608639127415639
0.91,0.010791102804645906,6.545228276152322,0.04753563081312324,60.47032922799115,12.60862430686061
0.92,0.010792412959797092,6.545594827188309,0.047545393245671676,60.46893750847128,12.60860949268758
0.93,0.01079372268755258,6.545961066659804,0.047555156335478674,60.46754876707539,12.60859468489117
0.9400000000000001,0.010795031988404848,6.5463269982148296,0.04756492008214118,60.46616300014203,12.608579883466076
0.9500000000000001,0.010796340862838285,6.546692625471634,0.047574684485239355,60.4647802040358,12.608565088407063
0.96,0.010797649311329193,6.547057952018688,0.0475844495443366,60.46340037514734,12.608550299708966
0.97,0.010798957334345778,6.547422981414686,0.04759421525897955,60.462023509893356,12.60853551736669
0.98,0.010800264932348163,6.5477877171885455,0.047603981628698076,60.46064960471659,12.608520741375209
0.99,0.010801572105788375,6.548152162839409,0.04761374865300526,60.45927865608587,12.608505971729569
1.0,0.010802878855110356,6.548516321836639,0.04762351633139744,60.45791066049603,12.608491208424883
1.01,0.010804185180749956,6.548880197619828,0.04763328466335417,60.45654561446799,12.608476451456339
1.02,0.010805491083134933,6.549243793598784,0.04764305364833823,60.45518351454871,12.608461700819188
1.03,0.010806796562684962,6.549607113153543,0.047652823285795655,60.45382435731119,12.608446956508757
1.04,0.010808101619815186,6.549970159647327,0.0476625935751622,60.45246813934305,12.608432218520411
1.05,0.010809406255011022,6.5503329366983785,0.047672364516000175,60.45111485700631,12.608417486848898
1.06,0.01081071046871588,6.550695447771912,0.04768213610779308,60.44976450679795,12.608402761489332
1.07,0.01081201426133628,6.551057696198659,0.04769190834995499,60.44841708533351,12.60838804243715
1.08,0.010813317633271577,6.551419685282954,0.04770168124188488,60.447072589251604,12.608373329687854
1.09,0.010814620584913968,6.5517814183027365,0.0477114547829667,60.44573101521391,12.608358623237004
1.1,0.010815923116648488,6.55214289850955,0.04772122897256929,60.44439235990515,12.60834392308022
1.11,0.010817225228853014,6.5525041291285415,0.04773100381004646,60.44305662003314,12.608329229213188
1.12,0.010818526921898266,6.552865113358464,0.04774077929473692,60.44172379232874,12.608314541631657
1.1300000000000001,0.0108198281961478,6.553225854371672,0.04775055542596433,60.44039387354589,12.608299860331432
1.1400000000000001,0.010821129051958013,6.553586355314128,0.04776033220303729,60.43906686046158,12.608285185308382
1.1500000000000001,0.010822429489678147,6.5539466193053935,0.0477701096252493,60.43774274987587,12.608270516558443
1.16,0.010823729509650276,6.554306649438639,0.04777988769187883,60.436421538611896,12.608255854077608
1.17,0.01082502911220932,6.554666448780638,0.047789666402189256,60.43510322351584,12.60824119786193
1.18,0.010826328297683041,6.555026020371767,0.04779944575542889,60.43378780145696,12.608226547907531
1.19,0.010827627066392037,6.555385367226007,0.04780922575083099,60.432475269327576,12.608211904210588
1.2,0.010828925418649748,6.555744492330945,0.04781900638761374,60.43116562404307,12.608197266767341
1.21,0.010830223354762454,6.556103398647769,0.047828787664980235,60.42985886254189,12.608182635574098
1.22,0.010831520875029275,6.5564620891112755,0.047838569582118545,60.42855498178555,12.608168010627217
1.23,0.01083281797885447,6.5568205633971335,0.047848352136554466,60.427253981614385,12.608153391930898
1.24,0.01083411466861686,6.557178832013096,0.047858135331331444,60.425955852299545,12.608138779463307
1.25,0.010835410943478627,6.557536893752611,0.04786791916352254,60.42466059446019,12.608124173230753
1.26,0.010836706803736613,6.557894751540901,0.04787770363230444,60.423368205065294,12.60810957322962
1.27,0.010838002249680623,6.558252408277213,0.04788748873683899,60.42207868110649,12.608094979456347
1.28,0.010839297281593463,6.558609866835002,0.047897274476273274,60.42079201959797,12.608080391907441
1.29,0.010840591899750998,6.5589671300621,0.04790706084973969,60.419508217576286,12.608065810579465
1.3,0.010841886104422186,6.559324200780904,0.047916847856356075,60.418227272100225,12.60805123546904
1.31,0.010843179895869151,6.559681081788551,0.047926635495225765,60.416949180250626,12.608036666572849
1.32,0.010844473274347208,6.560037775857097,0.047936423765437705,60.415673939130244,12.608022103887633
1.33,0.010845766240104927,6.560394285733695,0.047946212666066516,60.41440154586355,12.60800754741019
1.34,0.010847058793384176,6.560750614140773,0.047956002196172624,60.413131997596636,12.607992997137378
1.35,0.01084835093442017,6.561106763776216,0.04796579235480232,60.411865291497,12.60797845306611
1.36,0.010849642663441525,6.5614627373135415,0.04797558314098787,60.41060142475343,12.607963915193357
1.37,0.010850933980670302,6.561818537402079,0.04798537455374757,60.409340394575814,12.60794938351615
1.3800000000000001,0.010852224886322056,6.562174166667149,0.047995166592085914,60.408082198195,12.607934858031568
1.3900000000000001,0.010853515380605892,6.562529627710242,0.04800495925499358,60.40682683286264,12.607920338736754
1.4000000000000001,0.0108548054637245,6.562884923109196,0.04801475254144761,60.40557429585102,12.607905825628903
1.41,0.010856095135874221,6.563240055418377,0.048024546450411466,60.404324584452915,12.607891318705263
1.42,0.010857384397261909,6.563595027230151,0.04803434098086648,60.40307769592726,12.607876817962993
1.43,0.010858673248193978,6.563949841499388,0.04804413613197796,60.40183362721239,12.607862323398374
1.44,0.010859961688884725,6.564304500844949,0.048053931902737664,60.400592375543305,12.6078478350085
1.45,0.010861249719520936,6.5646590077851705,0.04806372829208436,60.39935393824358,12.607833352790696
1.46,0.010862537340283897,6.565013364818027,0.04807352529894479,60.398118312654525,12.607818876742343
1.47,0.010863824551349453,6.56536757442134,0.048083322922233857,60.396885496134985,12.607804406860863
1.48,0.010865111352888054,6.565721639052994,0.04809312116085465,60.39565548606118,12.60778994314373
1.49,0.01086639774506483,6.566075561151154,0.04810292001369863,60.394428279826485,12.607775485588459
1.5,0.010867683728039635,6.5664293431344705,0.04811271947964569,60.39320387484127,12.60776103419261
1.51,0.01086896930196712,6.566782987402306,0.048122519557564275,60.39198226853267,12.607746588953791
1.52,0.01087025446699678,6.567136496334937,0.0481323202463115,60.390763458344466,12.607732149869653
1.53,0.010871539223273021,6.56748987229378,0.04814212154473326,60.389547441736795,12.60771771693789
1.54,0.01087282357093521,6.567843117621594,0.04815192345166432,60.38833421618607,12.607703290156241
1.55,0.010874107510117748,6.568196234642706,0.04816172596592845,60.387123779184684,12.607688869522487
1.56,0.01087539104095011,6.568549225663216,0.048171529086338524,60.38591612824093,12.60767445503445
1.57,0.010876674163556919,6.568902092971217,0.04818133281169661,60.384711260878724,12.607660046689995
1.58,0.010877956878058004,6.569254838837005,0.04819113714079412,60.38350917463744,12.607645644487027
1.59,0.010879239184568446,6.569607465513299,0.04820094207241187,60.382309867071754,12.607631248423495
1.6,0.010880521083198652,6.56995997523545,0.04821074760532025,60.381113335751415,12.607616858497382
1.61,0.010881802574054402,6.570312370221655,0.048220553738279257,60.379919578261074,12.607602474706717
1.62,0.010883083657236918,6.570664652673176,0.048230360470038675,60.37872859220009,12.607588097049565
1.6300000000000001,0.010884364332842913,6.571016824774549,0.048240167799338145,60.377540375182335,12.60757372552403
1.6400000000000001,0.010885644600964662,6.571368888693804,0.04824997572490729,60.376354924836015,12.607559360128255
1.6500000000000001,0.010886924461690041,6.571720846582672,0.0482597842454658,60.375172238803486,12.607545000860418
1.6600000000000001,0.010888203915102613,6.572072700576806,0.048269593359723584,60.37399231474105,12.607530647718738
1.67,0.01088948296128166,6.57242445279599,0.04827940306638084,60.37281515031877,12.607516300701468
1.68,0.010890761600302262,6.5727761053443565,0.048289213364128176,60.37164074322028,12.607501959806896
1.69,0.01089203983223534,6.5731276603106,0.04829902425164674,60.37046909114261,12.607487625033349
1.7,0.010893317657147733,6.5734791197681925,0.048308835727608294,60.369300191795965,12.607473296379185
1.71,0.010894595075102237,6.573830485775592,0.04831864779067535,60.36813404290356,12.607458973842801
1.72,0.010895872086157677,6.574181760376464,0.048328460439501265,60.36697064220146,12.607444657422626
1.73,0.010897148690368964,6.574532945599893,0.04833827367273035,60.365809987438304,12.60743034711712
1.74,0.010898424887787146,6.574884043460595,0.048348087488998,60.3646520763752,12.607416042924779
1.75,0.010899700678459478,6.575235055959133,0.048357901886930774,60.363496906785514,12.60740174484413
1.76,0.010900976062429473,6.575585985082131,0.04836771686514652,60.36234447645464,12.607387452873734
1.77,0.010902251039736965,6.5759368328024905,0.04837753242225449,60.36119478317986,12.607373167012181
1.78,0.010903525610418165,6.576287601079601,0.04838734855685543,60.36004782477015,12.60735888725809
1.79,0.01090479977450572,6.576638291859558,0.04839716526754172,60.35890359904595,12.607344613610119
1.8,0.010906073532028774,6.576988907075371,0.04840698255289743,60.35776210383902,12.607330346066947
1.81,0.010907346883013027,6.577339448647186,0.048416800411498505,60.35662333699222,12.607316084627284
1.82,0.010908619827479997,6.5776899184797095,0.04842661884191284,60.35548729636176,12.607301829289877
1.83,0.01090989236544503,6.578040318455154,0.04843643784270062,60.3543539798232,12.607287580053526
1.84,0.010911164496923002,6.578390650453411,0.04844625741241398,60.35322338525416,12.607273336917032
1.85,0.010912436221925963,6.578740916343682,0.048456077549597285,60.352095510541446,12.607259099879226
1.86,0.01091370754046279,6.579091117983314,0.0484658982527873,60.3509703535821,12.607244868938958
1.87,0.010914978452539253,6.5794412572180025,0.04847571952051327,60.34984791228319,12.60723064409511
1.8800000000000001,0.010916248958158063,6.579791335882013,0.04848554135129706,60.34872818456163,12.60721642534659
1.8900000000000001,0.010917519057318944,6.580141355798389,0.04849536374365321,60.347611168343995,12.607202212692327
1.9000000000000001,0.01091878875001868,6.580491318779169,0.04850518669608909,60.34649686156633,12.607188006131281
1.9100000000000001,0.01092005803625118,6.5808412266255925,0.04851501020710501,60.34538526217395,12.607173805662434
1.92,0.01092132691600754,6.581191081128324,0.04852483427519431,60.34427636812126,12.607159611284787
1.93,0.010922595389276086,6.581540884067659,0.04853465889884346,60.34317017737158,12.607145422997373
1.94,0.010923863456042451,6.581890637213736,0.048544484076532196,60.34206668789694,12.60713124079924
1.95,0.010925131116289621,6.582240342326755,0.04855430980673363,60.34096589767788,12.607117064689465
1.96,0.010926398369998003,6.582590001157189,0.04856413608791432,60.33986780470332,12.607102894667142
1.97,0.010927665217145473,6.5829396154459925,0.04857396291853443,60.338772406970264,12.607088730731386
1.98,0.010928931657707443,6.583289186924823,0.048583790297047805,60.33767970248374,12.607074572881334
1.99,0.010930197691656917,6.583638717316247,0.048593618221902085,60.33658968925652,12.607060421116149
2.0,0.010931463318964546,6.583988208333957,0.048603446691538835,60.33550236530895,12.607046275435003
2.0100000000000002,0.010932728539598695,6.584337661682984,0.048613275704393624,60.3344177286688,12.607032135837096
2.02,0.01093399335352549,6.584687079059909,0.04862310525889616,60.33333577737101,12.607018002321643
2.0300000000000002,0.010935257760708887,6.585036462153077,0.04863293535347039,60.332256509457586,12.607003874887878
2.04,0.010936521761110724,6.585385812642816,0.048642765986534595,60.33117992297732,12.606989753535052
2.05,0.010937785354690784,6.585735132201639,0.04865259715650152,60.33010601598568,12.606975638262433
2.06,0.010939048541406848,6.586084422494465,0.04866242886177848,60.32903478654456,12.606961529069308
2.07,0.01094031132121476,6.586433685178831,0.04867226110076747,60.32796623272214,12.606947425954976
2.08,0.010941573694068483,6.586782921905107,0.04868209387186524,60.32690035259267,12.606933328918757
2.09,0.010942835659920151,6.587132134316702,0.04869192717346347,60.325837144236296,12.606919237959982
2.1,0.010944097218720139,6.587481324050286,0.04870176100394882,60.32477660573884,12.606905153078
2.11,0.010945358370417114,6.587830492735996,0.04871159536170306,60.32371873519167,12.606891074272168
2.12,0.010946619114958098,6.588179641997656,0.0487214302451032,60.32266353069145,12.606877001541864
2.13,0.01094787945228852,6.5885287734529845,0.04873126565252155,60.32161099034,12.606862934886475
2.14,0.010949139382352282,6.588877888713809,0.048741101582325905,60.32056111224407,12.606848874305403
2.15,0.010950398905091809,6.589226989386284,0.04875093803287956,60.319513894515175,12.606834819798056
2.16,0.01095165802044812,6.589576077071095,0.0487607750025415,60.318469335269405,12.606820771363862
2.17,0.010952916728360872,6.589925153363682,0.048770612489666465,60.31742743262723,12.606806729002257
2.18,0.01095417502876843,6.590274219854444,0.04878045049260508,60.316388184713304,12.60679269271268
2.19,0.010955432921607923,6.590623278128958,0.04879028900970393,60.315351589656295,12.606778662494595
2.2,0.010956690406815293,6.59097232976819,0.048800128039305744,60.31431764558868,12.606764638347462
2.21,0.01095794748432537,6.591321376348707,0.0488099675797494,60.313286350646585,12.606750620270757
2.22,0.010959204153981505,6.591670419113055,0.048819807629202495,60.31225770326074,12.606736608264754
2.23,0.010960460415434536,6.592019458601108,0.04882964818547398,60.311231702482,12.606722602331411
2.24,0.010961716268554278,6.592368496151338,0.04883948924677706,60.31020834665589,12.606708602470771
2.25,0.010962971713222861,6.5927175331468275,0.04884933081134608,60.30918763408833,12.606694608682767
2.2600000000000002,0.010964226749319086,6.593066570958186,0.048859172877407486,60.308169563095994,12.606680620967357
2.27,0.01096548137671842,6.593415610943577,0.04886901544317984,60.307154132006275,12.606666639324532
2.2800000000000002,0.010966735595293015,6.593764654448741,0.048878858506873846,60.306141339157286,12.606652663754309
2.29,0.010967989404911707,6.594113702807011,0.04888870206669233,60.305131182897824,12.60663869425673
2.3000000000000003,0.010969242805440023,6.594462757339344,0.0488985461208303,60.30412366158739,12.606624730831875
2.31,0.01097049579674019,6.594811819354336,0.0489083906674749,60.303118773596104,12.606610773479842
2.32,0.010971748378671138,6.5951608901482475,0.04891823570480548,60.302116517304746,12.60659682220076
2.33,0.010973000551088507,6.595509971005025,0.04892808123099358,60.3011168911047,12.60658287699479
2.34,0.010974252313844655,6.595859063196321,0.04893792724420292,60.30011989339795,12.606568937862114
2.35,0.010975503666788662,6.596208167981522,0.04894777374258947,60.29912552259706,12.60655500480295
2.36,0.010976754609766336,6.596557286607764,0.048957620724301404,60.29813377712514,12.606541077817534
2.37,0.010978005142620222,6.596906420309959,0.04896746818747915,60.29714465541584,12.606527156906138
2.38,0.010979255265189607,6.597255570310817,0.048977316130255376,60.29615815591333,12.60651324206906
2.39,0.010980504977310521,6.597604737820864,0.048987164550755025,60.29517427707228,12.606499333306623
2.4,0.010981754278815753,6.597953924038472,0.04899701344709532,60.29419301735782,12.60648543061918
2.41,0.01098300316953485,6.598303130149872,0.04900686281738577,60.29321437524556,12.606471534007111
2.42,0.01098425164929412,6.598652357329183,0.04901671265972817,60.292238349221535,12.606457643470822
2.43,0.010985499717916654,6.5990016067384305,0.04902656297221666,60.2912649377822,12.606443759010748
2.44,0.010986747375222311,6.599350879527574,0.04903641375293767,60.2902941394344,12.606429880627353
2.45,0.010987994621027739,6.59970017683452,0.04904626499997001,60.289325952695386,12.606416008321125
2.46,0.01098924145514638,6.600049499785154,0.0490561167113848,60.288360376092726,12.606402142092579
2.47,0.010990487877388462,6.600398849493356,0.049065968885245545,60.28739740816436,12.60638828194226
2.48,0.01099173388756103,6.600748227061025,0.04907582151960812,60.28643704745854,12.606374427870742
2.49,0.01099297948546793,6.601097633578102,0.049085674612520794,60.2854792925338,12.60636057987862
2.5,0.010994224670909825,6.601447070122592,0.04909552816202421,60.28452414195898,12.606346737966522
2.5100000000000002,0.010995469443684198,6.601796537760584,0.04910538216615146,60.283571594313166,12.606332902135097
2.52,0.0109967138036182,6.602146037665882,0.04911523662298999,60.282621648080145,12.606319072384741
2.5300000000000002,0.010997957750643104,6.602495571391202,0.04912509153082222,60.281674301409176,12.606305248714934
2.54,0.010999201284582259,6.602845140095816,0.04913494688772525,60.28072955279636,12.606291431126099
2.5500000000000003,0.011000444405244027,6.6031947448841,0.04914480269174635,60.279787400786,12.606277619618792
2.56,0.011001687112434846,6.603544386853037,0.049154658940927506,60.27884784392866,12.606263814193584
2.57,0.011002929405959237,6.603894067092335,0.04916451563330558,60.27791088078108,12.606250014851058
2.58,0.011004171285619854,6.604243786684537,0.049174372766912264,60.27697650990605,12.60623622159182
2.59,0.011005412751217513,6.604593546705144,0.04918423033977422,60.276044729872346,12.606222434416484
2.6,0.011006653802551213,6.604943348222717,0.04919408834991309,60.27511553925459,12.606208653325684
2.61,0.011007894439418178,6.605293192299006,0.049203946795345586,60.27418893663317,12.606194878320068
2.62,0.011009134661613885,6.6056430799890515,0.04921380567408353,60.273264920594144,12.606181109400294
2.63,0.011010374468932098,6.60599301234131,0.04922366498413393,60.27234348972911,12.606167346567043
2.64,0.011011613861164891,6.606342990397761,0.049233524723499025,60.27142464263515,12.606153589821
2.65,0.01101285283810269,6.606693015194023,0.049243384890176364,60.270508377914666,12.606139839162871
2.66,0.011014091399534302,6.607043087759473,0.049253245482158856,60.26959469417536,12.606126094593373
2.67,0.011015329545246942,6.607393209117354,0.0492631064974348,60.26868359003006,12.606112356113234
2.68,0.011016567275026267,6.607743380284896,0.04927296793398803,60.26777506409665,12.6060986237232
2.69,0.01101780458865641,6.608093602273425,0.04928282978979785,60.26686911499796,12.606084897424026
2.7,0.011019041485920008,6.608443876088483,0.049292692062839226,60.2659657413617,12.606071177216476
2.71,0.011020277966598234,6.608794202729937,0.049302554751082736,60.265064941820285,12.606057463101335
2.72,0.011021514030470836,6.6091445831921005,0.04931241785249472,60.26416671501082,12.606043755079389
2.73,0.011022749677316151,6.609495018463839,0.04932228136503726,60.26327105957493,12.606030053151446
2.74,0.01102398490691116,6.609845509528695,0.049332145286668294,60.262377974158696,12.606016357318317
2.75,0.011025219719031497,6.610196057364993,0.049342009615341666,60.261487457412535,12.60600266758083
2.7600000000000002,0.011026454113451496,6.610546662945961,0.04935187434900717,60.26059950799112,12.605988983939818
2.77,0.011027688089944218,6.610897327239841,0.049361739485610616,60.25971412455325,12.605975306396129
2.7800000000000002,0.01102892164828148,6.6112480512100085,0.04937160502309391,60.25883130576177,12.605961634950619
2.79,0.011030154788233885,6.611598835815078,0.04938147095939508,60.257951050283474,12.605947969604152
2.8000000000000003,0.011031387509570865,6.611949682009031,0.04939133729244837,60.25707335678897,12.605934310357608
2.81,0.011032619812060697,6.612300590741315,0.049401204020184275,60.25619822395264,12.605920657211866
2.82,0.011033851695456126,6.61265156290418,0.049411071140502805,60.25532565049903,12.605907010167954
2.83,0.011035083159436859,6.613002599122179,0.04942093865116663,60.254455635388645,12.605893369227527
2.84,0.011036314203742062,6.613353700237194,0.049430806550047314,60.25358817738996,12.605879734391724
2.85,0.01103754482812135,6.613704867129044,0.049440674835034254,60.25272327523775,12.605866105661592
2.86,0.011038775032322612,6.614056100670885,0.049450543504012026,60.25186092767239,12.60585248303819
2.87,0.011040004816092014,6.61440740172925,0.049460412554860424,60.25100113343985,12.605838866522593
2.88,0.011041234179174025,6.614758771164122,0.04947028198545447,60.25014389129163,12.605825256115889
2.89,0.01104246312131143,6.615110209828983,0.049480151793664474,60.249289199984695,12.60581165181918
2.9,0.011043691642245343,6.615461718570873,0.04949002197735604,60.24843705828143,12.605798053633583
2.91,0.011044919741715231,6.6158132982304485,0.049499892534390105,60.24758746494962,12.605784461560226
2.92,0.011046147419458916,6.616164949642041,0.049509763462622994,60.24674041876233,12.605770875600257
2.93,0.011047374675212605,6.616516673633712,0.04951963475990641,60.245895918497936,12.60575729575483
2.94,0.0110486015087109,6.616868471027313,0.04952950642408748,60.24505396294003,12.605743722025112
2.95,0.011049827919686813,6.617220342638541,0.04953937845300882,60.24421455087734,12.605730154412292
2.96,0.011051053907871783,6.617572289276998,0.0495492508445085,60.243377681103745,12.605716592917565
2.97,0.011052279472995695,6.617924311746247,0.049559123596420146,60.24254335241819,12.605703037542138
2.98,0.011053504614786887,6.61827641084387,0.049568996706572915,60.241711563624634,12.605689488287236
