t,Z,Y,A
0.35000000000000003,0.26829845012690157,1.3409101134071608,0.7886810828634467
0.36,0.2782492816893711,1.3356403005300785,0.796439751598769
0.37,0.2892784415835935,1.328244336298058,0.8036984698903284
0.38,0.3015347027120412,1.3184583034558532,0.8103731339259564
0.39,0.31518129690298596,1.3059882089718693,0.8163678661049493
0.4,0.33039271484411176,1.2905118776433067,0.821576658525607
0.41000000000000003,0.3473485900393397,1.2716842220568503,0.8258875367515167
0.42,0.3662239241338046,1.2491469497809078,0.8291899760932268
0.43,0.38717485497147563,1.2225439451300852,0.8313859982972834
0.44,0.4103201280024702,1.1915425662191172,0.8324038741431433
0.45,0.4357190731502498,1.1558604885733832,0.832212040588082
0.46,0.4633484353319076,1.1152959810308343,0.8308292359383826
0.47000000000000003,0.4930814853022079,1.0697581313602034,0.8283270387407289
0.48,0.5246732515230381,1.0192927674126908,0.8248230560263314
0.49,0.5577547362381107,0.9641004334780093,0.8204664772437962
0.5,0.5918365465178704,0.9045450540560386,0.815420329933284
0.51,0.6263192658709749,0.8411551199018543,0.8098452335910046
0.52,0.6605049752858827,0.7746225726199767,0.8038878302538075
0.53,0.6936029113208415,0.705806636512962,0.7976746913110613
0.54,0.7247227268885936,0.6357500520467755,0.7913108510032604
0.55,0.7528520705338068,0.5657124485552744,0.7848814077561098
0.56,0.7768240341516686,0.4972167096766691,0.7784547600801023
0.5700000000000001,0.7952999442168255,0.4320828184665688,0.77208648194748
0.58,0.8068290725050322,0.3723833345341623,0.7658232595045054
0.59,0.8100793857880167,0.32021413001383003,0.7597065317696183
0.6,0.8042798081150782,0.27721957955591126,0.753775513768068
0.61,0.7896863039776673,0.2440457218163421,0.7480692688642728
0.62,0.767681566334916,0.2201284141842243,0.7426277327991495
0.63,0.7403507374768807,0.20402256037737412,0.7374920187973016
0.64,0.7098550644807727,0.1939898191845417,0.7327044678020567
0.65,0.6779993271391748,0.18844771252762071,0.7283086182411589
0.66,0.6460918594929352,0.18615436966172927,0.7243489714190978
0.67,0.614988148684615,0.1862133431414295,0.7208703862573625
0.68,0.585197509874393,0.18800705716613564,0.717917037193914
0.6900000000000001,0.5569883724805709,0.1911207299131677,0.7155309930658705
0.7000000000000001,0.5304708586782674,0.1952795401846761,0.713750559414297
0.71,0.5056553363796854,0.20030279710368065,0.7126085816852111
0.72,0.4824917511872324,0.20607248014540344,0.7121309212039313
0.73,0.46089522669583394,0.21251230115862763,0.7123352982754297
0.74,0.440762466356268,0.2195739162484582,0.7132306459311641
0.75,0.4219819925036072,0.22722796311970722,0.7148170276029353
0.76,0.40444051092424044,0.23545817575137298,0.7170861067229435
0.77,0.3880267763477076,0.2442574904289234,0.7200220654033245
0.78,0.37263387871344916,0.2536254305164535,0.7236028348600172
0.79,0.3581605637386742,0.26356628079109745,0.7278014790307064
0.8,0.34451196085292696,0.2740877522269075,0.7325875863726515
0.81,0.33159999080965,0.2851999145510311,0.7379285564175213
0.8200000000000001,0.3193436099471325,0.29691425976201685,0.7437907028592657
0.8300000000000001,0.3076690064613865,0.3092427924079423,0.7501401340985973
0.84,0.29650981767443746,0.32219707869579617,0.7569434035862683
0.85,0.2858074141979297,0.33578720386766464,0.7641679450996935
0.86,0.27551126850544594,0.3500206125175289,0.7717823235635852
0.87,0.26557940867326607,0.36490082283807157,0.7797563381988605
0.88,0.25597892320318005,0.38042604142117786,0.7880610203748203
0.89,0.24668646579577921,0.39658772563653066,0.7966685693920292
0.9,0.23768866238557906,0.41336920006413724,0.8055522590294596
0.91,0.22898232519603726,0.43074443201697465,0.8146863491653311
0.92,0.22057432800736776,0.4486771388068745,0.8240460307895053
0.93,0.212480993294746,0.46712042199898746,0.8336074168731581
0.9400000000000001,0.2047268950880673,0.4860170754070131,0.8433475859447274
0.9500000000000001,0.19734300427700152,0.5053006987874364,0.8532446781040984
0.96,0.19036418224211185,0.5248976866424551,0.8632780246458274
0.97,0.18382623080008012,0.5447299351820568,0.8734282886852354
0.98,0.17776267871213852,0.5647181192521845,0.883677602468413
0.99,0.17220168391493926,0.5847851812347259,0.8940096698385569
1.0,0.16716351543914884,0.6048595045203806,0.9044098211677336
1.01,0.16265868959287713,0.6248776789334733,0.9148650174920473
1.02,0.15868725064437172,0.644786236234241,0.9253637990129222
1.03,0.15523897635844952,0.6645424894366901,0.935896189629948
1.04,0.15229449324705455,0.6841143943668302,0.9464535690718416
1.05,0.1498270000576876,0.703479659986209,0.9570285261912281
1.06,0.14780431143376532,0.7226243456074637,0.9676147054202363
1.07,0.14619094098893698,0.7415412121808189,0.9782066567212364
1.08,0.14495000608676192,0.7602280499682521,0.9887996953222246
1.09,0.1440448197947713,0.7786861438162537,0.9993897753117142
1.1,0.1434401121762639,0.7969189680890212,1.0099733785718767
1.11,0.1431028836961891,0.8149311459504108,1.0205474190042807
1.12,0.14300293572735578,0.8327276647986626,1.0311091608722922
1.1300000000000001,0.14311312136487656,0.8503133250142367,1.0416561500799282
1.1400000000000001,0.14340941546822442,0.8676923647741862,1.0521861559652657
1.1500000000000001,0.14387082271725574,0.8848682419442161,1.0626971227211053
1.16,0.14447921841690814,0.9018435004370216,1.073187127485242
1.17,0.14521911651941938,0.9186197232419803,1.0836543450334946
1.18,0.14607741826136245,0.9351975321316147,1.0940970174200393
1.19,0.14704316930274544,0.9515766061060397,1.1045134271817776
1.2,0.14810732077626884,0.9677557165373037,1.1149018732438842
1.21,0.14926250590388673,0.9837327715275711,1.1252606494522046
1.22,0.15050284638855155,0.9995048515207869,1.1355880242232053
1.23,0.15182377976508035,1.0150682418569057,1.145882221257586
1.24,0.15322191142032182,1.0304184567080739,1.1561414006595327
1.25,0.15469489470855555,1.0455502491432214,1.166363639919014
1.26,0.1562413264935082,1.0604576141470357,1.1765469141490037
1.27,0.1578606688035279,1.0751337791071576,1.186689076009403
1.28,0.15955318750386865,1.0895711801600518,1.1967878334351116
1.29,0.1613199087895399,1.1037614280173726,1.2068407257726486
1.3,0.16316259366793867,1.1176952600334074,1.2168450977267873
1.31,0.16508372557436995,1.1313624777598874,1.2267980692921625
1.32,0.16708651623306012,1.1447518703778359,1.236696502818129
1.33,0.16917492448510124,1.1578511211971572,1.2465369646815159
1.34,0.17135369151535668,1.1706466935348,1.2563156800281658
1.35,0.17362839227577226,1.183123710246076,1.2660284888886046
1.36,0.17600550500855255,1.1952657819369155,1.2756707776680234
1.37,0.1784924947640324,1.207054835748275,1.2852374156687991
1.3800000000000001,0.18109792181892737,1.2184709110140166,1.2947226786181578
1.3900000000000001,0.1838315847405217,1.22949187779449,1.3041201350005605
1.4000000000000001,0.18670465430708522,1.240093204999297,1.313422562395257
1.41,0.18972990213668875,1.25024754700132,1.3226217726847316
1.42,0.1929218885149114,1.259924418974917,1.3317084875341414
1.43,0.1962972496094854,1.2690897053711288,1.340672127426122
1.44,0.19987504675264914,1.2777050669439944,1.3495005497000987
1.45,0.20367711984219367,1.285727348753394,1.3581797864443672
1.46,0.20772852779650858,1.2931078462565606,1.366693707474408
1.47,0.2120581139374522,1.2997913718348453,1.3750235613885649
1.48,0.2166991139946532,1.3057152539270014,1.3831474814230025
1.49,0.22168991596707088,1.3108080833748554,1.3910398146191694
1.5,0.22707488587293914,1.314988357217924,1.3986703964499299
1.51,0.23290540786492442,1.3181627575969115,1.406003528879308
1.52,0.23924097077583337,1.3202243525077781,1.4129969255769397
1.53,0.24615048590244892,1.3210503508661913,1.419600227044291
1.54,0.25371364060840007,1.3204997965327367,1.425753502075618
1.55,0.2620223593493211,1.31841089938734,1.4313852715738224
1.56,0.27118229398414523,1.314598307983988,1.4364105583260816
1.57,0.2813138578414806,1.3088505763887324,1.4407287687203705
1.58,0.29255311042125,1.3009278143604988,1.4442219388816921
1.59,0.305051603879584,1.290560250297554,1.446753687762271
1.6,0.3189746403766879,1.2774484937755195,1.4481699491633766
1.61,0.3344976543677076,1.2612659484494548,1.4483022580047762
1.62,0.3517992632584738,1.2416650531795073,1.4469753758494501
1.6300000000000001,0.37105058924688816,1.2182881546254483,1.444020056868203
1.6400000000000001,0.3924000958123774,1.1907841278796232,1.4392912229382029
1.6500000000000001,0.41595409894144547,1.1588310792454228,1.4326896569729493
1.6600000000000001,0.4417541794158985,1.122164260874389,1.4241827112223064
1.67,0.4697540182030205,1.0806068770597288,1.4138178324391628
1.68,0.499799152633856,1.0341001684386117,1.4017236677161642
1.69,0.5316133934918689,0.9827285551620263,1.38809691411347
1.7,0.5647942786360339,0.9267366674239144,1.3731785487478354
1.71,0.5988172986957918,0.8665375946564661,1.357226568415508
1.72,0.6330454136068937,0.8027151213615328,1.3404921635481897
1.73,0.6667377839679692,0.7360257752858207,1.323203502027682
1.74,0.6990505364357686,0.6674083086674271,1.3055578070281213
1.75,0.7290238836300982,0.5980073990344756,1.2877200821828698
1.76,0.7555552089253105,0.5292134033375523,1.2698261505224955
1.77,0.7773714902569634,0.46270572340794425,1.2519878942222196
1.78,0.793042204941576,0.4004568994829405,1.2342993637907342
1.79,0.8011142480789776,0.344608133790034,1.2168428402349152
1.8,0.8004541604943083,0.29711408686767093,1.1996942522061123
1.81,0.790743232545173,0.2591913648433681,1.182927294188492
1.82,0.7728063969113257,0.23088854664074182,1.1666157854072268
1.83,0.7484379020272565,0.21115022933135877,1.1508344589877084
1.84,0.7198201355394105,0.1983286299460136,1.1356589470096798
1.85,0.6889623987084542,0.19073582244207488,1.1211655465305623
1.86,0.6574205329494749,0.18695799471174576,1.1074307743126242
1.87,0.6262646812316209,0.18593612098978582,1.094530438845563
1.8800000000000001,0.5961648982170824,0.18692517200208106,1.0825380585671467
1.8900000000000001,0.5675008256796061,0.1894189272725871,1.0715226620120477
1.9000000000000001,0.540456016828294,0.19307977766092266,1.0615461798610586
1.9100000000000001,0.515087755036595,0.19768482648560515,1.0526607446900966
1.92,0.49137512319690296,0.20308788358720783,1.0449062505219826
1.93,0.469250773464597,0.20919381334380807,1.0383085015802835
1.94,0.44862141696573976,0.21594158652404924,1.03287819608334
1.95,0.4293808490124872,0.22329315448349304,1.0286108604725603
1.96,0.41141802713516357,0.23122621531229529,1.0254877050070246
1.97,0.3946220824188856,0.23972942321047697,1.023477257967892
1.98,0.37888532031964106,0.24879920496271415,1.0225375316469605
1.99,0.3641049804320465,0.25843758642885534,1.0226184588807763
2.0,0.3501842470170569,0.26865063507777664,1.0236643460949095
2.0100000000000002,0.33703279733847646,0.27944728446817735,1.0256161423494727
2.02,0.32456712491778666,0.29083834591450053,1.02841339103868
2.0300000000000002,0.3127107539067079,0.3028356006782248,1.031995792047778
2.04,0.3013944444154227,0.31545088172115987,1.036304361817136
2.05,0.29055644021445404,0.3286950905264004,1.0412822174657814
2.06,0.2801427946237246,0.34257710724412205,1.0468750368064539
2.07,0.27010777793254753,0.35710258248616145,1.0530312601488194
2.08,0.26041436666299517,0.3722726030761086,1.0597020973444977
2.09,0.25103474048200924,0.3880822985542476,1.0668414189405102
2.1,0.24195075539988323,0.40451942416444936,1.0744055757653719
2.11,0.23315427351555176,0.42156304435805514,1.0823532119507822
2.12,0.22464721611842664,0.4391824745715269,1.0906451012331564
2.13,0.21644123039785904,0.45733662172316714,1.0992440422406893
2.14,0.20855682021518984,0.47597391733464767,1.1081148251120236
2.15,0.20102183783952549,0.4950330113124789,1.1172242645067827
2.16,0.19386935038371947,0.5144442738610042,1.1265412864584654
2.17,0.18713492328219683,0.5341321187235816,1.1360370515308227
2.18,0.18085352096514765,0.5540180095158366,1.1456850737456534
2.19,0.17505637963445508,0.5740238038736537,1.1554613111930403
2.2,0.16976816013875867,0.5940751171112397,1.1653442081365755
2.21,0.1650047254122482,0.6141043188962573,1.1753146690908118
2.22,0.16077182628410755,0.6340528058303665,1.1853559689215005
2.23,0.15706482375926334,0.6538723106618696,1.1954536029891971
2.24,0.1538693319511178,0.673525272707696,1.2055950940785043
2.25,0.15116263215874717,0.6929843335641774,1.2157697736772075
2.2600000000000002,0.14891555503671838,0.7122311967867886,1.2259685538550904
2.27,0.14709454601521446,0.7312551041979608,1.2361837037917065
2.2800000000000002,0.14566366258158958,0.7500511763498188,1.246408641025521
2.29,0.14458632585398612,0.7686188094326558,1.2566377429888695
2.3000000000000003,0.1438267302521169,0.786960255827722,1.2668661815342623
2.31,0.14335088367616566,0.8050794515414876,1.2770897804600057
2.32,0.1431273007431315,0.8229811043898426,1.2873048945714947
2.33,0.14312740556073106,0.840670021365924,1.2975083076796758
2.34,0.14332567136234828,0.8581506561675916,1.3076971485047497
2.35,0.14369964454622616,0.8754267963050602,1.3178688184189709
2.36,0.14422980299221044,0.8925013935223145,1.3280209325443084
2.37,0.14489935721705288,0.9093764795495043,1.338151269689294
2.38,0.14569402857668406,0.9260531276810285,1.3482577291066182
2.39,0.14660179677338714,0.9425314655418421,1.3583382942917936
2.4,0.14761265590181818,0.9588107055407689,1.3683910011683618
2.41,0.14871839021649255,0.9748891791939283,1.3784139094971237
2.42,0.14991236767839178,0.9907643749264676,1.3884050770724858
2.43,0.15118935510486284,1.006432973712874,1.3983625358908685
2.44,0.15254535770060607,1.0218908797354687,1.4082842700646048
2.45,0.1539774895382218,1.037133229733642,1.4181681924657494
2.46,0.15548385852815494,1.0521544058799102,1.4280121234498409
2.47,0.15706347662807185,1.0669480291354976,1.4378137676228488
2.48,0.1587161891189081,1.081506943263162,1.4475706898866871
2.49,0.1604426239727725,1.0958231863861345,1.4572802902533422
2.5,0.16224415503562106,1.1098879493791056,1.4669397754348663
2.5100000000000002,0.16412288468500377,1.1236915212666685,1.4765461284433372
2.52,0.1660816398496888,1.137223220201649,1.4860960741480644
2.5300000000000002,0.16812398364508657,1.1504713081383604,1.4955860398108947
2.54,0.17025424284833612,1.163422888104518,1.5050121101530776
2.5500000000000003,0.17247755031792705,1.1760637842610449,1.5143699767788141
2.56,0.17479990460434175,1.1883784079871775,1.523654884545016
2.57,0.17722824881171415,1.200349565238739,1.5328615465039601
2.58,0.1797705600848376,1.2119582952481296,1.5419840835478038
2.59,0.18243598131504046,1.2231836092688135,1.551015910200646
2.6,0.1852349575027912,1.234002238134852,1.5599496297284174
2.61,0.18817940279270126,1.2443883375944176,1.5687769094990465
2.62,0.19128294071388555,1.2543130590547187,1.577488283869167
2.63,0.19456109496869156,1.263744224753231,1.586073020552532
2.64,0.19803164221618852,1.2726457257363089,1.594518827855344
2.65,0.20171494754352606,1.2809769555443848,1.6028115875672084
2.66,0.20563436891982972,1.2886921354464247,1.610935019447018
2.67,0.2098167280420989,1.2957395320239429,1.6188702867459441
2.68,0.21429294261354262,1.3020604169397207,1.626595425143181
2.69,0.21909865585971597,1.3075880296376117,1.6340847801673608
2.7,0.2242750770269038,1.312246191726244,1.641308182012408
2.71,0.2298698609218111,1.315947860482372,1.648230080492539
2.72,0.2359382199040027,1.318593287220988,1.6548083382843854
2.73,0.2425440822667353,1.3200680750422107,1.6609929344511316
2.74,0.2497614690905375,1.3202408366017935,1.6667242740913004
2.75,0.2576758737550491,1.318960756329179,1.6719313489210799
2.7600000000000002,0.2663857925362905,1.3160548252836073,1.6765295322763774
2.77,0.27600400561635036,1.3113252008998457,1.680418350084388
2.7800000000000002,0.2866585788205656,1.304546710089386,1.6834792834269474
2.79,0.2984932737441872,1.295464896629871,1.6855741003266715
2.8000000000000003,0.3116667579420215,1.283795264285515,1.6865444223071584
2.81,0.32635003167310916,1.269224470137089,1.6862136050038687
2.82,0.3427212672708658,1.2514144839080124,1.684392295296261
2.83,0.36095715830147385,1.2300109209292043,1.6808891399344015
2.84,0.3812200557443755,1.2046566640216387,1.6755274532285616
2.85,0.40364063172073833,1.17501145781893,1.6681670601378877
2.86,0.4282966155056838,1.1407773813288882,1.6587280789195022
2.87,0.45518950020633325,1.1017285932225593,1.647210637633131
2.88,0.4842222847051208,1.0577423505431982,1.63370387487366
2.89,0.5151820336243765,1.0088272267512062,1.618379904335241
2.9,0.5477305209290863,0.9551446050456829,1.6014736437624313
2.91,0.5814041531230058,0.8970213624335556,1.5832545588251379
2.92,0.6156213634911271,0.8349546902554745,1.5639983166457256
2.93,0.6496925470555921,0.7696134517028157,1.5439647353054025
2.94,0.68282565533992,0.7018430456412098,1.5233846025672946
2.95,0.7141206818019059,0.6326813232238471,1.5024547604238987
2.96,0.7425492157007144,0.5633907280025465,1.4813391745895894
2.97,0.76692412975839,0.4955029502682396,1.4601735100066584
2.98,0.7858845630486982,0.4308508861248914,1.4390713471238485
2.99,0.797957609928811,0.3715222316335417,1.418130855247264
3.0,0.8017905850792284,0.3196286208830287,1.3974411375700002
3.0100000000000002,0.7965938556598711,0.27683005561156365,1.377087547272415
3.02,0.7826064922955779,0.24378830569691132,1.357155277430886
3.0300000000000002,0.7611957773084357,0.21995509583040124,1.3377309950186345
3.04,0.7344340483437074,0.20390001496068233,1.3189031072555553
3.0500000000000003,0.704473744598357,0.1938964987591595,1.3007615132640946
3.06,0.6731150588158573,0.1883702912343541,1.283397165021615
3.0700000000000003,0.6416650811115923,0.18608468243603188,1.2669012199799277
3.08,0.6109802219505158,0.18614622514607718,1.2513635040702749
3.09,0.5815719209026627,0.1879389835881264,1.236870203217894
3.1,0.5537112867014934,0.19104901672504168,1.2235009396732377
3.11,0.5275112892221738,0.19520189705987537,1.2113255460782633
3.12,0.5029850983288806,0.2002170893943286,1.2004009403592137
3.13,0.48008530788943576,0.20597660947357338,1.1907685095112277
3.14,0.4587294900316329,0.21240415010342192,1.182452349625163
3.15,0.4388165852596134,0.21945132551330174,1.1754585869943008
3.16,0.420237148867326,0.22708872229608326,1.1697758203195399
3.17,0.40287973067957034,0.2353000184991698,1.1653765934041296
3.18,0.3866347587210878,0.24407808950140458,1.1622196491081038
3.19,0.3713968434392499,0.2534223910219782,1.1602526661891168
3.2,0.3570661134198522,0.2633371327265666,1.159415162855593
3.21,0.34354895614481806,0.2738299434051046,1.1596412979752981
3.22,0.3307584342144474,0.2849108068287732,1.1608623719494742
3.23,0.31861453546322344,0.2965911307758701,1.1630089055997248
3.24,0.30704437163567744,0.30888284577149594,1.1660122501448105
3.25,0.29598239535388354,0.32179746529060194,1.169805738020889
3.2600000000000002,0.2853706812474039,0.3353450571263078,1.1743254222376882
3.27,0.2751592895600554,0.3495331000373705,1.1795104744757403
3.2800000000000002,0.26530671297678116,0.3643652168401881,1.1853033193023392
3.29,0.25578037546336463,0.379839807874321,1.1916495835917649
3.3000000000000003,0.24655713079809013,0.3959486327976078,1.198497940780965
3.31,0.2376236678598527,0.4126754425265617,1.2057999021561838
3.3200000000000003,0.22897672966803034,0.4299947631965188,1.2135096165779033
3.33,0.22062300172381266,0.44787100291818766,1.2215837176569244
3.34,0.2125785241167384,0.46625807232070127,1.2299812353285067
3.35,0.20486753430740193,0.4850996595016812,1.2386635840396407
3.36,0.1975206614014305,0.5043302980620263,1.247594622401936
3.37,0.19057248044008998,0.5238772930871441,1.2567407552814425
3.38,0.18405862264780332,0.5436633586672505,1.2660710487696352
3.39,0.17801261199971855,0.5636098309096418,1.2755573362595929
3.4,0.17246280147152457,0.5836401044846715,1.2851742731438327
3.41,0.16742986682100963,0.6036827731559042,1.2948993271596707
3.42,0.1629249202632139,0.6236743974841361,1.3047126991930804
3.43,0.15894874984260307,0.6435612646970683,1.3145971741840037
3.44,0.15549196575725285,0.6633002753383096,1.3245379177583145
3.45,0.15253605222741962,0.6828588624267398,1.3345222372291474
3.46,0.1500550329106357,0.702214160341984,1.3445393257175073
3.47,0.148017469521149,0.721351652758329,1.354580005854874
3.48,0.14638851616486398,0.7402635620094561,1.36463648661009
3.49,0.1451318112305556,0.7589472010904119,1.3747021409415452
3.5,0.14421106960577174,0.7774034506829646,1.3847713087636506
3.5100000000000002,0.1435913135121719,0.7956354560552842,1.3948391261957762
3.52,0.14323974082965918,0.8136475816770932,1.4049013800433348
3.5300000000000002,0.1431262719785918,0.8314446185794631,1.4149543850348891
3.54,0.14322382094628797,0.8490312215368192,1.4249948814916655
3.5500000000000003,0.14350837449695708,0.8664115265353087,1.4350199497196174
3.56,0.14395891749670486,0.8835889223077252,1.4450269389960801
3.5700000000000003,0.14455728624858263,0.9005659064726588,1.4550134069674512
3.58,0.1452879386823315,0.9173440368000851,1.4649770697381697
3.59,0.14613771260723218,0.9339239233517485,1.4749157590349775
3.6,0.1470955892571922,0.9503052411570714,1.4848273849833409
3.61,0.14815245313130415,0.9664867661697354,1.4947099036266185
3.62,0.14930087286905386,0.9824664156714246,1.5045612882120243
3.63,0.15053490906003503,0.9982412821565277,1.514379502547987
3.64,0.15184994199682422,1.0138076647272385,1.5241624762457642
3.65,0.1532425228925561,1.0291610944553047,1.533908081438375
3.66,0.15471025549033132,1.0442963412150812,1.5436141088723176
3.67,0.15625169061074198,1.0592074184790863,1.5532782444444904
3.68,0.15786624781560846,1.073887573083106,1.562898045319893
3.69,0.15955415306793744,1.088329261549789,1.5724709135647819
3.7,0.16131639575305362,1.1025241163912989,1.5819940688847782
3.71,0.1631547017844985,1.1164628981839932,1.5914645184187028
3.72,0.16507152131982616,1.1301354334260327,1.6008790225372513
3.73,0.16707003401918355,1.1435305385659715,1.6102340576996466
3.74,0.1691541671529025,1.1566359266225068,1.6195257729085122
3.75,0.17132863074385138,1.1694380933824113,1.6287499387765911
3.7600000000000002,0.17359896789428003,1.1819221960358888,1.6379018972700303
3.77,0.17597162384913242,1.1940718896814468,1.646976489934148
3.7800000000000002,0.1784540311638611,1.2058691411127915,1.6559679769376703
3.79,0.18105471193833209,1.217294044777505,1.6648699635421902
3.8000000000000003,0.18378342706303727,1.2283245260844164,1.6736752634377856
3.81,0.186651306579272,1.2389361145683595,1.6823758078733946
3.8200000000000003,0.18967106944956658,1.2491015493573707,1.6909624605300912
3.83,0.19285723449966838,1.2587904105214052,1.6994248520795183
3.84,0.19622636758298748,1.267968697700694,1.7077511863070443
3.85,0.1997974658077452,1.2765981780663291,1.7159279094265192
3.86,0.20359229357020986,1.284635822340005,1.7239394359879197
3.87,0.20763582969961614,1.2920330604824692,1.7317677615621374
3.88,0.21195680576338144,1.2987348913982302,1.7393919813953875
3.89,0.21658835118876696,1.3046788227701709,1.746787692019444
3.9,0.22156871244046134,1.309793684186334,1.7539262921909111
3.91,0.22694210971735002,1.3139982185453887,1.7607741256291363
3.92,0.23275974166774843,1.3171994207780346,1.7672913887569945
3.93,0.23908090121665423,1.319290691295258,1.7734309023583126
3.94,0.24597426100483263,1.320149645102906,1.7791364963566603
3.95,0.25351925671952963,1.3196357619976986,1.78434128529038
3.96,0.2618075108443404,1.317587771120885,1.7889654884243527
3.97,0.2709443706238105,1.313820864447504,1.7929141680080307
3.98,0.28104994539747025,1.3081241879640981,1.7960748814917493
3.99,0.2922599753865683,1.300258472791178,1.7983155882884314
4.0,0.3047256905902984,1.2899546072717394,1.799483407529744
4.01,0.31861225075348676,1.2769137096394723,1.7994051286287693
4.0200000000000005,0.3340950172779034,1.2608096290459612,1.7978907523456966
4.03,0.3513528080260395,1.2412949769892245,1.794741548622765
4.04,0.37055727711799474,1.218011895752256,1.7897639573292283
4.05,0.3918578362581392,1.1906085767755965,1.7827895765441086
4.0600000000000005,0.41536226606760174,1.1587618050123771,1.7736991962531565
4.07,0.4411141551062083,1.1222047900219707,1.76244615189915
4.08,0.4690696363232772,1.0807580252231628,1.7490721837033474
4.09,0.49907699767723274,1.0343594832440863,1.7337095636247801
4.1,0.5308628663861152,0.9830899678938393,1.7165675851240807
4.11,0.564027360965432,0.9271904550655068,1.6979069227189085
4.12,0.5980480751586974,0.867070621828685,1.678009644078285
4.13,0.6322894607786747,0.8033112722024915,1.657152573988516
4.14,0.6660115542458609,0.7366664513571255,1.6355889504549646
4.15,0.6983708730952124,0.6680728519582247,1.6135391604642022
4.16,0.7284076936454573,0.5986733972445497,1.5911889522743048
4.17,0.7550192549106645,0.5298569098903462,1.5686925346689724
4.18,0.7769319163517197,0.46330175661033185,1.5461782811363594
4.19,0.792713258335629,0.40098083680305224,1.5237554631522625
4.2,0.8009054404728897,0.34503886940495854,1.5015210571146822
4.21,0.8003660138207498,0.297438965461342,1.4795658956313842
4.22,0.7907641124554304,0.2594104317923783,1.4579793902027403
4.23,0.7729140966957608,0.23101414980654428,1.4368522501497833
4.24,0.7486059585501519,0.21120146940907494,1.416277368804366
4.25,0.7200244754728211,0.19832478839498546,1.3963497408505425
4.26,0.6891847505450762,0.190692509501093,1.3771660887412198
4.2700000000000005,0.6576486868137799,0.18688627501054023,1.3588242072508527
4.28,0.6264912871023312,0.18584316619413271,1.3414217028965414
4.29,0.5963859957061538,0.18681531811948285,1.32505392019042
4.3,0.5677146460655953,0.1892945964944822,1.309811095752997
4.3100000000000005,0.540662137253345,0.19294215020270028,1.2957749957947247
4.32,0.515286543996231,0.19753429031711067,1.2830154282015804
4.33,0.4915673919435045,0.20292432274020275,1.271587071169199
4.34,0.46943756163318595,0.2090167892567376,1.2615270364375841
4.3500000000000005,0.4488038675229139,0.215750447906133,1.2528534836719731
4.36,0.4295601311687042,0.22308710737131127,1.2455654378995267
4.37,0.4115952957296981,0.2310043637202954,1.2396437820334787
4.38,0.3947984554249399,0.23949079424864997,1.2350532469918971
4.39,0.3790618673003682,0.2485427647032489,1.2317450919875952
4.4,0.3642827174170277,0.25816225021100914,1.22966014441556
4.41,0.3503641329909532,0.2683552764789143,1.2287318776454343
4.42,0.33721573077395683,0.27913074466488164,1.2288892710326595
4.43,0.32475393802733377,0.2904994457511363,1.230059281420734
4.44,0.312902203361664,0.30247315700115057,1.2321688327566978
4.45,0.3015911973100216,0.31506372962723467,1.2351463059725996
4.46,0.2907590546460957,0.3282821126646258,1.238922560326919
4.47,0.2803516944128538,0.3421372712055428,1.243431550047042
