t,Ca,ATP,CaATP
0.6,2.8882715674556743e-07,7999.950000288831,1.0499997111728434
0.61,2.8882715674556743e-07,7999.950000288831,1.0499997111728434
0.62,2.8882715674556743e-07,7999.950000288831,1.0499997111728434
0.63,2.8882715674556743e-07,7999.950000288831,1.0499997111728434
0.64,2.8882715674556743e-07,7999.950000288831,1.0499997111728434
0.65,2.8882715674556743e-07,7999.950000288831,1.0499997111728434
0.66,2.8882715674556743e-07,7999.950000288831,1.0499997111728434
0.67,2.8882715674556743e-07,7999.950000288831,1.0499997111728434
0.68,2.8882715674556743e-07,7999.950000288831,1.0499997111728434
0.6900000000000001,2.8882715674556743e-07,7999.950000288831,1.0499997111728434
0.7000000000000001,2.8882715674556743e-07,7999.950000288831,1.0499997111728434
0.71,2.8882715674556743e-07,7999.950000288831,1.0499997111728434
0.72,2.8882715674556743e-07,7999.950000288831,1.0499997111728434
0.73,2.8882715674556743e-07,7999.950000288831,1.0499997111728434
0.74,2.8882715674556743e-07,7999.950000288831,1.0499997111728434
0.75,2.8882715674556743e-07,7999.950000288831,1.0499997111728434
0.76,2.8882715674556743e-07,7999.950000288831,1.0499997111728434
0.77,2.8882715674556743e-07,7999.950000288831,1.0499997111728434
0.78,2.8882715674556743e-07,7999.950000288831,1.0499997111728434
0.79,2.8882715674556743e-07,7999.950000288831,1.0499997111728434
0.8,2.8882715674556743e-07,7999.950000288831,1.0499997111728434
0.81,2.8882715674556743e-07,7999.950000288831,1.0499997111728434
0.8200000000000001,2.8882715674556743e-07,7999.950000288831,1.0499997111728434
0.8300000000000001,2.8882715674556743e-07,7999.950000288831,1.0499997111728434
0.84,2.8882715674556743e-07,7999.950000288831,1.0499997111728434
0.85,2.8882715674556743e-07,7999.950000288831,1.0499997111728434
0.86,2.8882715674556743e-07,7999.950000288831,1.0499997111728434
0.87,2.8882715674556743e-07,7999.950000288831,1.0499997111728434
0.88,2.8882715674556743e-07,7999.950000288831,1.0499997111728434
0.89,2.8882715674556743e-07,7999.950000288831,1.0499997111728434
0.9,2.8882715674556743e-07,7999.950000288831,1.0499997111728434
0.91,2.8882715674556743e-07,7999.950000288831,1.0499997111728434
0.92,2.888271567455675e-07,7999.950000288831,1.0499997111728434
0.93,2.888271567455675e-07,7999.950000288831,1.0499997111728434
0.9400000000000001,2.888271567455675e-07,7999.950000288831,1.0499997111728434
0.9500000000000001,2.888271567455675e-07,7999.950000288831,1.0499997111728434
0.96,2.888271567455675e-07,7999.950000288831,1.0499997111728434
0.97,2.888271567455675e-07,7999.950000288831,1.0499997111728434
0.98,2.888271567455675e-07,7999.950000288831,1.0499997111728434
0.99,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.0,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.01,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.02,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.03,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.04,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.05,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.06,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.07,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.08,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.09,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.1,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.11,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.12,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.1300000000000001,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.1400000000000001,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.1500000000000001,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.16,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.17,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.18,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.19,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.2,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.21,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.22,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.23,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.24,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.25,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.26,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.27,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.28,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.29,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.3,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.31,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.32,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.33,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.34,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.35,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.36,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.37,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.3800000000000001,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.3900000000000001,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.4000000000000001,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.41,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.42,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.43,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.44,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.45,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.46,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.47,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.48,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.49,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.5,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.51,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.52,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.53,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.54,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.55,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.56,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.57,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.58,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.59,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.6,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.61,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.62,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.6300000000000001,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.6400000000000001,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.6500000000000001,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.6600000000000001,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.67,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.68,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.69,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.7,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.71,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.72,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.73,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.74,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.75,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.76,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.77,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.78,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.79,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.8,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.81,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.82,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.83,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.84,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.85,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.86,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.87,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.8800000000000001,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.8900000000000001,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.9000000000000001,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.9100000000000001,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.92,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.93,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.94,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.95,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.96,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.97,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.98,2.888271567455675e-07,7999.950000288831,1.0499997111728434
1.99,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.0,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.0100000000000002,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.02,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.0300000000000002,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.04,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.05,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.06,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.07,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.08,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.09,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.1,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.11,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.12,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.13,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.14,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.15,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.16,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.17,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.18,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.19,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.2,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.21,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.22,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.23,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.24,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.25,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.2600000000000002,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.27,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.2800000000000002,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.29,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.3000000000000003,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.31,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.32,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.33,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.34,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.35,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.36,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.37,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.38,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.39,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.4,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.41,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.42,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.43,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.44,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.45,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.46,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.47,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.48,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.49,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.5,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.5100000000000002,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.52,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.5300000000000002,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.54,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.5500000000000003,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.56,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.57,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.58,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.59,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.6,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.61,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.62,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.63,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.64,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.65,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.66,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.67,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.68,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.69,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.7,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.71,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.72,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.73,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.74,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.75,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.7600000000000002,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.77,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.7800000000000002,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.79,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.8000000000000003,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.81,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.82,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.83,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.84,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.85,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.86,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.87,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.88,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.89,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.9,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.91,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.92,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.93,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.94,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.95,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.96,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.97,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.98,2.888271567455675e-07,7999.950000288831,1.0499997111728434
2.99,2.888271567455675e-07,7999.950000288831,1.0499997111728434
3.0,2.888271567455675e-07,7999.950000288831,1.0499997111728434
3.0100000000000002,2.888271567455675e-07,7999.950000288831,1.0499997111728434
3.02,2.888271567455675e-07,7999.950000288831,1.0499997111728434
3.0300000000000002,2.888271567455675e-07,7999.950000288831,1.0499997111728434
3.04,2.888271567455675e-07,7999.950000288831,1.0499997111728434
3.0500000000000003,2.888271567455675e-07,7999.950000288831,1.0499997111728434
3.06,2.888271567455675e-07,7999.950000288831,1.0499997111728434
3.0700000000000003,2.888271567455675e-07,7999.950000288831,1.0499997111728434
3.08,2.888271567455675e-07,7999.950000288831,1.0499997111728434
3.09,2.888271567455675e-07,7999.950000288831,1.0499997111728434
3.1,2.888271567455675e-07,7999.950000288831,1.0499997111728434
3.11,2.888271567455675e-07,7999.950000288831,1.0499997111728434
3.12,2.8882715674556754e-07,7999.950000288831,1.0499997111728434
3.13,2.8882715674556754e-07,7999.950000288831,1.0499997111728434
3.14,2.8882715674556754e-07,7999.950000288831,1.0499997111728434
3.15,2.8882715674556754e-07,7999.950000288831,1.0499997111728434
3.16,2.8882715674556754e-07,7999.950000288831,1.0499997111728434
3.17,2.8882715674556754e-07,7999.950000288831,1.0499997111728434
3.18,2.8882715674556754e-07,7999.950000288831,1.0499997111728434
3.19,2.8882715674556754e-07,7999.950000288831,1.0499997111728434
3.2,2.888271567455675e-07,7999.950000288831,1.0499997111728434
3.21,2.888271567455675e-07,7999.950000288831,1.0499997111728434
3.22,2.888271567455675e-07,7999.950000288831,1.0499997111728434
3.23,2.888271567455675e-07,7999.950000288831,1.0499997111728434
3.24,2.888271567455675e-07,7999.950000288831,1.0499997111728434
3.25,2.888271567455675e-07,7999.950000288831,1.0499997111728434
3.2600000000000002,2.888271567455675e-07,7999.950000288831,1.0499997111728434
3.27,2.888271567455675e-07,7999.950000288831,1.0499997111728434
3.2800000000000002,2.888271567455675e-07,7999.950000288831,1.0499997111728434
3.29,2.888271567455675e-07,7999.950000288831,1.0499997111728434
3.3000000000000003,2.888271567455675e-07,7999.950000288831,1.0499997111728434
3.31,2.888271567455675e-07,7999.950000288831,1.0499997111728434
3.3200000000000003,2.888271567455675e-07,7999.950000288831,1.0499997111728434
3.33,2.888271567455675e-07,7999.950000288831,1.0499997111728434
3.34,2.888271567455675e-07,7999.950000288831,1.0499997111728434
3.35,2.888271567455675e-07,7999.950000288831,1.0499997111728434
3.36,2.888271567455675e-07,7999.950000288831,1.0499997111728434
3.37,2.888271567455675e-07,7999.950000288831,1.0499997111728434
3.38,2.888271567455675e-07,7999.950000288831,1.0499997111728434
3.39,2.888271567455675e-07,7999.950000288831,1.0499997111728434
3.4,2.888271567455675e-07,7999.950000288831,1.0499997111728434
3.41,2.888271567455675e-07,7999.950000288831,1.0499997111728434
3.42,2.888271567455675e-07,7999.950000288831,1.0499997111728434
3.43,2.888271567455675e-07,7999.950000288831,1.0499997111728434
3.44,2.888271567455675e-07,7999.950000288831,1.0499997111728434
3.45,2.888271567455675e-07,7999.950000288831,1.0499997111728434
3.46,2.888271567455675e-07,7999.950000288831,1.0499997111728434
3.47,2.888271567455675e-07,7999.950000288831,1.0499997111728434
3.48,2.888271567455675e-07,7999.950000288831,1.0499997111728434
3.49,2.888271567455675e-07,7999.950000288831,1.0499997111728434
3.5,2.888271567455675e-07,7999.950000288831,1.0499997111728434
3.5100000000000002,2.888271567455675e-07,7999.950000288831,1.0499997111728434
3.52,2.888271567455675e-07,7999.950000288831,1.0499997111728434
3.5300000000000002,2.888271567455675e-07,7999.950000288831,1.0499997111728434
3.54,2.888271567455675e-07,7999.950000288831,1.0499997111728434
3.5500000000000003,2.888271567455675e-07,7999.950000288831,1.0499997111728434
3.56,2.888271567455675e-07,7999.950000288831,1.0499997111728434
3.5700000000000003,2.888271567455675e-07,7999.950000288831,1.0499997111728434
3.58,2.888271567455675e-07,7999.950000288831,1.0499997111728434
3.59,2.888271567455675e-07,7999.950000288831,1.0499997111728434
3.6,2.888271567455675e-07,7999.950000288831,1.0499997111728434
3.61,2.888271567455675e-07,7999.950000288831,1.0499997111728434
3.62,2.888271567455675e-07,7999.950000288831,1.0499997111728434
3.63,2.888271567455675e-07,7999.950000288831,1.0499997111728434
3.64,2.888271567455675e-07,7999.950000288831,1.0499997111728434
3.65,2.888271567455675e-07,7999.950000288831,1.0499997111728434
3.66,2.888271567455675e-07,7999.950000288831,1.0499997111728434
3.67,2.888271567455675e-07,7999.950000288831,1.0499997111728434
3.68,2.888271567455675e-07,7999.950000288831,1.0499997111728434
3.69,2.888271567455675e-07,7999.950000288831,1.0499997111728434
3.7,2.888271567455675e-07,7999.950000288831,1.0499997111728434
3.71,2.888271567455675e-07,7999.950000288831,1.0499997111728434
3.72,2.888271567455675e-07,7999.950000288831,1.0499997111728434
3.73,2.888271567455675e-07,7999.950000288831,1.0499997111728434
3.74,2.888271567455675e-07,7999.950000288831,1.0499997111728434
3.75,2.888271567455675e-07,7999.950000288831,1.0499997111728434
3.7600000000000002,2.888271567455675e-07,7999.950000288831,1.0499997111728434
3.77,2.888271567455675e-07,7999.950000288831,1.0499997111728434
3.7800000000000002,2.888271567455675e-07,7999.950000288831,1.0499997111728434
3.79,2.888271567455675e-07,7999.950000288831,1.0499997111728434
3.8000000000000003,2.888271567455675e-07,7999.950000288831,1.0499997111728434
3.81,2.888271567455675e-07,7999.950000288831,1.0499997111728434
3.8200000000000003,2.888271567455675e-07,7999.950000288831,1.0499997111728434
3.83,2.888271567455675e-07,7999.950000288831,1.0499997111728434
3.84,2.888271567455675e-07,7999.950000288831,1.0499997111728434
3.85,2.888271567455675e-07,7999.950000288831,1.0499997111728434
3.86,2.888271567455675e-07,7999.950000288831,1.0499997111728434
3.87,2.888271567455675e-07,7999.950000288831,1.0499997111728434
3.88,2.888271567455675e-07,7999.950000288831,1.0499997111728434
3.89,2.888271567455675e-07,7999.950000288831,1.0499997111728434
3.9,2.888271567455675e-07,7999.950000288831,1.0499997111728434
3.91,2.888271567455675e-07,7999.950000288831,1.0499997111728434
3.92,2.888271567455675e-07,7999.950000288831,1.0499997111728434
3.93,2.888271567455675e-07,7999.950000288831,1.0499997111728434
3.94,2.888271567455675e-07,7999.950000288831,1.0499997111728434
3.95,2.888271567455675e-07,7999.950000288831,1.0499997111728434
3.96,2.888271567455675e-07,7999.950000288831,1.0499997111728434
3.97,2.888271567455675e-07,7999.950000288831,1.0499997111728434
3.98,2.888271567455675e-07,7999.950000288831,1.0499997111728434
3.99,2.888271567455675e-07,7999.950000288831,1.0499997111728434
4.0,2.888271567455675e-07,7999.950000288831,1.0499997111728434
4.01,2.888271567455675e-07,7999.950000288831,1.0499997111728434
4.0200000000000005,2.888271567455675e-07,7999.950000288831,1.0499997111728434
4.03,2.888271567455675e-07,7999.950000288831,1.0499997111728434
4.04,2.888271567455675e-07,7999.950000288831,1.0499997111728434
4.05,2.888271567455675e-07,7999.950000288831,1.0499997111728434
4.0600000000000005,2.888271567455675e-07,7999.950000288831,1.0499997111728434
4.07,2.888271567455675e-07,7999.950000288831,1.0499997111728434
4.08,2.888271567455675e-07,7999.950000288831,1.0499997111728434
4.09,2.888271567455675e-07,7999.950000288831,1.0499997111728434
4.1,2.888271567455675e-07,7999.950000288831,1.0499997111728434
4.11,2.888271567455675e-07,7999.950000288831,1.0499997111728434
4.12,2.888271567455675e-07,7999.950000288831,1.0499997111728434
4.13,2.888271567455675e-07,7999.950000288831,1.0499997111728434
4.14,2.888271567455675e-07,7999.950000288831,1.0499997111728434
4.15,2.888271567455675e-07,7999.950000288831,1.0499997111728434
4.16,2.888271567455675e-07,7999.950000288831,1.0499997111728434
4.17,2.888271567455675e-07,7999.950000288831,1.0499997111728434
4.18,2.888271567455675e-07,7999.950000288831,1.0499997111728434
4.19,2.888271567455675e-07,7999.950000288831,1.0499997111728434
4.2,2.888271567455675e-07,7999.950000288831,1.0499997111728434
4.21,2.888271567455675e-07,7999.950000288831,1.0499997111728434
4.22,2.888271567455675e-07,7999.950000288831,1.0499997111728434
4.23,2.888271567455675e-07,7999.950000288831,1.0499997111728434
4.24,2.888271567455675e-07,7999.950000288831,1.0499997111728434
4.25,2.888271567455675e-07,7999.950000288831,1.0499997111728434
4.26,2.888271567455675e-07,7999.950000288831,1.0499997111728434
