time,S0,S1,fwd_step1,fwd_step2,back_step1,back_step2
0.022309197651663403,7630089726115536.0,2369910273884464.5,2717612559802240.0,347721524102196.8,19411518283.797737,173860762.05109844
0.02289628180039139,7584421698644802.0,2415578301355198.5,2780137468254580.5,364578843276736.25,19858124772.726517,182289421.63836813
0.023483365949119372,7539445464548725.0,2460554535451275.5,2842289874100048.0,381755450400074.06,20302070528.747696,190877725.20003703
0.02407045009784736,7495150544224843.0,2504849455775157.5,2904075420181303.0,399246508749715.5,20743395857.88607,199623254.37485775
0.024657534246575342,7451526620262615.0,2548473379737386.0,2965499662004509.0,417047256463227.25,21182140442.328686,208523628.23161364
0.025244618395303325,7408563540595105.0,2591436459404896.0,3026568066038236.5,435153007996633.0,21618343328.26588,217576503.99831656
0.02583170254403131,7366251288368160.0,2633748711631841.0,3087286025956262.5,453559140200595.7,22052043041.949265,226779570.10029787
0.026418786692759294,7324580003240938.0,2675419996759063.5,3147658851151721.5,472261102166678.0,22483277507.616463,236130551.08333904
0.02700587084148728,7283539971899416.0,2716460028100585.5,3207691771849747.0,491254410844736.25,22912084084.019238,245627205.42236817
0.027592954990215263,7243121625234181.0,2756878374765821.0,3267389940627128.0,510534649740351.9,23338499575.27824,255267324.87017596
0.02818003913894325,7203315535518220.0,2796684464481781.0,3326758433931974.5,530097467612264.25,23762560241.737762,265048733.80613217
0.028767123287671233,7164112483701473.0,2835887516298528.0,3385802215845906.0,549938609533493.7,24184301541.120358,274969304.7667469
0.029354207436399216,7125503325588397.0,2874496674411605.5,3444526210146578.0,570053855123188.1,24603758643.26652,285026927.56159407
0.029941291585127202,7087479042740342.0,2912520957259659.5,3502935272896968.0,590439042041634.6,25020966234.3409,295219521.0208174
0.030528375733855185,7050030767042866.0,2949969232957136.5,3561034179215935.5,611090077329830.6,25435958422.334785,305545038.6649154
0.03111545988258317,7013149760651107.0,2986850239348894.5,3618827634077438.5,632002928152979.9,25848768814.20438,316001464.07649
0.031702544031311154,6976827413306700.0,3023172586693301.0,3676320273755280.0,653173620562133.8,26259430526.19042,326586810.28106695
0.03228962818003914,6941055266043126.0,3058944733956876.5,3733516653058866.0,674598250434954.6,26667976092.64552,337299125.2174774
0.03287671232876712,6905825096829177.0,3094174903170825.0,3790421199218071.5,696273023002915.2,27074437136.64195,348136511.50145763
0.03346379647749511,6871128612260247.0,3128871387739755.5,3847038377893647.0,718194110556863.0,27478845555.75482,359097055.27843153
0.03405088062622309,6836957720335061.0,3163042279664940.5,3903372546299232.5,740357778342253.8,27881232472.93857,370178889.1711269
0.034637964774951076,6803304448544941.0,3196695551455061.5,3959427997306631.5,762760346754685.1,28281628551.563206,381380173.3773426
0.03522504892367906,6770160941528053.0,3229839058471950.0,4015208960708915.0,785398190257233.4,28680064004.436527,392699095.12861675
0.03581213307240704,6737519458723661.0,3262480541276341.5,4070719604483525.5,808267736297792.5,29076568602.82633,404133868.1488963
0.03639921722113503,6705372465952311.0,3294627534047690.0,4125963985478804.5,831365507577853.2,29471171324.21895,415682753.78892666
0.036986301369863014,6673712483613877.0,3326287516386124.5,4180946131155218.5,854688051988446.6,29863900936.189,427344025.9942233
0.037573385518591,6642532092525422.0,3357467907474580.5,4235670036441819.0,878231945304624.9,30254785973.94528,439115972.65231246
0.03816046966731898,6611824022405150.0,3388175977594851.0,4290139616089999.0,901993832025175.1,30643854399.99825,450996916.0125876
0.03874755381604696,6581581111192477.0,3418418888807525.0,4344358726578523.0,925970406596844.4,31031133760.625484,462985203.2984222
0.03933463796477495,6551796303029278.0,3448203696970723.5,4398331167200548.0,950158412482609.0,31416651193.636166,475079206.2413045
0.039921722113502936,6522462653114811.0,3477537346885191.5,4452060677449193.5,974554644402626.9,31800433409.696037,487277322.2013133
0.04050880626223092,6493573407408937.0,3506426592591065.0,4505550894097526.0,999155985123077.8,32182506385.74927,499577992.5615387
0.0410958904109589,6465121782106853.0,3534878217893149.0,4558805469950702.0,1023959303667945.5,32562896213.26574,511979651.8339725
0.041682974559686885,6437101146288775.0,3562898853711227.0,4611827975489582.0,1048961539625052.4,32941628395.680473,524480769.812526
0.042270058708414875,6409504968315013.0,3590495031684989.0,4664621927736758.0,1074159678403592.6,33318728054.583797,537079839.2017962
0.04285714285714286,6382326814015975.0,3617673185984027.5,4717190791231159.0,1099550750398750.9,33694219936.6828,549775375.1993753
0.04344422700587084,6355560344882168.0,3644439655117833.0,4769537979002671.0,1125131830156321.8,34068128420.76287,562565915.0781608
0.04403131115459882,6329199348239526.0,3670800651760476.5,4821666836323108.0,1150900050300512.2,34440477401.621414,575450025.1502559
0.044618395303326806,6303237698026097.0,3696762301973905.0,4873580661827350.0,1176852583430029.5,34811290440.93524,588426291.7150146
0.045205479452054796,6277669323833850.0,3722330676166151.5,4925282724183846.0,1202986627829020.0,35180590886.33729,601493313.9145098
0.04579256360078278,6252488266010598.0,3747511733989405.0,4976776232422965.0,1229299432900022.2,35548401659.47297,614649716.4500109
0.04637964774951076,6227688653667359.0,3772311346332643.5,5028064347779679.0,1255788289013068.0,35914745340.59199,627894144.5065337
0.046966731898238745,6203264703006038.0,3796735296993964.0,5079150184594031.0,1282450526733840.2,36279644174.98018,641225263.3669199
0.04755381604696673,6179210715647092.0,3820789284352910.0,5130036811211616.0,1309283516051837.5,36643120079.39155,654641758.0259185
0.04814090019569472,6155521146040652.0,3844478853959350.5,5180727213686116.0,1336284697492432.5,37005194382.782166,668142348.7462158
0.0487279843444227,6132190438315250.0,3867809561684753.0,5231224383628024.0,1363451506818090.2,37365888453.79752,681725753.4090447
0.049315068493150684,6109213152923710.0,3890786847076293.0,5281531250012253.0,1390781433478895.5,37725223213.686775,695390716.7394474
0.049902152641878667,6086583932161535.0,3913416067838467.5,5331650697744748.0,1418272004698330.2,38083219268.92077,709136002.3491647
0.05048923679060665,6064297497662751.0,3935702502337251.5,5381585569010869.0,1445920784317525.0,38439896920.82323,722960392.1587621
0.05107632093933464,6042348648869407.0,3957651351130595.5,5431338664099498.0,1473725372088879.2,38795276171.45729,736862686.0444393
0.05166340508806262,6020732290119677.0,3979267709880326.0,5480912726817560.0,1501683416177864.5,39149376619.44434,750841708.0889318
0.052250489236790605,5999443413609121.0,4000556586390882.0,5530310453664505.0,1529792605299212.5,39502217525.49549,764896302.6496059
0.05283757338551859,5978477029249387.0,4021522970750615.5,5579534531599642.0,1558050636344973.8,39853818082.17641,779025318.1724864
0.05342465753424657,5957828248643139.0,4042171751356864.0,5628587592826168.0,1586455253140981.8,40204197090.93843,793227626.5704905
0.05401174168297456,5937492256011148.0,4062507743988854.5,5677472230445386.0,1615004233028979.8,40553373073.933685,807502116.5144895
0.054598825831702544,5917464306820331.0,4082535693179671.5,5726190999195452.0,1643695386233404.2,40901364279.291824,821847693.1167018
0.05518590998043053,5897739726411768.0,4102260273588234.5,5774746416190132.0,1672526555228172.0,41248188686.39688,836263277.6140856
0.05577299412915851,5878313969975921.0,4121686030024082.0,5823140928624615.0,1701495642417402.2,41593863775.21458,850747821.2087008
0.0563600782778865,5859182488167920.0,4140817511832082.5,5871376986136160.0,1730600548112019.0,41938407043.1539,865300274.0560093
0.05694716242661448,5840340815022952.0,4159659184977050.5,5919456993465270.0,1759839211105871.5,42281835666.9328,879919605.5529354
0.057534246575342465,5821784557554714.0,4178215442445289.0,5967383316056504.0,1789209603875050.0,42624166542.58391,894604801.9375246
0.05812133072407045,5803509388116991.0,4196490611883011.5,6015158284171451.0,1818709729052474.2,42965416314.83298,909354864.5262368
0.05870841487279843,5785511043177223.0,4214488956822780.0,6062784193549118.0,1848337618861846.5,43305601381.815926,924168809.4309229
0.05929549902152642,5767785337422358.0,4232214662577645.0,6110263297810368.0,1878091341628148.8,43644737840.824486,939045670.8140739
0.059882583170254404,5750328170115217.0,4249671829884785.5,6157597805035208.0,1907969004711390.2,43982841463.8582,953984502.3556947
0.06046966731898239,5733135449513281.0,4266864550486721.5,6204789918460853.0,1937968719622513.0,44319927988.32624,968984359.8112559
0.06105675146771037,5716203168010762.0,4283796831989240.5,6251841796020109.0,1968088636704824.2,44656012828.03442,984044318.3524116
0.06164383561643835,5699527377779373.0,4300472622220629.5,6298755563458027.0,1998326933891133.8,44991111166.876015,999163466.9455664
0.06223091976516634,5683104189658303.0,4316895810341700.0,6345533314929618.0,2028681816191434.0,45325237963.101166,1014340908.0957167
0.06281800391389432,5666929772044184.0,4333070227955818.5,6392177113597540.0,2059151515180580.8,45658407953.5861,1029575757.5902898
0.06340508806262231,5651000384927440.0,4348999615072562.5,6438688973304770.0,2089734304707465.8,45990635522.9232,1044867152.3537326
0.0639921722113503,5635312310132435.0,4364687689867568.0,6485070896137748.0,2120428468697995.2,46321934971.72996,1060214234.3489972
0.06457925636007827,5619861883434949.0,4380138116565054.0,6531324855132269.0,2151232315978624.8,46652320393.11927,1075616157.9893117
0.06516634050880626,5604645502883051.0,4395354497116952.0,6577452789792999.0,2182144184116787.5,46981805640.695885,1091072092.058393
0.06575342465753424,5589659620084619.0,4410340379915384.0,6623456610784814.0,2213162435399730.5,47310404362.06603,1106581217.6998646
0.06634050880626223,5574900739195099.0,4425099260804904.0,6669338200477859.0,2244285456367334.0,47638130002.73069,1122142728.1836665
0.06692759295499022,5560365423903017.0,4439634576096985.5,6715099409186156.0,2275511661036151.0,47964995779.218605,1137755830.5180748
0.0675146771037182,5546050316695426.0,4453949683304576.5,6760742044794014.0,2306839499791046.0,48291014604.98933,1153419749.8955226
0.06810176125244619,5531952060460033.0,4468047939539969.5,6806267914969832.0,2338267423201976.5,48616199391.959816,1169133711.6009874
0.06868884540117416,5518067368673585.0,4481932631326418.0,6851678789372746.0,2369793914418251.0,48940562780.55243,1184896957.2091248
0.06927592954990215,5504393003727827.0,4495606996272176.0,6896976411323152.0,2401417479165248.0,49264117223.05569,1200708739.5826232
0.06986301369863014,5490925776010505.0,4509074223989498.0,6942162498297548.0,2433136645320256.5,49586874987.158806,1216568322.6601276
0.07045009784735812,5477662542986362.0,4522337457013641.0,6987238742423381.0,2464949962488324.0,49908848159.48632,1232474981.2441611
0.07103718199608611,5464600259084210.0,4535399740915792.0,7032206783617066.0,2496856025026794.0,50230048453.72732,1248428012.5133965
0.07162426614481408,5451735882560309.0,4548264117439694.0,7077068259733945.0,2528853429059661.0,50550487568.84848,1264426714.5298302
0.07221135029354207,5439066395820023.0,4560933604179980.0,7121824795625966.0,2560940781856692.0,50870177110.935005,1280470390.9283457
0.07279843444227006,5426588844886572.0,4573411155113431.0,7166477981889516.0,2593116720049552.5,51189128441.389626,1296558360.024776
0.07338551859099804,5414300318808962.0,4585699681191041.0,7211029385953348.0,2625379900127885.5,51507352756.13199,1312689950.0639424
0.07397260273972603,5402197948707892.0,4597802051292111.0,7255480552592312.0,2657728997998963.0,51824861089.26815,1328864498.999481
0.074559686888454,5390278906821654.0,4609721093178349.0,7299833004441103.0,2690162708547332.0,52141664316.76016,1345081354.2736657
0.075146771037182,5378540405552047.0,4621459594447956.0,7344088242508002.0,2722679745194472.0,52457773160.09569,1361339872.5972357
0.07573385518590998,5366979696510274.0,4633020303489729.0,7388247746688607.0,2755278839458440.0,52773198189.957565,1377639419.7292197
0.07632093933463796,5355594069562855.0,4644405930437147.0,7432312976279585.0,2787958740513524.0,53087949829.89331,1393979370.2567616
0.07690802348336595,5344381051986599.0,4655618948013404.0,7476285262742127.0,2820718307107251.5,53402037590.34065,1410359153.5536253
0.07749510763209393,5333337962228919.0,4666662037771084.0,7520166049983165.0,2853556301605117.0,53715471784.9203,1426778150.802558
0.07808219178082192,5322462178267822.0,4677537821732181.0,7563956749854869.0,2886471513848128.0,54028262498.290436,1443235756.9240637
0.0786692759295499,5311751159097816.0,4688248840902186.0,7607658730585376.0,2919462771069308.0,54340419503.509155,1459731385.5346534
0.07925636007827788,5301202399653429.0,4698797600346574.0,7651273341050586.0,2952528917089312.5,54651952435.4043,1476264458.5446558
0.07984344422700587,5290813429939506.0,4709186570060497.0,7694801911242458.0,2985668811915040.5,54962870793.9184,1492834405.9575195
0.08043052837573385,5280581814161513.0,4719418185838490.0,7738245752737299.0,3018881331338223.0,55273183947.45363,1509440665.669111
0.08101761252446184,5270505149855839.0,4729494850144163.0,7781606159164075.0,3052165366534040.0,55582901136.21685,1526082683.2670197
0.08160469667318983,5260581067020094.0,4739418932979909.0,7824884406672695.0,3085519823659712.0,55892031475.56449,1542759911.8298552
0.0821917808219178,5250807227243413.0,4749192772756590.0,7868081754402314.0,3118943623453103.5,56200583959.34764,1559471811.7265513
0.0827788649706458,5241181676559793.0,4758818323440209.0,7911199254484457.0,3152435864087175.0,56508566102.79208,1576217932.0435867
0.08336594911937377,5231701978618254.0,4768298021381749.0,7954238218794911.0,3185995421096977.5,56815987276.438774,1592997710.5484881
0.08395303326810176,5222365888848071.0,4777634111151932.0,7997199855943727.0,3219621258531045.0,57122856113.2166,1609810629.2655218
0.08454011741682975,5213171224315326.0,4786828775684677.0,8040085341352064.0,3253312368885524.0,57429181008.99096,1626656184.4427612
0.08512720156555773,5204115833168260.0,4795884166831743.0,8082895833704602.0,3287067759002117.0,57734970240.08099,1643533879.5010579
0.08571428571428572,5195197593932483.0,4804802406067520.0,8125632475329044.0,3320886449742796.0,58040231965.97028,1660443224.8713973
0.08630136986301369,5186414414806170.0,4813585585193833.0,8168296392575619.0,3354767475664503.5,58344974232.01762,1677383737.832251
0.08688845401174168,5177764232955262.0,4822235767044740.0,8210888696196597.0,3388709884693872.5,58649204972.167725,1694354942.3469355
0.08747553816046967,5169245013808675.0,4830754986191328.0,8253410481725777.0,3422712737801927.0,58952932011.66205,1711356368.9009628
0.08806262230919765,5160854757815694.0,4839145242184309.0,8295862825839920.0,3456775112122874.0,59256163041.04885,1728387556.0614362
0.08864970645792564,5152591812212543.0,4847408187787460.0,8338246618485239.0,3490896244845664.5,59558904417.087074,1745448122.4228315
0.08923679060665361,5144454031895942.0,4855545968104061.0,8380563014712556.0,3525075145926744.5,59861164390.13952,1762537572.9633715
0.0898238747553816,5136439517634054.0,4863560482365949.0,8422813037181000.0,3559310938801146.5,60162950264.91427,1779655469.4005725
0.09041095890410959,5128546398093758.0,4871453601906244.0,8464997693527372.0,3593602759780182.5,60464269238.81705,1796801379.8900905
0.09099804305283757,5120772829280898.0,4879227170719104.0,8507117976667556.0,3627949757793093.5,60765128404.10417,1813974878.896546
0.09158512720156556,5113116993980514.0,4886883006019489.0,8549174865097929.0,3662351094128702.0,61065534750.03547,1831175547.0643506
0.09217221135029353,5105577101197091.0,4894422898802911.0,8591169323196758.0,3696805942177061.5,61365495165.027145,1848402971.08853
0.09275929549902152,5098151385594797.0,4901848614405206.0,8633102301525621.0,3731313487171109.0,61665016438.80476,1865656743.585554
0.09334637964774951,5090838106937726.0,4909161893062276.0,8674974737130801.0,3765872925928314.0,61964105264.55606,1882936462.9641564
0.09393346379647749,5083635573688360.0,4916364426311643.0,8716787540836477.0,3800483477742235.0,62262768148.16803,1900241738.8711164
0.09452054794520548,5076542251466556.0,4923457748533447.0,8758541538843965.0,3835144434440319.0,62561010991.078636,1917572217.2201586
0.09510763209393346,5069556374957447.0,4930443625042555.0,8800237681703560.0,3869854981265169.5,62858840582.93283,1934927490.6325834
0.09569471624266145,5062676315782681.0,4937323684217322.0,8841876846230801.0,3904614366660609.5,63156263186.69878,1952307183.3303037
0.09628180039138944,5055900469689030.0,4944099530310973.0,8883459896250831.0,3939421850205090.5,63453284972.55605,1969710925.1025438
0.09686888454011741,5049227256071896.0,4950772743928107.0,8924987682854961.0,3974276702391768.0,63749912019.72833,1987138351.1958828
0.0974559686888454,5042655117498821.0,4957344882501182.0,8966461044657254.0,4009178204408592.5,64046150318.316086,2004589102.2042952
0.09804305283757338,5036182519232988.0,4963817480767015.0,9007880808051090.0,4044125647918378.5,64342005771.129135,2022062823.959188
0.09863013698630137,5029807948756729.0,4970192051243274.0,9049247787465742.0,4079118334838894.5,64637484195.51946,2039559167.419446
0.09921722113502936,5023529915295030.0,4976470084704972.0,9090562785622948.0,4114155577122936.0,64932591325.21376,2057077788.5614667
0.09980430528375733,5017346976608703.0,4982653023391300.0,9131826579109868.0,4149236709124362.5,65227332707.263176,2074618354.56218
0.10039138943248532,5011257759617970.0,4988742240382032.0,9173039907274122.0,4184361097116649.5,65521713622.72207,2092180548.5583236
0.1009784735812133,5005260785343152.0,4994739214656851.0,9214203566486150.0,4219528058496555.0,65815739759.950806,2109764029.2482762
0.10156555772994129,4999354655671982.0,5000645344328020.0,9255318309572566.0,4254736947984129.5,66109416496.282326,2127368473.992063
0.10215264187866928,4993537992962824.0,5006462007037178.0,9296384878337386.0,4289987129747360.0,66402749130.31671,2144993564.8736784
0.10273972602739725,4987809439618582.0,5012190560381421.0,9337404003791444.0,4325277977205525.0,66695742883.55996,2162638988.602761
0.10332681017612524,4982167657660617.0,5017832342339386.0,9378376406381840.0,4360608872832543.5,66988402902.06278,2180304436.4162703
0.10391389432485322,4976611328302677.0,5023388671697326.0,9419302796221356.0,4395979207960317.5,67280734258.0593,2197989603.9801574
0.10450097847358121,4971139151524807.0,5028860848475195.0,9460183873317882.0,4431388382582084.0,67572741951.60591,2215694191.2910404
0.1050880626223092,4965749845647270.0,5034250154352733.0,9501020327803844.0,4466835805155761.0,67864430912.219925,2233417902.577879
0.10567514677103718,4960442189635554.0,5039557810364448.0,9541812817156686.0,4502320912129252.0,68155805836.168816,2251160456.0646243
0.10626223091976517,4955214995088011.0,5044785004911992.0,9582561981282386.0,4537843155011724.0,68446871294.209564,2268921577.5058603
0.10684931506849314,4950066988620114.0,5049933011379889.0,9623268505846732.0,4573401946089641.0,68737632183.95493,2286700973.044819
0.10743639921722113,4944996968813592.0,5055003031186411.0,9663933037764620.0,4608996730864524.0,69028093126.22557,2304498365.4322605
0.10802348336594912,4940003751636921.0,5059996248363082.0,9704556214588882.0,4644626962862514.0,69318258674.97034,2322313481.4312553
0.1086105675146771,4935086170072387.0,5064913829927616.0,9745138664711110.0,4680292103462245.0,69608133318.70059,2340146051.7311215
0.10919765166340509,4930243073743143.0,5069756926256860.0,9785681007562464.0,4715991621722727.0,69897721481.92459,2357995810.861362
0.10978473581213306,4925473328540269.0,5074526671459733.0,9826183853814488.0,4751724994211205.0,70187027526.58194,2375862497.1056013
0.11037181996086105,4920775816249835.0,5079224183750168.0,9866647805579918.0,4787491704831051.0,70476055753.4779,2393745852.415524
0.11095890410958904,4916149434179955.0,5083850565820047.0,9907073456613504.0,4823291244649622.0,70764810403.7178,2411645622.32481
0.11154598825831702,4911593158642229.0,5088406841357774.0,9947461358129834.0,4859123141197267.0,71053295414.54875,2429561570.5986323
0.11213307240704501,4907105955604495.0,5092894044395508.0,9987812066913192.0,4894986917230316.0,71341514763.00136,2447493458.615157
0.112720156555773,4902686728338978.0,5097313271661025.0,1.0028126173506888e+16,4930882066568791.0,71629472667.2421,2465441033.2843943
0.11330724070450097,4898334445085590.0,5101665554914412.0,1.006840423347178e+16,4966808113017667.0,71917173095.56279,2483404056.5088325
0.11389432485322896,4894048089058166.0,5105951910941837.0,1.010864679430588e+16,5002764587292938.0,72204619958.66354,2501382293.6464686
0.11448140900195694,4889826658130649.0,5110173341869353.0,1.0148854395613326e+16,5038751026876771.0,72491817110.8596,2519375513.4383845
0.11506849315068493,4885669164523273.0,5114330835476730.0,1.018902756927336e+16,5074766975872671.0,72778768351.28845,2537383487.936335
0.11565557729941292,4881574634488742.0,5118425365511261.0,1.022916683960931e+16,5110811984860643.0,73065477425.1167,2555405992.4303203
0.1162426614481409,4877542107998416.0,5122457892001587.0,1.026927272355757e+16,5146885610752350.0,73351948024.74712,2573442805.376174
0.11682974559686889,4873570638428494.0,5126429361571509.0,1.0309345730836566e+16,5182987416646282.0,73638183791.02568,2591493708.3231406
0.11741682974559686,4869659361356878.0,5130340638643125.0,1.0349386326902458e+16,5219117003580017.0,73924188048.63922,2609558501.7900076
0.11800391389432485,4865807366019238.0,5134192633980765.0,1.0389395002164808e+16,5255273951202503.0,74209964300.51315,2627636975.601251
0.11859099804305284,4862013721100069.0,5137986278899934.0,1.0429372258099152e+16,5291457829677567.0,74495516128.61562,2645728914.838783
0.11917808219178082,4858277541325674.0,5141722458674329.0,1.0469318571389382e+16,5327668230419012.0,74780846937.83154,2663834115.2095056
0.11976516634050881,4854597954388405.0,5145402045611597.0,1.0509234411737704e+16,5363904750824954.0,75065960083.1767,2681952375.4124765
0.12035225048923678,4850974100683329.0,5149025899316674.0,1.0549120242006422e+16,5400166994156268.0,75350858870.81038,2700083497.0781336
0.12093933463796477,4847405133044890.0,5152594866955112.0,1.0588976518359746e+16,5436454569415063.0,75635546559.04842,2718227284.7075305
0.12152641878669276,4843890216483583.0,5156109783516420.0,1.062880369040558e+16,5472767091223136.0,75920026359.37578,2736383545.6115675
0.12211350293542074,4840428527922611.0,5159571472077392.0,1.0668602201337314e+16,5509104179700437.0,76204301437.45958,2754552089.850218
0.12270058708414873,4837019255934564.0,5162980744065439.0,1.0708372488075618e+16,5545465460343535.0,76488374914.16176,2772732730.1717663
0.1232876712328767,4833661660606763.0,5166338339393240.0,1.0748114949033384e+16,5581850591655666.0,76772249635.28864,2790925295.8278317
0.1238747553816047,4830354942831166.0,5169645057168836.0,1.0787830014497802e+16,5618259204819238.0,77055928674.32018,2809129602.409618
0.12446183953033269,4827098315468482.0,5172901684531521.0,1.0827518108311384e+16,5654690936540671.0,77339415058.70288,2827345468.2703347
0.12504892367906068,4823891018896764.0,5176108981103238.0,1.0867179639499662e+16,5691145436226650.0,77622711710.0477,2845572718.1133246
0.12563600782778864,4820732304636650.0,5179267695363353.0,1.090681501108834e+16,5727622358426568.0,77905821507.10966,2863811179.213283
0.12622309197651663,4817621435123996.0,5182378564876007.0,1.0946424620225726e+16,5764121362727596.0,78188747286.66241,2882060681.3637967
0.12681017612524462,4814557683482530.0,5185442316517472.0,1.0986008858305142e+16,5800642113649742.0,78471491844.3725,2900321056.82487
0.1273972602739726,4811540333296496.0,5188459666703507.0,1.1025568111087342e+16,5837184280540929.0,78754057935.67393,2918592140.2704635
0.1279843444227006,4808568678383290.0,5191431321616713.0,1.1065102758822952e+16,5873747537472053.0,79036448276.64256,2936873768.736026
0.12857142857142856,4805642022566116.0,5194357977433886.0,1.1104613176374866e+16,5910331563132053.0,79318665544.87051,2955165781.5660257
0.12915851272015655,4802759735129400.0,5197240264870603.0,1.114409970335778e+16,5946936066422630.0,79600712166.17705,2973468033.2113137
0.12974559686888454,4799921117122763.0,5200078882877240.0,1.1183562716128054e+16,5983560724752610.0,79882590828.82185,2991780362.376304
0.13033268101761253,4797125499969925.0,5202874500030078.0,1.1223002574686836e+16,6020205229549586.0,80164304104.24171,3010102614.7747917
0.13091976516634052,4794372231425345.0,5205627768574658.0,1.126241963024183e+16,6056869279778378.0,80445854501.0631,3028434639.8891883
0.13150684931506848,4791660668746630.0,5208339331253372.0,1.1301814228883682e+16,6093552578789862.0,80727244491.36203,3046776289.39493
0.13209393346379647,4788990178495197.0,5211009821504806.0,1.1341186711693318e+16,6130254834228960.0,81008476511.43086,3065127417.114479
0.13268101761252446,4786360136336935.0,5213639863663067.0,1.1380537414849272e+16,6166975757942645.0,81289552962.5448,3083487878.971321
